,UKF260,UKF269,UKF334,ZH1019inf,ZH8812bulk,ZH916bulk
MICB,-0.020847616341127133,-0.005647484942758848,-0.025838829714383758,-0.006510826323122731,0.05624795160467562,0.024736384336696574
MMP13,,,-0.009755204640869545,-0.03148640567750693,,
F13A1,-0.03196352780749401,-0.03541990310172543,-0.0039294934137071354,-0.04742414632584082,-0.039239229690950686,0.052891846687152015
CXCL11,0.047923631060701945,0.013401912196487167,-0.011977146881329752,,,0.0632468183217895
COL5A2,-0.028693920797446076,-0.016060187636333326,-0.05151783875943972,-0.08321724728949613,0.01800728930176799,0.01564367495318478
EFNA5,0.10144371492253797,-0.027609749598724684,-0.028499698328921987,-0.031009400875122103,-0.03074662911800703,0.05248965148828135
AREG,-0.035143491212502216,0.02421501995827836,,,-0.02328159122484462,0.02049594216349435
EDIL3,0.12043920061678406,0.02067473244252827,0.036078939536601504,0.016334456283259496,0.013671264632647125,0.008616116473114818
CD86,-0.03799467834270593,-0.009809293301381286,-0.04692992522675349,-0.02147834346015312,0.015424185488507242,0.014442939788694414
AHSG,-0.019506931527161545,,,,,
HRAS,-0.0181728249156491,-0.00024874067574351134,0.08507697452527778,-0.025824319312541866,0.059933048071008146,-0.025028804723935035
C1QTNF5,,,,-0.0408396622334398,0.015345539832213822,0.04708067899963898
RLN1,,0.04156884208227899,,,0.0764636953280296,
COL4A1,-0.04091253732709998,0.002032528557650561,-0.026579366156020072,-0.00525800473773132,-0.003476469182864057,0.11110078790395238
CCL3,-0.11066722849414769,-0.021152211052368978,0.0049568447401167485,0.0763538867563634,0.031443565824111404,0.02314002189953751
BGN,-0.10893275053866831,0.01296197926810283,-0.040813933480423635,-0.06825012299567348,0.03583362671486317,0.12683049464686713
RETN,-0.02197291831235181,,,,,-0.006480135616838268
S100A9,-0.08806815422656178,-0.03661209368019806,0.003013002527130816,-0.002487495853609282,-0.037879637627437186,-0.056747186517678815
HCRT,-0.04641836001921354,0.09890910984321628,-0.018568400519687778,0.051189176729246645,-0.029745357211484687,0.0648737930881372
FADD,-0.017786931472316785,-0.06417585429505926,0.00037961823960795595,-0.08246760073287542,0.005514913036533963,0.04664262211171728
ACTR2,-0.005682578528726023,-0.005588817465454576,-0.05054658651947786,0.04206576832042417,0.008038978041432691,0.060454676916118416
BMP2,-1.1101004575644645e-05,0.04445271595272823,0.005886904728168677,-0.04403728217466385,0.0028264897510277658,-0.07960043583508711
PDYN,0.20725728481476174,0.08233196267041666,-0.02177922440550874,,,-0.01541751889777662
CD55,0.05444331408340547,0.012405939311892267,0.029160026750078765,-0.09743087112369372,-4.374161751416018e-05,-0.012469092429261289
OSTN,-0.013932177787677705,0.0030729281963562806,,,-0.016864633608713233,-0.043126059653380476
CD6,-0.01752502036720346,-0.023534103481781116,-0.012889892143261372,-0.031445138664655224,0.0020422850278086872,-0.017659305706028236
IL16,0.02124633938187702,-0.012091911550332781,0.0402340955338207,0.042546741457123415,0.06007481048137974,0.05680598655156824
LAMA5,-0.09049769006715315,0.019121289418201914,-0.04350119382282634,-0.08367493245516748,-0.03936968775992023,0.02576466385260975
RGMB,-0.002299214499005647,-0.030687550991748924,0.003076098906665495,-0.009131335700758634,0.012690103825161649,-0.04268904606703786
INSL5,-0.012405928504304678,-0.031229779164632456,,-0.0350906859496777,,
IL12A,-0.01997497710678415,-0.009457721634225166,0.022296462967346956,,-0.008483269430576722,0.012153485019648486
S100A8,-0.11316510585823332,-0.04723960390036533,-0.04811819125763667,-0.010132006996583454,-0.016944048834350255,-0.004703284195084164
TAC3,0.1342306945474753,0.0888464143735797,0.03177798919048153,,,0.01325847049732568
TAC4,,-0.023534106341880596,,-0.038786935065869915,,
MFAP5,,,,-0.0799609554917958,0.061122301592578615,-0.08758403991079496
CXCL16,-0.04513820704847875,-0.0034293104692431453,-0.02950646758927534,-0.004744583255403168,0.004999779636694816,-0.014895693342651369
AGRN,-0.021534131938568662,-0.03441289873327199,-0.03893773593191355,-0.045209223153193444,0.028624392309971984,0.11587069950961916
COL4A6,-0.053419062842302564,-0.03726209677761429,-0.010545492990334413,0.021625884140741552,0.051009560977155956,-0.05047792669751192
FST,-0.012112456906465112,-0.023101524492972612,,0.021442050564408562,0.03825725403715938,0.004402972420832683
MEGF10,0.026516125513570958,0.014477840542764608,-0.014311296776320542,-0.009565468809511755,-0.046469035432647195,0.01183968556663741
C1QB,-0.05416702817359797,-0.03546361644070372,-0.10353987492217409,0.09221499411918288,0.05983416097351634,0.08801809322995033
HLA-B,-0.15642776059698738,0.0008710345228844328,-0.08605620824902152,-0.049716478683271705,0.009974761362320204,0.08070713552445627
PDGFA,-0.01449289770450674,0.008658225798367615,-0.038541854985218074,0.012042696482046015,0.008781967755592077,-0.020708221385996393
LAMA3,0.013246698014029149,0.05405983850495907,0.0018318700170272643,-0.04675548615920527,-0.019067951254892343,0.013368132260773392
DKK1,-0.009877728764960314,0.02567665475747858,,-0.0024514243325866373,0.09766239922151451,0.05110769105749876
INHBA,0.05364097271076992,0.08816623121560281,0.046771153371511665,-0.067959226309468,0.023235943459053145,0.04034813260315072
IL7,-0.024123666769743726,-0.02091822834587507,-0.012506368899168684,-0.03759036042364433,-0.017875026799240867,0.040885086722339974
FABP5,-0.017712896412717297,0.0022444685054375923,-0.02795589740819214,-0.0274596598592018,0.050686724971880176,-0.0513538352303045
CCL4,-0.12141627683799824,-0.005498818983995753,0.0016519790868202784,0.004017029437619498,0.05824686066836712,0.051713984235469954
FBN1,-0.004325974580944145,-0.009058483283717783,-0.056529891762504024,-0.054289429345758276,-0.04159906215810255,-0.006197975821526798
TCTN1,-0.03599668881927546,-0.02372823009137483,-0.03327016252141883,-0.02895251088355525,0.007932041511664212,0.029515266320654304
NCR3LG1,,,,,-0.017875036290257558,0.0326722098869376
BMP7,-0.08882127972477302,-0.04629199563385038,-0.051015896293030966,-0.03627935172359197,0.02558414283932166,-0.02827906196908269
NLGN2,-0.020144844773535665,0.05504076234013422,0.05955605108917698,0.0210556242097302,0.005332460240793628,0.04746719640774262
CCL25,,0.03127633650146922,-0.03303336854180822,,,-0.032738656970203894
NPNT,0.06853244446349128,0.001176719321631373,-0.05298962596886111,0.009065904012313969,0.040190098634598534,-0.025090404021436453
KITLG,0.09007173395589295,0.05814707026789861,-0.006586539809498089,0.00018889058976893466,0.02899542171206375,-0.012597163795743367
MADCAM1,0.03490587905857289,-0.028254790353404093,-0.017924033423204814,-0.054938206138917346,-0.023665797786927328,-0.021190747209852492
F12,0.09788312955273053,0.02521948816869196,0.006674045336584308,0.0005650485073992209,0.10988120905796253,0.08438306205949565
S100B,0.006805630897068926,-0.025332923283266733,-0.01042511867238119,0.012345600263049443,0.04115223939202335,0.03712233903373213
IL27,-0.013606996948042167,,,,,0.08367390451349598
CD99,-0.13357549678079286,-0.05637161959645622,-0.1046050508764471,-0.0717316575170252,0.019498137345490607,-0.04079424276751119
PDGFB,0.053598137978786285,0.01099207163530528,0.05638095318225935,-0.03199943458779945,0.0023833866515003336,0.08718121680706731
CLEC2D,-0.029841633395491906,-0.06991229520670841,-0.026559329335683703,-0.05058241553860735,-0.006223779801532233,0.0688128461708395
F8,0.050195889648341735,0.015273434118987229,0.00742292059334614,0.07489080831868446,0.010506714250359438,-0.07537380645806338
C3,-0.001728420984312771,-0.05713407652139096,-0.09022385464847982,0.07418568673001139,0.048071873195872666,-0.056905814805405734
DLK2,0.1273819611049276,-0.02559727783845509,0.024027448988748475,-0.03718403613539496,0.03460486067242743,-0.014741017444591914
TSLP,-0.022621755144344453,-0.04806763763695704,-0.014555322785708476,,-0.0009509402464057224,0.019078065405171433
OSM,-0.05192396434307774,-0.0357344552917468,-0.0188551549752892,0.040342940915504395,0.018644540196776305,0.010696569392004153
PRND,,0.14320240555444727,,-0.04364363582993111,,
SLPI,0.047800310597062044,-0.02026166191516899,0.014461642498808326,-0.020452377446820907,0.028527606713042775,-0.024786283810498792
AFDN,0.022667870368734522,0.005482370986942579,-0.038147973153142695,0.00042559142886161816,0.04663831709138807,-0.035738600331508295
KISS1,,,-0.012376055094476288,,,
ULBP2,0.05568674011847389,0.007921658360280132,-0.0032037449058571915,0.02457720738898618,-0.026735999907354657,0.010893861851088536
ICAM4,-0.011855989020491188,,,,,-0.03025074358283556
ANGPTL1,0.1031943564949544,0.011217023925629763,-0.0160619587363831,-0.04976961258609914,-0.012499590045142683,-0.03057173505344378
LTBP1,0.07122839498908504,0.0063025861532895276,0.020325594013483175,0.022083943166602817,0.026406078670093133,0.046149873829203436
NTN4,0.08706872964863123,-0.03793059274412488,0.0428186751973774,-0.04219997803094035,-0.053211671770235294,0.04113808409392146
APP,0.1105526678119931,0.036300425470370906,-0.03264257397295689,-0.038915979072583054,0.03647623829629739,0.11733766555192315
RIMS2,0.1660696222189023,0.04608717907115284,0.09986611002254074,-0.03052551477012654,-0.025150960948198343,0.022106678465387095
WNT7A,0.0015165783904291562,-0.01608910705623426,-0.018537700343474437,-0.04364364914427529,-0.005818393861809393,-0.0077147159252089524
GAST,,,,,-0.020631229996776777,0.02965261081376354
GPI,-0.08851250927075249,-0.011414367543742934,0.08342069739189426,-0.017114617963512005,0.007613538458137018,-0.01615705797004742
IL1B,-0.08677336292775276,-0.0501158794674479,0.034616037036763546,0.11502978359202458,0.030742636851353776,0.038161612686810266
SFTPA2,,,-0.009918087816469337,,,-0.025749500546366565
HAS2,-0.02526799197587219,-0.03851418264261586,0.07810591335057732,-0.022750962989448845,-0.007029378126766874,-0.06697758958501814
IL11,0.017534105417561924,0.01208148214811932,-0.01113911589859834,,-0.021684939968751638,0.07672510414072975
SEMA4B,-0.07246611758529557,-0.015599694481776831,0.021992559468377988,0.08796513960056934,0.07840268135177506,-0.023403855162896718
FGF12,-0.03552686602475825,0.06233262036324953,0.021298930644936695,0.008016304999704049,-0.06279445363181094,0.04908668749567726
CP,-0.05845885373211105,-0.004703118596381257,-0.03283627447414751,0.04183673786856473,0.00593843953187148,-0.005348267283112639
NLGN3,-0.017935682392373156,-0.02840677664479817,-0.09585120418086693,0.09457626413429293,0.007103002532805012,0.08359713888335801
GZMB,-0.035067515543782186,,,,,-0.06900488632620247
PROC,0.040435218445357295,-0.03160456985888821,-0.022560277465914887,-0.008907774904998233,0.00738877217169753,0.03820591879991987
TNFSF11,,,,,,-0.02685003976258723
AGT,-0.06782060839282801,-0.03658107733032112,-0.053340325309277126,0.11763821749505657,0.06869475268563777,0.025889181013671807
PTHLH,0.0679109943635517,0.09083208618744902,-0.03131195417421244,-0.03269465478543155,-0.040851154085214766,0.02276339687200587
COL1A1,-0.018032125977205424,0.05096962001297537,-0.0527680626118666,-0.01894214492492097,0.016700794531237188,0.10340190780070391
LAMB2,-0.028619664484050223,-0.04495385671597301,-0.03745685730677833,-0.0863844944670981,0.0010880318179742063,0.13614155618642718
DSC2,-0.0029937885289506774,-0.022919443986746186,-0.03481316896236447,0.022149238346327184,-0.009151056075140392,0.040708340935620604
WNT5B,0.14790321871607032,0.019528238294105,0.05945975308990327,0.0005883514689594621,0.09028652159111815,0.021964133626486398
LEFTY1,0.09741351834879472,-0.01921549191773449,0.03309796399068704,-0.031175404043187933,-0.029054986343721244,-0.04111832016161138
FGL1,0.09326797172991196,0.07100288186575489,-0.011424921609922872,,0.08400380024662814,-0.033628879723723
CXCL5,0.07271925922353854,0.002348198719779648,,,0.04509054054270706,-0.05150159509944307
S100A1,0.014493585863977976,0.017953938038575652,0.005701473745968443,0.04014865085926114,0.049109130603779236,0.023933348215373674
NPTX1,0.2825828943215715,0.06286507049789443,0.07738545048514738,0.03361538762337025,-0.017122451527959423,0.017180360245024236
TGS1,-0.008268694225940825,-0.0028949805755687117,-0.03575386659602072,-0.049629755795899615,-0.05598471443303156,-0.0582695340974281
SST,0.26145366276838905,0.06650139053961408,0.03834849315294488,,-0.007356022786220357,0.12915533726093503
IL34,0.14019281365158048,0.03807043039805819,0.07652384772267423,-0.08891950016507391,0.08965312445028913,0.11839101600897636
DHH,,,,,-0.030158702812968587,
XCL2,-0.018290744008076096,,,,,0.16622168007878604
RSPO1,,,-0.010545492990334413,,,
TF,0.0961589658267583,0.0013209749443170678,-0.014590206177601215,-0.03239817193430282,0.03324044529612357,-0.02822198610274195
IL33,-0.02718210860183837,0.01222483536401296,-0.007402227595648752,0.016115682453020027,0.0259923859497212,-0.033999940076287864
RBP4,0.27131308650870384,0.0828897203391437,0.053843785220268656,0.06444106380615038,0.0679981820077496,0.057201526074391176
CCL19,,,,-0.02691686573158352,,-0.039361513561713544
CCL20,-0.05075613536424239,-0.017313049968909797,-0.010392039623954028,,-0.019067961630951574,0.007309473968052225
NAMPT,-0.09533893550767722,-0.04749800495487593,-0.05776908102828699,-0.11465618621262381,0.02532130655920089,-0.08836180919170122
