,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
FGF8,,,,,0.02480209827023053,,,,,,,0.05852678770381132,0.03832055979920967,,-0.04022042396705957,,
RIMS1,-0.022632534933645962,-0.004904888855527733,-0.0047669279804685785,-0.04264683042120507,-0.002033332130150272,-0.0012788449451297795,-0.013468431089178516,-0.009487460422304927,0.03116913625131245,-0.043435232859816764,-0.03936146764504955,0.03776541055478206,-0.028191394534792035,0.04144843614707401,-0.013314712789612692,0.014351112962005587,-0.03298627066610695
FGF14,0.0325159822002446,0.003800983840927026,-0.024988787486562008,-0.0075957643338549425,0.029793775723315565,0.08206396389040478,-0.04661130809526528,0.002625583462595526,0.12104932318391806,0.06605825390887231,0.021836699253906827,0.07012902715294195,0.11363053925529294,-0.013802266508735193,0.036335902491983714,0.08382751911019369,-0.032426376210562644
IGF1,0.09795641398682343,0.040390318186660314,0.06030153094533751,0.009766832966801172,0.0034471091956336138,-0.012371081356195848,0.01620806483124671,-0.004657747679508891,0.014476564075294938,0.04489616858669502,-0.03050146993332558,-0.022204410916438565,0.041658430581421914,-8.409156215331671e-06,0.014047313096564382,0.08417727230540792,0.12101866283993587
TNFSF10,0.051700099940180544,0.03517257046224403,-0.03790999190937223,-0.05148562011739111,0.046500588535032465,0.06296912827083574,0.06735321668511352,0.0004906365347566667,-0.0026270253732549173,-0.011975151185582697,-0.0026252333872114177,0.07043217201899186,-0.03129397841134291,0.043856903524925196,0.05677805823415837,0.10427246060764085,0.0034272135283205944
GDF5,-0.01771009168872419,-0.02078037763527546,,,0.05220016041058789,0.1158734680024519,0.10408964374661514,-0.03939304216120987,,,0.02881993050778769,0.08034224871586507,0.0055082371494725064,0.011917855935759676,0.005980223232640678,0.011371244708362383,
CHAD,,,,,-0.005921551721933401,,0.030932767890292576,,,,,-0.013867995532588422,-0.0048999672304166145,-0.0410977133741331,-0.031071124360038917,,0.03241943586222362
RGMA,0.05036976248704958,-0.06521176546372172,-0.024449979666376125,0.04593260875027751,0.0650155399623956,0.06838280316378041,-0.014841100147492983,0.03506350952597207,-0.013568235356843488,0.03591840056235289,0.08941287221709887,-0.03455895950256882,-0.0025034252730625687,0.012125470998569457,-5.2700860592214774e-05,-0.012278177713001076,0.007562147442523917
CLEC3A,,,,,,,0.027376802397647188,,,,,,,,,,
WNT16,0.08358290080074017,-0.005486709933857412,-0.014658242352075473,-0.018831904691556937,-0.015270066034489273,0.07154032409146656,0.021723954373700508,-0.040791174823104126,,,,,,-0.033951087722570765,-0.0198784592389016,0.006285831168822837,
CX3CL1,0.08401607059927682,0.08928205015613964,0.007028012837092358,-0.008147920440501055,-0.006387691223260329,-0.046655583824125,-0.00045730833476360574,0.0190781736117378,0.1006481681544003,0.045057353122541347,0.0477877826266283,0.031292825442085025,0.019877367737059625,0.01336177635079375,-0.03009814750297896,0.10616050150778748,-0.05813559063301916
FGF1,-0.07455710953999886,0.06407900144382503,0.08958490732789741,0.029541893243279733,-0.014908037770878875,0.03710805723628877,0.01609219872949968,0.06759616342409837,0.09016664156810697,-0.10645761013004451,-0.013476895529199508,0.07318506805528376,0.039119786910160194,-0.06692711038658106,0.0231000761780219,0.0004455468250278293,0.1665641391926952
ALOX5AP,-0.014485025530766438,0.052539805090512766,0.017988508994697713,0.024331558293114525,0.04823169243591407,0.10115023034343607,0.025052378010505385,0.004019436403388451,0.08820078034104879,0.02460300382878208,0.04842751663982074,-0.03275067902057591,-0.0047816673739524964,-0.04058450229627885,-0.016859397657690445,-0.021657554970869186,0.04650300503639477
IL1RN,0.28292626761300493,-0.048340870341928584,-0.03157915438275736,-0.03770188964716646,-0.028720089553363994,-0.022428490170266553,,-0.0073974077332356015,,-0.015257083346425336,0.004562825231766765,-0.010302522156907721,-0.00943431091089058,,-0.040830259065505296,-0.0032492262188196465,
PCSK9,,,,,,,,,,,,0.04696461536326724,-0.023799659210407626,,-0.019295149996067126,,
FGF23,,,,,,,,,,,,,,,,,-0.001882242999295122
NPW,,,,-0.021230172515957036,-0.02974970284971989,,,,0.03344951596693432,-0.07722735842994115,0.03491652441704241,0.014843111106208368,0.034136450237895466,-0.03791766200709597,-0.01835794865302697,0.019693440459468175,0.035629701264245243
CXCL9,-0.047915618817328955,-0.02147336688425644,-0.023222958489117956,-0.02748995909892572,,0.08722962107864739,-0.020753101455859294,-0.027202185006055993,0.18284802632700303,-0.055172815301045286,0.01286022407307678,,,-0.04447808159257593,,0.14291924524731184,
ANGPTL4,0.028438427847015453,0.02132028134237707,0.05725192322387738,-0.0370572848958952,0.010700161283207962,0.03694308261127518,0.024087659598547275,0.06841135387766283,0.027146757884569907,-0.02777373707649331,0.010263090583051847,-0.09326018946435102,-0.022075701913815835,0.004781232313668879,-0.01331008204869391,0.15415935516057,-0.02004878685751886
UCN2,,,,-0.0147208756644249,,0.04032271535256249,,,,,,-0.04417417066546031,0.007532876343008505,,-0.004826866773851491,,
OBP2A,,,,,,,,,0.03984004705686743,,,,,,,0.15455888311347002,
COL4A3,,0.009360878209929153,0.04294415471658139,-0.03410973901910031,,,0.037279620077374745,,,,,,-0.018833155930148785,0.043064982093890244,0.019020220340993835,-0.02353112340122835,
NRG3,0.04066516320541749,-0.03598974692863479,0.05889074504339965,-0.0037606817316712796,0.017695558252102905,-0.06372136629321608,-0.05239229589333428,0.04168458481734503,0.19225402976731326,0.09871020275792207,-0.01609419716808645,0.008813294073251026,0.04207411467094636,-0.05118686604691038,0.023574731518417782,0.029177925815807505,0.09234857709089742
IL23A,,0.15703669981711477,-0.019552501829929052,-0.023160266908793668,,-0.0024872591948672594,,,-0.03499261547981283,0.09335053617511876,,-0.025547392028451358,-0.030565614832430466,,,0.0994172233188741,
COLQ,-0.02875673567803018,0.042211962930821315,-0.03601518508999146,0.03299654343231074,0.10363172183989262,0.12247434399441112,0.02929779761351206,-0.022013710234424385,0.10390364248946805,0.09053522376801335,-0.013960864642716588,0.0561742066459688,0.07761922558038561,0.07800320786973496,0.03214788265142197,0.046930733660010666,0.005811890749344843
SCGB1A1,,,-0.014874593681926387,,,,,,,,,,-0.029930138068280415,,-0.02232460820666603,,
TNFSF12,-0.01826088149735886,0.0036364371604785495,0.00968477397441674,-0.0030879892727059687,0.035864223884853254,0.04561563390107682,0.06171284028831272,0.025928964431996306,-0.03642239968062261,-0.02018742562904708,0.05408267414475981,-0.009265183832599925,0.0021869410208200423,-0.016501941279740202,0.01096502106194653,0.04607659348299695,-0.026626715272076037
DKK2,,0.024300301085296325,-0.01745513321269118,-0.014937900157771212,-0.04103226874176527,-0.023275813042367186,-0.014280342078144498,-0.037334411204312,,,-0.02459490084489101,-0.0004854217293333588,,,-0.011150282957828937,0.006559095745649654,
FYN,0.05275661046340603,-0.03144303406552484,0.035965843176691145,0.011215621758154637,0.0630745850947768,0.06080831556263938,0.0086289302800178,-0.024888903117376907,0.1511413824112546,-0.02757211525244272,0.02531650988107039,0.021035979931112524,-0.04298609781780115,0.03389215803934591,-0.0013803194998461587,0.022270409802605494,0.09566973724613083
ACE,0.02486481501375351,0.16781320721056786,0.020098271486172468,0.04952084248479576,0.08351398027692347,0.08124433096001901,-0.021654721947872973,0.025791346591856064,0.12343964295940438,0.02597893844591866,0.07924488012223466,0.17259515756085286,0.03497705868746521,0.10286275570143,0.012377882923367244,0.2077983757179923,0.11589332069266822
IL18,-0.02845484125907069,0.017807633785817414,-0.022074271367696355,0.02930014152814352,0.020930072305104384,0.09758932867151628,0.03611910844828688,0.0015138318826471645,0.0028464613936432224,-0.04004321455299727,0.0939211661684455,0.07133166754084412,0.009573420018095148,-0.04551157036662796,0.02559066437428111,0.11129179995430698,-0.01761321204336882
PPBP,,,,,,,,,,,,-0.0312803246842565,0.07787649354311132,-0.04365507249796952,,,
CCL27,-0.01793979588148962,-0.006981071348894136,,0.025831663565799554,,-0.03568194573610352,-0.01471080693718446,0.00025729134835724484,-0.013963068620585373,-0.02885666342128268,0.012307145552621924,0.044693589895596665,0.0561853086865387,-0.002236057711323778,0.029560751967972893,-0.05045625490600099,
SERPING1,0.06101876937601465,0.11351948981911394,0.004166488648560252,-0.029026892696346965,0.028612261976383474,0.11207221037653858,0.030105857415814754,0.05110088864938026,0.017211921186799765,-0.0033877404186758763,0.024312882645534446,0.030462325985107577,0.02046849071432303,0.0574971956410645,0.07290950101775096,0.06877194951370483,0.15510405441855826
AZGP1,-0.015262775400701438,-0.0669107424586274,0.018985564485051398,-0.026397659069747736,0.055653460420685794,0.04961479195323184,-0.028384596717655818,0.014958566182846876,0.009343278803944829,,0.09669810808368773,-0.012917644762511844,0.10569269271517827,0.033322932584580786,-0.06516202640326411,0.11893156160683653,-0.08663169785409382
INHA,0.08791586116475024,0.04979872878670246,0.006665655096732746,-0.03001775454993088,0.08394795210561012,0.12285367861434296,0.015787720021789246,-0.03411882336957385,,-0.013032066447798824,-0.03720871888788511,-0.023173503241633673,0.015426700531022202,-0.037917661782349,-0.01715288014608248,-0.04113549568396105,-0.0219355645904518
SEMA3G,-0.02721855871321257,0.15256736105580415,-0.009801832863916914,0.0666080500164144,0.025429813281863476,-0.045701846115376935,0.004793206930700191,0.019833600189328796,0.06257778765579974,0.011952879660673828,-0.012409173826578994,,,-0.03498195373046857,0.01397927591052793,-0.012964583016008132,
OXT,,,,,,,,,,,,,,,-0.01869453422503199,,
COL6A1,0.07481206042557076,0.13760897342477865,-0.034494099542869,-0.006302861471178431,0.09905470608821185,0.07535905295657416,0.02932811084978694,0.04000065989386887,0.16310146656626628,0.03645657083496937,0.052339208092648415,0.0024266232924297433,0.012554317323908114,0.0463193830175694,-0.012748493612905304,0.1455221442038257,0.020257755110393207
FGF17,,0.03631992048489994,0.02377931923584044,0.0053507180540282185,0.06060623642179996,0.04146832410978023,0.023348294138819767,0.011769690279380074,,,,-0.006137061112123878,-0.023979040207531208,,-0.0218103790075654,-0.0008693116680462101,-0.003126084054258581
TNFSF8,-0.01947726902604339,,-0.01443879420833197,0.027813246813223707,,0.11496098289096499,,,-0.025943838179255507,,,-0.02119804657304891,-0.02607061207091919,-0.018580002419676746,-0.01987846186265564,-9.089015086950854e-05,
FGF20,0.06199186941745173,0.04224908487916155,0.025283920087810486,0.00032818565594806305,-0.025107482724561415,0.017813577162381865,-0.01993043050654633,-0.03784050801467146,0.06533777974219339,-0.03580123274845358,0.029657431682856145,-0.0369085190372101,0.0005972935548124886,-0.027942843529021922,0.01966654417186704,0.0707167011410089,
ICAM3,0.002339355272081927,0.051877969581269945,0.05532019465809729,-0.010798945967493813,0.04642671623993955,0.0777389552522228,0.00273092573654437,-0.014555572631664708,0.043304914930426264,0.14443824435960168,0.08481436450730845,0.1090634690306159,0.002592602127417506,0.02517961464226627,-0.0026334708297817418,0.0840658200609345,0.10527296624307131
LAMA4,0.0009608482212540165,0.17768351079951022,-0.05042835810675993,0.0094093478550723,0.07808037202678723,0.10807887780100592,0.014001969424028007,0.019669166884115182,0.08906610593422977,0.004610243381359981,0.10312670100016584,0.0985715273145174,0.0641997136264349,0.10515014556063504,0.028699937410949707,0.1193044828007696,-0.0524986171622825
DLL4,0.006093511527944065,0.19483680026866004,0.060042740034225765,0.004274633841578418,0.06879639917451591,0.08720681553478157,0.033739553449749465,0.05011613180107017,0.057391676885732316,0.026556031754830876,0.05496303241193879,0.10794630448111522,-0.003633682873082167,0.1353192090530386,0.06293301539680736,0.2034093809674097,-0.06089780917123779
SEMA3A,-0.04770713912089175,0.025042936986997433,0.13085543920370518,-0.04257694403593757,-0.005011936769754648,0.05600798208599331,0.02519197875265557,0.041406354197226734,0.03625303540756059,,,0.02360174788798093,-0.047415071486682094,-0.05892687333713669,-0.007307063471136133,-0.012441993937841022,0.056900640362578275
RLN2,,,-0.015506307224920371,-0.018951259640222134,0.020344761851621207,0.06726672866727933,-0.024623478220707276,-0.03522746000013847,,,,-0.023470469545401704,,-0.0565308550607818,-0.021803421117199517,-0.01448407485659803,
C5,0.08928326439850762,0.028908077704832755,-0.009511106719714732,0.07188054110094412,0.0451926323505042,0.052446621793969396,-0.02591615954109993,0.06515499869239033,-0.04278836635183663,0.0170095542424066,0.05062446736564727,0.11213712532836072,-0.01873254080396699,0.027471396967992598,-0.059831740596626846,0.06736726231529941,0.012008178476024603
COMP,,,,,,,,,,,,,,0.05796192667105299,,-0.015306225791256258,
EDN2,,0.07304389343659663,,,,0.07297780226396137,,,,,,,,,,,
C1QA,-0.04285370296932692,0.029116200545269134,-0.015761563025003242,0.041221801593387654,-0.0023942305745695107,0.11680781150291507,0.04593264290649481,0.030447556656733238,0.018365305442248604,0.0892767540370796,0.007546311704689457,0.019369564529074915,0.0032444181946925514,0.01653239929343029,0.021728430122837858,0.009514167212022976,0.10314485542406722
UTS2B,-0.01651712854717314,-0.027051904812713315,-0.017638813083137892,-0.018951259531344963,-0.021955333607662626,,-0.035892686004992826,,,-0.03399161207339215,,,,,,0.028705717436548452,
COL9A3,0.011148394005225324,0.0696871357478895,-0.04861096157408003,-0.007720986281212361,0.056335554918511666,0.09553564716787787,0.0019104020090382353,0.0014057330426306474,-0.03372724499430513,-0.010431013155840854,-0.044654276874424685,-0.034267383675965386,-0.028080838765966783,-0.006135647608442518,-0.028175281207970776,0.06837767392902626,0.07377020039335533
DLK1,,,,0.007467155009778916,0.0574442275610073,,,,0.051575629248858224,,,,,,,,
HGF,0.004887740593881074,-0.009539547076595859,0.026801237727414096,-0.040844061662432526,-0.02598807211873459,-0.05097745069459751,-0.0033008674023133973,0.026937284131462687,0.06379381641012118,-0.02606300909315895,0.10112370593176719,-0.020416115886024617,-0.029617271651807664,0.03506285048314189,0.010605023014639886,0.05029386929330095,-0.056081320516608614
P4HB,-0.01922464450595648,0.05340766897518016,-0.03036829932943763,-0.026067191599571257,0.06578429049158932,0.05311522476889355,0.060667327422399345,0.06741806369541618,0.02771482754619159,0.1689653851777101,0.012310181638396827,-0.04340627763071151,0.022439783665552618,0.06756650808562868,-0.0009196092165487772,0.05535845260912143,0.005124925273011715
ADCYAP1,0.11055070869450939,0.10768592022975029,-0.02191234465555158,0.08997912437761478,-0.01958804178329869,0.11082571741157154,-0.028152312962922137,0.09298188420236139,0.10464108402787606,0.011369970125976674,-0.0460746874109346,0.05744265281768448,-0.031344625734728744,0.012291266346162589,0.056928569658243625,-0.006567458262889886,-0.023173307635906762
GREM1,-0.04450051283614051,-0.015388979382063493,0.021060359395937252,-0.01637982957297452,0.01088846710737561,-0.011732655075757952,-0.01670370142271924,0.018010212707657427,0.0696720264305647,-0.04717117128916643,-0.02230877162471845,-0.0353633972861158,0.024920992045945292,-0.03888577167497962,0.10568348011268405,0.11332548285001318,0.03339763532255915
EGF,0.08849076617768507,0.012916518775136488,-0.019608998717922405,-0.03231200546832044,0.06012565433038426,0.05765004121783886,0.06760559769758925,-0.02422904744213653,-0.031703565163272815,-0.03580120250776307,0.03258381921024158,-0.028696519955106203,-0.022723276317125535,-0.014153595094732416,0.08071358245924012,-0.00864346845704876,0.05371412626294416
VEGFB,-0.011416709193642457,-0.049669862075627125,-0.040790831965623484,-0.010272490506485113,0.017066584204151778,0.036037155361557556,-0.037275598816463515,0.042595376732156416,0.010354505376658652,-0.0897884229461596,-0.0888333695423593,-0.07637886249161624,0.05134015677772151,-0.017657714904744565,-0.05348846833293923,-0.027970270301784787,-0.007547233037855192
FARP2,0.08504107218873265,-0.02785214157551276,0.007406546313865094,-0.025659650303543148,0.031806274449187925,0.04322964188708871,0.08087075402876041,-0.03791038087502499,-0.06328740114435483,0.027680022585979267,0.06641717174811168,0.028774024840766542,-0.0018859169323792203,0.071321726923284,0.03454356058140082,0.04415147153070887,-0.04518120063504715
BMP3,,,,,0.00904002583804084,,-0.01911000447172328,-0.02985271540254821,,,,,,,,,
IHH,,,,,,,0.010233910919546915,,,,,0.11073540380258529,-0.027718630103358254,,0.04955332589837708,,
LAMA2,0.016507905154503955,0.16236638328706635,0.031968980900461116,-0.03077997081486315,0.038913258171563166,0.06377689023127638,0.06107211279516623,0.11579602382413409,0.08158958589179234,-0.006419804934250139,0.08093409990239288,0.10072368274803854,-0.01200964420827577,0.05740394310656764,0.08653780064230965,0.09048776522365772,0.07799540158631449
SERPINC1,,,,,,,,,,,,,-0.02272327812481227,,-0.0212702367824715,,
NRG1,,0.04405304312435417,0.04081804712664088,-0.033142780994118944,0.0619209536256099,-0.04939967141912731,-0.023046049244639544,-0.06005533507767557,0.06877024010212514,-0.0641779334443918,0.011020699510546766,-0.049453492948731054,0.0330969356546386,,-0.0324852469173333,0.06988722427610823,
SPINK1,,-0.027407886203658322,,-0.02148227285199499,,,,,,,-0.04422188150299617,-0.05762066204969354,-0.03055931631776586,,0.029635366783033183,-0.006012546252595698,
EFEMP2,0.07685905703585591,0.06176465243646056,0.008304493382082171,0.013315658203150369,0.011789437200717595,0.1008028650854402,-0.027696238817289463,0.04208452755621375,0.08647129769805097,0.010674892678737856,0.011824101235874978,-0.10303407405818449,0.06467802779873397,0.07976433218403332,-0.06500317714286077,0.07938415235665774,-0.02402318640591596
SELPLG,0.04703015065376326,0.06302299787304234,0.035860044492632415,0.04495842035424607,0.02629862383820514,0.016935428496497772,0.04069530829200207,-0.004727838408690814,0.10595316018062587,0.03763807026040202,0.1394686634861377,0.06472868357481282,0.02055888884717578,-0.016566633626314445,-0.0240703590222743,0.036804357900714374,0.09789745910611376
GDF6,,-0.001203949991543131,,0.03459169523732745,0.04343152109241491,-0.015079489341042359,,,,,,0.04798680763861653,-0.005441245388010317,,0.06262830420583378,,
HLA-E,0.02983779545047939,0.09818324050696396,-0.023333911850401477,-0.038408925910944004,0.0456486590029544,0.10246254171335857,0.017508542156525773,0.025809157670537753,0.09256739270923191,-0.0026754131227886245,0.13436440547234363,0.014727588267875694,0.026503339042535917,0.042845287238554006,0.030677647180144495,0.06930365768243915,0.042990316275910136
PTN,0.10435308970025263,0.03640487932984707,0.0008996700849941921,0.0006029421971421353,0.07499153749978289,0.11949638830824882,0.02213484688427861,0.04429348207382976,0.06930622263399046,0.05984508371525446,0.07979209999144317,-0.04627039299090542,0.05743179530018274,0.06384674999853966,-0.021741338919176005,-0.030522017680831542,0.03544465834066708
CD274,0.005241746005298443,-0.01343262342214346,0.023263066143201803,-0.011024680661966272,0.004182117243245451,0.006298610845939436,-0.019813697090618802,-0.049883804131176816,0.009459013248634624,0.17242046425051832,0.05709325040341566,-0.014236681954750433,-0.06725939140271096,-0.009634144308487224,0.012661668119311938,0.09174486112595752,
FGF10,,,,,,,-0.01866232228141528,,,,,,,,,,
CD14,-0.02879736170549252,0.012958126223342952,0.031086290754046477,-0.026661895739687833,0.02211078811576983,0.10632883928684543,0.028342997708609194,0.024388873781274356,0.015558477240901664,0.12642800445857277,0.08335469429388136,0.0008206009657155137,-0.003036350072885287,0.056976444024350564,0.008538032371431577,-0.000924064959668783,0.01451095177788383
SFTPD,,-0.04078943461880549,0.043062510032669137,,0.05971999760063994,,-0.010584527646653644,,-0.04007096248291891,0.03774238136204535,-0.034318801099226776,-0.00017505637114004246,0.01255001386746222,0.03569279914592337,0.028848899988201757,0.051300721890638445,-0.014968906963926361
SLIT1,0.05385867750360365,-0.03058737940859205,-0.048873431793615564,-0.022153587262550997,0.030748580313891022,0.04577330109931878,0.015393912023997414,0.030026771557876704,0.07366972279833328,0.12874006432541502,0.01542338962319469,0.022506276925908595,0.021494809066444704,-0.03607668997737813,0.06928894494127968,0.02021187182323059,-0.017975126231016308
LPA,,,,,-0.02195533911195226,,,,,,,,,,,,
CNTF,0.022426068192161266,,,-0.014937898622151592,,-0.03013615299069129,-5.811964515994843e-05,0.0016581385695782,,,,,,-0.0037641244203921636,-0.021803423521486943,,-0.06887891809123141
BST1,0.05060124054058002,0.06051336917967555,0.04627440189168971,-0.05900506837233414,0.005581985781325172,0.04815341177841914,-0.02189932770781204,0.05377402972795464,0.037915357594509654,0.03758643240966986,-0.03714132865984768,0.09629077430006312,-0.0015654090996946597,0.06744212926315687,0.05114193121039565,0.08837980911225404,0.0740095981443954
AGTRAP,0.021426452568165853,0.0398750049616774,-0.04091712675899439,-0.08800786738523013,0.06564584020701435,0.08554044342166262,-0.01693494456687321,-0.008581312529930652,0.0005116967694827431,0.008909540871619336,0.06302562196441489,0.02609555377277508,0.06717976784591276,-0.0421834980291407,-0.01625125632788264,0.03879298696404296,0.12424854240690433
LAMC1,-0.017023345721793058,0.1845537426138704,-0.026585061735004384,0.008409306444423581,0.020078664551290593,0.11651446844813858,0.01702578072944985,0.03983101439698087,0.16725659723802988,0.05459191247021301,0.03772463129598226,0.10686751483613934,0.04204732482247354,0.06411308750550461,0.034702614880383995,0.1334534413269743,-0.08031942616077499
COL6A3,0.05219165793148762,0.14843097405789482,0.10799109208992098,0.02637403695058075,0.06674971997793196,0.04254435139319573,0.029714694885482226,-0.00237708986878753,0.08841676472817599,-0.045799547812770125,-0.008467029599431578,0.040142330215908614,0.1012116444550421,0.03281541101060197,0.028614601943024873,0.1516309644584609,-0.00735612802143568
FN1,0.1392557178090639,0.18460566430433317,-0.015830156020184522,0.004254058008619658,0.09522691813657148,0.14298102382858435,0.03275360398166207,-0.008940946924260278,0.1562506926055386,0.014362116494264507,0.1083639984811692,0.10493653211826261,0.04783023281373372,0.07978161569349415,0.01768708824317135,0.14822372908750228,-0.002819452786241939
MIF,-0.08904003883453085,-0.14250232895221115,0.04583889934211974,-0.0034714577836436698,0.06884268917404832,0.05147212714917651,0.005362309233778747,0.018574225553789316,-0.07832944205405033,-0.06849340543911238,-0.01900642874792148,-0.11542892223096486,-0.018216142863108156,0.029426277399666228,-0.013953846455643988,-0.030818993202285837,-0.0015365718935516494
JAG1,0.07405241771167471,0.12607460768444723,-0.09391774397322299,0.013197732309573247,0.0977130476676527,0.0711725208476273,-0.012843744789672611,0.06428535487171061,0.051575111380616045,0.10545896260583791,0.05422479916190634,0.0663002109078579,-0.01751641942312956,0.02200887185139275,0.015162873462069137,0.12582730549788873,0.07176315065137569
NID2,0.08014718511055247,0.18408902009633993,-0.027059378454991553,0.050752482107690955,0.15363262364983826,0.11574214005285774,0.006840707233835577,0.06506985734111702,0.1149590920501147,0.005175441663488416,0.08090118633055685,0.14330553135214194,-0.03813856423760086,0.11302430927415563,0.035875951603838406,0.1679663162506932,0.03780008686790834
EFNB1,-0.024718281504370224,-0.006514996773677501,0.03800554160063628,0.007499796083580265,0.06548403399044021,0.033016690209468985,0.01781050601098195,0.03974405231940185,0.03578470061058422,-0.029254399673413863,0.0966605738604366,-0.07145532895782532,0.0765801198394423,0.0011203356259866667,0.04222216287083976,0.07559914493045163,0.06402207934955739
COL4A2,0.0486444358786217,0.20117822363501137,0.009344742965850288,0.042420492381999776,0.06130278886036652,0.14039781899297712,0.022596650177507713,-0.008681261465446451,0.15962713095880188,0.04733058372750727,0.0603941287180167,0.19753851497636946,0.06884802981108624,0.08455683111285693,0.05548407531716753,0.13716761237863706,0.03189570769376227
SPP1,-0.06839463589804642,-0.12323650317211397,0.06682997001279091,-0.04069959528096037,0.045027820563808295,0.15161444935688265,-0.0548471913418187,0.05217720471594703,0.11085514255344328,-0.1025981395179994,-0.03823631956032317,-0.1372962209044528,-0.0824942003598504,-0.05073381080278224,-0.07374692369437598,-0.01583831045320884,0.11488143412555019
PODXL2,-0.022283696225013555,-0.008237326318526042,0.03138505411171929,0.0031478205115249495,0.046437328639179674,-0.020496240051355075,-0.014575453543612742,-0.04576216933561352,0.04224838115245291,-0.0075489763190617325,0.10207756179650664,0.020668928045090424,0.018440164266570188,-0.03287203079649151,0.08766842839163426,0.03784901913552227,-0.039939644422454436
IFNE,,,,,,,-0.018662320825315017,,,,,,,,,,
FGF9,0.0038240340693060522,0.02201448759761031,-0.03633168653898146,0.05242265624898675,-0.03779388624302395,-0.023803556647996268,-0.0016026743545095295,0.03920434422638828,,,,0.0285533361243844,-0.04128617776358079,,-0.017483732355826044,-0.04338824633415948,-0.10906416971183626
ITIH2,0.0967505709996655,0.03293279951678485,,-0.019957609222586544,-0.03491800374337557,0.06189007596603924,-0.015191475778038272,0.009744288753139355,,0.13033710655983222,-0.05340747446003816,0.1282968951923221,0.0071205707600892855,0.11091910538884163,0.01818651899377106,0.052923193863952445,
ADAM10,-0.004880290895902377,0.06531551382336732,0.0036122930438234418,-0.010342606788340583,0.0046413019844526865,0.028746378757492114,-0.004834974681987011,-0.006335618439746678,0.06947197162062438,-0.06837792569687963,0.08182153105339285,0.0015512322234227003,-0.027563594551529843,0.034951863891331134,-0.05272976101213241,0.05478192126813099,0.07482988585808262
CFH,-0.06085025464151015,0.14746885057108594,0.054246071718252804,0.06609181619690206,0.1054862801978393,0.1076030184158006,0.00045389170232961194,0.044282533224446134,0.11520315047612513,-0.08886106700421814,0.0753034403456038,0.20895931669050258,0.02906533579968968,0.12683167053897612,0.0635185738310489,0.11654749799923339,-0.038344204425212
COL4A5,-0.026243577164162174,0.05551335930946964,0.0030482403872584395,0.04356500375867389,0.1029934372439511,0.04235767105588348,-0.024982561631044738,-0.0062721340856161135,0.007787276675883445,0.02524388063652748,0.04387616118546599,0.005977572714899388,-0.06500719521175949,0.008267215145994196,0.057739178147167766,0.01995204813061604,0.10950105468575001
LTBP3,0.04542172890667445,-0.0648473698607271,-0.007652957672823328,0.01827841261644729,0.011713875751620799,-0.0028600192581859575,0.001751563833059797,-0.002543190559656057,0.0949554647509771,-0.0163279822458097,-0.06015359508439686,-0.048442467377107404,-0.012831217440201246,0.08691161943444504,-0.0178442583320869,-0.008594111950135146,0.08582814292364677
GNB3,0.036152221574934175,-0.010634971132650545,-0.03512351609357091,-0.01384280706198638,0.05939197257412664,0.0654621116982842,-0.024702587685131158,-0.037759681785211344,0.046818367523822076,0.05730658215228452,0.06747599079337328,0.039730388218969466,0.01593118861816411,-0.04092096343072512,0.04008055412688936,0.029675569440181935,
COL6A2,0.08878349834742595,0.14905305073145556,-0.017230039268384276,-0.022224643493347882,0.07061623008702193,0.11133639217254399,0.049351006789732775,0.04787224225159576,0.11806756231890715,-0.029323700551890267,0.010975061429000985,0.00916400696535579,0.08143435586500952,0.08204780093110682,-0.0018337270793572257,0.17652243965944822,0.04697583078359405
GDF9,-0.020910696444277233,-0.020602860676308156,0.0031752916138126585,-0.021973297522241513,0.027113388697260748,-0.012312131027392089,0.031303266047359585,,0.07091111472218778,-0.02461416153968244,0.04060318529631969,-0.048129218406151975,-0.013360645372191992,-0.012191574303223606,0.04403260720433694,-0.020884541832883116,-0.0018476985609894212
NCAM1,0.06986938392114145,-0.026756131381029422,0.005326162833570445,0.0007224343412384097,0.026292061290238932,-0.052555083375507086,-0.045863134711183806,0.023500917240735678,-0.024223489823760713,-0.06387856791557706,-0.02195102746995204,-0.03275874024583605,-0.05211235679661621,-0.09070805628209291,-0.04059572941377978,-0.10432092516730385,0.06157723242610401
APOC2,-0.05119973349515627,-0.06303647948287815,-0.02093489393868109,-0.004605921275553027,0.012881293898800009,0.029238253569767853,0.00047890826365189687,0.003825343364151964,0.010282884069096696,0.027630441842706785,0.09889471244719271,0.042703381798437676,0.05300924937058809,0.0302810818543398,0.08385379350583937,0.021906604613367978,-0.050677249925820705
BST2,0.0432960864341475,0.031442418122061964,-0.031861415408735654,0.023613131578290744,0.035842077528876026,0.12237872923091977,0.06141722682844374,-0.033617952861026,0.01728097104871489,-0.07854778899579792,0.06233404675382013,0.10834856544581335,0.010384611789536197,0.08959248366561921,0.013073577858071273,-0.02847201617105174,-0.001115763784091213
