,UKF251,UKF266,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1
AMH,-0.017889395297878162,-0.027461031562616426,-0.033271633878325706,0.07685280716689297,-0.019907883168926947,0.07781321059235369
GDF10,-0.014988276593263804,0.04316908411855341,-0.02246633460832048,-0.013782428008828956,-0.005236015564223759,-0.041776221875771756
EFNB3,0.027232879313846204,0.029506001220689165,0.011577380373684257,0.06434555041869822,0.014360518364709147,0.026254869083586097
LTB,0.08417708312045422,0.07901328775458763,-0.010181647834788648,0.011334417725622254,0.04877855749340894,-0.049393730522506306
ANGPT2,-0.034122775561045114,0.056101600163165344,0.04728431664760103,0.01985747718206059,0.10126512599501043,0.006764367450594991
NRTN,,,,,-0.025125993331553197,0.12815755034137857
ADAM17,0.07694591078401898,-0.0009174156199588955,0.024220772967570373,-0.05579361178886283,0.05765557875731063,-0.016396322630221172
LRPAP1,0.026463302575882548,0.048208894905412,0.040014720303338365,0.05891852838940264,0.09824429840031272,-1.1551053385575953e-06
NID1,-0.0017614686617173025,0.029020854662443536,0.030602999950088076,0.009739720678641563,0.10359157978653595,-0.05587405915856611
MST1,0.012237501748273021,-0.024964199330898475,-0.034795203047225914,0.03882263770508707,0.040301567476084744,-0.007453947173152917
IL13,,,-0.020286128045192815,,,
DCN,-0.00615603602236362,-0.02091002138966389,-0.0099995788353842,-0.010657915449909851,0.08671818416622099,-0.033409253037541276
IGFL2,,,,-0.01866540500264399,,
COL7A1,0.012618410071562513,-0.03677646668138109,0.031156851901484685,-0.006536286046763936,0.08162494204392226,0.012263359429265644
CALR,-0.043516328569362495,-0.012180061270542056,0.04449376171276593,-0.057663558383901914,0.025567016808127452,-0.06262779416382178
PIGA,0.006952950307412803,-0.00978138479656431,0.027498104826262172,0.017442649844839443,-0.0553508810616645,0.10323280328584936
CD200,-0.032850665473567076,0.043782558554205084,-0.0037749617580796987,0.0674506757310847,0.09115743498360795,-0.006931878036906881
GRP,-0.012722259916491655,0.01724923211402919,0.0021100204147206096,0.005939289177568698,-0.00964075524929594,0.010858176086957548
CDH1,-0.03046233427297456,0.039820393398886225,-0.0033516770863265986,-0.03854787467886818,-0.011303155166889999,0.02718452979495425
LPL,0.06760338265820953,-0.036305850415406765,0.014101202489877965,0.03244831495711279,0.032415329819658334,-0.01449715492337734
SEMA5A,-0.10185570765631663,-0.045996835428410654,-0.0022929382698888465,0.08037403458642546,0.07297431610195786,-0.02033185770607151
SEMA7A,0.0012336907810730456,0.02116930048562099,-0.03929742222902898,0.012777241956014792,-0.04098850223824532,0.046840309655035016
SEMA4G,0.04255521388920469,0.010699540692572132,-0.012041628147429337,0.028839925888945208,0.07758276300126753,0.027633603619612118
SEMA3B,-0.054441688274652206,0.007474020704562649,-0.033564237121615985,-0.006947754869036609,-0.03980874494302768,0.00047462111127369994
RPH3A,-0.0038310332689071845,-0.019946266929690874,-0.007854989806130303,0.005952471095690222,0.050486408437246624,0.06663173246637384
JAG2,0.013823527429519691,0.05224137027155817,0.048176669423031435,0.07791592923061165,0.03175282490147699,0.054769182973076355
CGN,-0.017321671279836817,-0.024825178616677195,-0.0355776356523573,0.049135902464439954,0.028650576007029308,0.081670013075921
GDF15,-0.01991403530965899,-0.03455644701175128,0.02370108017867858,-0.01679376301298351,-0.016196166248600288,-0.08582797342569332
SEMA4F,0.00923864523894837,0.006929527537020677,0.030770510015095325,0.03241221862544132,0.02544061896177385,0.11206311748125597
NXPH1,-0.006926488835215981,-0.03141313601459452,0.031454770582754116,0.09407748971665521,0.035729575646558195,0.008777164046437677
ARF1,-0.004970864240931828,0.014585545452737927,-0.023429469292290315,0.0048084203678519215,0.03665465002276777,-0.004931516998345375
EBI3,-0.0011170975586845364,-0.008653938600637926,-0.011875681243776873,0.02441841034331135,0.0387600747739796,0.04190938152470705
TIMP1,0.018774217909031724,-0.03697350222467448,0.024915491020523917,-0.11343169104909984,0.029550315696657083,-0.10405105282360085
SEMA3C,-0.04715952638865123,0.03997414847330053,0.010093527107123235,-0.03221697519678714,-0.09205834612814438,0.011935125373634137
GAS6,-0.04405208051829081,0.03311633448200302,-0.007254040270621056,0.047543943978846974,0.09416050695547146,0.006854643777054225
MEPE,,0.005689866384260733,-0.03204501204620321,0.070126516744738,,-0.012788154876639575
SERPINE1,0.034695454720854425,0.035816268324437905,0.009370859937075059,-0.11965166708566335,0.05297600632162649,-0.09494260921363551
RSPO2,-0.019914032773237892,0.026761528571109448,0.017780651963005125,-0.02526338864782999,-0.0392060105106912,-0.0064315014584725985
SHBG,-0.019190205542224555,-0.01684827014987921,-0.013939070816327758,-0.031417543935638344,-0.03326595943088949,0.0492727893015343
LGALS3BP,0.013918754965789759,-0.07284338476550838,-0.019173216413277686,0.01703550082505315,-0.041893003665121824,-0.040554738465338455
LAMB1,-0.039567006922746784,0.015108804045101919,0.02509658388469407,-0.003235355319950781,0.05448264285028232,-0.063584561576597
SPTBN2,-0.03171291662383451,0.08586957625165649,-0.004256483928787005,0.0017757111115040648,0.013224625036614677,0.0506328619482088
COL1A2,-0.01299002497914584,0.026856507717978356,0.039156059149925516,-0.014495210190524325,0.03692305999105856,-0.08181114953674246
DEFB1,-0.011261064379994605,,,,,
CEACAM16,,,-0.025302570765081193,,,
WNT11,,,,0.1556321017723168,,0.012779435458282746
LGALS1,0.007220346576606114,0.00578877608718295,0.050330668254462155,-0.10528921817870106,0.0037116746981194567,-0.12450840852293737
BCAN,0.010017952910956281,-0.05783638014135602,0.017543090320317103,0.0923384577728552,0.03295443657171347,0.03972924157855809
ANOS1,-0.059492325581965134,-0.035640110071979314,0.023187813064206177,0.04400925119972647,-0.04967018630207731,0.07277693795945081
EDA,-0.008523546222989604,-0.02887565041310029,-0.030449271953018667,-0.014572543112722464,-0.022902103400613542,0.011861232595604603
FGF22,-0.015506311176663757,0.03818314121929606,0.04776320282763354,0.027213211665927422,-0.026920515355739118,0.007329748602472421
SHANK1,-0.012567906017251452,-0.013336438069911092,-0.01949841666240532,-0.004746726205199361,,0.04033646854719753
NPVF,,,,-0.016070812496331004,,
TGFB1,-0.023415115201531885,,-0.006880783247399274,0.03357975236292543,0.0006299232687687006,-0.019793492868129106
MSTN,-0.003532798695647632,-0.010623357597513155,-0.009013400179135555,-0.020405805997330728,-0.009409397435314881,-0.03506347292932068
WNT4,-0.014722938925771787,0.0011515014984502302,-0.019337348546215036,0.058304603485533284,0.05795615535753588,-0.020175884691666746
TNFSF4,-0.0009917312908918935,-0.016280760436161765,-0.028895692430574688,0.02725737411982608,-0.013384648731081398,-0.013737728123831542
NTN1,0.028687516354929835,-0.05348878877897229,0.04918445222797145,0.08194802433876286,0.013128829245282423,0.025840337531177
CXCL12,-0.010098120659582075,0.043574144662255176,-0.014266224008672225,0.001441485774697155,-0.02163271670615655,-0.06820320509242621
GNRH1,-0.004549594021166457,-0.013566876366735847,-0.04107476308538833,-0.012628765666789407,0.15535185042985555,-0.03260289700736824
FGF8,,-0.018959856353231053,,0.18406544532605254,,-0.04169440684135372
RIMS1,-0.030318081274108056,0.0722170909963748,-0.012511151726121333,0.04239998707119685,-0.057068541372832404,-0.00640548469320641
FGF14,-0.01643295028505965,0.04390748942220608,0.028903072573185768,0.011885125849303726,0.0010285388299389373,0.021999333327939612
IGF1,-0.03471739195945963,0.03009617180676544,0.037126596067301905,-0.039565933970747744,-0.01012712775595423,0.032270149758180565
TNFSF10,-0.029439418688218578,-0.01324375308607974,-0.038165398805786226,0.05195144904934543,0.017406546313179012,-0.020261938132379018
GDF5,,-0.015694040809416263,-0.01415751992003069,-0.03431486965424989,0.05771199395052212,0.01735673618049819
CHAD,,-0.026853388423322397,,0.08182663897928454,-0.021850912191477632,0.06312946103240863
RGMA,-0.0017976859903415842,-0.03597624220945508,0.013272873582297229,0.05545988604897978,0.08899027153516051,-0.03126941184881161
WNT16,-0.011432216945283515,-0.018281126323055667,,,-0.01805118036318722,-0.02060695748918092
CX3CL1,-0.0019314683787009595,-0.012809470279202831,-0.04053811732394975,-0.0005059502240315971,0.03554866396517526,-0.017269643638551567
FGF1,-0.020900087028865658,0.025086934207131543,0.0033974919113422502,0.03184884877783182,-0.017259771225629966,0.05626702081536574
ALOX5AP,0.019410030932476088,0.032133155183233626,0.02568168855424486,-0.041461311720378306,0.01978508369437284,0.014800211944366948
IL1RN,0.017131189255007232,-0.018623334344971227,-0.015204738750884976,-0.04010117867410672,,0.002390615881891796
PCSK9,,,,0.07867632922902465,,-0.00163866144904095
NPW,,-0.01929097964003326,-0.016934768533035757,0.03801741057506612,-0.020160136294703486,-0.0037685703551328838
CXCL9,-0.018111987316222745,,,,0.017858585891929863,
ANGPTL4,-0.01309898504946956,0.010157331615212862,-0.025755602543715544,-0.09139722420693268,0.061041510507315634,-0.09356674533564871
UCN2,,,,-0.029599127883082423,,0.010282096146277578
COL4A3,0.0072642105887417855,,0.016059655555106373,-0.013483705105859337,-0.004760882869046995,-0.03161211403834966
NRG3,-0.01042781125990587,0.01818298898718418,0.004621183630406685,0.06809599169419717,-0.04370383225210009,0.057472485730144574
IL23A,-0.015249334631935067,,0.020231313822084977,0.014518908518493419,,
COLQ,-0.02808886627631893,0.027304811938903918,-0.042379727234891536,0.05470330440451653,0.03192719440384778,0.04825191833121861
SCGB1A1,-0.011600953092486464,,,0.017414595867891076,,0.05840550086336727
TNFSF12,0.029498200110731364,0.050786531618104196,0.04510060938864873,-0.00048303724210241593,0.03777084152444885,-0.008318859858552779
DKK2,-0.013613560541796786,0.02911693260174167,,,,0.11697141062068625
FYN,0.0017059049025845332,0.005878414944255811,-0.01784692278033944,0.058973164420304106,0.1109052307470153,0.05475820304262876
ACE,-0.0028538629656561527,0.021236517607813622,0.043972976014898975,0.03969202400445831,0.06991832634101346,-0.022673285943512585
IL18,0.023637566415474483,-0.055610283232233625,0.01795566656817872,0.06079041786543147,-0.04583868051073422,0.054655561917922264
PPBP,,,,-0.020170894022143643,0.019640822459564427,
CCL27,,,-0.0322330886883717,0.011589385584202149,-0.024919642107682917,0.003256247283186422
SERPING1,0.06501714943489063,-0.03933999465640952,-0.00018418386330397058,-0.005153760313352953,-0.011164517804513862,-0.014013997607161788
AZGP1,0.02796876939254131,-0.06280391887163495,0.017378370673226173,-0.02247547182775111,0.05313421463125763,-0.003203976911149706
INHA,-0.017777158730771375,0.03824878905693208,-0.030804141907742413,0.002167262171651003,0.07916993633147182,0.05812184091331109
SEMA3G,-0.005553283701321182,0.012202796315311598,-0.0216378257503761,,-0.018599273207543166,-0.033184822183048156
OXT,,,,,,-0.019379644439513333
COL6A1,0.03127798470396217,-0.05350184488184161,0.03607410359178415,-0.06785438042661406,0.02312018259376111,-0.08327790746909607
FGF17,-0.012722259916491655,0.016461903478305596,-0.020130842257619002,0.006071193729057342,,0.068144094395783
TNFSF8,-0.01126106553931974,,,-0.018665402994449378,0.09551012800042516,0.016094056103840525
FGF20,0.05724653438904276,-0.01628076557600176,-0.01851263280928721,-0.029130550013422803,-0.04783699241454469,-0.013956647313483032
ICAM3,0.04948616914618317,-0.014065332342261809,0.08108252375013474,0.03616984262284554,0.052890696642228015,0.007490738117517205
LAMA4,-0.03089401233238531,-0.007114482025667901,0.09346222623118884,0.0029629239984970534,0.033518872619243,-0.03083283198745313
DLL4,0.021750064827159764,0.039935579277056876,-0.010739315771540924,0.06691425189428585,0.08670483619672106,0.03735722984891295
SEMA3A,-0.02120062480240271,-0.042096844774027885,0.015127691742134533,0.009452097558018653,-0.01204169282776896,-0.009929167940704
RLN2,-0.01209363741966013,0.03957749008972356,-0.01458502341398563,,0.07450412231271845,0.09425196278005205
C5,-0.033521056023932516,-0.04113484435054686,0.03824892398813573,0.05010594208896526,-0.01460805097790333,-0.007369915325757879
COMP,,,,,-0.021616780923118997,
EDN2,,,-0.020486753181671705,,,
C1QA,0.04520768841393445,-0.027943394425765173,0.03490116448453125,0.052141133288515606,-0.00163502068215624,-0.04858454474741029
UTS2B,-0.013756815652265818,0.08747891053897362,,,,
COL9A3,-0.017027545837511957,-0.058394390084303936,0.01692625539736232,0.061736827422712276,-0.07994330825505185,-0.0022691037479623003
DLK1,,0.041193669005139114,,,,
HGF,-0.02904050279041223,-0.033980986521037176,0.007780670527840116,0.00989891640505643,-0.017431449877307624,0.0024812565497282896
P4HB,0.05344881630105012,-0.02150305000572237,0.0203324704203351,-0.07986721051676615,0.056103301874156325,-0.11166133709008891
ADCYAP1,-0.017089816900634068,0.006730268397569427,-0.021491445253744614,0.018370016928558493,0.09274831648088873,-0.0030843318555549746
GREM1,0.009024354053496504,0.014763395371973216,0.030971559380547756,-0.047303066336014644,-0.04006066727178493,0.03796472791025154
EGF,-0.014995565725114337,0.010525535126921523,0.012143369298164416,-0.016268858922820886,0.002154678545576,0.050279857838493106
VEGFB,-0.051422551917935634,-0.03226722906234146,-0.019396429150284146,-0.019333169215971915,0.025232134070565237,0.019520173046414808
FARP2,-0.03652465957619357,-0.030925681566459164,0.006258972507375507,0.012722233320984187,-0.049233762722347724,0.04674020102533319
BMP3,,-0.022212158812830618,,,,
IHH,,,,0.06167523931982307,,-0.005083578179240099
LAMA2,0.060435475704968745,0.036295360489422245,0.060353964623855484,0.05561725001115241,0.01683729916631261,-0.05339925551606189
SERPINC1,,,,-0.016268860217044486,,-0.02204974036938599
NRG1,0.14818243964352176,0.008020479263466064,0.04207891144865456,-0.03513865439788501,,-0.047066795329280126
SPINK1,,,0.14627598497072902,-0.044424665343021925,,-0.02710356807363669
EFEMP2,-0.05297023126456106,-0.0451404944770861,0.049387528790948425,0.00430095801870193,0.009163571733584536,-0.03673864382879653
SELPLG,0.0443997377209805,0.02499613135007651,0.06310619152542109,0.04368198942675237,-0.01577214324033251,0.00792370237568019
GDF6,,-0.015685084975681444,,-0.01456532966352048,,0.11086857768057959
HLA-E,0.04537857377026067,0.014119625033343144,0.00011611238849152445,-0.06669194936535598,0.0920263914004601,-0.0033322668505806345
PTN,0.03430060959329139,-0.029710370052168606,0.022865958488988977,0.06819181440925005,0.05527607820516449,-0.04958851084633968
CD274,0.007217892445347137,-0.031762513574516656,0.031842643882223534,0.016984514611429025,0.04679312401180778,-0.042600795907833465
CD14,-0.018237381107710015,0.018327838830901645,0.02377546400873581,0.016158392236771606,0.03866128987570076,-0.057156552797295486
SFTPD,-0.019190206873227495,0.0171187354391405,-0.024660361872843078,0.048901888778927836,-0.0009675856992404231,0.002158135540161137
SLIT1,-0.0022803729424463095,-0.05224905407596691,-0.01478148169867761,0.01524359977572314,0.027607884989651058,-0.056846200447602975
LPA,,-0.014236780849146693,,,,
CNTF,,,-0.01693476861155233,,-0.018599280546934126,0.011344477108787158
BST1,0.010882534635646193,-0.022925136983733177,-0.025178323981092918,0.04255681015168493,-0.035623308204468275,0.008605569568599524
AGTRAP,-0.013708111062024741,0.012933160839026405,-0.02663635097458582,0.024853507926444137,-0.00820182356057322,0.029350450050274875
LAMC1,-0.008703176157848916,0.08289011993866921,0.05196206220549191,-0.02531736902688882,0.07880107682874812,-0.017245913490440475
COL6A3,-0.017664278825482285,-0.04616186276813142,0.015460896874167764,-0.03347029317584685,0.14747448361965199,-0.04376285784316271
FN1,0.026770962745047915,0.023038702024611994,0.04399613156837737,-0.08195364726937597,0.06352207530749324,-0.06738154942989698
MIF,0.039143869548064335,-0.04520818458369048,-0.043910474520019976,0.014719170278880768,-0.06708410062616389,-0.03535058731085614
JAG1,0.034190918013204195,0.028654639586755116,0.025674361581919842,-0.035933498466837015,0.0004529724154943809,-0.055459042748812026
NID2,0.04146982510049108,-0.0049660233313535175,0.007577292564081218,0.04543367811606202,0.04603796071526369,-0.028607397029916288
EFNB1,0.0004983896270468886,0.038671575605965854,-0.017584871588891073,0.05527361785562345,0.0013208666722691015,-0.01629308311510433
COL4A2,-0.014400352004455441,-0.005485270777870025,0.05846082321410761,-0.011644165501529054,0.03575989273563444,-0.033447921861969515
SPP1,0.022351520887686546,-0.06567925424524601,0.01676482279779459,-0.045754534291087605,-0.027244570346153397,-0.03560238452859173
PODXL2,-0.03601519383851688,0.001805674275012386,-0.030696782987144112,0.015150188831418169,-0.06023512912760814,0.04002562400502147
FGF9,0.04442013391735068,0.06869193184195165,0.022318531006565345,0.07305387914567402,,-0.009444209997963748
ITIH2,,0.01110379345268539,0.005104902850444911,-0.013164634833095669,0.09322776378528633,-0.0907587658844911
ADAM10,-0.0025997144298920477,-0.014124856424635136,0.03930578859880235,-0.016401410348856085,-0.015650072559181587,-0.0513135483048405
CFH,-0.006306197343998797,0.06398369034049695,0.033064731059241195,0.07126002826758697,0.02220897112107104,-0.03850720402044178
COL4A5,-0.031062446331702492,-0.03668916948586552,-0.011616340007619314,0.10125352537411184,0.07774505971779047,0.05679957744009895
LTBP3,-0.0014460042571063957,-0.011595715539917457,0.05929653973448706,-0.06828758112726409,0.042464235277376514,-0.04611626285739855
GNB3,-0.027393438191176123,0.02651178814468966,-0.025301267314663634,0.03486266493314429,0.014803034741894825,0.021249543640588953
COL6A2,0.020665538847540656,0.0070910194194250915,0.032515335513044745,-0.1016055036813739,0.08550888578294828,-0.07566006221388606
PLG,,,0.025203816409889685,,,
GDF9,-0.030245765226478104,-0.028875648373304818,0.004037085184864355,-0.01746407371125863,0.0308975963709705,0.03132067129202164
NCAM1,-0.002830033361201577,-0.011862889170514883,-0.016816230395297675,-0.0028593916325933763,-0.0365858123976619,0.04772072315263686
APOC2,0.06099911204232127,-0.0021486617635453342,0.017073107308909614,0.09789146785308422,-0.031203210235193787,0.01118161467117516
BST2,0.018715431811591472,0.037360043514770534,0.0298764855244969,0.05851628239018243,0.02444604412883275,0.009141261952578819
COL5A1,-0.014820122442610415,-0.03321363043954849,0.06529850528790755,-0.05739765933868462,0.048448751013421866,-0.07911802611969455
CALM3,-0.024669512265514396,0.040347809766060005,0.017061257057172406,0.09072018880039603,0.011989627169696107,0.05817225005279884
THBS2,-0.03939026687742018,0.005778177272490192,-0.007644767771911594,-0.012290831028449042,0.009484356877440675,0.005627508015542803
SERPINE2,-0.02349422895945916,-0.01877906334760946,0.02459995126009449,0.03443247279432698,0.0022143451519107114,-0.037608367914880696
EFNB2,-0.011126338865757012,0.03405175551847336,0.01636123593560846,0.004043890037242764,0.04720386912748111,-0.0381659864823427
PROK1,-0.014722939851943232,0.050923967177044956,,-0.017959540953957364,-0.01859926239161443,-0.0034564474699774555
MMP9,0.01659859682461574,0.048685945030169854,0.05742697580057922,-0.046766028799357415,0.07091848328882339,-0.06030804151370078
NPPA,-0.013839439259191113,0.018087109853103744,0.0708968835928221,0.06991721772851697,-0.03327062258293851,0.07251869239382372
APOB,-0.011600954252408651,,,,-0.020409539434377795,
C4B,-0.013322720185625319,,0.026696275835771124,,-0.020656135832160402,0.031316780231723934
NTNG2,0.031236528351997517,-0.03698970310387096,0.03203656725129051,-0.045538134409887784,0.04159349011180501,0.037601724528692704
LAMA1,0.0020158234650428206,0.00971936855476712,-0.028208258965438604,-0.006849694683701489,-0.03306136235872979,-0.020970354489426198
UCN,-0.027215785946957505,-0.0261085686961623,0.06857409513225911,0.009901640619734513,-0.015143920087650227,0.03271980709763727
ARTN,,-0.02334364893843338,0.021921897542351212,-0.028295558067571374,0.05057491227496497,0.03214253583045571
PDGFD,-0.02367958783977718,0.04892301742625438,0.06224713077868557,0.07230066629898932,0.08233788276299553,-0.004310994298142963
EDN1,0.053746918119849545,-0.00022946685761868421,-0.01756955817592449,-0.013330029446934715,0.021620213485829848,0.013160109515276505
ARPC5,0.042236530028748755,0.020861081771472202,0.029662817523538523,-0.003999887328630307,-0.03538305378229382,0.016597591876682884
GSTO1,-0.01256031415063262,0.06754613182576562,-0.036708973086332516,0.002241385462522961,-0.034428748168949884,0.016802912228152892
PROK2,,,,-0.018315594096840835,,
SYK,-0.005624170256516444,-0.02242759973528882,0.027358019567720413,0.03234334470989588,-0.013753016398477714,0.022832045918492815
ST6GAL1,0.011278052180960015,-0.029721533530539582,-0.013732106915237997,0.06550656606998062,0.016092888189934734,0.0716770556763412
WNT3,0.005796424040030613,0.062488735863188,0.0026986317832068045,0.007900444950223675,0.038315687371829325,0.002875683898356184
HSP90B1,-0.005592359421071603,-0.046330379412617986,0.015886736408925333,-0.066360359322051,-0.057282335295397856,-0.07650105204973813
ZP3,0.02949848153488146,-0.004687626004924937,0.05748236864066012,-0.02591945149876125,0.11674295584618738,-0.00687147359386436
ANGPT4,0.06548090236301579,,,,0.051159473842473095,
NRG2,-0.0106841164490832,-0.013084979299936465,-0.006923199529087967,0.04890934086125089,0.05401180938095304,-0.03534533300952818
MELTF,0.029521268348081352,-0.03228295204355042,0.03248466592977423,0.05593391855672788,0.06409863476917366,0.00862159749833822
NLGN1,0.004490171710065482,-0.05186992959445631,-0.012975760937157271,0.022188791808860277,0.04709092162979279,0.10046297404002301
SLIT3,-0.023503546973961342,0.015328577800850365,-0.04992712591237595,0.027706303535744655,0.01227759834286323,-0.044888576788886844
CCL8,-0.010549878385946674,0.034553935295519166,0.15505589836241412,-0.030519010899132157,,-0.009965390169908
S100A4,0.029456102091563602,-0.037375696998774736,0.04788245584518965,0.035385269497203775,-0.02249552011329217,-0.05759371971803519
TNFSF13B,0.07712722182371001,-0.010922525814865164,0.037080492273848194,0.06266172507823693,-0.0030158111184284196,0.03931147314591975
HSPG2,0.0294153267525086,0.01089866929133975,0.05367184641247324,-0.024041239413728918,0.08373607783655346,-0.03619292590988977
FAM3C,0.004574215555918684,-0.03509062201698294,0.014492182617801948,0.016957900527355234,0.04783278938219608,0.0161240264965059
FLT3LG,-0.008765726045215867,0.009062616727907794,0.052068111130035094,0.047990792084479636,-0.007120892898481062,0.02889711357560315
A2M,0.027101697019780564,0.007568501475164297,0.03354537794894955,0.017045394039841295,0.08272895194923226,0.0008281954073480602
VCL,0.020262513120461432,0.01712591924685425,0.011673887942562076,-0.04697429905155665,0.05078928708831256,-0.04157931417193959
FGF2,0.0019978875322969967,-0.060787564124809276,0.06517894226077156,0.006198683722561362,0.01831103679157018,0.016448101326224106
AGRP,,-0.014877899506277702,,-0.013946454408664327,,0.11558133263780367
CNTN3,0.0954986598384572,-0.02315789851950748,-0.015917261900739783,0.0571829742011618,-0.029163829334965436,0.10058312763833238
RNASE2,0.03592003357737361,0.027172427005097775,0.053716667468195374,0.06899154500104857,0.043180082164603464,-0.0545706625969061
ADM2,-0.019812058317921936,,,,,-0.027788051941403526
GAL,-0.034715319637255056,0.041372559040650944,-0.0223567102724396,-0.04093376433854534,,-0.028012812755134085
CXCL6,,,,-0.04778225336518031,,-0.04050902893473124
PDGFC,0.06308548929528193,0.012412202386757724,0.012882881877811295,0.007414039689641728,0.05546822369067038,0.014807135838798327
COL8A2,0.009322614020438165,0.01756087593368863,-0.008589275915369609,0.034957142269893327,0.018292068206610175,0.05827529578725672
SPON2,-0.009513132797910204,0.03566249518117153,0.017470322729272816,0.026464915176037558,0.05815473063163796,-0.058140407141394485
LCN2,,,,-0.0293655757951428,,
SEMA3D,-0.029145146690038568,0.14572129649949445,-0.01711679011800959,,-0.04129465653808506,
BMP6,-0.011432219835617156,-0.01945460069038168,,-0.0032718714014362445,-0.024502327957998154,-0.003983136213151981
TIMP2,0.011373141083352327,-0.04032223366857079,0.021806366586860852,-0.02973285761352377,0.06119688190100923,0.004751853104929393
EFNA1,0.005262646936874096,-0.05020256916807485,-0.03924855934849972,0.02990505786226938,0.008464264091170416,0.013439334957657971
S100A12,,,,,0.004882178185385377,
TFPI,0.017685815817354317,0.056141508747402126,0.0183669935028813,0.017046567234948205,0.041609370435687736,-0.024115551158043372
GPC3,-0.018000993050056643,-0.018415195729309854,,0.06360127147758524,0.08760052374695292,-0.00799127674004281
NMU,,-0.02910012784507132,0.05820526911301428,0.06402416099744995,,-0.03330258890314639
SCGB3A2,,,0.06308468355186661,-0.025263383622009982,,0.01336257858211682
LAMB3,-0.012340186543084051,0.07139880077717214,0.06269488736553315,-0.0022295317511856847,0.038652514100340075,-0.04139712556617212
LGALS9,-0.0316638716961713,-0.019787033060762894,0.020898916100551584,0.05597560893571131,-0.0018461205050086136,0.02397301293590609
VIM,0.037294965345810435,-0.025182872385703815,0.0077411660330611014,-0.0942058912398559,0.02896307111713034,-0.06434969133795519
PLAU,0.02840553119546061,-0.05913982490187025,0.04191751265153995,0.04204712907241936,0.019379746368305643,-0.056359236717608646
TGFB3,-0.02963841416144016,0.04866757998212328,0.021760905340496402,-0.005523237811763967,-0.026462861658230818,0.035634120846437106
APLN,0.008472027458551206,-0.012308387801856613,0.0019451398577531873,-0.006947849149348352,0.04498046772423327,-0.00140647756229557
SHANK2,0.009139962709583487,0.0705025567980418,0.0102806529391664,0.114612424048062,-0.01939426278832293,0.035118139970016636
LTF,,-0.02429554152976208,0.026142329866558466,-0.006704134183376163,0.028751540047830343,0.042345584143483904
PYY,,,-0.014157522060361293,-0.020008701146984945,,
PENK,-0.021392596217768865,0.03723403987602899,-0.02530256244919787,,-0.022765544124783568,0.02232424112625129
CTF1,0.03572618689275629,-0.03218820654431355,-0.025806297731068444,0.056933940260947,0.05440599332430027,0.03495005519472723
COL3A1,-0.018367528064505544,0.00022233019289157044,0.014897600170088005,-0.024358728181445036,0.07725906825850723,-0.0726229139308771
S100A10,0.023902553940246065,-0.05709237988686722,0.015419247662096456,-0.0487925071965506,-0.13974313513270603,-0.07153170470615777
FGF13,-0.04226414727355196,0.04210752405722748,0.04133268421229205,0.06879366642866011,-0.0180511879105833,-0.016295900716908448
SEMA4A,0.010240093548017805,0.07781883180291213,0.00576449054332968,0.1140451604894933,0.10523794651936685,-0.033251054710485436
EFNA4,-0.05327977119722232,0.0001123978717679586,0.010174782941053551,0.10230206136166291,0.0839601084920315,-0.008025486515320621
HSPA8,0.03556825908950597,0.03754083372996747,-0.011628439824104355,0.027756085216894478,-0.02876548107319574,0.03320732253085419
NPB,-0.013468880179374977,-0.023343660580714524,0.057255428233952084,0.014265031379330695,-0.031861393966457006,0.04979889977424521
ULBP1,0.03231225649253186,-0.021026884343763257,-0.01580132503950033,-0.017039502676086504,,0.0224904364240493
SEMA3E,0.010264635846400388,0.013398386466221181,-0.008310568001714841,-0.008615230741569283,0.011940534829806821,-0.08986296346100023
FGF3,,,,0.09390161345660641,,0.025075040526040395
ADAM9,0.009775460984745408,0.036291167520529306,0.010341337339352105,-0.05124412426750698,0.020441050139146103,-0.025419927707352154
ASIP,,,0.09481101996149838,0.08231613381296136,0.07517290828053952,0.07248948698597048
IBSP,,0.052650276311152024,0.054951553987111046,0.03673105899534126,-0.023430315343034715,-0.009682437649671579
MMP12,,,,,,-0.02060696020908931
FAT4,0.002865162187132527,0.05726546099085157,0.014763018349871343,-0.012001098963915359,0.04887003500685615,-0.023382837682938137
MDK,0.020808344850222104,-0.009980673588567203,0.04766947831029756,0.027570370785504533,0.0418844878027835,0.007487337713668985
BMP5,,,,0.07953433955342375,,-0.022344742658747595
CAMP,-0.011432219835617156,,,0.09591369230899063,,-0.03017679098223115
HSPA1A,0.01904492726654867,-0.03599082241897518,0.007634252371701524,-0.0566611461340981,0.025702249663313113,-0.09894658572652063
SOST,,,0.048937213963262574,,,
SEMA3F,-0.007438367307052826,0.013010850100913355,0.05430160977324393,0.025088906762804678,0.08585297581907764,0.03328608866341806
ARF6,0.006982042894151901,-0.019206991503909476,0.08033083850892456,-0.04970782224091443,0.04972064361800353,-0.0021902788976853865
IL6,-0.015119330073000415,0.04640866665335798,-0.02013084907971178,-0.0030535048797604466,,0.0002621791788016171
CALM1,0.01861670840663883,0.08379194445558498,-0.01140196431761049,0.019471889290516374,-0.009071757942075155,0.052591643395928804
VIP,-0.0006151980611742541,0.024687280810986315,0.040479013192180564,,,
