,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CTHRC1,-0.012544526658009926,0.005903403951433125,-0.022808204936330463,-0.023009883937271658,-0.008890426863788799,0.016318867131787398,0.10845106493988854,0.04786760286785647,-0.023580608710649008,0.08917207181431032,8.972292786316664e-06,-0.02523964783906323,-0.010119062868516599,-0.03211694570749994,-0.07552778554833744,-0.010220432912321546,0.02457219536628923,-0.029641982542092254,0.04106297487804103,0.05230905555745767,0.010405980012614977,0.15299016929776948
PODXL,-0.07174941212620647,-0.007680643085577072,-0.025568340822862815,0.010846826974193967,0.03269249632343044,-0.02179955848612365,0.07648308644813806,-0.008629793714794927,-0.02329718998685456,0.0351990367835161,-0.011178087999282372,-0.008389581282301998,-0.022821014688945675,-0.019179953949726134,-0.04045101163681204,-0.03547966475528497,-0.023334246377949033,0.01736416536382369,0.03393544365097651,0.08625277661721541,-0.044843277945674956,-0.005135842957083906
JAM3,0.024335907750451326,0.06584819768912527,0.07895457654737684,0.018686693467103305,-0.024443422668785946,0.029641592455405576,0.07817083042366062,0.08294465214189828,-0.011339201000591811,-0.012136390494153692,-0.002797813981430827,-0.07564088467783481,0.021797044338124946,-0.025988722472279062,-0.0493971348133534,-0.0032977311976944814,0.006720410957790479,0.04032112041396406,-0.026775639666297733,0.03102734842969812,0.06120163800550367,0.11072849913495371
TGFB2,-0.05366478333137723,0.002890356621791507,-0.01094583826702901,-0.046587154220015976,0.012510278689117872,-0.007175645424992848,-0.028567395041370926,0.011691726661032187,0.01428518634465855,0.004607735631041435,0.07373211078120513,-0.03197796697671839,-0.015285420740957078,-0.03429261006543912,0.0004284121018773993,0.025833630712658807,0.055182784935927424,-0.003420655945802799,-0.0522759380295937,-0.07401489281491287,-0.030332848431842467,0.028104772485555176
COL18A1,0.00815096432207465,0.034610684602070944,-0.020127846475640476,0.018032115678477793,-0.12170578681791215,-0.047260640877004816,0.08793269774172528,-0.0039945260736147835,-0.014101703155690166,0.06874131348957817,-0.029328732634443612,-0.058037489924904005,0.004612141186323217,-0.002641852453605801,0.05198495479661302,-0.05429016672586938,-0.02669305811020107,-0.04191180942731155,-0.03142848655345807,0.06974474688453777,-0.03018392393735423,-0.0479011736390346
NODAL,,-0.00015659515292419616,-0.01464431520825823,,-0.007480012337548106,-0.02212593826358757,0.05020585540224234,-0.009125341766029577,,,,,-0.02579575173780054,-0.009163435140637548,0.052152002535710285,-0.014628484418918543,-0.03603002778930893,-0.026589283345687956,-0.007869017776725513,0.05384629076677534,-0.0020403036263016007,
INHBB,0.04441195718934558,-0.0062232091678246565,0.006140559515410722,-0.0015296022517695,0.033143258054834465,0.031143016256957257,-0.017044446510701975,0.006616658085564632,-0.03837443734179006,0.042352046980211486,-0.013518295725656498,-0.03334209951744054,0.03158989341672598,-0.03148446243799867,-0.03284151733539417,-0.07594082342536633,-0.008186117712448045,0.053750485149097575,0.01390709687087927,0.010112768264506794,0.03678685191697405,-0.0032527219375520808
LCN1,,0.040672032335831464,,,,,,-0.017008607170938713,,,,,,,,,-0.02571884793219686,-0.02511021501405269,,-0.027895435923913442,-0.020951904317538628,
ARF4,-0.049117677710901635,0.052402740567785364,0.03648943432407824,-0.006059727602074911,0.055267047507238064,-0.012292765861901204,0.004158163426542678,0.028404393931257398,-0.010387834666782494,0.01897638609383793,-0.06373292506758488,-0.02721199098471532,0.012756900280918058,0.019994169054841048,-0.03838277764655318,0.018093959205423334,0.005992811873345758,-0.016856708538131038,-0.07475453371080464,0.05475107265316939,0.06813047334028373,-0.0037938602745594386
CXCL14,0.00998728821696653,-0.006429009132404324,0.008369650480088862,0.04816464639762052,0.026578784173847392,0.07943765232248656,-0.047017678061159224,-0.0610079577978551,-0.004829432223211527,4.079632161054931e-05,-0.0074185240057991824,0.005362563942607067,-0.009085837214462614,0.037127831054617484,0.014032695611061463,-0.08571071415057686,0.02503272139063921,0.020620497674288966,-0.043895465331867556,-0.03826931041443401,-0.006848849788983478,-0.05407333782518062
LIF,-0.03652030306187041,0.03494765530380023,-0.018531540825075528,0.0748338663687244,0.04083952627865335,0.011192376709804146,-0.02189901651451556,-0.05466926910021785,-0.031776746843452004,0.015297389542811709,0.0780099902016781,0.006553627077135556,0.024338075195539356,0.02601815184368781,0.1002172845402614,-0.05893406069454112,0.06679367550232464,-0.004128021484227326,0.0009514958315532977,0.002285272405273144,0.044383601954017075,
IL17B,-0.030376724746944944,,,-0.019584113773314378,,,,0.07100105906894538,,,,-0.025739404010121873,,-0.055630460003490374,-0.00017331020052305035,,0.030530265288566692,-0.040205382817456406,,0.03694215286031742,-0.002651159486521795,
MMP1,,-0.03114030332726173,,0.02896953212001986,,0.012854311948417897,,,,,,-0.02955639718871405,,0.07168210723531777,,,0.014037270361895714,0.0028146139918921453,,0.04800878761139878,0.0629553841683494,
MATN1,0.12447622334954364,0.06619109334796339,,-0.031285567705932125,,,-0.021141108562705294,0.024902307541061906,-0.019160552799951918,,,-0.015291583479088783,-0.015277651774962918,,0.053327359639733535,,-0.0482223580031944,0.06380149251876807,0.06013346002841459,0.017388484562822083,-0.021588031099201512,
ADAM28,0.06280181983150793,0.028018663208159624,0.008283365553561734,-0.009483441334521626,-0.03158976892716883,0.061186765242919744,0.12470418367101259,0.00485410302515427,0.017651992856165345,0.05877229518261532,-0.04736112969489172,-0.01284401666642651,-0.024899503843263372,-0.13802586947721449,0.033310209601099317,0.04456391162211987,-0.005026266168606232,0.06356687800997449,-0.013403379196888419,0.015428532360127062,0.05969969997021909,0.026459890353776633
TCN2,-0.013502882977556831,0.04378655384381322,-0.01044144617515424,-0.045916678938563854,-0.05403902811242735,0.007242628949478175,0.04098097672527457,0.008628878808976954,-0.02599978256301539,0.04057956800394884,0.0013244007473620218,0.04951156415085042,0.0007811647656337464,-0.014434888921653725,0.02153035997101108,-0.007801346178133425,0.05087307020892563,0.03278239707400005,0.004215406318680617,0.024660363315844914,0.019930634033836086,-0.088924702113356
THPO,,-0.003184082710340029,,,0.014284133845602988,,-0.030063578186097745,-0.010416418937049364,0.018873128742045702,0.08368658739617016,0.1157267900327348,,-0.015277653529945263,0.030459286255674095,-0.032577732492458815,-0.028347404165694177,,,,-0.001758712281875281,-0.03235162739459066,
CUBN,0.0689560031797034,0.042957970888837814,-0.025417944373668,-0.03071799500022535,-0.0030822591000567493,-0.013864318259252328,-0.007815719184806945,-0.04341251829404854,-0.0061156722509220105,-0.03222983302718823,0.021748096472462595,-0.029740141308508453,0.003233471625220641,-0.07589639114429,-0.009805658446495887,0.00709391258885502,0.08664819048297497,-0.013993617884891833,0.11096694768144462,0.002056877342543766,0.018567034726119352,
TIMP3,-0.03190054318980734,0.006293360085225181,-0.040144265091364366,-0.03879615019434507,0.07212877406164854,0.057030562021504784,-0.02749712254755388,0.08339326673830838,0.016331051690028808,-0.042033077558334804,-0.031336730082120734,0.04493850427259441,0.0027456202394212804,0.07220930027122527,0.011581687660235027,0.06404932605162121,-0.03155534492905719,0.012221421551405083,-0.035472446387522755,0.03113159785105003,-0.0038394981259687543,0.07074475000975375
PIGF,0.028680981210391716,0.006965734203220651,0.0034647896476461553,0.0007540951703886975,-0.01181648280425958,-0.03951708996531385,0.07251303305489312,0.04561877564421397,0.028371985826142254,0.03308289986455045,0.05453146806035987,0.014840882310147322,0.023272433477219048,-0.00884239187115767,0.03590060740498846,0.03001471285267156,0.025509906762620663,0.011469755564202943,-0.029434227332263394,0.025276662783899773,0.012640656753367018,0.10614945254990349
CRH,,-0.026463694501286182,-0.018378576971716652,,-0.030362243058442706,-0.0221233429637547,0.0670672198016769,-0.02615476518149524,-0.011308376055241404,-0.0030550731145323248,-0.02796032875775734,,-0.004034872962098537,,,,0.017005031087307762,-0.00045212302413438543,-0.04034500785566521,-0.04136536121290002,-0.0010416973732264524,-0.0643080113261185
BDNF,-0.04335576463836622,0.03000510476136731,0.003586009123875475,-0.01097663538587976,-0.06909410651989631,-0.007708262534439646,-0.007736316367786592,-0.05666488326941174,0.006147937558313668,-0.008448925627922346,0.022307707919078164,0.04183065428720566,-0.017206561741571143,0.028009358825825267,,,0.020507191689298414,-0.046038521014186734,0.020956416368444055,-0.003938996992627945,-0.006253543002121172,-0.018839948733817814
CCL5,-0.06271958689937668,0.04231954566517512,-0.04086824951974555,,0.04955628929684966,0.03736698246021572,0.016837269922209745,0.043976675876164564,0.019324171018191585,-0.006330725699720058,-0.07165673510071545,0.008507266158531134,-0.02072597423659141,-0.02981210187644651,0.08639832150374424,-0.09550911347081362,-0.002527020008248877,-0.002144171094596444,0.02073307512350858,0.08918935599520643,0.006273161848309691,
GAD1,-0.013412032560851078,0.04360879630748451,-0.003335022403574978,0.0105654526576052,-0.01843353552558542,0.04000193768517495,-0.05030039019833751,-0.055702037059276586,0.01913379459878474,0.003029769900773351,0.028182530199728655,0.011381594780179843,-0.013588818511454067,0.06504169917315825,-0.03580120682785703,0.028965994865598293,0.07696715403072937,-0.012623248801437592,-0.010861081640064515,-0.00529837385172648,-0.01821353418038184,0.08351346169638413
COL14A1,-0.017782192656537257,-0.03243574546986349,-0.022934144827495433,0.006231415952447003,-0.009882716926000781,0.049277070456723006,0.013921420505937808,0.04960506856561008,0.056116707921018305,-0.02976799377461053,-0.039051152791661624,0.038587250504079754,0.004623297571293123,0.012767252015912868,-0.07710991852485871,-0.035724200777582815,0.08237744783941894,0.03525285778901334,0.0612654826527273,0.03757978605373563,0.009717674611401897,
HLA-A,-0.058558942733353415,0.040329444291447865,0.009369765739892282,0.05009326786433141,0.06039835754094853,0.011464320544079693,0.023516125873544808,0.08176665260857294,0.011300047284713684,-0.008209860945443643,-0.01974544461137789,0.06320341709784454,0.01229551272149853,-0.0845185810739604,-0.055186438112448714,-0.06910097078976617,0.007814525026937557,-0.008772253293536465,-0.040805796897020394,0.024916700340613416,0.01888956935542963,0.07551249340897326
CD5L,,0.024981457777809222,0.018827683660699784,,,,,,,,-0.019311145163096566,,,,,-0.03235778285926697,,,,,,
FGF18,,-0.00925473591547558,,0.0072212217325619285,-0.024122575054095676,0.028830917697272133,0.034695964250033524,,0.034132735449209244,,,0.0078063107540748055,,,,,0.020124033091955925,0.014382913377488253,,-0.027584984911395535,-0.012015710650052245,
ADM,0.15194843519404802,-0.04858400751461316,-0.03588641674029936,0.02359566298484839,0.1308299527474043,0.03573672037052178,0.13985429480135508,-0.025069018047904144,-0.015882744251443225,-0.02630175194469173,0.0346732473772485,-0.026797336932943044,-0.004969906508039553,0.03375534898248188,-0.04737003076916534,-0.055388195840462645,0.07536003974546028,-0.013995095623852538,0.003359768749735657,0.04566888530226942,0.046806454350879385,0.024034642212155132
CCL15,,-0.020196441437575645,,,,,,,,0.021901449671428597,,,,,,,,,,-0.023924455272141387,,
GNAI2,-0.02073786983928884,0.0040120714219403645,-0.03784005265458953,0.02374523151469037,-0.05620049850500286,-0.06393254793895747,-0.00398626677578095,0.019331787063275825,-0.002154834407179836,0.014016159790309804,0.019108888181014208,-0.05894230452372461,-0.02877179555731295,-0.0005959573586829169,-0.030465113640270592,0.01510961659288799,-0.09891877737830794,-0.025826087722155354,0.07452670943466122,0.0326348648241869,-0.021064377389280364,0.06712014439938771
HDC,,,,,,,,0.11854668683210176,,-0.017690271798241987,,,,,-0.03879366048337375,,,,,0.016888722782785498,0.07201102156159601,
COL11A1,,0.04683857164839278,-0.034218944255226535,-0.01817787454736846,0.007328443949059125,0.019480271834690557,0.0996706379829271,-0.030923079530493277,0.02141527753087542,-0.007925782386456547,-0.007311353258275773,-0.06805823078951341,-0.03165545819528008,0.10000399337796109,,-0.051043572744286156,0.016357173559540666,0.018942466036041404,-0.003476769516533781,-0.03103973559187678,-0.021177426252902296,0.14519995519664197
NUCB2,0.07513203828253276,-0.015355963775279391,0.024063104719250362,-0.013048015709687399,0.005684265394097312,-0.012745310108291413,0.036675084493414965,0.06443579360480323,-0.0037421507174164007,-0.03065314311908933,0.0793681558260292,-0.025056034151890064,-0.012809049339122415,-0.07888600633412872,0.04953849956595624,-0.030804687053949623,-0.029187555578284816,-0.008890495921669392,-0.014345036138270114,0.06648915329338631,0.07724757751112006,0.04205349754464535
FGF16,,,,,,,,,,,,,,,,,,,,,0.05220652472639451,
CXCL1,0.021307696168963157,-0.04431127410957544,-0.01971581788445381,-0.019297441340241174,0.01220332034285524,-0.021549036372126882,,-0.023602186827461177,0.004877615967896204,-0.02603787879369282,-0.029137674032433843,0.03830300642101545,-0.020725977750504495,-0.013259838467127076,-0.02472106055274682,,0.021621422123277986,-0.04861391234842097,-0.035980355623718666,0.05597070802706755,-0.033578730673557336,0.0052698816620913025
VCAN,-0.05918802707598207,0.00033031670303110646,0.017103396049216246,-0.04386586725739526,-0.06132479207584789,-0.00859862491439594,0.13223121527521775,0.051418312511248204,-0.009142538348950765,0.0004636735763383858,0.00899207525405811,0.020301764118924526,0.0116243523989342,-0.053430522020806975,0.026430671120371046,0.012566504731306598,0.018021190429381603,0.005433173344230231,-0.04967001237525757,-0.06916121930800734,0.0751624237540855,-0.05738655692466183
MMP7,-0.02842275440489076,-0.011431396389104849,,,-0.02931571811607057,,-0.021899010367570162,-0.012414880544680667,-0.01892289596042844,-0.019378119290845926,-0.02997212483424343,-0.03147625007671277,0.004511359711511576,0.09228937787714053,,,0.05734788458074585,-0.030291343270459768,,0.04701007157226475,0.052869127094738434,
PTPN6,0.03820766596012418,-0.00231322748631007,0.05565704010868526,0.01514421019535197,0.019739421042271815,0.05109540673550893,0.03493390592642145,0.05467476925880999,0.00281144877559656,0.017411433601248916,-0.001887055083701087,-0.036596611300568675,0.001475456329799138,-0.04522836888414044,0.05072329183282678,0.028104076282489517,-0.016107713336820602,0.013544802056089041,0.0034806050395622947,0.08791456468508496,0.030580104930419197,0.007724628803113378
PTGS2,0.016211041149277426,-0.015363916900399129,-0.01759533324543128,0.0022616272960235186,0.13214434082339735,0.06016213610326394,0.048423173787906525,-0.07323243571825848,-0.047730115391579495,0.004381724540433584,-0.006532866326530711,0.0009447223219283958,0.03232440897707889,-0.06362324872218376,0.05627884714425861,-0.005450777516776591,0.025832142583771246,-0.033224465275107515,-0.029591857677414464,0.01708412993391032,0.022563185686068184,0.002243314857673821
XCL1,,-0.028999472518298947,,,0.01849329055639161,-0.006519382975952222,,,0.10340636101259934,,0.002494385505841533,0.05428346610099796,,,,,,,,,0.0019567882190683616,
CD58,-0.09027349125533983,-0.00019743464459429522,-0.023397842540086415,0.028251143651259962,0.0126648066385143,0.020437895288936546,0.07518740593387686,0.07671463342988907,-0.012283127715564592,-0.0072706815926754905,0.02435404776570849,0.002613671271346205,0.0017941012633993143,0.027747082840341622,-0.03394646827037727,-0.03008056594857538,0.02847969798004663,0.03474920245944968,-0.007902753196518059,0.08858947786946642,-0.07404179216759613,-0.057840248578040494
TNFSF14,-0.06415416638753961,0.031027925652645297,-0.02056294806572843,0.10940361213949161,-0.033009125411895955,-0.003710762329928043,,0.0030756959682116084,0.030802841917491622,-0.0021141418479687186,-0.01780776477632068,,,-0.051842924218584094,,0.08473554105975487,0.06669282482426046,-0.04273301421002199,-0.0059818363051672915,-0.03346488225248386,-0.05980550139568931,0.04700921900611133
CNTN4,-0.039593850891058935,0.01298281787095289,-0.016096610149628987,-0.02251403600488742,-0.04716918822508736,0.040181270305637805,-0.025686448243550267,-0.044082676665420546,-0.014979482060482118,0.018426842566612475,0.04165807370654194,,0.08721338770583702,,,-0.019236307447320453,0.04159409616558084,-0.05124025480872628,0.004190684073826392,0.08439309458353036,0.018940676691794247,-0.03967710566737611
NTF4,,,,,0.02120584332451961,,,,,,,,,,,,,,,,,
INSL3,,-0.025978175262006284,,,0.00033903986803854314,,,,0.004155596660160364,,,,,,,,-0.022480242687478443,0.07661290337650789,,0.04482154826349738,,
BTLA,,,,,-0.006189636423319057,0.049918416510632335,,,,-0.0040183750946198755,,,,,,0.00321977690380455,,,,-0.004811974944636555,,
MFNG,-0.0005622469987963732,0.11867003548167804,0.004535646137759118,-0.02700004939036827,-0.058544077379670524,0.021035665713778455,0.01675117681453453,0.05394494286404831,-0.011947325522298219,0.03349155250861656,-0.0038943460661210053,-0.037492907659103854,0.053343698799575893,0.08833191883885874,0.03237877750245717,-0.024483615521528966,-0.024146903254524746,-0.002712802367227468,-0.06318530711830146,0.04045869392796717,0.02292559214770924,0.03555918143199042
ICAM1,0.0439404608917112,-0.014251319089263513,0.014182430117929822,-0.008759967556630424,0.05570567546914321,-0.0002759105165745958,0.03253793885430859,-0.020292491396573756,-0.004301416479515482,-0.027785218130142578,0.0402350793959251,-0.049413778222826325,0.03902015870899622,0.05822275674585143,0.0727818775912856,-0.04659801069140294,0.027494538609908994,0.0004538607325250397,0.0647041196512122,0.010948206081715461,-0.034714288601316916,0.018233338349524415
PROS1,0.028243470828116454,0.010173731694796356,0.008388044923755084,-0.07887989807051647,0.033177195005346556,-0.04078178917054578,0.02185450714387853,0.05283005078901111,-0.0643943819617237,-0.009559320276713223,-0.0303827546174821,0.028252518971277327,-0.005153811864812853,-0.029472082337255484,-0.03660295455949683,0.029266529172069605,0.00643591509825675,0.019283157061399613,-0.00028018395414768543,-0.0030421953354360233,-0.01681536501977068,0.057577690238310754
CLCF1,0.016943142560339162,0.021552850037046527,0.0028716982819214994,0.04683540668714824,0.09115381831464449,0.05038860308573635,0.016533254429019806,-0.051360071645648354,0.012316279331278,0.005845353027253073,-0.009531964128432381,-0.042852471520641915,0.04996268847702956,-0.06696502357289455,0.03290998781798713,-0.009870054981611904,-0.0038593021789257178,0.020978329502477237,-0.0409868952264128,0.029372155024135562,-0.013998143826023433,
PSAP,-0.0476306416846702,0.03156519986829981,0.0051690980502680445,-0.04298524866054395,-0.008405225224067007,0.0068493112760437975,-0.1293506598238589,-0.006263780344280207,-0.01833992040871112,0.03983757276828467,0.023203504476878627,0.022897662696834013,-0.0017036559887791392,-0.08067980776012888,-0.00780660484661853,-0.06915916939922752,8.828801485161197e-06,-0.007457200418593321,-0.002296279562583876,0.030775069199434013,0.023969009327985447,0.043461416664020244
EFEMP1,-0.005850997283893886,0.02219027490873221,0.012827110020098412,-0.0032675343580999285,0.005251068931894969,-0.017053506936756953,-0.023811525945562604,0.030148392673137892,0.005559936346296385,-0.0015313405052008666,-0.024845885224269296,0.08223579582699332,-0.00995967353560231,0.05051582111019905,0.040600867433218515,-0.02844622339913352,0.09175016973938277,0.06511902047702904,-0.030734307154938585,-0.018527633951752668,0.011431662480565931,-0.01896161619968214
C1QTNF1,0.026627592983760932,0.018699317920827838,-0.0335538814722109,0.02118079929832908,-0.01426658429584829,0.021607119650425215,-0.012703251300936188,0.01638499426763894,0.024398932544952158,0.06779154615878372,-0.019834916619862964,0.03892035362417105,0.03141005694593382,-0.041581792379148934,-0.005935940856595908,-0.10456070726204936,0.040873112865777154,0.017449975790559215,-0.04707583602283538,-0.06477439515377977,0.03439201485510978,-0.04355251369000924
ALB,-0.033876024920150384,-0.004083202985613341,-0.02712548047976746,,0.07899850952133587,0.027163698641206036,-0.02094770310457605,0.056334451365423505,-0.023821814417086293,-0.01900264221326131,0.057478123355677105,-0.014475365292801511,-0.033053176877282715,-0.02232811561141519,-0.043522685235899486,0.03480329097406895,0.10657581206498577,0.05377802088039837,0.02682131687124001,-0.013837845122453627,-0.030564762598522345,0.0987750285124543
CCL13,,,,,,,,,,,,-0.02758857631142117,,,,,-0.0041589624710896105,,,,,
EFNA3,0.0958701965740828,0.024452311305104966,0.026683793507254777,0.07074253257093867,0.039563028507670316,0.021555402286150997,0.031108707326610467,-0.09387683454482992,0.0109820045672823,-0.015395599455380223,0.03423517526955366,0.03492749609897316,-0.006110731827440382,0.10586322074151129,0.08556026007949584,0.011983848392051041,0.02586091571247497,0.04544887566345061,-0.01367228766681492,0.02786227794372878,0.014598771725091197,0.060706495085299204
DRAXIN,-0.03356909515727972,0.0707212449908211,0.05454616326465355,0.00462595668291202,0.05703742623725066,0.025919398852881147,0.10658443332214834,0.06419630517714534,-0.022880453906037344,-0.023193685448653214,-0.041031266306647204,0.04428215632931447,0.03386404251264356,0.012141452009716489,0.021540085227960894,0.08159175046566852,-0.04769169410730246,-0.018870827948893505,0.005212835405278579,0.10058357169243935,0.01699505540343161,-0.03328565141657444
RAET1L,,-0.020237250826205033,,,,,,,,-0.027779658094394536,,,,,,,,-0.02511019855786923,,,,
NPTX2,-0.11869597998347746,0.013095886720136436,-0.03855021817642025,-0.0024950902641494707,-0.03133634652968664,0.04114907154384898,-0.03851753689036117,-0.06678596815053277,-0.02404440433807344,0.01281468538652296,0.03842742738566995,-0.03333462637678883,-0.02553615803733868,-0.03618621409547132,,-0.03472394349201483,-0.012215623179913227,0.03902864129848948,0.01936442655243816,0.01691690195089939,0.12675437060469974,0.08294737307800781
FGF11,0.06154326147918667,-0.00931686334854621,0.016556810040170244,0.04802943195757025,0.048332872085712145,0.004876963287081093,0.09401254493377526,0.04165928279822234,0.02649459134393918,-0.007290774267951704,0.009582910898296522,-0.030259345311488415,0.029579456171148013,0.02715505066597166,0.10811524354969253,-0.029500703229985593,0.007519622468965559,0.022784637450730234,-0.023939688201454364,0.03949719924187835,-0.05259740187935527,-0.043752650829267985
CD59,-0.04652660052910576,0.027672356729411828,-0.029511329966284486,-0.0027061237631850954,-0.09875413686795725,0.01951851793425418,-0.04550110697947907,-0.07400608211492946,0.01772516247688317,0.02018929667848398,0.01604498498754127,0.04592530135688831,-0.03131192054200033,-0.04738880362459406,-0.060387986606517736,6.536025746866433e-05,0.00564687765598547,0.002451762158793922,-0.01431106650926647,0.03285105072225661,0.01447026906068399,-0.02820234647879327
COL9A2,-0.020337948074975038,0.012775726532462499,0.013676085034945877,0.038566918579065114,-0.040860427693505785,-0.05947616340418852,0.09349037144959263,0.060069813899158615,-0.032053177447558395,-0.01878667443001832,-0.05426883073138124,0.06673208192868672,-0.005326050701156798,-0.031262895569746374,0.09021231102504898,-0.015434346726095938,-0.02012181012432931,0.013865550562969864,-0.04147413172299611,0.04010234477141344,0.047802335594275935,0.005756772579134412
DLL3,-0.07347714572952013,0.033242346892156285,-0.0037145184749000073,0.020457701675664935,-0.08355729365245265,0.018154831780085243,0.05507799988061251,0.04369049490981215,-0.002745620970205858,0.00653788476556991,0.10480610343342844,-0.018549017324984707,-0.003236031449094974,0.037420968186785517,0.055116786622468536,0.01039678396554256,0.003272580042412527,0.03162505224568466,0.020503376225432114,-0.026738369234409996,0.013859050217593882,0.16736419657208182
FGF5,,,,,,,,-0.016582352594819924,,,0.04810551354447351,-0.023524021021485552,,,,,,,,0.061874176503068444,-0.03649022046769418,
LIN7C,0.07097125988250728,0.05828353308945387,0.014401881305677447,0.043537427233636884,-0.004854998088840308,-0.013476394105967505,0.036793267189762856,-0.0029798859236395353,-0.00797870913425766,-0.024798896166565727,-0.036028386417847315,-0.016442947283956854,-0.018837109075985868,-0.056011988625421665,0.12513831396782235,-0.059212454548689855,-0.029018683172058003,0.020663797830460427,-0.043083410376701964,0.021350360876281813,0.025013433323667084,0.05486094740218178
GDF7,-0.023934044297624774,0.03638973752506986,-0.017272808106444448,,-0.014439182367180168,,0.018949682150117882,0.07785948013079007,0.010948841832541953,0.057489535518208734,0.010962063464178894,,,,,0.011474456602923608,,-0.002251364374031689,0.026650270642418025,0.008338222090990102,-0.033000168441826294,
PSPN,-0.031953099426338845,0.00862931909106674,-0.031121029442339326,0.016325909344532902,-0.0043789270022313986,0.06361733151098041,0.01046063851401323,-0.020553280126770528,-0.016643604086677876,0.020476343819948076,0.0007850390476605055,0.06249763647329619,0.0012055001029809545,0.06673587161979522,-0.028092443214051875,0.07809054628839293,0.006220525897818857,0.07077307995344038,0.03099775015299445,0.11975130325087183,0.00974689272381086,-0.03762557381378485
ANGPT1,-0.054778936326703005,0.007673593049731085,-0.007842987403675157,-0.023009882581358013,0.0073775298576830625,0.00858495711060752,-0.005341170352832606,0.07514329194108774,0.0065648999680375806,-0.0031668796086216883,-0.011415003360231742,0.013230317778565433,-0.009564318360048743,-0.007032195264758153,-0.002211774970395806,0.0541921427574822,-0.02903479374944239,0.028189625876917618,-0.024392471701654286,0.03142218876010156,0.03478374823178863,-0.024123128300613698
PNOC,0.0035335017769560152,0.04785793286976477,-0.026288520127759864,0.03789026301995269,-0.023812708575733404,0.0490115887633203,-0.046455412874211205,-0.05773579613943873,-0.002746244454004944,0.005644110175183975,0.014466819258081463,-0.014475365292801511,-0.030229359384220285,,,,,-0.022890508241097587,,0.06988987668971403,0.0041079629814666264,0.04520135489605189
L1CAM,-0.029547143481806554,0.025691614021660224,-0.029595354494489138,0.000504346589036138,0.007084281895012325,0.019189312844604928,0.0253439796048293,-0.05787454172675796,-0.015625012348009813,0.010780029051881721,-0.03349753677021099,0.005410995847888991,-0.0013591644066271763,-0.04600531314717284,0.09987945477625547,-0.07094000303862631,-0.004686207834145786,0.022636748362274833,-0.038212262805753794,-0.01015830738923544,0.0427891321043496,0.03029441030905179
APOA1,-0.027102828261482134,0.006459385611258139,-0.02392052039833579,-0.0010736079101934983,-0.02999161337712242,-0.010531178130334237,0.06635185059726993,0.01812626109733535,-0.028413552006624522,-0.012948449076122292,0.0017588418912429253,-0.022766827752928404,-0.01687210228828982,0.006397454747202835,-0.01635101388368523,-0.02541305404142632,0.025882157368433436,0.058818657893613416,0.033486169389620325,0.08426158145878222,-0.0483367339591053,-0.04356321299880879
PSEN1,-0.05019948280677171,0.0715307428523042,0.07118544880490671,0.03247460993208401,0.006890160528608923,0.02104046895427539,0.08819626273593688,0.10149852738121168,0.01877790482902752,-0.03948957053403226,-0.016480092756320473,-0.0003516691522569617,-0.0011793237879239291,-0.04078717635294376,-0.07579757930153587,0.007679271420100509,-0.06080232615610771,-0.05104499554604715,0.002208336742640351,-0.0046524041242540165,-0.030684516077364325,0.08900295543072838
CALM2,-0.12592847678677455,0.03247862770063423,0.01694897492890797,-0.04886489897143369,-0.11093701284888707,-0.035423590393441305,-0.10485436730267891,-0.07709550424205615,-0.015397512781758698,-0.020861163591541332,0.0399439610690039,-0.0014976349440111317,0.02353550243360443,-0.03766782602941612,-0.011025969639595387,-0.0653092421666692,0.04616507841741917,0.07339856939635604,0.049284580840138814,-0.035423236255730635,-0.03122334415640524,0.0005524976159891544
CLEC2B,-0.005376038388968013,0.004332026740144054,0.010316227052958227,0.05802469479585849,0.011085563038573396,-0.012159944324693254,0.016116682602891414,0.07279256851200566,0.02237113960001873,0.07674800480728154,-0.02671388708534147,-0.04234381271525666,-0.044143373638049474,0.08551131929678231,0.08584535036302854,-0.10504794204381435,0.03430319734517859,0.01635635481229503,-0.01791371015994703,0.03390752728766379,0.06427740777791863,-0.08159203802123763
NTNG1,0.0321545100347569,0.039197364753527704,-0.0032777320849570733,,-0.014689733104586367,0.01420113397470999,0.030792672518928154,0.044052045348484024,0.008472722037860814,-0.00718395495144053,0.020072425180849417,-0.023720944230928208,0.023567531577360586,-0.05041667134011203,-0.03009246976758568,-0.03159232962833911,0.012882150022876696,0.0507351372903429,-0.007338609161050197,0.024306253620792112,0.08000259085269758,-0.016184879415617182
LRIG1,-0.052234348957485396,0.015574778062743582,0.01156518037849092,-0.05549214470553866,-0.06012316900840246,-0.058191602893521405,-0.05126246351227271,0.012010975378550908,0.006261830980805117,-0.00553847266274034,0.01417204891116571,0.014444192999429251,0.03941069272052826,-0.022162939847831745,-0.049201604594404674,0.06026766681072829,0.038470385674071274,0.05159319836871851,0.04560739750101393,-0.03888783321598298,-0.05440738297467165,0.015538814261108343
