,UKF243,UKF255,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
CD200,-0.03289624022880923,-0.05444403810645711,0.03993697089634868,0.040699637425626864,-0.06821954311358541,-0.025883445966674027,0.017774561044047486,0.01237126770647351,0.02318361816064172,-0.02398850200018569,0.007133529409852543,-0.010157414029001029
GRP,,,,,,-0.03710392711325067,-0.02183934372987289,0.001351499096393184,-0.0189246375951195,0.026845377162677757,-0.01463268451855364,
CDH1,,,-0.04193656437506027,,0.07445762786842623,,-0.03627407466035811,0.03143732671441212,0.06843191046508684,-0.022548897074699613,-0.008966781375737053,0.020282257018044023
LPL,0.12691999838317805,0.033428019389979975,-0.00329568202680377,0.030298176678475303,0.1301376712900978,-0.04575470140480521,-0.015505782450330997,0.03520681845353144,0.052801935290869836,0.1156420808659865,-0.01861838712833916,-0.030912440539556763
SEMA5A,0.10390076872698899,0.006690191138411671,-0.01835530090245837,0.005558609404681817,0.1444815459974277,0.04624260026686867,-0.03529091762186948,-0.0331720597934198,0.09593942172332894,0.05882838433558487,-0.03821081529718151,0.06382993842650711
SEMA7A,-0.03230998737382596,-0.02869427594918621,0.03725847320542687,0.0466553365079667,0.07580815474721098,0.022547256244998856,-0.035003437072748785,0.04892448221383034,0.006400177955217977,-0.02340362594895147,-0.005807189748755049,-0.03550503423096326
SEMA4G,0.014777419900101623,0.02582167740836984,-0.006327726165612325,-0.012538916341425418,-0.0013512034581334089,-0.0036550136741648614,0.006100090161893941,0.0011813957334989738,0.050897526847928906,0.006607515332441302,-0.016464418466341484,-0.03270075168310109
SEMA3B,0.09035794141400573,0.09733963175637678,-0.026300952073647462,0.06982427502930966,0.022617678957679316,0.07763931104427604,-0.011306513796443762,-0.0216894146072406,-0.03172226181965899,0.016351088353046838,0.03880841881418848,0.029521291194766767
RPH3A,0.056030291039375124,0.018756268697738603,0.05496376952036525,0.05209537114688996,-0.027427567426940754,0.006391411090173247,0.028902400459942065,0.01154064385673539,0.0161900221500203,-0.03946114435133601,-0.021276296872072723,0.044543813411389147
JAG2,0.034957857809929264,0.06811671182808175,0.019180615762245203,-0.00047006947246806553,-0.018381760591965918,0.013510014837840508,-0.03027352702809701,-0.028220236441259327,0.03861802915853906,0.07597394798084442,0.030269330007913625,-0.036979169793489745
CGN,0.07810667575173022,-0.03827335284470118,-0.026808083100378598,0.006226912172741588,0.06823469278285149,-0.03344518666459531,-0.011826033345723248,0.02056192206258211,-0.016527803030353536,-0.01676415440272877,-0.007720606421133718,-0.056671671756559204
GDF15,0.01248326974923774,0.031292736298658974,-0.009708376039663152,-0.015791333770884586,0.13691864790817126,,-0.02215928177945834,0.05675792384873334,-0.08078110649708752,-0.07962307360951713,0.032299056149689136,-0.0006835462810750077
SEMA4F,0.0854639774551388,-0.0756350704108665,-0.033687848793692056,0.04455482519386507,-0.06657237030092282,-0.017040780512133147,-0.06752539984161292,-0.02496855338565523,0.02540887310436352,-0.06292002114893162,0.10818178993976396,-0.06299803068530137
NXPH1,0.07068548954837824,-0.03752972105350446,0.020377862410453185,0.05207029177554339,0.054645727413773895,0.0006753508894404561,-0.011231477517612293,0.03595568330223131,0.09955139305179865,0.033709446382224034,0.028198808390515244,0.05499840250740992
ARF1,-0.03974346673891958,-0.0005902144510845708,-0.030493367196922257,-0.006765868471222624,-0.07153185525491304,0.0003178787751248015,0.0019745442919872447,0.011472160858112212,0.04981553890086167,0.09708379711574162,0.04489794963770357,-0.08184472375301477
EBI3,0.026158387580025675,-0.035892116972062196,0.04291814994232667,0.017960797748492196,0.11841672900790581,0.02660391886568617,-0.03434589921529137,-0.022798841133392762,0.014534263470029018,0.00812651796554643,-0.01432037496022124,-0.02928404125932211
TIMP1,0.132645229153285,0.0173553914727676,-0.030213933623964927,-0.04773070691955553,0.10973044733577159,-0.0049822165742926085,-0.0377164273190147,0.05140695082786615,-0.1082413595019845,0.09050236408687813,-0.005199009610733388,0.06480258962058703
SEMA3C,-0.07554592403146479,0.04332679137289302,0.00489530117939766,0.06337846527682366,0.009469528616467939,0.00858087811758131,0.042260820504739706,-0.02152505290695561,-0.09807213760171991,0.014806409376864236,-0.07961816660900004,0.006085510690625376
GAS6,-0.027104711945964585,0.014354004889775259,-0.010158677101865982,0.02679641579644895,0.041025837502245276,0.012565218552417275,-0.02855144569563749,0.026279336549978157,0.07908056613903149,0.03380229664068439,0.0148715959180435,0.11105544852694428
MEPE,-0.0002978605648849121,-0.035554930226420034,0.011826710577005834,0.041477014516302486,-0.03833134851866414,-0.0007068806160224528,-0.02579443266236019,-0.0320450121098523,0.0006529504826387316,,-0.022580791847381054,
SERPINE1,0.030193155118688194,0.029788433200725915,-0.09631486023377678,-0.07679679519285888,-0.0789124682910145,0.03200739602960538,-0.009903559171024305,0.028556950618991057,-0.10493572292418296,0.03257005177679462,0.03850122451730857,0.08564465830201651
RSPO2,0.012716136553513011,-0.019584100132707186,-0.024658894896876768,0.07719061081405769,-0.0020593832798273437,-0.0028619959669467935,0.005434477699383541,-0.03789102087383458,0.03362481565224883,0.06996874979486943,0.0476088208477924,0.07170950550102376
SHBG,-0.007270788098261551,,0.036926968391433196,0.00582313014474237,-0.036270397255957224,0.05266499017181404,-0.020058001705445586,0.010105997575521964,-0.007448896122645497,0.005868347316892997,0.06824811739360367,
LGALS3BP,0.12536916190846842,0.028893202856462134,-0.01373107311791311,-0.01164487469383533,0.08596058090133575,0.050826409449866244,-0.0027464686803278134,0.06981591208954299,0.01432878720742893,0.011220469551382945,0.007000020038646172,-0.03569015198454742
LAMB1,0.05991723789020772,-0.060104578077844646,-0.0045046555975063315,-0.051008848338476846,0.13335498520732772,0.004042000896944959,0.06103423819253476,0.021876415706892912,-0.05926174533630167,0.09095252516696449,0.0208782168715865,0.06695733588429499
SPTBN2,-0.017713404493826496,-0.04629989704434922,0.004509510280228618,0.045440602966184324,-0.10503917776738136,-0.004650674439346787,0.08672171744530915,0.01513136796505197,0.06669340172472217,0.06782088291532073,-0.03155363477382172,-0.08112136387298371
COL1A2,0.12536657538868423,-0.03542843353926081,-0.01570922567163168,0.01414484527242243,0.14670868775802584,0.012223421758365273,0.030339496351161382,0.04053118919742835,0.01170752127094553,0.07903413515072344,0.04499318915619664,0.038216336566130174
DEFB1,,,,-0.019505804185352155,,,,,,,,
CEACAM16,,,,,,,,0.0029782101122295627,,,,
WNT11,,,-0.030498617932168327,,0.10564592183779167,-0.010279269046532011,,,0.053314284742561543,,-0.03143338737354815,
LGALS1,-0.006347633529869458,0.049241472423390324,-0.08837047226606179,-0.010641034531684803,0.0686400103948648,-0.052480753934395934,0.009204028284603934,0.04370348774876442,-0.12751633270033694,0.025604836372535453,-0.04846262669135828,0.07290035052989771
BCAN,0.14352217361763592,-0.063760027597813,0.10662318735198485,0.06382400995578012,0.1611831290408767,0.0035037149391570744,0.05956043504409633,0.0484832637691989,0.14984644398488853,0.0023785752680330597,0.011438192964354693,0.014062974708752065
ANOS1,0.11367484366114494,-0.027833031518633183,0.034448985516025585,0.019655735411949524,0.14360045888432407,-0.003867776193304713,0.0004971946272855202,0.07176196386244835,0.08648874569026878,0.055993181495918934,0.08219505971143776,0.13342400818929248
EDA,-0.0089879940275141,-0.03147283808159287,0.01469704771074773,0.10886954568839624,0.06921382652636338,0.0209821500128347,-0.024543363418565674,0.01336223722652861,-0.00494257155015079,0.12442394627274896,-0.03004171753140326,0.034006359369373025
FGF22,0.012184943708996107,,,-0.015478333925035616,-0.021748760347074892,-0.0378216924680117,-0.04232438769957957,-0.03162584679281274,-0.01912057200912386,-0.023298766249106647,0.04280652237633351,0.02855516066704639
SHANK1,,,-0.01811687006333896,,0.01879500151734848,0.004915250155990234,0.037152589377633265,-0.019498416701133857,-0.024330994705994227,,-0.004513783407974477,
NPVF,,,,,,,,,-0.01728343107624833,,,
TGFB1,0.006678498616074732,0.04195176299220112,-0.006335333544924471,0.04800444094169467,0.019327697156447343,0.025055672227565485,-0.01577949856228417,-0.04536344643443999,0.05561019271876104,0.059241186315264024,-0.021461696325638376,0.01854828096205415
MSTN,0.07404432330486507,,0.05529739613294728,-0.021275986183957346,0.1594333762291236,-0.008329434049683448,,0.001822454851035556,0.025590573573269063,0.022227476424986264,-0.005348886829410534,
WNT4,0.04084451511232815,-0.0421943030445276,,0.015575778560916641,-0.02465948602026384,-0.04201617204799806,-0.03099222837204795,-0.002004799906898434,0.08852780207052861,0.015182540648771024,0.021117282530467935,
TNFSF4,0.06790303810658288,-0.034354188329886376,-0.04357499955179581,0.007077967143044542,0.01412009572497826,0.01932136747432939,-0.033424593095518484,-0.028895692487968472,0.05441681326650646,0.05811459642435621,-0.040169463578155436,
NTN1,0.11238986748401192,0.10100060416981366,-0.036869219552464014,-0.015045750713161528,0.09893808488786787,0.01791092317108039,-0.040129952960517724,0.07046149194842813,0.07498640323906372,0.025539508332435443,0.02346238690461281,0.053377401195626284
CXCL12,0.008853351839941717,-0.0674116924182195,0.08452810182929542,-0.005105781302204664,0.005560339688468409,0.009447314173518387,0.013377728350128236,-0.022523436174566827,0.0010762566187076856,0.03065440653719464,0.05922244353893738,0.019991706110992116
GNRH1,0.027663429419917677,0.07501692980113762,0.005711868596218932,-0.014697363233542279,0.04600664129917827,-0.002035679890450104,0.1878302796837144,-0.004189735495929843,-0.038661104303798446,-0.039248693428973296,-0.0035124258884011443,
FGF8,,,,,,,,,0.010726018905525393,,0.0011036465202534324,
RIMS1,-0.0577977187314916,-0.026243776037196482,0.007453738719212615,0.09027694060062147,-0.07577270435860026,0.016315362689151507,0.026754992972611077,-0.022646769541150965,0.009661520601573523,0.054550528316324155,-0.022530729145861236,0.08029749731694076
FGF14,-0.04041159711062797,-0.038036816226374164,0.07412908042804267,0.03194889662775948,0.06743782800978942,0.04296478131163681,0.053215349871357766,-0.05278060665510309,0.04833945603695315,0.002047931351985162,-0.029805706569064738,0.05288388372255581
IGF1,0.0870801369242921,-0.03275891086057393,-0.0004100231211435872,-0.005941750903883837,0.04252058745141983,-0.031224798186817906,0.04345728717482995,0.026278773511969885,0.022675231989227787,-0.07029934667026612,0.01533233010758925,-0.045313052116972084
TNFSF10,0.09066430070506902,-0.03184465857898335,-0.07764986727651256,0.018294569456485218,0.0713891979047908,0.0544115920524715,-0.03409506267639123,-0.028538985881966707,0.05368388681787636,0.05596955718500247,0.05812446820711955,0.03800423252677473
GDF5,0.0663201222183163,,,0.029348796727309185,-0.028088669312153203,0.018172366006162108,-0.02992996082306449,-0.014157519948150923,0.007592498896980501,-0.011642597007779814,0.033390136919026224,
CHAD,,-0.042045372533130954,,-0.014285325574139486,,0.04749100804509042,,,0.0504791598714508,-0.03189134158533158,0.12274016630377185,-0.013577255598955515
RGMA,0.15941429718917932,-0.006943614063097599,0.07322793708032668,-0.022220391219132926,0.12938944742344252,0.06562480186621003,0.012631960944084534,0.02779996689445897,0.06527855983680293,0.03014203603971688,-0.013829347407228108,0.06994407712291108
CLEC3A,,,,,,0.014554641336506033,,,,,,
WNT16,0.05897689526250593,0.0066491518292003705,0.0799967333289263,-0.016995704772364995,0.10484482728373053,0.021142027448516357,0.096672777147876,,,-0.008768781430076505,-0.013340805056193216,
CX3CL1,-0.03042778127942757,0.018803616904006712,0.0011355148223480735,-0.04811225681871639,-0.0161685468014077,-0.005348948854928221,-0.00800876103221579,0.04221019372948397,0.0052663770232474795,0.041807017987611286,0.07358033620012658,-0.024991223557025127
FGF1,0.08608605508327517,0.027520115584273065,0.08494513587809481,0.059628664851870475,0.013847089923521252,0.01179952094727788,0.018057562939437253,0.021144037520327653,0.09311927417015292,-0.049132790752272976,-0.01572090447974593,0.007191510652805893
ALOX5AP,-0.005245099274674176,-0.07054807891224336,0.014309554289452093,-0.03612195897619546,0.09472414660087448,0.031077983639074627,-0.029216753662236587,-0.026452710385780075,-0.07397980434859382,0.025545446099835504,-0.020214765778771918,0.022518783667601877
IL1RN,0.01892699005409781,-0.030349272166231126,-0.06661962650305171,-0.009914588486409893,0.04692725900796646,,-0.040834113063602226,-0.015204738781085239,-0.033593792308229176,,0.0070194505195885345,0.02163260805611016
PCSK9,,,,,,,,,0.026664805678999412,,-0.012949335334993615,
NPW,-0.018248064288735013,0.05382553602714162,0.0038617067396098993,-0.007713208646199796,,,,0.06187050474479801,-0.05456163137064323,0.013664913451380725,-0.05790432575409699,
CXCL9,0.12470357494730859,,0.01924265828216281,0.0566557092995865,0.018555468152311592,0.011370596486659407,-0.02066761760112824,,,0.011305276233101139,,
ANGPTL4,-0.06712945199104535,0.012608888759433556,-0.0493870638606024,-0.051239053253998745,-0.03772376131713132,0.04965242550294167,0.08307691701189791,0.03200069491311084,-0.08650817452872425,-0.008568191012097251,-0.013413418920414385,0.02293511145533636
UCN2,,-0.032758907682323014,-0.014457384501824697,,-0.006895449498464481,,,,0.05555837765436592,,-0.01463268451855364,
COL4A3,0.027859548631091923,-0.04038126795998012,0.016803901492233837,0.005554962444724942,,0.0990158036276399,,-0.01917502810769456,-0.014501114234440981,0.015356360848361911,0.0549147031569774,
NRG3,0.04805283737867803,-0.0206937663834162,0.011817161062263831,0.04138650071974393,-0.08062889863710994,0.019555090816799205,0.037737681087461034,-0.038660161833290095,-0.038730066768832595,0.02335481269601948,-0.029119394690251314,-0.015538809636685883
IL23A,0.14980929974885213,-0.023254191721945053,-0.033882152080977924,-0.012051081376436238,-0.0021701104360972194,,,-0.023329709495940473,0.012412894799150797,,,
COLQ,0.08482701285658643,-0.0580203285414648,0.02442892488626211,0.07672272209552433,0.03640908610494651,0.03743472342709232,0.03381937677670534,0.071792163537487,0.06545638826993114,-0.0007620738166885088,0.07335437070148482,
SCGB1A1,,,,,,,,,-0.023045545461975906,,0.059177665068801594,
TNFSF12,0.024420763057067283,-0.004095885316310486,0.044735669783283194,0.05034142730061093,0.07609069940550406,-0.00886049600535511,-0.029492669382457395,0.00044461531125795966,0.02581557840363074,0.037883839958744565,0.03429790141759015,0.019751520848411065
DKK2,0.09835164968577287,,-0.02639542310912758,0.00035090112334656894,-0.022785738706266396,0.006971283403210889,0.11481645241484174,,,,0.025432570384484852,0.00633106849781076
FYN,0.0974537332997131,0.00507304021405664,0.020104661939215028,0.023809450880833548,0.12680487993956047,-0.01241739447146247,0.051672594933876506,0.060505389809272815,0.1026967639150572,0.03129665798674811,0.006806622253902474,0.00012739807069975156
ACE,0.053683005000941676,-0.044385191248762605,0.03306708425617945,0.029099631855684083,0.09860060744936822,-0.017570757155485846,-0.02775713154050369,0.008706191206018801,0.1252877305032198,0.017461995354699743,0.04131849140466645,
IL18,0.07709436386896618,-0.01656993084731119,0.021198043438343327,-0.012988400911559695,0.1527539053909918,0.029449349293837725,-0.03951169544084822,0.08361361464915815,0.06597016026708752,0.011107555430898353,-0.03362720086274159,0.045744211203886546
PPBP,,,,-0.017784056393616483,,,,,0.015417099687197715,0.01115936589283067,,
CCL27,0.019571453398281664,-0.0301414918396122,0.08287211502592193,-0.03583483322223376,0.0323881557769105,0.04386728808069163,0.04172135301499475,0.037019926382594374,0.03203468698671077,0.08389272442130935,-0.03527640316672173,
SERPING1,0.044651253397015464,0.003982612955943789,-0.011308576883535877,-0.03342921315589184,0.1044133510808229,-0.01944121215081144,-0.032804503956692335,-0.014089024949371623,0.03645078511764836,0.050076196744280196,0.07005023015436865,0.13414739330316705
AZGP1,0.012649821843916395,-0.009710509719466336,-0.00779076256882753,0.014047202025177726,0.05466374628783235,0.034208812984894636,-0.010337249775072346,0.015116652191125981,-0.06391916704246418,0.0019954235923126096,-0.016180339477004146,0.04655535713406971
INHA,0.04695600752448444,0.057387127177299456,0.020848788023828196,-0.06264902420853899,0.06883717146901101,-0.01148280244721602,0.06023717670788649,-0.03576473676628627,0.035888634874501585,-0.014212794579039543,-0.039003790828605195,
SEMA3G,0.07847958548627709,,0.1018981494086771,-0.006630189219546184,0.035893194468688466,-0.02818298414227309,0.009182812504109317,-0.02163782579335402,,0.04737322223989645,0.10086838570707476,
OXT,,,,,,,,,,,-0.012546250879666498,
COL6A1,0.038037554370986895,0.136938380116051,-0.04300656493026466,-0.04013336469360694,0.13273094742395122,0.043976998375108226,-0.04690605940784595,0.04201152260819165,-0.03893521224799304,0.08118576244165278,0.03293583956643714,0.04181844914978913
FGF17,-0.013644665695517847,0.029274646683435875,-0.0173957827166411,0.024757693847383997,-0.022975264284022634,0.06221383684908263,0.026204515239858735,-0.020130842297603688,0.10683397809583972,,0.06733768169310438,
TNFSF8,0.02760980958074342,,-0.033182036709613005,-0.017784051783880917,-0.022090113715771666,,,,0.061004049416293504,0.05103409705883143,-0.01334080681704353,
FGF20,,,0.02808188030360583,-0.005222110438031022,0.08458202345293696,0.027428667175680852,-0.022438719262072172,-0.018512632846057742,0.09364658515170594,-0.034883094560303696,-0.02699268072935009,
ICAM3,0.10059345699044979,-0.006982906529835127,-0.03343179669294724,-0.02098789837059551,-0.004205582056276471,0.021005860046905248,-0.03917740788893263,0.026841748986736306,0.0626880259493284,0.044195800914339126,0.058683589296679856,0.11210931941533049
LAMA4,0.044401403901938995,0.10180839727425836,-0.0037737409347894765,0.021977653398775894,0.11446575985485405,-0.007936537159857556,-0.025620588282059015,0.07695875115791961,0.03177757097072303,0.008642805751970285,0.011366989814348178,0.06731844086183468
INHBE,-0.04358335086274049,,,,,,,,,,,
DLL4,0.029622802393766943,-0.04705788821592419,0.006963158447062575,0.017421526500416527,0.10356796825197652,0.05378979666499191,0.09065974512321871,0.014844658897281149,0.10258119740391203,0.04852183079926864,0.07844688099975407,0.18637516550086858
SEMA3A,0.13692996648230338,-0.020107163445534367,0.0035252362406926504,-0.00586066400927773,-0.003704897347349246,0.06151350362829197,-0.0014160668352360193,0.026360927084597936,-0.038988624337317306,-0.03631996615396647,-0.0776510872172058,-0.01049017786599393
RLN2,,-0.021228451301733436,-0.033487070563553135,-0.013946185407139142,-0.014320140751512368,0.03845828722144178,-0.026765043770557922,-0.014585023442954988,,0.047358948327579205,-0.01463268290499147,
C5,0.0067507926580544966,-0.049900301195826634,-0.0022951057939635745,-0.0028938863744414514,0.16058681393534913,0.015107695249888297,0.011822435902977203,0.056052595767792306,-0.05038410621481331,-0.01400263626151907,0.031756915914098904,-0.05446558778372949
COMP,,,,,,,,,,0.055820827930772816,,
EDN2,-0.05658859244600844,,,-0.023389001168871562,0.020837366504329265,,,0.07853748373363677,,,,
C1QA,-0.02445924772806065,-0.0028185343848185734,0.06370353742417516,0.04504328987103582,0.121230650791623,0.015385085658152105,-0.05688447453865274,0.024213023175608847,0.024814570603211877,0.034551590578632,0.003439352266686547,-0.007441923220008864
UTS2B,0.04689979925101095,,0.02196978251103823,-0.01950580275755788,,-0.014732949297983336,,,,,,
COL9A3,0.1307270984605394,-0.0006990660769763363,0.08767730273266082,0.0008746648663750153,0.10133047546364633,0.006237287802470718,-0.012524736255420329,0.05098469995660927,0.06987645066490432,0.08304026772098529,-0.04118188172507415,0.09937691040792485
DLK1,,,-0.05573555761776405,0.029671105304382554,,,,,,,,
HGF,0.0019317751030339227,-0.015621907523183603,-0.0020236872342006707,-0.00247194024341896,-0.01845697841158726,0.018244086114119623,-0.06579516680061624,-0.022214611654498482,0.04220160227548635,0.02218423273173538,-0.020140640458875307,0.05048112664992918
P4HB,-0.010252169310755075,0.029217334403390416,-0.058517907350695016,-0.052129180431942625,0.13494743477336052,0.048669110871152305,-0.044397569580119596,0.021450920220325024,-0.047280301729044225,0.07096977560736936,-0.042683178996252014,-0.008453980407367544
ADCYAP1,,-0.029555528425107096,0.0056875451878408145,0.02720594536601083,0.011575437597501735,0.005671641473035157,0.022931554446341627,-0.021491445296431783,0.05127324240320189,0.0010636337272462537,-0.001181113594290102,
GREM1,-0.030825893812359024,,0.010884259766152836,0.09701619485569624,0.03361507475221349,0.03552773424784487,0.010078117088951717,0.07935703814921494,0.035444172481045706,-0.0714477727609278,-0.018981780192348915,-0.01869859043724987
EGF,0.10769100295151858,,-0.027457608042143165,-0.026264416962557324,0.06130192342005658,-0.018420314490997222,0.08325890907341114,0.02510376432650193,-0.017496421039445067,0.04335013595611651,-0.018423192716626995,
VEGFB,-0.004757743860511,0.028408104624792794,0.010861009520856274,-0.003956157108936571,0.09095713577577859,0.04607491697369883,-0.03410504009180547,0.06797770763548756,-0.035075909647490355,0.04826607922489562,-0.013564343739164814,0.003090724601369961
FARP2,0.07187430259133562,-0.006905902722031619,-0.018408868337317,-0.030513744993413236,0.14083141655229198,0.002723459905996089,-0.020079403822390193,7.470133789629909e-05,0.08018256398634604,0.021504266659158555,-0.014327799233937464,-0.0465845599172026
BMP3,,,,,,0.02065177310183689,-0.022681431883424766,,,,,
IHH,,,,,,-0.010212252469813209,,,-0.02134273315857568,,-0.014454810523396085,
LAMA2,0.05610645431091332,-0.032324069138921746,0.00035088209773661,0.02634074728989931,0.04553568318639878,0.015143907782944527,-0.01707206884523892,-0.017306278506259536,0.09723833548535311,0.04249128159217454,0.07444542039910819,-0.0399066077315501
SERPINC1,,,,,,,,,-0.017496422431323936,,-0.014274852945277977,
NRG1,0.2401625353087771,-0.019006731832215584,0.09501521749304385,-0.015400834731049475,0.0017095160415540752,-0.011132834613449074,-0.030080294018375267,-0.006281305246766413,-0.037790031557931945,,-0.0028646071050133504,
SPINK1,-0.05654628630790751,0.010480858225848403,-0.042895773844232966,0.01803064754383176,,,,-0.014585023442954988,-0.04777671581426327,,-0.01754666685693354,
EFEMP2,0.09943559290148135,0.018264542805963558,0.0011651688092334002,-0.04597852958698348,0.11368105340154065,-0.0154827903443488,-0.08268417382652875,0.041595917898449804,-0.02848548779276659,0.0770928813284735,0.011332819493159807,-0.04286392175851374
SELPLG,-0.05546842277396732,-0.0441024978946577,0.08988585425969137,0.044519141541172785,0.04677911821947916,0.027809759685807196,0.0893637541865472,0.04796774408695655,0.056516762308090045,0.02183653465912659,-0.004839441318082961,-0.034813550499111716
GDF6,0.010211288742482267,-0.008875853972755789,-0.037513936283094615,,-0.028369298932408585,,,,-0.01855401279079232,,-0.03477045003798931,
HLA-E,-0.02161091517186247,0.07225269854002299,0.04485249957961338,-0.014217487708920907,0.14891828802488052,0.026192514349970407,-0.03624393478621827,-0.026820162847925422,0.014141724875495996,0.05124595520212813,0.06543625588743861,0.0347217767036773
PTN,0.18383237078281914,-0.03520913189262874,-0.030110931073115264,0.052112546072920984,0.16287395005354696,0.08700206571182552,0.005621854087640615,0.04829882817183637,-0.011124687881143522,0.025182413804914344,-0.018640723514818335,0.09363140026203133
CD274,0.054018435365220635,0.020856783472758347,-0.01015846494744077,-0.04573536826272874,0.08282443156229437,-0.04343868162870133,-0.023663875700642226,0.06029113579677287,0.041046910490433366,0.014180883164559658,-0.0365198625357883,-0.04876232214662604
FGF10,,,,,,0.04255292995564538,,,,,,
CD14,0.036323283628692596,-0.01185177294588193,-0.021554451964329466,0.013093738940984897,0.1056672218529645,0.022464632831746677,-0.016295966215199954,0.005086589614831998,-0.006334133623393893,0.049288411190485965,-0.01810091403582584,0.0017360998655332836
SFTPD,0.018077074554711862,,,0.016498359560890533,,-0.026432641311186448,,-0.024660361921824477,-0.028215362928668934,-0.007774804120579497,-0.018773468552638763,0.06736310405712707
SLIT1,0.08554406362209521,-0.03953661096374329,0.0037788775422747402,0.023130485371528273,0.07098954642186185,-0.004330415816332647,0.035448873108006825,-0.020838127160056126,0.07530175639344493,-0.012560386627257262,-0.018164975558110176,-0.04340016622086844
CNTF,,,-0.02639542039567193,0.1287704453942261,0.010972917773209087,-0.0205015678464088,0.023909738765190685,-0.016934768645188846,,0.060979572979969116,-0.01463268451855364,
BST1,-0.022893905824581572,-0.04636461733314938,-0.02210304463340015,-0.0060582242141857135,0.026441909580028896,0.04714686308109469,0.02808543689754966,-0.013886932120215733,0.07569230085067416,0.04470750123565103,-0.04964098144560596,0.018681499032839687
AGTRAP,0.09241740173517494,-0.05059937801232029,-0.023219481249983694,0.022695895021585404,0.14303500734445354,0.01039278976448989,0.0029101582769402693,0.040290607951716274,-0.06085028218648463,0.015314760902920171,0.07805731453387964,0.09145404065544499
LAMC1,0.05756024548298475,0.006907600247631889,-0.059833168224047224,0.013238190056763155,0.15958454431061644,0.04981660306113833,-0.026699609024873436,0.05897448493328277,-0.010603368745993401,0.08614324188759863,-0.010353955518045216,0.036020898131397076
COL6A3,0.061035242704278785,0.020521293042076522,-0.04473557904651851,0.0006668363795754254,-0.0109686275568785,0.03472109297422078,-0.04215318555979002,-0.010662064626639581,0.0020668547747319348,0.12486937484553577,0.017059359201112227,-0.026365483988291492
FN1,-0.03412207996241482,0.07014363989701958,-0.06058309555688695,-0.02531919877257763,0.16410444076769679,0.06583104181289724,0.01860445443493407,0.010241849182358874,-0.07127048140892218,0.06783007065385614,0.026942188533111977,-0.0032966493463070733
MIF,-0.00744051138180208,-0.03348885020089447,-0.03017665230966452,0.019907879971971798,0.0010967931904195837,-0.024490839992693872,-0.025656590455651086,-0.01880556507336934,-0.07437970174050726,-0.01739896896927526,-0.03542047145941451,0.006411833877819355
JAG1,0.05774743040401511,0.013841502158130839,-0.020050482792620786,-0.006759771284608276,0.17038622357800892,0.012290493371546491,-0.03575364103882511,0.03778300316353575,0.002070833047674955,-0.043064290934729785,0.03381853869230342,0.027971340143046038
NID2,0.030964049581239887,0.0071721024020399045,0.006015778365419609,0.018429386375718736,0.11089689936430698,0.06253191762549774,-0.04612494042878437,0.017955590804433263,0.08461870312470561,0.06691454523736773,0.017400885084347697,0.009530971499293663
EFNB1,0.10609277474924328,-0.023216249556785678,0.05403902040064419,-0.004630888900018408,0.0880509341209168,0.004862299430059932,-0.04190059489231109,0.02563718907063605,-0.043648381806796026,0.02601412674013564,0.042999011000569375,0.02834439067990963
COL4A2,0.09478293988985186,0.036590920274555135,-0.04199371967407219,-0.004645611022735752,0.15926311873407298,0.012197792620577746,-0.025808660956645323,0.07161779290320827,0.026534921048128293,0.033241675130580954,0.06734548810900845,0.10945988972873603
SPP1,-0.1462038022905462,0.018526899850029983,-0.049252642162013936,-0.08277701296346199,0.1317969577294121,-0.006016495226508536,-0.04851267809762787,0.03602024705212209,-0.10120736210724035,0.017067596179939765,-0.10231459946804229,0.011115419171306146
PODXL2,0.09897642663197047,-0.05341346530296827,-5.7593411750087756e-05,0.03155251883884263,0.00019871215401863983,0.03950617950278816,0.04097306451119641,0.010088836249050428,0.08150684803579135,0.029982314153516213,-0.004343297340164216,0.09253840070295963
IFNE,,,,,,0.006650390244292788,,,,,,
FGF9,-0.06085481193731085,-0.0033185390005139766,0.025470487765701336,0.11900674935031902,-0.06889885030143729,0.04258613838022835,0.028020228052819122,-0.010068666156453734,0.020447269484567154,,0.004833549175663864,
ITIH2,0.003795328238706014,,0.024903160450283596,0.00015453722538368922,-0.0011548033377007363,0.04045578789716676,0.05394096538615573,0.047673993978503665,0.028816836798824748,0.01222391186589373,0.04009853316434953,0.01140630834179798
ADAM10,0.04266281899994881,-0.010714492808268517,-0.013096208244574392,-0.0064214007961966805,0.07081535221194804,0.028491951382740143,0.07320745377770888,0.04672270414137415,0.049187169442521494,0.02976243706554318,-0.030478006212517197,0.023386423015703043
CFH,0.07212973584770908,0.044186341700192484,-0.05901656156925487,0.015076607439723014,0.05982967669777641,0.043211110458733756,-0.057774934133626187,-0.02502080704876575,0.027806009499790986,0.057448097856935325,0.0742713911641415,0.10198895554596378
COL4A5,0.13836300239471733,0.02073722846640342,0.0324868643985716,0.055248815791954085,0.04463249740732043,0.01258193461712504,0.017998928745693442,0.010931813393743071,0.0506324066632482,0.04947689620685018,-0.004904665533709765,0.030244059086949424
