,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk
LAMB1,0.016053370658166304,0.008349757106865393,-0.07318054126457071,-0.011393781199624194,0.03348632739563834,0.01671611768967339,-0.010929248693945532,-0.007638003321694851,-0.02204692827469147,0.1002549623886992,-0.045790093017679515
SPTBN2,0.0389494293699914,-0.02244621805702805,0.0393813191497105,0.09319012222550357,0.0668032733605131,0.0015083398243864302,0.04823314762441648,-0.0023295954857108572,-0.04868347115667935,0.04569675296915157,0.05126084033594438
COL1A2,0.07225877153759268,-0.014856521718022304,-0.06415409172152957,0.036500336067432484,0.003605459857604456,0.009954204207801902,-0.024200210829345474,0.00023917088565490966,-0.03500617535385029,0.04300420742533038,-0.01705319544149216
DEFB1,,,,,,0.04942889707957257,,,,,
SCT,,,,,,0.12861325763660408,,,,,
WNT11,,,0.03481612653190928,,-0.02021821578423645,,0.003607112099614177,0.05128983544006484,,,-0.04963072412496058
LGALS1,-0.050408992872737944,-0.04789137121484044,-0.045405822914872586,-0.1284038983316921,-0.038661688318228075,-0.056228589355142855,0.0489906329846049,-0.06316370386960667,-0.0823005195249794,0.11497046987676018,-0.014875466271988323
BCAN,0.06607897115606805,0.06720091163254661,0.02124334517034584,0.1657707328744199,0.017361751827833484,0.019383946958151353,0.017636766220490638,-0.021468040081227643,0.054952301292051885,0.13154133409505694,0.05427307554602621
ANOS1,-0.01657455840567803,0.09974388419098483,-0.007283889952580333,0.019341016974345725,0.05336968838777998,0.0555267805258746,-0.028635910733483462,0.026427068063947224,0.1071778943257,0.17300124305850656,0.027326622788845567
EDA,0.10688976298757705,-0.05548463675175236,-0.017336059536791782,-0.027402593031883655,0.015849368250708533,-0.02409102720359836,-0.03718123475433591,-0.02239525246645807,-0.04720506454572027,-0.00958528510354932,-0.02657906422118581
FGF22,,0.04722880364841759,-0.024651944412649417,,,,0.1105636768427016,,,0.06296776192136447,0.04791473244737717
SHANK1,0.06791147904942968,,0.06223534656889996,,-0.02437729605104262,0.07833993753860838,0.06984847481183654,,,-0.02607739811625688,-0.03357332010837368
NPVF,,,,,,,,,,,0.0603432424713904
TGFB1,0.06140134060390406,0.06099762987772729,-0.02328082590912561,0.02589425463076768,-0.0020162563172736524,0.02661767649587302,-0.008798428311528586,0.006542804299380607,0.003336977686287355,0.08090258081307469,-0.05825124155004504
MSTN,0.031230818956313227,-0.029914835520340514,0.025797155980463626,,0.06247195530302611,-0.03387437578491374,0.030303776710009136,,0.015849076656098773,0.10721881402901927,0.10277249117995034
WNT4,,0.014378189312531181,-0.015955545756653842,-0.03673749763512403,,-0.023625424067558177,0.018949023786082913,,,0.012306631258757642,0.09544244138952465
TNFSF4,-0.044756660747014634,0.055826298255809884,0.024975664634667223,-0.0129018365440415,0.026876720428962015,-0.04042338086561064,-0.01828968078376409,0.014706047142052977,0.03362166987917612,0.005000695351464976,0.13393865176778963
NTN1,-0.04960381105765858,-0.0704658682203845,-0.01615478248404051,0.048603430808713384,0.06096759933201582,-0.0327346171287167,0.02443667158258203,0.06650903382209537,-0.008070595531881873,0.016882491383741732,0.021354566228186444
CXCL12,0.05441390180355893,-0.055735423040236765,-0.04336908277239213,0.025575870580225833,-0.018936793553895978,0.048340257393826636,0.0011320068227951546,0.08243999419233443,0.035257963730033086,0.015160679665427923,0.01611317909038636
GNRH1,-0.042142740919983365,-0.008978717844342987,-0.0461889676148133,0.006101256286232479,-0.013833832770661436,0.059532698638189545,-0.006240698931730521,-0.051409272908242334,0.009863907022832281,0.12472624029204872,0.015682414092482878
FGF8,,,,,,,,,,,-0.031974489586826076
RIMS1,-0.0350421624233133,-0.0641898720751965,-0.03906793851699814,0.07230122210979585,0.004247617869192945,-0.04769076672296673,0.025000425859489018,,0.06737760298091686,-0.023296556750409442,-0.04881068222534161
FGF14,0.04549308554628926,-0.018055931918211462,0.06156476679330249,0.05952973484421305,-0.03035636398257081,0.0648221001044159,-0.015785591376915053,,-0.032074525137857156,-0.015296791243987,0.067205733073004
IGF1,-0.03150725314814231,-0.033783085453769846,-0.007415994982975226,-0.028522343620643334,-0.008067059575393493,0.012526219321690485,0.0423005194772014,0.07043714866897934,0.08371236628652035,0.05228994381793283,0.02981248302150391
TNFSF10,0.04609058961781249,-0.029299228343904353,-0.029175955082279843,0.08488889070154926,-0.002904490310395594,0.0019001591261497929,0.030268854048647598,0.06323666146576133,-0.12637714014447343,0.032532989074687456,0.01805183244281871
GDF5,-0.027420698181070662,-0.0244255372854681,-0.024460394101436946,,,,-0.019638123078830675,-0.028705801316701467,,-0.03921030042087824,0.014566721393617038
CHAD,,,,0.035784702960170986,,,0.01866311685929229,,,,-0.02119531298701893
RGMA,-0.07775394355022769,0.1400470199224352,0.025807157207359932,-0.0517676213767195,-0.016397220369001996,-0.01792033791060025,0.042437483454978976,0.018534932873701115,0.010882441407728144,0.10733025243942954,0.019599358566853357
CLEC3A,,,,,,,-0.016059520883260233,,,,
WNT16,0.004226389973808684,-0.04830142273356327,0.05288445540874156,0.044242872654303315,0.0803773564412601,-0.0047000303952790135,0.020619494730780084,0.04763094306117948,,,
CX3CL1,-0.03195756927049707,-0.047187020693207134,-0.026176211720464453,0.07948965342520294,0.02610191451584837,-0.01466184534449578,0.07185986895363387,0.038196574983452795,0.006835636236172871,0.19064750927674476,0.06426512012584433
FGF1,-0.05489914809883079,0.005784079345207689,0.0321790965190384,0.017575227630219636,0.042992129739123454,-0.027059345800209918,-0.003475023986250158,0.0316554053059478,0.05932824536147832,-0.1269750502752054,0.07031891667340993
ALOX5AP,-0.0012911999813436318,0.020954119619989397,-0.03350465881392172,0.009876492356239787,-0.014518586325738762,0.014412316786788261,0.019209722636056324,0.05325487488112859,0.03701352486685422,-0.07787291393986814,0.03716746712306377
IL1RN,-0.024402685031309025,-0.029443006144125455,0.002547011787651204,0.07724416015385929,-0.029759902962776058,-0.04159431378870304,,-0.05711806567762373,0.0745904706145652,0.010475820970695465,-0.027853003893364755
PCSK9,,,,,,,,-0.015273350495090696,,,-0.018491920291249297
NPW,,-0.08951895319816405,,-0.03259169121244881,-0.016757989582767797,0.03259568246476977,,0.04823158904836179,0.023802309365124518,0.06233430489027361,-0.01937166715896236
CXCL9,0.020553619988144745,-0.04330575083228219,-0.014123665653715915,,-0.018142070824133896,0.04161106152054178,-0.019638119869513478,0.038596968883512446,-0.029686230327593557,0.0037416517431476883,
ANGPTL4,0.038394470273334536,0.050761213487881596,-0.021275203666852194,-0.09733240734804874,-0.07596185901578295,-0.04410697683637002,0.020714641968072475,-0.07389005976734284,-0.08295318054373496,0.03184355841039684,-0.005645403257080683
CCL11,,,,,,,,-0.022212630951861632,,,
UCN2,,,,0.04522100417615883,-0.011619890551913013,-0.012387760552586318,,0.001732498819241858,,,-0.0319744949704137
OBP2A,,,,,,,,0.13120738045468813,,,
COL4A3,,0.04254322502637916,-0.03206047704431167,-0.006331265402174261,0.037984201802123134,-0.02220385135471521,0.07253417613896783,,,,
NRG3,-0.044290975671047755,-0.046825297731732524,-0.02903658048136856,0.0997309491218011,0.03505990113749869,0.06377506739640909,0.015163634648300749,,-0.019088346035383914,-0.020126686281257543,0.02813825544809277
IL23A,,-0.02515688196310892,-0.026138142309231383,0.030860141991489842,-0.018281505310423996,,,,0.046792169782813184,,-0.01849191384049254
COLQ,0.07953670641798805,-0.02557766208005901,0.00835962375960038,0.005720145410355877,0.015715544057924302,0.02905762325435852,0.01520058561041998,0.046046927161026374,0.03459972387438542,0.03727554728105931,0.05742963347502289
TNFSF12,-0.005144825350474269,-0.03751734088821075,0.06327532940052741,0.07029226463994716,-0.007919589489417431,-0.007497155517865704,-0.0259146943644237,0.0414762308373264,0.03127330173566228,0.14519930871829956,0.05450385932464713
DKK2,,-0.017282192643207166,-0.014059314774744149,,-0.011791198354332866,-0.02469931138880236,-0.013513116104825936,0.018454485126819,,0.04718380665374845,-0.021828420429482163
FYN,-0.009833970482600339,0.03553086936742992,0.005259400182743737,0.10530853342994916,0.032797825505965314,0.001122829348819804,-0.01987838757274353,0.057355683879654396,-0.001851716377434136,0.008117860131102038,0.09030986948366773
ACE,-0.004166614305029149,0.047446438497310554,-0.05568797245991367,0.09459158055382787,-0.038873019755317095,0.09751825823301716,-0.020491299879095867,0.020803750812175455,-0.06449322836131535,0.13387184602247404,-0.01584694059687426
IL18,-0.05761300691116258,-0.009443710596797971,0.024044922097137388,0.05009972558179608,-0.06763590414886486,-0.000625321341228585,0.017621533131595864,0.003930663424334234,0.04063630616597815,0.05526873576084356,0.05834028159695967
PPBP,,,,,,,,-0.016605159185872624,,,0.016063269207670244
CCL27,-0.027776351299724906,-0.014075604939645974,-0.017336059653259996,-0.006890844623993684,-0.02737625415468195,0.01649019723084865,-0.013920453799358976,,0.03906733207339626,0.02000634679516117,-0.031409375799680936
SERPING1,-0.05767104885317077,0.03525794261752786,-0.03454393537032031,0.012438939059310757,-0.02332400949216063,0.07835119921083682,-0.03955278478926674,-0.03324897565017637,-0.14316951772577047,0.042021278451718144,-0.013626340552370905
AZGP1,0.06390732425794686,-0.023450173288589667,0.044624317739345526,0.024108858936034892,-0.05290698470633801,0.02004681876229197,0.1262378007947025,,,-0.027285961467925522,-0.031915632948035615
INHA,0.06153152379844274,-0.018461599782588173,-0.03325042231084549,0.010057611612030492,0.010999694339808543,-0.03724625705844915,-0.021447181695446765,0.07340847115009537,0.012464520308748266,0.023578553992444504,-0.014302913711901446
SEMA3G,0.0500952972103996,-0.029159520192958695,-0.023191094982589748,,-0.02190647579592318,0.029557352202068014,0.028410083347540697,0.03783844914563163,0.0026706922287346177,0.14942823046065187,
COL6A1,-0.02116416086383549,-0.014803606677594117,-0.006795410682443535,-0.12939130693453885,-0.03366733965892016,-0.005730885362808347,0.0028269098791446484,-0.03186717702368158,-0.10560163776379718,0.14894843393000157,-0.026628139977982246
FGF17,,0.027331120798128793,-0.04244264169674191,0.017905678403151205,-0.008388597259942692,-0.034999484603008627,-0.02718642344507082,-0.01886372675792344,,,0.029333889574821304
TNFSF8,0.046777857885712405,0.05879689989221421,,,-0.014822871943602402,0.037293611290905346,,,,,0.010052024344777925
FGF20,0.04190903671069902,,0.04711398091456344,,-0.036882345665274485,0.002733661931447026,-0.006483879092591736,,0.01781097552362956,-0.045668596014390925,0.038931858208243825
ICAM3,-0.03058055215586328,0.03549373926654388,0.0075111226514319954,0.013459158007357369,0.018960300668225814,-1.2999938150501066e-05,0.05349412121479631,0.051554614123641616,0.1460319976088994,0.059431700987347666,0.07321234976594768
LAMA4,0.05599907751688222,0.014019145870428993,-0.030771748552166113,0.0312675491867273,-0.02687983720932851,-0.021361190388316794,-0.0020153113232787654,0.03548714603321362,-0.0021166972993985527,0.07789072772441848,0.04361434888746223
INHBE,,-0.016396164809167085,,,,,,0.050188956177397305,,,
DLL4,0.07046677149086217,-0.06252356560058057,-0.07458834059253823,0.08972581039825406,-0.019490643070001094,-0.015696867806345598,-0.019492579037794965,0.009725727963889399,-0.05446073526638235,0.11496005892377759,0.020673112184031613
SEMA3A,-0.06690919220592505,-0.055193565244224065,-0.025411064825884698,0.046844175348890016,-0.011159740541373604,-0.020259466023328624,-0.004294951492619281,-0.01109355865846534,,,0.01843347049047075
RLN2,,,,-0.018483068168510117,0.06391852976832729,-0.02009077779145924,-0.03392900841225703,,,,-0.016988579505341456
C5,0.028019645218053307,0.017179647651158387,0.02515293282745233,0.05339488501445304,-0.004454892482964634,0.017520482942352242,0.025468356455473323,0.04135271120203176,0.006073221124563754,0.10323306746192419,0.031649314732096666
COMP,,,,,,,,-0.01115417404974807,,,
EDN2,,-0.03850167444831462,-0.019586999627325824,,,-0.024396899398767127,,-0.017311883792802088,,,
C1QA,-0.0914468321500658,-0.09551905763666088,-0.030923376119123065,0.06414643789889127,0.02303523958414025,0.05500919612367976,0.008393978653516586,0.026677594186583442,0.04723579296224631,-0.021849468357908585,0.018558656224592674
UTS2B,-0.025573622354442358,-0.030614089796619174,0.04366927479208505,,-0.014959134673441982,-0.017366316919637307,0.0036203957177299317,,0.0516754834744139,,
COL9A3,-0.011370045060072515,0.04067630585219967,0.034198489398904686,0.06741863172838071,0.07724999066236517,-0.028720460619335513,0.010992094687570241,0.07516656044770664,0.06571577072521487,-0.04004691390228791,0.04290340083594921
DLK1,,,,,-0.0004931214191869403,0.02476819943547057,,0.0436856004260411,,,
HGF,0.013161527997888136,-0.043447837778848,-0.03925188971114773,0.044690420715150544,0.034268657392217995,0.060387671253478915,-0.02908734590026369,0.031751932647994266,0.01793620121671636,0.010594124479789666,-0.012244974505093821
GIP,,,,,,,,0.009853959100624005,,,
P4HB,0.05300774317216741,-0.013185575784060329,-0.043925865583619585,-0.11941862732221481,0.012219724785381452,-0.01746739685263839,0.028482664053926143,-0.03087674142703068,-0.04991917343310878,0.0749504235353075,-0.04160639247810019
ADCYAP1,-0.028127794750365483,,0.03386239132450113,-0.0257332406812449,-0.030204096174502284,-0.024479692055569158,0.03884292366379304,,-0.04677691998089429,0.048963442597818874,0.029762628165914826
GREM1,-0.0766595422368144,-0.030614070815796566,0.02304396279927148,,-0.01292938213974024,-0.010901646572069799,-0.01580627799182804,-0.012661367736858962,0.04633764157107993,-0.134331316093127,-0.0426324903990234
EGF,0.09339779456251895,-0.06071822984803992,0.07409213720143598,,0.010765116864246355,-0.01676866948337883,-0.024227879358578792,0.09585625445741965,0.039108126206611256,-0.009181815189218014,-0.02077134033645493
VEGFB,0.08346878061541141,0.0826034872798941,-0.03244020451359218,-0.04284173373161995,-0.021817404638982976,-0.0065877274699169515,0.04308653932246312,-0.04205282261471878,-0.04632731726688458,-0.093225158468902,0.020369706840333904
FARP2,0.11429962276225082,-0.0006540890845936943,-0.040465855213434265,0.08498457390144563,0.046391208205328674,0.01760662999140806,0.048598319401966655,-0.012434839016376514,-0.02393045130834797,0.0532920831938479,0.05197850890630331
BMP3,,,,,,,-0.031240583796687104,,,,
IHH,,,,,,,-0.011573914298379055,,,,-0.0029194461262781494
LAMA2,0.044012494775467495,-0.010548844596748505,-0.04587513431189424,0.05723024987074781,-0.04157058096716276,-0.06302063780390015,-0.0038208918271697076,0.09821880203302466,0.004441934131254706,0.09417748306054831,-0.013298385637033134
SERPINC1,,,,,,0.07108021136714268,,,,,
NRG1,,-0.0043188384288707846,-0.01788672722907833,-0.01654867399991378,-0.026161180660493694,0.026923430934002505,0.00691331657829794,-0.04489341560736288,0.035500473882116544,-0.019300612941974868,-0.02234204695697717
SPINK1,,-0.034532806832828486,-0.03996949196858882,-0.05136369809268735,-0.02961069185832225,,,-0.0034784113845745816,,-0.04929762989020096,-0.004410444778741532
EFEMP2,0.04269473391575407,0.08883000884832588,0.05338837640734503,0.002182283260653338,0.0056952069766893505,-0.04578197133248673,0.007309150321236753,-0.026322449645489698,0.05602597677025608,-0.010115778848775207,0.018712784043996518
SELPLG,0.020089164496871415,0.01863381199447194,0.019749803643293748,0.009969478004302918,0.029607881244431852,-0.01693977191300859,0.013479350131584505,0.03155023335051738,0.018171742217476257,0.1711898595589773,0.0028645814882796755
GDF6,,-0.03589974545348938,-0.03325041906518617,0.01943865596152048,-0.016757991032650403,,,,,,-0.02795217938920595
HLA-E,-0.00550727636059412,-0.07402422513729846,-0.056906084755683095,-0.051910546702320655,0.03261962309652813,0.0589700483033284,0.00200778088979131,-0.012756469695010233,-0.10133132390739041,-0.0061978182596319036,-0.04075753962912248
PTN,0.13850916251845516,0.06867186424792188,0.044647791118732114,0.07429508737078265,0.07156267227360502,-0.009868723191238047,-0.06011515623642866,-0.004966212153335127,0.17457018548956688,0.18442094086769112,0.05736864397325157
CD274,-0.021051623805991848,0.00028459255735376965,-0.05274570229036871,0.04884517644520282,-0.009508597470471924,0.01335604269594356,-0.018749185963910255,-0.01866034440964456,0.001286925979252816,-0.03622001036007893,0.025479637808479637
FGF10,,,,,,,0.04585162709382356,,,,
CD14,-0.025732068171588046,-0.057409309266056634,0.020038590022939853,0.09242325743563064,0.024451499218946415,0.0194475019380529,-0.0077494838455349655,-0.005458501417782922,0.0911686116925894,0.0655072472944729,0.02237693993761563
SFTPD,,0.019307361290203176,-0.03160438031005346,,,-0.031890693550532326,-0.042760892266806655,,0.01930344804388515,0.001045008492480553,-0.039602807382193676
SLIT1,-0.015185321824693178,0.01157923176008526,-0.06181133838409197,0.12604726843692599,0.0036549127630659244,0.0353780762893453,0.05376954600051894,-0.020502630248169226,0.0675997619705501,0.09056274422641086,0.04410624153224421
CNTF,-0.002624429902659938,,,,-0.011791197142194926,0.05235070604363325,-0.01580627662572872,,,,
BST1,0.004066717403058308,0.08415278355634633,-0.024455327517543608,0.03916139849412507,0.048793061021888504,-0.0015868869474155703,-0.01008208246986067,0.08642554782215799,0.005015187534985655,0.06524732460372047,0.010263429429114651
AGTRAP,0.008658607497249941,0.10405874099521019,-0.014011772578862047,-0.0728628580769675,-0.03233052913056792,0.061287926843939945,0.006209248479672522,0.0729836159771695,0.10991779030420182,0.06974289208696086,0.050003957770508284
LAMC1,0.07707911393552316,-0.04699865670431234,0.010934362120470763,-0.021683668419401315,-0.061806863032717214,0.04372417967215615,-0.011479250642891712,0.0018323427851139312,-0.0445569426257452,0.05192668888955262,-0.01795629171895765
COL6A3,0.01911686720633872,0.027840985503335223,-0.06376011407042544,-0.04736254746647499,0.006685574665099975,-0.01482642297880647,-0.0007304590744874786,-0.04412001874644969,0.0037788813860570145,-0.08038808449086027,-0.016694256793748686
FN1,0.12059085258684904,0.04327110358349205,-0.014941166740331222,-0.0562853014326204,0.01601267206189044,-0.028826485368505052,-0.054831779874500816,0.010849468961521827,-0.0685920305578511,0.10184240837213769,-0.022361908894766636
MIF,-0.017217908785533118,0.01808322561505459,0.011018565414034205,-0.0662364153555471,0.007056615621692821,-0.0487048771853821,0.048641832407561605,-0.09209206647489256,-0.10767084443166412,0.02112976168413559,0.019914485726301754
JAG1,0.07196443510736102,0.02511004227828682,0.035332246737801574,-0.01760474975660971,-0.05045193381364842,-0.028763986620780453,-0.010453004832103385,0.010415979050472382,0.10602177256356357,0.13494300061371195,-0.0038051482924102652
NID2,0.018090243389456053,0.011319015677434473,-0.07503151900243021,0.06449819820630294,0.0018353183470141085,-0.034435678855461956,-0.03136558513201394,0.07429101946158935,-0.034106360261107596,0.05401871909034637,-0.05262268029912543
EFNB1,0.014848231756272487,0.05666132714550278,0.012806057380810813,0.03820595705947891,0.02917990049871016,0.003241890618626143,0.04113278203637886,0.029384040799342283,-0.0369522894409109,0.10383427028046399,0.015428903101235266
COL4A2,0.08972916348082238,0.03403904383770899,-0.03777143356393136,0.01945361493651964,0.04202674482062972,0.0362020314200723,0.008575355877098605,-0.003747831424376561,-0.023426978227057253,0.1218359551968728,-0.020317467524878965
SPP1,-0.057167105455051354,-0.08493064738177228,-0.003885542845341228,0.10175277817552014,-0.03162556792145373,-0.0012739354274782135,0.08785671740362792,-0.0889482209933595,-0.027086114833404975,-0.277198108971692,0.025660025724329818
PODXL2,-0.04572769022329814,-0.013828174537099707,-0.042346902594496826,0.13535757957751882,0.0019147659681819037,-0.02274522553771768,0.021976451039347672,-0.015615841786632074,-0.062054783870900805,0.1318154850367164,0.06083874120088105
IFNE,,,,,,,-0.017659668565219725,,,,
FGF9,0.0006032935022306968,-0.06363804498658951,-0.016221816351707826,-0.021281612174244756,0.029122892376611854,0.026112074876105704,0.0327385868908698,,,,-0.002651678871356114
ITIH2,0.08417286046034902,-0.028468276604605162,-0.0125615069206422,,-0.015753494569941757,,0.01702518226021947,,-0.008243666252154235,-0.07274751807027897,0.12072767071344163
ADAM10,-0.003552946523350258,-0.013238392484518632,-0.006198668830159255,0.06689079186654981,-0.010634342834712531,0.047419316239805616,0.020228825091241194,0.047576942240345865,0.10489270022615436,0.10810403155995292,-0.0013828672836058748
CFH,0.007422767156134741,0.021157831287103506,-0.055462719436421656,0.0011786670055304279,-0.03805973123563514,-0.020615729028426632,0.011944511592443289,0.06463549985305526,0.054310982277787946,0.07011512048791672,0.0006991773263048222
COL4A5,-0.030529582234968457,0.08476402874121886,0.007025146964037792,-0.01081087002519872,-0.02798057015997635,-0.025567705198806072,0.04736118516094994,0.020544202336551565,0.05314637590170867,0.053078952501851406,0.049290869943003024
LTBP3,0.029382437205605495,0.013466863133644202,0.008469502834041086,0.031943334872569985,-0.000992917978291968,-0.04634222598287069,-0.007779350972745162,0.004627237412480245,-0.06973106592831771,0.008588813697141063,-0.02631387793535786
GNB3,0.06446457772330538,0.010418402292429277,-0.028058864913340024,0.08487245005350977,-0.03871228080463906,-0.022126632600746907,-0.023375415914560067,0.02409803794529688,-0.05291364536853089,0.16206685049683198,0.05793103677754449
COL6A2,0.005204826691415859,0.010046645201036809,-0.03549905403080883,-0.1157468372222664,-0.02498479710846444,-0.048745384236508975,-0.04179416137883574,-0.03455316566002322,-0.09657748692731939,0.10758065940667098,-0.031882332628964505
GDF9,-0.03237622402144771,0.018735176415370095,0.015592966469923112,0.09498226275160537,-0.01919024284578413,0.010407863603736868,0.011026034208051391,-0.024152495091615416,-0.017187919613668487,-0.028377310360883177,-0.0213882505236367
NCAM1,-0.03953581391629738,-0.005336225883934803,0.03552296113981311,0.07462301713246179,0.06759119901536634,0.02254332397709119,0.00876334158770915,-0.0007173471997834224,-0.04785833541261214,-0.12197050884627261,0.01831604582944158
APOC2,-0.023564182804689013,-0.042964959253801956,0.005915151797935535,0.045608602182623394,0.023191546394130298,-0.048940263305478196,0.006276892731797306,0.10367823214643632,0.06841845850237296,0.073480831175919,0.03889264914084375
BST2,0.060085458045652775,0.01008413135967121,-0.030970959715539845,0.07150004910656582,-0.023224293101183062,-0.009834930758782633,0.006260777811794113,0.043189377581386246,0.05608947135405093,0.10703009430994696,0.05694947287339274
COL5A1,-0.022049984367965847,-0.0010621589601999596,-0.06904170183662789,-0.0289672365178979,-0.026465302546293312,-0.006232186712899986,-0.029183128261277787,-0.03358900338263961,-0.018130510873302908,0.0675539960531165,-0.007620253971570982
CALM3,0.05504383631995787,-0.08432904972363864,-0.007836190234895245,0.02589902461253917,-0.020646164715696688,0.004502411117793404,0.07288817031154228,-0.05730902378933499,0.03086015486849532,-0.012539357171186559,0.059357793926372374
THBS2,-0.03084518996341324,0.016247363161134308,-0.0146300906830454,0.001682780833309403,-0.02985133238586246,-0.020911354922739586,0.005949542061270859,-0.016358985970796696,0.10368056536981311,-0.035160423491031996,0.011178827234693236
SERPINE2,0.06542866339549892,0.012509802519565773,0.005027323914802312,-0.06646825506649635,-0.02603101170172827,-0.004802192887886259,-0.02693238209916221,-0.02318088384915776,-0.08051026248761042,0.10045857202389911,-0.04515971199862323
EFNB2,0.05660458881718531,0.023709678666263678,0.030480663432729097,0.012996781743678222,0.018127700286139616,-0.041771377850765304,-0.023153035112114872,0.030016522386475262,0.13320721675682964,0.17766366278267992,0.028927155867931143
PROK1,,,0.02502876488113816,0.037257330134090334,0.014243378577780413,0.030514205424854002,,,,,0.03295436046599308
LACRT,,,,,,,-0.009402557174663996,,,,
MMP9,0.025745962359572355,-0.004450643744640477,-0.029596796689033183,-0.021624674938557596,-0.016595364810161137,-0.015900831898382,,0.058580917146659986,-0.06523550657688591,0.1067929564543231,0.021536735995998948
DMP1,,,0.005380400113051776,,,,,,,,
NPPA,0.017233236974056588,-0.046940080445090765,-0.034937010382498426,0.008148671597540206,0.02163824144267279,0.07376268033924262,-0.005449344034567679,,0.025124084684150977,0.07817075124321066,0.022427676057286506
APOB,,,,,,0.048689561988627325,0.01775564343016153,,,0.022113198737311806,
C4B,,0.01810746480415257,,,-0.020115020432472132,0.03328372415265777,,-0.01821386729109519,,,
NTNG2,-0.006725696065782441,-0.01504253892332326,0.0012312938151214116,-0.015527927724387448,-0.02268643585747552,0.0028009365169751163,0.004151970603910851,0.021725144038620244,0.03917366881102669,-0.02450946832923887,-0.014208643628300379
LAMA1,0.02747783701104978,0.013127798022535766,-0.01588145398270839,-0.025039320393558658,0.05158823640931823,-0.038307519662203283,0.01736919822780843,0.0063772152811640585,0.01370434684308229,0.12131089322532067,-0.003861640663333476
UCN,0.08410715976265103,-0.02893132097321931,-0.028570369791267286,0.024775423576857747,0.061339669482260106,0.0037768771633833013,0.11401661796235137,0.13207661783367386,-0.03190987615233352,0.04054548963970499,-0.033415722388173016
ARTN,,-0.00939376980564247,-0.009599189179653727,-0.024863258645876168,-0.02001134971909108,0.0158040463281529,,-0.04384983437137839,0.06896323102339309,-0.034692125912305076,0.06686049616458625
PDGFD,-0.0041746423073708875,0.08916466512037119,0.005791113149824877,0.08042396723465234,-0.023717969929032398,-0.04188897515956299,0.021070243128866205,0.044950934899715966,0.019264110081403742,0.017627918069035416,-0.008098929065024496
EDN1,0.035342658655356886,-0.0007174576922654857,-0.018631101979755014,0.008887267945282573,0.021010119499385374,-0.014649266463664466,-0.026932467412779115,-0.015058595946939977,0.0071784779123720156,0.05095483147444469,0.05537640896916729
ARPC5,-0.04433885880589377,-0.012270352514395655,-0.006394004170845749,-0.04218781180772636,-0.06298106021764424,0.034175949528156425,-0.023866200909899868,0.08961174433916619,-0.09371836892361099,-0.005700273879925927,0.03584475018856747
GSTO1,-0.04006076966709004,-0.1067195518713935,-0.06986540888602251,-0.012027496421935714,-0.031744032639198776,-0.010347287874784807,0.021412723028643815,-0.01112697646565088,0.01968630142571956,-0.09992217076344236,-0.01896203944437358
PROK2,,,,,,,0.026315724916141175,,,,-0.01476175065129496
SYK,-0.032602956337147056,-0.037744346706712895,-0.051303764897752284,0.023280568677531185,-0.044952012683282125,0.03056485268155461,0.02138924117996527,0.0019456868491060006,-0.005375655946322294,0.13093908493781875,0.011174555516716807
ST6GAL1,-0.08476254470103865,-0.05587511872632544,0.01491693747678781,0.03325130455783588,0.004146042616105631,-0.015666774189274472,-0.013055071254804955,-0.032098791098711776,0.049128754904683145,-0.050110257596665715,0.024932297266893437
WNT3,-0.0010273602438101003,0.07496628112840424,0.013963134777234884,6.320864673646509e-05,0.030502827521734773,-0.013475114404334907,0.0025399371019412136,0.039638404296958196,-0.00658984485527568,-0.025995287385350042,-0.018854902210484515
HSP90B1,0.033002513733490675,-0.011772246585668193,-0.04915376996372228,-0.10733579447625559,0.004869344073387579,0.013480826337818172,-0.027299692884705018,0.05822341496914755,-0.09703206682014551,-0.025616306004296208,-0.07855641585254944
ZP3,0.02416735340665863,-0.009938002812332024,-0.03454727795877834,-0.0009761827002348068,0.02854764385513441,-0.04332483909925788,-0.016503014094253546,-0.006886394999868762,0.03516459765568358,0.13459649612585048,0.03612295136450589
ANGPT4,,,-0.018368893561570527,,,,,,,,
NRG2,-0.04535359829765705,0.09334423002265811,0.03465224583911702,-0.024328501036067478,-0.03400142600678982,-0.028511477397557945,0.012208345094899922,,-0.051658345118071214,0.1452864825296358,0.0060657448275120455
MELTF,0.004594384345196593,-0.052654749161880114,-0.018736251020691357,0.13776766769361506,-0.05234791815229154,-0.01217742782829294,0.06019446116673281,-0.03187551784853635,0.10237894893773256,0.06000457187250017,-0.00712890620731012
NLGN1,0.022151912627188772,-0.002524620235183219,0.032260953829331494,0.034229263848885735,-0.021007197207371313,-0.04536305367852529,-0.02997722068290531,-0.024321926941810387,0.02391411521380433,0.05139464974199661,0.021792656302083643
SLIT3,0.12493175672470805,-0.05854644333979262,-0.034467204029193635,-0.027175811566857836,-0.02761404734167991,-0.010203267174466265,0.009512695630180028,0.0037366714211913674,-0.06758812200622585,0.03688220957404513,-0.04560908942373175
CCL8,,-0.05135287416622892,0.05945579478601777,-0.0184830643566599,-0.036498788966908474,0.032867093598674034,-0.014891939915449712,0.01661070650037144,0.025625911665074635,0.10513824730054644,0.022335562892208567
