,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk
TGFA,0.032019914498510486,0.005442309500960487,0.05743215977679212,-0.03353081541964163,0.01635209346631058,0.0007180769751597217,0.022394764590275545,-0.11280034499361957,-0.027497329164379525,0.11005551091338475,0.05617981398887767
SLIT2,-0.016075742693177585,0.01938984576638395,-0.031380233013095386,0.008413649504995641,-0.007569875586387887,0.013564222285422737,-0.003258126420610559,-0.01117088302928088,0.0003883731567951838,0.05850008655979764,0.005625097782773748
PLTP,-0.015309333897071441,-0.0028826169556160045,-0.0028628529697340734,-0.03245213517407787,0.0781112949700779,-0.003695174688942984,0.05349415291015344,-0.001969998286478466,0.021735191039734533,0.029196705677692888,0.027888649896278858
APOD,-0.012055775447385432,-0.03538492997843474,-0.031910074993862905,0.00668280491613397,-0.012598398617004672,-0.04758015243888436,0.033868445426169146,-0.052441766794940434,-0.028883538702102866,-0.07166199469016861,-0.02420464712403853
B2M,-0.012864072351151999,-0.01478188570241696,0.022012366125336053,0.07703339054410349,0.07039484597129375,-0.0926814719486237,0.05212351528473289,-0.002604009867579448,0.05557674158732209,-0.1272441779423764,-0.09340464274242363
OMG,-0.0110143394121176,0.008940273641810485,-0.022988351683580842,-0.028854557599443012,-0.04974967499869983,-0.004288157482894648,-0.028913628713757463,0.005025500647271541,0.00026921535229309227,0.14985427470225374,-0.06687546914781348
CXCL3,-0.03438295630160975,-0.02254602954394583,-0.04493113633655164,0.07796075731431672,0.03894155546636215,,0.008540558845818363,0.07938059991212047,-0.023339206491768672,-0.03641533394834022,0.01580258995292832
CXCL10,0.033128305050388086,0.0031982880461418955,,0.08213570130223984,0.02951329035566214,0.0985384912402013,0.049769379513195114,-0.013681964059206044,0.05116184768119397,0.017447155474835885,0.0008400062890303817
RSPO3,-0.018232137833193093,,-0.03949771194452821,-0.032857853587317534,-0.036583723830059,0.011547190159161676,0.008840952029187964,0.020988512130075434,,0.014615401122665806,-0.028399257256450348
CORT,-0.02935092267466352,0.04771703641488002,-0.05241884498853112,-0.026217758536270494,-0.03582408385589,-0.02627729888009586,0.03126140796609125,0.023266617929870236,,,
NCAN,0.0174106285054889,0.040337908064232965,0.026514290906385206,-0.07146228953388954,-0.032547468813560666,0.00463996123231415,0.0005098180832277773,-0.005976131064336375,0.0031852947061619336,0.07878541578001554,0.017862972350118786
PRG4,-0.02018514934610868,,-0.04416354442173107,0.025942154329803416,-0.026193814920007434,,,,,0.008322657356560983,-0.05984806306972374
ZG16B,0.018831857701890945,-0.013196370649741723,,-0.0058274045118869005,,,,,,0.027684008986459476,-0.006880107790589444
TGM2,-0.01675921191422473,-0.019070317891999193,-0.02038763063513727,0.003345690622352398,-0.014103281049418015,-0.014610643841389156,0.08883695359499554,-0.015176080256267196,0.009587860583326332,-0.035309835053025096,-0.02500060906390746
VEGFC,0.02824795551480473,-0.016944648100229425,0.007907416340246855,-0.028161761540192197,-0.030646835475835337,0.028537537562019346,0.042410121494242684,0.08088090630594523,-0.030784797949572083,-0.00927878402469317,-0.04064328621872937
WNT6,0.0260662655981699,-0.012203960302518139,0.05957111964602701,0.023414822012618814,-0.036092555162100054,-0.01623956131730688,,,,-0.027834704893063045,-0.011599109792270005
NRG4,-0.012362172578089298,,0.058819542660501836,0.04077925396077086,-0.006911596603271014,-0.0007122330696365033,-0.03478406131889985,-0.03643030259205343,-0.024719748098110825,0.013346780317103157,-0.05700127883304348
PMCH,-0.014248069178024163,,,-0.04227062662061305,,,,,,0.04910280739657038,0.03352693658503676
COL9A1,0.011211048266174571,-0.03031163601471373,0.003373763369272122,-0.006247207752937934,-0.01973729691093951,-0.009330358299332167,0.010193310401810552,-0.028537446088035014,0.02428114642906296,0.11267603187288441,0.07519893206620232
GDF11,0.004438762784053784,0.011848748060048705,0.013058396031054065,0.007571868271331122,-0.046429875845477586,-0.03770549159229447,0.044786355030445577,-0.010549963651058711,-0.008723908198805566,0.11778980737380186,-0.03293513384568199
RAET1E,,,,,,,,,,0.03128081509419465,
IL24,,,,,,,,,,,0.10582373992468787
SORBS1,-0.015488240015396438,0.028363454877135444,-0.01824192833519775,0.0007411563455603597,0.005933556142211752,-0.05859280192827275,0.023876555469208794,0.012088720409738428,-0.004182937247613472,0.06534547721226411,-0.009947865250793093
DLL1,0.015720575468772358,0.017604560450329848,0.04607418319323095,-0.0019131316033735857,0.03236702403366043,-0.014931772107710219,-0.00401805369356283,-0.09224521469783309,0.0032914371429348553,0.08995313523466894,-0.041965810837966744
TLN1,-0.03335001188966194,0.0022204463110356482,0.013390959891388183,-0.03622037733976645,0.04548361781814397,-0.06441663968729905,0.020018407416226,0.020838387454856985,0.07696496268345022,-0.057800071408290465,-0.005929684655593068
COL2A1,0.03437950737455572,,,,-0.023395050372289294,0.003810792340925885,,,,0.09220273782030482,-0.031845603112701716
SHH,,,,-0.0002605628224425623,-0.026730898233076127,0.0002165712985487327,-0.030717814719429984,,-0.009286433495802264,0.06699129812900265,-0.003905214184770702
PON2,0.03462820480371734,-0.031482619228206596,0.024358624225590642,-0.05144361673680219,-0.05887117273933305,0.00150050051641446,0.027058731211737786,0.004064986361418982,0.038243600568239056,0.2037986104239541,0.07763887892811452
ICAM5,-0.017592870619163346,0.10868721993363709,-0.0029281399595933112,0.039401400432433994,-0.025302088136151868,0.047740096378167764,-0.016976756725559004,0.02154107446287505,,0.05957989334246407,-0.047449151508431445
HPX,-0.012574824636584856,,-0.013256296009991436,-0.014748383463453692,-0.030119542849192764,-0.016239562412779903,0.016404035500588224,,0.027571361703380308,0.050205618983273095,0.0020635953423331615
SFRP2,-0.017844639806908844,,,0.02572649369820002,,-0.03839027528514361,-0.010919461906436065,-0.01649009283399401,-0.022318959845473624,-0.016420715893962462,-0.006146399738029288
CFC1,,,,,,0.04325010522943611,,-0.02972587031417728,,,-0.027675529482334232
CD70,0.010308727853607022,,,-0.007308687272192373,,,,,,0.08597185398687425,0.005689125766669763
HP,0.004691345379010095,,0.07074885066858697,0.0035110755882351344,0.04690956509537463,,-0.006812748747443993,-0.06707627994605346,-0.03165963261298243,0.011811432216071541,-0.081028775159807
CXCL2,0.05569427906609943,0.0017762254576220331,-0.0002454195176811704,0.036808687859881936,0.020454909835170246,0.036933882068329885,-0.025122032723745046,0.032066351031413295,0.028791677493544113,0.04755644224342174,-0.05467492704209305
NPPB,-0.01731573244983327,,0.0027831533918367354,0.06773518431399171,,,,,,0.04788592462713269,
CCK,0.06266990581477778,0.01990206662694111,-0.024236585526225818,0.050672957189038484,-0.017210393794691307,0.08649392905965084,-0.02411078939643165,0.021362524263377883,0.06967747022923866,0.06386624212529522,-0.12813761627077655
SEMA6A,-0.09109057317458273,0.001466497586162475,0.003886040830981199,0.001629994252787223,0.010085431910172004,0.004143724759191718,-0.039378687661750324,-0.02080910536670871,-0.017889574023734,0.09043848662054854,0.05378612411965484
IRAK4,0.05407167747388318,0.07796496571092205,-0.07190016511702402,0.009072719237443318,-0.06345842106342488,-0.04164080707555758,-0.038480032300992936,-0.029217918295173756,0.08818337553620924,0.09294387680777921,0.0033260532491420844
GSTP1,-0.014816183286989292,0.0429224668398772,0.052244968748058805,-0.01152375565296107,0.035136344990501125,-0.07138371348262575,-0.016368663987138096,0.0009421844293624534,-0.00543502383033325,0.10462481820709693,0.07408508265995925
VCAM1,0.018210889449453538,0.006069756519296305,-0.030327385182910595,0.04498344424727879,0.0197724613156451,-0.055830167290661,0.0286683218790715,-0.036278929556745866,0.0025078328512149967,0.15423012881275583,0.012327486157152973
NXPH3,-0.014621093910114461,-0.03430775112421545,0.09247064942073745,0.0005716303384153278,-0.04942270368087249,-0.015372789611019623,-0.023077335014910737,0.036442338701305095,-0.002190669157849498,0.12341861473411987,0.0394343861063349
MTMR4,0.047267902241796035,-0.05053655734691966,-0.04081044957708208,0.058461880075242646,-0.055301797428602376,0.013601300054415701,0.030330772874080834,0.04126832995916092,0.009350797663677956,0.09247193197295459,0.010739585042144601
LAMC2,-0.013591039385339945,,,0.019047267455753084,,0.11518226225352307,,,-0.023900175255822286,0.042306864593793375,-0.01401811905972504
IL10,-0.02871637233152552,-0.017479997009356738,-0.001748812871763796,0.029127440870692165,0.019234837259189123,,,-0.017611404974758486,-0.02305401428183756,0.07954093379685333,0.012849932712116392
SEMA4D,0.027632092763722343,-0.0453686069389139,0.07337897485216739,0.005830596838653463,0.004542005071056918,0.013109427686078578,-0.011870003966671646,-0.017415366248886895,-0.06127104727239146,0.07131303580554307,-0.0277141981124205
TRH,-0.01901254434458553,,-0.030504978350300457,0.04489920081779969,-0.023022503295387377,-0.030439558424673576,,0.04996922057194047,0.028367434284657427,0.028441743457489,-0.11817178680650041
SEMA6D,0.020988753220961175,-0.02432063297628558,0.021613460465035476,-0.0071066989956756225,-0.003586580209900756,-0.03881771858128996,0.04056259639562032,0.01890874774948679,0.005732405819242002,0.06813219153974483,0.07082755370275816
CEL,,,0.0822109600129073,,0.014383794222084589,,,,0.05845448427773309,0.12943058186758788,0.07974608146371527
PDCD1LG2,-0.03790945992130838,-0.009515767966810201,0.011637278790401462,0.013714409283330802,-0.02106483733364066,-0.01562565763632041,-0.002522223236768757,0.08696106142641362,-0.02364806398463947,0.1225549562774215,-0.03291447761419779
SPINT1,0.028840074945897576,0.00044340609951166066,-0.012460451222881055,-0.045345964815478826,-0.010226793514285773,-0.020210839156948386,-0.02671556393079065,0.043614727725038493,0.021998709133998665,0.07871313549665324,0.006361360524799423
CTHRC1,0.005993686068017687,-0.01830731763904627,-0.035841091380189996,-0.0640918402232792,-0.038291383431784565,-0.04204038161437298,0.026162600644192787,-0.022577326677489167,0.004524441084511467,-0.008620766778276303,-0.05315170579513524
PODXL,0.0011358251390599942,-0.001447604512306737,0.05599701343908675,0.0037972830840108454,0.022090389625176513,0.021602551338786233,0.0166732935448493,-0.0073092243991931295,0.03986620140985373,-0.001332715797542971,-0.04108798734621729
JAM3,-0.02250871884778968,0.01827701432225591,-0.0032804792298622852,-0.0033900971234501016,0.022492140939363307,-0.06990863025356546,0.021780487078267748,-0.01621274911888588,-0.019506715024625674,-0.05331648822066032,0.03649471469447148
TGFB2,-0.006313228505980291,-0.028668353016411217,-0.06088259448334865,0.0456494590068203,0.04947045047335384,0.010678191675965745,-0.04566145360584113,0.05302778064748198,0.01684094659841315,0.05297425086608604,0.02911255017413369
COL18A1,0.0180701571581865,-0.015218104030568782,0.05115061017870522,-0.05336032329890155,-0.024426752438510474,-0.07624590274733972,0.021865256437081204,0.11231506624753405,-0.03794605756218858,-0.10242948073906137,-0.09261891300935032
NODAL,0.10039824106014746,-0.011754459891617976,,-0.004289494422307059,0.009837378877638187,-0.009180592246864764,,,-0.007828985982579443,0.06910033108472764,-0.1038681023712292
INHBB,0.05402734425480367,-0.04192929263353568,0.03367379305659206,0.04792872932180338,0.07289878607866268,-0.03636023638370724,0.011467600345795718,-0.04367030349687344,0.022420871512812347,0.09849876038978016,-0.0012384996483054374
LCN1,-0.013591042443379145,,,,,,,,,-0.013904141485865202,-0.025721724466642025
ARF4,0.023751278665984206,0.056267717595784694,-0.012352332917496578,0.056929455576469494,0.03872345117060629,-0.008768744251684214,0.038230472458442286,-0.0023161130296963242,0.05674882822221216,-0.02552891782209703,-0.024731571969024178
CXCL14,-0.06289702353886632,-0.05970434900585341,-0.01496593000588636,0.029834734875220204,0.020193326820347253,0.04535533984550603,0.06479497547460239,0.003047962437006359,0.09029719077075549,0.0838146743626231,0.08358580237430437
LIF,-0.043737519570726746,0.007148694947230558,-0.002217743211875808,0.03075538390126277,-0.020923414968286567,-0.019713024528378455,0.0037795451665456896,-0.012056503130787518,-0.01743261290232115,-0.04408422337949328,0.01172176694755042
IL17B,,,0.03858978075685971,,,,,,,0.057579365617243534,-0.043530368294105365
MMP1,-0.01873749632067543,,-0.0024482720194685306,,0.04251677856934769,,,,,0.01109298922621649,-0.018810739287690222
MATN1,-0.01784464223866936,,-0.04873161872899003,,,-0.019030772061269463,,,-0.02417618228220749,0.0508086704712924,0.04013594474911206
ADAM28,-0.052156830639934086,0.0071540217966979125,-0.0438400553857858,0.012653420793542213,0.012406750695028564,0.008038043956678839,0.03356085780331827,0.02611720595502211,-0.0007274788311392393,0.06630224999340777,0.05465498158507278
TCN2,0.030802714111929943,-0.030971423615002856,-0.03539350615068608,-0.055567578099516124,-0.023020042942337927,0.02235732783736386,0.04136132270929902,-0.05228157620156161,-0.01280927466372572,0.09920026095785209,-0.021863670150374392
THPO,0.006163500139252201,,,-0.012416142310630072,,-0.02706258766463506,0.0322112189922256,-0.012015370854086197,,0.09674020794346996,0.019955171919382914
CUBN,0.013273534921326094,-0.0283129762675196,-0.047847545377486186,0.0269734341456744,0.05772803826624267,0.07053699059050089,-0.014237610460591,-0.030872060388815407,-0.0378932086365347,0.05068632682046834,0.013003202005708016
TIMP3,-0.04272312683872059,-0.010355588332168214,0.026193031960867627,0.0720424586570349,0.05498774598572708,0.03067578195621809,0.04062317222665788,0.05254794919130254,0.016571043943192018,-0.07497221139798275,-0.003084467459255545
PIGF,0.021881393393306407,0.015284684732014314,0.07635636450692813,0.003235944752796452,0.019185775523002907,-0.055780040831188926,-0.021929786004283417,0.025153088520201206,0.030420672543161675,0.14329733254715862,-0.009484618092926573
CRH,-0.015923524351647067,-0.014751816169405668,,-0.02072030539077014,-0.023395054664904866,-0.01603738936503582,0.016611728828149805,-0.003926467913609342,0.010813279960478308,-0.0005991365039406807,-0.004171041851547713
BDNF,0.07187581376817603,-0.013196368134400746,-0.02302775381684152,-0.07067572312317638,-0.021047502174307606,0.003570250088661225,-0.009873005791454063,0.028304687546488638,-0.0002496046064925367,0.043558906740743655,0.0862669797475795
CCL5,0.09423697460978764,0.07438459337327696,,-0.02629352329627282,-0.010612748262123356,0.008818861025574328,0.018272510164810483,0.012781168313800651,-0.028250293406915695,-0.008358698345071367,-0.07184925149758709
GAD1,0.04264011349968881,0.022201191495132073,0.021402186706035317,0.018625811677155518,-0.022359573929133913,0.0616597814436384,-0.05975640174186897,0.0026892710943587695,0.07671381899385936,0.11756445435160587,-0.030793359225853804
COL14A1,-0.03220516403750981,-0.018408405015164657,-0.015177422398333425,0.025667048840542755,0.05358339307249,0.005542411648227363,0.04149702242479659,-0.03484909321853758,0.06742780291757104,0.10727346124584454,0.034844327685830165
