,ZH1007inf,ZH1007nec
CD14,-0.09038380646879629,-0.016707453482743537
SFTPD,0.15167051373537216,-0.042710081472222196
SLIT1,0.059543457753505426,-0.056050959548942667
BST1,0.0680917200981408,0.03210066072393739
AGTRAP,0.037749745497190096,-0.013897180507533472
LAMC1,0.11502980877378292,0.06635373383861982
COL6A3,0.12628503844278183,-0.027393745438806412
FN1,0.16771641322811026,0.16800471570335238
MIF,-0.025103760945594612,-0.07891734795438186
JAG1,0.11763547501173696,0.08184160097510368
NID2,0.11029426006606734,0.1328271125992534
EFNB1,0.022075211913183585,-0.09061890113042335
COL4A2,0.14838020251624764,0.14931280247066755
SPP1,-0.010477827164589188,-0.13058915796564005
PODXL2,0.09220493972933445,-0.06929952026180225
ADAM10,0.02763439706164202,0.03678398096655853
CFH,0.07277255325309144,0.13140238580777525
COL4A5,-0.008199518561539054,0.10898250222005933
LTBP3,0.10238037682093618,0.03137559340825337
GNB3,0.04263422750802909,-0.007642561976599641
COL6A2,0.12461830814003795,-0.10098573825080717
GDF9,0.17556841574019047,-0.03475252121849168
NCAM1,-0.07505921907427253,-0.04401964430702445
APOC2,-0.0036700054450110775,0.02460336979659451
BST2,-0.021848844891505945,0.0897956106523293
COL5A1,0.02871381800706185,0.010072245959307544
CALM3,0.028002278090475785,-0.043995985829804164
THBS2,0.009784242066354358,0.12893407745773114
SERPINE2,0.06136174238745556,0.0727785684892477
EFNB2,0.11439733870953042,-0.023658369685724455
MMP9,0.08715254229627818,0.18815939576131954
DMP1,-0.028911500740687972,
NPPA,0.023717468413568504,-0.07782869804946901
C4B,0.17047897345677218,0.025212412177733092
NTNG2,0.07170052913263239,0.006383206121503581
LAMA1,-0.04229396848012696,
UCN,0.01526332773062971,-0.04036446970480485
PDGFD,0.1834309250911088,0.0241949089732306
EDN1,0.14565173635074574,0.12885172853813787
ARPC5,0.0841543298673882,-0.015235873321480773
GSTO1,0.10687565483694028,-0.019626821073437984
SYK,-0.070482815414977,-0.05307515677578446
ST6GAL1,-0.03434684548245468,-0.01991034263087509
WNT3,-0.028563053499239238,0.0036345699664014257
HSP90B1,0.09420095049508195,0.029647004962812036
ZP3,-0.043047975867337614,-0.027676928423449997
NRG2,0.007850879588945396,0.17317898796969333
MELTF,0.04715543244997823,0.009471488036114776
NLGN1,0.0060465350340551975,-0.02252735936367011
SLIT3,0.014606939455166638,0.1387971033926681
CCL8,-0.03696978766028433,0.1275609843618353
S100A4,0.0629982154984548,-0.12293351224756964
TNFSF13B,-0.023487831365893955,0.0501912538472007
HSPG2,0.04983812523579312,0.15786301471009298
FAM3C,0.03192689363429372,0.059818176510571516
FLT3LG,0.036301348896069834,0.07046266805032282
A2M,0.03511484423224469,0.15020256724988001
VCL,0.08025708191077624,0.050552094898727286
FGF2,-0.04373785171134503,0.021390143496473422
AGRP,0.01065556281421461,0.06450002890699101
RNASE2,0.09219889577437834,-0.02949124877465907
GAL,-0.05404718548103403,-0.02680614390141518
PDGFC,0.10511402618061491,-0.045479090268858144
COL8A2,0.025841781240140565,-0.09880403593014919
SPON2,-0.004194991317868029,0.1460118103516
SEMA3D,-0.026008645152665117,
TIMP2,0.010502981224110983,-0.06769574067665189
EFNA1,0.05994991601672466,0.0059831952893102825
TFPI,0.006298010142026853,0.1279955011528131
GPC3,-0.03314902269860891,
NMU,-0.0018661945782505898,0.0436784140163847
SCGB3A2,-0.021902389769421295,
LAMB3,0.04576547210154181,0.004415822051595793
LGALS9,-0.10306609108026364,0.0011229196484032068
VIM,0.11057814692731703,-0.12150530663452913
PLAU,0.07583479054922022,0.06636237227606538
TGFB3,0.03206905759393758,0.0795311517897704
APLN,0.12051501364555868,0.07938842694995325
SHANK2,,-0.04754063733364825
LTF,-0.0749462631150983,-0.016092759971045457
PENK,-0.01742711386866009,
CTF1,0.05911634734866286,0.012843078465806481
COL3A1,0.12222345865227148,0.175022459714383
S100A10,-0.10367332062427521,-0.11446652789005127
FGF13,-0.02600867469958415,
SEMA4A,-0.04229397028994175,0.06044599802614187
EFNA4,0.02251799563706908,-0.02703450497420091
HSPA8,0.01488667248139909,0.12453377726302528
NPB,-0.021217352496761228,0.030021504469907145
ULBP1,,-0.033380590847356485
SEMA3E,0.07086610045506948,0.04564743050282144
ADAM9,0.023093029239398558,-0.02150909844329222
ASIP,0.13145856213972587,-0.03711590576495739
IBSP,0.17048506982929854,0.14477326044248062
FAT4,0.0054546153007868385,-0.021552748184430027
MDK,-0.014628946274582926,0.02730798273495424
BMP5,0.022243365838510797,
HSPA1A,0.03158508307139834,-0.10719706787003298
SEMA3F,0.0666771245789093,0.14231916150303647
ARF6,0.00848959258027351,-0.020412880698820045
IL6,-0.008978028998579312,0.00711838865561968
CALM1,0.13082734065246956,0.0988054374257939
VIP,-0.026008706579267623,
NMB,0.02204687767604745,0.020524705190516097
CCL26,0.00721867445036275,0.0942934471433115
FBLN1,0.12874882303377858,0.16222768215683672
SAA1,-0.04254641202756487,0.07289675381291133
MICB,-0.06200305615558771,0.04569109235611592
MMP13,0.08152899372893178,
F13A1,-0.012503794691617092,-0.05982895157797139
CXCL11,,0.02903567938585319
COL5A2,0.128345559757472,0.13922160440091044
EFNA5,-0.030939279287993605,0.14707020647044183
EDIL3,0.024159828368450483,0.1789631864382746
CD86,0.07399788266838589,-0.0903864565287505
AHSG,-0.027129713318537613,-0.033647237945782
HRAS,-0.007574072138439246,-0.046577269740847
C1QTNF5,,0.10100687860252378
RLN1,,-0.034752534453919154
COL4A1,0.15834150829618984,0.17037506210241093
CCL3,0.09219832320092354,-0.007605113973848923
BGN,0.08845548249657847,0.17178290073945657
RETN,0.14514571075718977,-0.016849883932501315
S100A9,-0.014696399777695265,-0.0846256327114606
HCRT,0.04909674254640857,-0.03412968409623468
FADD,0.07803296099485126,0.017756475301599645
ACTR2,0.023316352164223397,0.025407476463863155
BMP2,-0.02282650991461671,-0.01675316894902448
CD55,0.028774119721532213,-0.08776670121833037
CD6,-0.03970224900925376,-0.03582827509458942
IL16,-0.008847632660470662,-0.07400365140296712
LAMA5,0.09274066133538154,0.04173365882017559
RGMB,0.0019969690916351868,-0.11011255165596376
INSL5,-0.028563069591200193,
IL12A,-0.00021204417360119607,-0.05947970715617875
S100A8,0.020344757217244196,-0.06948006556733835
MFAP5,0.02901190235643496,
CXCL16,0.037524282541324595,-0.10835631626857954
AGRN,0.11267841098191494,0.14682905772622995
COL4A6,-0.0487643442510154,-0.06780548175292732
FST,0.019019061551081403,0.00543151815926404
MEGF10,-0.0316876393141165,-0.013872266057418727
C1QB,-0.05112361565623089,-0.02138617644036239
HLA-B,0.08621829911284115,0.014594078371181792
PDGFA,0.02521775300421484,0.13283916719229208
DKK1,0.058190203600654376,-0.06828091095337496
INHBA,0.08430291425343014,0.06043514165387337
IL7,0.14035590721955798,
FABP5,-0.005754960384751067,0.12040475393070214
CCL4,0.016426912825266045,0.041576713247754735
FBN1,0.08565725961300331,0.10875019020453035
TCTN1,-0.025060350751955614,0.050752360324493685
BMP7,0.026458358055661123,-0.0515476121484724
NLGN2,-0.042245583903188805,0.004373942097254493
CCL25,-0.028210791979753607,-0.05396735333783661
NPNT,0.046502086206872274,0.10159261030760165
KITLG,0.0024047802367380667,0.01417356594977592
MADCAM1,0.016495569124313405,0.10028043718635916
F12,0.008942456078116183,0.0771213391305548
S100B,-0.04959610233527244,0.0984907708597894
IL27,-0.02600869297207131,0.16625984294226365
CD99,0.0897824471726628,0.0455995346112521
PDGFB,0.08001030567930152,0.024471780482029647
CLEC2D,-0.022536299883737534,0.07609509903028441
F8,-0.0180744972608405,-0.012971772226766194
C3,-0.03780705047583963,0.015193512185986887
DLK2,0.13400254817407123,-0.018712130223255206
TSLP,-0.034659943528026135,-0.0012912737571728623
OSM,-0.0208616017485106,-0.0902207722605947
SLPI,0.09385928781329844,0.03964216821694194
AFDN,-0.030995284003046547,0.01792264056427882
KISS1,,-0.037900771424364404
ULBP2,0.09575781761091763,-0.033632279982984285
ANGPTL1,-0.0007169429439532383,
LTBP1,0.03671877528907718,0.049153192906381746
NTN4,-0.04784592419914756,0.058221124504627145
APP,0.002901063557594296,0.03008267103489891
RIMS2,-0.03808162794067297,-0.019898306527812028
WNT7A,-0.007604572064957591,-0.039246398776739216
GPI,0.022781142309878783,-0.1307367108766043
IL1B,0.03434504249877171,-0.04329440995356348
HAS2,0.06294733019929338,-0.028903674790692002
IL11,0.16987360155584114,0.024979494313042142
SEMA4B,0.06723910575720349,0.04857684601010645
FGF12,0.049429440527467707,0.13869187430159413
CP,-0.0480907947352041,0.0037942352329016103
NLGN3,-0.052473993220673844,0.09288774575274886
PROC,-0.025734761977589424,0.022664129626768968
TNFSF11,0.07389240365800669,
AGT,0.014962458411031701,-0.004834393910958102
PTHLH,-0.013713836841774223,0.01769252510383793
COL1A1,0.10083200655768937,0.1616624468920783
LAMB2,0.09045020437973582,0.04301941938665984
DSC2,0.02621037712542545,-0.05448199117600869
WNT5B,0.0663058202693131,0.06383680734429875
LEFTY1,-0.027854590925108128,-0.011439375497011673
CXCL5,-0.033149051625735684,0.1139970397465544
S100A1,-0.05251464498561091,-0.07488245115371485
C4BPA,-0.025236477640764646,
NPTX1,0.020185123880144252,-0.06573306091049222
TGS1,-0.03352652831270883,0.06680570390521223
IL34,0.04799839693709894,0.11086314304498934
DHH,-0.02712972791723641,
TF,-0.11976245523822776,0.034208491585980466
IL33,-0.016420943026697856,-0.01971615938753352
RBP4,0.1688064429147054,0.10135525034338219
CCL20,,-0.031435137809458676
NAMPT,-0.030875037766442084,-0.038322873232739814
