,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CLCF1,0.11858206129529325,0.017853454783734277,0.05221692925251049,0.020991450812300517,0.07676199835151291,0.012212108125670099,-0.06158013524216104,-0.029863847087573173,0.03368862681337735,-0.028873128023526172,-0.008487133825752792,0.017129645725909658,-0.25516645605500304,0.002388836224985536,0.00039717189996806755,-0.08362379919130275,-0.02168286201634445,-0.006138915366701139,-0.018552073280650075,-0.027169438488998734,0.051084884275940975,0.013041201579322865,0.051688650518448044
PSAP,-0.029023433499410025,0.023208406073330922,-0.01336453720498396,-0.012008115940299872,-0.06314633139529051,0.012606118928044384,-0.07130478563303028,0.06465112291180027,-0.10579505483127602,0.0009856239457086647,0.027645691168345612,0.09339180417322504,0.40160991384335465,-0.02617380501562526,0.0011458104587887686,-0.06433350415157126,0.0676914591859513,0.07840680340660808,-0.034954014331443704,0.1083003652155219,-0.04747638698733285,0.05069543744419249,-0.04544410239916055
EFEMP1,-0.02885804106443385,-0.07942704999972229,0.0002798145430032738,0.012300515910085718,-0.0577716426903003,-0.029823756562846165,-0.13106263027367562,-0.04789650653946703,0.16662266789115907,-0.005469650106014885,0.04811778468658398,0.04268656050696139,-0.05094436771408666,0.06713578288855175,0.05840455290834558,-0.006191681185392537,-0.02243669154948931,0.10890818912229613,0.01206841309644576,0.056323785567019335,-0.00805255804775997,-0.010581579916704128,0.025662616390275804
C1QTNF1,-0.03361354758278674,0.02618768777222754,0.08014117417945961,0.0016596367751717533,0.11520475319386239,-0.008310728457143443,0.012451674629877122,-0.015858042423944296,0.09995273124017205,-0.022664921347516145,-0.03610891016036679,0.10021891614254497,-0.060896431249133263,0.027053546938633606,0.09184302860980996,0.08841128426254387,0.021258467986511344,-0.015982195330115623,-0.030107559436992247,0.045826565251190825,-0.031793353957301394,-0.0684083295001048,0.016452311882141402
ALB,0.01800691817771215,0.07376702261583354,-0.02615613048500677,-0.022934879005262646,,-0.03018494464801588,-0.02893795701357979,-0.006612591126283155,0.017500027690955405,0.04534940051967649,0.009869588027694949,0.022163381120608838,0.0037385511886585286,-0.008940318426394528,0.00406296914215773,0.01301334437975089,0.06554665748892732,0.014774606493382138,-0.027013021406109436,-0.009908043181617532,0.02007211858632449,-0.039318117437837946,-0.026438065377316647
CCL13,,,,,,,,,,,,,-0.14231815609001727,,,,,,,-0.0111238851732644,,,
EFNA3,-0.019644125329147402,0.04510067722934246,0.11590307331803398,0.02466152376457534,0.10208584046773636,0.08968435578268427,0.02360619807926521,0.03992673499405291,-0.15932962544235843,0.0386662341336923,0.02302254714256712,0.017355479742701158,0.09841832170172485,0.07481939037008692,-0.06532213996976949,0.05056034074658451,0.045850858327811814,0.2418493278556259,-0.035924149417957685,-0.033602674980917846,-0.0042241914856976865,0.016710852787479663,-0.05245499877948339
DRAXIN,-0.044525812470268246,0.06177859559001099,-0.025372031144053505,0.020934916251325132,0.22515218676866638,-0.043194542693800256,-0.0028671739299636345,0.04572531172912863,0.16112305188213413,0.03511115299385026,0.05033937874740298,-0.009960890749355586,-0.17189555888293076,0.012834148733944381,-0.035728924824249816,-0.11048262031214573,0.03455848675265563,-0.034015553291806666,-0.025926819060282984,0.012677117050361762,-0.04124055782904126,0.040528248963512356,-0.03370654537549558
RAET1L,,,-0.01809976504993762,,,,,,,,0.012075806800811228,,,,,,,,,0.012780554730840317,,,
NPTX2,0.029928763604561728,-0.036710813047379866,-0.006322052885229002,-0.025481525458693168,-0.13170682948327725,-0.007597907029726303,-0.018264739262899867,0.03864465476656573,-0.18717891409904308,-0.01564549581327493,0.09412794990123312,0.061394955443861594,-0.1853061905354334,0.041247129263090404,-0.011499446606536404,-0.026222505338247108,,-0.008906326909316762,0.01188610985292489,0.007576650496060173,0.04874634212828194,0.14378829089199172,-0.07122998467814297
FGF11,-0.030259299954758397,0.11155587332803385,0.09568086712197071,0.09935246645004038,0.300206749644053,0.03735317523386,-0.0018805962550003487,-0.013687582638620351,0.20667671774647503,-0.019809875062805665,-0.029538642118568784,0.06536063928366342,0.07986834403615573,0.12351605119887227,-0.01804939618252657,-0.1366677454339107,0.07185141672671844,0.012838771197241017,-0.006190350911200428,0.03129832932772027,0.029203926911786388,0.04473220764599242,0.016720151483669496
CD59,0.07077729188440289,-0.005356205082587818,-0.05371955805421856,0.03600070850951358,-0.13372549343473777,0.00799927982253758,-0.03169767842653116,0.02175119449422841,-0.07226075697704565,-0.02079248949258862,-0.006468068617476754,0.03733729640948204,-0.26233445582055387,-0.03947411354093876,0.10796486277090607,-0.0192361296830045,-0.015545285216180229,-0.13029530933618408,0.13213829928081577,-0.010582577958217704,0.001798443955776136,0.058011639619259744,-0.04167671857375225
COL9A2,-0.008520382328029806,0.071278262871984,-0.09672851645329165,0.01749038097693021,-0.1815258572632613,-0.0466902747897682,0.09227694268241209,-0.007058036032695765,0.10854609581824705,0.004910759119073184,0.026167412039277995,0.07182626356616774,-0.20081045351447288,-0.05532201689062518,0.029969029164118335,0.04730995312430399,-0.010608307202006206,-0.09589832541414486,-0.06325418268803992,-0.04126629198042973,0.13002840032359805,-0.028424463280671525,0.01429779617682363
DLL3,0.008566942057172509,0.06315545091424636,-0.15537104024132486,-0.006928619993266057,-0.29128183076918424,-0.12474853670459192,0.00029569203728303393,-0.0018959492119013089,0.07202451496261847,-0.008174820812010776,-0.0031691559877802876,0.03150525958889814,-0.13225785373956103,-0.09835760036969438,-0.056677220704085284,0.017900667844983877,-0.095002530758444,0.005988374804803292,-0.1064394783039662,-0.10236214663078583,-0.01619440092010048,-0.057555606577078415,-0.016103216938056258
FGF5,,,,,,,,,-0.06141339051600199,,,0.1014445670019954,0.01298803582258184,,,,,,,,,0.023063296781139553,0.07225013141768757
LIN7C,0.06324623157469132,0.08125596569160301,-0.033221653392248286,0.04880028952557912,-0.1170580846488623,-0.016899136861739675,0.010198297165740517,0.005221264959928682,0.17331155001502763,0.045860499073580696,0.039349036213225434,-0.018750401068940672,-0.10251020909084586,0.0006844737699072515,0.04276447784896905,0.010433074757022343,0.13137689455026405,0.06503387475397768,0.0339922406578366,0.0023324786816176155,0.041271475228240095,-0.026144993233058165,0.020944975281818833
GDF7,-0.011738616386612857,-0.01933896597062468,0.0007335981504277183,-0.029025759813723323,,0.0018262034484485274,,-0.04389565081701416,0.033860666066565674,0.0016842556968332911,-0.004280297883783863,0.13730916919319078,,,,,,0.06279039083950504,-0.0009324961701385574,0.09764173033842229,,0.03593382991390869,-0.04248047532543506
PSPN,-0.012797205217579165,0.06587917789564865,0.008019516455425908,0.008152219804397893,0.014072786558812299,0.06445598473501701,-0.03573915146235607,0.034097885330973826,-0.014684141217244097,0.004127836145089879,-0.016545737509207598,-0.04757790454201187,-0.06420043006744215,0.04507250934567523,0.04253217694438595,-0.09335326514650362,-0.027240358834272872,0.07524894753999448,-0.016585001102614242,-0.024289263031263712,-0.07504467656616737,0.0060793634165706946,0.0008404855403575051
ANGPT1,-0.03595275401824581,0.008636981879226084,-0.03816191563740829,0.027889236115211397,0.006867224776910655,-0.019062639240170154,0.08715144353595856,-0.004050218459686176,0.18907318042709695,-0.013229987835244952,-0.0035174465930517713,-0.007951415526327816,-0.24019297092669206,-0.02051278659744704,0.09750716307525682,0.033904857611695254,0.01424103878543491,0.025123120421925802,0.0581308226867414,-0.01526313428657467,0.2295516691249901,0.07228609403065425,-0.07087349074891702
PNOC,0.020901913810658937,-0.07050920445255299,-0.028123928156914325,-0.036902562013593,-0.15795915078217856,-0.012421981218353872,-0.007357513897290669,0.06037250303662833,-0.1345768266630964,-0.009172580913564536,-0.01443602279167122,-0.017725231391226042,0.02211016447598779,0.0031467016344881617,,,,,,-0.02240469629900761,-0.04899143690620536,0.0496116148508694,-0.0055452405145362624
L1CAM,0.16862193935037656,-0.00833839103589695,-0.020755258419492908,0.016916701819704724,0.057824063890477395,0.026988384659505035,0.0074448706171930485,-0.03947439194802987,-0.14455263638511132,-0.005285984037326553,-0.05875835586409575,0.03728825658537597,-0.14545566850866218,-0.06664380758803615,0.007531826832920142,-0.02399974954655036,0.1591902740440507,-0.022663005735734744,-0.04129923297273333,0.09607752768252417,0.04397429422297958,-0.013656973569979837,-0.006139294631499277
APOA1,0.0040557317549027964,0.09393415401587596,-0.020319827731740243,0.03630639978502907,-0.09224463656037882,0.028351435468149524,0.007994474776543399,0.007667070355504246,0.11864580427670318,0.017626528442455807,0.03503733614957385,0.04558568758709676,-0.08609282484664532,-0.023468414686261267,0.06686036506318684,0.05334831704516026,0.05760502560788232,0.011278293059310458,0.0017143820548185134,-0.028723234891389535,,0.015033126369540545,-0.02425760169304403
PSEN1,-0.019660568913067153,0.0024413388943322497,-0.10348705670324071,0.003266269890376646,0.05362412993818619,-0.036756535783111895,-0.011147009609924746,-0.002771109225164677,0.03994767595499788,-0.038106804241268624,0.01033237299553537,-0.016377487893243975,-0.09891200104049001,0.06546909135603789,0.018657403330850385,0.0030416173702562106,0.015888809276936724,-0.054735074302130156,-0.03700314031065601,-0.015243545854548053,0.04637035494574701,0.03819197451222211,0.03428900928538562
CALM2,0.022837221878091063,-0.018445414334386297,-0.143234197376143,0.022482379283889665,-0.24561290365747646,-0.016263988538132934,0.05261232601062214,-0.031221727470783854,-0.25924754404154843,-0.042195799107845,-0.025145490664849213,-0.02701626735696973,-0.3949947063115771,-0.18355187842468182,0.06135765029533696,0.15635043222933392,-0.062280496777784924,-0.1539089386476389,0.08760768177708916,0.03874630595888483,-0.022184773039933298,-0.10272514896982862,0.03526252951440799
CLEC2B,-0.01251789945531279,-0.017789812557352527,0.07061759717620929,0.02024055567906815,0.2359155749266024,-0.017782860384589802,0.009062517124900155,0.004363073607996498,0.22112232505756862,0.0005141871553708111,0.05075909743075413,0.09134740213020949,-0.031206689693203955,0.02785678722631609,0.16321666290509632,0.049480328724538884,0.11289603264853505,0.04684880246081221,0.004592371607207772,-0.011550940196111935,0.005892938326723299,0.12217588901421528,-0.055772048985214144
NTNG1,-0.014712888747732047,-0.09868163646323176,-0.023882068647333284,0.02701007745631365,,-0.00758101170848374,-0.02784006381501361,-0.001335384338396263,0.0003007606400356283,-0.03621053152793124,0.029298003447096314,0.02202206899871109,-0.19728296361427367,-0.0509766407187045,0.00015814461105772494,-0.05043929319697949,0.09558554126473102,0.04192720974374801,0.004533731201820158,-0.012827746597355081,0.03892275220582269,0.007230549526760586,-0.049807633408698544
LRIG1,0.04980770474889962,0.03616743456526053,-0.0681750033469452,0.019919384564240333,-0.18189654236943023,-0.049909030216245855,0.0770281775406743,0.04883981105010134,0.12161115420058534,0.007355190637158207,0.06402250218933331,-0.008420870106913732,0.40092341968755063,-0.08461233224918571,0.034525425221483406,0.03271210412079325,-0.13276551057464195,0.046633061546679566,0.07046460248417519,-0.060773407374592345,-0.02997484822859809,-0.09665755350616412,-0.011216659892675743
CPAMD8,0.04765173126438075,,-0.007206219925743249,,,-0.02517664262812755,-0.010129706814913155,-0.005206934430192539,-0.005042733487846866,0.01604065681237587,-0.02260018875549269,0.014658591435864747,,0.029276442249239094,-0.025586647679574023,,-0.045101042530518436,0.06470788906342209,-0.014778227377040692,,-0.05423912189732613,0.021627522280720898,-0.030121840901980303
GHRL,-0.03993101309321042,,-0.03320312575154844,0.0010465478196863773,,-0.0001490786335794033,0.06010560326359962,-0.021326983157594334,0.03786398400752849,0.010284622837943283,-0.02370876235853969,-0.043283210807239306,,-0.030738624254683364,0.001808844911950584,0.13901846667479922,0.05516150884595325,0.05340840526633984,0.012468300597051634,-0.020442171256134227,,0.060856298788543074,-0.026552716174176826
NPY,0.08332240542225565,-0.018963600930552518,-0.06406783745049557,-0.029299503335128627,0.006147462832844212,-0.02771171053671813,-0.036138615788818745,0.05447232788969894,-0.0893234920153211,0.022437996508100366,-0.021499911360397476,-0.050435437829057406,,0.04773559187448758,0.014515601043489236,-0.10361943026590963,,0.02876833313165123,-0.0063496463979839214,-0.04467010549701931,-0.10375155818149527,0.004882477171858485,0.039248929053593715
MMP2,0.012837390401006375,0.05295797371058555,-0.08517138935124613,0.010649286666475391,-0.27844468778169434,0.030052701656860487,0.008923154849515108,-0.01406679350929793,0.21416780205054978,0.06060075869015913,-0.006004520715224015,0.031236052229937847,0.6631533984980799,-0.04983255093558168,-0.011015049134008876,0.007611573062680026,0.10426665291179019,0.06553669121732923,-0.06514112351339374,-0.00474896934599002,0.011965243725817021,0.10910501512706787,-0.022532057229770527
LHB,,,,,,-0.021926954382444817,,,,,,,,,,,,,,,,,
PPY,,,-0.018812647718130758,,,0.01773096870366818,,,,-0.03855865210352488,,,0.02277209491929649,,,,,,,0.059731949509317955,,0.012987727990675504,0.09491646906255287
ALKAL2,0.054726863828197865,-0.04058167073607355,-0.013265701260323694,0.00639992340881992,,0.0869070249183394,,0.05283484229764397,0.022376555594838757,-0.008693524331765345,-0.03823481314120639,0.08145339947825886,0.20193035016872865,5.068035992861967e-05,0.011307370594429336,0.018166218101366885,,-0.017582089995937345,-0.04778263060918503,-0.016491935450352397,,0.0009054140520054121,0.08339139726654897
CSF1,-0.00910120566450379,-0.052383102969182305,0.031620686664759125,0.028773641346962187,-0.07894533078283421,0.04944816411698731,-0.06421082611310402,-0.043469358734357894,0.13137151855601342,0.040193216357260156,-0.002382480580593297,-0.020439938849513454,-0.4890331113152022,0.03214106287830296,0.004319634216457139,-0.006553859869737547,-0.13518231214298002,-0.11034800010206923,0.04129712901191885,0.012367510725933064,0.05431337948932765,-0.03909831190263153,-0.015599036410404285
SEMA4C,-0.02290694650010527,-0.0052964463191196385,-0.019497090871365884,-0.05810927408870804,-0.06973632593004561,-0.06386868083656046,-0.019214593474438435,-0.02517580193315682,0.12448208470711143,0.029214228430098955,-0.03880185054541538,0.038746309690431406,-0.08878140176143295,0.0016578163233583714,0.03833429292749927,-0.09293639381461861,-0.03495820993135964,-0.039329004285174884,-0.020900436653382523,0.0066332344285358995,0.008733662560638464,0.0939592730707123,-0.0005434822196918572
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.10309580712082761,
ICAM2,-0.005980986684156444,-0.005650858237770466,0.01700953050417769,-0.010213468887659366,-0.059893114021764414,0.020532668539404574,0.0514477708732635,0.01659263304975864,0.1254248627071371,-0.003354889905464399,-0.0002720533853471229,0.06519946805691541,-0.2969360410029388,-0.03974216355442354,0.16751688762702663,0.02653884080970571,-0.004817737880061506,-0.03417278506168892,0.005789342068079107,-0.00724104259833404,-0.03662772107006554,0.13700318220320062,-0.09834470161929215
SYTL3,0.0002480502528558446,0.03059548409622327,0.08499643894313251,-0.015623080691561644,0.09728768145488052,-0.027134567269709305,-0.038512712642514935,0.12292303287331187,0.07925125728421042,-0.019837398905247862,-0.004842718506259913,-0.012916397441790297,0.04750168134115372,0.1248507838671447,0.03771979810986685,-0.06300241776276548,0.02119476230637708,0.07742479501285773,-0.024782058307401166,-0.008289164354673622,0.08202120227285713,0.10075789801262947,0.0674389771415409
IL1A,-0.029082598698827532,-0.019690277639373345,0.016321701912889695,-0.046487853534508364,0.11701896837432636,0.029402307009572654,-0.05715458391707188,-0.016511388230319477,0.08503262122791796,-0.0002643245988009467,-0.026224963913350396,0.11903912095969614,,0.08517702483622451,-0.014107037727090885,-0.0007483464351613164,-0.0390743240616347,0.05195301886969738,0.0545361017430474,-0.004216244989169987,-0.008992050587212919,-0.06928006984282505,0.09114289456042433
HLA-G,,0.02886629712892112,0.08199331357182044,,,-0.02315910695261297,,-0.023708672902045976,,,,,,,,-0.01683405841621587,-0.09799998842305085,,,-0.012284612788794936,,,
PGF,-0.07895968927182044,0.05342275102017916,-0.016076058732620694,0.06414483179882667,0.26536160923277896,0.028724982450268013,0.01086332503010909,-0.025127903089879732,0.1904421690579762,-0.014807603450999105,-0.008949385523655274,0.007961570249940066,-0.42286007959972344,0.13261118097392072,0.19232134232422501,0.11609515635623564,0.15002483564819458,0.12280827134238383,-0.00863063251398402,-0.006462117368749427,0.021694093147249925,0.14028876376942898,0.020651826538099386
LGALS8,0.036495662194545295,-0.020456581765279733,0.0018267214538426084,-0.0034988317435477308,0.005302868972102347,0.05504104657616612,0.002735156594054073,0.02036869055023427,0.058074047155025336,0.00909928848778672,-0.04483932468988657,0.01192816682283846,-0.047961839222577136,-0.016306698062789095,-0.006341422346894951,-0.059963938506561516,-0.030882617903038076,-0.01290214057766777,0.03437499019008071,-0.041553608287965144,0.09771440728354105,0.05337990822948337,0.02365457672846216
DKK3,0.03330803277790096,0.008687347456821612,-0.08623609582370974,-0.006663811967720952,-0.13736966236985396,-0.02667179510243264,0.07783588144538552,0.03418347546296115,-0.19082532550438414,-0.013917769489353951,-0.024883720750750953,-0.016683267626216195,-0.19925498507168773,-0.10032228418222403,0.10821250848062772,0.0603945634631351,-0.09143340362253553,-0.06442015780175608,0.04076030985287516,-0.06408241828637411,0.04637745778623245,0.05736088802867833,0.0023283480619970282
COL16A1,-0.014105088172353357,0.064055145930922,-0.05030413535765434,0.008489195748555733,-0.2657433201517085,-0.06727261065942651,0.06947160897656189,0.01127618196317633,0.0176726888117034,-0.020951978166692833,-0.017295573809350703,0.01619036525793142,-0.3385764171671256,-0.04524034149152623,-0.05280805282562438,-0.04505680315835358,0.05940369983624491,0.03204652969324251,0.03258554252221271,-0.03820615458858494,0.027936285626685597,0.07924461634453277,-0.030342424623518726
TPH1,0.03912272130355138,0.11772476752734816,-0.020449866198452994,,-0.029707748961691052,-0.012679854714157971,0.003391669696439869,-0.025122645128023834,0.024092161737677264,0.10088811334292277,,,,-0.03700966662476018,,0.054037377358820866,-0.033910889959220404,,0.001853910231686269,0.00926478361627374,,0.00969790269647724,0.0026178864105425807
TNC,0.013478916924142761,-0.034871904312749724,0.03488170724834088,-0.017631616190851143,0.10485627382186156,0.025887954077940072,-0.08084730594408952,-0.008650521666409651,0.22875049217426494,0.012163852887808333,0.027676846181664914,0.032767466762973645,0.650181279365324,0.0633662624766127,-0.007156745037760865,-0.11172681779354264,-0.05726765296457911,0.1860231740695744,-0.07107242973762684,0.10075533825340692,0.13118375264876722,0.02475396641102034,-0.021382728122114142
TNFSF9,0.16039556026118762,-0.03482659461609939,-0.02648810034976236,-0.022032365306402065,-0.08904786973021517,0.004285038003776043,-0.0773533498411433,0.08197415953234176,-0.0712247639457233,0.0634140139550829,0.055966187898919016,0.07847298319089396,-0.06429154813547479,-0.04050302785966654,,,-0.03851253061463108,-0.0051477813333469695,0.07144991794010291,0.035298286991191606,0.08389407018282526,-0.016091948643112274,-0.04895408305041988
C4A,,,,-0.02295906359046324,,-0.02599567679144743,,,,0.04496894767904113,,2.9174601425037836e-05,-0.057099698043680855,0.034529608445908355,,-0.08015484136645414,,,-0.02012799892180304,-0.01909760497370553,-0.03658745253086829,0.03154682813950365,
CNTN2,0.08088810878076544,0.05277167009723965,-0.020645841931324092,-0.011016135888033804,-0.14382470401662542,-0.01668707652987889,0.07718234934791665,-0.03620344806295496,-0.06633364488411922,0.0004826002654723652,-0.060809418772279925,0.019646777266309107,-0.0653715929288815,-0.11640272272894672,0.0015478451576016051,0.05967176642752114,-0.019752118896205,-0.18530937529966268,0.03350272605736855,-0.05648468045756364,0.0761635674665724,0.02267767559463209,-0.0032043059239402474
F7,,,-0.01995038571343377,,,,,-0.021819088982918393,-0.02042005115823845,,,,-0.0614856639571673,,,,,,,-0.018898293208361148,,,-0.03723229756305124
LUM,0.016254738888209583,0.027288797032737528,-0.046135210543293254,0.005066670976193627,-0.06355255967686466,0.0312563570366086,-0.047932334244973625,-0.016607163618718647,0.25239239572237265,0.008351137348961929,-2.0685447791628786e-06,0.03504744332955139,0.3357885526517767,0.005512565893833341,0.10144001287013006,0.039381631602178745,-0.05132448654436795,0.03427966057198231,-0.0756189015200848,-0.004522156668236038,0.048238497285850127,0.12363097412368135,0.009194697731500834
IZUMO1,-0.02391541783841564,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.018099757510803765,-0.0263126070823258,,-0.032169476611198365,0.002877607773993043,,,,0.02056183500918864,-0.01712351344601685,,,,,0.029734529364525468,,0.05694397748826624,-0.018288243091950863,,0.02022617799219384,-0.003929803376571105
APOC1,0.004263687015563545,0.027807110846602506,-0.09535018133495847,0.015595941660343057,-0.15861718300295521,-0.05848729533778838,0.051360001965289614,0.011059163742327299,0.2955867792633207,-0.07526557400935936,0.015646989989112795,-0.01049913096401985,-0.5395509812586734,0.05149876036407482,0.06838624378723136,-0.06030635471660517,-0.15671894825214608,-0.12424765156481918,0.05424269603916369,-0.07561272556958937,0.05669219716217619,-0.06564142310597057,0.013826120647735562
PKM,0.011993677874631467,0.06883728964750083,0.06155677869086603,0.030825960190460636,0.3222765366177092,0.026307089464784435,-0.07353739506582871,-0.006191224492234677,0.04976895147906129,0.030758951639690592,0.002073068359958397,0.04689368713850233,-0.07609871600313875,0.12096524054843202,-0.05331507213581465,-0.08487315642135643,0.20670519593710396,0.12122233181460203,0.02136044498985312,0.04512522723325829,0.02642871213818975,-0.03567188039939482,0.027062671373335314
TNF,,0.07069538240848108,0.05657227510915026,0.0026776768393596295,,-0.057389479993770504,-0.021284850571470604,-0.017148419824865643,0.06938807477323765,0.029604518289832137,-0.025614358308025123,0.0823285995892068,-0.16333165343024172,0.02642323541016197,-0.009537480983536361,0.05511049590475444,-0.008100755348116847,-0.019736602937564143,,,,0.04166944075664335,-0.028977588462190725
GNAS,-0.0025544987760264728,0.05418582887685635,-0.003541784086988013,0.022432515889650603,0.1773230791417496,-0.024215362193196734,0.10087990249760871,0.06798155194885742,-0.1468477327196153,-0.030765312492837503,0.009660816204076694,0.01969773982737832,0.5725956431253763,0.04815676450868073,0.004841940830177301,-0.16196936834094874,0.04189571933973875,0.01391799380849789,-0.0771680500540101,0.01664778646139052,-0.01742017495912503,-0.0616267461370989,-0.040992182413560056
BMP8B,0.09310590494872753,-0.010837160270470202,-0.06444359183134571,0.011611448183630326,-0.024641479273345007,0.01126807633172889,0.04151226404166389,0.05651982230270667,0.06572192722483337,-0.02541386470371181,0.053014081417371364,-0.05373109266666401,-0.05968753222310843,0.016731082458782163,0.00016619151851753866,-0.004780304586725712,-0.029670492472020565,0.0030834473762864733,0.025243767383946212,-0.026123985371715907,0.0006007866798297654,0.09363012617988453,-0.029797445491802247
LIPH,,0.04642123036560862,0.045188361621909645,,0.01148750446449618,-0.014788351282669279,,,,0.055926493770791244,,,,,,-0.10226169642798612,,,,-0.00499117559025678,,-0.018767086807476248,0.030548129396025293
CCL28,,-0.004751468890924937,-0.028765273543820257,,,,,0.055486747689284445,,-0.004364223382448629,0.006109686607827508,0.02893099204389171,,0.1246026913621508,,-0.08113759168673698,,,-0.013909413604914407,,,0.04777537774560256,-0.04384181274990602
PTPN11,0.010817916729475408,-0.03609777847807529,-0.05980383218287582,0.029418066292546945,-0.045701951091545255,-0.055454823996691424,-0.02060459013739247,-0.00473459185067022,0.062449564820234164,-0.06860430303049748,-0.07833348022637425,-0.0009387368617374937,-0.13155061927409126,-0.01219004832549078,-0.012371067812349819,-0.03001176027601457,0.06958092745962886,-0.13936740314246496,-0.01988800341075274,-0.07980948303953127,0.08949767508797161,-0.006186022760138011,-0.01705429222676291
ADAM12,-0.06692927556024443,0.037362724284772296,0.026857584329366555,0.02033533249966408,-0.028431615050908483,0.08037747585355601,-0.004204066439748261,-0.05367163538969061,0.12805717011019452,0.03674857772414109,-0.02630826393283217,0.09504303743847231,0.10180089686522596,0.041936693660868156,0.0058959253834225565,-0.006796762109583583,0.0009435395233278665,0.04951878721744469,-0.06628179214394102,0.08181089568876453,-0.07406197146491704,0.1266030310246275,-0.025305669604468232
EPO,,0.05545871089027756,0.05875979776830661,,,0.0007600548603894002,0.07323147833050078,,,-0.008292158981176944,,,-0.025536747022810148,0.04045224435580285,,,-0.04244462213224374,-0.02669487135840861,,0.0647060808190254,,0.10429482156148318,
EDN3,0.04743144187454761,0.05678912047991238,-0.03562268885213199,-0.03710658905763926,0.11050237315428105,0.07773170105489334,0.040015623556654244,0.005690040136735293,0.008579767458463767,-0.0017993516686953415,-0.00020743282899503423,-0.035437994149928896,,-0.03739155679665878,,,,-0.05414679939614404,-0.061204247697199496,0.06123906009353616,,-0.046825452915966986,-0.03440333123753965
CCL22,,,,0.0057414025452974336,,,,,,0.014522665743876935,,,,,,,,,-0.03796098290867825,-0.015864942227287387,0.1572319534821167,0.07181343503449741,
CCL2,0.04374332845654591,-0.07327140283645689,-0.003753029698377866,-0.01991662509257771,-0.0826585332037836,0.020639476965749005,-0.09525820986933643,0.037949037418756514,0.07997496668742254,0.0031527046754812886,0.0012125462814596049,0.008768636543929653,-0.4878066598083495,-0.016990731599139854,0.061899204166958814,0.026658041031943896,-0.08265457025633838,-0.021095921585024168,-0.05001774897595978,0.03171114566615877,0.028162659311684848,-0.06798733828840589,0.0039316743872482365
DSCAM,-0.024816810296652083,0.08337750695344588,-0.045607776911974755,0.060709101354686795,-0.09633748430644824,-0.08291284164946988,-0.025013086985901527,0.0569898602545156,0.05071338862530748,0.021645945761130856,-0.006149627219089822,0.030714644760942926,-0.15886192090712553,0.045533080940225436,0.08305373902850438,-0.001450841187464413,0.04521781533051499,0.04202065871910011,0.005211627444949457,0.015194895551739127,-0.04501871087337461,-0.005966222929735101,0.004325466535385346
GPHA2,,,0.023528070188262508,,,,,,,,,,,,,,,,,,,,
ANG,-0.03579091625901337,0.04808994011055119,0.11594893962947056,0.005443440456281162,0.3216469673744015,0.08876788093895675,0.016357013259526335,-0.0110030913068372,0.10151591285240141,0.05346226339156597,-0.003285417975006222,0.0444190792931331,0.040355547647283406,0.1861384876157735,-0.002583825308330725,-0.061668724976343896,0.04835423763905009,0.10889306266092118,0.014072407460879163,0.040837011974579736,0.027307083125026072,0.08221396439817662,0.02304870479320587
FBLN2,-0.03295690444923339,0.10019447018166674,-0.01124774305508078,0.024755927326174435,-0.04331240381751676,0.01859948414729292,0.0655620814519855,-0.023837172647731844,0.03985994695582152,0.04238610947275012,0.0016424711989391418,0.03950929602981511,-0.11805163805974525,-0.059111926402481405,0.03500311843296049,0.03915427210517351,,-0.032429917135373,0.029174195311124338,-0.03353895349554769,-0.002991675373099308,0.03967535932588691,-8.373316255219571e-05
VTN,,0.03868689474881052,-0.029242867966721636,,-0.023719732819470526,0.0194769626847065,0.041029398442048476,0.006792117013081133,0.027127397260390672,0.02390033299175191,-0.028184368367091064,,,-0.00891161254064629,0.006503616424627707,0.03878196669861119,0.056099985260550926,,,0.07235848435389454,,-0.032406987071816044,-0.04697316775955122
VEGFA,0.0017690963264348184,-0.007127595027848153,0.10328080717375208,0.03493782202670839,0.4091606496243686,0.0189392421286239,-0.09093515939074874,0.015177206307635412,0.059100035593294416,0.012755535233565051,0.005862399046741238,-0.05861538261643497,0.4457350116103988,0.1510621740676166,0.01413703946928273,-0.1132250475800769,0.1846896057591706,0.22025668577609198,-0.008135296992547187,0.0797099477912959,-0.0070835161631911114,-0.08257168431697569,0.025111072677208263
F10,,,,-0.013445605346375806,,,-0.006940748827856988,-0.007761885256205738,-0.007272888388831479,-0.013145899175776344,0.014108132380233406,0.02921880384023733,-0.10316589397935709,,-0.021188238456726807,,0.053964289013781246,,-0.03284339921504284,0.015238837255084337,-0.04617796208329768,0.04633528446807756,0.0009412001037162265
