,UKF243,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916inf
APOA1,0.022498142055497376,-0.05157211106293218,-0.020831988837890548,-0.07008879391746438,-0.015179774249824987,0.05685842330847013,-0.018474369899189373,0.017908253279931213,-0.04872256123525112
PSEN1,-0.03909868197516948,0.09889071539592595,0.014691965248562828,0.02824280738877818,-0.07148410839598708,0.010530098639552374,0.003558769125112847,0.005334052691447536,0.12118339282012953
CALM2,0.006069357235853421,-0.036870166340469364,0.014900282759390579,0.05830391335581266,-0.024713611627058894,-0.03318835442085851,0.06235196002217328,-0.0395225072969697,0.045884553305513075
CLEC2B,-0.06728092926294306,-0.07021796350806529,-0.0068249195767328625,0.07602409112058658,-0.03646829001761769,-0.05717296792751391,-0.00879066551144457,0.06613465902455988,-0.031401490033632753
NTNG1,-0.03605871159100089,0.02925734200417119,-0.019815787033833496,-0.0030075243144577226,-0.03009246976758568,-0.025383039335455094,-0.0001267570536844465,-0.04276462184395375,0.06708502308188506
LRIG1,0.06398555059864494,0.0010869988186459553,0.0066571036269610345,-0.046412161239889574,0.029053546910202982,0.08675990372567548,0.06606229760481333,0.021537007503070256,0.009358059855345952
CPAMD8,,0.03258292193595801,0.020659493279004706,0.030436516293359517,-0.014341199330061288,0.08297023681506754,-0.01587045855423054,-0.06149937757287878,-0.06777192845540576
GHRL,,0.15792689056876746,0.06937073779512236,0.10052128345222776,0.007051716591108289,0.0890801776368458,,0.06142271109198079,
NPY,0.00251393196550729,0.05714775325726696,-0.05609635663524115,-0.030130585011789984,,-0.029450145731619158,0.09134007644870247,-0.03442745642699129,-0.0016262729579932405
MMP2,0.10771964005446884,-0.005928705506504287,0.042269373382683384,-0.07940061254396508,-0.05442167433361222,0.059023469735165576,0.011300721254617493,-0.0018546546594498526,-0.0883032432043871
PPY,,,,,,,0.002151150961190734,,
ALKAL2,-0.023328864242303148,0.05843648952634168,-0.02280794494995063,-0.0022201250487093294,,0.029074939157522208,-0.0471094856691583,0.017793928003184807,0.05109930694061716
CSF1,-0.0019116225198206754,0.0508598834121067,0.05138671478300653,-0.07629930620013117,0.009779080269895563,0.02179641317304694,0.0012966501280112547,0.03817468113472085,0.021775435886284205
SEMA4C,-0.013449093297603654,0.08632974368337183,0.03767163023582445,-0.026014423689072693,0.11171983122898252,-0.0035298376440263996,-0.038288275815961316,0.07504340197021983,0.12222476207978787
ICAM2,0.017766319798463843,-0.00147200659807278,-0.021981156786409484,0.03246162130895294,-0.030571114782082083,-0.047915432601939,0.011152271253430934,-0.03091075033822275,-0.11685685286181231
SYTL3,-0.016296181914762873,0.03991353785175798,-0.03913099828745821,-0.04431936492257738,0.054860656879679046,0.08346903671898848,-0.014797234448811895,0.02664650740590295,
IL1A,0.025079965171756008,0.04994231444196573,-0.02408838913683574,0.002127038175345727,0.005876825253502087,-0.058843098738140066,-0.014053973392083332,-0.009344542741075915,0.01825054445228149
HLA-G,-0.008090177883452895,,,,0.0788590886723031,,-0.03995611437191353,,
PGF,-0.056214621738335066,-0.010887094402530011,-0.009936232108742253,-0.014909254563989605,-0.015560084735726312,0.12193222118059689,0.0007535400685972011,0.08099134953771576,0.03429986799632136
LGALS8,0.0015929451196042487,0.020840771794369495,0.03074181622624085,-0.1022313084762748,0.03747930908640385,0.05726523038403732,-0.045133471401416964,-0.024039872787103615,0.00440029077985565
DKK3,0.044338499073105,-0.10457525134956713,-0.017203599801433003,0.00936879049209093,-0.0706346623497327,0.10375852780409847,0.06751610575971703,-0.04821508570859428,0.11175698422540548
COL16A1,0.09881680578156657,0.08748833284741132,0.07296070305381976,-0.05899278250275748,0.0377004614708156,0.014463007120196325,-0.0016738393563662294,0.0004831937837240124,-0.019620263749726283
TPH1,0.0017175504312690049,,-0.015082912583705458,,-0.03257766921371862,,-0.033230371807400245,0.04907520186854324,0.06275465772692221
TNC,0.005759832286141124,0.05532153828371439,0.0007583711643828596,-0.013104921560528893,-0.03396644029662682,0.04087758895349725,0.003172841107526399,0.019064186703507322,-0.09130861622489031
TNFSF9,-0.03349926540434093,-0.017749760155021416,0.00047378349601029585,,-0.0330548165015517,-0.04306851930721759,0.01269209406513613,0.047195025310204704,-0.04610813180233534
C4A,,-0.023287373815394818,-0.013258453129380109,,,,,0.010014031567933106,
CNTN2,0.18742155074720057,0.057491087123782356,0.0423714740217635,0.10708253760333739,0.08357136983856367,-0.019411980577816783,0.04557656251172672,-0.005100075217811615,0.09453979035466718
LUM,-0.04250283368218126,-0.05427272929490826,-0.016300933973980733,-0.010340222415387823,-0.0902817283346734,0.04107141088662666,0.02682376419210632,0.057621034722368236,
BTC,,0.08691781910911639,,,-0.05294919903596208,,0.028595485681535436,-0.02649763184117933,
APOC1,-0.07992025004954652,0.07599748984113722,-0.013425387819849529,-0.104204607352939,0.06639708028094403,0.011139114184016786,0.003856212931779773,0.030625639356932275,-0.02425909410392818
PKM,0.05350665546276483,-0.05145210581814237,-0.035577599678890584,0.016219147138946184,0.041454799500001895,0.061081616222804204,-0.054977552665874584,-0.018651273582272854,-0.047877872989999744
TNF,0.09032140453946637,-0.006468885321604744,-0.010167878743941622,-0.01620391028616303,0.05698899967467876,-0.03641697772958922,-0.016479381213021976,,0.06768186727619012
GNAS,0.11183839810403601,-0.053648621778139276,-0.012614722320191129,-0.17700025975850228,-0.085483481449754,-0.015428987499919826,-0.06230550100086029,-0.001959865132144007,-0.03070034956741561
BMP8B,0.06820939608742876,0.03200620334159602,0.06930161360696578,-0.05072151639645391,0.021510738705193464,0.03395695416238462,0.025615694109011225,-0.007240785220091117,0.04780449102480556
LIPH,0.06789548182829463,,,,,,-0.01837309231040063,,
CCL28,-0.01784802907769204,0.08614678079565238,-0.011961404882821245,,,,,0.06518177013307502,
PTPN11,0.0757690896184555,-0.007125128474438883,-0.006559369533056074,0.05887166890543371,0.029929669665211774,0.016893029432494714,0.024864436333275126,0.04176498223156103,-0.011362541197923392
ADAM12,0.04394920414755257,0.07432627649364289,0.03185190987757876,-0.1040254190759823,0.019161022599008537,0.057140897647623756,0.05548648933393659,0.014219557473939697,
EPO,-0.03677549837255319,,-0.015082914798682253,,-0.046459218473736005,-0.02972211715629767,-0.01908185701118949,,
EDN3,0.023136513051845647,-0.03465523414957499,-0.015238548032620017,,,-0.022775835263713268,-0.020598906533263857,0.04959971418193076,0.003857676991227638
CCL22,,,,,,,-0.017450066063733925,-0.026534173851891503,
CCL2,-0.059528380241575536,-0.03265726001842387,0.015648335641533638,0.027187615542323174,0.07736270413927153,0.05715660200969445,0.04604151788501708,-0.01780196121352058,0.02852865180601708
DSCAM,0.0893417227188803,0.0029531024032290842,0.06617434498245846,0.004136408881981202,0.16005267338463428,-0.014345039423981708,-0.021006364976869314,0.01341578101393259,0.0007295256196195984
ANG,0.010748699885053633,0.029653076808149482,0.011677248217750616,0.0342156995194566,-0.01211130348037512,0.11780246353541092,-0.04558222264564844,-0.017476759877291807,
FBLN2,-0.04873781279018808,-0.03718012309367737,0.026331069043737915,0.14580646978806586,,-0.041011213320482846,0.01961662989225542,0.08665492603765763,-0.047669421056867514
VTN,-0.0231053462887736,,-0.012532994108537632,-0.02188235530765464,-0.04925990777599722,,-0.013417977172524522,,
VEGFA,-0.014687382331298685,-0.01865502484189832,-0.016019428958064384,0.007826569154635381,-0.006708220530515966,0.031624111758973374,-0.04868250548531908,0.0063205960342740935,0.060763353857083716
F10,,-0.0317784242522493,,-0.023736452978151842,-0.03060387371072643,,0.012805221435414828,0.023374987583403985,
SERPINA1,-0.005258555269580205,0.046621205889656826,-0.02321153751661739,0.013992144726292517,0.061162990087455044,0.017008900873726928,0.007806400828431287,0.0638664436857197,0.0019634116390146853
VWF,0.06397074291437382,0.07081026436162872,-0.001651505712148955,0.08562368677180748,-0.09244465568254774,0.0037100387344718125,-0.012776465791916772,0.05702633108043631,0.059912966094768726
GDNF,,,-0.015082913624073224,,0.03974535929538651,0.001465394501815145,-0.021598560071800867,,-0.008610367173469476
VASP,0.007081389055247552,0.012245484874176387,-0.022814667608994716,0.05183297104996293,0.008634527951812285,-0.026248118138575877,-0.022060369358553364,-0.006976268876645483,-0.02187877325115956
ADAM15,0.056860160878759246,0.005191122812041528,0.05650116470669095,0.16148359969603987,-0.03886994369736722,-0.001882554895123976,-0.04345388026786755,0.08619817339378397,0.006185423571592216
WNT2,-0.02075336284814848,0.03249766856988615,-0.014115370924358392,,,,-0.01959802298398052,,
CALCB,-0.02172157028705907,-0.02193278609161966,,,,,0.03007785823598301,,
OLFM2,0.07192337028611097,0.0020496270688082916,0.013546066368520316,-0.03179775172016168,0.029069444287865242,0.03724434529045706,-0.023571144794814113,-0.00653836393569938,-0.0322871016424831
MFAP2,-0.007544342524407152,-0.003787229798046822,0.027484679330119003,0.011198960871015105,0.008948827924404637,-0.000494804891023702,-0.0058966771224357615,0.015066884998268668,
HLA-C,0.06963319048311443,0.014714291108097872,-0.011456911105859453,-0.10248646827789333,0.02742390322288356,0.05257396745278011,-0.023881461180876497,-0.03253568877767949,0.0015608874596212436
THBS1,0.009041737278131285,0.04826887927390663,-0.03383347565951084,-0.0037398657831437276,0.020206352119586164,0.061954506632988834,0.043488203714072984,0.06319747587205797,0.05680502854750542
HSPA4,0.01071210233397399,-0.004559163352751841,0.001858344785495536,0.04899795387818545,0.004777478632622734,-0.012759975963302042,0.03205224244004316,-0.04137051475418282,0.02319148974257243
LMAN1,-0.03696241268413804,-0.08590504842234747,-0.002583562272683977,-0.0019611021826994447,0.03302044356228931,0.026287751606934348,0.0010859718602505447,0.004637260958595865,0.016841917030864868
LYPD3,,0.0539441160350279,,-0.03552844830554403,0.020016556961805678,-0.032334523363601715,-0.03651543206542648,,
APOE,-0.025842992770330687,0.04687750994659898,-0.010150134030262482,0.048681598739385774,0.08915135327021015,-0.014363561602900539,-0.03571981376453033,-0.038614926844198996,-0.050202978512782014
SOSTDC1,-0.02628226292965625,-0.06750820730051495,0.03751280235676021,,,,0.0010206318286848748,,-0.023582448612766822
ANXA1,0.010513624449332478,0.027023061728746817,-0.05977863489431444,0.050318595712334054,-0.017877939232407908,0.049524856043697885,-0.015633225075530242,-0.037822965987281576,-0.03793635395638689
WNT2B,0.019760009111601515,0.08307181769991276,0.029036723809624746,-0.009442501183411622,-0.09368256380393336,-0.041842948669376656,0.061946432927753016,-0.021701632297770546,0.042459654570951556
AMH,0.03010198443464823,,0.10969290541796688,,0.05052942450218965,0.001495675367063213,0.06018365691721522,-0.032280598068281756,
GDF10,-0.020253629541789612,-0.02991388118741838,-0.01654330317713256,-0.0011241942304145546,-0.029573220880009903,,-0.029387886468932593,-0.04074174004076891,-0.048980048566772974
EFNB3,-0.039722561731925135,-0.054829409987303505,0.013748548690150408,0.002541080748153699,0.02722298290154283,0.026936080813216863,-0.03180970487734804,-0.006144078910387958,-0.06621915266643401
LTB,0.07204906180716626,-0.04791141363493567,0.019521826712900012,0.05603446045145817,-0.04842663157568319,-0.009770603251422103,0.036282022599128584,-0.024068537581494426,0.07360384420400053
ANGPT2,0.026772752454269844,0.008411583608896768,0.037429762962021065,0.05772206615770419,-0.02511441833818432,0.0878603418470577,0.04642648256816549,0.005594551424602256,-0.004049475336312366
NRTN,,,,,,-0.025998066852157,,0.0566628484168224,-0.06909042552531054
ADAM17,-0.06496073706217907,-0.015583649784175249,0.07002366875424404,-0.11585384323870994,-0.08776934964399037,0.05356545189325626,-0.05739844146411879,-0.008136059646562587,0.07647525210292758
LRPAP1,0.019113870706040172,-0.06987179354387063,-0.0034168160272074685,-0.0020195133119564374,0.05695844950476263,-0.003686127197738548,0.024365040047448994,0.02819911468414143,0.011259300300668974
NID1,0.06343789576653533,0.005131546560238735,0.021728310017650826,0.061100953948411384,-0.03718799379777707,0.1009161335851993,-0.05573125615117591,0.023373827796778525,0.17906402313486555
MST1,-0.017763225942816586,-0.046828350394820625,0.05296941799230362,-0.0579770120580463,-0.061554071427021725,0.10391059310708695,-0.004161480700252748,0.04916884544468134,-0.07652781133598122
IL13,,,0.05775065756379961,,,,,,
DCN,-0.005360306842340412,-0.012997361127180522,0.015259117616784891,0.07616878047646271,-0.036567025385795246,0.04732431202051917,-0.014488241019874002,0.04087448294300529,-0.01686032749323437
IGFL2,,,,,,,0.06516545078625274,,0.03519634103442588
COL7A1,0.03833939838301469,-0.05088915511290992,0.005884854960659672,0.0051363017330904905,-0.044685296653514534,0.02499398796116711,-0.02500219036896592,0.04211044494239337,0.04949228011903778
CALR,-0.008608333610264909,-0.01237734683234476,-0.03830751963856721,-0.11585039339689608,-0.0011602820733879761,-0.013623552942435483,-0.06836034018359025,0.04117297675330053,0.04083658001817112
PIGA,-0.030116021931027956,0.013177706846087578,0.044348564491899084,-0.0700379305905854,0.04382147287782539,-0.08255063341701699,-0.00024328673067723326,-0.017346957080370283,-0.03889089378865576
CD200,-0.09572278298872472,-0.03569616471119424,0.030793389038152687,0.0702895825605266,0.008221258144429743,0.0367012101722855,-0.0018568570822022638,0.026145290788894146,0.05886469550703592
GRP,,0.0214708568358295,-0.015238550326135164,0.024206803707780822,,,-0.017824581738657586,-0.033354801733332724,
CDH1,,-0.04028997095771594,0.002820424617667728,-0.03345576948355557,0.09457185092087571,-0.006739003554515494,-0.03221271562203056,0.04383403165142268,0.05119059989269828
LPL,0.0916147191062681,0.09128455160834528,0.040457462144653636,-0.08778812778180169,0.02014358297017468,-0.019549026600565934,0.03465060144524021,-0.015569197711346417,-0.03485665899972194
SEMA5A,0.07392625681457435,-0.009497890980376693,0.022828609214426147,0.020761384781337194,-0.04682898190686752,-0.0018476703677014214,-0.01867777736405984,0.040638620449618384,0.008519728799100809
SEMA7A,-0.03287577485712906,0.020920502897559895,-0.005742334101672787,-0.016984218881820733,0.001895708551041181,-0.006923719284769137,0.0030971351444763684,0.04080688613101308,0.13700989640498973
SEMA4G,0.05827921368572266,-0.0366621196743474,0.07080193738801856,-0.04169427267167638,0.09288794858695663,0.09947285342373184,0.0015302702315250314,-0.0019540811643788815,0.19813161371964505
SEMA3B,0.04074091226644858,0.03809161705277669,0.07991517328089597,-0.015251804067620004,-0.025801198535787495,-0.050093169149454726,-0.01563722408708464,0.02289510733826307,-0.028597732003352326
RPH3A,0.0689236440653516,-0.017869918948394483,0.08130937275574367,-0.08797001311184283,,0.029295229871776185,-0.017852903463169853,0.031262786690341,0.05157287224786776
JAG2,-0.026039189045559998,0.027591527464943526,0.09227293738073088,0.11544169217082455,-0.0012425273673846377,0.06020067665911764,0.04551643225142138,0.007059113163592624,0.07374187359740442
CGN,0.07214196863465445,-0.0318475194013754,-0.01937326544538283,-0.03846859921102541,0.08167912683025068,-0.02162540592523447,0.02760716699768145,0.0051067572248260015,-0.05274726107878196
GDF15,0.019914395702078248,-0.02839710368435915,-0.02293990393475062,-0.07386857801100283,0.037334551976893914,0.08677061593930094,0.001293123299516586,-0.047124286924252204,
SEMA4F,0.038638822977537665,0.020928828908232996,0.05458478473548551,-0.002855007038882254,0.03915110149185479,0.0011367745577484933,-0.02058281820751013,0.03679831771256554,-0.08435457836487378
NXPH1,0.015345603870706796,-0.0354314599473188,0.0366858674957544,-0.06202741387176889,-0.007218057991481941,-0.05713343160115536,0.05653781889477142,-0.04894175320598326,0.007956105779034491
ARF1,-0.08534829614845664,-0.01535732682694501,0.002961494048947634,0.023800999076481134,-0.031660401351539684,0.06257114676444582,-0.023936758391667146,0.07127507993724011,0.09981465796480068
EBI3,0.005966196342563415,0.041266423204823655,0.020200913680395588,0.028451848659056787,0.05490666769603013,0.023000693428429295,-0.003999485935454164,0.013853440684519056,-0.014834753455064045
TIMP1,0.03430817102902676,0.006603491340709583,0.003748269247990517,0.008881455760898486,0.05903122604128941,0.09047453860722547,-0.047506560742316496,0.023129112399505845,0.07418448315014818
SEMA3C,-0.02161714239706586,0.025832460030877892,-0.03393077885308707,0.06102629488849308,-0.020685535801744287,0.023959246049856855,0.01062079275745946,0.03010114244257443,0.03746331288907355
GAS6,-0.008849613080666438,-0.021751067351584084,-0.043540724983009614,0.079230828729181,-0.00925874193295789,0.02507812545131634,-0.039216283240684824,-0.009638098218393988,-0.0005839244911852813
MEPE,-0.020999202869940718,-0.005418756786391273,0.023499339156335543,-0.025801526916749102,,,0.08011104496653863,,0.05844106328865777
SERPINE1,-0.03222559976706836,0.003533039444786952,-0.0319270965922339,-0.10570581914721117,0.006780830199420404,0.036514889091274046,-0.05820003547954045,-0.007926909889577564,0.031676993351965
RSPO2,-0.04222482699836682,0.00817947917372044,0.008005511209579307,,,,0.023812346629132248,0.04566410404571979,0.1289790094253506
SHBG,0.051031061778570946,-0.022278619475451046,-0.012154794596065553,-0.024091691475438395,-0.06067886814172741,0.005281886701925246,-0.03182410035427936,0.01224065464658874,
LGALS3BP,0.052719055649693924,0.054883603224513286,0.02703832267330783,0.048400671136721446,0.0008807169304087814,0.016049499689751147,0.034163876264093104,0.0017058829692583389,-0.021754148264107202
LAMB1,-0.06320699354545296,-0.028612366871575246,0.015685936475699318,-0.034741264540003675,-0.05200860064005632,0.04869129533024048,0.0008296447066444023,0.018490324988902074,-0.004929131379188264
SPTBN2,-0.02378989771018265,-0.015013414442885394,0.029145167159740356,-0.037094647268019164,0.07488040611859748,0.11134958517014046,0.013661553495114106,0.03144979245774685,0.04438125645791455
COL1A2,0.03810065532733942,0.05054786261134695,0.05719370535958933,0.03492908598802523,-0.07052589120502652,0.09009993057451299,-0.03596629608756096,0.06924035819778478,-0.0021721423307846407
CEACAM16,,,0.0417582692163201,,,,,,
WNT11,,,,,,,-0.03976504424987199,,
LGALS1,-0.02202477240175073,0.05918087251346242,-0.04284482648327875,-0.09764690070057841,-0.01011039246587526,0.1351165358873258,-0.04549954698557279,-0.013508672286196425,-0.002105624976739021
BCAN,0.12893886181533104,-0.01653390179745213,0.0721708032470065,0.07127564388824909,-0.04225607840961053,0.044837259271604195,0.05475211845850617,-0.014264786052418828,-0.07672842705379417
ANOS1,0.02253694784801881,0.039576522980414704,0.0139138844553905,0.026957917074969282,-0.04363912427813528,0.08187406206799606,0.004521458728001598,0.0006785684839860658,0.02402841982421432
EDA,-0.03130287351324239,-0.027260554779067563,-0.026551600968635125,-0.03345575917750453,0.017258831257927678,0.00727495911053573,-0.029387884780096206,-0.007056006907027424,0.019593587381925633
FGF22,0.11311474547609701,0.015392448912589712,0.10863214260450418,,,-0.0313115567359022,-0.018009126830223158,0.0038759529612175923,0.03403905020086133
SHANK1,,0.10440116315020403,-0.0170025141993271,,,-0.012089777256247134,-0.02291667683145932,,
NPVF,,,,,,,-0.01627877566450686,,
TGFB1,0.1420078854943335,-0.0004989047622949923,-0.021348295456373786,0.04731341707734537,-0.021240786248550147,0.11116853784364823,-0.04248902840328542,-0.06747346212407297,0.04089086952646806
MSTN,-0.03006788203179722,,-0.02539805093285933,-0.023376380959011216,-0.08268417913501477,0.00808406056209256,0.004136462915280729,0.03534217795870568,-0.020896196981998225
WNT4,0.002873905353342099,-0.018848886651831175,0.06491318897831104,-0.02864998582180787,,-0.025998061301080913,0.025395467960046714,-0.03144778218704441,0.1404966291880222
TNFSF4,0.03202161796306572,0.025277465445941654,0.06870220930087266,-0.03318929852630626,0.06381087068193751,-0.023264864925808516,0.022837512229885167,-0.007032258590192036,-0.001860815594280842
NTN1,-0.0041992974612374626,0.01715346120228426,-0.05051585464294555,-0.02674215189288882,0.011475925844807165,0.010251562662469649,-0.030598983671199533,0.03596657918363584,-0.026761923867518973
CXCL12,-0.007726034647409597,0.03564240013305555,0.11345871723341064,-0.040151752464130344,0.032533697402029466,-0.015232448587015232,0.02765255260175765,0.04011472151351402,0.14941867988648996
GNRH1,0.05727006096652168,-0.025497253675248358,0.0946798930514497,-0.03603153544085232,-0.02944513415674806,-0.011672640227655264,0.06002400969006276,0.029736806982850538,
FGF8,,,,,,,-0.02246941172609684,,
RIMS1,-0.03621412275601905,-0.03665375409683428,-0.014519825287047457,0.06271868694187904,-0.02787405995908115,0.033020615226905733,-0.019364553364368715,0.13311912325619843,0.10403016154080388
FGF14,-0.05715207897314721,-0.0637428114386349,-0.02486771439741691,-0.07315523520201918,0.0728112510370639,-0.06261007420650577,-0.004213499066180642,0.05540648947887504,0.13236765319734986
IGF1,-0.03878588510523172,-0.020318933341035763,0.07674763717752761,0.060132731732784425,-0.05888112867530786,0.02424310766749133,0.002051523416628356,0.0015196125121335724,0.03882330662107516
TNFSF10,0.01970418938171852,-0.012435960811925967,-0.00275109357622299,-0.02725621396102973,-0.05524239034510222,0.007445804056327915,0.021597261388065208,0.029695793753375214,0.03839915560707315
GDF5,0.0729596523229878,0.01739964559855281,-0.012345281036674888,,,0.002246651329514285,0.066303857410062,0.05218603526229093,
CHAD,,,,,,,-0.039381049756369434,0.025082941722325856,0.003626015873633004
RGMA,0.07067622052344281,-0.003443222865525167,0.018454382713938768,0.09339980971312599,0.022457975067535437,0.06041328909834218,0.06369505477576512,-0.0033951286275758137,-0.0431633682478008
WNT16,-0.03316881560307824,-0.034423375387785844,,,,,,0.0903182692002641,
CX3CL1,-0.07617085416339292,-0.014945704702411786,-0.022910270773890757,-0.01152768606559929,-0.005623941746995249,0.03188259597424828,0.019250954332604597,0.07315945995309374,-0.03652476369105826
FGF1,0.046154550927700384,0.01517446568298659,0.03863475359130789,0.03317090868764381,-0.10911717249155153,-0.03301720734169626,0.059076111720615075,-0.044059310323031155,0.013111660429784384
ALOX5AP,-0.06926583917439028,0.047248012246991315,-0.010413172180851289,0.04341998228860715,-0.1173372101383923,-0.024960304038848045,0.02962930189822775,-0.03755375461186211,-0.025278521447587948
IL1RN,-0.03846760353169386,-0.021525281660954968,-0.013258450210853688,,-0.05609367455072297,-0.01391892676580155,0.00045622282014701155,,
PCSK9,,,,,,,-0.01725999979288739,,
FGF23,,,,,,,,,0.02301059019997676
NPW,-0.037619953573293646,,-0.014767026853027502,0.0460745309377872,-0.06377155939714381,-0.01990216332051821,-0.005670435518197516,0.03050839571952866,-0.04659480727488884
CXCL9,0.044588605598698476,0.09418265234252536,,-0.017111017659355895,-0.0020377923366876782,0.009701958274235246,,0.015439625464751923,
ANGPTL4,-0.07867232379454316,-0.009635247346424755,-0.07357099871276501,0.008123725981411336,0.026485784413243868,0.039319073079534,-0.08348845844721006,0.027193732380103402,0.010975527128492953
UCN2,,,,,,,-0.029982153222418158,,
OBP2A,,,,-0.028038925632496423,,,,,
COL4A3,-0.014198747241611529,,-0.01672052109003365,,,,-0.013658190000957433,0.05784990695187928,
NRG3,-0.032500042145127805,-0.017000076639468918,0.04121565335208379,0.05781990662311366,-0.02957323960711206,0.029469534405018212,0.11975382953616756,0.005641517954367956,-0.03337784943083397
IL23A,-0.03667748186232192,,-0.02034338085244828,0.00397328568437624,-0.027460622580497467,,-0.022166809239290357,,
COLQ,-0.008519430295882317,-0.007036011945625407,-0.012331776978273564,-0.03210530627899682,0.03976964952676045,0.020430838108116797,-0.033835316061649516,0.0769703441859136,-0.0667335980444292
SCGB1A1,,,,,,,0.13015537703604727,,
TNFSF12,0.020045922715634136,-0.010535893091381896,0.005425406800870697,-0.05515880572163645,-0.06127952653383909,0.0360621878914421,0.00218741680678351,-0.0047790496186649245,-0.05977549093635816
DKK2,0.04018082175886172,-0.041100625164745566,,,,-0.02208078312424995,,,
FYN,0.03247377655996404,0.09463525954856856,0.06256979038701878,0.0004525057328592652,-0.06563258716464464,-0.03824092525384013,0.034667237654586354,0.006039228419629872,-0.12098536703020703
ACE,0.0023100352546812425,0.055240793132443886,-0.027859912420405718,-0.05728177490328833,-0.14738237852085825,0.14406977908879484,-0.019478463348319233,0.02105006275555055,0.016873143998073537
IL18,0.027909261240189234,0.02997483895054308,0.007292804006719174,-0.10105280692501203,-0.01911488235950194,0.005339684339128283,0.03558064529157304,0.010201484655818079,0.03154832969648163
PPBP,,,,,,,0.0632201717447988,-0.024538487199222893,
CCL27,-0.04601644447733343,-0.028104602767729723,0.012765614031605959,-0.025801520820365485,0.09318283843765736,-0.02224018539682113,0.05939239630077833,0.03459182562839143,
SERPING1,-0.07681226468656445,0.01581593205109811,0.014482494017639548,0.044259975820866514,-0.011813957297126643,0.01568319989986162,-0.00849985220753669,-0.021569918485943848,0.06897721707284606
AZGP1,0.04211391571663174,0.006137289125611755,-0.029916171506822065,-0.11880221146924186,,-0.03749459905245777,0.02259420878683468,0.05394571968954251,-0.014368084005458871
INHA,0.08965340162714848,-0.03883903267841263,0.02081452531821717,,-0.03379974350183326,0.011883051758261912,0.02961927610741086,-0.01754243053261508,-0.0420502047400221
SEMA3G,0.15205850510335125,0.019398397071992906,0.05501811272053046,0.22028129078943562,-0.055488237288569844,0.23119355880339731,,-0.030158689283046682,
COL6A1,-0.013370624896435335,0.05752474564362894,0.005809193390939425,-0.0020158917651680883,0.0370158465194717,0.030759951083948165,-0.038883893537150584,0.023981351623086847,-0.010084843641545792
FGF17,-0.021242456337368248,-0.02707129211056436,-0.017553985908482388,,,,-0.003882215642460207,,-0.04549748810338785
TNFSF8,-0.016060984898326212,,,0.017686516370898266,,,0.07081973630734659,-0.02926996906476267,
FGF20,,-0.041100636955399984,0.02576353869760243,-0.022264444681050644,-0.03580123274845358,-0.021725694483969566,0.04039493421047387,0.0281265684869666,
ICAM3,0.07703433533603476,0.012048881630357248,0.01530429565791361,-0.09982748240355507,0.08219734644813839,0.06680559966940258,-0.014022812372325253,0.02254779955435028,-0.001014839815927249
LAMA4,0.019847504804370624,0.09223586627163534,0.011265451199723603,0.049704692002638565,-0.050911188946912427,0.09354158460280051,-0.0005563187930151496,0.09486892759113263,0.057893606006483696
INHBE,-0.02526195448342329,,,,,,,,
DLL4,0.054582590534247945,-0.01443523971086209,-0.004084960616617515,-0.05738645731892621,-0.07311125011715822,0.08163951788601465,0.024418148659561694,0.015007989665909023,-0.04877307186000574
SEMA3A,-0.011000907200327256,-0.04911618484371013,-0.026266150861094063,-0.007108845259556201,,,0.06789994121058007,-0.023842921437243578,0.08758931562035253
RLN2,,-0.02972819696421523,-0.01271806177841816,,,,,-0.027301412729670554,
C5,-0.014183966781227094,-0.011113000329454769,0.08416338497168759,-0.07318001327169632,0.0366981247511213,0.021959344855307768,-0.021637299228178624,0.004202752385423538,-0.027300235494006085
COMP,,,,,,,,-0.035051572816062346,
EDN2,-0.021721563226519004,,-0.033518025146989684,,,,,,
C1QA,-0.0681334165253022,0.005782559900600333,-0.03831239716576886,0.040523288355546826,0.010538630297433718,0.025681074195205836,0.034127935697345624,0.0794907286396449,0.06080433715182054
UTS2B,-0.01727160952525022,,,,-0.00613963223367021,,,,
COL9A3,0.1268115855366399,0.10509822224443467,0.050743614836477074,-0.08628196008923673,-0.09995296529999609,0.04662723424448278,0.0580701687731311,-0.03116827953609019,0.01870274837503691
DLK1,,,,-0.06631129504987167,,,,,
HGF,-0.018784928572505067,0.0163804857491385,-0.019371021548953964,0.050510810274777516,-0.04645923479761548,0.03843276044762375,0.057196358506536205,0.02782550396966414,0.0034039906304204194
P4HB,-0.003341582214316035,-0.0031840152990211578,-0.012653348469548817,0.006106917701647037,0.011494056545079808,0.019081504876759456,-0.06888467238803893,-0.028600347894438324,0.045813375065276156
ADCYAP1,,0.04861383724868294,-0.0006577013121845182,-0.04887070318334165,0.08316788387816672,-0.024434712226121594,0.005419194622901206,0.051994201333161925,0.07486800974421273
GREM1,-0.01727159881680327,0.06525956305863054,0.08012298200877485,0.019398817602996776,-0.04717117128916643,0.036126478795553814,0.07709192222808978,-0.06424204687386545,0.007296260502380288
EGF,0.011234665384779186,0.030428133863725403,0.035305070702326184,0.104571391145118,-0.007982453944987375,-0.031051376037940333,-0.016479384896225673,-0.02861852449103348,0.04382636030709325
