,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ALB,-0.032810481392789526,0.15335314721840282,-0.020027169788920857,,-0.03253540511204353,0.03370325967948852,-0.02002973743153127,0.035679026394579164,0.00663377387570055,0.03000563691378588,-0.05775874704070701,0.026965417392282455,0.07159814473941362,-0.01282641083247666,0.10557815213713824,0.010702966585446743,0.010379983344376745,-0.004032413863946924,-0.01879464221666723,-0.0244206057130776,0.00751878987884773,0.0007743667696659706
CCL13,,,,,,,,,,,,,,,0.057863005320490546,,,-0.04092723289242443,,,,
EFNA3,0.05569109550560522,0.025480729414264172,-0.01984011586616085,-0.017898838477520187,0.05443592374456127,0.060856780648067384,-0.08073124315486546,0.00035566013147308783,-0.04367441886827995,-0.020123174484725167,-0.0742660126252729,0.03984641244469596,-0.005420961319749244,-0.040380644554267923,0.15919191213804004,0.10000913746377786,0.04265297516383974,-0.0191060412622322,0.0661596116563376,0.07977548770083932,0.11983425511971325,-0.06629186506984322
DRAXIN,-0.008022000492717028,-0.012595647951283602,-0.0079821254251862,0.009298838954227999,-0.02440419658540031,-0.050028239016365994,0.09141534988925744,0.015360719414011228,-0.019883608992186285,-0.010478996454729642,-0.03263978985681201,0.04757535581196969,-0.02066829211131713,-0.03280092358746661,-0.1154977980334656,-0.1271871838584999,0.030945959633176517,-0.10621190984426654,-0.027105356721817922,0.03719980716718514,0.0362602525502072,-0.007760750542732319
RAET1L,,-0.028635307797396772,,,,,,,,-0.012550956566571247,,,,,,0.07808307881837659,,0.06804113475634696,,,,
NPTX2,0.07128702787105701,0.0011558482547966964,-0.03445473549490898,0.013639274803736636,-0.04038295414089582,-0.07918359899828116,-0.15233520344582424,0.03975666935125092,-0.04737948827271069,0.009731398580668973,-5.674869910687898e-05,0.0598472563313987,0.06639497021460865,0.03544769011868298,0.015412005543873016,0.09421342398975636,0.025927226704477047,0.2564301918200609,-0.06008126836053557,-0.003810870130633743,0.027042316703849732,-0.0019167491243581294
FGF11,-0.01455901898332531,0.09307352215333294,-0.0417036240863497,0.034808733499976874,0.04240445284976233,0.12207142804294548,0.11273369474970547,0.005088479894017901,-0.02173779342559763,-0.02375165964118151,0.022524653825305392,0.037958917972924375,0.0008638971633887798,0.06660628686952119,0.04467668075884844,-0.03848504172299515,0.03329705641161861,-0.038689285599909404,-0.04764855177116269,0.02715804317630874,0.022087488090709373,0.10613900763745429
CD59,-0.0024659632642439313,0.029549420978432536,-0.00837785275457942,-0.008220678706112532,-0.027588121606424317,-0.14350512352975972,-0.12446692233517898,0.032017686529129966,0.0859603314511306,-0.04621384459820395,-0.06467316063478978,-0.061863948071953424,0.117363330642391,-0.04893523671035061,0.1418828903345514,0.04242418678660899,-0.01628857903187166,0.3908401822084317,-0.00749589707477542,0.000506156586911459,0.018120736246962536,0.004620927240506713
COL9A2,0.07954326024144526,0.003711810744775354,-0.027782890612353946,0.0023943707208187704,0.013523347569666921,0.0993742033473046,0.10187865480251217,-0.022922109999432432,0.03292875667614124,0.080720208366525,0.07142901543194123,0.05472768093159272,-0.007361836885382206,0.09104604091994528,0.2268777482944106,0.11023855651814524,0.03266851790893254,-0.1458540700911894,0.09527044508379064,0.017359248385284104,0.017908807217636786,0.010907896284507917
DLL3,0.026410249439857793,-0.08368032171554367,0.02196094392809229,-0.003540473716706603,-0.038940922729291734,0.02600977008119434,0.1240326020389951,-0.03099245894507156,0.03921490581698945,-0.014394181507766448,-0.024063248178471722,-0.08889147271312618,0.017373715630113015,0.06379104436308836,0.16026854271369292,0.15479497222705746,0.010112481377522955,-0.17486670103317686,0.0795340006400725,-0.018387310348669715,0.08303940306733774,0.09610252967585835
FGF5,,,,,,,,0.00026732293925110724,,,-0.02293048617263512,,,,,,,,,0.07631202777533923,-0.0028968389488645903,
LIN7C,0.008688622847062235,0.05420535000786656,0.009294320148149864,-0.02082807293986178,0.016193855909448374,-0.018958978810053137,0.07915483747396623,0.01603135903621996,-0.018138686918263248,-0.0003715575111427701,0.026288965156402517,0.010579675054584377,-0.02049453506202427,0.007090508948543937,0.03305445464832635,0.018084217516313644,0.03742957426072366,-0.09220022344166265,0.094823840422024,0.004927367136782566,0.07356502259137172,0.049435412197098676
GDF7,-0.022574411344586452,0.04978438706618352,-0.019715815151395952,,0.002703696834830685,,0.041991932984469175,0.010176039735257401,0.03335791977334627,-0.011490345646315445,-0.042149800192133526,,,,,-0.04702520236219147,-0.03928458477777359,-0.04016278348594397,,-0.030806545469840952,0.037813403433643575,
PSPN,0.03340846028391358,0.014602257411340115,-0.01650344769297653,0.02471442580020875,0.0553356081551392,-0.007665926100006445,-0.012558917928675202,-0.019589935204328435,0.028845779651547047,0.05813778580155772,-0.0466015669463011,0.03788104795230547,0.026013035493099166,0.013636681395088763,0.10905046943884818,0.06429957711169382,-0.0006231335633560915,-0.025063849121450512,0.013958500481014591,-0.029116296963597115,-0.029540696742699418,0.17105188410460553
ANGPT1,0.07455737398576691,0.011710549923708916,0.09926157832744291,-0.02066108709812241,0.0068166680463476875,0.009182612875224152,-0.0410488957748138,-0.005085962457967742,-0.07246196909525283,-0.04411555571581873,0.05320248848014534,-0.03927161377543862,0.045094299244128715,0.10684050894102064,0.07352403118479191,0.18766163831127003,-0.0036833032816089104,0.18640921285888118,0.18515583200143446,0.021260828638974202,0.007683175436698077,0.07449325870637258
PNOC,-0.016096820577144993,-0.05235059264632224,-0.01502496456884611,0.012377155762582259,0.006692319650745323,-0.14527199261097062,-0.12621852302296138,-0.003094206624651422,-0.07110333090111694,-0.04953391319100057,-0.06686428504921178,-0.021779837161325703,,,,-0.07658707350896525,,-0.055448275815923105,-0.0026566645112424585,0.035634715031077194,0.01926969773686953,-0.044106477558072364
L1CAM,0.06305354922341463,-0.010288671955463695,-0.007326674230472188,0.013771963961896802,-0.02115852409027712,-0.008949391690575044,-0.044019504447505624,-0.01632997713532914,-0.004109327286011825,0.023445755453019274,-0.06570998284774526,-0.06380145082020654,0.08289589249484115,0.08290822757373549,0.024899053696703966,-0.06965162868009835,-0.027820697832006157,-0.09944942008277494,-0.12171087196111785,0.01907144992677548,0.0392400269309169,-0.07119261878472413
APOA1,-0.01864912712546179,-0.013051019844001801,-0.002229359494689484,0.013886332986674778,0.02431251742999412,0.0390731851299892,-0.013755589765917856,0.11175900301724206,-0.030792063761760444,-0.01859602123757979,0.03793309946350228,0.02299801083345443,0.00991149141467672,0.029545260992211178,0.13534343848015254,0.15053522237674147,0.02937756619610208,0.04984258581524812,,0.011253124111410271,0.07258699562832244,-0.041452829009648674
PSEN1,0.041800968302448484,0.032738120946250816,-0.023905689818678803,-0.02077913032317828,-0.024521732820414047,-0.004233231384794034,0.1270074660760439,-0.011769999469625973,-0.0015985855404613658,0.015456484213887891,0.129115593062756,-0.026532444001464015,0.05875050231520119,0.06609146502576153,0.041481354688792035,0.0709899883777723,0.0030674923782672025,0.016156642230402397,-0.01375139728340071,0.023513830178437105,0.0012499654585709965,0.014634313085660692
CALM2,0.05614227539235676,0.0017217882751364069,0.006234618826738524,0.03477966759182937,-0.04595037405283831,-0.06935946568684674,-0.15825448906700887,-0.020539334565435753,-0.04162761378917704,0.04844774813688319,-0.08310778367113439,-0.060551370648422496,0.05929463239179614,0.009187455526768602,0.16442980237542398,0.13804449775739316,-0.0028495605750152165,-0.10281943976081187,0.10918830743931345,-0.008890373748496909,0.030207019348650634,-0.09206422666480722
CLEC2B,0.07840707199940258,0.07390055718141697,-0.014073581220541852,0.08370820260702715,0.05549045303632905,-0.034696124118534226,0.024629252318905417,-0.023664162057611227,0.07717525745262173,0.04991287079551734,-0.019319011745629607,-0.04896285825809771,0.11132934938015461,0.0510835352332809,-0.03947033969468053,-0.025916201418287776,0.0367359221360117,0.1746294892503577,0.009928886512190524,0.07257642991936286,0.02996953678607963,0.008959016620806089
NTNG1,-0.033097391632261115,0.03418737859146012,0.117505674701775,,-0.009222414093114644,0.011841123002577428,0.015290621640178323,-0.044500331394022465,0.00534715917773043,-0.04998748758913499,-0.011444333870245092,-0.008316284090442109,-0.036417012265157374,0.17946458284317826,0.0904054102439527,0.06928081373102152,0.005826461120449875,0.0442572963540453,0.09693880613097984,-0.010628190772419095,0.020239106935180027,-0.03926069244900397
LRIG1,-0.034349163884537515,0.0028870819477954343,-0.028246482064456076,-0.01482612626001211,-0.025677232981351415,0.22794686118246943,0.02191231832476297,0.01919449452003034,-0.06869418976398073,0.0011210515008445757,0.03153870712780165,0.08557170103679063,-0.06626647301549347,-0.051914498130474176,0.21719631537190015,0.17685104503119561,0.052496694571409715,-0.145984171980435,-0.01401967961388086,-0.01810023956903638,-0.029042727244099748,0.06312030857047049
CPAMD8,0.02602138579400272,-0.011163366285676159,,,0.058678991974032535,0.03366184323006177,0.009316750054286331,-0.0180004872667918,0.01579141074508339,0.006763488028238378,-0.05172819381730155,-0.04576812571313492,-2.8297305776062562e-05,,,0.001120758657588491,-0.03858359533477447,,-0.053787392824691485,0.03337335693151082,0.0243159270408145,0.11289769359043172
GHRL,-0.0019959072129742987,0.06062660053839223,-0.02500738227500939,,0.004798736645660163,-0.01277563266699833,-0.033755066333731897,-0.017980061464785042,0.027111196862927983,-0.010478996454729642,0.09976044253837656,0.02231168988065766,0.004111142519769242,0.038965284888890346,,,-0.07000814292270931,0.04906004425773888,,-0.031064692190648953,-0.01900058124970698,
NPY,-0.02914059521608474,-0.01974772607392398,0.004464223768408401,-0.016260054917925783,-0.0443789356178234,0.053306438583467466,-0.11384449232021245,-0.008842860801964385,-0.016382436455269534,0.053188438017971074,-0.04766616239722145,-0.046074144750193315,0.006238443895215679,-0.05009236236062379,-0.05454955734158849,0.023420460526609833,-0.013982858420276158,-0.053041667125158544,-0.050826701514694025,0.018732548673579024,0.049238377484746264,0.07044943175721706
MMP2,0.014542785510875168,-0.045639689414476964,-0.04502742861185383,-0.02994571489046645,-0.036853309240321735,-0.017083279691835488,0.09470486405835674,-0.008124424065384423,0.0702231019259722,-0.004608751588902242,-0.09356401264403669,0.053042594869182065,0.10923151860097434,0.024140353531746296,0.09856135717529545,0.1162521174156673,0.09148907895249846,-0.12885332455110926,0.05422544062313409,0.035779597332900454,0.031315069934384605,-0.06679474165722567
LHB,,,,,-0.0188786178933304,,,,,,,,,,,,,,,,,
PPY,,-0.017985031073972386,,,0.06540592726360459,,,,0.024627159903320452,,,,,,0.024040102603340052,0.07839804792961629,,0.07736998845534396,,0.04975125562755782,0.014205395865718146,
ALKAL2,0.03226075367165162,-0.0021154471097709084,-0.015825171903102016,,-0.018604341020929303,,0.03722327691398603,-0.020409558649712032,-0.04624010225363649,0.06773134027660249,-0.008539618377954057,0.029467000353697904,-0.04027976167099435,0.08352001058242667,0.03983257731698255,0.013812885518794239,-0.0004172116566078731,-0.018009710619069634,,0.06341101120900886,0.04331457590561662,-0.0416405685588838
CSF1,0.024640316101218175,0.0929937738405779,0.01899100449843405,0.046072547958573136,-0.026110508063410247,0.06623824888865794,0.09433773182256007,0.03550703547532845,0.03969851063356704,-0.016743593741714333,0.1021429363536519,0.04225417196084277,0.1067419016665521,-0.03395482200685832,0.08840715997609727,-0.07997061169597927,-0.00485249567026367,0.03601767353569211,0.01070961616598934,0.009193576269395732,-0.005958763140738644,-0.05860009231554679
SEMA4C,0.016838890320694796,-0.0285580638327846,-0.008007664404962304,-0.030373450888897535,0.01379717646402106,0.025426858855694012,0.12130487355147165,-0.0024746515754769157,-0.04194113985955913,0.027465115957875198,-0.023371077735493358,0.04227577032658243,-0.00950665966126683,0.04610568605493394,0.09537681410939587,0.07849765777883772,-0.01378081798099575,0.08978579872134493,0.05473000040535515,0.0618117144988234,0.060286679778180134,0.060634459930892885
BMP8A,,,,,,,,,,,,,,,,,,,,-0.019384129017649895,,
ICAM2,-0.01799304571408761,-0.005497651084136855,0.02288684859356818,-0.0033984333053010533,0.012580972661890018,-0.019403980897369482,0.037231599530691765,0.03917557403277782,0.10121891577249024,-0.025610973948582763,-0.01912706664404908,0.018741583309470983,-0.05087869094592767,-0.08859454940574772,0.183965380927834,0.11296816179507926,0.0003171337959319871,-0.044990603812356735,0.011694073714251236,0.03933041128521821,-0.004040498490287667,0.04018802050949968
SYTL3,0.018581890925596842,0.009134799248464637,-0.021215750772577414,0.04926540687020417,0.03701656572781677,0.02321407600081506,0.017444275671093943,0.04177612478744151,0.011186701326559745,-0.02360731902280408,0.11910584096262324,0.05425004970511418,0.030268565851600916,0.05451391094323677,-0.0015321460604497828,0.024228004484597384,0.08216197904317152,0.04361505086701781,0.03623722928314307,-0.013419642236585124,-0.04446079307563492,
IL1A,-0.02308111962387219,0.0006413390638668256,0.021862061711216567,-0.0239178770183597,-0.0021667325616975927,-0.011699296117678146,-0.020703547021902337,0.005924315957268509,0.07629531807053685,0.010203750183972241,0.044715468357284065,0.11284054897443445,0.015989795633795024,0.06182776541721102,0.01904031230735172,-0.010872429225527246,-0.05907222147320447,-0.050259536904814446,-0.07634185231978169,-0.06638338903468331,-0.00519156810428844,-0.04605287623446394
HLA-G,,-0.0017009864648530081,,,-0.019939473730979842,,-0.00974495019374425,,,,,,,0.023764984917968537,0.03691985098927685,0.0529782460129834,,-0.02559367954305706,,,,
PGF,-0.05386128206964207,-0.00040030148291749434,0.021748870132736648,-0.0010181188644914694,0.02168111274714998,0.07118554465143327,0.04976116595173033,-0.009929607391670647,0.02471491975123004,0.0425653794958293,0.04465097445526763,0.044436772327872756,0.0911842486267941,-0.12450206589923128,0.16124279643790965,0.1191002169579438,-0.009489593684690574,0.1537852053287055,0.11533965942464183,0.04603921880393765,0.08240120984558699,0.02078718260475205
LGALS8,0.01950513937507557,0.06378238758505424,-0.037712907614263456,-0.0027366384263211455,-0.017374117951734613,-0.01492601308280918,0.017112483797870358,0.0364190051058731,-0.024809069209008133,0.009254628717594299,-0.011736367356470125,-0.0014463950907688706,0.024900175716011826,0.02389756677008625,0.047678564300042574,0.03205604174010484,0.0653932455394395,-0.006235073500090815,-0.044480298129682364,0.020122276775216535,-0.04882037674989969,0.09182603983591928
DKK3,-0.04532073376703412,0.020800166647284818,0.024449440732552737,0.009964184702587668,-0.03727596242858851,-0.06076224752193349,-0.1913757737840125,-0.031754537072077475,-0.05002702762239475,0.048414960102975566,-0.07808611196509513,-0.07083642247442253,0.006788000481836661,-0.1477828655002763,0.24998934873596976,0.15909053747504617,0.06595912678477661,0.15869374857508553,0.10135059728763764,0.033115178191067504,0.018284014386457683,0.00039272358410456847
COL16A1,0.0018362164271889345,0.017256505699757653,-0.0017126684857118539,-0.09438448825471965,0.03730906221931467,0.19668739891415357,0.02454989329573213,-0.022357090251724505,-0.001980482457065515,0.04375245301194592,0.04949130581394686,0.09199812509173197,-0.010553703003593987,-0.09442496105801215,0.0941460983563645,0.20329929167183092,0.03840519332464138,-0.041740580396333,0.08290823849633241,0.02993859351368923,0.0060616178630975605,0.06745782670797877
TPH1,0.08097228902505119,0.008874042953619153,,-0.024146609641381968,-0.02773323301513571,0.01446413545799958,0.08046380169998268,-0.02139803796679496,0.07187357234759657,,,0.030025364130691276,,0.08014083336801262,0.049004898381447067,0.03978185560823921,-0.005334837203315362,0.06728590945616997,,0.07183120784474818,-0.04487697542504366,-0.03964254780018951
TNC,0.033433612546203584,0.05404695572127776,-0.016175198282369217,0.07434322338220133,0.06307921222355718,0.011459908139193061,0.1876724494804714,-0.03756335574050765,0.040779752934751744,-0.03388359059529851,0.01491681099876658,0.08100152129048044,0.0374221786694867,0.06726595376211343,-0.08698228068703229,-0.16778802537575166,0.0895466946401389,0.2863453647615826,0.005754997356985864,-0.006151637173819292,-0.05385060802439863,0.053578550289134635
TNFSF9,0.07250883085500659,-0.0575312882976496,0.010334669933462912,0.05309475323620939,0.021465126226285613,-0.018027477555880723,0.008532147453875552,0.15886834723151433,0.01845357577454978,0.032733156785155426,-0.012695604892697124,0.004118197503981963,,,0.02966453207302682,-0.010236789175091653,-0.04030359081777231,0.04138340043145032,-0.027524471397463817,0.1360141133806854,0.02757238132120144,-0.07111371994935842
C4A,,,-0.015594997571250595,,-0.009139480443885661,,,,0.09108106369544118,,-0.027595176282916037,0.05074728321994428,,0.073298809517445,0.04548959368976623,,0.008992170404771403,0.09534767785015702,0.03256433580872911,0.02240445531147366,,
CNTN2,0.013660569928704335,0.05148040652856575,0.007111634513151725,-0.07237870026532646,-0.007050820471632545,0.08451308397844892,0.11253807078667816,0.01618677624198683,0.022321382390260897,0.03608140742654306,0.10502032368786798,-0.0056556319421820584,-0.040333915159311166,-0.0175739259153464,0.22503313949502776,0.19272373152313854,-0.0974084821009804,-0.06543029507029613,-0.13981656827431957,0.08545817515276144,-0.0277026489766145,-0.014309893240270866
F7,,-0.03156314095817129,,,,,0.02577183426567957,0.025668814254857463,,,,,,,0.028969315882740123,,,-0.04838991764984413,,,-0.006815051876506106,
LUM,0.04937731365369343,0.011795885776031188,-0.022992454020929955,-0.01930811976821371,-0.02893519448156204,-0.0053752732163308515,0.07374280998163042,-0.04257231332198441,-0.04523222440751406,-0.016343251480874756,-0.05927736091535135,-0.047073933693535,0.014598013132821889,-0.1359650978057506,0.12531718079099263,0.12693509554901222,0.01932509502268764,0.29136209477577996,0.03621327019168249,0.028817406288550344,-0.024385860094005805,
IZUMO1,0.005317833061894432,,,,,,,,,,,,,,,,,,,,,
BTC,,0.037020610115301486,-0.024403401381839156,,0.022138516135014604,-0.021923239974501605,,,,-0.022575953122838315,-0.0007479487026098828,,,,0.011003208035865854,0.08031859805255614,-0.014133736867098736,0.044405698828836784,,0.017300085699054585,-0.034698677853160005,
APOC1,-0.003318474908852236,0.04181462879941565,-0.010000666286178173,-0.00413588742995235,0.015123326044348592,-0.12122197408203254,0.13890384290742874,0.010719569613066847,0.061576526354723694,0.031649886533515845,0.14104052451760601,0.04873222147020062,0.09898596709868353,-0.09041315389322167,0.019072907814025045,-0.03790755865779936,0.1515598756544048,-0.04590428285372821,0.1425610934062871,-0.045611406932205285,0.06089016455831428,0.11789762081497189
PKM,-0.03706796393724841,0.03228654066935594,0.02079038415385247,0.08987988478312207,-0.016107028198407414,0.032757263440338975,-0.024433827424359445,-0.008470014181265336,-0.05318076233347804,0.010278457700030339,-0.1369799867556502,0.05916478822466861,-0.06561525365211704,0.13448447956618229,-0.09789393830766571,-0.16539749492815017,0.07709453860303328,0.1289252224913196,0.05259030664418737,-0.00018270959578652415,-0.04661672359734555,-0.008252281378139046
TNF,,-0.04406878911070126,-0.005659873112557423,,0.026970020859548666,-0.05062056764366044,0.04567691586581727,0.001969511928728214,-0.007771500324457492,-0.015320061225406694,-0.007923235298280868,0.08695794003523201,-0.019655279060372434,0.0062272606891736575,-0.03422625982850986,-0.06029925533906171,,,,0.04749272895957297,-0.02073577032137638,-0.06428265245671523
GNAS,-0.024943347531327546,-0.05317973157194903,0.02333723843778294,-0.02893513978768736,-0.03781759029564366,-0.05762482396335281,-0.1719021856498541,-0.011623220431030246,-0.13059795853787734,-0.06928885776267622,-0.10879448001791948,0.1447957240009387,0.015635680923045025,-0.046144159019342226,-0.18079463201014556,-0.15763653214838447,0.0957516502353133,-0.05016922153868962,0.04252772956725972,-0.03409392153851361,0.041811145870743985,0.021612734182818824
BMP8B,0.06963473399722836,-0.0009376713436387891,-0.04320055949622443,0.0186746739705271,-0.028907100757005467,0.09957917248202182,0.16349845072185457,0.00432374592232833,0.04982146200700283,-0.010172363183250151,0.08618547181402644,0.06697132669109897,0.01937231447540867,0.0889448047730136,0.17142933432621071,0.17315683098859758,0.0170627858559827,0.2013973248908328,0.020766941591118287,0.046999764274178554,0.08931697447705357,0.07061110647479522
LIPH,,0.1371337926044166,,-0.01732760143272537,0.012195387721500044,,,,0.011194279204747673,,,,,0.06963887008714015,0.008402211503771169,0.024537546638393536,,0.11776821949001169,,-0.016924909030458096,-0.03306467203381347,
CCL28,,-0.030291275038930143,,,,,0.001593117561469166,,-0.028213195514510556,-0.012031757675021789,0.030601589494324868,-0.02364975625714065,,-0.012155213934033947,,,-0.032776276582984216,,,-0.015051818096880406,0.08178688143571704,
PTPN11,-0.061016222078308036,0.0018458263738382475,0.06822499795990317,-0.01733656609890648,-0.028455578267774968,0.12082890645453108,0.038259023565565486,-0.029138517373091245,-0.01367662691005051,-0.013765180273862032,0.07508284969967816,0.04989088841296426,0.004781817207911767,0.027464276994430437,-0.10242616895764158,-0.08643513170883173,-0.033210116275929756,-0.06411089333441894,0.11086788898215419,-0.03551525687737428,-0.04789564895099509,0.017103022965551284
ADAM12,0.12242201432485289,0.04471433532368457,-0.01857062816157485,0.012326786937195513,-0.014966844771244915,-0.0005488276911678981,0.005306880178445838,0.05121136622660772,-0.04082480668468465,-0.011627945833407915,-0.040740452892923856,-0.004086751847748281,-0.052329831609583495,-0.10783998616690539,-0.010407997978178868,0.07325748686154607,0.07423086376139192,0.031146349736652524,0.016541199572379595,0.058328750755327584,-0.014315489116986305,
EPO,,-0.04347238578285348,,,-0.028907101566434723,-0.04284689052196462,,,-0.019169574610946073,,,-0.007173891545273397,,,0.008413084305514148,0.08808971869491074,,-0.044249369804276004,,-0.016006357620711485,,
EDN3,-0.011156314029900203,0.005693123241201804,-0.038941543176690234,-0.020439570484565798,0.015187488366657259,-0.06842128784883933,0.013374085414992206,-0.018985474951727165,0.05568076359537573,0.02168958525617813,-0.027679497628800984,0.017884312164154047,,,0.07070237909556967,0.049154304964078056,0.017746026777328602,0.0812417528055913,,0.07308736123704887,-0.03306466272878128,-0.06510942983051983
CCL22,,,-0.019715814673969632,,,,,,0.014172948529648767,,,,,,0.04512755577274117,0.016176994612404287,-0.01374254706499077,0.02552171923389508,-0.05801760657008995,0.025363452086600305,,
CCL2,0.038287757413934385,0.030233839226485766,0.0012885330273571293,0.03718585075324566,-0.04074846060548019,0.044266562558621915,-0.03491994884248274,-0.016881609429894622,0.14309623317676337,-0.010816753409725537,0.0011215441112337123,0.07100609858237367,0.06736392009525126,0.06611912355431712,0.03208698925717623,-0.03925883092015979,0.0022475858389208315,0.04925986333808597,-0.16205274294215505,-0.06019754172770768,-0.1079087257485927,-0.004337583923100025
DSCAM,0.020649380862808334,0.032502256897591626,0.017650452606768705,-0.04862464394751263,-0.00635013040200447,0.06576132944319933,0.09985783462636036,0.020428580703099504,0.010213687929714258,0.040148028868751566,-0.059375933009817916,0.01029750412559659,-0.10425811804919162,0.041485935175254084,0.0834700253323935,0.10713937254978126,-0.0415440910034221,-0.14842660950044176,-0.0015263831318163773,0.009461361910560566,0.01196969459765639,0.07851035577001787
GPHA2,,0.04349931940991607,,,,,,,,,,,,,,,,,,,,
ANG,-0.004497790995251805,0.043423375853206235,-0.05670213111758122,0.11194747261054677,0.020057550052008155,0.020923598764207792,0.018304044842503357,-0.014621896955643969,-0.031149825345832487,-0.002513003405935655,0.007652305768124435,0.0636293658471411,0.046956201150126914,0.01673815700873613,0.030855699090669358,-0.010255778703357888,0.08845639662376742,-0.03310226470337733,0.10970226811419898,0.00807363744786246,0.005226725943153813,
FBLN2,-0.007590251333233321,0.01731082809779972,0.04170308416410449,-0.023760168459700692,0.003121789135241113,-0.04560768932021828,-0.013977809990810226,0.005457893128799585,0.02670246823760054,-0.026585299307192736,-0.02977032007947691,-0.03215483014196796,0.005618883619330476,0.013715319550826749,0.2133667377568153,0.17974137243646832,-0.03216458493052767,0.09926194370195748,0.1494762204305064,-0.004326276232472645,0.008430449952669646,-0.04055682439431368
VTN,,0.05094789822126037,,-0.020215858777689777,0.01119578141092206,0.05578729924154043,-0.02595832965807763,0.02214609810910241,0.006541065272991218,-0.01604395671610467,,-0.024779886538644155,-0.03359865872898123,-0.022853640674113565,0.031369188520716816,0.022756051602091397,,0.008191747173025099,,-0.010260810628769506,0.05576652644470761,
VEGFA,0.025542333447258234,0.021515726238497863,0.00969913954180059,0.021251724365302073,0.03204986758724263,0.07649756815414865,0.07851491596334925,0.003832657213004211,-1.338795638738393e-05,-0.017325395868777994,-0.020221666349570226,0.11714027432049164,0.012146076356452222,0.09982334211377379,-0.20073213685381003,-0.1873944705620479,-0.03271870880133168,0.08060261047368894,-0.052450499207032354,-0.06429292005421519,-0.03037708386077567,-0.033055325928497636
F10,,,0.07878528306199838,,,-0.0495648685327877,0.01710786642472447,0.08943441322894885,-0.02101902424007368,-0.030795928426387325,-0.037656939171663566,,0.00341329687863986,,,-0.02667883747483854,-0.0352004964136864,-0.015940357444525845,-0.0027953127840639855,0.016760627247969933,0.12165594492385697,
SERPINA1,-0.011177753604140235,0.08803710377044861,0.008705714148168422,-0.016565695797020503,-0.017507621105491027,0.01327133799962736,0.06430839478467967,-0.0156751578314673,0.042386746891369134,-0.023654856052257284,0.05354570857094958,0.0548825592029237,0.05161075049311021,0.0976734091892637,-0.07219222269386211,-0.1251548068676288,0.047868022896664586,0.36841378582782075,0.15495234657738644,0.03752097199639104,-0.010923397792778471,0.025497530580195663
VWF,0.009499785559193754,0.030037850073807534,0.01684950150694364,0.03922668706833224,-0.06912812946163065,-0.11991877642041487,0.005812778835609502,-0.016581288345318648,0.05368716876208776,0.02997085710946207,0.03239213591200111,-0.04115766089281454,-0.004600799156423955,-0.06716507630776623,0.22154577288532173,0.15520159187513693,-0.014251495741985785,0.13681178407759076,-0.10489874792562501,0.0534947274592662,-0.010245827224267416,-0.06541547943333807
GDNF,,-0.008258592024913894,,0.003132312494630734,-0.010471622646087333,,0.10578686766910332,,,,,0.07601214198910983,,,0.02649682509406077,0.07501981176456385,,0.04775167978373041,,,,0.05500877194318787
VASP,0.03569031448990458,0.040019745628940215,0.016007771005664737,-0.029544581916557337,0.001709961025714242,0.09612558064387025,0.04620224067580667,0.04773510892927548,0.023102526490791527,-0.008372306396910495,0.0003513397620200137,0.06212164595633619,0.011821992230029742,-0.03715418311268435,0.05179378697959507,0.05702340900178226,-0.005185462429416928,0.1006657929221012,0.014565813610219538,0.028021458495816543,0.010580825430183292,0.030219117476735464
ADAM15,-0.013037112873135585,0.031152907539089635,-0.03131403883211825,0.024319427018222112,0.026817054844326848,0.042161946536304125,0.11582739851395854,0.0032199753304068125,0.012874554232562486,-0.01865283944122001,0.020661008269556726,0.08564395667807359,0.053133003389870835,-0.07615856399842842,0.034993294345478196,0.10233706341730935,-0.036396146650578054,0.08792127039157285,-0.018812556323606344,0.032552096879697956,0.009296492517076484,0.03019661341343851
WNT2,,0.030564703967618928,,0.037062685628377695,,-0.0058183157398945615,0.020335503649262066,0.008130324581287922,,0.007584125123646103,-0.025343463568946453,-0.027908517863118206,,0.08664572757077868,0.0177776409577034,-0.0020394152858911442,,-0.06607093649223383,,0.02863245893050459,-0.05219678069253881,
CALCB,,,-0.02852365967167836,0.14718964000380283,,-0.1068413267141374,0.06172109657521709,-0.0005178492904850398,,,-0.025990010869049646,,,,0.032747694956282644,-0.0027646915440513687,,0.03493074914379803,,,-0.03194474126522321,
OLFM2,0.04580692691527407,-0.0023952142571863205,0.0703716387906623,-0.05309114102345281,-0.009748748401980834,0.013199755494859343,-0.002419658657198806,0.013153110520073702,-0.12495071740814577,-0.07706317625525508,0.013301513483707035,0.05347147391129413,-0.024974313518171445,-0.08226518036771914,0.11262251146167916,0.06781652462304705,0.032046712068607895,-0.1797134000754148,-0.028338032450455082,-0.042020280834276724,0.020125440134718613,-0.0030537437749986805
