,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1
LUM,0.051961665836795824,0.0365734082697623,-0.007766690818854131,-0.0017210759432774844,-0.025961067571300556,0.11854667800256212,0.0434556188099321,-0.020960414109890108,-0.0425408019532907,-0.0021922823166220253,0.012675268651231742,0.07963700291035372,0.07940334643076327,-0.05338722781622404,-0.03766811458259846
IZUMO1,-0.014908865722540163,,,,,,,,,,,,,,
BTC,,-0.01722448452897949,,0.02125156524556693,0.0352146899376218,,,0.06283339003442179,,,,-0.0011000610982893615,0.01840981061071008,-0.02342061515053881,0.06895822530192779
APOC1,-0.04866940875151667,-0.08299584786218595,-0.10041653099947298,0.053471296888470174,-0.11162981736312852,0.1803496712309584,-0.006900649541505514,-0.013527040632608735,0.07694437153439115,0.04436777583426679,0.002796104320233311,0.05322311719392995,0.004480627312607868,0.002090581417345823,-0.005310471693142524
PKM,0.0627366689036603,0.005858126037001721,0.030723911831980318,0.07150997719283592,0.0019667285355508828,-0.005700840952293092,-0.009263982187745379,0.020178760615744917,0.04109796707302555,0.04353374817928882,-0.04724899063725757,-0.055089934962997494,0.005437450362870648,-0.04162410483773626,-0.010255040554421712
TNF,,0.027258077241633056,,0.12730561974328852,0.0014616346150401567,0.07084878805162861,0.019397959449581465,0.04814743954608044,-0.01851213774004297,0.0738902151383216,0.12368673588545794,0.07854301111467109,-0.01827202493886405,,0.0544100906077513
GNAS,-0.00525726084693844,-0.01330123292541591,0.044405694719768345,-0.08271966032548417,-0.023919356254216168,-0.12014775550675146,-0.058150169465305525,-0.00867373290974024,-0.05859703009186254,0.12671812708163047,0.0416412107950167,0.01791732434842151,-0.016659924537149408,-0.049697799604095566,0.07006537496956962
BMP8B,0.04152984105466005,-0.022937023925956042,0.04055136317427901,0.0715442314418611,0.05573693269521082,0.0023653185959221605,-0.00459155288113249,-0.013901601095603597,-0.01768139035732814,0.016243186144378096,0.041859973506039636,0.007218603423916765,0.016370763451231875,0.029001555181191834,-0.027603211566278964
LIPH,,0.05061574001788134,-0.016532994929077033,0.013364489645495364,,,-0.011394956066823201,,,,-0.05808935244765462,,0.09781361440969358,,0.04912230066959083
CCL28,,-0.027374234645500102,,,,,-0.017546357755608085,0.10460874900353373,,-0.013717291242847192,-0.052830789739519546,,,-0.018867736175158096,-0.022589788112599287
PTPN11,0.03887358732526281,-0.024770751814481,-0.02766947714768972,0.003272116632087235,-0.0033975206083194675,0.05132824630691682,-0.006195514174260724,-0.01794154587728358,-0.0024692907473794984,0.007395822666142262,-0.056344529402132575,-0.015979247831429382,-0.012098029350224849,-0.0013974898587062095,-0.07424900437549914
ADAM12,0.05413330608025601,0.0366574875311091,-0.0023388191049784285,0.02194658103675223,-0.015931510881516637,0.11339271317790757,0.025290150629306018,0.054412452588783584,0.005124704706745506,0.021092586417402786,0.04151370102627224,-0.0036771872973320823,0.016339463315216074,0.0028976043287799154,0.011255758473013156
EPO,,-0.0261491775659438,,-0.01855818536364437,-0.008251034132456406,,-0.011921946734941364,,-0.01182422417231848,-0.017297026320187165,,-0.04436278064812756,-0.021157600681800986,,-0.024022362267406176
EDN3,-0.0219121391724361,-0.02319857070697628,-0.019502255778784266,0.07996926360487606,0.038586597384501084,-0.006305566208751192,-0.0184784294506861,0.023979380213142554,,-0.017475505889928723,,,0.017800509921102263,0.09648583474284923,0.12002012551254308
CCL22,,,,,,,0.03520853998966241,,,,,,0.0014390496919118212,0.08577486476300569,-0.01429382894165689
CCL2,-0.007307068138375621,0.10075354571587242,-0.041976663072888006,0.013346573585459685,0.024045375922339934,0.013811147259880377,0.05067678715844066,0.00706416305432054,0.059543186268349424,-0.03363847051217301,0.026781584647631942,0.006001987291938937,0.07520901790122697,-0.019177789912338122,-0.021267075766095118
DSCAM,0.042585952806507614,0.016763944851752883,-0.026596829478563785,-0.03734994002121089,0.029134525038815064,0.03842280305808374,0.018125099786759007,-0.030336558815554256,-0.01739609112768493,-0.010385467518959418,0.07965713321958001,0.18600394495656492,0.04460401630687926,-0.0011798949823830847,0.09698606787902081
GPHA2,,0.008955950704859092,,,,,,,,,,,,,
ANG,-0.008759038717343716,-0.004218747175309935,0.043038865267862984,0.040957599993523955,0.04677294335850648,-0.0208345201108342,-0.002796852538588537,0.001538716805484197,-0.022042489192227926,0.08810779341273814,0.057936458907746374,-0.14011166898025026,-0.0011334548999205733,0.038503298323883,0.05954758315782129
FBLN2,0.026547967598230773,-0.052389032784491994,-0.022670578278442193,0.05199771045857248,-0.04620099501974836,0.04583695231681689,-0.0035004469254057355,0.03238651002734498,0.03429255980864616,0.03712550709207572,0.025970279946848345,,0.04859295507976524,0.052380260512987054,0.030049882216641656
VTN,,-0.027385038955058522,-0.01928880300924104,-0.013084299908639007,-0.007775908771502466,-0.03264578474475422,0.051905262285426995,0.017725564653365423,,-0.014372787479053174,-0.05043532334633607,0.03544416907879847,0.012264259220284048,,0.05877818136791104
VEGFA,0.008539979340015203,-0.08510943301979033,0.05812086724621511,0.0860879878041757,-0.008640403604549911,0.006151205382400512,-0.003934270688739506,0.03726980378734639,-0.06176351582795904,0.08983923840221535,-0.0684582771558513,-0.05912360938495184,-0.006928190019435462,-0.0035856099915149734,-0.047486365267376415
F10,,,,,0.027031278505385246,-0.001851204452843999,-0.013072156920347675,-0.012366167582910996,0.04024090197864412,,,-0.029222896574970684,0.04050080328849421,-0.020263243687442783,0.08041917522382502
SERPINA1,0.019384546300426336,0.0034454390995712256,0.0017994738765677067,-0.0008619620063991959,-0.0016535608481473899,0.08672210872179249,0.008142192748568094,0.016968141834642344,0.01584714487484709,0.05622403539003826,-0.04663831094273043,-0.06335643591094457,0.01928081988225007,0.03741699108719625,-0.049370476180602564
VWF,0.008838530371204172,0.06509534304840649,-0.05509367532818525,-0.038506800801139454,-0.008525239234046604,0.07668425213955829,0.02531229735011853,0.010966997309728912,0.036679504278685444,-0.05675227207648133,-0.021200500118669294,-0.05085203794597092,0.11418665222075489,-0.05958175030775631,0.008304728963816895
GDNF,,-0.03047724365644485,-0.029432810461878938,0.025574862436684977,,,,,-0.039289967354157046,0.02099884754673378,,0.05642899481355235,0.10721516894860599,,
VASP,0.03838387461255052,0.0832034884950043,-0.0454167452881078,0.026662619925780527,0.03694411366353775,0.1164033288857313,0.025260999768581115,-0.0008224674249500635,0.00809333970892904,0.0291132553118551,-0.02960991624084639,-0.012156428133309496,0.005341018013703439,0.0359807673392174,-0.016664193778221325
ADAM15,0.027915769432464262,0.007734019316003519,-0.04975578370493776,0.01641871772542649,0.056614240263202664,0.024404423215563402,-0.01958814944019225,0.036218899556281874,0.062036522701685214,-0.006012905332341384,0.0021633662381045477,0.08915409611246292,0.03550009311985479,-0.005001465248039606,0.053712497648213495
WNT2,,0.04079067702335195,0.07547116529246914,,-0.019125188615771276,-0.045973155350411216,,-0.018655429428140233,,-0.016187450877807964,0.0034117499735741717,,-0.021729915710230453,,0.029633352500516328
CALCB,,,-0.02943282446243601,,-0.002248008414118186,-0.027865439232226074,,,,,,,0.15650449322940319,,
OLFM2,0.039680511157659436,0.06042683848718535,0.10048275462154356,0.003436694548216027,-0.012139467378825935,-0.052044766370537746,-0.011958079753213459,0.03141740158348252,-0.02250218093779501,0.028728038689344575,0.04574169740001419,-0.024008776683122287,-0.05543042714364401,-0.04758492462275118,0.05383384189388441
MFAP2,0.005057878602417528,0.07587232992831831,,0.03446356901538385,0.03855113598065415,0.11626948743584006,-0.021990438636712576,-0.0012910259913842953,0.046958315994526385,-0.023796120352862056,0.058242664357436004,-0.023668900182272887,0.061289649882017176,0.015462300550067242,0.0239648098945591
HLA-C,-0.006916492910239891,-0.017235298983540915,-0.05582375378759523,0.03420725421924069,0.016684952058046175,0.14232180163772015,0.003370862555795198,0.0051838263915260155,0.08131316507828501,0.07227228315254389,0.06403838844325878,0.09376046116161506,0.05581289936071215,-0.03353131566006923,0.033760225302342906
THBS1,-0.03386702137041304,0.02018366981967243,-0.010077932677760724,0.06624211327437403,0.04574003655288017,0.07706892606591577,0.04887896710925082,0.06147589138828792,0.028249753148492696,-0.03880009446430736,0.01437392475772777,-0.017077135407755035,0.024077461291802632,-0.05809932898532293,-0.08596873733373124
HSPA4,-0.024910861626827478,0.022326399316675828,-0.05761181366856717,0.03660997599417584,0.010985316948832863,0.015067732919197148,0.04778964339953818,0.005257347845019408,-0.005450880711897999,-0.007431591397974685,-0.07125264600026901,-0.018494130063074838,-0.0003172764227042033,-0.06703607605402212,0.04710494078553752
LMAN1,-0.04800593071475408,-0.028817067712754812,-0.013881321390736502,0.050032814944634386,0.0054989226082703315,0.08760160450516742,0.020606822192096,-0.0097816616043567,-0.07461312398314826,0.005565874485870925,-0.11384564063154975,0.05532089616284323,0.03756402318697065,-0.04273970500822671,-0.09442186704060324
LYPD3,,-0.006481207203725604,-0.02267059897676434,-0.021104737044423106,-0.023800805311271662,0.08626336733893519,-0.016691684368965405,-0.008707361992844631,-0.03003623673637068,,0.24368579853995231,-0.05794067603346061,-0.01875736040901956,,0.046956808294533026
APOE,-0.07267035924834281,-0.003585790688856886,0.02002537158899518,-0.0842432245857948,0.012351260825351682,0.0750367315272931,-0.036538988022956846,-0.04737430386751984,0.10162673452993752,-0.03939771047311823,0.010604290607272622,0.0448963757168448,-0.008264403264482743,-0.08807710366145682,0.01627581049065048
SOSTDC1,-0.015602697317677685,0.09007798649539822,,,-0.029713558402866134,-0.056667675068874324,0.03971936401883487,0.002682008290814041,,-0.026301646200888,,,-0.01991477654827623,,0.03674968619983885
ANXA1,-0.01635508272525535,0.03901031742057828,0.08239111616259001,0.025998624852896078,-0.0012224287608151249,0.1555054964806564,0.008741202055688437,0.02542012827055318,-0.017665258456326844,0.05238224751054204,0.00738509038210799,0.052609946592388344,0.04721502079616235,-0.0310332834148833,0.01470198431370537
WNT2B,0.019929040471236625,-0.04284272195738372,-0.022670603172377093,0.018126738073693874,0.010906209606749375,0.020112005137366547,0.0003919390531831631,-0.012220595798767697,0.1091190697636185,0.008241350058244626,0.08923003562087746,-0.028263672020084635,0.02318084134379705,-0.03741206796244333,0.01864396177822893
AMH,,0.022947287064618377,-0.06749464038223538,-0.009815357230234687,-0.02955468686247816,-0.0009822090217208351,0.0471455041525252,-0.01849408213412785,-0.029029082596840363,0.014890380608505314,,0.06892595731393565,-0.030286129382002886,-0.01886773376912067,0.05610866468106628
GDF10,,-0.02252399095478776,,,-0.009271928173338117,0.009663848576644544,-0.016055461557642346,-0.03816361243858426,,-0.013330453798604565,0.05696066083747333,-0.02823875118993162,-0.03258473042886611,-0.02381319896099646,-0.05701621106432336
EFNB3,-0.023421714741376904,0.013353664500068942,-0.016633933800767022,-0.002534930624711813,-0.03762799284831214,-0.06099290573718001,0.012766128091715205,-0.007219538510905106,-0.026773570799660612,0.009512108765997907,-0.027475083479559535,-0.07841154365130275,-0.007468977401383316,-0.043835373607071265,0.051441870047474296
LTB,0.05105270768961506,0.03546162914160264,,0.0635840546277268,0.07808200016304942,0.02490325494175465,0.12467180010189147,-0.02865081386782525,-0.0071046500438542,-0.02128827516505871,0.05216350474633981,-0.07596010769689251,0.03790597190120453,-0.0344615639119796,0.06569046088796585
ANGPT2,0.012666090838933889,0.0504312440409577,-0.06924308547736491,-0.028047258070222642,-0.022330013906057416,0.14375725494186056,0.0035151555282428707,0.0704852824172659,0.07189996361374021,0.018095203933481522,-0.02767486632058284,-0.10762499591807828,0.13725783387689555,-0.061994011950472015,-0.03398883964961497
NRTN,,,,,,,,,,,,,,-0.023813207503869428,
ADAM17,-0.018034840451149316,0.038301877939318406,-0.0006903117370247441,0.048270538156635276,0.027381141571125724,0.11338635748014743,-0.023276437555092497,-0.014190856914669044,0.022823900410262877,0.04929016492974226,0.09940364206339142,0.055157141598628584,-0.0385364001192187,0.04584014809808434,0.048892987701723914
LRPAP1,0.00456446510908581,-0.00808746966962447,0.05147056789589043,0.007430831998740016,0.03898792534393197,0.04934428833876271,0.003011022242449752,-0.022826985821694467,0.07547024642607436,0.03865786382329174,0.06480193581514544,-0.05623433127237535,-0.04978231799651163,-0.08323406099360492,0.06366485331964965
NID1,0.024815327375239747,0.08684594693186255,-0.045699541586660376,0.024149583271802492,0.024873452678537262,0.15296326574279068,0.05578194756254333,0.027491972299692125,0.018676953820196133,-0.010459827318351097,0.029626755561730746,-0.00912470438636131,0.0701990399290269,-0.03838778544914357,-0.03865124804560812
MST1,0.0693730892423987,-0.05160049341675088,-0.06059193496034083,0.02384457249359531,0.04118949169835948,0.10115149702367641,0.02933750048257725,-0.012728040642901985,0.0450228524500385,0.029353035508629693,0.08382067057992615,-0.05789448982482415,-0.03254687231960621,-0.02401028502797819,0.04509000069983117
CCL14,,,,,,,,,0.045853609296790464,,,,,,
IL13,,,,,,0.06916584408471738,,,,-0.00406854736735017,0.03051156814169158,,,,
DCN,0.025916246810141094,0.05254969915207009,-0.07052439667830845,-0.025084569944362416,0.039241354495663315,0.0768920325217953,-0.0022125239831790396,0.047956462880715325,-0.008301964054861236,-0.04612954697109867,-0.013900237621232119,-0.13922530451686418,0.1219416249883796,-0.02680880122541993,-0.011540772426991544
IGFL2,,,,,,,-0.014132870743380887,,,,,,-0.02096365968549387,,-0.016702135453263347
COL7A1,0.08607236728144768,-0.03577141905278852,-0.05270297362012112,0.040493604038369956,0.0392488778871839,0.04216922416006418,0.007177780351224819,0.01850474062040426,-0.006028920534545056,-0.0514307510862922,0.054824199211046185,-0.014920210866537787,0.04861403364482354,-0.049821346270156344,0.051585169323847685
CALR,0.046627606674562685,0.006518630061097764,-0.10142129878408362,0.01130469345642083,0.038081737872682216,0.15009226588017363,0.05221829285323632,-0.04980603310142029,0.07399757469642364,0.09616568775986141,-0.040447747366689726,0.17142104983896536,0.016544389158970954,-0.01040537417021776,0.008192803934005292
PIGA,-0.002241988097637828,-0.0507567081555378,-0.012478619117963871,0.03412322217646923,0.06975954035704975,0.006841256603191372,0.011856736745940006,0.03105067667573039,-0.011788132203249991,0.006773327786010872,0.08188993016870064,-0.06345449756443834,-0.0019300415568223284,-0.04764205199478295,0.004942874300647965
CD200,0.007615032259815279,0.024638611081247284,-0.05488485361645776,0.0019136770580428504,0.030671322505362097,-0.051674618495250714,-0.04072123827669657,-0.012369939305512391,0.049757672168926674,-0.07037246241003114,0.0978405233441251,-0.01151223269698431,-0.008875427331667777,0.006143146815537148,0.010878138021745394
GRP,,-0.007026078747962615,,,,,-0.021942991963972813,-0.01046191194204935,,-0.017475508520122713,,,-0.0197635577357851,-0.026059388495338072,0.028444391122809772
CDH1,0.010990118980306975,0.03011398259717242,,0.008904294903283627,,-0.02058487014486982,-0.020492013877915674,,,-0.02843894578840735,-0.07194824811828791,0.050744345992056024,0.02633255245679377,0.05089300030080877,0.10291036974785561
LPL,0.008475711370433427,0.02817070331441526,-0.0242167200288586,0.005777702065120295,-0.05114053584013662,0.13445598268578832,0.0319289171053899,-0.013413911105361921,0.0005338173694862711,0.05431832105758455,-0.02054614521575464,-0.05987187441179969,-0.0010105833080328625,-0.008624949064294167,0.14694572966612277
SEMA5A,0.002647075486700786,0.031106219416797972,-0.03151017178030871,-0.026437712726367142,0.0350451040048986,0.16135501550089476,0.009083794972753051,0.0005210084922498746,-0.028006151250175575,0.013734540114286186,0.06015046063117297,0.13243899608953352,0.009819596101471506,-0.08865698269386058,0.074390007369317
SEMA7A,0.1629479792971644,0.049526936626753545,0.09455316416490223,-0.045576449699014754,0.03191908312079094,-0.0289992871230723,0.0004049812434752989,-0.016618921715185326,-0.01104713728148997,0.017424850416889737,-0.02253017397672471,-0.06842345767452383,-0.026393065274403996,0.0026270714209720497,-0.007597437055298634
SEMA4G,0.009777391338778836,0.05662543626285745,-0.03180561978125806,-0.01080175711201735,-0.0034336408767215772,0.09118219060526839,-0.015745714559469957,-0.040367926960137114,0.1318937517060951,0.03473828995413644,0.011958960765942233,0.024603432112661777,0.07849158509523359,0.02190417676106667,0.11374705947477344
SEMA3B,-0.0753891430412275,0.048523979023640654,0.005647618740383796,0.007962199519781967,0.026739881618881297,0.0054808151824258505,0.014738986671613143,-0.011768780608053055,0.0772066952131063,0.007404530641193394,0.09982542093118024,-0.04031850531552609,-0.03116048907187136,0.0054867711214836665,0.11245029665167082
RPH3A,0.04388900766612339,0.0279536019970114,-0.032303016206407,0.02109839974629731,-0.02521105807028979,-0.10859431076930325,-0.021273801460537232,0.023811729845454307,,0.007305452984857881,0.028565235056490366,,0.01888524354507743,-0.005470314403632634,0.11968682919716574
JAG2,0.05543426566850076,0.058621959874912755,0.008183841512489938,-0.07121576625394282,0.01123175025936316,-0.01859965132781056,0.0020880778086195683,-0.03712591104446576,-0.04672935935786483,-0.05315973738424223,-0.0005719434457412239,0.004252654420164279,-0.0332851945388727,-0.0021560853473885306,-0.05336033258218237
CGN,0.07497587193522973,-0.03600936526583305,-0.02489255358619361,-0.010529713777083893,-0.04526792967335818,0.1390340692277612,0.0025721494418122683,-0.000950174809934941,,-0.0015612592532642678,0.06716710587878948,0.045171505982980864,-0.014519741200479597,0.026678596812175197,0.19348628324831163
GDF15,-0.047095924451378,-0.004099357968303038,-0.013030080177122663,0.039164991904120275,0.005649836884599287,0.06964961085259223,0.02750418730909114,,-0.03643783497988317,0.07313002467900603,0.029161298197429717,-0.04255365033899188,-0.026845755348039183,0.059643155585986,0.09113595280167792
SEMA4F,0.061049361237623494,-0.043989114456159606,-0.008034606780496317,0.019933251874724462,0.00046431098874623317,-0.04949223135964188,0.04045459360851633,0.024911688214111286,-0.02714625390048346,-0.02566273219889994,0.019770647166170226,-0.11327173048477934,-0.0746950505031126,0.03369764295581306,0.047303854059518535
NXPH1,0.06613096795010154,-0.010138927898789514,-0.014493210966648242,-0.044270739563828626,-0.02103948955005225,0.02565487049192668,0.010628172245511278,-0.007300448267178367,,0.006537587652078733,-0.027812928459973275,0.01631751712184284,0.03332021360873942,-0.04048839206969007,0.10808684468888323
ARF1,0.06451240375154307,0.010779522788092421,0.05477274249139386,-0.002278432944971363,-0.04454110718255403,-0.09281184942894675,0.051472832952940875,-0.006883284780878627,0.05003908286436301,0.0248865430484949,0.020575092557276263,0.029914048192326105,0.028803879035811285,0.021650051806044603,-0.026733377647592226
DSC3,,-0.016414720253520136,,,,,,,0.022591410092713253,,,,,,0.029431704366860115
EBI3,0.12364227231303786,-0.029172817094601258,-0.03075042759187213,0.05229602377672674,-0.030210935343950605,0.08320734378703559,0.02261006288234009,0.04371624949174642,0.06745499003395332,-0.03307436283012031,0.10808629472136479,0.004541032539151358,0.027288276395711967,-0.0029956665825950917,0.051056914894481185
TIMP1,0.03178063325295058,0.016853090015949423,-0.023264306969050495,-0.01654728828982972,0.036557537422934355,0.13895346437165207,-0.0035312967101381286,-0.048499327855852516,0.08993379435998061,0.06419560880822865,-0.03458764725381904,0.0623593288169394,0.008343784461454826,-0.034048022645210445,-0.006913308201234308
SEMA3C,0.0901579590001494,0.044075127608859344,-0.08356599462635103,0.01675389574094962,0.013937902175639259,8.651163251515169e-05,0.030646397401304783,-0.023157281298088923,0.005324464522216122,0.033192721252931934,0.11421625327678071,0.016772901301189316,-0.01477195323846272,0.018289361116437256,-0.01727904013888001
GNRH2,,,,,,,,,,,,,,,-0.026031511384354
GAS6,-0.023352883340510704,-0.03922382689932992,0.003824998441195355,0.016027332955806245,0.06627613911156566,0.0775239386068239,0.06574289166054523,0.06325620727461746,-0.0196288099699259,0.08276617355562586,0.060334273023002025,8.283363048496659e-05,-0.0014154116609976825,0.03479606900469699,0.0013150984687526587
MEPE,,0.010085397609859246,0.03797837714248114,-0.04254167009223624,0.010129374927583314,-0.04442818934464564,0.03286556532772399,0.06274793371010982,,-0.03204500969118722,,,-0.03011689072264474,,-0.03319511586476208
SERPINE1,0.053009823133950314,0.03441124778080179,-0.013075856040343174,0.09811624858452032,-0.009339943053379806,-0.11984827414980116,0.046787228823889845,0.0015688895951352663,-0.07765861491805423,0.0531574398447472,-0.015832588125363936,0.07713267513819366,-0.029274580718347747,0.022252786838022783,-0.04113458689686871
RSPO2,0.039992476668800916,-0.004639066948412485,-0.01677859942202749,0.03609374170081028,-0.029429984326480856,-0.0052443061617982525,0.010806933040298821,-0.03931240143620647,,-0.03789101801392962,,,-0.02837404717660593,0.04879089535507343,-0.013638677984962889
SHBG,0.007435905624157101,0.0447884205721078,,0.023923625639461155,0.04986041217963182,0.015991407816120223,0.024965633080008084,-0.017286905747385357,,-0.013939069791933241,-0.049614552445435056,0.025002701264953634,0.03623082146020062,0.03662881038488177,-0.0241468710573199
LGALS3BP,-0.021471599069883877,0.02940524823461555,-0.024748295934793822,-0.033855478423411904,0.08618002961047476,0.1202889444187135,0.030124701843686923,0.0017946980405982897,0.046598881277546265,0.07077585318363544,0.13430536893269332,0.0426789832714701,0.01928403657499812,0.03695632576181778,0.04233264552806785
LAMB1,0.04289939603275305,0.07448763356837489,0.026738119329011132,-0.0030233166922598582,0.04871475336057403,0.09864565876682432,-0.04503490245515038,0.010930290254254066,0.01997964894104402,0.01762037272052452,-0.04766567671367154,0.024720511813793006,0.04258785036360518,-0.011825000913224373,-0.013888467408770535
SPTBN2,0.07478413186325701,0.0830892412472166,-0.01706513953730816,0.005430440752981711,0.011747011454987586,-0.10167864961576714,-0.05974992178581322,0.023308681496728257,0.10427568954747576,-0.04179705552473281,0.09201577753579786,0.011152234642448694,0.02574583579831392,0.031602562287030914,0.08324277131439861
COL1A2,0.023282345058200163,0.07561562405702935,-0.06415948590165743,-0.015552571355473574,0.043033342628736954,0.14301559057328506,0.020513920456991023,0.04995027346264531,-0.0542969145664232,0.020655531235880816,-0.0007849079304857476,-0.06342237393428499,0.10893090823030424,-0.035072458472267413,-0.05913625846428535
DEFB1,,,,,0.019895196956433707,,-0.012591555494862825,,,,,,,,-0.019837530009515717
CEACAM16,,,,,,,,,,0.029124109734004654,0.045266830622455116,,,,
SCT,,,,,,,-0.01157319117912936,,,,,,,,
WNT11,,-0.02352762499593264,,-0.03223448022204577,,-0.027500729095903866,,0.07161076213060333,-0.016664262084461347,,,,-0.006215871769599599,,0.021332060456963585
LGALS1,0.00016367780751999766,-0.0026419459685695728,0.08914701307463672,0.11198759995003084,-0.020835537782526285,0.06890104123504283,-0.025931947185361338,-0.0366723874406175,-0.04245222381193297,0.09325869929579364,-0.09879315175125758,0.010988799950606276,0.010162805776048755,-0.039997718480189404,-0.06411583734968286
BCAN,0.007664473322345844,0.051260277155213425,-0.12293022960333358,-0.09325951134300174,0.037857832546208246,0.16975007248247856,-0.01902637835371847,0.03566883548608691,0.006215288477090182,-0.006927111559568619,0.08678656349952008,0.015565370611088241,0.027079332130002142,-0.04452040536000657,0.12092141895490126
ANOS1,0.034213060384420006,0.07076877994281955,0.007060147124986462,-0.05017471467403262,0.07108942737344298,0.15504732558000328,-0.0048988877470776656,0.012588715813340935,0.040197791291847,0.013475871719820036,0.11149747220627095,0.07714831813328793,0.05667749704896759,-0.02576421349312546,0.09225986133047726
EDA,-0.023207639034627026,-0.017224490430628403,-0.026964228086408467,0.02703309474161174,0.012425339315581974,-0.032881614129980904,-0.018134051208658953,-0.03825014389734595,-0.017539110492878044,-0.030449269715275014,0.09653809963021719,0.08920886234518088,0.031638036413198845,-0.019483123623512278,0.06219285562338096
FGF22,,-0.024493292707660083,,,-0.028089802124793017,-0.025208036765016966,,-0.020202691694343185,,-0.03162584440578505,,,-0.01996817782872685,-0.025513969132208263,0.01056367796161495
SHANK1,-0.019648237893229222,0.005204524268023757,,-0.022990551504957348,,-0.02398384595875196,-0.016939946089022318,-0.00182524250432211,,-0.019498415229449607,,,-0.025409576073732048,,0.018136582888761438
NPVF,,,,,,,,,,,,,0.09547370500456488,,
RAET1G,,,,,,,,,,,,,,,0.0669458007382979
TGFB1,0.07347108295672136,0.006654340420595218,0.05748134903466198,0.02790061896288116,0.036819343434574436,0.0594807345480452,-0.017055771070651135,0.014466031261146525,-0.04825314084559784,-0.02296950403778251,0.08631503303643621,0.04045859268294748,0.01251018255294964,-0.03356249360455439,-0.0014091479611031907
MSTN,-0.012537819670080682,-0.04378497438865004,,-0.01634984227785236,0.013376336977600257,0.19709972993687933,-0.030576179237175618,-0.03216527993624486,,0.08501697646964465,-0.024971300364889013,-0.0400926547104868,0.02269709266111138,0.07339596477406163,0.060085759654959284
WNT4,,-0.015852861177459775,-0.036149800290972034,,-0.01860131561037206,-0.014469803459949322,-0.017783577522314693,-0.018507431861529026,,-0.01933734712509636,,,0.03832434612520764,-0.018380960002022426,0.00395127923487019
TNFSF4,-0.02690740117506135,0.011788820692597013,-0.02943281338177957,0.02411412274540016,-0.029594543536589978,0.07483433099645208,-0.030427912120518343,0.0418233087728384,0.13180601324310767,-0.028895690307004954,-0.04538734177363152,-0.02884486072668532,-0.04366495548365989,-0.02831853647613698,0.06387104209915863
NTN1,0.018953900287511417,0.01223613086428223,0.04453126431876065,0.012413862019076268,-0.008245724397254225,0.11849424480728517,-0.05050683594055903,-0.0160538073329442,-0.05227033611079605,0.007481172501561803,0.103003736945412,0.10355611139244464,0.03589310691824269,-0.07973261622639934,0.08074964222224956
CXCL12,0.025417613789150854,0.042124636355978816,-0.02425862282010413,-0.010145882471558064,0.003709280764310661,0.0038011562332291885,0.040728308901431975,0.06167991835441826,-0.00047532036172210046,-0.04100915600969525,-0.03189500644799475,0.055787015970759975,0.05685525935347026,0.055138359593102246,-0.024416286575474698
GNRH1,0.01071389096869776,0.0005696900221433999,0.04522561897660736,0.04873681612857066,-0.014183928153069765,0.012707658500817596,-0.0063166015335939275,0.012879682923697547,0.07321141320342776,0.036806899661685565,-0.0723294473955788,-0.043514089417690784,-0.0183982238323246,-0.01862581418485381,0.06042375971694486
FGF8,,,,,,,,,,,,,0.043344616104592004,,
RIMS1,0.0011857232387336093,-0.01949947908097899,-0.02248425010420199,0.019173276887194238,-0.011215715295092021,-0.051110171465617166,0.01667291309761995,-0.044706936744456395,,-0.05091636170040574,,-0.050917184194179406,-0.0019147071175773286,-0.05408681757261329,-0.035843419630715155
FGF14,0.04878908624663883,0.03743335818384494,-0.045489940703006514,0.019769666387088474,0.008033081500802236,0.09654911005468478,-0.014159256410624838,0.023608779626879912,,-0.005319256311692657,0.04910147895085754,-0.06955680755655064,-0.03357403353561056,-0.025704758415283347,0.05194254985696464
IGF1,0.03104081890091268,-0.032120069405466384,-0.028066065793521635,-0.00032346621678606204,-0.05571212087553123,0.05829242168691994,-0.030129675176474635,-0.04111052320066697,-0.021118732723160918,-0.008790400172702965,0.16392784960822007,-0.05622416135160621,-0.013205712945683186,-0.015753423300627775,0.0724979940962657
TNFSF10,0.03455259260634183,0.06465322166518292,0.011999635431882065,-0.011840920973980658,0.032686333075268297,0.04395438606972627,-0.022090861153398245,0.016994148003986,0.04059009869815962,-0.002835419192809487,0.052591304698033636,0.009225720934049594,-0.0196120644062716,-0.008151535425928695,0.04735400174660966
GDF5,-0.01648513794692687,-0.02430297515046314,,,-0.011220874168438892,-0.00033472960652102137,,0.008024824711120518,-0.022481292489749647,-0.014157518879582156,,,-0.038540028972415874,-0.04473688701051403,0.1448015777103373
CHAD,,,-0.03602220467128518,,0.08173981797016097,,,-0.016977451470908306,,,,,0.026645802090675897,-0.020709243184867214,
RGMA,-0.0014122760015974302,0.044892771625964945,0.06561491695656069,-0.10192315901304315,0.046980281613784744,0.12772250800520143,-0.0011027156157206355,0.030891653226258933,0.005707474977516842,0.0303601080205927,0.08360461876920963,-0.03700316234217374,-0.0028079645363372203,-0.028680113686572504,0.09474929664405872
CLEC3A,,,,,,,,0.03648046432801118,,,,,,,
