,UKF243,UKF248,UKF255,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TRH,-0.05221961610766678,0.08085591768892438,0.025412220219262163,0.0014480565167339522,0.09652198117160368,,0.05280570039817484,-0.03444121236942674,,0.0330892491565066,0.06537561868594184,0.058021384659555496,0.07245328881458109,0.0772493268667444
SEMA6D,0.04904166468945909,-0.05929278847324084,-0.0392707683676787,-0.00854369613610335,0.04238237081641624,0.07142725139412118,0.046361274183379445,-0.0829559960521508,-0.053829012189195294,0.10200402018151614,0.028535414400780838,-0.08638536448125643,0.1482947393836404,0.203496703895934
CEL,,,-0.024508559818230594,,,,,-0.0177270919370653,0.06347946875128856,0.0015287167984641102,-0.03477534778356209,0.02062257815224025,0.09089325536519897,0.059509039563517586
PDCD1LG2,0.04030615840315033,0.04869053015383003,0.03861378260562249,0.030167670564204892,0.16429593958661776,-0.029098802796198506,0.08054142449549952,0.05561236779705375,-0.00950702073530123,0.010116686996353843,0.11853784039586836,0.015462480239522692,0.1162300117083337,0.1586887701631156
SPINT1,0.045818434903679,0.08235658971624847,-0.008563169897825311,0.00719382454164117,0.1249579679324664,0.1054318664268976,-0.027524112725010694,0.031961586089344025,0.04894642724059624,0.11057262282831197,0.09447550685006859,0.008190481513236836,0.09928236981510398,0.07524834832853948
CTHRC1,-0.040435890075790897,0.02632047478389174,-0.039523183205974255,0.0018032108265530282,0.1872273730982635,-0.09048424383421928,0.14876859194837916,-0.009551992044556002,0.11531628209723335,0.008723431941541744,0.08981282716269245,0.06626110518519435,-0.005519423095924528,0.07476606340884157
PODXL,-0.03805728272438815,0.045591568899375615,-0.0007163543698291358,0.030719916954465815,0.2143817668508073,0.030796673144453026,0.0924711713647367,-0.03876299134147634,0.06719599830773543,0.18745743369660461,0.26915150078585154,0.01312648934069049,0.05914294923999024,0.21160292027628094
JAM3,0.02064891194226945,0.08168476981637914,-0.03744662247705156,-0.011290551732664455,0.10643848876634113,0.03619715990772205,-0.004310772668880429,0.04442543099020618,-0.008298707853666279,0.1399744344118662,0.12188988374935351,0.07345907746554332,-0.029538911161589684,0.14197216563086934
TGFB2,-0.06789211445181768,0.049978275082219796,0.02471517504373338,-0.02012146882258358,0.21308757569543824,0.04901738517400371,0.069640959429523,-0.004289804171636926,0.047986960872380406,0.051990824778079536,0.06810612622952059,-0.008428371453207647,-0.01717392387038267,0.15796058816880584
COL18A1,0.05637168421805399,0.06622627884950424,0.011198739172030204,0.019295536445443597,0.21167467475798804,0.09455303318889913,-0.0011064921518642095,0.019609217992745977,-0.027388236755796446,-0.017444432449184578,0.10172585240244116,0.0811816689968248,-0.10311017861955579,0.038127319733011596
NODAL,,-0.006185229523727594,,-0.012507189632502313,0.05675058375587028,,-0.015413065569260411,0.08389714702784155,0.04387394402150673,-0.015724932174595436,-0.0380204269051117,-0.02576812441854809,0.06160018404585604,-0.052098813878939144
INHBB,0.008159643668001279,0.021547786079177882,0.04220814938147225,0.0040776158868306,0.07905480033827668,0.10946048715499174,-0.03211926313318371,0.018909639428772655,-0.017945577552933994,0.19053040593809817,0.086718269290645,-0.004937358919344659,0.17325327957525205,0.156071216385452
LCN1,,-0.022369670238960273,,,-0.02541016735480144,,-0.011693045401624316,,,-0.008816181031414363,-0.014677027218851349,,0.00613039767967315,0.00017623162461691258
ARF4,0.051501074744837186,0.07082955401241732,-0.01766886666220526,-0.001715604439534526,0.10947568845555561,0.12337528712579765,0.04896484560630961,-0.05613755281205902,-0.051097440601887575,0.05798859176858011,0.060981706440791934,0.00398655676855782,-0.017053531507310725,0.03536442410605393
CXCL14,-0.029548942160835368,0.10060156474608153,0.04242957232977192,0.022822663554431893,0.006011552720416217,-0.034580626218201425,0.15165139978693523,-0.005292190026222768,0.07303665096414094,0.05092016470999185,0.11354441423502265,0.07162249762993826,0.1654893592579978,0.04128649097667762
LIF,0.0916037446311909,0.04708169390446446,0.021821882206934044,0.05177840950192774,0.06306605299885322,0.019629623728726443,0.1579716850252276,0.0017660983339625983,-0.04026152902957619,0.02423536619623125,-0.0009679057533155659,0.004048730937409661,0.026217563984956983,0.2598559990846668
IL17B,-0.048214161210495175,,-0.042756212374016736,,0.0807636145565368,0.006475240598949827,0.016935271558401552,0.045256536623434936,-0.04979790815182634,-0.05978670329252698,0.0317324655016942,0.13961740475694132,0.017363979052011622,0.024709148213298168
MMP1,,0.14102004053925074,-0.009742626846032687,,,-0.11590389424929234,0.03279911398621951,-0.013290289766636149,,0.03172075330642475,-0.011531428433722898,-0.023214150076731263,0.04899876739867204,-0.004896260756200225
MATN1,-0.033326927588954704,-0.029370724436646477,-0.01242585204597712,,-0.012039925614643154,-0.027130384850643823,,,0.041844840505885064,0.051969120743597066,0.09163808674537131,0.014806197003180591,0.04354190808174992,0.06618345629539547
ADAM28,0.042658034128093505,0.042874213995784255,-0.02993979225921381,-0.036285877547706256,0.06518958809246263,0.04912052142769529,0.05690967994549495,0.07197882351636581,0.01392922742542391,0.07188846376009672,0.1175117614405985,-0.011943547491911118,0.07388975133286957,0.05142251945337313
TCN2,0.11079820614851585,-0.016599947880752624,0.030888725209812014,0.05166407506663304,0.13923383830583907,0.039598368038028964,0.003945236746967857,-0.041188801294153816,0.003063624572964648,0.03792856387439026,0.12190242548555356,-0.03360747617941142,0.03597782871208128,0.06486593065744399
THPO,,-0.0016965801222620024,,0.00040856437909523344,0.10918519056663228,,,0.02475931051511029,-0.06948647722664358,,,-0.028659932316250008,0.0948423473391694,-0.02078407425579232
CUBN,0.0414544417554405,-0.01476548043829165,0.016133401738367942,-0.007894265430969107,0.10113880391340048,0.0028806681880362,0.005814291918712013,0.030463593540560763,0.02237834374495302,0.05477089114248775,0.06106550897266658,0.00587281816032907,0.10821306730989666,0.04297960707864667
TIMP3,-0.011553131447524288,0.0014122824985987033,0.046742522939243414,-0.06536287501434393,0.053444465394330065,0.059936987763818554,0.007439713423340725,-0.06232763177524869,-0.03479002213741015,-0.10491160676401995,-0.041221783441134786,-0.024162047899327774,-0.08610884524699636,0.07840375021376107
PIGF,-0.05172755235511416,-0.007567076721880538,0.051099201825706785,-0.07348735348628788,0.05935656510594521,-0.020516135660173764,0.07919041662141856,-0.001986365375840763,-0.10987110689006908,0.031254982635881126,0.04174735453687195,0.0005557587003947977,0.19539668649621778,0.017848324349611616
CRH,,0.0015826742412937455,,0.0013568907383499998,-0.03907415543836376,,,,,0.023905353358513317,0.011441690401060614,-0.016943526306512153,0.09509041086050922,0.061967279689048436
BDNF,-0.058348093325901025,0.02285588232661531,0.03406503915640953,-0.035138410479663366,-0.08670286572625671,-0.005346927321756907,-0.00754313739710387,0.007442125965787831,,0.08908451546289256,-0.00040276732701847133,-0.022817450823554,0.13677060221992798,0.1813800318466892
CCL5,0.09170023874245849,0.010136119629291458,,0.029022546151812708,0.18688926862313038,0.014501458323028394,0.13183839129960567,0.04042500904423069,-0.08396284782434807,-0.05594090689779806,0.09092214591544191,-0.03778154463341831,0.0066523463197210005,-0.010909891507517677
GAD1,-0.1045311493890507,-0.011239912731865089,-0.006730980498370744,-0.00751701963682862,-0.06682145644575727,-0.02155960741724231,0.03347338489562719,-0.031948291739480925,0.04754970585809254,0.03718282398103221,0.036098465750269405,-0.022633529601134503,0.043443986249543314,-0.10222836898008271
COL14A1,0.027833559071014143,-0.02635678478135598,0.09157974949773005,0.04030891337708095,0.046252975840092116,-0.0015147174608898856,0.02735731366957586,0.09911900760428399,-0.09744633601145303,0.07965493567207607,0.040899423730986664,0.06468153462583685,0.08335235136391883,0.09697152418196447
HLA-A,0.044551914008334775,0.09685979636190209,0.07637320217670229,0.06757631417641807,0.1848819503551145,0.03449184699518132,-0.09903464536828895,-0.037840165444186634,0.11666756260733754,0.1119177001146656,0.09915122792717931,0.037585753278312484,-0.06531094439059536,0.021499560393683236
CD5L,,-0.012662247731095252,,,,,,,,,,,,
FGF18,,0.03648498882225037,-0.016109324681428925,0.0875156629920293,,-0.028170322231493534,,,,0.023590047318295077,0.07229068334601357,-0.040115703200434304,-0.02950734556340935,-0.04632719279543347
ADM,0.07990922249513406,0.07490735570106391,-0.05203437216011565,0.026778447992334947,0.10040176454141769,-0.05699231816193188,0.1493911180121042,0.19183688622040868,0.06165645731085152,0.034715806778193685,-0.08603019104039812,0.03210914633764763,0.040843702643032595,0.22609643430800763
CCL15,,-0.043726942717438454,,,,,0.03295441228172975,,,,,,0.022618496164780497,
GNAI2,-0.025268869615660734,0.02830676972450528,0.06439588409672233,0.008429851346582891,0.17945339630327925,-0.01996344463407921,-0.0335080594472953,-0.00711512267989187,-0.06557916746077203,-0.0014210201626380277,0.011934360233653653,0.0574400419304537,-0.010560342437114751,0.12054660563960086
HDC,,,,,0.0857731046549944,,,,-0.04899386039808724,,,,0.05512407245337261,0.1395868364186013
COL11A1,,0.01209655640479915,0.050619927081506276,0.004802371548234498,-0.04619782314322816,0.06666732714729208,0.1708300579905559,0.12181428030088791,,0.08740357973169788,0.018977217333516476,0.10073027261401057,0.004975978517797775,0.2336494141706546
NUCB2,0.09505064924919747,0.05207052292532881,0.03557165301823897,0.019437474825573686,0.09425598546121354,0.02955724614339901,0.016621443110176513,0.028760859666140996,0.05800386905774287,0.07856962162567366,0.01681503306081442,0.02197908367039981,0.032088538770369934,-0.04606628518373654
FGF16,,,,,,,,,,,,,,0.012265209231098901
CXCL1,0.04946231643883305,-0.026786669095963934,0.05301048082198581,0.012992471664702195,0.10259101905980186,0.09898432390604606,0.0819215567853452,0.03248523946397194,-0.06104589345751213,-0.0013011225424112594,0.07678135634476169,0.016670642351056395,0.023371604336378454,0.07892770689767091
VCAN,0.0609036951486062,0.09116632709050772,-0.009702886032908425,0.03972622912276658,0.09421651874445205,0.110031179953462,-0.13964259545119603,-0.07342810052370821,-0.026692633945421467,-0.07560023838664451,-0.11902705643504985,0.016331044556567403,-0.19851590412674036,0.0778933151695383
MMP7,0.03140923282339431,0.09001507383470465,,0.13607234730434944,0.0454127001997066,0.044066820928719184,0.18724696501611923,0.11012673234938851,,0.16659080241105081,0.1974122426301305,0.12081732601694874,-0.049971353625033986,-0.01069110949402534
PTPN6,-0.02170233653299081,0.09012754831932901,0.11023597366837493,-0.06853809642366798,0.1596814833515336,0.07138154584059456,0.028922644855237253,0.10026551047476996,-0.021917844442119822,0.09120713903559802,0.14849957032615893,-0.006708108173764559,0.15400568579585736,0.11927648793228521
PTGS2,0.06358337191237722,0.04735532419872735,-0.027364851043114157,0.021195126108216732,-0.07819950993845483,0.02426800461999385,0.10765218110534679,0.022165437338070793,0.12054044900196403,0.0020882290209434814,0.02528157302905706,0.05480415423015364,0.07537185949607068,0.09074677768744296
XCL1,,-0.004545985846552452,,-0.02027263802734468,,-0.050590922681617224,,,,,,,,0.06328468370386035
CD58,0.0908196259198844,0.04549595863703802,0.07805547262638488,0.043819596021723424,0.13339717812782817,0.07404897006900749,0.032891857253075654,-0.029652779265128604,0.06607870261198942,0.06820563447283694,0.0782874584005751,0.04590619247147636,0.16192719473593545,0.17787516056079716
TNFSF14,-0.006509262123408935,-0.017261149099357876,0.15733068718083576,0.011821983026066752,0.09474765599308788,,-0.0326736778082372,0.04264103552784515,,0.06535383193023356,0.06550438225213276,-0.03352001440567676,0.03061210812400885,0.0659313396527436
CNTN4,-0.0871571226026367,-0.0015632139233588871,-0.02834605583516249,-0.004096280877089438,-0.06585772604765938,,0.06706965152022565,,,-0.013018595240656823,-0.010853827055017147,-0.0178759546379213,0.03497657680556331,-0.003575602921428701
NTF4,,,,-0.0256439993183464,,,,,,,,,,
INSL3,,0.02933125187877895,,-0.0186323228233562,,,,,,0.016202353321619414,-0.049671960544365165,-0.010124747248742069,-0.012060019425589374,
BTLA,,,,-0.029575158766638604,,,,,,,,,0.0007612530758491861,
MFNG,-0.02067870531164761,0.013110827257653411,0.09599025803880419,-0.010112363932653638,0.08838469979583961,0.07125582215675602,0.02293338489269804,0.011095608104627655,-0.006496821933086141,0.10134377651621088,0.09310186789403165,-0.04328668041792686,0.11765984709457694,0.07123640489998848
ICAM1,0.09007613592559564,0.08474221679460567,0.09681811006194427,-0.01070244042402982,0.20579054005080263,0.0451210618219743,0.157017965189728,0.1196835775366277,-0.00539365545956153,-0.02729609438529293,0.022019295920041575,0.08493068708381378,0.1654428692125716,0.09521205262026118
PROS1,0.14075814780509663,0.07769481132131865,0.054748694907267505,0.0519158651026954,0.16986924875711612,0.011472530598666986,0.11148396364892853,-0.04005939447146567,-0.042400720944372465,0.07317322121533691,0.06316943301916103,0.10209216146103153,0.1273570534756216,0.09541623202391626
CLCF1,0.15071756247372575,0.07584547368927685,0.024960979182427154,0.03109679469273115,0.09513186718742234,0.09479307564807227,0.10611745078448863,-0.03919858558465039,0.004146632436735286,0.07486395948582347,0.13262037806819438,0.05597045956025753,0.11382994387721036,0.23911578728833288
PSAP,-0.13932495496772554,0.1436191948670634,0.135391797078746,0.09570430494663126,-0.07341665987411809,-0.10099876587332698,0.07086724690554197,0.0470869729808294,0.061389849629499865,0.16041033098182433,0.16474254799428956,0.060626979577397704,0.14258787795502437,-0.11861204947801846
EFEMP1,0.007035783838839029,0.12105981003004145,0.055341233460225826,-0.014267101157846282,0.17584103899496645,0.015805194361090347,0.08099088038742826,0.03856399507959988,0.14253276772807674,0.20640727796933353,0.27709747585424543,0.061696126037547074,0.03468866415962873,0.22693392171865925
C1QTNF1,0.07322561646033696,0.05626536023385032,0.012698385175183359,0.036230629124811384,0.1271794902005973,0.056383745417150154,-0.0018960476815364806,0.038340295259504754,0.00905357756955356,0.16620586243237329,0.0765221768100097,0.019948648073456143,0.07156479541779139,0.23328120770510527
ALB,0.062389313320344524,-0.02229082646106984,,0.028390224462142812,0.020490949892529867,0.019849730769066945,-0.03474369710453246,0.1373644534810999,-0.008864328410260048,0.06340268058115153,0.053880603117917154,-0.040646742298572486,0.13162607062081527,0.1037053990444539
CCL13,,,,,,0.1135918929024765,,,,-0.003160905065492117,,0.036525433084149066,,
EFNA3,-0.02531385017476131,0.000495677439439775,0.1072470451841128,0.00718181607250717,-0.12037627974683708,-0.057411365882281046,0.012858224221470878,0.014639610932937452,0.04024994116761652,0.08387755214471178,0.02349011047283718,0.0030461454575152302,0.07939220958164755,-0.04477020821469684
DRAXIN,-0.004196821289279264,-0.005828056295207684,-0.03739679193354959,0.03949088246189339,0.11326361881989515,0.025958689236820993,0.07053756086458765,-0.012582163020920184,-0.05336318678981798,0.08259803375658543,0.03117619373468421,0.026828801665954412,0.11057285980064636,-0.014672196957060032
RAET1L,,-0.020042276522697834,,,,,,,,,-0.022601382605679548,-0.0024220413282984923,,
NPTX2,-0.07820512760104949,-0.015463885821397558,0.054099259863341805,-0.07550833565627188,-0.1157084428842416,0.13441825913555966,-0.002480088093196915,-0.002640260243349481,,0.0709319813203722,0.176807457994813,0.08037499559521044,0.06415419334052035,-0.0809599558471006
FGF11,-0.004531463342683876,0.03314281675102435,0.0686731033714993,0.06428083507161872,0.15157722642910054,0.02403758602841828,0.09030972538105354,0.02348919621556082,0.050089726957327885,0.05546283748668068,0.020198471152045993,0.01729963769748678,0.16381957824519103,0.1884295851122319
CD59,0.01714873959401515,0.041021785301793845,-6.030176543307897e-05,0.013138116058411852,-0.08812413147226826,0.040817351091023434,0.07502742872275134,-0.031211392475094565,-0.00821258515340705,0.08759461635765581,0.16947588787618673,0.042935375438251884,-0.11753418259942333,-0.07831281981802957
COL9A2,0.027321564980610915,-0.03670590466510283,0.05174236398183071,0.038404000104700374,-0.026743299561291234,0.018672234350872452,0.08012084775513625,-0.006811243889416494,-0.059786982984388434,-0.05030415902346518,0.010177596833694534,-0.05059414128243253,0.11543429608885913,0.1388067147283189
DLL3,-0.14164048331611692,-0.11039245539510574,0.039031320875071426,-0.062072700965254524,0.11549566146471722,0.06472814413679713,-0.07182339616357945,-0.06875368979906597,-0.043163674961960025,-0.08391268659290672,-0.0480697398167537,-0.046016849118538754,0.12204321663649247,-0.06268339899649583
FGF5,,,,,-0.024773360354317896,-0.005915548682164012,,,,,,,0.02057986151342136,0.05225130373780608
LIN7C,-0.07674386208578406,0.0052069628603867955,0.01727538598065181,-0.05234790701200264,0.07475426483255468,0.03890449247509945,0.024424688960994423,-0.057139401769665914,0.07722922589522026,-0.009224409204593064,-0.050046718305791105,-0.05974807073586241,0.10027925243024129,-0.006802603872090211
GDF7,-0.02108995996078051,-0.018197099905892692,,0.03789602372274091,-0.01001589542514464,,,,,,0.015617686888663058,-0.027249812533162273,0.014634267229296614,-0.04068008104920728
PSPN,0.04177940804137096,0.009873050024338666,0.045785024138333824,-0.030309946767599634,0.006930738715442601,-0.0014431029378564398,0.02221746655793485,0.12958418816419537,0.0068695085284499816,-0.02059021446533723,0.04881205553683523,-0.0025286521694257765,0.13459862161574002,0.1208560433550578
ANGPT1,-0.0405611295352527,0.0379212552874475,-0.050235381479977616,0.014739785235326616,0.08008075284026153,0.008648750691993163,0.12013654985725736,-0.060136763960686714,-0.036991655325401315,0.05080040338718462,0.0816994481006484,0.015204046738634293,0.056761437481825786,0.026524908827000603
PNOC,-0.07960246218462984,0.05968869868064182,0.022132788110507038,-0.051806448152830926,-0.09162081137819589,-0.02568224747845144,,,,,0.07817461918544029,0.012828817936451757,0.15739177584506814,-0.07771004578926011
L1CAM,-0.10447963895258931,-0.04582582464484178,-0.008681418278613726,0.008831913716069572,-0.06819586240565163,0.04553369921120776,-0.0037420514518970607,-0.0021787222537703434,-0.02465079499330288,0.1561183819690883,-0.026524092993011714,0.019379799780374022,0.05850406352801459,-0.1982647859773828
APOA1,0.012554688605715379,-0.045703841363270735,-0.012485833664448187,-0.008220849712718482,0.15124325563933472,0.0626729540715169,0.09912476205999708,-0.02275418019596423,0.04688365522981129,0.0767891965614909,0.04678535372552142,0.042404226877085366,0.17600555642240914,0.16177042705759628
PSEN1,-0.09100938328569519,0.0008010826841207305,0.01820367245982468,-0.08043291764336169,-0.02020398478838923,0.008483721037743868,-0.024489522397806697,-0.03043292972758235,0.10014953874370629,0.0935723639137228,0.05398447196918728,-0.044313015184346716,-0.036712686528396994,0.04819299780561218
CALM2,-0.1482475184240746,-0.00805280175699426,0.005784290593652231,0.0020548871490205078,-0.20518322577359324,0.09867033756220982,0.02289670102040126,-0.1451890303407678,0.0216740079823428,0.22216311473454595,0.09656402673445962,0.03611662203195326,0.12040959970474328,-0.18173349659295068
CLEC2B,0.126601029504872,0.055556442826431275,-0.02279116933946833,0.020126391636994964,0.18576831599279203,-0.013492810016014054,0.07353751145143828,0.128735394513315,-0.029568252963576815,0.07395403407855894,0.07767494339324023,0.060315629861053446,0.12255053183344607,0.07929388253105192
NTNG1,-0.08027214088054516,0.005222782331391988,,-0.007843659836880722,0.05588497290355626,0.012912349528397891,0.012071112889499696,0.05598800661668914,0.023141230177786205,0.05970350815717057,0.036249454062939994,-0.0030098649170845347,0.12734417452513722,0.05394975434353404
LRIG1,0.007995710716503806,-0.04544253866534868,0.05314408858796644,-0.01451365680616235,0.08393192292497215,-0.0636029525320446,-0.08267369022835004,-0.054439952294870884,0.002390739427087601,-0.06480737858090255,0.0558920603004011,-0.042367364441517626,0.128696267537345,0.07040217418633421
CPAMD8,,-0.005469790122694803,,0.044642594927276784,-0.022410838354555915,,-0.00029416262674912254,,-0.05222713607352275,,0.07411990128371627,,0.0025173144415678,-0.07250061742763404
GHRL,,-0.026793069320991656,,-0.03403221775620223,0.018424333979969815,,0.04414912767119248,-0.04688309043057319,-0.08491344711491886,,,-0.029475962840862572,0.02405466519391543,-0.06391004863457676
NPY,-0.018349771371170307,-0.05077616289532763,0.011534314685673171,-0.020081998003012688,-0.10960785815555138,,-0.03206170303113829,-0.06336223611770278,,0.13263079384890622,0.20089130096424843,-0.05135063219083391,0.030363339005263834,-0.16294004183882682
MMP2,-0.036734984838729855,-0.009816715455383592,0.004088181563151048,-0.03619133894669512,0.17039432435173477,-0.12679537866598029,0.13397920100343666,-0.053153584444252146,0.07253811579112078,0.026775999790838983,0.10003720783526657,0.005463150332374048,-0.03140335331687035,0.11901373517807638
LHB,,,,-0.019194054848631018,,,,,,,,,,
PPY,,-0.012832821167253544,,-0.033411251484233205,,-0.023754933686576024,,,,0.08147657220304803,0.04457711438013428,0.05118193546123973,0.12668757938301925,0.12395714671546418
ALKAL2,0.07966372877887083,-0.0014151654637242247,,-0.018915195169266593,-0.02541016323654474,-0.03400524649590593,-0.04388848471581161,-0.05888044319137055,,0.03264599614856479,0.032102541232903944,-0.009864111639473715,0.0012336893166645948,0.046831641098938386
CSF1,0.0948946549438873,0.10377121013897833,0.01770236853991209,-0.033866202242142984,0.12811820589112757,0.10490699646698298,0.12175206017473596,0.014702613592548992,0.07282712465514511,0.12298010763063587,0.11917716210931982,-0.006956867017873905,0.11991268259293424,0.17391320238645153
SEMA4C,-0.05442049154875552,0.0052915697423129415,0.025304150681883512,0.020629994168382723,0.07369192971509796,0.03455492792210874,0.030663236057483834,-0.08950744855232169,-0.03236418879892877,0.0069886365924230155,0.06819910312516374,-0.04641853117842344,0.07668538330508565,0.056176428042176034
BMP8A,,,,,,,,,,,,,0.0520283774132092,
ICAM2,-0.03397920761663287,-0.04535462078979016,0.011618150931911835,0.06147336438763006,0.11339544620653091,0.07342812099494707,0.007242874700605071,0.003571093899246016,-0.02518536469461078,-0.038099662107458125,0.0899128961551676,0.0003596243573572551,0.059814091787147146,-0.06839398688828631
SYTL3,0.058338613628329386,0.013510815517498711,0.1346358685522035,0.015120075376337765,0.12699591689728967,-0.020952125159240543,0.01696540045850098,0.18015192349452952,0.02943937274397363,-0.017784150306523486,0.11076158575088844,0.05310980680030065,0.08132700037456166,0.09039839806213507
IL1A,0.016327649532197983,0.03935060478424497,0.01735480612434589,-0.009498933935801084,0.08626370449534694,,-0.009511530407538703,0.05949349018807021,-0.0633948543676354,0.012923547817721724,0.048073892935869784,-0.03407299168458195,0.0020813728401106765,0.08923999245736003
HLA-G,-0.015823704518811585,-0.0071453321536175205,,-0.0202726361965552,,,,-0.05159597074565461,0.026964498739514023,0.06405339529970187,0.01764398474912083,0.024432509070959015,,
PGF,-0.070770708883974,-0.038679004994886336,-0.007148826970023279,-0.06248248575336793,0.21175384589182467,0.09440635756599487,0.04227848983141213,-0.000850877330212838,0.04261475253940578,-0.053378887571964406,0.10205206797591955,0.029914174718726712,0.05226751452669001,-0.07384559031143327
LGALS8,-0.04260631261793861,0.05285997416399612,0.05221106131745822,0.00544049891585863,0.04914411882552703,-0.03504645223329529,0.025340568849510966,0.08512474436935759,0.003087578274776166,0.03117030310493416,0.002854938946410046,-0.046770878196456915,0.05106314700471411,-0.02792151556857484
DKK3,-0.09963446717035986,-0.013651162986487216,0.052386951009823324,0.04666527504958608,-0.12882671813395638,0.06332843195397106,0.004723711186899868,-0.034106960220522016,0.10596449356381701,-0.005099291991288205,0.07182345475718634,-0.03650080119288366,0.0957664789832492,-0.26932940793167653
COL16A1,0.03511495201911674,-0.029579377372291802,0.012259176510404944,-0.03735782170963068,0.0180750079736484,0.1139193144825962,-0.0010421178574619278,0.05304015640647099,0.006341042575481772,-0.04251952728015662,0.06947169485442811,0.004131587682316248,0.05577485137090185,0.12214468283105437
TPH1,0.02330476729101573,0.0078332486794401,0.01745420472417457,0.09210355054546343,0.034492406902981616,,,-0.014811280509731777,-0.08108133467579245,0.052396620699282914,-0.06256425427156195,0.029191159331669443,0.06224809911361377,0.11793309051043181
TNC,0.1553213883684068,0.09176335192702799,0.04878242765744683,0.00962468854402485,0.14990410193030448,-0.0779014929189417,0.1641678272875675,0.10901567352745775,-0.00801357346940474,0.2147494150445895,0.11894681527820954,0.10205818823388554,0.06685099079189741,0.09922768267823014
TNFSF9,-0.04019276404140004,-0.004826666851641604,-0.01318926389468077,-0.0332455058744082,-0.05363544867035264,0.009406993468978364,,,-0.021881075804365803,-0.04086427479358283,-0.0243259471643591,-0.03257804639109453,0.012858059556189494,0.06653956354852936
C4A,,,,-0.009258367847583228,,0.06815892653361727,,-0.04155703305040649,,0.07331812584598323,,-0.0006459118453934929,0.04432902692459922,
CNTN2,-0.057530971171176094,-0.02682937143951254,-0.03850737227657614,-0.02080851245873617,-0.09072882250066554,-0.004039951640136343,-0.03274801352174406,0.0576971383244311,-0.04395254009467355,-0.06933486274922299,0.008445820184545353,-0.054035913537578834,0.03346932551946878,-0.21555453652069764
F7,,-0.022091510364909295,,,0.04979743503692506,0.03796073679218409,,,,-0.028985592000300923,,-0.0003559608116162787,,-0.060226581009091965
LUM,0.13280865627418184,0.011243293501442209,0.021828228704568728,0.02010563003126344,0.18679206857193187,0.04148650412887947,0.028811570347416455,0.018371361950055804,-0.08678293768201778,0.03390360416546633,0.1374910274901486,0.04103467384458754,-0.106135754857909,0.05611940424005198
BTC,,-0.02004226817444552,,-0.04617790984965372,,,,,0.01315190270879153,0.021820271682667182,-0.004702276622384973,-0.026370172084398555,0.10090446350986154,0.21720211614394355
APOC1,-0.029194937664636236,0.09437067316399146,0.01966373477838053,-0.040133029210238994,0.2546789248931064,0.01122626988254731,0.18104388648660102,0.023827303801041564,0.018229937407966402,0.04371371321971836,0.05647352695547314,-0.006507769408618675,0.13226429735245246,0.16533826726098974
PKM,0.0030483156749805704,0.04607188296744246,0.05814152549469319,0.001018884617221715,0.07407939813603524,0.0777166455703946,-0.033933426176064395,0.10941413381845976,0.03167100616884532,0.11599901525806745,0.013868298822149348,0.040356749937812755,0.10783688477840998,0.07744845152907184
TNF,-0.04069101506942353,0.011524565118115821,,0.018660783800618634,0.05059688405273791,0.039308572483402436,0.08675357789449539,0.07843506083265496,-0.14021782149214276,0.09036954630172594,0.03235229985172252,,0.12389474386922052,0.023213139278391012
GNAS,-0.15864333023818716,-0.08688136199206262,-0.0064260134539384775,-0.08660814462231181,-0.09845472354938486,-0.12067612081582862,0.09419419227613998,0.03628543922188078,-0.02365848934861139,-0.07317387516630482,-0.08635133050437363,-0.015666184679442228,0.09640651656296871,-0.14016447596153567
BMP8B,0.06313813996378774,0.021902460441395002,-0.058969348828940595,-0.029390100513707967,-0.04310811135733431,0.025228955599648384,0.10095658057643482,0.0455868671926166,0.0053285415053165785,0.07808068371445463,-0.014093714563727051,0.037889697358540024,0.03750172323098384,0.07304595051796275
LIPH,0.08906124867085417,-0.007440128056444518,-0.03008412272501478,-0.028828442280774868,,,,-0.05159600050482629,,-0.04721792534909716,-0.05606239784350536,0.06010828675675246,0.17216951449841403,0.10530734706877606
CCL28,0.10791964911919386,-0.031852433720860746,,,,,,0.09812768114048143,,,,,0.056892336421464074,0.03405552254375419
PTPN11,-0.026259209443239114,0.030552958060588695,0.06331345509262212,-0.02864204912028847,-0.00099539858424301,0.07033901751182575,-0.04747767842603703,-0.07617966084399555,-0.031193113012719435,-0.031348625940014356,-0.07768594393973101,0.046837084943427,-0.018826431915205253,-0.12245790268197643
ADAM12,0.01707933847726735,0.05530859636553552,0.06782983626503959,0.021014912407813953,0.14764312637520832,0.01977910938249008,0.05511511676442593,0.0037775853045681888,0.11452869422955655,0.09128008724118125,0.18515933371811763,0.07785371826082406,-0.0458916494720504,0.09312548715752021
EPO,-0.06440993663132616,-0.008212125584628057,,-0.02939010133666173,,-0.023351293697766992,,,0.1133570351721142,-0.05127987281490255,0.05688565646874441,0.03140851031293312,0.04277332393519716,
EDN3,0.060880232701350526,0.033088320406634286,-0.018828396948600494,-0.0365865910615213,-0.01995322117737787,,,,,0.05134698483741056,0.05717220810499186,-0.021903925051069223,0.0029869777917438797,0.020077817633085002
CCL22,,,,,,,,,,-0.058037771243703656,0.08456495056487257,-0.022875967611494706,-0.031358422289438984,
