,UKF248,UKF251,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
OLFM2,-0.030445334359630663,-0.036031126464618264,-0.034591067242674904,0.028041488220782153,0.03971506500515335,0.013673040824781827,0.06137600214097302,-0.02545446372425011,-0.052180462471517586,0.06566123649437977,0.04487479237781379,-0.02710003715611849,-0.010799046065715778
MFAP2,0.05224841964344058,-0.03570476372275085,-0.0038524519874001363,-0.004614273537773398,0.08258050340369927,0.13455783098324248,-0.04104110380216464,0.04513139636540452,-0.017236532368937817,-0.04833202498392584,,0.08440808868139825,0.08667928295449545
HLA-C,0.10570962172042868,-0.0008189560899055973,0.011541972296338514,0.03948524132931994,-0.03900905439655425,-0.009913962069236289,-0.036152732157734645,-0.07827577149549456,-0.03816989068136343,-0.025777213407970505,0.03821598422054805,0.08845523506850914,-0.039160671837222556
THBS1,0.04351413617280834,-0.02693612269800082,-0.03133100515948229,-0.0033439419248646224,-0.019762544443453378,-0.016065872335798183,-0.10226889212758525,-0.03497185615082488,0.09408228293368172,-0.05390943927884771,0.02947850480863392,0.05702285562614586,0.0592721907555347
HSPA4,-0.024792367375825484,0.011804605563333945,0.020848469964166304,0.028778958402625926,0.06017639843345894,-0.12462043366688698,-0.01052949304576646,-0.018695747824694683,-0.00288406738314872,-0.02783922026141314,0.04489294273322198,0.04999353637556863,-0.016026706802479296
LMAN1,0.012819125093123817,0.0036686240287558238,0.026081547357144252,-0.015875223422541187,0.013141511178118421,0.0736302136519861,-0.0025302760544194205,-0.05094301968508602,0.038863050344376954,-0.08059339670616003,0.0001289770583551551,-0.0004937918418101908,0.03693986003607112
LYPD3,-0.021513950548355424,-0.015154923288675164,-0.0176609600784244,0.019294545847696916,-0.019411033753046723,0.07084076379176761,-0.03135358461174231,-0.05783988415197586,,0.035925470139723165,,0.010190997325965514,0.029508404708287223
APOE,0.061684888716362664,-0.005423198131062907,-0.0458009576236708,-0.0014568408312582133,-0.019132461090108365,0.09357040734443317,0.015317296335297626,0.010454765398995156,-0.10472631200079412,-0.11794995457652302,0.00588115207965545,0.05733939754488393,-0.11498518477836667
SOSTDC1,-0.03176926684109428,,0.05176713607681731,0.05196841487303204,-0.03353297107611685,,0.05764163471082187,-0.037967868185806615,,0.055286604005821915,,0.06774234777047582,0.033070416058512644
ANXA1,0.014434460785649791,0.01652739762649743,0.006988229908981983,0.050172070289122114,-0.024875065519496555,0.0015460044826086298,-0.0638608794978334,0.04623911669685099,-0.039416835013084475,-0.0036519186550972443,-0.006026219704085177,0.03886738710128849,0.027840459220424284
WNT2B,-0.015889453281560634,0.03876007238223869,0.030852891790935755,-0.004516231799077281,0.11661192967511251,0.06013411437247316,0.02075576072947661,0.022882679079492596,-0.022755420281848324,-0.04368672375498418,-0.03551432534353975,-0.035290261336578546,0.09433768189609416
AMH,-0.012878129292750867,0.05936576503294967,-0.025579734479089483,-0.04082312518770733,0.04878709892265983,-0.014663651330421364,0.03383888473555091,0.030692317982864398,-0.018599282925381558,0.02740455323591525,,0.02595204201346966,0.01749645228420692
GDF10,0.026234351247074864,-0.01704953659021809,0.058353772915221626,-0.032062670655370606,0.04224209287808549,0.10251472720451976,0.03555790889671139,-0.0360248403418376,-0.001980152106887188,-0.008573617428444858,0.008012682045784803,0.0907834453667216,0.016274024952016332
EFNB3,-0.016614846595638,-0.026677211696116115,-0.019174265736884136,0.017159617454293726,0.05536375608306279,0.08247411920926952,0.074399849912286,-0.019092334478948925,-0.07255754011388402,0.1017051554389823,0.03262667445287671,0.01250639332404343,-0.03254705072768722
LTB,-0.0038803196091904374,-0.024873315555739538,0.13661884990282586,-0.019698692268792745,-0.0241226847498908,-0.015253342007182138,-0.05405704427635438,0.023062713683565116,0.039298180903906514,-0.053711969700562606,,0.10460447285560893,0.059841089392661695
ANGPT2,0.08903656268623544,-0.02056691832101278,0.09058304372048556,0.06505938732302685,0.06974297225373763,0.04903546871264875,0.0499754580095071,0.013370133941487618,-0.07301214012881244,-0.04056099552703139,0.11086520694675307,0.0691662296784297,0.03333658764936427
NRTN,,,,,,,,,0.02105118159687334,-0.030325305315463603,,,
ADAM17,-0.02766149258205205,-0.027637360564928534,0.01659692069010575,0.016287474380198314,0.006302297289387378,0.07922912702303463,-0.00017547563555637616,0.03864930058536646,-0.046881182120552124,-0.029801717248308015,0.06373265214818652,-0.03521788629048804,0.04951137661055992
LRPAP1,0.03395754492447557,-0.015448995625641853,0.0648581635118605,0.009612411052118209,-0.05175534957157024,0.003374019363914824,-0.05705190291875739,-0.020367905690468504,-0.07708792315592058,-0.011274599791476938,0.007686118652823564,0.012783787268074288,0.039898728834126866
NID1,0.04142105827548899,0.00301708689846137,0.059591982224072644,0.07184064968170656,-0.029741045323609553,0.058230369267917394,-0.0621960835168935,0.026910249842233825,-0.03461112951230633,-0.09788736817696986,-0.0008214757149089787,0.0601965038012969,0.04990990069293545
MST1,0.05896140131306216,-0.026014106375671277,-0.011270161290262379,0.01650926222393052,0.006512801124454159,-0.014188871084173006,-0.06831710660442836,-0.008221490757932166,-0.06078062981672385,0.0038118579107194934,0.01123450650957297,0.003816931312433455,0.10428287660403861
IL13,,,,-0.02015535353181922,,,,,,,,,
DCN,0.05918687192949486,0.054945384071973156,0.02184560443528635,0.04499551206153845,-0.01713276728170463,0.052585004222786766,0.01877686354557622,-0.03117634421680106,-0.047266998048564615,-0.11841227499204715,0.048243223098953486,0.02545985128238922,0.01887314035545152
IGFL2,,,,,-0.016435347383951093,,,0.05104074331551497,,,,0.11454351886466757,
COL7A1,0.01841091972722823,0.0511366884662753,0.03600810797711856,0.03502268382855891,0.0532773685152565,-0.0733563440092886,0.03236385361439115,0.0029328723296329633,0.1378427242640765,-0.0554081216655092,-0.049730229915530326,0.07130988865510046,0.08801493230106605
CALR,0.06116895456484652,0.015962635110228475,-0.03739885858471562,0.008658981473491572,0.07745220682149902,0.008150018881619004,-0.06122674179341935,0.022829625791978742,-0.07138356122952631,-0.0435671609896477,0.07154015621722572,0.0704257907231118,0.031897130355985105
PIGA,0.044580684693275544,-0.017504110216829526,-0.004192672201885765,0.046257410192824276,-0.028131675899946636,-0.030786497403815897,0.030166602277896606,0.04659095017478058,-0.02662194264190189,-0.06286105369976498,-0.07395454647436381,-0.013230164405507812,0.08752559869067444
CD200,-0.02943791462326103,0.011543343205539772,-0.02861846175387141,0.00967458297658026,0.013967081436237393,0.003819203019331345,-0.008876395738885384,0.0027976910474420648,-0.0556481510955116,0.03669033487652925,-0.008167022089920557,0.03186038496231206,-0.01599276841381997
GRP,0.10664138119204987,-0.014471886384454293,-0.019012835568287565,,0.017546986916343765,,,-0.031370701176396544,-0.0051056898941829335,-0.033261903248842234,,-0.021281593581469464,0.155921721893988
CDH1,-0.02165321551941354,0.02275540143906213,-0.02200096131150884,0.014123565685219587,-0.047238214123868735,0.1311013576994861,-0.01908983729295863,0.032130059070396906,0.021873410206558565,-0.011394951806257889,-0.06841185650562363,0.011704207100920717,-0.049636666489298285
LPL,-0.012251520920057872,0.02750460167289429,-0.023676190230699033,0.05747543328714575,0.09207069017974298,0.15475405403524117,0.0009277888378178184,-0.022053430746046074,-0.03253913570645517,0.029695944310008354,0.060714030758306135,-0.026720124427940323,0.05281675138890375
SEMA5A,0.02130273952885269,-0.012107922380908392,-0.0003901758461631127,0.004498452252484399,-0.018759481359039598,0.009891944175006152,-0.018543757130546876,0.06476927162663793,0.006465264958053841,-0.03668274073699275,-0.07153977916640512,-0.024564628434591812,-0.019069484636185442
SEMA7A,0.015250512247319279,0.04624705305694707,-0.022530733836145768,0.0020132087047151155,0.061901538165219476,-0.0028394805999815685,0.007051840821370445,0.1129387282210543,-0.010570897638786995,-0.011523069660422231,-0.08288960372376604,0.11485629655405243,0.005935297618562571
SEMA4G,-0.0018530344718589776,-0.02356269741542801,0.05032358809972065,-0.010313179421698477,0.06157390471232006,-0.04106163726514691,0.008407968027611616,-0.012751691299187096,0.03003811326009259,0.06305193849690935,0.07116813675180897,-0.03537622923018667,0.062362306054140754
SEMA3B,-0.03992678885231418,0.03757224200418307,-0.04765984749163063,-0.013026166152396658,-0.018404289582445783,0.0841419928626646,0.04095790308337203,0.0482489786683302,-0.07632624743599498,-0.03541592032320424,-0.00010190934595260839,0.08748691749373251,-0.02176331908343601
RPH3A,0.03711226954735878,-0.010969834067426028,0.023388158989518647,0.004198804740033294,-0.018160379317139503,,0.03345937999725974,0.00528103510327072,-0.02016302339352843,0.007297242542040543,0.0040578073011655015,0.05584258036123074,-0.03229510877389864
JAG2,-0.010164956904336862,0.015470401862578686,0.023502330270951423,0.0005289768367738076,-0.03316332838030088,0.06026271867141076,0.055180535392838036,0.028124379253331947,-0.06845964659507131,0.031468570524853134,0.029814753237855953,0.050886296747192174,-0.007900681753619444
CGN,0.010293480607519313,0.048194114766477614,0.009588488333283633,0.021682354976779068,0.01750697306892112,0.08679105427185023,0.002506974373157821,0.040929658758974564,-0.023506963074865387,-0.026737364408328086,0.06605694349739595,0.002446463420353577,0.060192475808231935
GDF15,0.03178285492706911,-0.02265270937310558,0.048987689635982726,-0.01042559128601655,0.09979358404984309,0.004923809148752838,0.06049205006417395,0.04863797624722119,-0.05031758031683246,-0.05423446452018643,0.0236025644081849,0.07835431552715338,0.0672444904685919
SEMA4F,0.026467357302293017,-0.037360473563765435,0.019177222196440302,0.04416235637492831,0.0350090369729213,-0.011631877411566073,0.05894416041675758,0.048728428203065055,-0.03852830928285956,0.03023035818083175,-0.011005313562152421,0.043065881013342105,0.00584971338777233
NXPH1,0.020171035970601273,0.051688067094258806,0.0020032267294272685,-0.020082558433831454,-0.0033746993501760445,0.006953797431659455,-0.06750231646324592,0.024814917301383316,-0.08631245655010114,-0.013206091661642137,0.20226181484586905,0.03162025177588874,-0.003808103600321738
ARF1,0.018414281066801364,-0.023932192903487918,-0.014655335372726796,-0.02605159003690944,0.047256047014622285,0.05156596688199611,0.050255947637649886,0.011352606607226196,-0.06056865342249709,-0.015315125113134029,-0.02031099713148808,0.023980047487210023,-0.0018507237787693937
DSC3,-0.011895055651172432,,,,,,,,,,,-0.017935476594662447,
EBI3,0.09766667563034237,-0.008602160657565276,-0.023107338232786122,-0.013739287721747102,-0.03634992099000992,-0.02323369899180087,0.033686311195381145,-0.005137863978303374,-0.05310723160670375,-0.017996630473346178,0.08316263324382431,0.010938675157512883,-0.03811755386100713
TIMP1,0.025590361950259672,-0.061792367955039104,0.016138994873939366,0.06030403846542236,0.09095757492463284,0.10603668408988276,-0.02237964071096037,-0.028905332263619167,-0.010259337023866465,-0.05860654405869089,0.07821999391838806,0.0831062642671684,0.011974797453679607
SEMA3C,0.06927096291781254,0.05766753413873316,-0.03560498760476663,-0.014250520651989954,-0.0006663664393729076,0.006084673859156407,0.035434396289435094,-0.02022544461494262,0.09135117251781212,0.0640282042930978,0.06344915011486234,0.005273093095309684,-0.053661429823832756
GNRH2,,,,,,,,,,,,-0.019435533285269948,
GAS6,0.019042414496006535,-0.01802899229281899,0.03978881063490401,-0.0024084236894024603,0.006531846167030644,-0.06304604679487259,0.0522599941375684,0.027928296201022676,-0.006970737572159924,-0.012917882768051033,0.05147438566559312,0.0011786113469108262,0.006530477742697068
MEPE,-0.010686589714789491,,0.15675992758396545,-0.01877482617381188,0.002601991484848126,,0.0016451377803151268,-0.03936625517548831,,-0.011924978905639108,,-0.024783992361109942,0.007260266451816025
SERPINE1,0.002322554591259693,0.03867732713084939,0.03784320191286218,0.0356300901461353,0.07375629471123021,0.013598862441752615,-0.0031120723498067686,-0.04223343933965697,0.04031559426332959,-0.06249094163672915,0.13177602528255142,-0.06440157493450889,0.08171300838406868
RSPO2,0.03447372534219148,0.04990391604878929,-0.026334900247250322,0.02953524162055427,0.018353005133028365,,-0.03337922565087961,0.011308637614313386,0.06365867829605473,-0.018341941686793747,-0.006184619740610007,0.015454468916968403,0.014301045672455522
SHBG,-0.015407613192309629,-0.02182933504930181,-0.015694030862721788,0.05239649679887372,-0.027915922549324495,0.08143270078434199,-0.03576727488373351,0.006208741297865356,-0.03107929587436534,0.0007067274888724795,,0.07707137225208081,0.11327305335902056
LGALS3BP,0.03598453008598531,-0.05199911379576158,-0.012707957271392501,-0.007118871509939944,-0.003463324666457594,0.052825717869648105,-0.025711233698234446,-0.01084449708246219,-0.03175003383497005,-0.04139012846783689,0.06729230987649569,0.09610472726304076,0.08698691363880763
LAMB1,0.039243686986712184,0.028634087098585056,0.0877408919061673,0.05553463267636767,0.008165719242678558,0.03777704492176314,0.008841492567507684,-0.008521734174057046,0.024827168308590383,-0.029767379459240562,0.0838344990766693,0.06929158272671995,0.070394129432277
SPTBN2,-0.01210355901905844,-0.014407443966709003,0.023834468155337674,0.005417139924625617,0.03184744047843387,-0.0650456677244089,0.04354164084536966,-0.004940737568678804,-0.06129533913828378,0.046068038350434694,0.014699726235303351,-0.029089133198540684,0.012892775057818407
COL1A2,0.051918704761962794,0.019208331758385065,0.04661928949010767,0.09653318931134044,0.06068955250612094,0.05703740478101969,0.003968034686521989,5.5387901508666136e-05,-0.014823101492775761,-0.07369960377928012,0.14687672043548225,0.06915385293728757,0.05807856262256444
DEFB1,,-0.012809740199070553,,,-0.014642926580170693,,,,,,,0.030723819525384236,-0.02847396452309518
SCT,,,,,0.0876483765504446,,,,,,,,
WNT11,-0.017049477806758105,,,-0.019637645665055978,,,0.00855000091141176,-0.0046591019755499305,,0.07073413748973044,,0.011782267002500901,-0.0255630522645043
LGALS1,0.024885269009643763,0.013382560832480935,0.025179835909839316,0.0562623909321426,0.08173252892806479,-0.029198204252975497,-0.030909237635306914,-0.011201026841934683,0.049039265191934474,0.004786253334790687,0.07198077726180928,0.014234271546681906,0.0899034836259172
BCAN,0.053364638722941914,-0.006809777838561927,-0.03337783244277014,0.008707570931551417,-0.08901243822565738,0.10878800531793045,0.007181114034559114,0.027729529272579538,-0.08143417661762319,-0.03395667050747519,0.1334853658069726,-0.01967162413074505,-0.054243570813944146
ANOS1,0.017915340534994748,0.041299884151113506,-0.024076418630026717,-0.020276983016429575,-0.06427017857095718,-0.0061798725387548015,0.09004845375682471,0.01730770807331105,0.03344647663945702,-0.0067508023727069055,0.03375697933945514,-0.029091350063090313,-0.008618121780533953
EDA,-0.012481861955062805,-0.02643312907352378,-0.026897440789647474,0.04040313614354341,-0.021088385827929157,-0.015925173313452723,-0.04864760841824153,-0.011261033026700232,0.07452936885677253,-0.03403030834872435,-0.04663020651426521,0.03267862420403266,0.0014363868868963266
FGF22,-0.017749256480663618,0.11147913842043736,0.040519191124911466,-0.018000486175358876,,,-0.010866538305413335,0.009130853914189184,0.053602258877300205,0.02713010540922964,-0.036082360988676995,-0.03437402811535751,0.05366059108552228
SHANK1,0.10431286254952754,-0.014296304993454249,0.1068361993002372,0.07427748035990163,0.06477636791294872,,0.000856681575168777,-0.019696514433104724,,0.014000555841289397,,-0.031975338511032986,0.1339517070773146
NPVF,,,,,,,0.03877422526110547,-0.028650131283658457,,,,,
RAET1G,,,,,,,,,,,,-0.022363602705268742,-0.02354236201100391
TGFB1,-0.016762059139266875,-0.026635274636719084,,-0.0390000067459491,-0.013774355803918514,0.05290140137515061,-0.01320606641466056,-0.022906577425434463,0.018362050897130246,-0.08564283708928552,0.07421279323868342,0.0733954188241386,0.015244792884317375
MSTN,-0.029998392480296017,0.017525367189824642,-0.019832109234396725,0.035489497773262574,-0.03555754075457695,-0.03780038464755683,-0.030590260023369568,-0.00948153989592287,0.019314717366603035,0.04253364753839092,,-0.04325136264078535,-0.03183415108930431
WNT4,-0.011487900069192833,0.07812066886325553,-0.025354601322848176,0.05712400436310594,-0.006777347497616053,,0.014837856823747,0.03368678757280349,0.03905291198614264,0.004528183809964488,,0.015294527052650775,0.10175122946501289
TNFSF4,-0.02627072453787784,-0.020977495766110712,0.008714845256813623,0.038500157507262434,0.004572498150289606,-0.021992382492380693,0.01888768402509247,0.0520984447634897,-0.02791561924699324,0.03582495144542521,,0.032531178394839266,0.04853230182199984
NTN1,-0.004853452402606679,-0.010403778330821444,-0.011704372833705547,0.028713219951414518,0.012406938909335422,0.023031385562093696,0.039708591533759635,0.10796725979200847,-0.0832410728529131,-0.04011547359929068,0.0726834542820878,0.016493916574633512,0.021285038107602686
CXCL12,-0.006615118306801196,0.07933709410387046,-0.003610944977086317,0.0027371103850692643,0.002078704827612867,-0.020843368584204755,-0.009325711041563234,0.001514495073447109,-0.02267253282450397,-0.06478962634355385,-0.05350780940307042,0.08392841602191961,0.024922253846050225
GNRH1,-0.000868040083415622,0.03320329166593826,-0.012637438414519349,0.006031948813800634,-0.002526449177810051,-0.03041905777846654,0.0011368635988112824,0.027650856691547165,-0.018360805382289763,-0.047978585676162186,,0.011354828491450817,0.029138180046995702
FGF8,,,-0.017660956769648732,,,,0.024159879629061774,-0.0191935970902687,,-0.04752820800687462,,,
RIMS1,0.08990174088814422,-0.0244650597589248,0.009337082841818991,0.024890428655905447,0.026115612531531728,-0.03884986375397843,-0.025732003933529358,0.012171409881207657,0.11106575834842485,0.011717608579089838,-0.04000923238203962,-0.027970523534568147,0.0009807134865061288
FGF14,0.01939295938016016,-0.02875342705214574,0.034682236639220425,0.021459841886170852,-0.02997683407391051,0.027991335713978518,0.07570952150972497,0.08101625165156015,-0.01641160197208497,0.034285257738125234,0.06045546746463114,-0.05165550557480854,0.07208549963061578
IGF1,0.02915819762476661,-0.039491894938459796,0.026185006941169993,-0.040806779576034444,-0.010773414895242906,0.13034291021582314,5.6312582999509345e-06,-0.07263907598207839,0.059640287185624245,-0.04307228193330802,-0.05143527225160885,0.08646966473250672,0.013326808807665859
TNFSF10,0.03186618758735745,0.048936084410371485,-0.03347282556729745,0.01800999410030911,-0.03268891858824821,-0.01852879403608031,0.01688796482873739,0.051217878380055426,0.012269580996249946,0.05803887659643252,0.010721823683028158,0.04226469013800206,0.015088179688846898
GDF5,0.02224814442915919,,0.035762003050808705,0.05441185063264066,,,0.03635895932396114,-0.006866290187700463,0.012722490836564826,-0.045755134916925504,,0.017717729456638704,0.007058086940973709
CHAD,,,0.06866967307412372,,,,0.03502100146176906,0.05140232544200711,0.029742160311239864,0.0013384989292440754,-0.019796130873195032,,
RGMA,-0.054302869331236486,-0.03903874573476571,-0.04484857807442463,0.02182896735461756,0.04891510696847911,0.06007220812241264,-0.025065603077800674,-0.03256552538111663,-0.03797695164352809,0.027508081450773544,0.033116794291197245,-0.018423592792383536,0.04276604285336163
WNT16,-0.027203110235689786,0.011607195761121089,-0.017028725095638863,-0.0040542296663768716,-0.023151229460487536,,,,-0.016864626332348902,-0.030325301312832873,,-0.02115022251373048,0.023981367569891384
CX3CL1,0.05574588341932772,0.006590185640664838,0.024249692028549253,0.039800683486443736,0.06481641118053083,0.07067780342712503,-0.05853344386205005,-0.03330283201315019,-0.03767315928511135,-0.08245459414125197,0.04073728888500405,0.08635553838418952,-0.0006851563105592084
FGF1,0.0042849045478114195,0.01967393395809753,-0.027497997249311304,-0.04597255465913851,-0.05296352939147614,0.03343692112385607,0.022294262450460497,-0.0045772245666740085,-0.00878386380520532,-0.031201148907504868,-0.09275377298586146,-0.03871005165579298,-0.11072672030360446
ALOX5AP,0.014169179969391989,-0.06006428804962706,0.09417489176881863,0.003187161598848826,-0.06556374866249794,0.01934092469770013,-0.04288528743044068,-0.05194925203987643,0.0074400654433043,-0.00018038658611063926,0.03556643887822507,-0.01821830981758396,0.0663324046519006
IL1RN,0.03459412374594463,-0.02801624561983106,-0.0173474891710981,0.023838896248599667,0.026818451163374127,-0.06843929423458528,-0.030747863684668062,-0.057708065671832856,,-0.006476923620161006,0.053875842730893665,-0.008983055905177896,0.003645703041487839
PCSK9,,,,,,,0.012248600122665888,-0.03037705477447659,,-0.029435442177628928,,,
NPW,,,-0.01796939550170912,,-0.018671161561581693,-0.07374260051502893,0.01004922480309762,0.040018244704339345,-0.01883495475524505,0.02131745151918048,,-0.04517519698706831,-0.01744882709775557
CXCL9,0.07142486421929474,0.0439289526067402,,-0.022112246143006994,0.011853998634185754,0.004887656827624901,,,0.13745349592362838,,,0.11922111983958492,-0.011415419996573747
ANGPTL4,-0.018382381940530993,-0.010081309879999058,0.08723618831452401,-0.03496733103620117,0.05128165329075253,-0.040136712259071124,-0.010543852127178925,-0.006897728999589786,0.00551235689470536,-0.039256514416382234,-0.11890732710291424,0.05531714640764074,0.08856722497467578
UCN2,,,,-0.019373896539462365,0.06928446719447867,,0.014189834900725297,0.11168170437393383,,0.04888002662684539,,,
OBP2A,,,,,,,,,,,,-0.020146228406682138,
COL4A3,0.05236713226032506,-0.03168979081900751,,,-0.02728006555227517,,,-0.02403798324205457,0.0012580161309125998,0.0009990863142224462,,0.0711026699840253,0.042342560746680726
NRG3,-0.010320783840523234,-0.001638670447715735,0.023170900465665844,0.00022808834769613874,0.05484851667506594,-0.028238795662820365,0.06535230105845746,-0.015389505171828582,-0.00437630658575753,0.0334491715763256,0.042744364383737285,0.006682274392314405,0.039624195060719014
IL23A,-0.01881931031519687,-0.017346496587906993,,-0.023700871998708704,,0.04472068541700977,-0.023565254044275126,0.0026725506291676087,,,,-0.013794385075687424,-0.031604532679388925
COLQ,-0.02704825562149423,0.009837959386286243,0.03686027712334514,0.010207776982961637,-0.00047880530089553034,0.010602787539489487,-0.05718507112676782,0.024500277825107334,0.007096867660201399,0.024014290361564376,,-0.049444855735330875,0.050642575852858064
SCGB1A1,,-0.01319637204457816,,,,,,0.0048439312106728916,,-0.034056989146986676,,,
TNFSF12,0.027023676448889183,-0.02490044716719349,-0.046920376070756074,0.012058744605820017,-0.03826764824395191,0.038265726658417994,-0.010696905961070627,-0.02332445634416148,-0.043449307733493196,-0.016021275879235203,0.05517021812927588,0.035817165272820244,0.06849045253382198
DKK2,-0.01971232697713352,-0.01548576296522501,-0.024784283361678653,-0.03450371702287404,-0.008524846585075881,,-0.02781714630746361,,,-0.039201091158834266,-0.04525025771496567,0.0036195635386931163,0.011043913231592428
FYN,0.013669790373808235,-0.06016609249311638,0.011630290713463507,0.013843905830702394,0.03322815217489359,0.0589186305259919,-0.006639885883942437,0.045527039773398774,-0.03208421947173602,0.018617675307465477,-0.058925468227807955,0.05528838705843697,-0.008399218576480343
ACE,0.016978495086970247,-0.01033870481657711,0.051460477605347256,0.03229041338880962,3.266422735703877e-05,0.025492636035952178,0.010646616267465244,0.023975653291830983,-0.004023419140363166,-0.04087462456051176,,0.08589216114732272,0.0056232980968810515
IL18,-0.005121026721142174,0.00329864728884422,-0.007389274954629292,0.0013845210133312511,0.0022372170449445152,-0.04146441754332994,-0.014288373752722752,-0.03200912734393301,0.03137528360157763,-0.03437843366885538,-0.054969854093747654,0.02694367311442037,-0.014564053080850006
PPBP,,,,,,,-0.028853387341885875,0.047240528046350344,-0.021684915994618102,,,,0.08949302943334607
CCL27,-0.012481862038919243,,,-0.0028696209774035186,-0.012013680667856875,-0.09498638470835938,0.004261808587322093,0.008761678661749024,0.1262030939396288,0.00041576141346821616,,-0.005540090652973121,0.03204359380319255
SERPING1,-0.020079296465916333,-0.009075951476094694,-0.0024309937466951894,0.02337780938383832,-0.0761210779274245,-0.0410242734945881,-0.07270584307872663,-0.012124682141637633,-0.025111394722770578,-0.06336274681508802,0.042234496021809925,0.08174442614972258,0.10136920722105196
AZGP1,0.00599717627507254,0.045132961484106886,0.005409536261467952,-0.00721031370313381,0.000964814153599646,,0.05062240738644708,0.005194105676957843,-0.05512511110405158,-0.05474932344058223,0.08589304455002313,0.061220523573421975,0.06753719078812499
INHA,-0.023940110516505464,-0.02022195923356663,-0.02287893171390476,-0.009235930022342543,0.03824258799071956,0.06361161424390459,0.026414952533633122,-0.004800613492971189,0.03553046844616094,0.03144240816540976,,-0.018171843971468624,0.005436209124208417
SEMA3G,0.010816723142703596,-0.01222850132457347,0.06809467140788457,0.06590032134422517,-1.5521908942327728e-05,0.09837072161008356,,,-0.017376691517534678,-0.04883494966406685,,0.03367818513066879,-0.02731090801894828
OXT,,,,,,,,,,-0.028519181313998408,,,
COL6A1,0.015428200268910267,0.017683532567331822,0.017504175114324925,0.04289914067039073,0.07951042624239171,0.03973625333362195,-0.00236779423348785,0.008764829371985295,-0.03348743225532863,-0.06804466212274153,0.0027191383689824616,0.08926601488963806,0.03130259350685331
FGF17,0.0041644399716473735,-0.014471886384454293,-0.009249834849413496,0.07186128124769862,0.06171785906080889,,0.03181381630862698,0.08302796067853774,,-0.016026835730519315,,-0.01919317669047475,-0.04009768139138731
TNFSF8,,-0.012809741517831666,,0.10714211985374064,-0.0172651555448938,,0.012304999326715804,-0.03327561978434223,-0.01686463288880646,-0.030325305315463603,,0.022046579973389466,-0.029712377755295
FGF20,-0.024771558392086217,-0.030534469119146965,-0.015165404824681178,0.023793942003386637,0.006184179198307568,-0.03418576082606527,-0.020316326271285313,0.038672261283747775,-0.02240211390603657,0.020926959249220025,,-0.006736263412733391,-0.02199497067628952
ICAM3,0.05570502725376375,0.032195205909946976,0.04071784321143736,-0.012391494175818222,-0.032841219760244365,0.051464196941153464,-0.05483271224420023,0.023575960806942277,0.03839810448705623,-0.0019693729281929093,-0.013095759606862203,0.050704935839117636,0.08735575237197596
LAMA4,0.018649948674012876,0.052252049369905594,0.017654707011860303,0.05614722592491753,-0.013445618413008448,0.05237823747156153,-0.01976954706725885,0.02655961089932834,-0.0702466256463458,-0.1135681162223988,0.06315707297485565,0.062719721951163,0.028279584977036486
DLL4,0.009159233140517397,0.010363967421007056,0.05521925354170437,0.06034017845009138,0.016392149534098666,0.13458590839443477,-0.011455071324032241,0.027148263988903847,-0.0005345605580737672,-0.05622871320969314,0.16805793434129004,0.07087947346228304,0.08554564791067042
SEMA3A,-0.014827102906383149,-0.024116236850506338,0.04163373098821246,-0.0038922100351666024,0.0033069938568798646,,0.03427674363351664,0.04689772215077035,0.010120398043679571,0.06659650973933443,0.04624917957958032,0.028288044332800258,0.029151464823058137
RLN2,,-0.013756812693728552,0.08928835965399773,-0.007423787128448287,-0.017586716833153528,,-0.021649473134473247,,-0.028080742350250418,-0.009801832927266585,,0.05139971716275659,-0.02583988431150489
C5,0.003417432471653619,0.04199368927201391,-0.03822026737428761,0.06370949142120882,0.06910501607330578,0.013655920823479457,-0.029968119600628937,-0.01627272801894152,-0.05674664335678212,-0.06588951418468803,-0.045250237151017066,0.07354220031426736,0.005963377839900001
COMP,,,,,,,,,-0.020195850101864556,,,-0.02736381803890863,
EDN2,-0.014102525717755554,,,-0.024988348437762903,0.08231426681492696,,,,,,,,
C1QA,0.035059744467956656,-0.008052063016497408,-0.027580016477682635,0.016599297737265234,-0.032318506628924076,0.016321094684905987,-0.022113775730108347,-0.005409649245610529,0.025403216645577088,-0.05480340390315478,0.030987666227391245,0.05970909514500454,-0.048406762227874774
UTS2B,0.029524705173598308,-0.015648719208558228,0.15712114933542143,,-0.015201825497781353,-0.032457796316624606,,,,,,0.08337808051465272,
COL9A3,0.05754634199557275,-0.00026953521145638544,-0.043062174407601725,0.033865012225146436,0.04468067599809205,0.027600393843287115,-0.007245061678720129,0.008225012387347049,0.052773872078063624,-0.035993263941960646,0.16188386697316476,0.037970669302819116,0.026767707689626642
DLK1,,,0.07992847680470215,,-0.046907605649648874,,,,,,,,-0.053223654323750966
HGF,0.014023807729177872,0.03723485275298962,0.008384381454665076,-0.026124687718599705,-0.001997674194928409,0.0026825629150668954,-0.029200957401193828,0.011673678597759108,-0.03867408211141563,-0.0295877522402714,-0.013917953840788293,0.023086979591515264,-0.03152456569420459
