,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CRH,0.009410038665864023,0.07268432279174375,-0.01440682977426173,0.05234343681138835,0.03130232159878268,-0.03425856632300141,-0.024125661201259283,0.006560514558972505,-0.01714190479801001,,,-0.013530477800764404,-0.04637203719164254,0.06782090624905612,0.015074912309548393,0.24646436048946743,0.039361261261577254,0.010188897068443937
BDNF,-0.009976685780850312,-0.013196370848676942,0.05971296302856058,0.0305470067999017,0.061805743445434345,-0.005640221921407409,-0.05728106525710333,0.0006460184399129554,-0.014115367769166668,0.03356842565516536,,0.07577031211760381,0.022297842711998764,0.0497987338545041,0.027486036438313405,-0.042554802971093125,0.043665561322493926,-0.003447756458996244
CCL5,0.010912641615519109,-0.04620448882648383,0.0001563092485945207,-0.07103535788026707,0.11553534251164436,-0.018779639298361364,0.0380572594577851,0.0806968700182148,0.02286363289647611,-0.032230370923474375,0.07281132646189553,0.03791140411227362,0.04057733718833785,0.04748076234832086,0.03725847615126894,0.13876250196526368,0.10655507773396936,-0.009390971558525625
GAD1,-0.023330678320013988,-0.01773368397803261,0.038732399853173866,0.07041704039017878,-0.02134911807143969,0.037348800779931184,0.010678541538319881,-0.022984750869174102,0.009738154691364218,0.026801234788135765,0.0039209767547452815,-0.02055136286762874,-0.012277946348617522,0.0022355570375197395,0.01931667402006435,0.08653083654052969,0.01588020535339139,0.1074298576184264
COL14A1,0.034442606825593,-0.01840840880147124,0.0020943882163926594,-0.03529794687088598,-0.020252113336710918,0.009759565761521509,-0.033289953158876284,-0.018958132114685302,-0.032815636085841204,-0.04711608111612823,-0.00657389411442753,0.03653027160309359,0.04648370874900502,0.012585463755812909,0.018944617858680863,,0.013684752676556014,-0.06098751923343604
HLA-A,0.06769964214355793,0.017386128563676134,-0.0714119763139768,-0.09447150762488407,-0.03899822303459656,0.04388918341949585,0.03511479889499204,-0.00107566283148065,-0.04619094087445467,0.06854147182778686,0.006770556526706075,-0.06168258532026509,-0.052014505656751836,0.024180006484459393,0.025027510488442,-0.004504274996056392,0.015529444413652855,0.020221856620271986
CD5L,-0.02193170798123327,0.02718942112509431,,,,,,,,,,,,,,,,
FGF18,0.015481654774411035,,-0.011446118518064253,-0.021589164433810037,0.019768251641949702,,0.01658936456021362,,,,,-0.020102020978955994,0.025284645429644752,,-0.013636392921657603,,0.0339282338719671,-0.03630343390059184
ADM,-0.00415544320758676,-0.016424198384450094,-0.04682141690269925,-0.047017743106643986,0.04437495955542195,-0.05020837484134331,-0.036978914731456584,-0.006198248963672292,-0.03988744866497429,0.04042623540599767,-0.050820806907739956,-0.08269536444417101,-0.054376904013798744,-0.04182391408091859,-0.023368101230621004,0.055225269887420415,-0.014332410472771027,-0.029348669122666562
CCL15,0.05441518771297431,,,,,,,-0.013988753584140349,,0.014402431192844881,,,,,,,0.06036237510611711,
GNAI2,0.05290615647427259,-0.017381895537346863,-0.030369058004788382,-0.030648042123362206,0.026252548439647198,0.01614274613185901,0.06478088163124712,-0.031187633439038288,-0.015611196701201471,0.026846031942622167,0.028251961538589106,0.048785221225802665,-0.021859651753729687,0.01459742358989169,-0.01840653017394144,-0.05789787964556738,0.019852601213583777,0.02992989269061432
HDC,,,,,,0.06725278058972291,,0.15971868649544763,,,0.04165642738606185,,,,,,0.054960711212764995,0.0107033274303763
COL11A1,0.013503413248379795,0.0238597524287182,0.02315549698374044,-0.02848988884844275,-0.00427174830606796,-0.030528565713556714,0.024357822523230828,-0.02085213428486497,-0.0377627936154885,-0.048317816000834346,,0.017040873523649185,-0.0006640028425144267,-0.021230748601252725,0.015611526729813249,,0.004182695630060466,-0.018741888728740018
NUCB2,0.023490444998383077,0.028158925744845312,-0.005111230755309668,-0.034962077238526526,-0.03459898526166022,0.044160277489707946,0.010561157473711053,0.02648288071336525,0.03120426767652856,0.006603949069494641,-0.07563345205263255,0.026756431291385524,0.01641310513683501,0.045724294252041754,0.09555795279754549,0.035430457259560594,0.022894839486066052,0.038676175158248595
FGF16,,,,,,,,,,,,,,,,,,-0.006246699558693209
CXCL1,-0.037918591198338236,0.12700832610817456,0.0025406692066420296,-0.03473826022993266,,0.016203146536096343,0.04115381000670082,-0.013170882894960595,-0.017002513501411652,0.05198860937401731,-0.04534875515932876,-0.05456415097027342,-0.05209673863891951,-0.017013720200847057,0.020406718702393776,0.0630449307581402,0.026593546948961138,-0.04170192681633633
VCAN,0.0980148486666562,0.03377144063751329,0.009730484763409958,-0.051818471540496354,-0.00999282040040868,0.006995857194135636,-0.0072769751429896,0.013928463625906334,-0.05629466489075245,-0.027137742077080078,0.06953586385493475,0.04044438989886926,0.06151239091198077,-0.06193738419225543,0.011958961795866198,0.011674417878979673,-0.061832456487190754,-0.06777208022859738
MMP7,0.09167798359403526,,-0.022755662211472735,,0.038588404893396155,0.030673661412232166,0.02112933974123502,-0.0021277360910833616,-0.01937101575845658,0.0395991909900719,,0.019177077407858557,0.014357902096391968,,0.005382254115596583,,-0.006253403522329526,-0.07863130022228162
PTPN6,-0.007201873543831954,-0.03312597313618057,0.023516868199619137,-0.02931052390738436,0.020596166103022503,0.02579815674859333,-0.003936968661610731,0.022459730250614495,-0.008536766252311688,0.07625421026241419,-0.008332669119739344,0.054189467202655925,0.019894482568340727,-0.02060274965194487,0.010470933780547009,-0.0781080816974864,0.01669172360454431,-0.02961729554907207
PTGS2,-0.01458625056763579,-0.0141231377850067,0.017848999619858343,-0.01457904666833001,0.010775028033104199,0.004621084864628297,-2.4620566839732946e-05,0.026456565512935185,-0.02892920280861399,0.1422561866108289,-0.0037085015350248147,-0.027341464351524195,-0.06215010282733622,-0.03378811641275616,0.04949032821043449,0.15059421696331493,0.035643763047128324,-0.0780435060580856
XCL1,-0.009361181529309842,,-0.012453786584786242,-0.01655702669154101,,,0.04141931820884438,,,,,,,,,,,-0.0226287230869908
CD58,0.03225175776771235,0.07261532062982565,0.03002144930757581,-0.019195492656484046,-0.007906811709729653,0.0090058173522908,-0.01190827710925879,0.016439693187953557,0.07185596672147526,0.009176183990028449,-0.16614607345100885,0.03661695352728131,0.024624793236243468,-0.0033306615429226343,-0.027352021536197105,0.0027912852525273607,0.09649364628836267,-0.003931774021125596
TNFSF14,0.08906104760622442,-0.016505134898404213,-0.020488704903190352,-0.037651316954468037,,-0.03388324852691608,0.04769268809759652,-0.012864486835339778,,-0.024331390172796345,,0.057915385503263264,0.025529398870509503,0.03368165088669127,-0.013071753958332068,-0.04765696570283028,0.015305108359202846,-0.017926077541610002
CNTN4,-0.02645475219029172,-0.012920166946754257,0.04387381943399466,0.0494727602818954,0.0553138246913564,0.0008179223302254041,-0.0055364270689105995,0.004472852732057784,0.01740536156687073,-0.03885575012568372,,0.04997016268665423,-0.012382455379922235,0.02829618291784047,0.005802024597418805,0.07222870574355125,0.03399166369589749,-0.023871522743028544
NTF4,,,0.11576338144252743,,,,,,,,,,,,,,,
INSL3,0.010776497650639328,,-0.011446116272974913,,,,-0.01745253763677357,,,,,0.024504740638075707,-0.008901961950543283,,0.0354639095625522,,-0.020455097840043436,
BTLA,,,-0.018168465050975417,-0.017261251507699204,,,,-0.016428389686859567,,,,,,,,,0.06389909558410328,
MFNG,0.011480557891965849,0.011088082647072492,0.011583629356696797,-0.023591849105357034,0.058241893977452885,0.039090497520064375,0.028125276388710103,0.05350232580797931,0.035602563913037726,0.002397793481693524,-0.036534544624758455,0.0572129505130468,0.007234937338369443,0.023632976114354488,0.058500085921938005,-0.017970911557342678,0.036094392450353334,-0.016752714499468545
ICAM1,0.06354027699406954,-0.020146688223632924,-0.029293378807746143,-0.07589890229505583,0.04967352269264895,0.0450601202008391,0.0243585030531992,0.01533354320737375,-0.0499971799673736,0.06971606202735493,0.027575685119512996,-0.07360412665026919,-0.04658089535247622,0.0381065094316015,0.010836154565827637,0.006837956082414753,0.02477603232115021,-0.05135103020934328
PROS1,0.1372842101637339,0.049147784389494666,-0.04588134750808654,-0.0889928804050265,0.005297421324824174,0.029849057912898797,-0.035238710622689795,-0.028973354200692098,-0.010508245463196703,0.014313130784825656,-0.025391969365079526,0.044480041137611025,0.053319321493415416,0.0038193518159035295,0.04074669640714476,0.04651123242503417,0.051189507491452076,-0.10826666766141486
CLCF1,0.07111376200516563,0.003443713416715979,0.040983094609102586,-0.009423106578941366,-0.029100449717576457,-0.025768961412865152,0.016973723696795572,0.04007182935533953,-0.03732394045656995,0.05700182429859532,-0.03641848293556099,-0.006453854232796337,-0.008446897081787572,-0.032528018841046134,0.000253923116571756,-0.0006405690550967118,0.00713855463293564,-0.043953675565869
PSAP,0.07979784361883795,-0.014111411884228917,-0.043728935183437796,-0.012522822276199778,-0.013425779860515892,0.0015688416195838524,0.03768761869783883,-0.039585002848330594,-0.001302266105372232,0.047314200388549,0.02407050900148433,-0.02604432766702666,-0.02175853406326895,0.07234369710996465,0.019391783023048267,0.027686237810042265,0.018946980240384048,0.03295530883654165
EFEMP1,0.1254186153982362,0.05076138617442081,0.02504138868069634,-0.09194683047700968,0.037587324767438667,0.018980148341848097,0.06238622829095681,-0.010065196499590381,-0.02812721514129225,0.06498855445337202,-0.021422472319851137,0.014825720217058691,0.04245527587509023,0.04129862217718321,0.030126713472363217,-0.03732140854695185,-0.004797993798334571,-0.10127585689880617
C1QTNF1,0.08416267224129455,-0.01397080692720046,-0.01557027399619065,0.021090899027170134,0.06319478681342748,0.04090399118638983,-0.015250101324547363,0.0015525005098257021,-0.045465395604450724,0.03239307563431443,-0.07523242176532365,0.023606109925343854,-0.009932217560315306,-0.007999462873094814,-0.01081274288015955,-0.08067117335558589,-0.0018414189295861258,-0.05437728983546593
ALB,0.007811289982557401,-0.021772642379463802,0.007899840401357553,0.01709441159465776,0.021224936091972593,0.08981249232616298,-0.019053593572893615,-0.014611339971166079,0.02649617071011958,0.07758061311516454,-0.0507117876599939,0.014177363099272785,0.005426422649014967,0.013252410534656847,-0.007411941215355774,-0.028248899981201114,-0.037813113416254,-0.03744055390913925
CCL13,,,,,,,,,,,,-0.024507432764109483,,,-0.028870868581156766,,,
EFNA3,0.03027688399092627,0.043790395515845924,-0.035132035653212275,0.05407757009245783,0.04300366307442533,-0.007299613288042856,0.04312179513895225,-0.007888338846761355,-0.017613626613605764,-0.009657887030104053,0.013389051030045104,0.0786219072925768,0.07768250526238582,-0.01677737513977721,-0.0034600022966634865,0.061132827097821765,0.04223637443292523,0.04554232534329332
DRAXIN,-0.043843944847428915,-0.004386994545150052,-0.04077647762613437,-0.005659492463188139,-0.007890936785927396,0.03574879879552613,-0.026031122438967616,-0.011732188991553339,-0.027734263473340903,-0.05105082464482846,0.017486277137538614,0.03118689694655633,0.018980711164606794,-0.0162751152883196,0.061193876533347805,-0.06370295286115821,0.1515286743729811,0.003570162794271413
RAET1L,0.022891800544222067,,,,,,,0.06782996636935516,,,,,-0.009890807499643923,,0.03258737081840321,,,
NPTX2,0.01607005539490799,-0.0002642080377915354,0.06196943931867892,0.060087375429450036,0.016836608591324367,-0.00878361892425989,-7.765259562281663e-05,-0.012552491982279777,-0.016605543770454836,0.06477495412564435,,0.06840649693929857,-0.02566867697288135,-0.030770401147496396,-0.008724464567211564,-0.024086362726914636,0.05122219334342517,-0.04557459246647933
FGF11,-0.011539538669191008,-0.013853497567663308,0.039266923716239334,0.04245958289616379,0.02928867902947935,0.004094315192964795,-0.024164073978782653,-0.026592141812169436,-0.009540016640866256,-0.032906077999385455,-0.05672784191957488,0.015752674976850404,0.02628853547366492,0.13454540314504762,0.04664556122422758,-0.04688412787330331,0.05580868728920132,-0.06814502512333828
CD59,0.07302182528376255,-0.00226233672563567,-0.03027091361140011,0.014694498000798365,0.00914933436455642,-0.032544569384155335,0.09149510594467881,0.031198802774790948,0.023350099272602585,0.038137174724337856,-0.04710686504622581,0.03669780517130968,-0.020026699158331662,-0.06102213961125945,0.026042493485555016,0.024755983562015388,0.01052418008964,0.03431168813444928
COL9A2,-0.00603805476028793,0.016959033659540584,-0.015122335226860758,0.020796556826833207,-0.012092235966496737,-0.05811924441489974,0.040753229708381876,-0.009727632938770072,0.014244327688880657,0.04457604614159702,0.051250510286430295,0.028199930930593795,0.041626009017477254,-0.025215828088317474,-0.02134592689968841,0.07639478566466504,0.0972500924829801,0.06438586852481473
DLL3,-0.054491602684128095,0.016956837628376922,0.012870434787771376,0.08470760116835876,-0.008852847033056279,0.03176779475773308,0.04319084316137998,-0.029342013294056387,0.004395608114955079,0.03661872754927458,-0.0370138228209703,0.05830229445384816,0.02967734676890545,0.03193398872791612,-0.03645938293828441,-0.00273734177445217,0.06516753567589807,-0.0008627082658650754
FGF5,,,,,,-0.021720234237199747,,,,,,,,,,,0.0015256560129799704,0.0027206631270869914
LIN7C,-0.03423163655924722,-0.00809500499048658,-0.050301432996094894,0.02755004585786746,-0.011440015304901907,-0.03590574884955041,-0.03286732260237656,0.03919443663646634,-0.01990390713748837,0.08010459918298934,0.0046430449665493595,0.07796072612388966,-0.0013776735175448525,-0.0052484132526513655,-0.00037430307692068373,0.07017759398906077,0.039797652447971156,0.10341058618293394
GDF7,-0.02201725875546083,-0.013864258517788376,-0.02042321313360569,,-0.007463123033741311,0.08428193175678367,-0.011419858539377485,-0.012864486335425798,,,,,-0.022011309733920563,0.024621290028644893,0.0313656242208988,,-0.012732225794618744,-0.04042382405471737
PSPN,0.02111842820105855,0.0006381684492976792,-0.04798485934439925,0.010201781161267787,0.03772200617541258,-0.00638678688785242,0.008458996242492337,0.03996676139393352,-0.01166924741823587,0.16500483575363553,-0.08168867679656892,-0.004368216285448396,-0.013867358778460523,-0.01464284502668552,-0.027034380494823942,-0.003980384501734729,0.0749652479511104,0.0639625820303765
ANGPT1,0.0400544063261887,-0.02729124846464742,-0.042568831641877886,0.015192742681822455,0.060430125396694796,0.014625145304176187,0.0323133324869152,-0.03460674621846318,-0.01986250914831971,-0.013556787709474372,0.011175361958367621,0.13661270038526335,0.02713149762260552,0.0013577391176145977,0.03766895685713884,0.004138563839505452,0.023721010735937152,0.01516933902974658
PNOC,0.06746681252365672,-0.029013572181285932,0.06337439887306665,0.07830373642869402,0.05777422451487775,0.027196356127299353,-0.006499088607139224,0.0020811611411630146,0.030796639564409006,,,,-0.02340692359204071,,-0.044577358681755976,-0.04255482598011497,0.03981743352698462,0.03703797918894291
L1CAM,-0.025969380024936817,0.03768106774801767,0.0025049954513049182,0.059136792902855985,0.08436708497785142,0.003260934849312481,0.02991755570162479,-0.012511437377823672,0.03362459697395614,-0.03442836022553152,-0.054885758138885694,0.012124328736107016,-0.03502570197410581,0.03904257700836679,0.016732354386479503,0.03185371053859202,-0.022280874019495755,0.07344536960933513
APOA1,0.013324082983467165,0.08066350123601713,-0.01782543493851219,0.045402602201493086,0.0038533334662425936,0.004912358251365031,0.05075785098153523,-0.020819936011310974,-0.0018042321999308492,0.053949592440856356,-0.07544549005635975,-0.02805952121462933,0.04453878132984096,-0.037702133882432154,0.07594211848980395,,0.04238060952336016,0.07973985688433073
PSEN1,0.022922139160097662,0.019310970503189927,0.03989872058434385,-0.009838791237297398,0.014690445974608567,0.000301291464305719,0.032700951636964896,0.009803055718865689,0.047564119382811756,0.08299310731029906,-0.0469563694598127,0.009470914456563395,0.027243798938216324,-0.031999089158123585,0.03024005331916232,0.0809912114195246,0.0569063804607074,-0.1069870124127612
CALM2,-0.0381527712225012,-0.06538302760817213,0.007149585232428416,0.06181064787619283,0.03724735596483677,-0.022960363433940967,0.008732974962629907,0.03263385834525312,0.007774711830956818,-0.019157787031893705,0.05697999929791996,0.08083454779211481,0.1080296503510796,-0.009354643953001576,-0.011474131922599575,-0.06083641206325042,0.0624990434857182,0.04796827071147486
CLEC2B,0.06271627786788835,-0.04443657678282233,0.005159068643907333,-0.07207150623467364,0.025668268912467658,0.021134285196824632,0.02602639591868265,0.012776921520040308,-0.03923575841918813,0.044369207941887014,-0.00989211156154181,-0.02958171977956589,-0.0371898785911371,-0.03708700233144981,-0.019197422522677275,0.09904184758306295,0.06351356764434346,0.033250539525927984
NTNG1,0.014367285562244647,-0.00041700496320943876,-0.006039695916407518,0.057514122567753546,0.056919943983057435,0.019155877863680774,0.025793292156799614,-0.011789273783816721,0.01101143575581936,-0.03884754561347976,-0.03506316140070884,0.061760790662344967,0.0015134171766504722,-0.020427938625085813,-0.0637728140208619,-0.058108045771653453,0.05727397739720789,-0.009816256480649864
LRIG1,0.05550085048741866,0.003048138968377914,0.023992269346272493,-0.005242636280249189,-0.028730338541331814,-0.013938526412814855,-0.039062950596061144,0.0027224811510677322,0.02654974394404108,-0.0175568818295061,0.014272311190550906,0.0691152750953457,-1.7217578848537592e-07,-7.548557232419957e-05,-0.0023098967876208267,-0.047195286653122843,0.050392248801164746,-0.0486346249057784
CPAMD8,0.016522590878509876,,0.07112886687503688,-0.02102184483037744,0.031238010560613295,0.06051630869832304,-0.01935889378293581,-0.023811100486351187,0.051659203945314536,-0.012095165069378898,-0.04520157593680013,,-0.008293924495484434,0.022827324479731962,,0.043964525575393536,-0.02312063893467952,-0.01040859860282442
GHRL,0.05711442306366643,-0.017585314634548127,0.01672604174291796,0.0088621264641217,0.12853535377813557,0.07627676625498465,0.049498201284264715,-0.011732188991553339,-0.015995490575355632,-0.04714621942565282,0.07608057329162814,,,0.014427236071345823,0.08166923800466015,,-0.021245993253450498,-0.025267192011787572
NPY,0.01195176815943331,-0.022473296095230418,0.0004002033668705287,0.007614181403581038,0.00736672034842295,0.00028423144378973795,-0.034351552744347744,0.022796475638785008,0.0354553654455315,-0.0031126199123587164,,-0.01999359865797699,-0.010214012247626388,-0.01887034405307982,0.010306574437042257,-0.037178695814901304,0.007609307897264609,0.025049206169783237
MMP2,0.038557470541493895,0.0028643532561016113,0.04042157696074827,0.036068408070411465,0.008011377902513156,0.03894286531173794,0.03963620218668751,0.029502388693409973,-0.026159212853779493,0.085278149761936,-0.002686771994891666,0.07309171154810057,0.01610703666956731,-0.011735468763689598,-0.03415680210278448,-0.09344175520026658,0.06450158335472543,0.06603860640344904
LHB,,,-0.011791196708544088,,,,,,,,,,,,,,,
PPY,0.03147892080253738,,0.09515108972584227,,,,0.062315360661889835,,,,,0.022474965411622576,-0.06917149066244181,,0.009994986459146963,,0.021438538962792138,-0.00224533070447175
ALKAL2,-0.010194473809467844,-0.011128338984123248,0.013272898432679345,,-0.05871006571052954,-0.022278556062219346,0.035084790805919155,-0.031194525511921572,0.012222902650226913,-0.00010147541524012389,,0.034571371731862394,0.08866170909072632,0.05665621291048473,-0.01705993533797661,,0.04188100319529658,0.03533385444635771
CSF1,0.09996682369709983,-0.005732019162256758,0.04685130908411597,-0.07597262930440492,-0.02683363798727006,-0.02955665969956853,-0.008518297654600574,-0.0036243913643987397,-0.016686060454418068,0.042361036991726816,0.006787510842409198,0.0002861171764308281,-0.0027790118369031575,0.03933645834410024,-0.017964012704946932,0.09632362262749856,0.010392893946769871,0.04451766463685579
SEMA4C,0.014513950299012639,-0.03914540366698839,0.019580392041952967,0.0377831178865329,0.04594999589097852,0.03555554543674027,0.025593531711356716,-0.016422501804529192,0.034821727063440555,0.05532877263977446,0.07231889460023114,0.05220862707200616,0.012807025549058071,0.10098278811842441,0.009890481504892088,-0.0012868947169043226,0.056541319796565626,0.007510534873432089
BMP8A,,,,,,,,,,,,,,,,,0.025216950263191495,
ICAM2,-0.03196442947644449,-0.01633633514422045,-0.003137645877467947,-0.005519740056646884,0.02477117990637444,0.0704993720057869,0.016582522228924642,0.0060205530905475995,-0.02286381729216125,0.0212187589887345,0.07574174309402076,0.01783256793701926,0.03093144064423814,-0.03262087193302629,0.0376377633152902,0.03673580563535299,0.057710230470332975,0.12490652676208469
SYTL3,-0.008530725317008356,-0.013891650989429597,0.03966149148776293,-0.024512466832288974,0.01237308980311527,-0.016726446249908312,-0.03186757573671281,-0.026430539370439685,-0.02997939554335361,0.13685830695132814,-0.04496657557493096,0.014544475964966505,0.03329012102932288,-0.03731995214806205,0.023165786731825812,0.012568835216969733,0.050471221687726234,-0.0634760783229589
IL1A,0.008398860423347835,0.05068810234174825,0.055183351221704924,-0.029866952790361227,0.01148472553909337,0.044350555118939115,0.03960066492509624,0.11108929838056585,-0.024088380277890727,-0.055428875811198486,0.1052149843656391,-0.03338536461558665,-0.01910892820925137,-0.03429160693364771,0.02196149121604008,0.09577066365135839,0.01888020783601848,0.0021515558641864497
HLA-G,-0.025807431132879786,,-0.012453785460104713,,0.041161938556706655,,,,,,0.009621504634293624,-0.012086283042114194,-0.01983983028464687,,-0.05689068879446383,,,
PGF,0.025250543194980896,0.0015176345678805942,-0.03918847784796296,0.010622554818611527,0.0057796923694101495,0.02572852417278561,-0.0361648116053085,0.03346469878981218,-0.026242564386996563,0.04088387950574751,0.0031208435799238957,0.023563707612699696,-0.029514253015795282,-0.01728749642172711,0.015386128935386082,-0.020902165597584198,0.054296987306212297,0.044113254784663755
LGALS8,0.037731572390373835,-0.025791260904050442,-0.005850565263005714,-0.025037215111191575,0.021507019340790887,0.06437083243973638,-0.012299943351824947,0.017255010167312724,-0.025752512557361055,-0.030949000052022526,-0.019259455117163114,0.009613913179827752,-0.03858537134867717,0.02975173474320489,0.09459780183153862,0.035682841403533824,0.032261462828626845,-0.025908804888693432
DKK3,-0.003969867253298082,-0.08242544817045483,-0.0047096736997345595,0.12785518374015042,0.007239562883717083,-0.04134550734675478,0.013945586664498499,0.0017538976316847376,0.03866931758422198,0.008189794176499779,-0.02919901104227819,0.0019088552970000126,0.052322954998657585,-0.04027599972590524,0.01726648472245352,-0.036385203394888044,0.0696093595746544,0.06873535379995895
COL16A1,0.023763934635560074,-0.00041875875335858816,0.041724684666685156,0.024052392253567784,0.022515369681977808,-0.03562844706929162,-0.04019006686436145,0.05297322488228849,-0.031971100178019206,-0.02018069663858292,-0.042909845322269956,0.014074704850003242,0.07916884278839288,-0.009758668328945558,0.0037145926163427946,0.03885566663049071,0.05169146331908816,0.010595981953534133
TPH1,0.016320055271924056,,-0.009738235893422608,-0.02063566583350402,0.006771031736551421,-0.023357554989140637,-0.01537000870591954,,0.029723097676671327,,-0.037958867534692346,0.13283061563336743,0.08332846460124002,-0.004537690614681169,0.05727949657249195,,0.10737934451713735,-0.050852372802025585
TNC,0.11872956303317715,0.03671279823286534,-0.02265394776027621,-0.08468079853906688,-0.025561082334927484,0.020725102558124,-0.0469096644040493,-0.0023405377907805064,-0.06385101540820479,-0.02942731653282051,0.10058295501459424,0.03245701161825285,0.016619426627875664,0.05348537457544557,0.008066652104643041,-0.024284392112478192,0.02536251995672412,-0.058228051314573204
TNFSF9,0.007049140644953223,0.05091792907069265,-0.02042321450739025,0.047153255706727834,0.03148758975541463,0.020320243280377747,-0.04447538334359798,-0.019596298722470318,0.0017749750938508167,,0.03767812430158466,-0.003203972272975447,-0.05529709687601332,-0.032616497493058984,-0.03681566991080116,-0.008803801041272484,0.03399734075584506,0.04373540999828265
C4A,,-0.010966479257987535,-0.013979147914180798,,,,-0.016771983675647674,,-0.013258448253341843,,,-0.02728451313870401,,-0.03723218382127007,0.044886510176390296,-0.058107936877601386,0.04895034461592185,
CNTN2,-0.008952441815568753,0.08926194499915067,0.009336801720410485,0.059606598390200875,-0.01675003459114112,0.01277009753954061,-0.0031063684739362357,0.0004582461298589099,0.001470532742404078,-0.07020125034310437,0.019698609044903274,0.01472388887802786,0.04405637705218703,0.014362428237913711,0.0019806088427926955,-0.015833523597664094,0.011274303286361254,0.03550653852602843
F7,-0.018486381200270664,,,,-0.021261336490533866,0.08278996434094964,,,,,,-0.008651060552477942,,,0.0260104921029076,,,-0.03542973176056974
LUM,0.04130846385400775,-0.01616840714201793,-0.014233164883104266,0.00786961452948704,-0.017898237392851214,0.04249869977919803,0.033377605427950985,0.020642373122133097,0.0021558340761658043,0.05455787108554415,0.056872328283973185,0.01091645506777205,-0.0036446092001680536,-0.024607169409344307,0.08301054912246772,-0.04134876566552122,-0.0144747289637027,0.0494209460349786
BTC,-0.01677155628885286,-0.017160592289648075,0.050979222529482435,-0.056981542763539936,,,,0.02389757413305635,,,0.011691795824481934,0.09822533282917281,0.007699441033437612,0.07643305221562027,0.06503782028919006,,0.0411403989369446,-0.02583617963177278
APOC1,0.06093456790561034,0.009044293830467322,0.03231956697910575,0.0842363416337018,-0.04179882219425432,0.04043935925497509,0.04678482939538491,-0.010380179731410755,0.05338480673432952,0.017407127727171887,-0.027025460943002066,0.10499006900456372,0.010678274618226992,0.04524662263913086,-2.5120984833152895e-05,0.04853056429006204,0.0778343420823192,0.0073212907203151515
PKM,0.03988504049222434,-0.014026211649941682,-0.02171755108081284,-0.06464749515536357,0.008847476460991181,-0.005140073520313,-0.048889753134019893,0.011117427018211792,-0.023673488098437622,-0.012233635415744012,-0.0014410840057196422,-0.008758395451914515,-0.030841599714836822,-0.019638412902594528,-0.0115116244292696,0.09223056032811973,-0.004028434460293655,-0.01209148249104123
TNF,0.014041714080788878,0.04355751151193961,0.01026700470400325,0.01658453025831758,0.056076680213565426,0.02317046945263455,-0.03826408179286196,-0.017152201018019793,-0.03149480492758507,-0.035937657305526394,0.05701975746151124,-0.02413926202966067,-0.025676697657564106,,,,0.09717104246391105,0.008871831765727091
GNAS,-0.04825445899532927,0.00861272769509516,0.02287563513777758,0.10487976680197322,0.04669855308950495,-0.0013995509368276329,-0.026440803385711788,0.00443059317227766,-0.05570806978028006,0.04908313106279787,0.029108833198878997,0.0026275733126335226,-0.025088289789238,0.030998642754551282,0.07589869940995851,-0.08158962359403281,0.07139239931768973,0.12381782446044082
BMP8B,0.042894125183351194,-0.019141409554356347,-0.018054780981608478,0.020553946940930434,0.006097405444396348,-0.012446056660397758,0.02930892070185197,-0.01138888517351722,0.031264375811664774,0.03123090668391116,-0.05281326263997714,0.04307099022451161,-0.020577827189833798,-0.009708418992518843,0.03364796179088089,0.08148301599567735,0.10010155736492476,0.002120891458924079
LIPH,-0.01894920401028087,,0.014899975406513112,,,,-0.013522803741015582,,,,,-0.024507441777347087,0.05747918326750941,,-0.039320734811368704,,0.07209514391152792,-0.04396978208748386
CCL28,-0.012920738340903536,,,,-0.03697681600513051,,-0.020822893121068862,-0.013470646311767448,-0.01196140048379616,,,,,-0.025736317014507872,,,0.045888524100659536,0.04747330532131065
PTPN11,0.028656268857369317,0.00445786488354277,0.03382832286079921,0.005895343994598074,0.0015489094071816016,-0.041504155936121355,0.03605716726696608,-0.030855627677338855,0.036869691998086554,0.01805612663911767,-0.10515672929634465,-0.06039058966299595,0.002687972341655758,-0.01868959248753472,-0.11407208317703325,0.12023429559396186,-0.011841771575860775,0.0037908290541704423
ADAM12,0.0018689115490419677,-0.01305895737471271,-0.022732132161550733,-0.040281065080500736,0.041133153140274534,0.08292536305082052,-0.044571562817757496,-0.013018542251678481,-0.011125817779634381,0.09185601173719402,-0.08218299936353685,0.014250630110766641,-0.013282331560221433,-0.01918141325509825,-0.007674213957391515,-0.06433153437544074,-0.003362901110359666,0.07527860746973392
EPO,0.05577834734552242,,-0.018054781487161355,-0.022143116798655913,,,-0.014148202499599418,,-0.01508290925166489,,0.01850153584158066,-0.026615707659104457,0.028345592184903238,,-0.03597395492946053,,0.026358893773288667,
EDN3,-0.011621613448843606,0.019074971028736787,0.03131539497191809,-0.022684679624632186,-0.030495031710684434,0.04204733231122772,0.028581790891433385,0.01190165102300113,-0.015238542428365691,,,-0.015243388073328297,0.0026755537541747546,0.023059135228216114,-0.02675074750125025,,0.023092759531154698,0.12978781809676482
