,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GNRH1,0.037954406720358776,0.05179078392022453,-0.0069044558178132575,0.10437094953038611,0.006800693987552232,-0.026362369072198664,-0.0171747134216031,0.02383100642035648,-0.02341501835286776,-0.023744018343493333,-0.006184818518910433,-0.07347755741952847,0.026202695343039765,-0.008209704459379144,-0.011987466106548692,-0.026628278736011937,-0.020935019597670038
FGF8,,,,,,,-0.024001847630889108,,,,,,-0.03459483493151081,0.09093867456867066,,-0.03405373107958271,
RIMS1,0.018684730377390928,-0.04576020381070931,-0.003995818274368545,-0.0404332703716132,-0.04433093867357201,-0.009857222790276824,-0.030877468477508777,-0.021592863250834905,-0.042568018734510306,-0.10425024948456155,-0.04331452462322799,0.06480712636166933,0.00864660010824478,0.012969596545957222,0.13459125123599214,-0.009675956283418167,-0.033708606982286456
FGF14,0.025272450171686896,0.001797343956694746,-0.05680665668018451,-0.03465232167197219,0.027401931013335996,0.004386014750243579,0.00444774854064407,-0.004628823829821065,0.02820078642541773,-0.11868500863225998,-0.050182222362437676,-0.04935289114524676,-0.035306626418735124,0.0206362794744186,-0.021586294311183356,0.04126807468648549,-0.04622178930785184
IGF1,0.017316256041710148,-0.04900988543479671,0.0047260267182819395,-0.009717663743111248,-0.03608965986349677,-0.0059120670704072105,-0.018138886274956433,-0.017801559587947546,-0.005345919432802513,0.038737722719241,-0.026270721826888218,-0.06936485031532771,-0.015823199216635924,0.03697076028312782,-0.011807906779100022,-0.012276240951640455,0.028739083529033677
TNFSF10,0.05045295220538949,-0.03914564480668136,0.03743166769712196,0.02608057789529454,-0.035998885405302244,0.022801002065225215,0.009487627423654676,0.06391984255783371,0.041617769362950946,0.00039288827404573173,0.011919696305662768,-0.00986907972038477,0.001498247605717095,0.04957273364613318,0.0070813688633101024,0.028922117449103748,-0.015605096560570504
GDF5,0.007841330856391993,-0.05492441884281673,0.028243839629115957,,,-0.026240267581479678,0.10831311246643792,0.09114861859487565,,0.07431748390498259,-0.012043794561004338,,0.002259846288569693,0.015370031669973177,-0.056326275614973075,-0.037702850416648816,0.0240654016566332
CHAD,,,,,,-0.028030088656195495,-0.02258084061685155,,,,,,-0.036323795187753714,0.013609367702491616,-0.03220820284394222,-0.02630722426406067,
RGMA,0.07848724849525894,0.06700394932511669,0.025297994999296757,0.0044871130583293995,0.0019295933986569144,0.027385845752641223,0.13419547058689846,0.002144889891376521,0.010893820300182653,0.013281746904511692,0.04901784895273122,0.058956078078837425,-0.005283029723652658,0.039836256882670784,-0.050684729153884264,-0.014652990636055643,-0.0020556904158329256
WNT16,0.14571888787983156,-0.027949092631443472,-0.0031446839609129557,-0.017840333000826235,0.02217201860697896,-0.017246433256328145,0.07395046291792032,0.07712878785514189,-0.01736631864341436,-0.03205636446430274,,,,,-0.02660740538497421,0.07173983301782069,-0.01384868197762687
CX3CL1,0.00023345377687371152,-0.032488931536095896,0.05108752371959089,0.0697093464932107,-0.019978541656561485,-0.019896900664872878,0.0335726513550324,-0.056992953365465754,-0.0008555676167463678,-0.03972398885131447,0.015033510833723002,0.08338445155079573,0.02427903713608425,0.04021807501802788,0.02077856268278742,0.01687426113972643,0.004372082803488398
FGF1,0.08812523380417493,0.014629687941122406,-0.020375463840926956,0.0025108097166706513,-0.02610714227357027,-0.0011278465775987074,-0.02348321226398415,0.08695915579724682,0.020103955517381287,0.1257519195167334,0.016948585119908252,0.025517241732871836,0.020563998886521235,0.05718659945011988,-0.027038405175323927,0.03739279513968167,0.060750017368958846
ALOX5AP,-0.021821213276273035,-0.06501222379521399,0.022517863000055365,-0.016259021281753012,0.03995858356738964,-0.01704816947487211,0.06555695166589992,0.027078125043900527,-0.022253219269971897,0.08285094241662365,-0.012303883531977922,0.08640666960579822,-0.009909255140990465,0.028415054763140477,-0.03296851066564584,-0.010468522698808089,0.06177302510292843
IL1RN,-0.01617765621405102,0.05679615068377609,-0.03528669745134401,0.012303439690577754,0.060561639274523356,-0.004744296069400099,-0.023575834383941868,-0.0184166064977565,-0.016711655141537284,0.09075392115236548,-0.01293466305566063,-0.0011096904925560818,0.005547788706831616,-0.03409423401496392,,-0.046895076270230845,0.05578487299649355
PCSK9,,,,,,,,,,,,,-0.020007353934619176,-0.021582863902801695,,-0.016336770831765015,
NPW,,0.028482770438401205,,,-0.023349482035385102,-0.03133745201189896,0.06691698841758491,,-0.014005707199027929,,-0.01440639845835381,-0.06690331549914309,0.049488362962042017,-0.024240735929403574,0.10500146898383886,0.08101401447006179,0.06797273554465351
CXCL9,0.010878236579093767,-0.038444897379383794,0.038130711192780914,0.06304520097836655,-0.004234196196877689,0.06594385467210445,,-0.02227382450874011,-0.02724870838108286,-0.02137725036263529,,-0.050430259001436085,,,-0.005067617461592687,,0.043267680122437854
ANGPTL4,0.11885296005684202,-0.01408956669735786,0.051226684539562695,-0.022799988275147905,0.03911412621489105,-0.010724567799559949,0.01985058121454277,-0.04029372405656118,-0.02535369431242692,-0.02249276491259001,-0.03587921919334763,-0.06002327296334914,0.04408704382938056,-0.06158054998056671,0.0007123816179954511,0.007124806143524519,0.031575226207305976
UCN2,,,,,-0.022356424169345877,,,-0.019515465266604935,-0.01581892880351713,,,,-0.034594840756289484,-0.0037810160323184672,,-0.018460469780802423,
OBP2A,,,,,,,,,,,,,,,,,-0.017558862708064983
COL4A3,,0.05964281218203625,-0.035161572139404726,0.0781758134207564,0.0004975926458371172,-0.015783482028426055,,,0.07958124092889052,,-0.016312186037973374,,,-0.017078960572800655,0.032876448348871164,-0.02581906092141228,0.030500548366937046
NRG3,-0.02936251387385431,-0.0410670876231706,-0.05111946696579814,-0.010965561082354313,-0.00890693748684919,0.021658832182957128,-0.05122752250017152,-0.06246710576841191,-0.019094352222182347,-0.07709404856112144,0.006242419666089978,-0.005847708002296776,0.008614471156029108,0.03023689289502842,-0.03171296833242034,0.005397410119112237,0.08284182480609244
IL23A,,0.03345613649177709,0.06573803152916959,-0.02379706483675435,0.05742310297329244,-0.01443824717151942,,0.04166493415557544,,,-0.019846571247368577,0.05503838534784809,-0.020007346955215652,-0.027718611396978267,,,-0.025347619519330646
COLQ,-0.029517207759812474,-0.0021505467407186537,0.006421890778429843,-0.011438309375536195,0.011476130581328433,0.021172291825698377,0.058396950834137866,-0.026377457689682242,0.02662809546874442,-0.046747942906007874,-0.0305342014399141,-0.01845489631431867,0.012018276847707893,0.04578568887700971,-0.017839947793585834,-0.050983822688128774,0.010620001389223449
SCGB1A1,,,,-0.01810365104926643,,,,,,,,,,-0.01203817705859228,,-0.01890174516682077,
TNFSF12,0.005050923875840761,-0.041757555604635406,0.030439387619026415,-0.00985884467916399,0.026470252636165956,0.020736735488203668,-0.018955770780310303,0.01236594709677151,0.011996388030548802,-0.06034833956832149,0.0018713245871468797,0.02448178284367164,0.055373319213546136,0.03064103279609254,-0.03591721828178569,0.05046578668200289,-0.0046620064638752375
DKK2,,-0.04063944208418722,0.018824354401474144,0.008886277634149,-0.022686016765533133,0.07564149897415683,0.0801849713100451,-0.0347558422105288,0.051603264002531034,0.0372922772883112,,,-0.023617284007707375,,,-0.021756739333228935,-0.02852156439787978
FYN,0.04652509709327372,0.021898220845654407,0.021305360761974975,0.014116959342711509,-0.03960300806875771,0.01817866733009323,0.14946328928045025,-0.0071014995082419735,-0.013923521525154317,0.05141788236715555,0.011433029058650648,0.04916933768941495,0.049400273898019556,0.043895084062812346,0.021204656626914765,0.026930994591374123,0.037084731597229345
ACE,-0.005139154905483757,-0.030577945985226947,0.07412072178728529,0.03664374197852007,0.007002290383535299,0.05924960371496137,0.04453986175093089,0.017439792077862826,0.012838242532735378,0.005013232577283748,0.03170336977104968,0.03862980359547933,-0.006550171919507625,0.031690130133280356,-0.0012983566077412706,0.048583640951549566,0.03672529636188477
IL18,0.07125793680894783,-0.028916738134043708,0.03308798987581511,0.029361860516208513,0.043838021278838554,0.011029842744799831,-0.016786193942610935,0.06166383638899267,0.08809019045853769,0.046667476535137635,-0.014244350034564618,0.047259670116669386,-0.022741391617237598,0.03889809977681743,0.007621611030132005,-0.02615339243956279,0.027588206329330348
PPBP,,,,,,-0.018046415004689616,,,,,,,0.04996612960891177,-0.025549201871274265,-0.034212400514393934,,
CCL27,0.08371224329771947,0.07408019543031413,-0.02359506202963661,,0.023562144124535434,-0.016220478001001393,,0.02358768265120438,0.028561656823101383,-0.02617208159564926,0.02375821730410894,-0.03129926475189448,0.006043055103956615,0.049383948639687994,0.04576169075910428,0.023012040616779233,0.11040146679776024
SERPING1,-0.042502086793827214,-0.03941558558506925,0.05212833076860786,-0.015275955188124085,0.03625634493074897,-0.01360635747089951,-0.03408071264488599,0.02236972479178926,-0.05044101167625507,0.07729885549043745,0.014204243583907152,0.0625164012790445,-0.0031366883458944293,0.0422215876788755,0.056579740589795334,-0.004131716556122826,0.054145742127676186
AZGP1,-0.0017553344973862647,0.01692054134478274,0.00945577924794772,0.015131517354384354,0.09077061678031459,0.0710743585063566,0.17317386266910512,0.01661895402151041,-0.0424514216210485,-0.02703327443206141,0.021510242953568955,,0.018441195433519308,-0.019787249257381217,0.02301080712752034,0.01369582091793443,0.0019143326824379802
INHA,0.010778801093967756,-0.013407044401226795,0.07407620541220185,0.06979911849616305,0.037241555414770686,0.041548551360560675,0.06445825290410698,0.038429216091096716,0.013267836532687673,-0.006705839546171079,-0.04873851438375225,-0.06494657637184087,-0.009465505249209253,0.050305979846323554,0.020350700710522796,-0.0006166848269399244,0.003297760790289092
SEMA3G,0.05457049673036937,-0.03707830395539397,0.08206943171333649,-0.014733884610873892,0.03766135069471294,0.05266270554697918,0.05074034189721834,0.03507920708611787,0.1360465311500034,-0.029593294634135774,-0.01840728669684785,-0.05091804536928105,,,-0.009545735895682951,0.03086933886871285,0.10798983164108325
OXT,,,,,,,,,,,,,,,,-0.01582824292649634,
COL6A1,0.03945464440817781,-0.03797185285945553,0.08897199825824482,0.006810688956962831,0.029605342629860885,0.030381186302982338,0.09355464496387267,0.05700183574635336,-0.007301995015602254,0.04386970000150543,0.061322974551140594,0.022195849330655364,-0.011455492130920467,-0.0030400968344048047,-0.0003111048476936756,0.02960025826299855,0.010854906584643999
FGF17,,-0.026841990291660494,-0.05196422017109314,-0.019853485506755843,-0.027288952399976467,0.0161053825787123,-0.03289223389495796,-0.028742141048877897,-0.022981764798585037,-0.037709414996081665,0.022690720599558137,,0.021695582487416636,0.0828636840058482,,0.01690124594704148,-0.016728210741813045
TNFSF8,-0.019992345545489412,-0.020294677501914004,,0.05872809894977052,-0.02851889276396968,-0.0180464103269491,,-0.018416606655087934,0.030094401005340443,,,,-0.02658116738109691,-0.023642291144376045,-0.026607415729130116,0.07116862470562027,0.04866496930589332
FGF20,-0.009574760626571617,,-0.03169284362851276,0.01377691425594028,-0.04091046237540361,-0.004773309262845748,-0.002982708454525313,-0.029665704720485502,-0.019213903559843495,0.09201578864967958,-0.015748686747239306,0.02553500791363393,-0.013349764587900416,-0.014157654760945802,-0.03839763672157193,0.03195833997997054,-0.01359250571863274
ICAM3,-0.02944289791731347,-0.0003361238451785635,0.01539126190821653,-0.03189889332782802,-0.006981716577294365,0.022929622337152202,0.1281955302258304,-0.030504714342722887,0.0223084591773451,-0.019693268201776207,0.048725830815466546,0.05203886208164849,0.0168480501840576,0.011027221620619417,-0.002059437420206614,-0.008645535889610855,0.03772201728467181
LAMA4,0.013307564395274477,0.04997057150928125,0.043316714524457255,0.013425224830948226,0.01873343588135219,0.05839977390047898,0.050332479282818074,0.03120733354431706,0.014440108985014964,-0.004475872258303424,0.02576316900143706,0.00333220583711586,-0.025657883104459035,-0.04427095239321815,-0.06956674217570079,0.05584197898695828,0.011604585508802763
INHBE,,-0.03192103239960928,,,,,,,,,,,,,,,
DLL4,0.01997839515153641,-0.0313904041278386,0.07642651774655002,0.027179147238148075,-0.006717063802216933,0.020297370449793805,0.07277563349099704,0.05313408559859356,0.005681005623873389,-0.029824417311201213,-0.012840520839223197,-0.03193319164754233,0.03455325449092172,0.064694199255647,-0.00032446267420769664,0.02165985326510362,-0.03618314094719306
SEMA3A,0.030724207152510234,-0.027595590019612735,0.07625983320730914,0.027454223051288473,-0.038572416747318976,0.0271370549391655,0.09665349554958967,-0.042896068356122696,-0.024345351874403665,-0.08028551974540113,0.11128905338351991,,0.02882190418609362,0.04899760728079364,0.005471246642876007,0.041934017459911016,0.06959752861189572
RLN2,,,,-0.018872500389961678,0.0009740914285048087,-0.027680382323614038,0.007088914522415864,-0.02365158323233221,0.029030928145204846,-0.027684034642622497,-0.01240747155276475,,-0.01838081268231667,,-0.022096380347870367,-0.018460467745146175,-0.019306231968523845
C5,0.07569519356250515,0.06295781042034207,-0.013408165705074183,0.06360141551844675,0.038586530532584616,-0.027879009563858023,0.13107824993851813,0.028916041895764567,0.047213294397312214,0.09248226029176591,-0.04446494453322625,0.038429958303415716,0.04046541176209745,0.08827755286081591,0.048383080422022454,0.018333321522734078,0.0710026185700886
COMP,,,,,,,,,,,,,,,0.05302909289192427,,-0.023849502468377807
EDN2,,-0.027447390263443866,0.00027482278930744794,,,0.0707693181213456,,0.08136835635625593,-0.01601977315257406,,0.009293610169829467,,,,,,
C1QA,-0.016752421373333614,0.015686029113293153,0.021445385303054138,-0.04955653172494899,-0.021556517807510573,0.000307598321234314,0.11881164683740478,0.05691602789436255,-0.019774752085633368,0.08574306395137934,0.015940575384968687,0.06142561653256289,-0.044723614984561524,0.041492127646978044,0.025585595577527064,0.06883483385737045,0.00561470566901584
UTS2B,-0.016953924130370394,-0.021824424060722995,0.007131537016220736,-0.006100038519069918,-0.028781059380183212,-0.001196465965352874,0.06672427248313034,,-0.011403271087897229,,,-0.0400437820485649,,,,,0.13851963344622722
COL9A3,0.06319601997220424,0.06377457709980518,-0.0005873046247205973,0.021117828405855587,-0.0275939310550613,-0.002020180810799423,0.10871126224662434,0.06672529890110579,0.025450676740913624,0.104647176282634,-0.038291677465532414,0.05122361484728399,0.02037097044434808,0.07982084344291707,0.004199398462224338,0.02947564151666155,0.016784685383978225
DLK1,,,,,-0.007333679553716918,-0.016121064882899112,-0.02174613581608181,,-0.03518657304579587,,,,,,,,
HGF,0.01293031785122894,-0.056124983633365697,0.0178206343790849,0.03475920301950424,-0.04020308927322051,-0.0008446356415027623,-0.021153222813479946,-0.01656498974133741,-0.009354338443124844,0.019561143224057095,-0.018897958116895767,-0.05473125159118586,-0.006616067131661403,-0.01793971121975952,2.6715316406447003e-05,0.09831659753627323,0.03627151187333666
P4HB,0.06953721562575566,0.014869039611861512,0.05343840235150915,0.0023846014182738423,0.04943870169709154,0.03638564276031679,0.11973084508336,0.041074965691628024,-0.0060150256397273555,0.06904850477640193,-0.0428997073676201,0.027825884099104463,-0.009714645176312773,-0.05028594287128355,0.020531201551650148,-0.027702216731490793,-0.007206059004169708
ADCYAP1,-0.0186472018528689,,0.05371589077545258,0.16912613506850513,-0.0024589530442075016,-0.009324578371587951,-0.013420443031080283,-0.029511975908068058,-0.009502973983344697,-0.0035371068874401625,-0.01828276088730453,-0.02330939124916536,0.03376586593955013,0.03642923362689739,0.014378414429328234,0.02659071838573022,-0.02957666155015599
GREM1,0.07058093990956334,-0.02182441052951811,0.019089907619155907,0.005879086866193881,-0.01332112742085002,0.020395554426886963,0.12390755463840028,-0.001619136781153521,-0.018538097620051344,0.07458113363369957,-0.04214677946877658,0.06366956088854485,-0.04144358919808369,-0.04242415916999651,-0.005121087094523488,-0.006773903145404979,-0.01760026676762528
EGF,0.010505577315695805,0.026907267306981595,0.05520076853295191,-0.020683480739828477,-0.025163048044230963,0.03340977942662959,-0.028843097143321863,-0.009747516670392416,0.023502324713010555,0.005370597008489368,0.03678023195264951,-0.019711676889522453,0.015019524528520832,-0.020606739610952503,0.02427996557875337,-0.023242542540977913,0.0014085890077293248
VEGFB,0.00825269146881136,-0.0753945766873714,-0.021318056048945922,0.025064657035479707,0.05789735986417782,-0.027384488180678453,0.057684891693347604,0.06141179120071462,-0.06459091646241738,0.014088071978955573,0.03395641057867636,0.07136444573514852,0.03084597393553039,-0.011171451267343029,0.08178890789483718,0.016610508312194315,0.005941178797154733
FARP2,0.019153933123481622,0.0726164413878628,0.00018256434719179644,0.08005349754033218,-0.0030158695058356082,0.05757518162952769,0.07040202295932137,-0.035523601486314754,0.046446477944779394,0.009200239663743124,0.02601524357439743,0.017686223621928513,0.027324905260525525,0.028655378966414406,0.1324267189007213,-0.0032208862992161936,0.013550035208426786
BMP3,,,,,,,0.025941622458153606,,,-0.02346020994352832,,,,,,,
IHH,,,,,,,,,,,,,0.012016204151990282,0.0416696908672689,,-0.018236065468098688,
LAMA2,0.027698864237522065,0.026362787495185218,0.07117060547075972,-0.03501089345709727,0.050807274605365015,-0.020515653589246244,0.05560364840322522,0.054533861773659785,-0.04288255583672688,-0.005595692325211071,-0.001119011490325658,0.02191922617234664,0.0035406342131028595,0.060967352288006725,-0.027175680683745332,-0.0038754653899860845,-0.010699576757881595
SERPINC1,,,,,,,,,-0.01220046992891914,,,,,-0.020606741250264075,,0.0642344806793562,
NRG1,,0.02474587262454017,0.008425234806868884,-0.021830335985362447,-0.026404704940001307,-0.03650253783440572,-0.020450080054448896,-0.030600801970795892,-0.0374698554595836,-0.054396973979707525,-0.011077075836676022,0.10391950665736713,-0.027572598160078354,0.031178962629207132,,-0.025148048115708848,0.029326688288364218
SPINK1,,-0.03908015341010873,0.029167549053407793,,0.02618282861720055,-0.03227207838603808,,,,,-0.01240747155276475,,0.037745780981466796,-0.027071152572771366,,-0.022136725004595858,-0.026912100596784824
EFEMP2,-0.00043300457166008414,0.012376293869487813,0.024703905352989473,-0.003260790119983889,-0.020003747449162168,0.00781631404864749,0.09137556721073849,0.02415495487421278,-0.009450685953077789,0.025214877025793662,-0.05031451617512546,0.03235385983090923,0.024776253978542332,0.019004336133645775,0.025183983390858852,-0.002195944153071836,0.03769926303764368
SELPLG,-0.0021321732279027555,0.128144679254327,0.05133296452478213,0.04512815717147995,-0.01590017073582784,0.028232862417334498,-0.002447456443436507,-0.007175120444406409,-0.01533272508908435,0.05375280543818633,0.009077187867003912,-0.07459475480558456,0.012727763666873134,0.030136742036007226,0.05614204756897528,0.05062306810254729,0.09201925473038979
GDF6,,-0.02559250572706847,-0.019935867290800543,,-0.02343633418766157,,0.01735188590330357,-0.023651585783632707,,,,,-0.012453194513177016,0.044372414120972314,,0.09789981697663441,
HLA-E,0.007162049893688926,-0.07210409747565372,0.04451349271588902,0.006546223308138575,-0.02696561092236349,0.050757101818660603,0.037322731511043754,0.019415868472563064,-0.02316966300941925,0.07461263503109139,0.0011480363589596173,0.0507768165999114,-0.05806721910574562,-0.02442403695758584,0.003363208182078474,0.04887725645419236,0.035988785620864695
PTN,-0.029743074781023313,0.04826825935265749,-0.040120167271063704,0.0383453199024321,-0.04975433425369862,0.05885927424224502,0.16633147556029884,0.061372572886945906,0.04199394490036136,0.08551786469862749,0.028158227332206392,0.05567915521626113,-0.011384879400286232,0.0724698243612266,0.048951028557977096,0.03498664639303267,-0.023141837214958945
CD274,-0.02850944073662145,0.0192924784917543,0.027905940571922472,-0.03916251606541446,-0.026509069193690185,-0.005026815634739799,-0.04020911324360734,0.021773432133078044,-0.0059283850341219,-0.03920194534797189,-0.02041948743488046,0.11458963426409434,-0.060663436228823676,0.046321547642094583,0.015399365773329227,0.024728609731498125,0.04411121328864916
CD14,0.034204842009573404,0.0002947598100834919,0.020789272603430737,0.00029269297297571155,0.04351315096049885,-0.002923370025740273,0.01641702084248592,5.901050416299295e-05,0.003929661764659841,0.0843455385711823,-0.009331254662625924,-0.01412957327961716,-0.04193186101068218,0.06477884291597578,0.04396894071989903,0.030802842660709807,0.07660749105577297
SFTPD,,-0.027745658077340384,-0.018240230122324605,0.01398307647485226,,-0.02026658274597874,-0.022933665637954258,,-0.020940434602259392,,-0.020978556546216214,0.0326060093089604,0.020225645604984216,0.040949251798782345,0.03160966843157141,0.0443256403023871,-0.0244964711485676
SLIT1,0.03676958690071526,0.016375627073847595,-0.000991083681443949,-0.012384885477408339,-0.07179960883487488,0.04462981182765283,0.10587862787075564,-0.004730284650896293,0.013976469387549905,-0.10474063998621168,0.024242520139136543,0.057282213696533614,-0.023499116130088957,0.06107765548487375,0.0543081575240007,0.024626306122448916,0.018680989608943054
LPA,,,,,,,-0.018022765485633356,,,,,,,,,,
CNTF,-0.021867507441317678,,,,-0.022686014433405316,-0.018046411974040416,,0.0062074150764016844,0.01587537341529065,-0.008668970973427175,0.008965413110364508,,,,0.06675843246003925,0.02165386870708411,
BST1,-0.03660212395908116,-0.00028976998428995233,-0.009970248793354125,-0.0021590999142369525,-0.030664724784757083,-0.0008823212390659999,-0.016292715153791434,0.05468926104660113,0.04547921853567213,0.04645423405731225,0.04593200426365422,-0.030226263072463656,0.02849530267779133,0.05696470517706687,-0.002346221449011975,0.0105349556071904,0.027585616794812282
AGTRAP,-0.02173495587403547,0.022610881405443786,0.06253655790780448,0.04837396977240056,-0.0016373490452863066,-0.010096069722887745,0.09279518413709026,0.011978396817839014,-0.038415697943037994,0.07910684651779118,-0.020761884117271173,0.12129954778390342,0.035830717819648396,0.06293434975524194,0.003679896093210142,-0.016249891286885244,0.05849643596599731
LAMC1,0.012155866149109445,0.03058501438897896,0.08565368122628364,0.0004179961292937276,0.005622746873690017,0.023470567842535064,0.05212366079773801,0.07620385651146763,-0.013156229250991112,0.08538597814443238,0.008827289522201808,-0.02786942235907567,-0.006844807532722915,-0.025578148120246207,-0.018591693564141906,0.01841154724808374,0.019953190780030477
COL6A3,-0.03591354813465812,0.05210335581030884,0.04104463707021763,-0.015466586981592473,0.04850180066215144,0.041422918087139805,0.02432229855406526,-0.03441314106988678,-0.021562285953319868,0.06127762309964205,-0.021194846496502672,-0.025166202593561508,-0.026212479898809076,0.009184527404738196,-0.047180649955730174,0.0313199293084654,0.025987579971809904
FN1,-0.031894373124043585,-0.03689434122625776,0.07528797257099527,0.07195940096611952,0.0436471280252143,0.038070715905831776,0.10814837383971034,0.0582764776300023,0.04463099702194036,0.10719420191618344,0.0392883535092181,0.07437101338440805,0.043606269657244214,-0.0017881628529750556,-0.05506281647060449,-0.00556812656586469,-0.012482091420073484
MIF,0.01882616956150747,0.06848835895135875,-0.017738209477809484,-0.0174883246294558,0.07448063843129521,0.004575201730631814,0.029650707420150458,-0.021907298414983973,0.05330219324358936,0.08129694200664175,-0.010485154473075489,0.009972243361374153,0.04762241289530906,-0.0018347856727315922,-0.02040855375021341,0.023028526151662496,-0.022505971654554785
JAG1,-0.08081979484043769,-0.017569924329140882,0.06202944266659515,0.010271917896031728,-0.01897299695013423,0.020020853948471203,0.09724977248959236,0.07712042268746229,-0.0053017973444496125,0.02907322048396448,0.029428746288492322,-0.044995922410293404,-0.026474067135721636,0.029058135339263623,-0.029071228254635657,0.018040366909946485,-0.048723141421838534
NID2,0.023240607419228183,-0.0012727916179796222,0.06335569777537627,-0.01272093591134907,-0.010792067273767234,0.04117991751320892,0.1550117019999341,0.0031006167521111993,0.023393608420000586,0.0980018743330083,0.011276649240561964,0.10743146962661121,0.028907359807515055,0.055902889224182094,-0.02602891081613742,0.017492940094077588,-0.030537907023248028
EFNB1,0.05402471490641019,0.06802414183922777,0.022224789084458463,0.013508343797314285,0.008780066650788712,0.025243324236014105,0.10767161201446081,0.0065040704537958835,0.015517615470218297,-0.003043571129053031,0.03773948993165049,-0.053823481449029154,0.02465951998106529,0.0013841833950402746,-0.014642058500730411,0.01603873835299757,0.014812034144242378
COL4A2,0.016964466763522007,0.011848911080278638,0.0599985430201712,0.048476543090955636,0.009064552583743004,0.06952951286918652,0.13416978428712953,0.05563171955473176,-0.016437355746923094,0.0801417993646143,0.004549972115516736,-0.008201506351484152,-0.0065774555151942166,0.016702827037416688,-0.029927731611047323,0.01588088124075642,-0.013072997139881037
SPP1,0.06464180226537827,0.006787152249744915,-0.022237838297682284,0.02923606077193372,0.10988409752496617,-0.006981054914344832,0.11159030041336655,0.04903495627076564,0.01921908321016096,0.1153900261782819,0.021964877028916727,-0.013983898756460127,-0.01049407564602063,0.030355324605499005,0.04780857320114145,-0.007479911231781676,-0.017967680009040192
PODXL2,-0.037563297291755456,0.05692731390133148,0.02794287892605695,-0.05040412732156511,0.053723222805755706,0.02304046574890222,0.13536917795028472,0.013240748031813632,0.01760288433270768,-0.0517640576123995,-0.004763462572644102,-0.029942196603788405,0.046041042754946596,0.07585250612803363,-0.001053299242749513,0.02466046843711599,-0.01608173764192689
FGF9,0.07101949018323353,-0.04536681277834606,-0.015157796827462041,0.020248012774155732,-0.024863559892330595,-0.014702671813961125,-0.0029905749366931013,-0.034368534291492565,-0.03639125761795124,-0.03853811903560879,-0.02690408022934235,,0.04586229226545734,0.03739664161200157,,0.03870917714066579,0.07835635423378434
ITIH2,-0.05805482145717696,0.09470034114402959,0.00486918140618195,,-0.030309391055075182,-0.027504046051412552,-0.028663597017762794,-0.0240946517145449,,-0.04275457751806013,-0.020192045413900843,0.10255718031318137,0.03269853535777057,0.0180806746634337,-0.03641524401500126,-0.028123551600663266,0.0365483003020471
ADAM10,0.02872165876008842,0.00043049679035795366,0.04740182222536279,-0.029053032118165893,0.023674627368594884,0.012693807073502055,0.021508696026242648,0.04903039777715263,0.03508773552938131,0.013721574977052876,0.042960850394414274,0.0028690466886974017,0.03256534891812701,-0.017080109507511744,-0.05028853971552371,-0.02577808548509741,0.053109110774594626
CFH,-0.015776600633291407,0.0030968608136806002,0.060863457183260694,-0.002595969787146862,0.0009391843387489662,0.054173908730253885,0.030932943239545502,0.008505616118491582,0.06719079209840487,-0.01869236105505097,0.00937643086090395,-0.033055028272845045,-0.01422974570864874,0.03364529573560221,0.04875978867602809,-0.017224280924957827,0.017579906125034146
COL4A5,0.059067289901289795,0.11130030347648658,0.02819274842622007,0.010703974111434433,-0.023064749916418506,-0.006997650736182703,0.13778638146498945,0.046221808255142445,0.003673910073657908,0.11142254977467628,-0.018731632394138213,0.0857440391414219,0.09611681410403262,0.09088497906275009,-0.048159017907925226,-0.007556385807537877,0.11392523495607894
LTBP3,-0.0617123863725703,0.01941945376996871,0.043057493934897606,-0.0328970050830494,0.03803644237866472,0.012873919135959967,0.07689269293532111,-0.03414992527825364,-0.058449874404187106,-0.010644552285685683,-0.018862234414887293,-0.08699887522371709,0.0045432040398380655,-0.027837799323609736,0.043204067403959864,-0.06872309633537314,0.0697737505960956
GNB3,-0.031176962477591517,0.1179262065040461,-0.03014415262431879,-0.0036685225323378166,0.04434869913562215,0.003020626885837998,0.10671492294814416,0.07611632377518282,-0.04021125248257526,-0.0431440370782327,-0.011989927403783305,0.11047499196249899,-0.02742205281511604,0.06839147048766889,-0.003592075560082182,0.04954359921137217,0.011949207304134332
COL6A2,0.02445262492589493,-0.04778653848469915,0.07814603867334678,0.045605161845186704,-0.026093274897880672,0.02291938122921189,0.09974065372912934,-0.022824028474381378,0.007892482343903552,0.09525409966362024,0.009461912286578967,0.04007948592574921,-0.014578062544368185,-0.01660801662388996,0.027819125019886842,0.0026530336770550235,0.0009433375357966691
PLG,,,,,,,,,,,0.025417496901154947,,,,,,
GDF9,-0.02146367996210558,-0.02548394990701213,-0.009109153886286993,0.02708654474043137,0.004374477370335607,0.025884021228458128,0.14927837505361222,-0.011478441389921375,0.01714571806810551,,-0.004579642814399914,0.01252693187245792,0.007574836113374456,0.03813396400748001,-0.04024800186383672,-0.021569474673109556,-0.039373379730276686
