,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
FGF22,,0.0010120412923989444,-0.028220587333888977,0.016196684451665277,,,0.02213668691932803,-0.031039981670826788,-0.017502207558592595,,-0.002705236649574889,-0.04047920899266988,,-0.04576812590196353,,,0.03285745327591227,0.04903101035046448,0.0525252170957787,0.04060624886796562,0.0007791195585944003,0.2021516058638533
SHANK1,-0.02138902866788876,,-0.02710796630146129,0.03726588769355079,,0.025255280179527648,,-0.016763911129270042,-0.029830930888455547,-0.0030077871492180273,-0.03314166130580033,0.015729768091715085,,-0.028217615683550655,,,-0.003318565530710232,-0.028172784409883744,,0.038899606707740335,0.011039272759289735,
NPVF,,,,,,,,,,,,,,,,,,0.1015883532659234,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.005624687752003064,0.019983105293477438,
TGFB1,-0.02892174596223154,0.08110286547588239,0.02803880651398195,0.0026516364163333126,-0.009063647419273142,0.028712119784993488,0.03226353662102078,,-0.03708794160449811,-0.03172995526873025,-0.027022206937073856,-0.005105120624728949,0.003789070234879708,0.1067678623217136,0.03244847119445088,0.043332535546182056,-0.026642650279443285,-0.03865877679125194,0.0297601244232081,0.010323086922100535,-0.022084053508843127,0.05041284616870763
MSTN,-0.037382876555669284,0.02218797372479936,0.04137151553301956,-0.006499638595636162,,0.022480735878783218,0.017607986284521943,0.00014229066209092323,0.03343154243400582,-0.017759287837806767,0.024753253252410682,,,0.02847234337090389,0.06378169593027105,-0.0029877860370682457,0.026065453317672047,-0.020143196269910204,0.01654664409921036,-0.03246458153640034,-0.028379292689806795,-0.0478526757630238
WNT4,,0.004796202524891398,-0.018265288325673257,0.023666995606692724,-0.00435576902314476,,0.0370071753440169,0.023040683704678093,-0.035549747133244367,-0.011518637477079055,0.008302588020655989,-0.05108410872066631,,-0.027984521977522,,,0.03624991291336427,0.06634331480924435,0.016387193948453525,-0.006921469879422755,0.034201707910466644,0.18855831147723542
TNFSF4,-0.029291337891938694,0.014763528994670023,-0.03344682562742026,0.013310051231634182,0.0868369913098692,-0.002455901591538537,-0.007147292093310913,-0.020464926214782853,0.035520530255692656,0.049422503627988404,0.05062251771292112,-0.026358240584176115,-0.012076263233865863,9.288279885843567e-05,0.07901533674019372,0.05126127332541829,0.03850440960882509,-0.017495343404852096,-0.027972419880272572,0.11382757343711261,0.0851941247978549,0.022157917332806382
NTN1,0.021600080312011497,0.04243185387283666,0.05077880998699624,0.023907186448231886,-0.002558217426689099,-0.03740131779341404,0.03037450828692935,0.010691199998542173,0.07670127014135711,-0.03444201492155892,0.0184213135925568,-0.054838953651241674,0.044837629941065875,0.015057467374199747,0.08695790747679007,0.03132673750797857,0.12154070019928996,-0.006631605033790263,0.012181572243730933,0.09971443533394621,0.09319845871306372,-0.06208179684361616
CXCL12,-0.03771073250221596,-0.04535241478721313,0.011295500467223291,0.022657588006607148,-0.05007740644947463,-0.027630023308194487,0.026209825698288152,0.04714415455022678,-0.019391213328072233,-0.0034274214405533945,0.08159524483201638,-0.04499046964618839,-0.038936504886685736,0.03752170511136691,0.09707995179871745,-0.0397255040321722,0.07530265193361164,0.024490835483833167,-0.03023326876777483,-0.01269502312370386,-0.03283337545324254,0.053517605428105214
GNRH1,-0.027580638130202825,0.06482253194430908,-0.023087837790761886,0.014133308836155265,-0.018779383358284683,0.0008372936936897558,-0.059859010828153425,-0.01705357221482377,0.028106799701351156,0.009655547613803888,-0.0559397225321069,0.00505654621124819,-0.009155242639302903,0.002268849145921575,-0.04664575988512983,0.028071814116863575,0.027375694737847744,-0.037636528357803206,-0.0045880763486296815,-0.01997849665673298,0.042921284939620094,
FGF8,,,,,,,,0.04040859964288761,,,,,,,,,,0.042602409410481816,,,,
RIMS1,-0.022933610391698684,-0.03358472278627258,0.019131345675239067,-0.015352639813368556,-0.025922935390099943,0.006150834000565501,0.06607690499136938,0.039150894140650094,-0.05266428243559605,0.029458007217562955,0.004433205765761785,-0.08534429157732047,,-0.06889836379193733,,-0.016680532949469293,0.022948899031724368,-0.008151584154384542,0.08574591786807473,0.0011856761863921412,-0.03223943312127711,-0.02936030205612076
FGF14,-0.02694290777312659,0.0075654950018067945,-0.0015882039989951226,-0.013322671023176396,0.02443903487955155,0.0898805075336024,-0.02460186324317613,-0.01354441984841522,0.04047093763806136,-0.0027612069276346973,0.0016074286775188584,-0.11091515531314963,,-0.03813416396396256,0.07524955274986646,-0.016624545762828093,0.026332989151189777,-0.0776715252178686,-0.063358535579855,-0.0032012119730092247,-0.013170778079815008,0.04777159868439232
IGF1,-0.02511767709855609,-0.053735705003869795,-0.02977685971024994,-0.061385962801483236,-0.032358420087303046,0.018784608241454136,0.044658664175247866,-0.030763734384464912,-0.013311495982165194,0.018439852160063906,0.013743519416122755,-0.046115973535833694,0.002818370311665723,-0.013448307523591501,0.06820212877004744,0.09816100803874324,-0.020496734410665702,0.008501861147566072,0.04200025159644829,0.04340738840693383,-0.025294480308648688,0.01398231380891526
TNFSF10,-0.055353490569676395,0.008913754436814527,-0.037249691249813276,-0.007162575363875733,0.05296250627548998,-0.026842081824639083,-0.028798539917079008,-0.012238135017949422,0.0905256628459218,-0.04810393806475957,0.04789907151474843,-0.004945047357185197,0.04344390516024571,-0.0343414219964646,0.01978215484714359,-0.02078852150434511,-0.06481857884562563,-0.010129088156234924,0.015125776485735555,0.015687329006968957,-0.007680047013898422,-0.0546185465013126
GDF5,0.15949692052026668,-0.02675893365900852,-0.028001307986348697,,,,0.1198297746353481,0.10888987503128514,0.008313130825444446,,-0.0266183074382634,-0.06685483874233501,0.038766606437212685,-0.0032277726241735226,,,0.0019832910948370925,0.0023794120052638827,0.030955136366107746,-0.03111537447630931,0.02119998846178763,
CHAD,,,,,-0.04153135105574046,,-0.02210354243371112,-0.033754726313616555,,,0.016782382220155042,,,,,,,0.004243640061474003,-0.015645920033805362,,,-0.05624824177316398
RGMA,0.0008235869077948669,0.12257104961075048,0.054177705200082533,-0.037454984897418934,0.010821628155233699,0.05189044205076032,0.0516034778620308,-0.0017818743560287127,0.09804647486888736,0.007293040818248869,0.0013715262299241048,-0.0442681826029811,-0.02446474699731253,0.018103663192097004,0.19196187217320348,-0.06381278667593901,0.056151688124867545,0.011544084166418219,-0.01387544459110607,0.04687909638954751,0.03675791359387651,0.06644178515880231
CLEC3A,,,,,,,,,,,0.04558506014286065,,,,,,,,,,,
WNT16,-0.03345388262864262,-0.04723307114494649,-0.03339243432854969,-0.030069119507279557,-0.01934467964929284,0.006129491331696037,-0.028499193270100982,-0.022979387405853816,0.03554471779994337,0.038590171260266926,0.03816845639742358,0.016658098228963414,0.007944764286308265,,,,,,0.10241544975701038,0.00638232462456572,0.06738876695522042,
CX3CL1,0.048257833924496174,0.07293474824554817,-0.022347724142199307,-0.01889265016925448,-0.00213432421742129,-0.01915736237460767,-0.008776175976146196,0.06789137232969585,0.016076149583380894,0.027190908326182567,-0.017944338054309242,-0.07143342752159891,0.00959154314364127,-0.03315764650092894,0.0354364532924289,0.033315704969547284,0.038009638150036364,-0.005050254501086268,0.03819059661478008,-0.002283484378725036,-0.01167052158489859,-0.07672914212047176
FGF1,0.0964920980679184,0.07838915758794897,0.0398449016856373,-0.031540782409904024,0.07259110730945383,0.012933991407557834,0.03307080648529074,-0.030888709167846213,0.01894801285869737,0.008453194442199921,0.02192200471477835,0.16766329196960408,0.18570824688239795,0.007545431124987766,0.15343324716652962,0.059706764574707416,-0.10268523730228506,0.039305454858431225,0.05869137802525132,0.019077717029112404,-0.0457993879107393,-0.04562266169892854
ALOX5AP,0.04128406046635045,-0.032031758630559376,0.032898720082404916,-0.00397784585411864,-0.0007333004583701279,0.027799574001239783,-0.005605613870502165,0.040280250017756196,0.07519756429383598,-0.005808367348639885,0.0019112854315739309,0.057551613813920544,0.014251740090183995,0.021006190421149158,0.06263085152638255,-0.03146116597948412,-0.014838081134646922,0.05790050729477356,0.03830249290420205,-0.03888838541397284,-0.001991710625901018,0.02848266410819968
IL1RN,-0.01597052328731439,-0.06542083648639242,0.02646950344672813,0.035312832821258945,-0.06285513168539712,-0.052021927912668936,-0.01889298962907077,-0.02340954310687706,-0.03184567388737339,0.02508770322337796,,-0.059763032247000095,0.02976456537766371,-0.02200391355204202,-0.06306134789331042,0.013526277226182017,0.01716810335565466,-0.04055358471005285,,-0.027912610528414712,0.02064834067999394,
PCSK9,,,,,,,,,,,,,-0.025654123085733196,,,,,-0.01551734776329684,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.05277017302293883
NPW,,-0.04044512039842252,,,0.04857766751954944,0.015480957114891468,-0.016246488468343156,0.0973079019721173,,-0.037137683099416646,,,-0.01920322077754432,-0.024507568918477576,-0.031926795303743774,-0.055981688052880875,0.07666087342112897,0.06560205796926996,-0.041315230083115814,0.05171531900726251,0.049462175638059505,0.15226584485300793
CXCL9,0.04583755020982008,0.09990436009259916,-0.0383535282738336,0.01473650297014166,,0.044467140978719136,0.021660101344567986,,0.021251974554597767,0.01740917319690405,0.04025278515104927,0.11773551748478422,0.0819770617640353,,,0.03912184759131321,-0.019745453911808004,,-0.03598745367335234,0.07051788490748094,0.07177336799279906,
ANGPTL4,0.0770191224956714,0.028145170288190167,0.05140562217775937,0.03730662084674416,-0.09440946047586826,-0.05315833905224389,-0.07281866205912109,0.06526043667994422,-0.01600947036409084,0.010030462350192355,-0.03796802325876193,0.024870747826262765,0.02900333389330566,0.008295987058718524,-0.051423661837979584,0.005019041794094313,0.0932277932650993,0.062392312578778225,-0.05741350775642209,0.09442267928349342,0.013632844120163379,0.00692086768041089
CCL11,,,,,,,,,,,,,0.040747797178682835,,,,,,,,,
UCN2,,,,,0.14196126760865826,-0.04020286575843845,,,0.03475565560013232,0.031128233812709755,,,-0.02025461178126943,,-0.03890188341608347,,,0.07215447406104317,,,,
OBP2A,,,,,,,,,,,,,-0.015489285513751526,,-0.011330528206071762,,,,,-0.028259139467279516,,
COL4A3,,0.02793084726078997,0.011945153113444656,-0.04681628854663672,-0.039887590825847606,0.0402101145630492,-0.03465726968800835,,,0.052153392851957615,0.049869179507603285,,,0.024011974683011132,,,,,-0.03980653002168989,0.029404950435319724,0.019249195146437196,
NRG3,-0.02898656674315971,-0.017005033031465173,-0.03341197646985284,-0.005513982538746496,-0.020440776821704136,0.008041517892377906,0.018245818118291287,0.025942199539318426,-0.01491158213761322,0.05148721704542393,0.01388861566401647,-0.040313601262310615,,-0.02035131203848176,,0.06970372500347935,-0.03389554085947611,0.014308601257500306,-0.043374396125150406,0.05828693385324406,0.019663098071076662,-0.030971675934139017
IL23A,,0.04865772190114195,0.03883514371213689,-0.003803493938339792,0.0689547005990655,0.044266263900929775,0.005943344112462026,,-0.022678706615738998,,,,,0.09031070331596112,-0.04224934940450277,0.059412302637298915,,-0.015517342350195636,,0.04330292723807336,0.0724048205393084,
COLQ,-0.029139279983904323,0.0919461145796767,-0.049078182689515276,0.002298035826468457,0.015186497044264226,-0.017505388024971587,0.026810417773628022,0.004714253196731135,0.03387325861699474,0.05346791490260616,0.02063352412052545,-0.0639746764704474,-0.04884252118623298,-0.03012848913782387,0.07184555609303414,0.1453665705600009,-0.00864817094492607,-0.0367996297865313,0.08718547351717112,0.07982691804597987,-0.005792357117437376,-0.029051536463694336
SCGB1A1,,,,-0.019971347231654012,,,,,,,,,,,,,,,,,,
TNFSF12,0.02819432855702277,-0.06491176365872932,-0.03665978093137158,-0.008789062172073384,0.05183803447509071,0.012739143017202397,-0.0017576687281594039,-0.02957798996926716,0.06273308816500545,0.028879923798270465,-0.03310330453411718,-0.014136069216781925,-0.00561769356707692,-0.040518096145916865,0.006145727601307435,0.0007123568724922628,0.07495971493149566,-0.006013745157499415,0.014139151690778782,0.04862165501491549,0.06870626696672949,0.008801899444816332
DKK2,,0.020805420159604744,0.012221369294833985,0.0253088852470945,,0.013605716691591104,0.08794452309919054,-0.03344511381479342,-0.04685956724033077,0.0533092306773629,0.01942703014229786,0.0870193247032216,-0.030730269691214854,,,,-0.032586033940470445,0.005807043330939081,,-0.01437525631603908,0.03187602993868206,
FYN,-0.08194757609770548,0.0265552196900786,0.003873551075311453,-0.003760294341332994,0.10821543608513452,0.03312575878885703,0.02371051655657733,0.01316603232534822,0.07973372753752057,0.04211262184482047,-0.008506269751685724,-0.0186537781462979,0.029646409634490434,0.018090974613793137,-0.010777711393980295,0.1510983424577299,0.016686170518874003,-0.00858444404933731,0.035138677460471536,0.05669125413483988,0.0928818724822192,-0.04152944553573627
ACE,-0.0819285351940497,-0.009949773535419,-0.008113189161947568,0.0064850870611395444,-0.0438425645527577,-0.03090371953255962,-0.019516996240882444,0.004882435896891248,0.053635666469881535,0.01549982831533014,0.02322822512590806,-0.08799468720059427,0.0641742663390951,-0.030650881136130237,0.19924324536996668,0.06089928095734507,0.05770225744984759,-0.0416927086042604,0.010807871497985691,0.0300762016958783,-0.059048976798426585,-0.0492206614309694
IL18,0.09361288347602081,-0.04281355038667889,-0.04121792813509335,0.023183432127720217,0.07625302419387037,-0.006282144299399846,0.03341581498440006,-0.015950339308231122,0.11238167672994251,0.05359658278928338,0.053857465156498814,0.060323155646007834,-0.03196055430124137,0.06039175521917874,0.011849798894021995,0.09037653843985938,-0.025449467238642453,0.026381311017522086,-0.017555978877151376,0.06294680345980411,0.04143506495832258,-0.07302920723624652
PPBP,,,,,,,-0.0043020034636077195,,,,,,-0.01447536174154924,,,,,-0.01899949342814804,-0.05962418456384598,,0.04156957405782022,
CCL27,0.13576062515198956,-0.02781031180145852,-0.019845646951049303,,-0.029773000059596634,-0.02340562179687171,-0.0015356859090879579,,0.016390336249049082,-0.02910167900305677,0.03688936570871143,-0.056520180063326174,,-0.02656018764011425,0.005344868903300673,0.10606264041637356,0.12728591946441714,-0.0352697455726065,-0.04068409986127669,0.06604617961107785,0.04764552660317172,
SERPING1,0.024148908691673493,0.03586749067520693,-0.02236946514695092,0.07736476099908504,-0.044654352610765446,-0.013829473995594144,0.04261582851698201,0.07499834658264491,0.06983389372482597,0.008378119761937275,0.013551564544779295,0.0686168301261329,0.023497551797494312,-0.036898424542800026,0.16065842446544884,0.05312783020941129,0.07672204502438575,-0.03358503560880874,-0.0006843705585376251,0.06490239482373684,0.0005733914155173978,-0.0608919830875329
AZGP1,-0.0016282208548361796,0.024024484761995545,-0.0022995727915569295,-0.012215300798472759,0.02157231350565929,-0.005706214638608722,0.03360869426660604,0.010572584473580032,-0.030961068667254888,0.012130126648678703,0.06810533906833913,0.06626533279774212,,0.002850010169509012,-0.05445154437800626,,-0.005457381775605288,-0.006961053642771782,0.015920186152164083,0.09363648458820825,-0.019079355903301728,-0.04559194867821727
INHA,0.04843928627910359,-0.000680333864021012,0.0758338017159659,0.008024533003773452,0.045387060037049815,0.010549265674790791,0.0339602843560269,-0.019030988315964777,0.058141025693523744,0.0017741701085186243,-0.05170109928058306,0.03414427166355417,0.059730837306402905,0.018327637733686775,-0.05319517115979739,0.06593250034868577,0.13369808226802513,0.026372061076875817,-0.032598653420382706,-0.03213975045289141,0.0797472354513798,-0.03348941916609446
SEMA3G,-0.027580641001217026,-0.005881895416199705,-0.03469912567549396,-0.012065023653472966,,-0.02534197660600895,0.01675647417282986,-0.020778212520417453,-0.05316601202225103,0.046976265625569925,0.028535437883665738,-0.06390849483162499,-0.02134915167392969,-0.010208830480509827,0.1459691115078672,0.08857530825651426,-0.058646620492511486,,-0.036926584310344665,-0.025701914914801564,-0.04410064818054509,
COL6A1,-0.07464863632205741,-0.02299551897543485,0.042278314451392365,-0.023938117408264254,-0.07904260198911722,-0.053029836216611725,-0.020161672124783044,0.00576130243380202,0.1362109108917464,-0.031936767285749776,0.054463485719747406,-0.02035425381550362,-0.02799544699646444,-0.012764082989870683,-0.0002521313646442747,0.038495407614261894,0.1330474599617275,0.001166705011566879,-0.0032054222444652548,0.024536069009767077,0.004884620045418749,-0.05189306915050954
FGF17,,-0.018398813079570735,-0.010135186879536809,0.009147823817440668,-0.027395733413546383,0.017050053112372877,0.08539992853804691,0.013199853650371813,-0.04080307915740173,0.05248753615980157,-0.051727267397329864,0.03506209374262225,-0.016444242753601398,-0.017058233370291866,,,,-0.03925369405624724,,-0.010788682124453499,-0.011566353201556185,0.0901150162607025
TNFSF8,-0.019736370700284677,0.030415690129092437,,-0.029618955544821964,,-0.03959556587051065,-0.029821130438698457,,-0.01964421226130492,0.06902751619654132,,,,,0.1277355500072575,,,0.0005079080115595457,0.020313832144237834,-0.012413364038416547,0.0035840802829111363,
FGF20,0.009859794429683592,,-0.039385758370328226,0.04985609422908102,,0.027047948356186305,0.015517647601538079,-0.002777288745697395,-0.0187720270666938,-0.01658556505186906,-0.005454053673209486,0.051231219488112816,,0.07374504501141492,,0.0490385440339208,-0.032062006761772045,-0.0020969966713291336,-0.04054540860235357,-0.028021745509231713,-0.028117736937599017,
ICAM3,-0.022544348787421856,0.1182243746201031,-0.02471198775153706,0.019007677596031728,0.0016612446846077469,-0.02932048251253205,0.04959700369604252,0.016518502271645103,0.0642394066884554,0.03236311608428037,-0.0025578378154233724,0.027121639960943904,-0.0035765392212692444,-0.017868499594760234,0.04104520043220124,0.0661455042095731,0.07549557538701918,-0.008815509322627398,-0.0034252012373259914,0.08101646802767443,0.04149277048079641,-0.05685226027801309
LAMA4,-0.11093823156834955,0.02028451817325933,0.0017220959402284009,0.02832809357544393,0.03813267138231002,-0.00650796783495998,-0.017516458106512287,0.07659552718616582,0.10025502385152,-0.00798988009642362,-0.02297350167666273,0.053723185215879224,-0.01246349488677562,-0.03786321176114583,0.1829878001393684,0.04009081972839613,-0.0014303970841635664,-0.05254582342219217,0.02951241549675236,0.011245981064683339,0.012884790850658426,0.15135492110040455
INHBE,,-0.005384082209187356,,,,,,,,,,,0.022415787841653774,,,,,,,,,
DLL4,0.018749290698497286,0.060354956871183064,-0.013020352848572305,-0.012436527425499238,0.03170450046982962,-0.04213320989142535,-0.002531278314092019,0.00364190919039116,0.058215300444710835,-0.030608786217772136,0.008453226072965789,-0.0644076181159811,0.07098325066134238,-0.025644535430198696,0.15250036569136227,0.010044278316767918,0.018810799151144905,-0.003374545226576633,0.04137783892013162,0.021607017399943716,0.051536751705153226,0.039224924051041464
SEMA3A,0.050910102181370216,-0.007842985182621168,0.029612578626434797,-0.00622240769271654,0.014363136102332323,-0.010587140525212523,0.041916224120901395,0.04381365612930532,0.026566584676318377,0.018129104778610596,0.057144171424646256,-0.07101133778939533,-0.013864678064487821,-0.028107158028279837,-0.050153496174960864,,,0.025982585936203596,-0.037513139773244844,0.0700113022018644,0.02838686858458242,-0.08507632470172831
RLN2,,,,-0.021544035670858667,-0.020968925003275008,-0.05175608874344283,-0.020246519181593554,-0.02404149222589273,-0.04089790410783195,-0.018809676174223265,-0.03222674194933666,0.03257467471595705,,-0.021107077182576997,-0.04711740312583507,,,0.01632737214493867,-0.02540261551839327,-0.0179017395542889,-0.03303296377440111,
C5,-0.011588426276947526,0.06888478187005256,0.008074114967481652,-0.016025605857710908,0.026141349661699897,0.03450001134063826,0.03037443973264185,-0.003029885872805384,0.0624274022397682,-0.0038320911411972537,0.007909478084249733,-0.02807920725261733,0.037773389782441096,0.041573262438079524,0.03924365204054352,0.046482056925534566,0.12618078145204067,0.04106493411251706,-0.04786857740947952,0.10889690021356221,0.002916495481273706,-0.05328947438217328
COMP,,,,,,,,,,,,,-0.02249271631412202,,,,,,-0.000627725420003109,-0.015548588976011754,,
EDN2,,-0.009221452815550153,0.009108451507735194,,,,0.03015479792115008,,0.03041357562723639,-0.009746633378685253,,,0.08458096214715899,-0.021365981311759843,,,,,,,,
C1QA,0.0845924896245857,-0.05567862629135184,0.0043515721215360735,0.03914407336717665,0.05276336255989553,0.03461942336639175,0.0840195883702918,-0.007666023636614393,0.10616702743644275,0.04984975315908186,0.016538346576833524,0.050975294748066856,0.03781325495757011,0.05191741506580706,0.06792239791739615,0.01473412691339174,-0.011130957887992265,0.010704972693452438,0.04713499623650107,-0.0045824721319445245,-0.029455235051901774,0.0041971185650242935
UTS2B,-0.016736852146744967,-0.025816785110216636,0.03429317438489651,-0.036183299868032405,,0.04445602141364587,0.051080931518831606,-0.017895638088435,,0.017145541705457623,0.03649689692641261,,,,,-0.003542683293082354,,,,0.05663233071843592,,
COL9A3,-0.013084283726259988,0.07479854721345,0.01572842882724562,0.0334908363276615,0.020399299414913228,0.01244239453473729,0.011817792163167933,-0.04876508817789495,0.13718552129025305,-0.007403708390928459,0.048140731108511144,0.11440667194887881,0.004057945873726449,0.06900369158838249,0.10424051018246298,0.05793350097349884,-0.04126652538139582,0.042685142198531666,-0.007370989606080817,0.04703875387519078,0.033541412007422715,0.03847323493522735
DLK1,,,,,,-0.010107384080090103,-0.026639557118223307,-0.01644401923305921,,-0.006813085676293002,,,-0.007843980191915555,,-0.009346195667619992,,,,,,-0.04338224244906802,
HGF,0.04256257994970707,-0.01372902825455585,-0.003272826214747974,0.04136838562426366,0.09330944315782656,0.03870377989435595,0.04410392614459357,-0.046804798611704175,-0.06170288839276091,-0.02373641464863666,-0.018178373198970765,0.012204458222929513,-0.0019791942754821363,-0.021451359015331902,0.03358032284783125,-0.05412835620997339,0.0355105711446822,0.02790515246177686,-0.0022743463041779736,0.015069746777870216,0.01877499826294668,0.03301110560627963
GIP,,,,,,,,,,,,,0.01742243505395788,,,,,,,,,
P4HB,0.017637319844564233,-0.04323830176214932,-0.0039015884759364627,0.048923479071438965,-0.07269471465388701,-0.028450682326140384,-0.050331297507155995,0.025124219877171658,0.08623465319138422,-0.03845125116029723,0.029688095256026906,0.0031006787520922994,-0.0010372347770843207,0.018998746451979093,0.031373233811450116,0.0024042914383358093,0.032633989726918076,0.0005771328565463083,0.017240194196062316,0.019611292652106344,0.0025983546084657233,-0.06914314281038117
ADCYAP1,0.08023332087214854,,-0.049904360750246214,-0.04494978963417036,-0.011920422686905824,-0.05144764928678497,0.1270639416237731,0.048885788800181414,-0.03979852078456361,-0.008759900151681594,0.030690255145255044,-0.09031500449806623,,0.013273149805088261,,0.041886990674339104,-0.0360598787391547,0.02103459956327551,-0.0031542444974626996,0.04275147077588318,-0.023976696696567983,0.035581193641705984
GREM1,0.14341469788745295,-0.0489287043239047,0.0250084861443214,0.035965979491493355,,-0.03766585626348739,0.015655605112209148,0.02893837854923276,0.056051603033887475,-0.01301034980612988,0.05137357244113386,0.15587830477739303,0.002351868918817772,-0.04480266911929028,0.11942782038966371,-0.03979549945112677,-0.12458927980099854,-0.030931200820864466,-0.06329748687939239,0.04053778110315396,-0.033212439635383534,-0.07751439651437013
EGF,-0.016764897223621664,-0.0007576832245027787,0.016305769748656423,0.026606615404123297,,0.032129145960478354,-0.009347655193398304,-0.02863965342292764,0.09337629389348795,0.04927759510500383,0.000605414890504798,0.012706543491900039,-0.01968082486609161,0.00022455152784046394,0.003325089914268724,0.0648391064327732,0.07072968150266196,0.0075322477203976605,-0.002741471171048654,0.04122797822989469,0.09798729714499656,-0.048540749420131445
VEGFB,-0.02522825233997868,0.03080379819364882,0.014357953871041718,-0.04199878433088626,-0.02745952517910767,0.010975332736972326,0.013025821151039474,0.0012010396420901893,0.03608402494427123,-0.0031893330308203926,0.024050310211164088,0.024791114369750913,-0.035870201007246715,0.04246141354402311,0.020609432224333264,0.0358116041216996,0.04761620462366872,-0.018558489095767124,0.03708701576945266,0.007548851659613933,0.04909920356946552,-0.030248535264264936
FARP2,-0.044995078377490214,0.013788076556989883,-0.049023720634608456,0.04220084571361526,0.048336608994426274,0.06880358591768074,-0.006795307009935541,-0.022786649530733796,0.12176405422329174,0.02128121641916914,-0.018272138126846336,0.014016226992046263,0.03774052194968141,0.004865618770363271,0.04556803933564821,-0.007968864596639525,0.0282386069866782,0.05022195114132392,-0.008888087925175293,0.13793061495203732,0.06474278614885093,0.007761306134522387
BMP3,,,,,,,,-0.02792069774369725,,,-0.015999209914215023,0.007859399139513546,,,,,,,,,,
IHH,,,,,,,,,,,0.008356266626060848,,,,,,,-0.01866116284579863,,,,
LAMA2,0.05687282120414727,-0.02640372632272553,-0.012898541289300163,0.014518255465476299,0.01832319311968777,-0.03535351074143977,-0.025565778652513912,0.037420867603276405,0.09174407324909613,0.007014908969409624,-0.002701421634720385,0.04053111970444592,-0.0125750475853864,-0.02065062728407414,0.026443953837285785,-0.0760702691738985,0.09693682064577343,-0.04996173425381965,0.01972048054700429,-0.028379137469568078,0.03878755258174954,-0.03422593815377414
SERPINC1,,,,,,,,,,0.08721860741689615,,,,,,,,,,,,
NRG1,,0.04923718659673864,-0.0060984552326507875,0.019244439087060135,-0.018774366941904246,-0.011543556991760625,0.019201170907476934,-0.015678138248034892,-0.04583287608544487,0.04336703895301325,-0.007163479802586608,-0.02259979125402102,0.04816398279610124,-0.009612787535186226,-0.06025021777414307,-0.0035534462210765495,-0.028387467437951605,-0.014861972832497539,,0.021163783604146905,0.05302696703565536,
SPINK1,,-0.026883181945231354,0.008262968663923684,,-0.0582717935884364,-0.02379462542929008,-0.05332860339769537,,,,,,-0.025654116034293944,0.01179987913239168,,,-0.013982930245408892,0.015803961718907356,,0.01770751841568151,0.040264999954530166,
EFEMP2,-0.06666518080549329,0.10178477236959732,-0.019255621788090836,0.02992790976067466,-0.06967417679006352,0.01602625064981665,-0.022609274133431775,-0.058420165017634425,0.12189231965271531,-0.056344170980936505,0.03250103238479684,0.05027761775640967,-0.022154841890545472,-0.02275703675438289,0.05044929851949371,-0.02485573443727908,-0.001978033388500318,0.028931164043248317,0.04757054111026079,0.07447848447742692,0.01600445962641672,-0.004362129002284801
SELPLG,-0.031022016106910445,-0.09034668344876343,-0.006126194406392303,0.00551500338379413,0.03562418143351034,-0.04822033720486929,0.10167481521049208,0.03354585509426723,0.02967505413284386,-0.008183208159288446,-0.025817617172855384,0.010371373955296932,0.020258494732583288,0.004502252946319301,0.02290988446922686,0.016681560199949482,0.0188043567327569,-0.04057999914220439,-0.04546534219023751,0.05307215881991146,0.10407023963590832,0.029434128446992055
GDF6,,-0.04588146542979248,-0.0008575460543534457,,0.0727121027241927,0.04890584737111543,,-0.025053169253664565,0.049367445077358,,,,,,,,,0.05298383722891113,,,,
HLA-E,0.00869152878701076,-0.060140565620603874,0.0010823663550621576,0.008010955120150784,-0.03862807607962558,0.037998389021164765,0.06050978927513083,0.011541520720696518,0.10044624283375167,0.04686279612496107,0.109957777625893,0.08402978803985593,-0.0010019294430639487,0.016166981290347264,0.10593090722397429,-0.053076201509882,0.013187348243583741,0.014128721741212281,-0.001448906125219086,0.005982241219720747,-0.055402175083427777,0.03224854846721927
PTN,-0.13497958531103785,0.0799191438034625,0.006267888739958342,-0.019587138053443247,0.042188152146499944,-0.024436596298578264,0.006623912271446973,0.0075950875968837294,0.13116588236965226,-0.020812399102605187,0.05954556742945026,0.030006984169802436,-0.00620593748895434,0.028069984766618383,0.1826523455635633,0.02969669394937503,0.102045732301873,0.019018297563688984,0.0328812585948448,0.04414111116073399,0.031088330143909864,-0.039597093709161015
CD274,-0.04140644295213393,-0.016520731424577103,0.006492873386582438,0.01452718453553981,0.02219015355497953,0.016882061022427276,0.00950092885101557,0.030974990881917106,0.02184152312252378,-0.06031712925614832,0.06045060912102818,-0.026754615410485374,-0.013176862532439201,-0.034736787062843964,-0.02287476410831665,0.08089659070155618,0.0750323122327585,0.023675292002637106,0.010383914494775643,0.05813543639497895,0.0759693549497911,
FGF10,,,,,,,,,,,-0.032143680840549485,,,,0.011921581625604043,,,,,,,
