,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
NUCB2,0.05327584471123266,0.06325219474591587,-0.036994467519104825,-0.006396396736036654,-0.023677998436426557,0.05340115407969335,-0.042023515789342616,0.06212997072867786,-0.04254351930182518,-0.00648821206302141,0.04208303835731541,0.015716229212934453,-0.0360050096534092,0.09443062711033154,0.06625389040758085,0.02513518493507368,0.005137843965478347,0.06069375301530122,-0.025781862420752696
FGF16,,,,,,,,,,,,,,,,,,,0.05321786541888471
CXCL1,,0.0005816157981766985,-0.017465634386302185,-0.022668118076131564,-0.02564137239281333,0.004450716883116774,-0.01639725036942746,,0.04669977273472261,-0.012626036564421624,0.06023979385042245,-0.019317168875401365,-0.033629546940912,-0.07474048294176283,,-0.025252601096046802,-0.07270535362375628,0.042586428311559954,0.02057441984369628
VCAN,0.08141358872059036,0.10033337008709799,-0.0716501434406442,0.014956538273335573,0.003813266011621559,-0.045871598673047055,0.05620814902793155,0.04177778223197151,-0.0022919583018960014,-0.043226128309897874,0.034415551279677714,0.03563754487360337,-0.0170552627443954,-0.05473796509155888,-0.026887342742294654,0.05813944736446924,-0.001186761652457064,-0.076360413683476,0.04260222154577898
MMP7,,-0.010393668620629392,0.03293950256256692,,,-0.00869172612744588,,0.0929999017806382,-0.017478872232345618,-0.012555714600850164,-0.029108663293911125,-0.022008109722312465,-0.064104426017067,,,-0.06488281295440086,-0.03988074910211989,-0.02086870977186121,0.024857177170070365
PTPN6,-0.0009773417914650609,-0.019398445619603872,0.011608720851246737,0.010687594073907297,0.01393967687361672,-0.04080114152095926,0.011935625683455115,-0.006990127985409432,-0.07240224538030375,0.006870292279579976,0.05977538030418315,0.005296665088561119,-0.05053257423858091,0.0240326066028304,0.07917022151556818,-0.043250171767630144,0.0670180727276592,0.04922808191651754,0.007524068628064134
PTGS2,-0.045761495436512215,-0.005755003720428453,-0.03237445004501152,-0.004075554378711688,-0.05821964133501136,0.02885739998407954,-0.0347177132537038,-0.03341244774702124,0.028753363164038013,0.03741932750942953,0.005868953522477552,0.020628538641815825,-0.0532819052314353,0.1552249782326503,0.071414683016161,-0.04150664077729674,-0.06158238317717612,0.0681749491246905,0.032747594804356225
XCL1,0.014946890860370344,,0.022143549275915515,,,-0.02108566409909317,-0.021192064501473182,,-0.009063964955498547,,0.03193192868159043,,,,,,,,-0.005042164488053181
CD58,-0.027445063824742915,-0.012587506385887546,0.0040349031308473445,0.025880366249636542,0.008017743340304317,-0.0013356355141851913,0.011239582438011587,0.05302981562848036,0.01910546623367741,-0.00900201468639933,0.02155071143195397,0.009614794429099094,0.0671301257554465,0.11053942180907506,0.05809463783704306,-0.018328624532246592,0.0319056502870948,-0.0017482441146991347,0.054310257621843855
TNFSF14,-0.04052111535306204,0.02489934749277853,-0.014614139914186898,0.003913384998638415,0.0047249211339138245,0.021090716969787315,-0.03830943612415404,,0.03819811807673714,-0.012332315339897842,,,-0.04341635849494025,,-0.029270190628098366,-0.01860526792060234,-0.03077060695645975,-0.04016513782968417,0.01632733164428972
CNTN4,,-0.01903780841434371,0.04526432617613896,0.052561346728034655,-0.029915405420235408,-0.005256812678847571,0.010146384799493648,-0.03768856876917463,-0.023290140383174656,-0.020669558740534732,,0.023823987285402873,,,0.032008713201314085,0.16244775804966427,-0.014083930773255987,0.06218654032120586,0.1066655685163117
NTF4,,,,,,-0.015883197767763726,,,,,,,,,,,,,
INSL3,,,-0.024443299158247365,,,-0.01937956470732759,,,-0.020154978036161973,,,,,,,-0.020691378348733858,0.18848390962357228,0.06085599598556619,
BTLA,,,,,,-0.011731891376595732,0.02638279417455333,,,-0.01574878848556314,,,,,-0.009145621649162832,,,-0.026865159322856578,
MFNG,-0.002511668519568136,-0.0413588187866071,0.002255843600365176,-0.009100860139180586,-0.028280652337430746,-0.03190401603310978,-0.0553325345038394,0.00964090366054514,-0.027185317817789965,0.10622630388316952,0.041021221636948366,0.018839810507419733,-0.030707229951917537,0.004902249066772122,0.03061543615341712,0.03387704524703037,0.045407850572501365,0.0027346613717966063,-0.013210229343604652
ICAM1,0.021954000962054982,-0.008551731916187095,-0.03051873043922711,-0.0019475904547016653,-0.05265766714636701,0.054300063273031655,0.05120677381667487,0.0021258329823676276,0.008320444689763014,-0.019798710091901053,-0.019830937624778874,0.03681201670486899,-0.054272657923638695,-0.018794940168474373,0.07193381598450978,-0.04221266287266382,-0.042108263210636716,0.04945198061015333,0.049250083337743215
PROS1,-0.07472528191476338,0.027527730856760583,-0.04516878529368836,0.0021594470263163867,-0.047020362876906925,0.03274241045888696,0.01993465584544943,0.011122652109669845,-0.0313437569647134,0.05703754069222285,0.055006329959075194,0.010638382997179889,-0.033422108412833836,0.05176392474669216,0.047523155660720344,-0.0048904391334631545,0.005088066305388736,0.08945854269837938,0.06793497454908716
CLCF1,0.020743607131244072,0.021112663082771883,0.04764741117278856,0.002474146564079569,0.04532228903925955,0.016909800888317575,-0.011474457420878742,0.12127217870578998,0.03044747644171174,0.08022927747636464,0.014436843292507157,0.021612026574671674,-0.06746840513576231,0.09526597495682214,0.04789680376567127,0.004800293477628386,0.02499090678047628,0.10893111958241229,-0.005369701097961463
PSAP,-0.09204424529499673,0.021826223821818144,-0.008581960630170783,0.0017349355011174808,0.042466232474172264,0.05414207682320056,0.0008017610747366039,-0.04076074632397162,-0.01868772159835937,-0.03172256556485391,0.02701950945352025,0.011490881830212263,-0.051815752397606336,0.06096161019574654,0.0007881945027780647,-0.024805966286645918,-0.02555998048450358,0.0436343705473569,0.052568772238450495
EFEMP1,-0.11598791775665482,0.06669624428101333,-0.0042851782933865405,0.010096715796237995,0.024402403346681555,-0.03557044756443467,0.01460430223466642,-0.016121809994373255,-0.006433694002752942,0.0450774911162897,0.03161594404110722,0.04149080306906444,-0.10711558807089439,0.017788948013874848,0.06229435065626376,0.06764597457509842,0.0659843601752294,0.017645499832698208,0.11517839177734707
C1QTNF1,-0.043824643932640815,-0.006744595054102992,-0.007392177786836384,0.030290070114763413,-0.02056965825014988,-0.001972006180213037,-0.024130304280788446,0.05525742365396301,-0.004924994694267475,0.018002328583021976,-0.07184571466119,0.04602951947884206,-0.02606970148271917,-0.011689760395772643,-0.04992179739428037,-0.0442285694060514,-0.0486903569152895,0.04799376448122872,0.0695899358203463
ALB,0.06009647006180458,0.04900861028914026,0.03717067445090786,-0.010307140914212457,,0.041573572815802325,0.021446855447645432,0.0005096621082857617,0.053279833728082766,-0.014006905550859051,-0.013386554412854353,0.023669060195035164,0.07310189522074258,0.01760228714444618,-0.024903568296002643,-0.030671629226464592,0.03988721006722011,-0.01765594497407184,-0.02526443761595843
CCL13,,,,,,,,,,,0.09571418116646088,,,,,-0.013811267017685603,,,
EFNA3,0.0055266761854073174,-0.0340853518667185,-0.0035484501985621267,0.018362819754612344,0.01501290848205928,0.04909980328883354,-0.05241138237672455,0.05235822888671199,0.02297902325450171,-0.036877316265892926,-0.04662306839181679,0.03990641127153713,0.028752191895555574,0.0687546804377128,0.19155502821422782,-0.019936476932284442,0.00012029512299064879,0.07854077521004327,-0.02042520350192335
DRAXIN,-0.05793576713809101,-0.02976674293965132,0.05420494179445665,-0.01741948535812067,0.04384439597938561,0.0520984436195799,-0.07124421834920686,0.09221515031258588,-0.015378824512780796,-0.011246857812754129,-0.002506701604555844,0.02357647110885322,-0.10603867482520256,0.015855631053841725,-0.028857471950154295,-0.017565567946485054,-0.022144296876402642,0.013899005375135422,0.06108899305163933
RAET1L,,,-0.019041567434833585,,,,,,,-0.013470643351021291,,,,,,,0.02612370530177672,,
NPTX2,-0.01956515404021377,0.09110300344541518,0.031023340940900097,-0.0296549462192102,0.035701485860770155,0.0015091977925289581,-0.02714165496868159,0.007416383163440433,0.0741476300131399,0.030936991519080678,-0.01793332874806972,0.05306924177185268,0.030098758769390343,,-0.0261776096709988,0.041911307240490726,-0.015303303155535674,-0.00988717452150739,0.06230889409616918
FGF11,-0.02493815608102822,0.06497973077074437,-0.0502475088688249,0.00145509984536808,0.06222002356713026,0.03175578864177448,-0.0039057649396559407,0.006897199827800761,0.013820514026368393,-0.013338077517320425,-0.01277981707815049,0.04452401760719627,-0.013029876852200414,0.04666686259011542,0.07991121925312368,-0.02841467886074889,-0.046688305740078144,0.07504326248067696,0.012134108250456308
CD59,-0.04535138495182611,0.0628363812296072,0.016227459764581193,0.0012564079611998092,-0.05505929681017879,-0.0016495710475547749,-0.004241044278795692,-0.03689232966352821,0.0362570057558532,0.02097154500074186,-0.04794813873777722,-0.014506658448227319,0.05096396939710555,-0.08094108191931276,-0.028596085691696166,0.0023101113456969386,0.050777664995491203,-0.1060439031936354,0.033819876378456216
COL9A2,-0.019248504256401247,0.07541503364350487,-0.03018498208456375,-0.00479163542078591,0.09878580871158853,-0.01964544469212084,0.03934750240708465,-0.00773892317590384,0.030050814506902626,-0.005096640670682474,-0.009773495742462456,0.04349245738260701,0.03014308297678127,0.006940836010103206,-0.003457511791181772,0.04101492988214605,0.058178164253872594,0.013457182466378375,-0.015957687173564057
DLL3,-0.010500739042767271,0.0008561270170568388,0.019366733224536636,-0.009467877207738815,0.010313127177454614,-0.06038474592834935,-0.007673886189367565,0.04915932486762843,0.03252725301467283,-0.018032393936750126,-0.017153793683491167,-0.021486244170091776,0.07567062464764245,-0.07909186634685503,0.01580499048961068,0.056309675848902174,0.07177409397102423,0.0007846033746770592,0.07778123107606812
FGF5,,,,,,,,,,,0.01460516723564659,,,,,,,-0.004038068812385028,-0.011150979872030243
LIN7C,0.03219166249259309,-0.03809711727159481,-0.0032504447851548954,0.007847040649814755,-0.0276012329598124,-0.010130880431885344,-0.005581824752263629,-0.01789236759802055,0.012413780163310155,-0.04692520097106887,0.005234881676871896,0.028652676939300126,0.0959235292705007,-0.10412295085917445,0.06280138328274247,0.008136736679344706,0.0754054034774667,-0.039032818479519345,-0.015336839254627524
GDF7,-0.025657756815638137,0.10087995477092082,0.06197423714465545,-0.019859285369641266,,-0.03457880131698027,,0.0025869141174326613,-0.009271033179007035,0.08014207884641353,,,,,-0.048068631821011704,,0.08929121856881324,-0.03963169219783487,-0.01579972017881972
PSPN,-0.08099465314445428,-0.024346350853245963,0.065671979482677,-0.03578117703176674,0.011156224959951508,0.03969280006544998,0.0012802043490035967,0.04350895530132065,-0.04054152749274402,0.030209231648585813,0.04074527307640501,-0.01521094274851375,0.027402159748705326,-0.03333850300667671,0.07340753493367333,0.007436466918753785,0.009691173681277693,0.08196001694519073,0.02335558740134491
ANGPT1,0.03615435020282164,0.0468302162499554,-0.0022439016719247172,-0.02737699910718063,0.004647630221610324,-0.00938565491585132,0.08560725635103918,-0.032457411306550436,-0.006879148394333242,-0.023820424670092176,0.05305278311546155,-0.022566513090869787,-0.0019210360539830618,0.07667685979358617,0.09379974388179213,0.054829148746327376,0.09364326900610906,0.057194311419501154,0.011322630642593642
PNOC,-0.009543115293384396,-0.053154472840147106,0.01604482356275883,0.008170204085819803,0.01714450692568839,-0.0637493617098824,0.0043374595632134005,-0.011129527761330972,0.03459513098013248,-0.026746051988934604,-0.013386554412854353,0.05729468970951063,,,,,-0.01648268546325074,-0.02867504880061609,-0.010325918968683774
L1CAM,0.10661034888087996,-0.04007526226224388,0.022129597259391738,-0.0030466866989899513,-0.000386991429628778,-0.034595097042962424,-0.022745033424413894,0.003653332736884179,0.015034450675798162,0.00436284553706038,-0.005613466003613553,0.014438368672891777,-0.038527594621169996,0.08247723138681518,-0.0734538214705614,-0.03631427207172137,-0.039088852809267265,0.04071394792380111,0.014393094851260247
APOA1,0.043150099051486826,-0.039932211421454394,0.005199375547233541,-0.027502444180088896,-0.06142144422040968,0.037690203086684027,-0.021174464444347414,0.013051200101400678,-0.026245287519915783,-0.019958667573326507,-0.03556159888690367,-0.028570148591308173,0.11303913647899468,0.0731936121463746,-0.023769824172388886,0.021027034430264865,-0.021496421924019175,0.02173516556903326,-0.031158399009001917
PSEN1,0.045832043488424526,-0.027624029716633743,-0.033855361807251905,-0.037042273600846186,0.024743595502437585,0.026907954998856932,-0.03368227285641623,0.09758086364871604,-0.00805416464134979,0.05264280245980257,0.020386620642794437,0.04095756513320188,0.002230263495847782,-0.10416691223735124,-0.061768457664202095,0.010205275447356532,-0.03854698301047823,-0.04138696846644739,0.017225110130640618
CALM2,0.028871172240687793,0.02460059544598426,0.06984631327979485,-0.00045746953225329245,0.009172163795251266,-0.12102995076897956,0.02959224206491972,-0.03338605201913625,0.05295067801351967,-0.02202070706846052,0.05601112807355248,-0.05623231040093823,-0.02497429806522689,-0.012790175060260525,-0.08596894023341178,0.048990677302332364,0.13046811555892596,-0.0058189020990122645,-0.027738359416378956
CLEC2B,0.03747328161340595,-0.08751796238750294,-0.023448098232187804,-0.05521118155629204,0.003240723262988335,0.0175457837256721,-0.02165968882321476,0.034362718690151096,0.05218528139763242,-0.03971664945175188,0.009911878696728178,0.01943109462214435,0.012440606849297745,-0.04689591144804641,0.048263183859788984,0.04610977052088522,-0.04815700669867155,-0.016490031671749974,-0.006423977279276782
NTNG1,-0.023210640183670316,-0.0004891690237763581,-0.047707580677290286,0.00015200047796527346,,0.00373671837695332,-0.012193887316351976,0.01300353766618352,-0.0206439142666301,-0.015185157833731826,-0.021936697571944178,-0.026754853638780794,-0.015642219870724602,-0.012835677835652615,0.04428755171988075,0.052695201986147786,0.09250528510904377,0.01037711220828009,0.0037341822514352775
LRIG1,0.08042689682341767,0.08236985305669227,-0.019416497179560406,-0.007100283047638585,0.05599609888606469,-0.05869486173591915,0.08088089626227014,-0.04489748440334792,0.0467685743152144,0.06173520390493519,-0.011620976064952788,-0.012014874303066497,0.0759411067823339,0.026675349656889266,0.03377323553097812,0.029397915094157588,0.072900190607665,0.027300963841146237,0.06554822675195897
CPAMD8,0.08015794220650042,,-0.03825647788432518,,,-0.010374719452527324,0.027039830848812067,-0.037515773061653754,-0.022356524141070155,-0.02282609509001234,,-0.02629958152358861,,0.04712932821011147,0.06261916631039245,,-0.01741291082724791,-0.02911166625302985,-0.02921758094732061
GHRL,-0.03601938059667001,,0.047846493887198374,0.01538345175624829,,-0.028378059923386306,-0.02806619985179293,-0.02004614778000579,-0.017122497419186675,-0.011246857812754129,,-0.018173053805449507,-0.05084903991317001,-0.03219684441473975,0.00623560345131072,,,0.07790069436526699,0.07477116268134952
NPY,-0.03312078858244741,-0.03946479833412089,0.055536010625962785,-0.04180102030341357,0.041585292860410066,-0.02193937775419602,-0.01694122133166099,0.004536248160716472,0.032150333212640166,-0.018332317864975176,,0.019329547877720458,0.08330625322518928,,-0.042788237382957665,-0.029991878861346303,-0.048088917578311116,-0.011629302689105473,-0.02643511801299227
MMP2,-0.045904309902931546,0.07002606742007715,0.048623137105484784,-0.026005891222198662,0.016988835103296962,-0.0308172137680529,0.041409242491536484,0.01713982485409942,-0.007288983933991436,0.030250776861321618,-0.029376031846829676,0.010632594684342295,0.04936777130543937,-0.007492910651231855,-0.016824760249651415,-0.028897422994519372,-0.015489235637902115,-0.08383547881009215,0.08430228564108827
LHB,,,,,,-0.004623709458457378,,,,,,,,,,,,,
PPY,,,-0.0321078456201329,,,-0.009173098752223796,,,-0.016338981993232277,,-0.012381965894375494,,,,,0.011296030781917312,0.01238850742609402,0.06713698344001966,-0.04123102441138667
ALKAL2,-0.03380868026906877,-0.03648198185321667,0.0038825649802175467,-0.015940330259440475,,0.00934862730369691,,0.0032276219540568335,-0.03941225856073028,-0.02990408637480207,-0.005382067531975729,0.05685055127906024,0.0558321007937237,,-0.009564857965286031,0.04237020131408339,0.03837862360040633,-0.034144844200045744,0.006318842672371395
CSF1,0.07721515498257228,-0.010435625749953435,0.042483831737349605,0.03365724015997939,0.041918966116023394,0.03945758966394298,-0.018814459795218237,0.039364420666910795,0.013033404869266386,0.026077680156571595,0.02667712720192807,0.023877207479799017,-0.09915650612686115,0.013190398979262496,0.06220589538621188,-0.027539093330935297,-0.004762729164591081,0.02110804216987387,0.05420989499548572
SEMA4C,0.016826097222827824,-0.01174454119377171,0.0033095336245170318,0.049774411859857925,0.014835800488126077,0.014567481303252375,-0.02452712306431236,0.02714169780499875,0.011222920160924053,0.03466437330712651,0.05537751414356519,0.01821890494219442,-0.08176153545695895,0.021519802887694697,0.018846953454878718,-0.03710420898625205,0.071872690578692,-0.036520219310354145,-0.0007243336357728902
BMP8A,,,,,,,,,,,,,,,,,,-0.02493709771849294,
ICAM2,-0.022480152157285906,0.042498075958491886,-0.028325692487021232,0.0504552858634999,-0.05200533850525545,-0.003812307871494212,-0.02260491530374447,0.10393821045597079,-0.029035514822300178,0.09853147999179825,0.0391025738049919,-0.04653080713572248,-0.014440111419153329,-0.0007256887809391773,0.0804589009567341,0.027729441597522348,0.05467902221797779,-0.048004015251536226,0.03862560968098639
SYTL3,-0.02312205644531999,-0.018677349596301858,-0.002647249439898728,0.004664737443599537,-0.043008314464654085,0.017229166234657502,-0.017797961178854106,-0.025899711242007416,-0.053207847027938,-0.02533717436939941,-0.023025749416075676,0.041297594353698265,0.026733097708549487,0.10720606343998665,0.08201890579719824,-0.003097710807968519,-0.07023943823253423,0.011282884557245893,0.02248151766650121
IL1A,-0.02623367428289478,0.09410924082370767,-0.0263366019955219,-0.03180676597232068,-0.054082371830189734,0.009851716253251994,0.03633495862174713,-0.02693549239094788,-0.01358109802194553,-0.013861021335789427,,0.04966175890248816,-0.032267689912329936,0.01264939147741551,0.0487353593459753,-0.03489241157488084,-0.030066055210846328,0.006124088210824552,-0.022404695321845927
HLA-G,,-0.044143418260417316,-0.02930042549918103,,,-0.021085662194880603,,0.08498910802309052,,,,,-0.040045998304476575,0.08241884535174095,,0.029355401534045526,0.041364030013090886,,
PGF,-0.026043849290619016,-0.006630269584289583,-0.037002227715838804,-0.00831384028280384,0.04819124610390792,0.03861210815281852,0.07388270528426663,0.011743516855681925,0.003938560093758626,0.008141861519125408,0.052876027908618256,0.03367553488305025,-0.03136143161442614,0.028294463490903688,0.12961768049918101,0.008810765358317948,-0.011617755533883908,-0.016140088762627534,0.02508830733318893
LGALS8,-0.007087153207847376,0.019496125592326257,-0.01737200142289692,0.060052827550180835,-0.046011813259451445,-0.05519030154471027,-0.024571987284507057,-0.016343537384415248,0.012422926841971245,0.032726767057256544,0.0041090277803616905,-0.005957132523131416,-0.06158805218036351,0.032946605274295125,-0.02333829594273574,-0.017253973694145577,0.0490856939201598,-0.017185606030221325,0.047868080402637715
DKK3,-0.04245571415088016,0.04933453071922079,0.04147898059836453,-0.023886247670937315,0.062385753072437905,-0.047010067761880846,-0.028556021576553587,-0.050568635498119206,0.04775162747076435,-0.017584615317636026,-0.005748125132600861,-0.039875571933121474,0.034879777481344715,0.006965897579997619,0.017256190907069514,0.0033512675631604608,0.03969605873415458,-0.06982402197818287,0.014513923223507042
COL16A1,0.037235376378340346,0.06267581032315435,-0.0017636479580243564,0.0022887989958245997,-0.04986995635100141,-0.022251258626156033,0.03998874531056164,0.025193256559093158,0.020221382278934802,0.04784473095377393,0.02964649709223773,0.01748793872968994,-0.0008434308809351499,-0.023389511016057535,0.01279254985327082,-0.045664056281953476,0.022794709988513646,-0.006732227629210505,0.022655953363612636
TPH1,0.015206272885269224,0.06927781417551877,0.043197317234467104,,-0.0357321321792715,0.010276566185205262,0.015893636160914684,0.008067680409418665,-0.022275213157044827,,,-0.01713623472997147,0.04390026052412191,0.038236990164030066,,-0.03346356448724748,-0.02999950046728511,0.04877666410394037,0.12803900086163095
TNC,0.013448699957395685,0.05759023153540024,0.034855566363011126,-0.029362896202635113,-0.06583403318277012,0.03663297051935767,-0.037260238367785345,0.0443407226688429,-0.05755974743471962,0.069427124901609,-0.0072087497548915256,0.045903706351900546,-0.10378647566953243,0.02651730297370172,0.10619229149286548,-0.04399950720244259,0.010314343227207513,0.014240604746439275,0.051693209220689144
TNFSF9,0.10064578535762021,-0.05238658770027635,-0.019795380332933425,0.025447204433049226,0.0684345562614899,0.050447823559784916,-0.018119849990761546,-0.049526452873912066,0.02591460561411832,-0.018785649084459437,-0.02930343650060432,0.006958381451972249,,0.03489909279990467,0.028986568606087438,-0.03394452368397317,-0.03893910497269109,0.09376599842904833,0.0012731190219560035
C4A,,,,0.004822185171175725,,-0.010940362022386215,,,-0.019369043610785695,,-0.01468344062720282,0.05203769411878399,-0.022205397318132033,,,0.09507852710100942,,0.027032345164901005,
CNTN2,0.013368594636452508,0.02205149499829627,-0.0020100150428645287,-0.053614722279597696,0.004969804674952199,-0.037159806841897784,0.09476903533386201,0.05896521606509447,0.04973093100062645,-0.03797298787774703,-0.015547421064243961,-0.0037111488063340304,-0.01291331362164185,0.09906886240581528,-0.08510414235711301,0.03614969577661925,0.02456243023817081,-0.055811640543855574,-0.02937877526920348
F7,,,-0.0209884832131895,,,,,-0.01338875199573321,,,-0.013386556291321919,,,,,-0.019373253211505643,,,0.022984404423951506
LUM,0.06451184779544676,0.024475967990748537,-0.01807672621940244,-0.02315976804629728,-0.04115772630541581,-0.007490130766335142,-0.006284449388428148,0.05975738933877501,-5.8128259173415805e-05,-0.04371480642546025,-0.02182103643807905,-0.003239747601271523,-0.05602400844876695,-0.0064798148049243715,0.06193385143401747,0.020968003755864495,0.016387262963478783,-0.07268671613748431,0.06629420485627378
IZUMO1,0.021161125410198767,,,,,,,,,,,,,,,,,,
BTC,,,-0.019041559503408766,-0.024580982744582487,,-0.013399348028873034,0.05209422013549228,,,-0.022762330740982804,,,,0.042247313027100046,,0.01668925549122761,-0.026413418762531737,-0.06811325538230413,0.01079694137464841
APOC1,-0.08969909584174417,-0.011811668281221717,-0.03161091246137068,0.016593883574982097,-0.0193520751054038,-0.06505767083698448,-0.0067790729521010114,0.03171118937944274,-0.06131327033771487,0.024353219456684796,0.002944369936413207,-0.021062490311964405,-0.08001379209703688,0.05287622738340176,0.021002141116363608,0.06380001835484007,0.0004031621961043996,0.05534935817653283,-0.004462637470602944
PKM,0.012735704369556296,-0.04656915936779794,-0.003320943560939836,-0.008713174390548912,0.028917167320513974,0.06426402964584679,-0.04611553399810057,-0.06386445740643809,-0.004967564917062124,0.03277949423573776,-0.06586211168831982,0.04579537352011199,-0.05539333454349695,0.09751517893590442,0.07231821559267597,-0.045430240299654735,-0.06944099365515286,0.09794314589298005,0.05359186598212918
TNF,,0.011785057150263524,-0.04165595034749012,-0.01574267042903047,,0.01083996346965126,-0.0001355224623979609,0.011589918056874116,0.01562860585440188,0.05497980553479392,-0.0190559517889697,-0.017173505040866545,-0.07889055049290884,0.01567458746611912,0.07246261377515073,-0.013603782848678041,0.07346522347534198,-0.01250789106967021,-0.028107679052794533
GNAS,-0.0356978227557427,-0.004643561038534834,-0.013461364432884223,0.009055712927680214,0.05613726648235016,-0.03252723366972676,0.0030261119676394436,-0.05896698796406423,-0.0004908520755056257,0.008098474509213924,-0.04575713679352947,0.035549128889349864,-0.033259983571379506,-0.002938415340893915,-0.018438220302405616,-0.01963222954176262,-0.0026366243603199706,-0.01710933883825514,-0.02883705291216468
BMP8B,0.05163275874273365,-0.004308716533831804,-0.04002420017917363,0.00794021857127194,0.0761107542462061,0.048265490173410516,-0.0031424176000534494,0.023387647064967113,-0.00451328527846024,-0.010917755611041585,-0.0311993229129675,0.02642597890964373,0.06023527773241166,0.030726291979065554,0.06113057968309511,-0.018060755806617333,0.003546557627196384,-0.007042111272830335,-0.003971243769331465
LIPH,,-0.022905203461237974,-0.02151394834740615,,-0.025641369697002384,0.018640592461865575,,,-0.015616743997916648,,,,-0.010977031962869286,,,0.11356831386491607,-0.02015877593760628,0.006915335397338355,0.010639950743108953
CCL28,,-0.027910980413153683,0.017165866191867666,,,,,-0.028792111065379798,-0.02404721664201939,-0.012913399521898633,,-0.013589778541426472,0.02735484264981553,,,,,-0.01936371030037613,-0.04252567819696034
PTPN11,-0.024042703851902394,-0.027296659337756324,0.02310744019127125,-0.030562705017242096,0.012094333344549445,-0.07235883449240535,0.005888219091674745,-0.007016416553775465,0.05130462191501454,-0.00807692634147115,0.018614457228848105,0.03739021573359852,-0.0731582136834237,-0.04932099798811879,-0.09233354014934882,0.008685738919222506,0.019878545818329155,-0.008980892704167794,0.0017761988894882184
ADAM12,-0.02162043136198947,-0.02924028900480292,-0.039388211417423755,-0.001225489409159839,-0.056286142809374516,0.0018917330810392702,0.043622000144222614,-0.003227260234578354,-0.025985506079949316,-0.012479997870761728,0.06336707261419239,0.04930347301090707,-0.029096039404025397,0.023442903216027027,0.1406819700091536,0.013265199219205367,-0.015503143690043648,-0.058376643435179766,0.029525894592967828
EPO,,0.0031448294785855757,0.02037718898384794,,,-0.0305687796421593,-0.028341946184124625,,-0.01633898270643207,,-0.012171573533740794,0.1204080397642683,,-0.025944780036741905,0.07441314757677796,-0.01499939421981757,-0.020936425587121138,-0.000395181652778905,
EDN3,-0.03170619007244284,-0.038520358057038004,0.12178353422295854,0.08980891699065004,0.005095669246227014,-0.03061480374176095,0.06258565687848099,-0.01920342198893075,0.01870854245342195,-0.0030070211811880024,,-0.017313057712276998,,,0.00843076557112057,-0.04666887517852309,0.0018885070391475767,-0.025450291378914476,-0.03272611965114849
CCL22,,,,0.0806470421988435,,,,,-0.0065397732001702255,,,,,,,-0.016976083651106796,-0.019146040630085365,-0.031819567359827515,
CCL2,0.014886650107419956,0.04031747228701349,0.029676014510760337,0.01073621535992783,0.04120413995588562,0.024487697025621695,0.028134914327690864,0.026319584460143545,-0.018749395625499904,0.06091700680713429,-0.008503976451663396,0.011272172663392211,-0.12257353603269784,0.05168488595381187,0.004867848396605357,-0.055274184646730215,-0.00635161400630466,-0.004001799865305322,-0.0006614388449519735
DSCAM,0.040809560523381076,-0.044287385093861306,-0.012333397101679931,0.012953064275297625,-0.008753530486663578,-0.014168388792486032,-0.008528612669292914,0.02043614538093511,0.013169079659328372,-0.002057726853225539,-0.01790712010145826,0.030849870825655247,-0.089737828730124,0.13688049339462013,0.03471196285145961,0.0007476277102544479,0.026640737230496914,0.05037369523584648,0.015440420007510877
GPHA2,,,0.004818368046540859,,,,,,,,,,,,,,,,
ANG,0.02159268810940788,-0.04847262777681134,-0.011271111983817335,0.03381832586071083,0.0008609945908901914,0.08618553679953764,-0.028101495760530917,-0.031349176186543815,0.01617365979071422,0.07948725454314312,-0.010720492846734608,0.0627023995674596,-0.057392683468181264,0.00974916589240837,0.05172893970265509,0.043131397525719165,-0.034333861250464066,0.07920263749658572,-0.04710558269981459
FBLN2,-0.029728453968198173,0.04718830123896016,0.019266929132182385,0.03516036057313788,0.028585622792323392,-0.02178801579092246,0.004397909093510821,0.022488467323316705,0.01960809139272716,0.062124183055550924,0.01871690041640539,-0.024030466260513188,-0.03802787949258327,,-0.034495754483369064,0.002163088896017246,0.03373428832327742,-0.049055300441867865,-0.006139101868912101
VTN,,0.04495856239141827,-0.04066885992754767,,-0.01255002672106878,-0.023512082994860253,-0.028574711852972022,-0.015415893641065787,-0.026843113684924137,-0.017219597384114806,,0.03262051002885392,-0.03476943627424416,0.11046120298484367,,0.13568637522365462,-0.014722072408231405,-0.020952634757986012,-0.04556302969107475
VEGFA,0.045837220963456576,0.006287653553027433,-0.03872328469028138,-0.025534910225929516,-0.015132630794131841,0.09384677975024397,-0.06705353713072906,-0.014936112992834575,-0.018216790114823165,0.10563583088167117,-0.11491527613983882,0.07663366754078789,-0.07064132274642111,0.012489481184008153,0.1616739588948471,-0.07979030280868546,-0.06434679418927979,0.026149196160514695,-0.01471550075645697
F10,,,,-0.008123102149002845,,,-0.026660689710217334,0.028478376154084235,-0.002288287749380897,0.03167927327557733,-0.03927070007318754,,,-0.0015337659511092897,,,-0.025143954767158017,-0.011923241745124725,-0.009992960786867715
