,UKF251,UKF259,UKF260,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ADAM28,-0.045024109937825386,-0.06611170813331865,-0.0007642254439383862,0.007865187815337384,-0.0073389180874547984,0.03135904631745724,-0.04117878208234335,0.018004231272433908,-0.026547808672779828,-0.002060538366805964,0.011305530807475105,-0.020745787575716653
TCN2,-0.03714712814518233,0.02276747094131876,0.012630817725484586,0.00904085975727573,0.02436395463656031,-0.052598188330222166,0.05254020802871085,-0.019860527659725024,0.00662064160652483,0.0018375025215490628,0.03125941019250951,-0.004305402096289362
THPO,,9.190247898031903e-05,,-0.0034010320189193483,,-0.03110765145308022,-0.028939897811893506,,,,0.10690125702362656,0.05809827294630543
CUBN,-0.009231995040525125,-0.012386511024080345,0.03236408761805203,0.007511696852201088,0.06768830494585663,0.005916593376230074,0.1552798409550279,-0.0274820534331575,0.0081947601018555,0.0646504589321754,0.10875357502802603,-0.008815903235526817
TIMP3,0.0395716447259745,-0.012958741204780697,0.03634250440749992,-0.01952588150118478,0.01728960760380045,-0.13408133153213045,-0.03386498655280863,-0.04798975808119482,0.0376381305410565,-0.020947906592964728,-0.08880983012535745,0.047970430452500136
PIGF,-0.023809829806423533,0.08005586354460681,0.012427613531549217,0.0496537295881123,0.023982448088567424,-0.11283912236753782,0.004484559456330331,-0.022414074440048854,-0.014959376713252275,0.07521801169600509,0.07393984690751773,0.05407183983964783
CRH,0.025610207580649875,-0.019750317846138805,-0.016613207332278685,0.05356722078768975,,,,-0.03256789838156095,-0.02319802669061974,-0.020248765688102917,0.04917077918871543,0.012572364841091291
BDNF,-0.014296300976049253,-0.017264106856808063,-0.036219418426814844,-0.007115757189869331,-0.0315774135189969,,,0.013493549984274647,0.02567360538166018,0.06029946462274055,-0.019283552020999798,0.05778294420925548
CCL5,-0.02654691995206275,-0.009000412211275859,-0.007505940818817273,0.013258719488911533,-0.002331161884442523,-0.08806989837921535,0.0028376557804352396,0.05417135863873828,-0.042954952171022166,-0.01528828157656826,-0.006147035828073502,-0.04264373158221836
GAD1,0.06340238019307334,-0.006679495573525188,-0.021548678633643993,-0.12030062497770361,0.04202842294419696,-0.03418566543446241,0.027705802249672094,-0.03474361349511456,-0.03746326643717469,0.029559508122918066,0.12740834721556005,-0.126638957998532
COL14A1,-0.019942767275471986,0.04648564399159594,0.016063754874176252,0.04564459207531104,0.0031633294871096823,0.011458214441371512,0.06216962096266175,-0.0014334879848137525,-0.003194642864507721,0.07278675738296213,-0.03892235791486411,0.00433954526803815
HLA-A,0.020073078068754295,-0.02402042744261964,0.007799994133903485,0.020424914150125612,0.08700235502169887,0.002551451277834224,-0.0749066946049045,0.019563543966678386,-0.015559091283796199,0.054600198762611934,-0.13586833118709718,-0.012642413538189647
CD5L,0.028973259734650408,,,,,,0.05270718312813537,,,,,
FGF18,,0.002952099995160042,-0.022667228879173273,,,,,-0.026131151197745655,-0.024039060057382957,,-0.03467268238967948,0.128114318523957
ADM,-0.031205630852403958,0.02317775628318603,-0.03418241715823737,0.02668909776608014,0.034144796905402786,-0.060472757665773876,0.04965920458381211,0.00921613977146431,-0.038901116889938414,0.10766896276606246,-0.018275829502022858,0.05131055248766052
CCL15,,,,0.0027265073824917574,0.14913963129526883,,,,,,-0.0016990757449939424,
GNAI2,0.05293078466289758,-0.0017708184817541715,0.06732510800837359,0.020206466650685474,-0.02193128831071007,-0.004751657228112433,0.11829534291984999,-0.06335190319504375,0.03556573988185245,-0.015816873153770502,-0.05638306056324381,-0.046955833509742605
HDC,,,,-0.013053002911405449,,-0.03704308362115966,,,,,0.12401431917928948,0.17086903259394773
COL11A1,-0.003980783267882663,-0.00538894769924476,-0.03729408789642356,-0.00658745124768,0.04996712624818771,,-0.037974199161412474,-0.028590991328711263,0.039363611163426314,-0.05013203699992405,0.007641693572404027,0.059688365101192735
NUCB2,-0.017215888211153718,0.06275558862312033,0.0595265761317841,-0.024541267294944318,0.010046203158063606,0.0827469799868967,0.03476615860803954,-0.0508366388064109,-0.011639682565397562,-0.007279614558781125,0.005101866239041896,0.004310707339344739
FGF16,,,,,,,,,,,,-0.016825861868337844
CXCL1,0.05753097920598368,0.0033591150506463788,0.036282260216658924,0.04175682520570843,-0.02785461494400538,-0.01881522238137623,,0.046667980420069644,0.004204043515627151,0.05496956243329776,0.012657406798814667,0.06078046302105228
VCAN,-0.05780608946714848,-0.04029249671528337,0.01826927713069826,0.02920570445554111,-0.04233831030580557,-0.031133694759521505,0.04419749249456184,-0.014538740747527399,-0.010496650260232452,-0.0791573140111657,-0.1434775033448164,-0.10571502792199182
MMP7,,0.0446443422496961,,0.011146944435655214,0.07594761958140862,,,0.09567662814528159,0.0599484274127466,,-0.11901071770357383,-0.11761034302123442
PTPN6,-0.037427831415925435,0.007300953788929749,0.0587039348862779,0.02293364107537275,-0.024555469191582822,-0.07489705926285598,-0.05498723956470325,0.015014180644339393,-0.00403861749464465,-0.02688746575514432,0.03860514440045749,0.014649348651556406
PTGS2,-0.01530031482260993,0.02213913045552006,-0.02625643182238236,-0.00023949708310705664,0.048200696101091706,0.07916045427722757,-0.02423402321725354,-0.005895818303170631,-0.04260311477825174,-0.03757015426731377,-0.035960979385180995,-0.031027570506124726
XCL1,,0.049097313130747194,-0.017383809119911737,,,,,,,,,0.047575574992042256
CD58,-0.024079911340027384,0.04275383317775213,0.052062145761940945,0.06679519503142624,-0.025440779194770554,0.05463602013740888,-0.028757247123528878,0.043186806596382896,0.027389507318547113,-0.017793355803050963,-0.00908829584653161,0.04339919735966633
TNFSF14,0.00024645885639252527,0.09897741401990168,0.013281387127846265,0.0034471225351829066,-0.033149032150665156,,0.04952612975749539,-0.020903546534203246,0.03880065196661998,0.08305239472995768,0.037292569622783496,0.006342270168336846
CNTN4,-0.013997075214820985,-0.03068305784248622,-0.04094135481698216,-0.006043239919784998,0.01901461069250846,,0.00874790889555123,-0.0005392822917641243,0.01188751695582826,-0.02472307953893162,-0.04293595244880667,-0.0641762191815544
NTF4,,-0.021596460247423357,,,,,,,,,,
INSL3,,-0.015691476753545573,,,,,,0.051495369684764175,-0.015212282859170981,,-0.021123528438286337,
BTLA,,0.02107533625497577,0.10143145968648674,0.00224260411917954,,,0.12174976421002173,,,,-0.03981403239788875,
MFNG,0.010443409077111401,0.037832891028791,0.07684476835584732,-0.025999810602935734,0.028976430368782627,-0.048706228272279196,-0.03226474865127194,-0.02151757528110825,-0.04595673956450392,0.07404810491995062,0.10370032713896006,0.02817341688585349
ICAM1,0.02222234951956427,0.040524346366606644,-0.013739869736641935,-0.0024686176568264663,0.047859301379749225,-0.03492063854002959,0.014229401466103119,0.009360800975809172,0.009558052423610923,0.009811267500350041,0.04009508564414042,0.0010124994875256327
PROS1,-0.011078415835803818,-0.01655398275822273,-0.022390099298173816,0.027503469616779335,0.02856164660272366,0.050837439119655624,0.020577578800196082,0.056570792782755966,-0.006560215809358313,0.039580155448245384,-0.01103876162934049,0.05577450828148744
CLCF1,-0.017477037727399766,0.02902074151896385,-0.019436480707519892,0.04336821339786604,0.03167284346053476,-0.055060552497398274,0.007596934113271547,0.052976139360801776,-0.005174774881011852,0.09546831048571669,-0.012171329461435012,0.023464849562277814
PSAP,0.02979217068510789,-0.026314406816429485,0.036267860023167904,0.030114668404685425,0.07383793967499008,-0.08577655438724394,-0.1005211875101252,0.028888181075643962,0.07193680320268221,-0.04285519434018535,-0.0028563029268567327,-0.17514115023253568
EFEMP1,-0.0020284151003849486,0.053933275402327244,-0.0012818899322697755,0.06130285472500973,0.04082592616964362,-0.13897511375703853,0.04971607767047933,0.0066860754489123575,0.013999731575856794,0.04011007866581978,-0.07413614516301324,-0.07648147361764678
C1QTNF1,0.01586728335221572,-0.012101876108884033,0.01754194959156242,0.032810926040116324,-0.007327428497374571,0.0920004244319767,0.01824153743437452,0.03163560348977503,-0.00175086295567636,0.05310277819244431,-0.07402267594112222,0.005653017726388138
ALB,0.0622284699586802,0.05614200496383127,0.007412617415913235,0.06224199169713782,-0.012974584337129709,-0.01893802024738886,0.07496026320936472,0.055223253419847684,0.01212006541157656,-0.027812472678402467,0.04398556948388522,0.041870931685509434
CCL13,,,,,,,,-0.015517350463994328,,,,
EFNA3,-0.04137141761492951,0.015330318058680311,-0.03673567831237803,0.005261214819156164,-0.042294011786481296,0.009822287921137297,-0.03445328647266158,0.0060195328333949765,-0.009889680493942605,-0.02525263810260117,0.10351907255806946,-0.012917496284649856
DRAXIN,-0.03347162006805428,-0.02143725270518316,-0.06851125389475685,-0.005843826971781663,-0.028238346758652236,0.11218849502335455,0.07449767670810319,0.023741357228737946,-0.02134053186854909,0.022373571532026456,0.07795028718303211,-0.027494415929730936
RAET1L,,,,0.0106588837795562,,,,,-0.01539973629642126,,,
NPTX2,0.00012016533112558581,-0.018456684971365128,-0.03231930724000499,-0.007391796151685787,0.007642025140901752,,-0.06116271591831388,-0.01127898780922908,0.02791649764798282,-0.03190307665078109,0.01027905706007786,-0.06475974876270839
FGF11,0.011840161180587196,0.019379528641862688,0.0424882961594238,0.033257048876372604,-0.09133282623105808,-0.04657272644276864,0.003623644713093833,-0.052790667170970106,-0.06308301447156155,0.05474719946100866,0.10049468454280201,0.04828674306187392
CD59,0.006054415153628554,-0.00480918803647908,-0.02435849582838266,0.016373107133470777,0.0484445689907867,0.09379602167329364,-0.036380780818853396,0.04355169085190492,0.03217009902703108,0.029873456334976456,-0.09533725418706908,-0.05684561204953615
COL9A2,0.038341483422658855,0.01761648131870178,-0.01008889047629513,0.028816195673635393,-0.07331422934591612,0.030852580313468252,0.005244087824072396,-0.014624466777442328,0.02424759016450329,-0.015472229156938305,0.1533800396690324,0.09652783407427842
DLL3,-0.019467882824988646,0.0019234874688922017,0.032607758623403975,-0.015511648071490605,-0.10325149604695075,0.08534073889099399,-0.047329752299076766,-0.047380147880668876,-0.01106807925723062,-0.061944618716929266,0.16831626508559017,-0.07360167019192508
FGF5,,,,,,,,,,,0.028942446223300465,-0.00908926859536904
LIN7C,-0.005114393953063315,0.0031518539745360144,-0.03744292487504007,0.00711370763469827,0.0579935822755237,0.07395958647398719,0.05401202040184598,-0.06322608398856036,-0.04759018101699358,0.012075298634559946,0.06039101388570754,0.024772080126807577
GDF7,-0.015019857720952826,-0.02799817566726397,,-0.0007409570087330722,,,-0.024208652967404466,,-0.013201403950599863,-0.010087199482747264,0.011011620479864877,0.035260185690585845
PSPN,-0.02706180902797861,-0.02075931714283498,0.04821538472369034,0.02471839763321354,0.07568609788283819,-0.03021186057781141,0.07924911954078642,0.004273969567254547,-0.0038479018531476354,-0.005752968607880085,0.054422739072770086,-0.0019814355147930113
ANGPT1,-0.03194375164175948,0.05639803369576793,0.03527315135905377,0.03222607646997262,0.05786131146429998,0.038371193995118916,0.004154871916976704,0.07609638820889868,0.012762011859987715,0.04191516714086311,0.012332063112276626,0.03526758514488006
PNOC,-0.031431881162659187,0.0025333173706942364,-0.051684524923633006,-0.05154928884923754,,,,,-0.014038431029988366,,0.05807559651165088,-0.0463126835635509
L1CAM,-0.026192818173068837,-0.0071435795881966465,-0.020155062586344613,-0.023997366920795127,-0.040493289927506115,-0.10033907032610591,0.0159411705995157,-0.01430130757377439,0.03371141756743433,0.04739914700060785,-0.026912175056929676,-0.0944702007704962
APOA1,-0.020800486567097664,0.05000399377693332,0.006133013764036803,-0.0386441044109657,0.07116680220586293,0.024306846311558494,0.07006972527461967,-0.007806663735121699,-0.023316872865897596,-0.017927360779972902,0.014569821860689417,0.053655761771717846
PSEN1,0.013740528492778473,0.07002236048712242,-0.01566645187887869,0.030812035440774842,-0.04181457885290215,0.0258741353895308,-0.003331283613265203,0.0196694961994226,-0.04925251957311171,-0.04690854275972612,-0.009275325812837897,-0.013768035861460016
CALM2,0.0073224180415786076,0.039000990176834734,-0.007827422541411413,-0.036574195162717746,-0.015085047232182102,-0.04008222842367526,-0.012067554393965455,0.02774700582495261,-0.040448875245028174,-0.05913243867226406,0.14673178153062819,-0.002918578687064808
CLEC2B,-0.022397321558113345,-0.010624820312314275,0.044770886289677625,-0.025442212108681955,-0.002132600086334805,-0.049049272614012526,0.028082265255952536,0.04488122414194642,0.010317462910393954,-0.003750932357639291,0.03363090563970361,0.0034323523455174624
NTNG1,-0.013089686846316406,0.10021952063241993,-0.00739724377804451,0.05952848691646125,-0.01585489893170567,-0.02873453703719563,-0.032252645982669664,0.003435276756477616,0.03732755424606649,0.062422347192380656,0.12808867454189454,-0.06348309461764573
LRIG1,0.04089274420176077,0.015654084996905324,0.035644537561202366,0.00938226501566084,-0.06877177839621178,-0.006700982356735993,0.07460245191101425,0.01969177998778332,0.05138377247048938,0.01746056475198057,0.14363475631953665,0.08487686666630152
CPAMD8,,-0.0028746019609988075,-0.022071579921193702,-0.027846299399636606,-0.027854611287624776,-0.03704304763201805,-0.03160428569109769,,-0.014830711186273325,0.09089847318494393,-0.004222891840783814,0.025606618079889218
GHRL,0.015724638790159666,-0.014184719179249138,-0.027295185623566677,-0.017008046228668718,-0.017528667145315664,-0.059067374801109185,0.02235182098116532,,,-0.0157807541131622,0.039237345367242174,0.001365500753980547
NPY,0.03212560944166218,-0.01566175326497956,0.001248501777603238,0.04963489232806212,0.059812362317594084,,-0.03742046458137094,0.030868150121589156,0.003164914708444262,-0.007933625888206515,-0.04374263258206179,-0.00031359109913178736
MMP2,0.046322558759898554,0.012425802111629827,0.023061144454130027,-0.011875564185737113,0.048574750285026724,-0.09740794309328915,0.007684245055280032,-0.011648388228452891,0.010644008196838741,0.025379183561572292,-0.03360999996187678,0.02064113603658606
LHB,,0.05798085400782424,,,,,,,,,,
PPY,,0.06870743638968665,,,,,,0.0385100353588708,-0.018830085364802678,,-0.03446193268886787,0.009104108349404342
ALKAL2,-0.012055896678326438,-0.015929701739348726,,0.02091147055683975,-0.04452699813675819,,0.0011911520972330276,0.04088568407769637,0.013950807204804705,-0.00940244813521793,-0.015626418189460627,0.07815486962528957
CSF1,0.06275844124277839,0.020330072401098923,0.012159704656064791,0.021683348400587967,0.020470351728078498,0.07997638064664235,-0.01711071528754831,0.06306059034982879,0.0061886917900785265,0.03410789545080455,0.12633302238393557,0.09145614469513061
SEMA4C,0.01423140485636703,0.035092588411112166,-0.011752428439577276,0.03278179270414565,0.019536503361077158,-0.05674202129219873,0.024649842956590205,0.040767114166005966,0.012224828058165979,0.0564649712952656,0.024122142881064478,-0.03706083329169907
BMP8A,,,,,,,,,,,-0.014403585890863893,
ICAM2,-0.008308717561092874,0.002719495549339464,-0.019974914521225087,0.0013024549277732382,0.04064038542155038,-0.09745805309216735,-0.013427020395731118,-0.055420852968851166,-0.03262437287319952,0.0937923611767223,0.036030129510927766,0.04590109028222228
SYTL3,0.02066587760585561,0.033205993870958184,0.05000981407696346,-0.003950023417902239,0.02256084050264205,0.01644123056678745,0.08285758912012597,0.0950082137248486,-0.03984434632975354,0.05286146043731087,0.0680052211956688,0.07689534828732394
IL1A,0.002791268479998174,-0.03019742456718586,0.03970786042514401,-0.0037721274307739327,-0.01608021067857639,-0.09747417272477911,0.009620353822531265,0.13479515917464402,0.055494422683411496,-0.04929318117484104,0.08955307422250906,0.12235833762484734
HLA-G,,-0.017072890086069922,,,,-0.0016972286496128447,,0.08776794601966569,-0.03733840395037562,,,
PGF,-0.0382218156353553,0.004020661456109752,0.0489676352301362,0.04302461286700185,0.09168190301082095,-0.09809004766393505,0.01784844340102097,-0.0371754023245506,-0.0014412234827048372,0.012264423266117963,-0.010813228506319203,-0.010079986994141567
LGALS8,-0.04421721483257308,0.031157624642958716,0.047807137145137076,0.017767339588847752,0.03066933641173533,0.010271594678478302,-0.005611153021218612,-0.002465905398096263,-0.07425007000901543,-0.06554315868139621,-0.02820389290202803,-0.05776050547124709
DKK3,0.06897801408603066,-0.026870896680938297,-0.06274365053127981,-0.08387880215995301,0.05400317600097737,-0.04217657734563662,-0.07056254497732864,-0.010956118590368255,0.013321205645507568,-0.0006914557382064806,0.09025411187129577,-0.07353306344562487
COL16A1,0.031624443706174496,-0.008329790168942476,-0.01169317456286016,0.007314692648159141,0.009760239544810667,-0.055881195291068796,0.01747312124439846,0.013838387269036039,0.04212957796939193,0.11965878851608308,0.12224939018539697,0.16612105679964856
TPH1,,0.007128911225427807,-0.021666116905832596,,,-0.03110759102981427,,0.04500301442264485,0.007722787942813955,0.017204989967728963,0.046077829377143234,0.07228199818829464
TNC,-0.03914264666908236,0.02336568789487865,0.002079815015984838,-0.008903961721796975,0.03535358051863498,-0.10321397196804259,0.03389082487054818,0.04829416658422336,0.006278495006913241,0.07293757032920985,-0.07911297560054474,-0.06454523768050284
TNFSF9,0.028170374424003355,0.05500934990146038,0.026003820152653397,-0.0238145508877561,,-0.031563206887214104,0.0034063940208094263,-0.011680113448945297,0.030959032623717936,0.020257997114539898,0.015230074081913542,-0.0008598200876335938
C4A,-0.011880545789262184,0.011093367731443734,,,,,,0.0077408176021863265,,-0.041399729798077725,0.0025194351761747,
CNTN2,-0.0032716216184639196,-0.04178395470518106,0.01333707083829613,0.005232098709821268,-0.049947006735223384,0.09365307054029244,-0.09637160080215172,-0.040883474673844414,0.009976662219813859,-0.08606945467586455,-0.029745422878704873,-0.014017697724463632
F7,,,,,,,,-0.02176639980428188,,,,-0.031014898435430836
LUM,0.0014530150325026488,-0.0346133828968455,0.055154034333626416,0.014791252100909978,0.02654381428091545,0.04777862320936671,0.03686266966888222,0.002368635840908831,0.03068414111111627,0.11517594469515612,-0.08918596196465157,-0.04782139519710893
BTC,-0.018590944064342967,0.04638150990193146,0.022283548384497413,0.06911408026050303,,0.017455632407804785,,0.0914666201076919,-0.022496513592444187,-0.007761045517558468,0.13170299689232112,0.06223746705634279
APOC1,-0.0013899177338455111,0.06000003159300358,-0.016534170413481243,0.032806344502119944,0.049439399347115096,0.13360526383083665,0.12296890761767487,-0.008338643436661377,0.029600749400706096,-0.03214710675033774,0.17359356354403027,0.0862908681025123
PKM,-0.020920446252113666,0.004440193801493529,-0.037221463069572996,-0.07417182899752764,0.04686780397271529,-0.13703777140041853,-0.04429075260237656,-0.012219987057636791,0.005554638115456803,0.09777378589893293,-0.08038980871437894,-0.06941662785721356
TNF,-0.0018060129091625483,-0.021403206653487723,0.039381305501469704,-0.042611536887724684,-0.0042284085455609735,0.008018519483676344,0.014932754544221442,0.04074716355357252,0.011535632916955025,,0.09477626071305889,0.06147654404511819
GNAS,0.019654047141019784,-0.03836824903646219,0.005614316084114569,-0.07758269171226488,0.009476190448492279,-0.056563801794230456,0.02324217024508953,-0.02057907375404099,-0.005578666978019039,0.00943367154775441,0.035147460037208894,-0.0427707074235415
BMP8B,-0.03291095255845439,-0.013032820680334505,0.016140975852363414,0.029558939270388884,-0.04664769163260593,-0.012282924077894468,-5.3443502317229305e-05,0.03905519089216648,0.012023417028897608,0.01960303229088389,-0.030217861661447683,-0.03680364297175246
LIPH,,-0.01194091833896284,,,,,,-0.015517356170898352,-0.01716938579456831,,0.1372539317147286,0.14443813617525722
CCL28,,,,0.006656149635599105,,,,,,-0.028617085033556613,-0.028696922284268525,-0.007889868583151818
PTPN11,0.01758495154125881,-0.030429160897383855,-0.01623280158823094,-0.018501146642321994,-0.005751277745282649,-0.13423746959517818,-0.03280991744413593,0.021531469920246873,-0.006473047677126309,0.009342554887051664,0.08463922462793946,-0.04103147102437964
ADAM12,-0.0141474339576482,-0.031065337671680245,-0.03418562695150185,-0.05007611857757301,-0.01251192991620392,0.11191127973869965,0.033052384518715894,0.05045338043446614,0.05008794546473153,0.013055171383015195,-0.14159854299929453,0.06228470727312351
EPO,,-0.01242475814297923,-0.023248843099613236,,,0.1140388312642222,-0.03776604171898762,-0.016852245095144266,-0.0178317160316252,,0.07841404479798596,
EDN3,0.010609431972837287,0.046541730368904605,0.03901572048088601,0.05619562170037092,,,-0.02893983427327724,-0.026180235133214595,-0.04898235485357611,0.05684459663481273,0.050289248339324695,0.043925068602763545
CCL22,-0.015019857357240986,,,,,,,-0.019073111770483406,0.08180067719052743,-0.006648066455927195,5.441414552161849e-05,
CCL2,-0.03184471411956487,0.030629893095803884,0.02208822562332839,0.09509328992352663,0.0029246737772187143,0.036756574493556675,0.03730567147321606,0.09224472604769272,-0.014232394003959354,0.04310710096887376,-0.039894186605716,0.010465793430127629
DSCAM,-0.019796032121078395,0.033363947551128446,-0.03449284918941938,0.06298267896256667,-0.033081028588408015,-0.01824668810836816,-0.01453013655624872,-0.014678608738924397,-0.04185137254447156,0.024799086443228993,0.05415205897517932,0.03326294909905211
ANG,0.03045795444857671,0.009795958032700447,0.08300256688059048,-0.04958548056965406,0.1356096421427824,0.021679245150592986,0.07935957455551165,0.07972614075911633,-0.029648175997476333,0.05806996111222254,0.05495483102558293,0.08086659025013983
FBLN2,0.01106630789743125,-0.02127182452084068,0.026374092391331126,0.004620100468390049,-0.0031408390096752284,,-0.05211039257610496,-0.014372857234843696,0.030317137134086573,0.09902516678683512,-0.006359144551827367,0.05598100193077481
VTN,,-0.01304147668496678,0.04150948455934725,-0.007382225269347703,-0.023623591237363285,-0.047037038015500694,,0.04793008623259374,-0.012538903237718559,,0.07628124400539939,0.023188516620291307
VEGFA,-0.022269947047545962,0.019773959128225826,-0.05611097851142361,0.0032228670170073794,0.07833769958704623,-0.07594090825278257,0.005211390090143353,-0.000887868841676384,-0.08189275604613716,0.053222154165360205,-0.0725799756517607,0.03116871376155252
F10,0.05720013857022653,,-0.02186971169776286,-0.007466711510344776,-0.025625224282168638,-0.029222863706912003,,,-0.0027407495216733575,0.040568330190102,0.053335093480954124,0.09960063122248877
SERPINA1,0.030706403362390645,-0.012890001528726889,0.08751958544044532,0.026220308511466093,-0.014996467049461988,-0.06633730773754773,0.0062719518149725,0.056798325427065595,0.0311481926833587,-0.04454724319736558,-0.014005524007361556,0.0028036604019507525
VWF,0.0236787550139552,-0.011675725094583686,0.03251374856491302,0.05686262208199974,0.019610963811336528,0.06342413626711221,0.004265890116440419,-0.015972738315978206,0.00921789095692974,0.07030371375244343,-0.038090927509692764,-0.024698893954916406
GDNF,,0.022728519417645632,,,,0.004952416594629772,-0.03225263697684786,-0.0009915686689035447,-0.03909395418496378,,,
VASP,0.044215051543972254,0.014488342135202014,0.009317665719149945,0.003207959370932775,0.04592536964109247,-0.06343578131257846,0.022120828222375415,-0.029687803713043682,0.03739380984165127,0.012942648353174631,-0.06529111108206279,-0.05482287201083602
ADAM15,-0.008187788941543083,0.054340796762847685,0.036572333154937214,0.05875873380001797,0.00834991133017128,-0.09580354312160144,-0.02000616441377423,-0.07673853855880466,-0.014449956521870356,0.09099032767641592,-0.030329462570072335,0.07633228445597524
WNT2,,,-0.0188350878258639,0.03635158256882287,,,,-0.0006274500943595309,-0.018314065576881717,,-0.06869087377432316,0.018137023938149012
CALCB,-0.02172982991875713,,-0.028312837249933036,,,,,-0.018294418289063797,-0.02169000740823237,,,0.016466433504474128
OLFM2,-0.00787954091783644,-0.0017709972634633365,-0.018068809882014803,0.011523310248832653,0.019263112825634376,-0.06408135355866336,-0.008008095475864927,-0.09086458780921927,0.037521298852205544,0.03494771565717505,0.15347495805018216,0.05976636656796812
MFAP2,-0.032619035269383125,0.004020269271593092,0.04937634144824213,-0.03354172383236617,0.037098324914113724,-0.019934023421523343,0.0871058617163016,0.008120126722504246,-0.02309033401953338,0.09098970104340001,-0.014438803823132082,0.08436567468500629
HLA-C,0.019565024206555443,0.011393239744751007,0.055115759685366035,0.0698694925227233,0.0384924690569989,-0.03309039912997325,0.02360785023477346,0.07518643961775207,-0.009044803188181723,0.017634711529232495,0.002581289420489314,-0.09903080786780948
THBS1,0.0019037262927211953,-0.03016332048376507,0.01617330005242911,-0.04511965490530613,0.0350231925052129,-0.022978750640088974,-0.021612586914868184,0.02110231752871508,0.003996282776048676,0.06876956111168087,-0.19770749000906812,-0.02998324015112055
HSPA4,0.0029340090741771557,-0.04241087438781075,0.031474559258337226,0.046014497929727095,-0.009210396435216291,-0.023302547026234972,0.008160619537323327,0.05971743517424407,0.07425592839952545,0.032929874014768275,0.018343917912070695,-0.03317257360400514
LMAN1,-0.03912048358911438,-0.006389059663545515,0.03456048209020013,0.05369544814198278,-0.06992776756871054,-0.09652702967457438,-0.02042001370926276,0.012340939421983544,-0.001111104720652105,-0.029267249163869583,-0.10720009075400015,-0.04058215828914596
LYPD3,-0.01384518270717756,-0.01814712123808771,-0.007842746823293651,0.05300219651461956,-0.017729924166682676,0.06699032032495221,-0.04108546345779474,0.003927403699837599,0.004341764561150647,,-0.014497925896039923,-0.008428515341064497
APOE,-0.014530359608166054,-0.046035623138285825,-0.006393569959593748,-0.03042556900813295,0.02815599544628312,-0.06373432482195134,0.008430844885714734,-0.035368603640188435,0.019272518493533442,0.14020638144171504,0.17423974981449192,-0.01230752867844316
SOSTDC1,,,-0.02926284772299748,-0.004701978499001061,,,,-0.03480641960166026,0.026133959303755113,,0.10042547218109157,-0.030756320781723304
ANXA1,0.014525863886494263,-0.005043950084875798,0.00471990068092617,0.12223115521992571,0.01581203619217812,0.02217437511458605,0.0711312357528841,0.012582447248800735,-0.0026427026800175902,0.05660963142391694,0.008103770133402044,0.1077263460098022
WNT2B,0.013321723935552098,0.024632631397044233,-0.010202035597379174,-0.04500868145893191,-0.020503808985011217,-0.06657394037950773,-0.053167226842664755,0.02995696140474668,-0.041303459822251566,-0.02878650415258981,-0.007255965635781605,0.019468754208445713
AMH,-0.018590946020031942,-0.025216202656509114,-0.02910638602861345,0.08117903390845937,,0.07151215034266893,0.02549446041731088,-0.045701613118078896,0.021088586962210602,0.04031344632161175,-0.009287817668137138,0.030121494848419392
GDF10,0.005667838045879631,,0.002201609666883712,-0.04955830264660938,-0.04403814947990161,-0.028238719428777183,,-0.008927324180135018,-0.02746254968666596,-0.02089938180464135,-0.017734713704600297,0.04311508046232646
EFNB3,0.013220453039592487,0.004335115208770972,0.008213730938255996,-0.024826270680873428,-0.013649769518081327,-0.10414037184094233,0.06750186024141894,-0.03782737432149991,-0.012123454994833716,0.020525809448503993,0.08829655036362499,-0.06658555211704013
LTB,0.00661440496759519,0.022667675787996937,-0.03338674049269967,0.052558843334874185,0.007024335137418568,-0.0633722447639579,-0.041606143646409494,0.008728337829171689,0.11341056261495293,0.001097720271249777,0.07979439630721391,0.02923645488417018
ANGPT2,0.005522127693637292,-0.010254040715425211,0.01090812355017542,0.008067231297214221,0.07028217930763316,-0.005949044383497465,0.021014198747809906,-0.012212425658334955,0.05480981463793626,0.04784592953896855,-0.03299885061998186,-0.00805691937831353
NRTN,,,,,,,-0.03303412311405793,,,0.03514146208365012,,
ADAM17,-0.01587429018719021,0.021729272501377246,-0.010638363342657385,0.05264531696842249,0.029983562815009662,-0.05221192816082189,0.03361669368243019,0.008742344360597341,0.014389025980172002,-0.004391679328476606,0.035403456666284236,0.02047120799200865
LRPAP1,-0.016347876758882256,0.04184301143675058,-0.047422319998630565,0.03316814105597725,-0.03242649730309706,0.03662539799319755,0.02861496419431311,0.008806834006105622,0.06791256213845226,0.05371809006589475,0.032879747931634506,0.031158577071200098
NID1,0.022536307233230798,-0.009826400180902084,-0.023833788241093265,0.04398078385103643,0.03358750951809762,-0.07083622325130728,0.0001786007271289755,-0.011274723302226865,0.05619161515870204,0.05350097314738044,-0.12528181010772843,0.01310597781958147
MST1,0.0429017446801692,0.10533540923157922,0.01911099698588192,0.017906360169872924,0.10187354217622395,0.004605123453438177,-0.03885845676363421,0.0938707774848048,0.04235126354417947,0.0004984931461800362,0.024706654984055883,0.058134965095580686
