,UKF269,UKF296,UKF334,ZH8812bulk,ZH916T1
SPTBN2,-0.034451326090040243,-0.003914887028818153,0.024794284099248887,-0.004249410778546354,0.09469165166249464
COL1A2,0.15353851748657088,-0.02703274271720719,0.05459328302978755,0.03996426180941028,-0.07814673200633072
DEFB1,,,,,-0.03265673029598281
CEACAM16,,,-0.026673357224830673,,
WNT11,0.002370361834280293,-0.027419548558714237,,,-0.02023753052690459
LGALS1,0.11650831491637804,0.03285480822570625,-0.00728846353787402,0.04730504635368355,-0.03555021629100307
BCAN,0.11230376581559179,-0.006555527829863511,0.08454104775169642,0.025263556319343045,0.03255309145323556
ANOS1,0.09273148525930525,-0.06507269179744102,0.05991109020473749,-0.005416912986860877,0.035251847728568445
EDA,-0.022245792048802972,-0.031017164982070675,0.011635993546687654,0.07168263553965006,-0.005951977034409061
FGF22,-0.01705429489003839,-0.016382427816404407,0.008280757690512714,0.08268030922105846,0.02693726082482625
SHANK1,-0.016226078428505344,-0.02050931764151809,-0.020554758557287597,,-0.027186159107561173
RAET1G,,,,,0.047981092355167405
TGFB1,0.09057343154143982,-0.031781278033111864,0.05794240299706329,0.008993627355435563,-0.032779682983931885
MSTN,0.13714346911412764,0.001064733755195785,0.09553930141410588,0.10609270219259583,0.0007043085238896645
WNT4,-0.019336741024088798,-0.03340307811939719,-0.004019247459901176,-0.023457427836123465,0.0008903198216513973
TNFSF4,0.13126880173854802,-0.015257536498926071,0.11719046497376924,-0.036139571912485735,-0.023782292906871172
NTN1,0.09473094003671687,-0.00840520095601519,-0.01180584229257912,-0.03556729495247692,-0.0083728470641942
CXCL12,0.09187093931606745,-0.02529202850697036,0.04380167495142307,-0.043920620509079016,-0.036045787982686546
GNRH1,0.07878452617701713,0.016699271240891884,0.019098326052168303,-0.0017213706027956013,-0.007329831440621605
RIMS1,-0.03953132170932737,-0.02268171193944418,-0.027702441004680712,-0.03834657818459425,0.018849977635375905
FGF14,0.05880081990726334,-0.021163121338633045,-0.0167009008114145,0.03606192055290481,0.053976007268255126
IGF1,0.011184258857443423,-0.03333665577929521,-0.03255433899128182,0.03525257974640963,0.010432631212973966
TNFSF10,0.10473230242736221,-0.036219197501274815,0.04019572811996656,0.09818172215329204,0.05208638364454592
GDF5,0.00849847125197993,-0.01638242805810176,0.07644829814345912,-0.030697093619421304,0.012153361638448585
CHAD,,-0.013767070122964947,,-0.026428738079855688,
RGMA,0.08931399302071948,0.029958815151047685,-0.0012980259053426227,0.027688550423218543,0.059128862256406074
CLEC3A,,0.0067112281990547905,,,
WNT16,0.06842731041038705,0.004076505249538261,,-0.021832952037442982,0.013175571816405036
CX3CL1,-0.06660825609042892,0.0031213932313878634,-0.052012183333679816,0.05008984803316168,0.053277780762421664
FGF1,-0.06124599209932966,-0.037410784000816016,0.0884145438214364,-0.036223413020995805,0.03139380800510222
ALOX5AP,0.11130557105623529,-0.026261303984381337,-0.03365416819719799,0.057679185151405424,-0.008080111953466057
IL1RN,0.06921497054080068,,-0.016028467303894497,,-0.047756509132518075
NPW,,,0.05586575099524506,-0.024383740006731526,0.026360510471800568
CXCL9,-0.0020148199551409157,-0.01638242538083938,,-0.009901114197132969,-0.007063842669704623
ANGPTL4,-0.00386375119476206,0.002949181399376492,0.023717480053346337,0.004824290433645452,0.0066981298658993545
UCN2,-0.018355512264184613,,,,
OBP2A,,,,,-0.01712878100390861
COL4A3,,-0.010861465878307986,-0.02021385013583925,-0.013840825014401877,0.06280118593126081
NRG3,-0.07029565640251956,-0.028316061326828384,-0.009024329723726994,-0.042460226536639604,0.036224721131036204
IL23A,0.1162611201303488,,0.07243174217981775,,0.1104386579041066
COLQ,0.07283599142586931,0.007844879489071088,0.08048055324241338,0.06846149539466073,0.10968817531068693
TNFSF12,0.05314222100457254,-0.024277005595973785,-0.023301897705873247,-0.05105413504617359,0.0349133450865927
DKK2,-0.032690037323327995,-0.011272851867739122,,,0.049450312937678056
FYN,0.1073691774985584,-0.035087008268606695,0.02127184931718482,-0.017438914822131012,0.040789130662403084
ACE,0.1864957541045801,-0.017094161429721824,0.09562429639819314,0.02938939540124112,0.008534946776377476
IL18,0.1088806322682007,0.011174038441737737,0.000943411501927157,-0.060977726959260535,0.058413261363700716
PPBP,,,,-0.02807330097426095,
CCL27,-0.0002423203007415836,-0.011612659315184754,0.07847105814411494,0.002584130196729854,-0.005560699354088015
SERPING1,0.11234529227266987,0.008368922650293101,0.04068082189100424,0.007514066037283832,0.009890303908173831
AZGP1,-0.018470644253430424,0.162232518184512,-0.023411992816301685,-0.007196485099664836,0.027445170397708534
INHA,-0.017213710100300234,-0.017891572924983147,-0.0219317606823718,-0.024383739862203324,-0.007405043525997378
SEMA3G,0.018180154675672317,0.0050093474553692275,-0.007392515805025704,0.0002865344117577658,-0.04230468982002006
COL6A1,0.09332268569794094,-0.04476318668094737,0.07264965719865257,0.016498101588569784,-0.023415856591284527
FGF17,-0.027033776305830478,0.06771486150667318,-0.02122144630122786,,0.03396380829572103
TNFSF8,0.11731955874836474,,,0.046666981247273275,0.009574382701607301
FGF20,0.05754323412173515,-0.023304807940582047,0.015151160171114259,-0.057858973207770274,0.0011534358070838914
ICAM3,0.09529023535609583,0.023383796077196733,-0.02372137174378673,0.0084018103495652,0.0343069594892589
LAMA4,0.15838174924078177,0.0019660964604544845,0.05677376732374864,0.013715123278146979,-0.011149978551391201
DLL4,0.09625248745762803,0.01894466139234344,0.01050332739025763,0.03821140776665508,0.03746542879751443
SEMA3A,0.028178463077701277,-0.053549167053966736,0.04185794669612768,-0.05966837272500704,0.009733209334804658
RLN2,0.04685293530009364,-0.01456796253047262,0.006524548775738195,-0.007339719542703565,-0.018833350707139686
C5,0.08097704729995574,-0.01291493184311588,-0.005303479932334923,-0.04522033410017274,0.019552262775510015
COMP,,,,-0.026145555670190973,-0.023265339653540697
EDN2,-0.007847451358546812,,-0.007940283563285569,,
C1QA,0.09991757120796836,0.0012898986406201128,-0.03613302507397514,-0.039368655992183664,-0.04975371746146146
UTS2B,,0.058947985405528425,,,0.022039337376690855
COL9A3,0.11667024625821466,-0.00434584717609893,0.031770201914197,-0.023788248412240948,0.06754902663105125
HGF,0.031223404744188468,-0.0018543182843109335,-0.023418105480101408,-0.03966250769133975,0.019271940562033598
P4HB,0.11932131407409118,-0.013522003871811046,-0.008507022254332737,0.05934964876212317,-0.04945442733403332
ADCYAP1,0.003579864809503204,-0.022223336950096966,-0.02265576102338715,0.005189515148756354,0.1073680195443155
GREM1,-0.022407200407688878,-0.01318584322076153,0.03509144896129693,-0.02324069022196422,0.014048966763294294
EGF,0.061617333295805043,-0.020211274213885782,0.04764510138358835,0.00850896386908682,-0.0205277544525259
VEGFB,0.06474241665824104,-0.015226761298950016,0.00831826551500123,-0.054980746604577926,-0.008431890204783531
FARP2,0.07252578711557946,-0.021511659675235766,0.057080250209951514,-0.015072869860452346,0.043612909704847366
BMP3,,-0.03212410373973615,,,
IHH,,-0.019240389431583287,,,
LAMA2,0.08645550895782401,0.030087631804655998,0.05064934583030513,0.05858902443333365,-0.00036464016587300316
NRG1,-0.038152344380400265,0.016059274124593605,-0.031054225390912363,,0.042579545743841964
SPINK1,,,-0.01537517840640292,,-0.026252923389266897
EFEMP2,0.0570168740599922,-0.03924318310874745,-0.007884470725436587,0.03553582984457468,-0.031111669216528106
SELPLG,-0.022456722324840854,0.028363171072811545,0.04579431964313753,0.0604805975429465,0.014846348807579035
GDF6,0.13663255118315024,,,,
HLA-E,0.11844901835150727,-0.024735471370456046,0.013652362033439908,0.059419193940931286,-0.025372395780494682
PTN,0.15332550290477734,0.014396222638733545,0.05221608239110615,0.02277365068473063,0.09614846890136867
CD274,0.02979768352209051,0.05800849985676654,-0.0253035649482212,-0.00711681372131607,0.04055695647233194
FGF10,,-0.01473197164571963,,,
CD14,0.04798118016254862,-0.011185618801415186,-0.01155403102070726,0.020817693444273734,-0.035112789722805876
SFTPD,,-0.019291465721481618,-0.02599635616613706,-0.012952052775463569,-0.0451709711354682
SLIT1,0.023559447986908,0.028016031481154547,-0.008001793640981969,0.006455433901838228,0.01767946375263245
CNTF,-0.023274747668789154,0.030493371113187707,-0.017852222878442195,0.06757553867557971,
BST1,0.12963543751318013,-0.02476751805757448,-0.037165262273538724,0.03734247877670012,0.03236890774222564
AGTRAP,0.0747672234933818,0.019920158152360534,0.04327440533855311,-0.0621465021856332,0.0428469569290187
LAMC1,0.13469699223873133,-0.027663712330451746,0.05020888416615212,-0.03400582134156633,-0.01880609042722977
COL6A3,0.031116730327555072,0.0037843202563124225,0.029382190522078567,0.0197321729247117,-0.03793470830326447
FN1,0.17525875201128216,-0.03488933544741426,0.07487818699563428,0.07599771924956265,-0.05418713188804257
MIF,0.00588549302374392,0.034301560703135156,-0.05161603041589611,-0.007938201694932335,0.06439029382791252
JAG1,0.14913193978205033,0.02136532570794922,0.020853476042259365,0.020626801626438002,-0.010923001283793204
NID2,0.15374028785500835,-0.021628466982269615,0.06747383496435039,0.01724457939340509,-0.010698990807469878
EFNB1,0.05737582772626648,0.03629279669669844,0.1023230795685848,-0.0349734292799131,0.05103405328450094
COL4A2,0.15309237529280711,-0.018392350482118163,0.10003132461122771,0.0957374363644681,-0.03476523379974503
SPP1,0.145204200083718,0.003917087566131101,-0.05108863269491175,-0.03895920751310077,-0.018066225352777035
PODXL2,0.006118232787473695,0.009439424447439908,-0.010138726754258275,-0.04161772997600119,0.10263639270818721
IFNE,,0.06319852541073293,,,
FGF9,-0.005448611725111644,-0.037232917926492956,-0.0333391885387109,,0.03548297033587891
ITIH2,0.028310291911527147,-0.0064379598128017235,-0.011151628627718404,0.014926801340456888,-0.01343646780139093
ADAM10,0.037981704947583454,-0.016477047126369663,0.07018891831824828,-0.0004802658461375335,0.0001029584238224535
CFH,0.10054963549240063,0.01367355766202196,0.04418474617487339,0.001081465544968982,0.015344058800874747
COL4A5,0.00704389130684051,-0.02197869000444558,0.0274665149756344,-0.010048755359777345,0.022567282252760924
LTBP3,-0.0038073549065243805,0.015060860029764573,0.007195612036004536,0.004908128716437187,-0.030233164275666916
GNB3,0.07622666415113298,0.08388725047465366,0.02445085691700789,-0.038436410908939025,0.04158238718872838
COL6A2,0.06639862549321994,-0.06586638111198127,0.03876188170771628,0.042019000142743554,-0.02227315437866754
PLG,,,0.062192265137182505,,
GDF9,0.12262219396700917,-0.020211274106312516,0.013186282373847315,-0.03302586936162903,0.04225243246420144
NCAM1,-0.0885010181739548,0.06531609242032481,-0.0370991218710964,-0.0019824326403967505,0.026661314368314783
APOC2,0.01755130229296342,-0.007995833304224563,-0.035011700527599776,0.0142700796407598,0.10127672573068093
BST2,0.17291867106767367,-0.006750920335002425,0.01536882444829204,-0.052952850237474085,0.018045352237612187
COL5A1,0.10483733146328293,-0.024345020006830864,-0.01615093260696809,0.007474468716802012,-0.053100655038834946
CALM3,-0.09563453735823732,0.0617040965733807,-0.011607062129369818,0.061572771467865904,-0.06128142792079216
THBS2,0.05790016372730461,0.026073423659790967,0.03820348276147841,-0.02258468459464453,-0.004863743514172133
SERPINE2,0.025536588646262195,-0.02420261102401736,0.013023511060416193,-0.02915682977802812,0.025195228425501433
EFNB2,0.009059325461871765,0.07510595812346367,0.015359066025202277,0.0026943209393903585,0.04237386354526855
PROK1,,,,-0.022495858750382333,
LACRT,,0.01234578514402925,,,
MMP9,0.2189088548392979,,0.006098316812785403,-0.006251724207222235,-0.03922408831469364
NPPA,0.006661687195452586,-0.033996662037091854,0.020783938440344225,-0.013478197508354906,0.0817510296407841
APOB,-0.017845844403226348,-0.013767070101086104,,0.09932892696758736,-0.015468571974443655
C4B,,,-0.026673355873941824,-0.003720028387530976,-0.01712878579332125
NTNG2,0.04706660969304538,0.005435760035121084,-0.013603403315128467,0.004127909992727183,-0.011617116740675119
LAMA1,0.10411070603066293,-0.011548778378557185,-0.018461369958336533,-0.012580967504901947,-0.009340601662191608
UCN,-0.003256819453281931,0.04073184679873539,-0.01461773479883387,0.04680840883601234,0.04673655765201566
ARTN,0.04422959077586287,,-0.017852224119996398,0.033769224444536394,-0.027608835912402322
PDGFD,0.10175352650098388,0.006848029709847528,-0.04045340287593812,0.006929304564243617,0.023152796005179933
EDN1,0.120857309157677,-0.03464458443008783,0.11702085700182982,0.07130869306525232,0.025073257416207407
ARPC5,0.05888326349210148,-0.05860391398798129,0.04035365976464962,0.07096733362382752,0.006653085111056459
GSTO1,-0.0767158399877769,0.03159681068429091,-0.009815977790193239,-0.030576136759035748,0.04426319313705162
PROK2,,-0.02249789741312224,,,-0.014103738532916278
SYK,0.053822951156380396,-0.032807541134253645,0.04087566476939072,-0.09104041013421284,-0.0022429121013115374
CD40LG,,,,,-0.016728214374175196
ST6GAL1,0.02697538076017402,0.06374124103465795,0.01786731909877469,0.02161230170718111,0.02968735215710163
WNT3,-0.038997737564485574,-0.011393781000610965,0.013112525831932715,-0.04015933378307021,0.03640629746252708
HSP90B1,0.07310635511320429,0.0008676271608257582,0.020788801669927977,-0.06540296056802722,-0.03252466974256057
ZP3,0.14819542793130114,-0.013767071326301427,-0.048785996646227694,-0.02348681267991604,0.042590292717181025
ANGPT4,,,,-0.03112812489765584,
NRG2,0.07444995374218634,-0.008364655563820062,0.006138350242324081,-0.04779177320212153,0.0923201227128204
MELTF,0.07052940622512154,-0.02255058556166416,0.04580731692894243,-0.011274478765095849,0.05586592197902993
NLGN1,0.10015723185090937,0.06464596650844792,0.017204077682365582,-0.05269927854754003,-0.014659806505076249
SLIT3,-0.05923984540600645,-0.007814046297839213,0.03168700477286366,-0.03161182383542668,0.05112215115531108
CCL8,0.05813289829820091,-0.01242308816026402,-0.016657374516524326,,-0.024044537827882472
S100A4,0.1362546238799549,-0.006065879307141128,-0.060431513768461814,-0.048771302290791185,0.03166070678355446
TNFSF13B,0.09835715511988272,-0.025532475236993278,-0.04485502414737045,0.09687787728507502,-0.03145989225048944
HSPG2,0.14731657676126306,-0.03796686883320427,0.09841917682647959,0.028069564164378873,-0.0161477184223637
FAM3C,0.045253946892519735,0.023421160555050172,0.00988155079037186,0.029548755183071165,0.006772654130616811
FLT3LG,0.010637919057351744,0.0038321032453534232,0.054870749089846474,-0.0035150072887779864,0.05717882227080447
A2M,0.14363294589144052,0.03675708324124936,0.00746832832914537,0.05818203285155873,-0.006258810541114898
VCL,0.05071470496153414,0.002030273915821438,0.019639807957488188,0.008456309964383133,-0.05972687777624936
FGF2,0.029850725090613366,-0.04727462105495656,-0.01638651070807662,0.012028074958554775,0.022885816968798555
CNTN3,-0.020711366945373247,0.005646745339334338,-0.0012497550710461978,0.037729907185679604,
RNASE2,0.11084608424675507,0.002686937144620446,0.07209962791760409,0.011022136329394255,0.03628837837925929
ADM2,,,,,-0.01589886179115564
GAL,-0.027557863372645333,0.08099443960047684,-0.02356790244775389,,0.09045539439398749
CXCL6,,0.08956074529454426,,,-0.028726876459563677
PDGFC,0.1329328306068096,-0.004571959225994207,0.04776255827849703,-0.02081133271224949,0.029423064427670807
COL8A2,0.06657075029409909,-0.0511352234992249,-0.005515360277882356,0.019970771571593347,0.05750361088109125
SPON2,0.11826695584986043,-0.03101716992221685,0.029884933428761508,-0.04503072181924818,-0.011122418496683778
SEMA3D,0.038916359123990434,-0.01532234920674907,-0.01804410554164718,-0.028592805308252808,
BMP6,0.0198765940435692,-0.012876210870213031,,-0.029635632703756153,0.09720721101560702
TIMP2,-0.0069719708281796,0.004346078273993403,-0.014816367965941463,-0.018025440018592014,-0.04375834006369884
EFNA1,0.0192977109823329,0.006487742400233456,0.014492346178778783,-0.036288891878581565,0.045340266456820155
S100A12,,,,-0.02407863009554516,-0.01732582348864849
TFPI,0.12405568379225364,0.04399708849308406,0.061380431871117955,-0.028145636410982645,-0.012321010850744314
GPC3,-0.01161349949245937,-0.0035761323350700807,,0.044908277659195105,-0.012609716753286416
NMU,0.08588240326369492,0.08918842921025341,-0.034973235985790184,,0.12698295010404206
SCGB3A2,,,-0.024879745459572722,,-0.007684640343679596
LAMB3,-0.08217509821041866,-0.03661387178843605,0.024579120398621646,-0.03619505514981375,0.0005281328087738075
LGALS9,0.11110510023836775,-0.01367943610474254,0.01017642433288989,0.044734403252090306,0.031217760414114695
VIM,0.11397547450422905,-0.020305811440475476,0.043703125638827264,0.01885397252736128,0.07155394277761566
PLAU,0.1313711333719354,-0.03198730283408839,0.05375320954280249,0.010717590974977995,0.07039058210601569
TGFB3,0.07771229537527481,0.05021060322041276,0.060065198871168964,-0.043263413711203846,-0.03430841043890264
APLN,0.11681220903093778,0.01898157225481899,0.01907598221845051,0.012261449636785285,-0.024567445670811996
SHANK2,-0.03414114658374381,0.007629182913943659,-0.013436021115127919,0.0198081518036755,0.025890514624739496
LTF,0.07397017403622276,0.013344175381138182,-0.04211032022940829,-0.010119598454312102,0.013037468449110242
PYY,,,-0.01492451683429669,,-0.026252935345322293
PENK,-0.056454596570799875,0.03164130594557696,0.05177988165310475,0.011167191288227366,0.06921417999064876
CTF1,0.09851830919932598,0.03223831506271597,-0.0009490600985196587,0.0643419948099229,0.06946032979473561
COL3A1,0.15941477273394308,-0.04073012045473651,0.08914119952809116,0.06493427454483815,-0.06571553812525183
S100A10,0.08149491508214082,0.012770746070529412,-0.0428098509828699,0.01199188965390139,0.04547246587336526
FGF13,-0.09723340162095202,-0.0017058105693021327,-0.024407643632601835,-0.021832961166039194,0.05708174477729855
SEMA4A,-0.0020232312791046672,0.009012714026304693,-0.01189034045086125,0.004103567681538555,0.07378524313330517
EFNA4,0.09212238386007525,0.009736110850171575,0.05576934691399936,-0.04347411050663618,0.038534064617132185
HSPA8,0.08627645454346264,-0.01908404944224218,-0.013854635624747674,0.004858998364487332,0.029748507186391177
NPB,,-0.018871579961822312,-0.03367104931117249,-0.021360342092798034,0.02751565671949949
ULBP1,-0.02347556483917167,,-0.016657374118914017,,-0.03355459881070796
SEMA3E,0.048783476367273565,0.01764768076407499,0.010541656460939302,0.06708613838148512,0.001289035443655913
ADAM9,0.06988149900094386,-0.054320773999036114,-0.00041065595008954724,-0.0264223119686255,0.06097097109968978
ASIP,,-0.012265110237274054,-0.021385143241877434,-0.03529517653168479,-0.025017831990956904
IBSP,0.11368711701871778,,0.06063630375319483,-0.02833903051292313,0.0006741152578737592
FAT4,0.01586614451497332,-0.0313320900937453,0.0034063336059071436,0.020485503496094914,0.03304731384959025
MDK,0.15549282627176933,-0.02355958281471644,0.06333640517196086,0.0436571620167441,-0.04122154474770241
BMP5,,,,,0.041637569984853684
CAMP,,,,,0.11700605641061465
HSPA1A,0.03834961049973978,0.01685714901582356,-0.0526673150430486,-0.06009093463752587,0.04015531225784395
SOST,,,0.125393813938419,,
SEMA3F,0.08144182050700277,-0.018550124821177884,-0.01670121106526109,0.03491572314250995,0.0391759696873652
ARF6,0.011852056556125192,-0.01412212814924551,0.0027511887591849704,0.029644358703781112,-0.029735697477786694
IL6,0.0676629543928632,,0.04193145650661936,,0.04199112928017964
CALM1,-0.10556368694933685,0.01752504489528072,-0.021390280824388794,0.04489688314704748,0.06508627455090132
VIP,-0.024827829698930774,-0.013741507709435614,-0.03128883860733226,,-0.021718652780507535
NMB,0.11351380475188791,-0.007350725886879403,0.007338966220249062,0.014164073063027027,0.05111472663433723
CCL26,-0.016917345619266128,,-0.023567908090217696,0.011942989110668463,0.04664537717060258
FBLN1,0.11482366768651733,-0.024006124857945118,0.017178122154610835,-0.03410939387634091,-0.04777764080515158
SAA1,0.07521742799027457,-0.014188175482491409,,-0.06286473044619673,0.06282888689229313
MICB,0.15749911448257048,-0.022588775487932373,0.1070540024253529,0.04401789221162968,0.04891007314252501
MMP13,,,-0.014222949262003405,,0.06774886864632543
F13A1,-0.03906733159836482,-0.009678758948390143,0.09617551415077577,0.03177413656385207,0.02101784068171689
CXCL11,0.10048712737875497,-0.01811350255146832,0.020571072887170565,,-0.030682161509415405
COL5A2,0.12533050640976326,0.008078561317664757,0.032461075197957975,-0.026802244369448433,-0.05991661118330548
EFNA5,-0.0561703450708793,-0.008611738526022737,0.03308230726466207,0.0107065816549001,0.01904279504642674
AREG,-0.024771046531249705,,,-0.03014035298808982,0.02564613182079881
EDIL3,-0.1307678835812027,-0.00651598701013394,0.015846026759662395,-0.008527518386125735,-0.0104306655452256
CD86,0.09053353169623343,-0.048470334273724686,0.05348474660959528,-0.05260399176838696,0.03195910923794153
WNT9B,,-0.002528297086583353,,,
HRAS,0.003534520472420338,-0.010220869137835407,-0.01845603254679099,-0.009910258118881889,0.00677588940585313
C1QTNF5,,,,0.008686558653141168,-0.027151550188115478
RLN1,0.018046153007875293,-0.005195983974681476,,0.0251666133104543,-0.014801075728072783
COL4A1,0.16817606262526746,0.03337828311648898,0.08432525592773839,0.03898370222579719,-0.03832655864380662
CCL3,0.052468670636836676,-0.029057868725647328,-0.00851253111963852,0.009945217047798102,0.010871007492565305
BGN,0.12080639417126801,-0.03491711460870124,0.031374173779799494,0.07057309506598948,-0.03868255690438862
RETN,,-0.011741179675485639,,,0.03874539794286301
S100A9,0.09461516898718247,-0.026638767280510792,-0.03076282920606537,0.008679381483001661,-0.0277498425823832
HCRT,-0.01922948156353658,-0.02240670055091528,-0.027072463181514177,0.002194531921285864,0.07403901167522645
FADD,0.09527837654263849,-0.009381362275396363,0.017133038086479715,0.009471078832528753,0.04574743028179917
ACTR2,0.011512893580684731,0.02893522661184226,0.00038535002485779894,0.02246241910373729,-0.04866989072985889
BMP2,0.04317241634550737,-0.033590826444333,0.011624556492294094,-0.0481450650390698,-0.03132659459717265
PDYN,-0.10309877408095248,-0.022297009722870922,-0.010347378670221508,,
CD55,-0.034134059698738804,-0.03364071462098263,0.005155610562462488,0.031149904869673773,-0.0030787819825046137
OSTN,-0.02004295920106039,-0.02090085243707787,,-0.021832958283323364,
CD6,-0.010967756437037424,-0.017325421988349875,0.12489355129489906,0.04223394153587535,-0.026130487928783266
IL16,0.06602144562569996,0.052233090294801464,-0.057740705289385026,-0.021516113308601093,0.028708980549270964
LAMA5,0.049827196967919644,-0.007193636370988964,0.03300457711550247,0.0646487461753398,0.0003350230253120354
RGMB,0.004126534290464745,-0.0029384700412712385,0.036953076619857674,-0.011715088455563296,0.030091210237610272
INSL5,-0.034445722080729435,-0.021665193328789037,,,0.17009388602047337
IL12A,0.11811252944525585,0.0015672061731038048,0.0012139017887696684,-0.047226062126707546,-0.019745152917161297
S100A8,0.09763970111140863,-0.02185261651377588,-0.00977435307845953,0.032324985356359345,0.05819372320422609
TAC3,-0.0695732775086142,-0.0006402261604718457,-0.023968118775941155,,0.04032660943996813
TAC4,0.03274965900957751,,,,
MFAP5,,-0.0330030975902144,,-0.030140357882100958,-0.021234280014978256
CXCL16,0.09704338584219081,0.014940371499096324,0.02537892358698981,-0.04850191412433145,-0.03334083827968169
AGRN,0.13534847524252713,0.039682968002566724,0.05803454395259529,0.06726176359546855,-0.009874965402270428
COL4A6,0.14409684791404687,0.009377647881072962,0.006524548775738195,0.002863038756033983,0.02619807430876984
FST,-0.038677255798099976,-0.029151353046140045,,0.08874748244527306,0.046872390130333834
MEGF10,0.03342053981913467,0.05743400842532531,0.031321728851968655,-0.007956010111229721,0.08009637532012437
C1QB,0.11949608244592767,-0.03227505478072778,0.01100416308355504,0.04354258908323906,-0.005213228204061421
HLA-B,0.1504184688975774,-0.05074510434224586,-0.000718138345055498,0.0775740894897012,-0.004407057877263667
PDGFA,0.015681750145778484,-0.053346133962718964,0.03886012939789942,0.00693936391456806,0.0032191901731113337
LAMA3,-0.03813500137853824,-0.026559671415259986,-0.02640539053687175,-0.024685373780158407,-0.028348174790861238
DKK1,0.003752188393881559,0.05086991880642943,,-0.02216673494312238,0.011032566312062408
INHBA,-0.06956252776121466,0.03466136465381138,-0.03010062593236296,0.0721110624133625,-0.016751530745161714
LEP,,,,,-0.015026692350638313
IL7,-0.006558838073181158,0.0259822902828724,0.1695075576235569,-0.023141013524271285,0.05062171332128578
FABP5,0.055524141773628216,-0.004837647021355995,0.0012304532949241188,0.0510094757766628,0.09260884588010845
CCL4,0.1280916396838494,-0.0379060645400581,0.0027911346052485204,-0.057227278953137464,-0.036867551531726654
FBN1,0.027236728201997837,-0.025438857521513737,0.0436696616126502,-0.02203015062650099,-0.02911902357539405
TCTN1,0.12299761660662224,-0.0556088564040091,0.020862212219068175,-0.08027728863648635,0.06629586120929089
NCR3LG1,,,,-0.02314102581134353,
BMP7,0.03359870298016983,-0.03147098487935159,0.10315466603784472,-0.0032785354491463646,0.06784890222322855
NLGN2,-0.002936958784793283,0.009955712968054913,0.022517207580012202,-0.025387235645919652,0.04218122702124217
CCL25,-0.024068877268059046,,-0.0016744398743026895,,0.013273665012490988
NPNT,0.08620460769683914,-0.03928903456969798,0.03542824921121446,0.0028012180806509085,0.03258678543948627
KITLG,0.02461598559360142,-0.004183698023961766,0.024209787523333873,-0.011752839398689374,0.04758311613551668
MADCAM1,-0.03116437842329798,0.01769477805734625,-0.02613298514319752,0.021420338055946717,0.1245013445966068
F12,-0.10427381753628431,-0.015138637281976565,-0.022702783293590514,0.048255496917098774,0.14525720004758083
S100B,0.06818494345789645,0.03574649100988808,0.0058950206195174226,-0.0011504442169272214,0.05201260421072345
IL27,,,,,0.03872231147098308
CD99,0.10706119544633555,-0.003604359251363413,-0.023354708145344835,-0.006289608436000769,0.05458866108605324
PDGFB,0.02835276390654788,-0.017105359534259616,0.05959943146758366,-0.021584919089751978,0.005378205118620764
CLEC2D,0.08036154371776827,-0.042024575754821325,0.10644315010875426,0.07838706801252472,0.06652119143288812
F8,0.06043794555181992,-0.02655882200888104,0.08091735733175935,0.03316940995008699,0.09509770885950744
C3,0.07997261742602334,-0.012604301832070145,0.019621530272436596,0.03187807708692856,-0.01932899363584798
DLK2,-0.03401839497031435,0.07642617785578036,-0.024449428315205336,0.014997549448720062,-0.01672820419011002
TSLP,0.034984887079538646,-0.047102051391688264,-0.021221453069872328,0.04455794262374244,0.053277701217082495
OSM,-0.00037036336324752664,,0.026880648592459765,-0.05368280397013662,-0.03582203691855554
PRND,-0.00238775166301134,,,,-0.019546923424322245
SLPI,0.19651574376684602,-0.007754967875989147,0.0009144948279993114,-0.05307848887285639,0.004655070059268486
AFDN,0.08154517002490919,0.0014356440495036638,0.045707096322658756,0.07485914586221858,0.012226374365520069
KISS1,,,0.040244143829122066,,
ULBP2,0.024799687835431558,-0.023216337002740207,-0.029491597238704825,-0.005233069725392969,0.026407016382566095
ICAM4,,,,,-0.017904887209944934
TDGF1,,-0.01732542341871532,,,
ANGPTL1,0.14012445596838718,0.011334661166629246,-0.023418106802073825,0.008210191919290545,0.004704976609425467
LTBP1,0.08315479878821917,0.005743987312677769,0.030632088379689778,-0.022589717923108855,0.0040961933970513975
NTN4,0.03145604102574676,-0.04273944585259433,-0.01281735308098421,0.00624214179563561,-0.0195206850047888
APP,-0.09739153727821628,0.017015232652926395,-0.05741126730193656,0.0524881170542828,-0.0008962626473434773
RIMS2,-0.08030353957427393,0.0440926122118984,0.014225999383785335,-0.03256043943248211,-0.018467128207093925
WNT7A,0.008425038302583655,-0.026080980459268013,0.037853865410964666,0.09494808204452494,0.10102549430916204
GAST,,,,0.010093789074013631,-0.02057493538748455
GPI,-0.12600924653066245,-0.03526934082599997,0.010762822239460406,-0.013289286509920296,-0.011189551107363263
IL1B,0.024511467324818667,-0.015899099470769878,0.05813208256768302,0.008838086186426815,-0.037384052474225195
SFTPA2,,,-0.014460430609394533,,
HAS2,0.11882827531838604,0.017723425425935933,0.016465459700844405,-0.03068515871540723,0.06668189319373834
IL11,-0.008082244995246284,,-0.016240672141883194,-0.02807332792984702,0.0026126892844444273
SEMA4B,0.08408563711331134,-0.02660083608973506,0.03777159220767707,-0.04266204562670881,0.05562659982079557
