,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF22,0.029094633009882635,0.020282622817618376,,,0.016718552846587346,-0.017329396850198294,,-0.053747106241936494,,,,-0.007351374790948749,0.025782642937449304,0.03756080882921879,-0.02555677447011405,0.007367462793745524,0.038784906732371234,-0.015293938018621358
SHANK1,,-0.0004491812203288993,,-0.032464719186959395,,-0.016487820471209055,-0.024022318178086505,-0.014515896176913607,,,,0.038023931705754695,-0.01555088088086311,,-0.009271009664233264,0.08947882826096934,0.04783336654625691,
NPVF,,,,,,,,,,,,0.004869014725327587,0.0040169086622830535,,,,,
RAET1G,,,,,,,,,,,,,,,,0.08366298425030715,0.037626095192318174,
TGFB1,0.07087118471924773,0.008936179116846516,-0.04186820098903702,-0.011505229015636713,0.004843236425198391,-0.016942317725446285,0.03491083696720723,0.04231304423996368,0.04713106121531035,-0.04018818747998476,0.0035402035732146598,-0.024867879262585914,-0.011203516564925641,0.011162008897022829,-0.044713253681286265,-0.0250730592209435,0.04636989788921392,0.025283285890313263
MSTN,0.011270777543692191,0.013896915709674,,-0.001810771653455089,-0.009879369835115294,0.06480797900749834,-0.043359683817507766,,-0.012672414238525144,0.04138304882559775,-0.06269065867209858,-0.0052347734651207,0.12313529878485144,0.02746844579502368,0.002664052920843846,0.11184376964178216,0.035115205861860455,-0.014266816257500156
WNT4,0.03325702798271298,0.009742587286809724,-0.009944566964803541,,-0.0011704346112116223,-0.019648661006306207,0.042650994933427194,0.015823918299579087,-0.02330449170495338,,,0.04353036079920749,0.028903847478440794,0.008116934265548468,0.008902547931319619,-0.039474726161994496,0.05996988229605904,0.02506459329034201
TNFSF4,0.06075360258797085,0.05278283509826028,-0.03130564885124481,-0.029768217527874518,0.05630534251567303,-0.031189338941367106,0.05085754873542555,-0.02911229388346316,0.01545414211477711,-0.002779199953860707,0.12446987138935864,0.05100998488046912,0.020270797114081848,-0.03309830549279709,0.029431357392190643,-0.023598725081365866,0.04177377023300376,-0.04503280292298768
NTN1,0.07493694530444162,0.08892976235929777,-0.005209634557648768,0.01680848662009873,0.037985634046282094,0.09128343672007984,-0.0040618570760427705,0.07434620376780267,0.13070390132280607,0.13580953378219543,0.021027781720939883,0.02491174152548463,0.016127275295527467,-0.011415921356688738,0.05231129789314788,-0.028493394444355846,0.05211999871357985,0.017771548888378893
CXCL12,0.0314995133814259,0.01907489200412759,-0.061429679288245366,0.012637986449417245,-0.0468488060075359,-0.03946282468421352,0.03768758164346546,-0.03225518326407393,0.04107718506815711,0.03976944850102879,0.0376101313850994,-0.046190287412803184,-0.0583653001684523,-0.022923080072057223,-0.02272212820714734,-0.045289446843523914,-0.05361584725531424,0.06587902966030762
GNRH1,0.0566750871424301,0.037269558558343914,0.007723626026835982,-0.029401392781361328,-0.016315961408028917,0.018550203642018363,0.028804052407179044,0.04511360196413371,0.02540561671591057,0.03793327050943746,-0.03469569514879309,-0.014031623180069145,0.02484283701785299,0.007560442896112095,-0.024015827972005195,0.004855506151260822,-0.013629154053597138,
FGF8,,,,,,,,,,,,-0.033911169594872045,-0.024874343702509346,,-0.017918061087357513,,,
RIMS1,-0.021279779240522288,-0.023903731180875167,-0.023914942459474592,0.03487057394402131,-0.08063635516060307,-0.06431013237906893,0.036338426424344844,-0.07441460501910165,-0.047863674168099876,,0.07547218699921097,0.03164408264400067,-0.018840525547267603,0.0361626906037215,-0.06692017524037952,-0.0030723270579180373,-0.022926406876711332,0.06124749902786078
FGF14,0.016654065139126106,0.07012086899031922,0.025462277306471687,-0.020638815760804924,0.0707416770252171,0.0548815964660042,-0.008140613389092256,-0.05313617701301898,0.16188393904944678,-0.04720704965416201,0.043535340523584126,0.10147117291691483,0.004478190554682357,-0.012324378832378172,-0.019914225270418025,0.03746811620433914,0.037966025439949695,0.0853183019369285
IGF1,0.0083796996337037,-0.008706790814732026,0.0070964767419937355,-0.03132442517391483,-0.00586510119237883,-0.039011238661313466,-0.029649301107931715,0.0032117597037649454,0.0341294814186966,0.053721850174168854,-0.061436474356007215,0.010573948553525904,0.08147905625684149,0.05945109907362104,-0.0065341291377896725,-0.03206150169807036,0.04817750750925716,-0.03964448985679531
TNFSF10,-0.010923727025445064,-0.022842719537564758,-0.02901881103079843,0.019018370984061277,-0.06195719079237555,0.030201646163721268,0.017958170318314006,0.04371261349591877,0.061571985847542324,0.028967939232531707,-0.03684621339943365,0.10163977615246297,-0.018387967493372934,0.052764191551461996,0.004600943810461132,0.04968646251041553,0.10574748735229278,0.15610319188472677
GDF5,0.09098484431167203,,,,0.006436008153218591,-0.004307829280908063,,0.019391899688760813,,,,-0.015565096944241713,0.010039161246355411,-0.08580191997567328,0.025706140282748372,0.058367864917233614,-0.06720818726531991,
CHAD,,,-0.03831432882950388,,-0.01729275244824645,,,,,,,0.05836610247398729,-0.0033598196122959644,0.034397826153554606,-0.023726271555517892,,,-0.027750441475208987
RGMA,-0.01027560423249883,0.025945099930505245,-0.04661329750771676,0.0031679370905529176,-0.07017954681310544,0.08452765258129503,-0.035816269323305415,-0.09456275577159991,-0.08349147862729644,-0.0043769456943881695,0.033341701930767666,0.056528800734432616,0.006911576009876484,-0.0305661056812171,-0.0033168975135796537,0.07085721938188527,0.027098422677527417,0.004060972360950033
WNT16,0.001323633250471496,-0.0010657032389333179,-0.01784623900603811,-0.01074457224614176,-0.026568010545453838,0.050569069613804175,0.05304986833947606,-0.03935657018094367,,,,,,-0.02677008364339993,-0.015179422429078852,0.0918058907842329,0.0651442430596307,
CX3CL1,-0.01491598896703159,0.0529171096216957,-0.055431574100124094,0.00968467141740456,0.009923587185915359,-0.011729522230354334,-0.002538396422152399,-0.09827283647718052,0.09174883787381558,0.01195024533315832,0.013058754690679152,0.013079760814237415,0.049732799640175226,0.008740119074217692,-0.020152838403345204,0.08050163090156057,-0.044478155382079214,0.012999344273022892
FGF1,-0.04602833117380029,0.013452814069976796,-0.03597467319779092,0.005015302895200065,-0.025226840511311327,0.0360628712061306,0.0346576040524855,0.03711905865817874,0.054225750331504306,-0.09283153416484827,0.012381688091606875,0.050771109834306286,0.060451571577822286,-0.08512123949710163,-0.012654985473237342,0.05117324363902517,-0.10233910604405833,0.0617855497227887
ALOX5AP,0.019517795380845256,0.07035940220986563,-0.021123385888856414,0.05331781883939146,0.11544653313491762,0.04277823542730753,0.031995564122975634,0.11170753869816256,0.14215263246221546,0.12901095538692856,0.1456464303175899,-0.030133230786069012,0.006754774433361464,0.0642114646547191,0.01917413794791346,-0.012321956215943213,0.037258166773556124,0.10884143002341748
IL1RN,-0.02083733873040698,-0.005779939839431637,0.024915507838789465,0.006411127114220734,0.05259280539207036,-0.017601386822389802,-0.031771893797393445,0.1506389345169585,,-0.011530366016741997,0.0701845453726527,0.020809400480493543,0.0344478335437553,,0.015568947618210269,0.04963035019820223,0.07429563259407855,
PCSK9,,,,,,,,,,,,0.028481466625358602,-0.02847000063375627,,0.08622625155118739,,,
FGF23,,,,,,,,,,,,,,,,,,-0.04442619880903484
NPW,0.03632834781167298,,0.0002857392118846513,-0.022317628042232293,-0.04827512698686804,,-0.010662137189796372,,-0.043742256386650975,0.05677252303711774,-0.02873300101415338,0.040761002137415556,0.02955829342940656,-0.02989768668935202,-0.03590715956441908,-0.009869009746579933,0.031498228051780174,0.002545270180119599
CXCL9,-0.050293493957213255,0.02158483972852822,,0.04067158603496801,-0.023523765789771976,-0.02128786327927029,-0.004668964478409908,-0.026245498147787517,0.16409422264016554,,-0.05756722618350298,,,0.10085172712308488,,0.014284316354293735,0.061381533750228874,
ANGPTL4,-0.05106688909537065,0.025077493373232333,0.1636732136982189,0.03760396907457253,0.04093709949102758,-0.005073033640684092,0.006108129551027807,-0.004639963625053497,-0.05873926858745598,-0.02012849194340374,-0.08235531153152206,-0.05087512466288908,-0.01667635477111652,0.013874238407929573,-0.02553514191769929,-0.01961624426641512,0.040102610420415075,0.05614562235323069
UCN2,,,-0.029851931031098882,-0.015474910874494796,,-0.018651604095372885,-0.014933417933621808,,,-0.07568183123549212,,0.001224791510263283,-0.04084070874740594,,0.028506516170059108,,,
OBP2A,,,,,,,,,0.014661388883809783,0.06802792806334243,,,,,,-0.012204094568148102,,
COL4A3,2.663324538844937e-05,-0.00815590157582924,0.02131871768306909,0.0213895613364125,-0.07859024410013093,,0.00032598142161962483,,,,,,-0.022528892389874818,0.0383076115938483,0.008238000048794806,0.06096293475329145,0.04692875454174211,
NRG3,-0.026707479983884928,0.02902793291344543,-0.018857432391885143,-0.03066011327823146,0.01778240796593096,-0.060502188522098196,-0.01696574419801586,-0.0772563218425384,0.03142533171182437,,-0.030856670339410693,-0.0016645034133324654,0.0024743778859771044,0.03511411769310503,0.012275324455461204,0.06860355152837261,-0.009735582561404318,0.13644324717172224
IL23A,0.1119703186833116,-0.009072190380072606,0.003519026776962595,-0.024346586060041617,0.04940325728600621,-0.02281726240947972,,,-0.037822896542763676,-0.009011555609825026,-0.05103927205602541,-0.029818406085582266,0.05599510519279678,,,0.12929474920699324,0.06336890646970851,
COLQ,0.07284868357634752,0.028512408953698856,0.05817562617706548,0.07877571135216682,0.014647529266293367,0.006604533750821451,0.009824539608422283,0.018870024657253005,-0.014489759819902878,0.027261973971436256,0.07428845488581942,0.047225427041732826,0.07549680993291524,0.026487364389164898,0.029595164022282246,0.03420973684269544,-0.04849392443842642,0.0014415295818147793
SCGB1A1,,0.026455521784376646,,,,,,,,,,,0.02092305398924969,,-0.017047330200999466,,,
TNFSF12,-0.01750456669181634,0.009504332918869894,-0.014161541522645366,-0.017745948515794453,0.016703058735115676,0.04551145595203892,0.03663567568715777,0.06692983766036469,-0.005493704263925774,0.05349229454231114,0.014359827225259716,0.002431649738910491,-0.034824765482255535,-0.04604222619978107,0.0025308275336118954,-0.01503866499810356,-0.03793967731569438,0.12837274059572196
DKK2,0.023058625843413318,-0.03193994412224138,,0.05818776063314552,0.07011158050110386,-0.03321735864639253,-0.026364968467320917,0.0132252154182683,,,,0.0020559948242171748,,,0.05757019205450304,0.008504069380646066,0.03301074816296806,
FYN,-0.021026172753470098,-9.447778437572714e-05,-0.06855603839075029,0.02623082528685354,0.009316569479069678,0.10984118663063616,-0.006698245161637016,0.036329001380425385,0.04039410184575299,0.011155744810911566,0.024741685526327797,0.08586244058352796,0.015526364102031896,0.0021975793598645946,0.006268518109237386,0.02664834464574267,-0.0398701480494197,-0.020786327176520607
ACE,0.05079281348251073,-0.0357394954206019,-0.04044651551904973,-0.002928260053600032,-0.024593854597900387,0.10240225262301417,-0.03863109094207448,0.047379894351500244,0.00287243586591739,-0.004047790829574846,0.09323598169410413,0.006290284618087769,-0.0022906736740638113,0.024709509289938064,-0.02113257390328724,0.057719479564518936,-0.016844907750969064,0.07072355778781818
IL18,-0.035262463505506346,-0.013511341601328166,-0.05582983527095204,-0.006291606314518525,0.046657212755474964,0.03604783183621068,-0.00993510282103437,-0.012193939818248421,0.09459287210361764,0.01488338786668358,0.12737649540347643,0.07443344520110072,0.08958808032577543,-0.006537058844110661,-0.011824530943195122,0.04610601233498654,0.047327409120150744,0.0820667723113053
PPBP,,,,,-0.0004260823440921211,,,,,,,-0.03650977066016252,-0.02185857851550041,-0.034421575879361614,,,-0.03353444795556905,
CCL27,0.062216787825375985,,-0.027466780769862573,0.015717342189814604,-0.056017696217631155,0.02719174085967739,-0.0209199020833616,-0.032132257768892905,0.13987810783078442,-0.02223373479271198,0.014514802134858644,0.08163222944735346,0.01213521560979735,0.09333374784820211,0.0004598715567830671,0.04246995461853498,-0.011516042533016194,
SERPING1,-0.10849788526982765,0.009687061504038048,-0.032253415224695145,0.036104221271206105,0.05061631150049893,0.07817669135171092,0.02808238844363337,0.11045401155116076,0.05268402272109081,0.053699283814913824,0.11312442339654925,0.007496819822247425,0.06320271494615208,0.0166811395608555,0.007063962156715585,-0.035857830930470826,-0.0020868797418091053,0.10778831816986766
AZGP1,0.01819795501231128,-0.10886522444037004,0.07804732327465824,0.0037410391620411273,-0.04203869923357047,-0.005802356105018307,0.00047882922721432847,0.02835746139535248,0.07549822723487012,0.06949124507013685,,0.06274942053371156,-0.018794546046932856,0.002956760900862742,-0.021126264573975734,-0.03533793424180731,-0.04536700385370402,0.06448056557731782
INHA,0.007379732146707635,-0.05140566961987615,-0.036797903281686986,0.014412728950754907,-0.02521098062729243,-0.006858310288024876,0.008053068411614614,0.058148529935122706,,0.018714525640471345,-0.028486443312448918,0.022106640676826647,0.0016765122149700238,-0.02989768651214135,-0.02636390174968176,0.005720038344424684,0.04459609442711521,-0.03022735672939216
SEMA3G,0.03502464020006833,-0.019357574811865133,,-0.008981596311144417,-0.016056574416611815,0.052979115772246815,-0.01162286257279007,0.027622415665621135,0.067619678116466,0.059222933781254206,0.048665853987490584,,,-0.027582910893061686,-0.024444483588361907,-0.05464791689711695,-0.005420056692740797,
OXT,,,,,,,,,,,,,,,-0.014275363533271142,,,
COL6A1,-0.11479994149787298,-0.005112820668083674,0.04395681567066126,-0.02300759542878265,0.03715684606586058,0.11962020186714714,0.011800566909120194,0.030635346735062564,0.0660182151458677,0.04427173710503253,0.06794317608715743,-0.06607464047830636,-0.06117051595989806,0.0490901727371396,-0.027134090520470448,-0.024707588365909413,0.029879283624678676,0.12099443195213402
FGF17,-0.04170101486977736,-0.04082340577498419,0.1252267113976538,-0.02904616574374788,-0.01733568716999081,0.07116607957047714,0.01844248594584541,-0.0462969916450848,,,,0.02201728270500799,0.015623202418913127,,-0.039369274179096726,-0.026387949986480603,-0.050961567190751685,-0.032705400881994785
TNFSF8,-0.03152928076825922,-0.02859994085684304,,0.023901428430076428,-0.00019503185158697408,0.047334081201449614,-0.021053528157464755,,0.05017287462177321,-0.032008711280282584,,0.060809422923518375,-0.031186595388597194,-0.026770094050800237,-0.01517942443260792,-0.012277224939562867,-0.011739459257005605,
FGF20,,0.02204179179454198,,-0.0001898574335583604,0.03685264960958364,-0.02835253846617559,0.045690866861490376,-0.012652428002926146,-0.010331309240283734,,0.1476361742265822,0.016701972957987563,-0.03973233053703522,0.03705789021357766,0.00810735039267354,0.028174419101149543,-0.0279541892968181,
ICAM3,0.05250686237746372,0.004411724722118417,-0.030383967218109154,-0.02423068242458338,0.07383716011939823,0.0745258475780994,-0.027191231285665068,-0.04521136587758628,0.090162542123492,0.19997193092652168,0.042179104322172783,0.03286351239968148,0.01778747921150416,0.027152819068654275,-0.03687805378134878,0.017889125650793807,0.06182733225244585,-0.05131452246969995
LAMA4,0.0750270522582865,0.0416957253010624,-0.07797403570915225,0.00598764045865404,0.04478424903756386,0.1057670152842605,0.001681742705830709,0.06375008195238846,0.022269689845590256,-0.07004447184849653,0.06842002368289012,-0.026618826038876553,0.0020082025203986315,0.06061030129465951,-0.0791048163807879,0.003944838938815757,0.005249984391944972,-0.09015295121869063
INHBE,0.025245265511707422,,,,,,,,,,,,,,,,,
DLL4,0.04469474817897392,-0.008495639901948923,-0.015297742228310951,-0.050723841374541556,-0.04693559122428435,0.059087086705582555,0.05488522537411805,0.10286623144475839,0.09925098938736485,-0.02683864856014556,0.12051690084220247,0.028924569689170246,0.018882194171982697,0.013282178661678794,-0.036484636898830816,0.04078229945992926,0.0024682954036666705,-0.047970640210951626
SEMA3A,0.011564336323141524,-0.03154580359280698,0.01117126490190398,-0.04617326035728927,0.04992553756153926,-0.02233425288970574,-0.017203078550015308,-0.06981657176858387,0.21923288117064985,-0.02904521424298858,,0.13130872746391417,-0.009796624713287804,0.00365531337822731,-0.014554346129705097,-0.02630987275421443,0.013300203445654135,0.11505849579222298
RLN2,,0.07307098456543201,-0.019344670167325002,0.00899487962340871,-0.007429210157638713,0.010751970463178565,0.0040986035761730955,0.07896382036151887,,0.06006184763191252,,0.037907619349245816,,-0.03285634319666566,-0.016649345684165682,-0.016050285292216894,-0.032840826572701896,
C5,0.05152543484070612,0.0650795585915313,-0.018317843424240327,-0.012084000049395185,-0.007305567512819695,0.013156714037347422,0.06999139122727613,0.10572442598446019,0.07431891745319713,0.03540387083684777,0.03252527103697577,0.03323475466611237,0.06814760905209175,0.02975789615946355,0.05814919900358534,-0.001434869241046556,-0.021864933587483162,-0.06330298555659311
COMP,,,,,,,,,,,,,,-0.03205790545382219,,0.017946769571763953,,
EDN2,-0.042641548449857854,,,,-0.03656213366994975,-0.024056739495281573,-0.015192255546846561,,,,,,,,,,,
C1QA,0.02708602333667069,0.027836808365179183,-0.09527814171149415,0.05121363094440775,0.10083138035293195,0.04417749932545679,0.0017095261639687384,0.1224012602245685,0.0948167047558399,0.08951345047557069,0.04470309803163652,-0.014148786261126374,0.006120414791835425,-0.04508950671343475,-0.04776811876251548,-0.04108930200769354,0.019850559504193205,-0.03031564201245159
UTS2B,0.00023167609905672023,0.00660939916426197,,-0.019921984187103076,0.03174367522483447,,-0.018537455995121997,,,,-0.035466793019238656,,,,,0.019404338244977334,,
COL9A3,0.0253606410520473,0.013219650380775397,-0.07141911281706384,0.0038623387851383826,-0.01219051886108789,0.10525468620112137,0.07165760788837922,0.05726556141711621,-0.0738928943780247,0.03050731519885337,-0.080109223991043,0.04092542667200897,0.1240757459046873,0.002390344689054115,0.009775209881111021,0.041047491033495025,0.0363561705985506,-0.01294535314593882
DLK1,,,,0.0022536745927432974,0.0052477100848482405,,0.08733697921534948,,0.15587490572935872,0.0236628181416438,,,,,,,-0.07241814973397992,
HGF,-0.04692944812158177,-0.00012711452900471945,-0.04643813032371942,-0.0019132274887731214,0.12803415007865326,-0.04533042504232994,0.01060065360513048,0.018324916484289827,0.08107762183945712,-0.061120451471597455,-0.04847549038985023,0.07713879600920857,0.034368296914849966,0.0240154798529432,-0.021838874196018446,0.05377310925933455,-0.08903030320785979,-0.053450937271775176
P4HB,0.11233577817818809,-0.01713476952101891,0.1695948223368839,-0.01472107373065924,0.002742804424417284,0.10076187127944158,-0.022677607093779244,0.09959113519695185,-0.002194562746860243,0.023489222447331138,-0.02617296694702501,-0.07434467366399071,-0.048151653161859244,0.001996811027571906,0.027187716351075565,-0.03379190338691829,0.06481074061913449,0.014244777671774272
ADCYAP1,,0.04401713531281142,-0.026932814875572635,0.014390933128445865,0.05209203231520066,-0.05479356901791508,-0.03554847471822737,-0.0485050124948056,0.09897523168944755,,0.08087192162229616,0.04363442517013875,0.07892482102375901,-0.034448739367437684,-0.07305309991821919,0.026448642580531142,-0.005727959137397695,-0.062368896854369374
GREM1,-0.033905834035649667,-0.0558286229909745,,0.052469259097423365,0.05089646374157154,0.003093448940996599,0.024345481850490635,0.0631101784717137,0.016498274946760497,0.0031503603600344632,-0.029812392975724602,-0.06682788391321969,-0.02877211270407095,-0.005453406254190726,0.029790593151287157,-0.010338644347625952,-0.05802836079546375,0.06457827362705866
EGF,-0.0261722375595328,-0.06934597996695147,,-0.001987711847831453,0.01873171533156253,0.03320549168339832,-0.01240613788471176,0.12703541273809588,-0.013059748239492491,0.049346926553710556,-0.03735491674949464,-0.033494005349407954,0.14668677691099924,-0.015462810119707826,-0.02096226004053527,0.057835587505678396,0.04244412124345261,-0.04381260067119465
VEGFB,-0.051400719961635775,0.031766710710258585,0.12299194602009181,0.015929134129779452,-0.014261624724180718,0.11573526661702808,0.0027362984669558137,0.0161209202628344,-0.06241003045521992,0.08098897844542106,0.0171569694234907,-0.021363917940039043,-0.000705905835205088,0.02227049912444801,-0.01676481101242467,-0.015230203511930286,0.002905905290379388,-0.06844720277711691
FARP2,0.06119615535747599,0.009985334147299725,0.0363373449321226,-0.008623179660290095,-0.033046056331589774,0.03275118314462642,0.022857462056349708,0.0257412013374423,-0.012517589711754047,0.0034029283688779242,0.026815267032188398,0.10594681530370932,-0.008559703645026666,0.026994690583479437,-0.04175301257321105,0.07218124894336182,-0.02094182224002538,0.02408071406306256
BMP3,,,,,,,,-0.028802810753238282,,,,,,,,,,
IHH,,,,,,,,,,,,0.10041982615449398,-0.00852408197261956,,-0.01644695909600028,,,
LAMA2,0.11143780602717232,-0.025536972511835968,-0.03795934933489425,-0.03726349865285461,-0.03172674117311912,0.0162448895867017,0.03050916843472552,0.05197788024602293,0.05759759379153347,0.0004566794884712221,-0.005883732151745448,-0.0017990963525454952,0.02373022591393439,0.024105506674460587,-0.023410634571937892,-0.03888746799255131,-0.0351698047199287,-0.0012157202525817962
SERPINC1,,,,,,,0.007542261896321463,,,,,,-0.0271823952139416,,-0.016242199931462406,,,
NRG1,0.0005471029188918475,0.07508567856118081,-0.01732010277278136,-5.230090941739429e-05,-0.01415410481746116,-0.03876777789972297,-0.006707767540985093,-0.006593478325027747,0.12774010077424705,0.019477592290826948,0.045139348709394095,0.04469513688310972,-0.009138968431072658,,-0.024426415266502837,0.02067209460785946,0.07992267719179295,
SPINK1,0.0761851735295301,,0.1237533223865547,-0.03943434883422608,0.01626542199525825,,,,,,,-0.020044959691431854,0.028180692029505797,,-0.019964932200254613,0.019967604882290334,0.10098041135742482,
EFEMP2,0.030783464225005996,-0.023822883296976474,0.07226807190855629,-0.014755923437910592,0.04577747207466412,0.08057524479924935,-0.015637251601598123,0.010783075965612223,0.07596665810244053,0.03941915130590169,-0.04096662031727248,-0.05977352449162898,0.040716561708852045,-0.029088239788276873,0.0013866850034752265,0.005267204118839181,0.04466262783258901,0.04172354030168178
SELPLG,0.011088411337435829,0.013139682295491874,0.029980462580843862,-0.00048089072116237134,0.005257146398038373,0.033617564052700014,0.03176069749730999,-0.021263401305879476,0.04620154305090513,0.04124337549448005,0.04221740559371279,0.059216167934761595,0.004201251356936711,-0.08673904144629516,-0.013947056297351778,0.033066356450065414,0.019570996559725867,0.12421656963555074
GDF6,-0.03975984829302773,,-0.04631502646694657,0.03100598696187103,,-0.022604637308798897,,,,,,-0.018871194036642433,0.014325917156388996,,-0.03956248119605057,,,
HLA-E,-0.030650052023529953,0.045692115478311895,-0.0386170077286586,0.06325840889490154,0.09525245567683326,0.05151741874024667,0.04472981395101258,0.1314739973804348,0.03269084085135864,0.007498193359220111,0.19033937108533808,-0.07071527302818711,-0.019723476646752086,0.07759524153837649,0.022060657389270454,-0.06607917861159655,0.02393250362409822,0.027496653623973657
PTN,0.035318641242064845,0.013768677077266353,-0.13091044779249633,0.028015375911484678,-0.039910696939418885,0.16350532902498166,-0.02233608407926722,0.014111729139723661,0.12173722756023127,0.03094943863819292,0.03646709654203094,0.0005309435240152048,0.014935144682495117,-0.03329649213023734,-0.004713884797520623,0.02496046179121855,0.0648656015048687,-0.011007025114951099
CD274,0.07427635540645067,0.03416354144782814,0.13220652668839153,-0.007607257333689603,0.06562985653943784,0.0016410265402386154,0.015042836357662275,0.012231963213582794,0.0010581464258964726,0.10414762291625385,0.09223301888593112,-0.04977882118262519,0.029964965265560844,-0.035334074937560564,-0.011032927027793592,0.03397243488324013,-0.05153259436781129,
FGF10,,,,,,,,,,0.10467342692641028,,,,,,,,
CD14,0.06422989144408982,-0.06487701622189876,-0.055391797336948906,0.027293111329360995,0.07692823963318068,0.05829481322986176,-0.030096898550312685,0.13043529790907674,0.13298702775718635,0.09059321628195728,0.024626457595125103,-0.019228392075729236,0.004210259936839931,-0.017288850601789883,0.006009769176131766,-0.048788766952819855,0.09629241085585219,0.06216177651523474
SFTPD,0.038420889928137046,-0.000122892560838663,,,-0.019493525130498304,,-0.0019399428573868371,,-0.04331199161819593,-0.08309052435188649,-0.014807330132626416,-0.038713700933081345,0.05342697620754519,0.08280726957985333,-0.02402037496514438,0.0934625578469854,-0.048392374134944155,0.042716025626343634
SLIT1,-0.0684027434681246,-0.035564970735493244,-0.032135462752845255,-0.027061089956440437,-0.031055980983388354,0.033338047021020674,0.004638947524910166,-0.09370940485115128,0.05470804756655512,0.005680866051457608,0.08757889199599157,0.03681914174375364,0.014413697801552197,0.01891466798212532,-0.005731689782864433,0.09736978615868376,0.004587971899345684,-0.032902937994496506
CNTF,,,,-0.01570305021926597,0.02349544334499694,0.010154970365561284,0.049405732765486675,0.049724901960590095,,,,,,0.010162007617403393,-0.01664934752010749,,,-0.04256317630907863
BST1,0.12063457632472165,0.03838230292419151,0.023215123101151987,-0.022479119975968083,0.00710886445274039,0.09339992658454363,0.0024749061284112853,-0.03012956218071949,-0.002766498726429902,0.11667613568235069,-0.06573201802309167,0.04371102969495257,0.051643836310039284,0.022877402113815355,0.0661481068828005,0.023657974528868742,-0.0047898482369441945,-0.015008344305965942
AGTRAP,-0.03108494432297981,-0.034577927569822406,-0.0017881311613245194,-0.00501804975509006,0.01155951216007952,0.0954396866459432,0.0360439716807281,0.06171896793863863,0.01616168398708125,0.07289221711275194,0.05333914380341385,-0.005034678647188052,-0.00750137874096779,0.015417400068415292,0.007549066287851275,0.018321984536246325,0.08488812958086102,-0.016082069958829086
LAMC1,0.086672569692209,0.034397098192319765,-0.005581416223757119,0.021841164006022297,0.04352151552159608,0.11421535582790067,-0.011517098222745423,0.06323308030099946,0.02606191228585832,-0.014635496921151691,0.096348030928841,-0.033184811471200365,-0.018343864084046375,-0.02404649467243611,-0.004584234471931507,-0.017007563963970577,-0.0173252649992532,0.12639812013663
COL6A3,0.05754332268018292,0.01579801342897538,-0.05405768445652534,-0.009135885723862484,0.06373154251128743,-0.0032401770378758248,0.047328405978426615,-0.06184953855876737,0.06330570289244603,0.03408625127019844,0.1219424631395314,-0.09144122006580524,-0.06843004857955123,0.06448863446777338,-0.04545433458579417,-0.014758144490026487,0.022627417441438032,0.080606961575318
FN1,-0.03416380667351939,0.012140725968938396,0.0498020540985951,0.015309504568507593,0.030325017003318102,0.10674826862441487,-0.014674682300336882,0.11528365514670386,0.007846055629550808,-0.049577473206616096,0.06836193250277194,-0.08574954308357247,-0.06644162065349819,0.06502953019067907,-0.04978484638539191,-0.03257530269636879,-0.042104499348181196,0.05913825255670227
MIF,0.05888426555484897,0.001957821411193475,0.0638630979608435,-0.03209032735614929,0.019394002655208735,0.010502545658196109,-0.03252997574649361,0.03309405894996947,-0.03490848294556811,0.04436138154473522,-0.022596109587210946,0.013013622057030166,-0.006719790362761023,0.05611124089760012,-0.021022771082986315,0.04568701100185307,0.07915807540009441,0.021345758419658894
JAG1,-0.03243498173384311,0.05737802393983205,-0.005458695417210025,0.03338963643287214,0.037362322799094835,0.11748088518535153,-0.011065529148507978,0.05457038414217271,-0.035831849028141384,0.05216992168961436,0.00919196213107263,-0.00281459372959155,-0.051051018095207165,-0.01191169616501071,-0.05485582432258432,-0.016168112915595292,-0.013124804761410837,0.005833951018448566
NID2,0.01403832584091252,0.013943924370161556,-0.03756750847696188,0.03960513876288113,0.028265054826043783,0.09726961910599936,0.043323771562262685,0.051813855160502575,0.12136539622116951,-0.0899444519188714,0.05880177762683835,-0.014901822825966672,-0.016972133632170965,-0.00011418264002774615,0.011030145111960413,-0.021147276712021552,-0.0026136833906214925,-0.04695599459279047
EFNB1,0.11447680360205219,0.006620097893773247,0.10495968823165988,0.024145689666111178,0.03330895262261992,0.025754928009244955,0.010853976040173265,-0.0030169734466229652,0.04942653419578416,0.026599035909666197,-0.036505648513821355,0.03687330795219439,0.039727559948192194,0.06557091326484452,0.003960232790796625,0.08306536725775833,0.0639079653670039,-0.0808393417632058
COL4A2,0.012291396498724197,0.0721326346550174,-0.033606941319605184,0.035945074945360714,0.019978837664921513,0.1306257677759243,-0.022162243019763203,0.087329217937823,0.014448330576994708,-0.057946943265715756,0.06580340562406714,-0.037641547720515096,-0.06578755512427087,0.030323340466071658,-0.04936409848816405,-0.03422707867541065,-0.023209692968429996,0.1248148279431475
