,UKF243,UKF251,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
APOE,0.11302891512860315,-0.036730693113773534,-0.11330756617504602,0.023147841973287613,0.10291523190864932,-0.13030526268769851,0.19390212768296977,0.02915355964444543,0.025333457500154886,0.05446650612298784,0.03505648964127282,-0.041476654170488174,0.03957650341752073
SOSTDC1,-0.03537724048369152,,0.21993928278966943,0.028895192802473334,0.06992803470347261,0.024462470182444334,0.09679950017060479,,,,,0.13757483908881832,-0.03383738695525904
ANXA1,-0.058173821036102066,-0.05123696238035536,-0.1576215980546556,0.007247354209542049,0.1614211006466432,-0.10529479722168587,-0.1704585413213175,0.09598674621331475,0.006049871149556593,0.08410352698833659,-0.025831176668889372,-0.03858679063533819,-0.06023913551392899
WNT2B,0.027247736046864823,-0.019259121030228837,0.038917947831600457,-0.022920961002142862,0.12114119760360041,0.025280761911802386,-0.04684786916599542,0.12867455378804932,0.03817754127443457,0.016387134603319326,-0.026643398091031088,0.07757160678091914,0.02806537353518964
AMH,-0.03704189156464801,-0.01835992527357303,0.05451211705810952,0.08017905522881849,0.07540642568651716,,-0.05058310604544885,,,-0.07540051100830632,-0.0199078795422469,0.029343270476842265,-0.037204196209143024
GDF10,0.09750911233145193,0.11271282084186442,0.032408053403223704,0.02193407460905932,-0.01552060636573953,-0.021803969593178433,0.06451324279780975,0.004255661195944533,0.17316909091599625,,-0.025125979740447155,-0.056101595968970734,-0.03660787119330947
EFNB3,-0.053568161362006914,0.045989297585823596,0.17101490964226868,0.07235807282035638,0.03337102019425744,0.09129890900741094,0.21038371259727692,0.07369180047796677,0.016479290771390032,0.057245598927006355,-0.04386377307585784,0.1439284883783863,0.0333839204811355
LTB,-0.010065903022785962,-0.022441301876691397,0.0917996512011641,-0.0387795016300083,-0.05423763681600844,-0.047453311929818144,-0.02775966467873464,0.06199685140332367,0.041002794332645816,0.000598862835210797,-0.04796177303168676,0.10458530494981197,0.10138529662085347
ANGPT2,0.1279456875917075,-0.0350202787179732,0.06317437602032049,-0.004963991559952717,0.24769898623359815,-0.010723449498403809,-0.1033752471006257,0.0026810290820340507,0.013557819092791294,0.09986805441910823,-0.04124346011031434,-0.018117454247166893,0.10346492884866261
NRTN,,,,,,,,,,0.02160606291449271,-0.02512598875427404,,
ADAM17,-0.03255324930251348,0.062196422975634484,-0.21191078448074144,-0.035767333034234475,0.09690434127591711,0.016952756043848397,-0.055735116541893275,0.012876695578099027,0.061697234943376464,0.036457049882094965,0.009993584064838896,0.01438565256667035,-0.012950458089573593
LRPAP1,0.04890315623514347,0.03010707262028564,-0.00032224558239680545,0.01598797448206272,0.11329655705939778,0.02086211301742269,-0.017204484928099093,0.051011455706907786,0.012864781935375824,-0.005383833188503981,-0.04021548092790084,0.024236306755246333,0.055815020005261104
NID1,0.14950475370811708,0.007834823074176296,0.0019340841332592688,0.024205529974383654,0.2674942339904977,-0.0010810755218427657,-0.03803165035466749,0.04086066817430743,0.09796184196580458,0.037739727571482765,-0.0037761813464592332,-0.05478400589400607,0.06365028052324166
MST1,0.03723079066648294,-0.03742130899822476,-0.10169245896766732,0.00048330124770193714,0.25230875822465243,0.0337290170739396,-0.12705171804589716,0.0021091871559214027,0.0337551891703546,0.10325917503930718,0.04814668482320946,0.11501614111023567,0.032154805730601
IL13,,,,,0.04163512642364484,,-0.03355347437806486,,0.0414523712452555,,,,
DCN,0.08367940535582473,0.0313654027487608,0.14479150834555582,0.03460137230113709,0.2289292482486249,0.0028532077996893165,0.07107889464648298,-0.016678836559032212,0.07459492446770279,-0.0028158818474243565,0.001146763873508121,-0.03843969248856104,0.010401718969993774
IGFL2,,,,,,,,,,,,-0.09431161270038482,
COL7A1,-0.07266960432101056,0.024063440438123414,-0.12887372816156317,-0.025619764781762526,0.11913774027074664,0.014156816195641424,-0.0547760439616351,0.14144541519113046,0.07624101011035554,-0.0003654332351787153,-0.052567911563502455,0.0863741744170065,-0.009799916728301727
CALR,0.025617861044100885,0.025782316837183083,-0.30334924151061704,-0.03386207798595028,0.12854509824638582,-0.010144186647029218,-0.21555551245058394,0.04278288069313557,-0.09122886531547238,0.051687986967457175,-0.07520917221604032,-0.01791694229145974,-0.061350444167920314
PIGA,-0.014307954554805491,-0.014809170240169566,0.018063239809556375,0.009480762797700508,0.14603508725737413,-0.015582583674107578,-0.01702191745445508,0.09412414908907306,-0.013124984149654316,0.007313407341204887,0.049747119993990625,0.03914365385334775,-0.04672166748382913
CD200,0.08751861422080771,0.011566008515561579,0.12375258802378762,0.006289772127081789,-0.011411126966705633,0.11526318769037247,0.2437518709908837,0.10785915586165605,0.05311935418544201,0.09033012205552317,0.06076840807077196,0.04973598398738066,0.06791636035181825
GRP,,-0.013056883001823146,,-0.02282496910981932,,0.06257776913794519,0.019693987758352793,-0.009952720000094926,,,-0.027495997847863583,-0.04082228413800981,-0.013231374540807247
CDH1,,-0.0312635598687202,,0.0015244170436347925,0.0914482287709389,-0.039904741155575296,-0.03211144073891334,0.1215980868911468,0.060936240940009406,0.02085339723201186,-0.03832353209753353,0.05270306775649023,0.07681888277014011
LPL,0.11488093112161185,-0.04904986086578594,-0.007940968734520975,-0.009144162251034635,0.2832926205130277,-0.04768532991576129,-0.10382175481394298,0.1419969814405083,-0.04575017927660708,0.02447423803674887,0.013773700079331161,0.2277147069914853,-0.008884650581208834
SEMA5A,0.15491140146841037,-0.022098022279501566,-0.0430741865874366,-0.055615926958858954,0.180637988529547,0.048527316611973376,-0.13153511213456381,-0.01983111473919925,0.03141810758110363,0.048674419274597175,0.05549749635883283,0.13632194510482476,0.0258027991299959
SEMA7A,-0.011090956156705824,-0.032821247187600835,0.11123205501006435,-0.008181608865597765,0.03377043791325106,0.08755968260982758,0.017088320671575397,0.030078322591288908,0.07120255151161871,0.041976434732536434,-0.03642127708698762,-0.01059967723586494,0.107642468302175
SEMA4G,-0.008617530136402174,-0.005768630521685734,0.07259399707626464,0.01688021362342205,0.08462696110683283,0.1814034176347082,0.11840411476749009,-0.010062678278901156,0.08179938891528397,-0.04595302872762309,-0.02185661868694501,0.09350447005661386,-0.05523904354624595
SEMA3B,0.07857402895339342,-0.03847840643520988,-0.07939995749729825,0.03469231455820973,-0.03933457955066432,-0.06948264057457876,-0.05878175747273836,-0.0020470287242071498,0.14299378550106087,-0.019519125143688087,0.08344550062110444,0.09263637617685873,0.004797252631577883
RPH3A,0.2232347299830823,0.04539432017210692,0.34779139020143657,0.011516357269823651,0.0030672409279385686,0.15262819755080162,-0.0033608676225167764,0.07274318998778768,0.04446622919797195,0.016625016877962695,-0.0486482446966208,0.10438592399413202,0.02767462609309792
JAG2,-0.008541332014900135,-0.041035716395185357,0.03114660418076023,0.08358135291067909,0.00915903889040956,0.05423255675734146,0.0984617887598947,0.04412351978007551,0.022360535154704025,-0.014286834141214146,-0.046389030479408365,0.055735743401260314,0.029539270825841017
CGN,0.007781250889980841,-0.017777268880011868,-0.03161817125814081,0.05672514743822265,0.08243689133017426,0.02378120587397623,-0.05475136039327668,0.038532607279491454,0.176914718066384,-0.04326472730482573,0.041449063455685484,0.061857349780160394,-0.02334500673736345
GDF15,0.0014818489910506654,-0.020437817717852073,-0.047455616070611446,0.006829183200728304,0.2238605721161752,0.03201711207589293,-0.11703554596589888,0.10985732191495057,-0.1097204014448058,0.027550803399737433,-0.010268633831301617,0.12650073495262112,-0.010253293871018053
SEMA4F,-0.014927178396752089,-0.02344385957734618,0.027484202893023894,0.009749437177535996,-0.10673349759203855,0.05293175754236415,0.1357218007619876,0.05073105535896243,0.056544448011115425,0.05041196088038721,0.02010605509216775,0.10845606583480928,0.01715783585498489
NXPH1,0.059591817432731904,0.0068623944514936116,0.2586291178062345,-0.008739793899352689,0.1580698680222865,0.001101434497694974,-0.043149050153143534,0.04542664710267101,0.02685138579891609,0.08653938955522375,0.002801086310642346,0.11955038591235163,0.04401775739402399
ARF1,-0.03989861626885607,-0.033577890671913864,0.048389949755800896,-0.039568110910936566,-0.025551573722067004,0.12485113149902587,0.05268919171411958,0.08740026690820578,-0.025906137810857776,0.0330524252081773,-0.004853111144338527,-0.03249441513448466,0.008807982749206694
DSC3,,,,,,,,,,,,0.07225419364697847,
EBI3,0.11815102765120304,-0.027770132299545842,0.011304146116874754,0.044712290515607205,0.1096051575084645,-0.1022724154436779,-0.05470535653113287,0.0703744948111041,0.06902061373070262,0.11325532596438129,0.08470660463759426,0.06157141403742866,0.026129782440773054
TIMP1,-0.0073502202819032535,-0.040739131735995776,-0.2497210145808379,-0.021394367675597943,0.22517779553843467,-0.09027349744214913,-0.16976307443090843,0.13787100131984573,-0.1253274577774756,0.040507111539769075,-0.045034603788742814,-0.016115188204244273,-0.053002213865549236
SEMA3C,-0.022937603275600505,-0.0413013016976136,-0.002346820904792728,-0.00295083931575621,-0.0896739673271071,-0.08198121986563288,0.08845683413129075,-0.0012887381495079793,0.14195765965779064,0.021418425223160377,0.03862676543558889,-0.004621614311118322,0.05164267546328678
GNRH2,,,,,,,,,,,,0.06476781381889714,
GAS6,-0.06835575597805894,0.051113447601337104,-0.06460302068136957,-0.051699157532977554,0.20835544566211137,0.047769505050799875,-0.05957344758097655,0.0525031623364644,-0.05187230189442095,0.014693437457223827,-0.03629348355578386,0.013017393690645088,0.0508135190592786
MEPE,0.014608687831665005,,0.2076485012596975,0.08285542833403106,0.02115857432664629,0.11475198197488261,0.15934605026794893,0.08698947846564388,,,,0.011413454729256757,0.04551553923594296
SERPINE1,-0.23141134779719472,-0.004612761946997761,-0.13355896965983224,0.03335372941108069,-0.07745318390579124,0.02293308067716333,-0.14705954681114802,0.21176086677121023,-0.2168750585402174,0.11052932780011335,-0.016627988993529626,-0.09067725921199947,-0.07217774013497234
RSPO2,-0.0564406853263082,-0.020437815114717588,0.2741055944051071,0.004694752398058691,-0.022060246053581898,0.10171882796368155,0.18161183993075944,,,,-0.005664775478648208,0.07639990629681165,0.07564427065434014
SHBG,0.11824445312808361,0.07903731476239519,-0.02880640795401523,-0.05979181499875558,0.13189071147784748,0.0029296753244860956,0.023387218652149606,0.15638104908047895,0.05915905721009021,-0.03720845610682918,-0.0010509595159582455,0.035878801295384684,0.004479339159605094
LGALS3BP,0.07920614907093744,0.010668859852297473,-0.186007517795123,-0.04613989796886572,0.1418279970602395,-0.07093681816083677,-0.10794010301969063,-0.04907071316500377,0.03432031915798405,-0.07328874846081693,-0.025332209506795697,0.03480707836783175,-0.061574292290295214
LAMB1,0.019431251887878084,-0.00671294599608976,-0.0419419247496794,-0.0022191427289457596,0.2021075021521927,0.021120801332555356,-0.04754808442629263,0.05511179197545169,0.01748570856837151,0.13264239341033326,-0.03952095101915515,-0.03864180496402169,0.02234917971197013
SPTBN2,0.08712726313656445,0.023260039835173173,0.2605353077530974,0.0863184909449978,-0.0741126963621849,0.07876291775668534,0.255898834823661,0.06565805702898969,0.133136262825727,0.10869919721763363,0.06415482125995607,0.12125410657271492,0.06147479897227052
COL1A2,0.08261532925124346,-0.0431944442456339,-0.03357326914812354,0.053348292086202447,0.24258815297855993,-0.015105644258008553,-0.1424170536363164,0.00902606458167768,0.08464170201509606,0.021174799541591408,-0.010548103500648767,-0.12904728801387055,0.04170614546869426
DEFB1,,-0.011557254847072365,-0.03977146778093028,,,,,,,,,0.025667313349221565,-0.01823521267629835
CEACAM16,,,,,,,-0.04185072469097959,,0.09069353092370613,,,,
WNT11,,,,,0.09329378685099948,,,,,,,-0.025094983561204383,0.04003260925979427
LGALS1,-0.10803117128236221,-0.05748540673337832,0.07198939197592139,0.019430774402903826,0.0743388174184328,-0.06645474474794867,-0.11863687642940805,-0.0007734715743174331,-0.15291287811749324,0.11480592231694703,-0.03909957588711196,-0.03224389210506598,-0.10669267988875604
BCAN,0.2816158227479318,0.0766422271643187,-0.06113740233335875,-0.050844530759770405,0.30055698482988846,0.11961099455859371,-0.22471302607991456,-0.11822430044825252,0.08397040519101008,0.04267170697507758,0.05771630034845699,0.18951635319162896,0.07681139027498864
ANOS1,0.22617365205219064,0.003281940016774238,0.044749213302142904,-0.007020559907628779,0.2897578186969733,-0.06011639097976412,-0.08449461017415728,-0.00644160098409218,-0.0434879866838896,0.029117629443563102,0.04418273621431934,0.1360207164755121,0.07894948111089524
EDA,-0.00904730697192403,-0.023848603044302034,-0.0473619332918953,0.03556642984218035,-0.02349780191021113,-0.02699990484872123,0.026418666997443985,0.021426733468246657,0.01312187106704194,-0.04617188196943021,-0.022464234249613937,0.01770133362222873,0.05599322893813351
FGF22,0.015951521680400864,0.044583552727483655,0.1795712024093873,0.031529637849724505,-0.03956416444770544,-0.046560629086582574,0.04235765022929415,,,0.05266274632197993,-0.026920510451546392,0.02274670153849371,0.015635931152401875
SHANK1,,0.03672787183510527,,-0.02960126149420874,0.06419404116917438,0.009503318811461011,0.054391408138400994,,,-0.035368488473223825,,0.03973402688719109,0.03532377639983506
RAET1G,,,,,,,,,,,,0.08450439655713173,0.0010407346839488032
TGFB1,0.03665746010654069,-0.024030983619844282,0.025074451958339277,,0.07677275578191715,-0.022173296096882386,-0.05127982781204281,0.1288923825943083,0.05336674712817672,0.07449879025037918,-0.03354320775792301,0.013478458033007436,-0.01924559095222333
MSTN,0.07756470050280294,-0.013583513011080196,-0.1503470332543416,0.002348816181384261,0.23461958914258466,,-0.045760689533268506,0.04930740750911455,0.0782707382393147,0.024693146166009126,-0.061719339519526344,0.07123985010138648,-0.016484050972263867
WNT4,0.08533367074814015,0.006232728256910544,0.01703518835596476,-0.01598392137686775,0.054311755661287965,0.030068802708844874,0.0024442816296891758,0.07716628474315573,,0.07631409515366688,-0.019394270772995686,0.057405351937455135,0.015152403213164264
TNFSF4,0.11993887168375157,-0.018926399821903812,-0.07253867337840204,0.013372333637833335,0.060429120552590004,0.0257229970532529,0.008608086616874035,0.06575128734981295,0.051921145811010226,0.04017928660221385,0.042065614560916974,0.034996240851755185,0.008990171683274205
NTN1,0.03839218433617702,-0.008176449210408158,-0.10897596888993254,-0.018369057419299357,0.24480669955095916,-0.04494004302590242,-0.0714389297737849,0.08738162028386902,0.10690333501880402,0.06641726948194147,0.03872320456818682,0.08397128172607722,0.018751865041012224
CXCL12,0.1677554198236657,0.0001820699179149537,0.24452838014408318,0.0005784264026517661,0.074136964456691,-0.004161934189922966,0.02258730897298371,0.025985543920065846,-0.037031221085417364,-0.04985043698906812,0.003919002861305273,-0.06412050435814062,0.04372341999643125
GNRH1,0.09356833694864236,-0.020851849139879426,-0.02896914477831543,-0.04814667349316419,0.09170192810952014,-0.025253463427825387,-0.07963832863881153,-0.039822208230939855,0.06461724568449093,0.062231807751037954,-0.01965262334659413,-0.00816372953503523,0.06872543498760408
FGF8,,,,0.08065191499423689,,,,,,,,,
RIMS1,0.04345693306308414,-0.03111551270247574,0.2810789676226574,0.04081692145847206,-0.056953345143382,0.12438318582163067,0.29286938670044016,-0.05882822241902044,,0.012471824844000437,-0.03708448964053877,0.0056484804240534495,0.11984208087067777
FGF14,0.07940440162637492,-0.01826466606685994,0.14014826115496443,0.026170530126846375,0.17887804265067303,0.09761856355330961,0.2665033090625462,0.06136877870442146,-0.035879498695193995,-0.012792563814505371,-0.010414098491450141,0.06401379245065672,0.0930461913820671
IGF1,0.14879898051052304,-0.0066845276603032504,0.08974556123259199,-0.01255650620305721,-0.06543395581545286,-0.008430581647930948,0.01376052558401934,0.02434138988048289,0.06899950696190225,-0.00795021435130393,0.07230801546321798,0.07801294817063238,-0.0006904525639468106
TNFSF10,0.003503912613138916,-0.040990645141167,0.175453505261221,0.05236918629834105,0.1986970995005174,0.038523164020367116,-0.039709204402512084,0.04142812567592235,0.017954091137549446,-0.011260636408539427,-0.06406290379037023,0.06925320401247903,0.01812372127610629
GDF5,0.15188532845675817,,0.16311722793841918,0.01061642764623602,0.09816684507072324,0.033414824156962473,-0.007942206128876276,,,0.025442477228063955,0.00451167912664446,0.07803872975434971,-0.07535234663849201
CHAD,,,0.012492147643814355,0.05176949911632971,,,,,,,-0.02185090821083004,,
RGMA,0.2142621717813054,-0.024507571664104378,-0.19232215917691522,-0.003076488158402822,0.20247266800954294,-0.06285510631005609,-0.14847246720074944,0.003019296045431557,0.004858169236580576,-0.0016311210869068087,0.0148766392285255,0.2253168829241685,0.003728888083518033
WNT16,0.08864104939884321,-0.011732909096797476,0.06526995654731758,0.042231122807009365,0.10404572186097467,0.0956511115586753,,,,,-0.01805117707474841,0.024988712250164326,-0.04175141404388433
CX3CL1,0.02428634549593074,0.01472377347700215,0.0559591184860192,0.09246467237224644,-0.03876852201747348,0.14618796793626526,0.1172315526184616,0.0945300680476911,0.006226073151250101,0.034676410746453445,-0.039424515187782554,0.1036245386402896,0.008272876112538201
FGF1,0.17367136314878223,-0.06242202774251948,0.24722253914503492,0.014677919622135684,-0.062261017821884174,-0.17507161926707274,-0.015239588429028918,-0.020693688470023158,-0.013437815223487781,-0.058905465621929144,-0.03376011414385412,-0.06581901423207728,0.08322829953657954
ALOX5AP,-0.05627991532472521,-0.04096383158855608,-0.14078540081141439,-0.0005900095081168966,0.14776351566241946,-0.09190262806817655,-0.0928889275494564,0.20011481994496907,-0.06247101119240321,-0.014209587086304282,0.0036875259838542816,-0.03314731008185545,-0.08441787900601615
IL1RN,-0.09873427925377765,-0.025276928763165393,-0.09995105847147231,-0.018767792938224066,0.03336505694440206,0.11675039218838149,-0.02514880173123445,,0.012385344719812133,0.09378496507594775,,0.015595688705778507,-0.009670939148615035
NPW,0.08215359070741099,,0.1418968118909018,0.01605043361219443,,,0.060100755581911476,-0.05376267561044775,0.018215251601688506,0.11927293722425511,-0.020160132622069716,0.040425602575854695,-0.0021544819147074298
CXCL9,0.045553743159784874,-0.018588371945763512,0.010772795727793346,,0.053518219814911644,0.07325281524462156,,-0.033419772836745514,,-0.03563603855606985,-0.02364818863340682,0.04508568904074199,0.03926966140155315
ANGPTL4,-0.2252442200064571,-0.0137121373875343,-0.11309764830887253,-0.05710087951785175,-0.04703219159204264,-0.0511830729388615,-0.12851803995322514,0.015584570185050384,-0.06299945795361496,0.05148635600521913,-0.023627162988309976,-0.047095584588309834,-0.1004233820422383
UCN2,,,,,0.024836163971970082,,,,-0.07141989972485495,,,,
OBP2A,,,,,,,,-0.05051850956045416,-0.02795296711893267,,,-0.04703245659795045,
COL4A3,-0.014470472404058585,0.07683405378254941,-0.2214010457496652,,,,-0.03171570304589205,,,,-0.001984529543791831,-0.039555479084217415,-0.048612500715495756
NRG3,-0.03609931488908862,0.009506060579243006,0.1571984255732843,0.12538222164173188,-0.07401851064371535,-0.036420097765789326,0.1629975871477148,0.01823895648403517,,-0.02512298125829732,-0.02089777354148846,0.060238707721757614,-0.0006985008746294543
IL23A,0.02191228573257917,-0.015650425274421925,-0.02515648122737432,,0.08670861984837687,,-0.0385875908167906,0.022079417309664652,0.05029894747685986,,,0.04603552820881901,0.022177277282619503
COLQ,-0.02424858846255298,0.04285797864195038,-0.11336831778556673,-0.028157893374211592,0.14583013113112417,0.017253394046117677,-0.021884443886441205,0.08659658621190211,-0.06753643301502057,0.015402197687452709,-0.04555398469009753,0.028226171241717876,-0.022597712691919604
SCGB1A1,,-0.011906083371389316,,,,,,,,,,,
TNFSF12,-0.05328882750031822,-0.051127738534190545,0.02462370587571995,0.028633813871475896,0.18897831656430628,0.040240312353812736,0.03855566514424466,0.13359513631176617,0.035638214239624155,0.02629663240143748,-0.022732012606215348,0.012140844043575783,0.0762809084878998
DKK2,0.08973675060789496,-0.013971626770654284,0.05704636111870397,-0.011005340339311283,-0.07296093332070398,-0.04070764434783982,,,,0.09186297253686135,,0.03998145703003958,-0.017245113118159277
FYN,0.1413244866521236,0.04771065771327046,0.008127730540356919,-0.06844734021083733,0.1572310652219777,-0.028784319565156192,-0.09123479360152492,0.03898273803684132,0.03613099628979635,0.09467246547277446,-0.010364555149698895,0.08141346440903342,0.03479518880947428
ACE,0.009164212201592532,0.019932824898845954,0.022037374093036643,0.03804707073456201,0.21561510765543127,0.09263260931071576,0.0028700136393995843,-0.00020474935667900068,0.009253750064387636,0.0932718550987858,-0.025946138646069455,0.048073791870420005,0.06203435366657823
IL18,0.013547907849125598,-0.03327607712898284,0.07615563291807086,-0.011771980401691303,0.26305809472904235,-0.054265203910534264,0.05150596708033086,0.09960361159006867,-0.04166967057044933,0.025857649727860647,0.031780152124338164,0.05375047929447637,0.04736841209051788
PPBP,,,-0.036260900558209706,,,,,,,,0.06391633743146848,,0.02520079076509212
CCL27,-0.06291928689545535,,-0.008254585715356217,,0.006218453819582348,-0.027835882530258798,-0.024237116488645655,0.0190969130253432,0.06697090255052052,0.08745942757638882,-0.0249196375679954,0.08686094304401597,-0.04714824003655136
SERPING1,0.05376456681567382,-0.08360423305101532,-0.06658605657731423,-0.013098983868169267,0.18781807089510158,-0.05995361118215955,0.08491509374431883,0.05361775957897811,0.052237037468667334,0.06839643755510758,-0.07077267068001378,-0.012280946694981055,-0.02928068100034496
AZGP1,0.022632911300715805,0.0574320075192551,-0.26899143045301194,-0.08244900339849359,0.09068474949937366,-0.05485230743445767,-0.10104404607741395,0.11178333587289775,0.043709514399658304,0.049353274534546646,-0.07506487603598894,0.057844986569556216,-0.0042327081115542745
INHA,0.08194226274197322,0.05214178286659397,-0.04262274383609511,-0.04614168766094076,0.09713368305137159,0.017754911303433374,-0.05691261020206391,,0.00626916831751706,-0.03482824039647294,-0.020160132502575832,0.06139973336442991,0.007686875885606212
SEMA3G,0.036120755074806214,-0.019224896057827824,-0.03782833371212087,0.002778486677305371,0.028078258982976837,0.15531170793055746,0.13235206089123092,-0.01827295143251491,-0.046881874651797835,0.024852709902057863,0.09076350305874684,0.00935016937174652,-0.01786165579533004
COL6A1,-0.11541295492434069,-0.033645016011931,-0.20331237384106823,0.013317439892768363,0.2165275400544816,0.05787707499680303,-0.21645115947180577,0.07635603469462547,-0.03228258208025382,0.029825335364992617,-0.05116253155069235,-0.09808152687926479,0.005893004191791255
FGF17,0.06748545099851924,-0.013056883001823146,0.10907476338824329,0.019993281708711643,0.014054828693346861,0.0013249627056303728,0.03971750613446703,,,,,0.023757778211686724,0.0789916244898095
TNFSF8,-0.043397582760863126,-0.011557256036890272,0.01846400399841271,,0.054056177615742544,,,0.008046546292501693,-0.002349612097145984,,-0.018051184092501074,-0.037461295444182884,-0.05118237484632267
FGF20,,-0.0027012175875046045,0.03447355074092051,-0.026823672365303124,0.07253975378139065,0.016417213938104233,-0.0306200941477414,-0.021825224995177316,,-0.023401217681455092,-0.0035233836829957213,0.06664199972947928,0.033811671604439646
ICAM3,0.016733364654926957,-0.003155012111492349,-0.035330349311160886,-0.025944570848715418,0.17879443328998715,-0.02980264933423709,-0.051556615943959626,0.07301413867471923,-0.11938130820994441,0.001809808811918265,-0.040785695525777925,0.07301848412164505,0.048924938469337285
LAMA4,0.055161797514410964,-0.0034319006485243877,-0.10174103965198746,0.04363928929364153,0.24252810909435402,0.05523737472385591,-0.06267924207912175,-0.002864387670533224,0.11979879193820567,0.07164332669107816,0.023584539754175158,0.022295193661348734,-0.01808011217370552
INHBE,-0.031034990841116866,,,,,,,,,,,,
DLL4,0.04732135955591046,0.039626088347569435,0.08009682736354504,0.019806595429276735,0.15512696958009184,-0.03172040304757498,-0.05337993164061926,-0.0036738073104725533,0.07368385350145855,0.08001340647857479,0.002458809805370545,0.049735285423940095,0.05158993826363286
SEMA3A,0.050294033019107315,-0.021758247310424195,0.021219762759004692,0.018393367472330478,0.04955987815694273,0.056733294082165535,0.14408912054109405,0.10129372352584148,0.001713048826452312,,0.02810322492121535,0.07041867659817748,0.05037348628429597
RLN2,,-0.012411726367127805,0.0035287706876742505,-0.023993289553729726,0.028058467259866195,-0.029443952841861763,-0.010151792791183787,,0.0713589941171655,,0.0551007263571099,0.005543671479190722,0.056932216892183446
C5,0.006501395672467176,0.016679659610678445,-0.04152830859736424,-0.003288109915443657,0.25504674039987585,0.03869036700254515,-0.059710053688466706,-0.015517772423561336,0.0660176259823483,-0.04545155075589024,0.060126906245859854,0.07206923906836463,-0.006030744021936637
COMP,,,,,,,,,,,-0.021616776985123813,0.003406239768171838,
EDN2,0.009951544692588557,,-0.0391901472819773,,0.049964819249829984,,-0.02636486822801946,,,,,,
C1QA,-0.017936399968540406,-0.08885222876889647,-0.011221265816508796,-0.059053440143841424,0.17077546054153464,-0.0992170757256391,-0.09926458194642514,0.08154039481327935,0.03789359822395475,-0.027018532904577643,-0.061088201247720866,-0.08861929234894789,0.047517235808138165
UTS2B,0.03817496135617767,-0.014118649801867687,0.037406905796786086,-0.011810309198880549,,,,,,,,-0.032104141047012584,
COL9A3,0.2588889835095906,-0.015982871318885632,0.06955046845572006,-0.02122940901740936,0.21627120533006955,-0.11377303964186081,-0.20334282767103118,0.08908045324994017,0.10792610599749514,-0.018120433774732114,0.07316424047283832,0.1545872368799938,0.03278796434922628
DLK1,,,0.14041479309691593,-0.023552462829366343,,,,0.22490870338647032,-0.12886142637492404,,,,0.021081946484822
HGF,0.044413469887035935,-0.01741303420205421,0.023238046247189767,0.006298564810378103,0.02724228096749161,-0.040581490093597676,0.0033924661285244127,0.10374157365890305,0.04963309370258312,-0.04020386105985625,-0.056768758165103975,0.03090475953906754,0.008812350124263105
P4HB,-0.05334319894928225,0.013621368357613942,-0.24250712142675396,-0.03238962693009593,0.15344789135522965,-0.016671272942968416,-0.10249878120794738,0.016531713453984465,-0.015278703663449751,-0.030303461614050987,-0.002480533264372714,-0.02892950254421882,-0.06500743581070574
ADCYAP1,,-0.017539316226742586,0.11999419342907622,-0.006259297243550473,0.07045109441078341,0.022131526141558222,0.2018259779163022,-0.03151210568725115,,0.026472166836475675,-0.036395955014169146,0.02149878156050142,-0.0029517978503626995
GREM1,0.07728493988399546,0.04516759199776625,0.22960859396263716,0.03857435253360393,-0.06493262169636514,-0.13168002959360336,0.009668020912666792,0.009115862307926213,0.02125421173084535,-0.007452844054365518,0.08345185069857645,0.0345202208539049,-0.0016979257924429854
EGF,0.10449525146927781,-0.03515650981724036,-0.016748721083448003,-0.03908744484559254,0.0979588070931385,-0.032687667879748146,-0.02658642107384553,-0.0055542532512689,-0.007875251597015418,0.048818737747602106,0.010233892109277812,0.08023780701604853,0.025556434942698596
VEGFB,-0.037500967706846515,0.013579592042879746,-0.1308398409735507,0.012085004871946923,0.06169473012508064,-0.058676763309070436,-0.14361766914918198,0.04506196910114036,-0.07513203803348699,-0.055811636172993284,0.027060878753730883,-0.01212046366221252,-0.08315388311160458
FARP2,0.029460342550204098,-0.0017025399878554713,-0.09566758802094975,-0.010441718211098497,0.16986350844055068,0.05446423066164076,-0.01033618903277888,0.05939205026849205,-0.07403395192240718,0.043888488770246994,0.058905513851690176,0.06383805785417415,-0.0269869108711759
BMP3,,,,0.030257155264951076,,-0.0249516128756003,,,,,,,
LAMA2,0.04195198513104232,0.07140429015081079,0.0032415036842778537,0.007394896833008275,0.16432612016177903,-0.011528701259524462,-0.04205917076677149,0.05625303062285148,0.14935034044204737,0.06241768433741068,0.004180199286508276,-0.009332431908139847,0.02608765284002298
NRG1,-0.03147785891819465,-0.005498850078898161,0.0750325047436978,0.0036184930071273074,0.010346595261546554,-0.036486383029696,0.042513225271272485,-0.04145984840762022,0.10282908992409959,-0.02085110200476098,,0.11433238841054473,0.011711011415476228
SPINK1,-0.041068073998346985,,-0.03952653867283495,,,,-0.024123785886317046,,,-0.02526078462926414,,-0.06582938480162619,-0.015511647863913533
EFEMP2,0.013489947370344691,-0.0370541146271785,-0.14412576118776416,0.0034339926387378255,0.17618912667016584,0.007179164787652296,-0.09949728416277304,-0.0006192080161473791,-0.0894979054257536,0.05810953715089428,-0.009363760147653067,0.04489040239117159,-0.027585029940622202
