,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM1,-0.006926478820112211,-0.13371149247779213,-0.045380674750447644,-0.09074334780355527,0.01017203208978429,-0.1473351720879478,-0.011170466607221574,-0.13280935034407446,-0.051658516083698744,-0.09235030826965258,-0.16572492184616555,-0.05335071917993585,0.04378206060357218,0.05128098373060906,0.02445409815248199,-0.034602336077733394,0.027339949453251567,-0.045983866418791215,-0.09302600852897798
PROS1,0.025537081660838977,-0.14793884258541565,-0.05624525200635585,-0.07978649710470478,0.0019717891616235117,-0.14983493070654877,-0.07190173562081549,-0.21272017370081706,-0.10827713343066427,0.007156708080967694,-0.14176804338143825,-0.023451987836937895,-0.05423625049594023,-0.0406240870832938,0.12870322694574854,-0.04721204562811198,0.050017911092442774,-0.0676769728393497,0.022922835708766246
CLCF1,-0.03167748206324623,-0.15587131282822478,-0.02353915862744467,-0.02776671781247318,-0.0057119334941743245,-0.11259661497148703,0.041551331365514255,-0.061570269058243754,-0.06656464992512287,-0.04138553038919114,-0.13438318595383772,-0.0692633856193634,-0.06336819281233828,0.030952241904058573,0.012434513072202419,-0.04009946642912332,-0.11919531881484166,-0.14684688187121098,
PSAP,-0.11062367412045693,0.2612490416832725,-0.09743284519541033,0.06973037084531647,0.07494555948394675,-0.028709608081855815,0.09530507487476969,0.11673464012804236,0.08784553843503515,-0.00947885250731842,-0.17617737515790743,0.31394449593194756,-0.05611465405202248,-0.040361429872111755,0.02919787392534425,-0.010604161731151373,0.1316415569881234,0.10360089093058636,-0.1274432749845594
EFEMP1,-0.06911580703596655,-0.23533509989111104,-0.051702445691816784,-0.06302593678073912,-0.06167116475980587,-0.3107183385488888,-0.08676717092292921,-0.29280327703836984,0.037248292468803186,-0.08536945392344991,-0.3908581056503006,-0.22047851722142703,-0.09631541726866459,-0.058722860108926,0.03479183031068609,-0.090853757252131,0.07289568299973831,-0.09175836495972307,-0.1803557668735602
C1QTNF1,0.0345570148701701,-0.28317387357852797,0.02489581272596697,-0.025422810019612396,0.04264766601507636,-0.03161919017878396,-0.0238427326762753,-0.14182139052189346,-0.05015254713237684,-0.01807743224421873,-0.03728713713164993,-0.12841755097094223,-0.035534894295652354,-0.0584890156437126,0.06643614273355913,-0.008792464395139954,0.13892656672389553,-0.10126530135110356,0.0417459337046821
ALB,-0.025315826362898537,-0.0369685952304293,0.03808197479342737,,-0.03492421001373255,-0.05203545341202452,-0.018103484554601847,0.0844036223404561,-0.019572434634533616,-0.027398389369481805,-0.13894924435441147,-0.04153631189237187,-0.047829166266523004,-0.0021326404129408238,-0.03218936032491268,-0.02519323635891974,-0.046607349130843946,-0.0593940957237759,0.020232087668919724
CCL13,,,,,,,,,,,,,,-0.019497049730551802,,-0.02458590824536814,,,
EFNA3,0.05531546094791857,0.11570383908171904,0.04693099799962776,0.0043414280674796794,0.06468404628121688,0.022293313141213675,0.09939618527793742,0.35844309961077503,0.06472776418617474,0.10371326522353877,0.3317825755171862,0.023842613050235276,-0.03597587609304404,0.02155228186245642,0.059506587989008444,-0.0860968656095953,-0.058241157266716234,0.10393762278807624,0.21939163064965053
DRAXIN,-0.009427818017001642,0.18749486617051908,0.053909884407721625,-0.06181968171185442,-0.020270470209466783,0.012769318790393757,-0.02078896560348325,-0.12947449429463143,-0.1284230615691692,0.06825746919850617,-0.0727157698326591,-0.13433631065281607,-0.11942647729696143,-0.05383647673813544,0.05938309075920332,-0.07498038537712397,0.012027243409280979,0.08824242409470555,0.08940898033819686
RAET1L,,,0.022986657021796947,,,,,,,0.08693119819592666,,,,,,0.04695759061491335,,,
NPTX2,0.07324391415481643,0.2722498488349727,0.17916613271917767,0.09278738412470992,0.04147212938608373,0.31668586462748854,0.16755924746202816,0.3369873593219615,0.1168291256610865,0.051153461476247004,-0.18592305227861,-0.1356510948523119,,0.0031868186767485,-0.03864270264538505,0.01899434954347016,0.028904809055949308,0.1363918919872729,0.22397067373283233
FGF11,0.06501435060271794,-0.19763226557455169,-0.04972234078330713,-0.024863600278033433,-0.05900768742585727,-0.09764436150985016,-0.06231690191133219,-0.13211896033652254,-0.036366632383817196,-0.024941079657661794,-0.024100706556722664,-0.18183865655270945,-0.08658256524782258,0.05400260890605765,0.028559832501074318,-0.07836013901230071,0.01594938212353014,-0.08251662275604582,0.009237815312244777
CD59,-0.06936880586112534,0.10679640443323915,0.002106946408308348,-0.028287095158924535,-0.002059789028017078,0.1301539261765945,0.094076049066839,0.18525395747222306,0.02776285725512817,0.03612529593391489,-0.11669392790630521,0.20929194377958082,0.16169564177368131,-0.053532262737232,-0.00891891018200402,0.03951726996223816,-0.010044032865636442,0.12320935826305597,0.07717278460517994
COL9A2,0.12346101840108833,-0.04635636272641667,0.030346059830084638,0.06669910575109629,0.01661237306417057,0.04200858646556369,-0.022990972392764233,-0.11697165428312181,0.01883272113160769,-0.0736056173604967,-0.18968427057303033,-0.09528628771118071,0.04709060839477464,0.026484183031290593,-0.03129383621997669,0.016834069610224624,0.006006246498976009,0.017188042395930855,-0.02050609307163341
DLL3,-0.1050254852620256,0.3144004011525395,0.11903466292400236,0.14867069858970752,-0.006988047449619662,0.14030838780481564,-0.08003744453488768,-0.05257789962480391,0.10923240233142392,0.1336466929910272,0.27342321485621013,-0.02755361721335781,0.10836859902776205,0.13241799952158362,-0.03776930258987433,-0.020734328947932614,-0.00974510974441619,0.0628242742394184,0.004096551374795106
FGF5,,,,,,,,0.08371795429260849,,,0.05490110752334383,,,,,,,0.004596591230323572,
LIN7C,0.051915735256776833,0.038937351171364626,0.04845841443710077,-0.05360856805054278,0.0001754697672059568,0.04574964338855156,0.03272012972527492,-0.08400809390188516,-0.03767848152112933,-0.03349894808138338,0.15597683595090303,0.004523342850172721,0.043908324340737,-0.030580474004940853,0.03015867793656168,-0.03522896398764576,-0.034212681984535816,0.030269014899190025,0.08874410852487494
GDF7,0.029707140561354817,0.08437795901997112,0.011446973936017625,,0.040600190451027404,,-0.003901489092883237,-0.05968446268677284,0.0671241408056173,-0.024122784518868814,0.1362365206680502,,,,-0.053666024280154656,-0.017818284232587783,,-0.009536642914193288,
PSPN,0.0587928244649443,-0.02751886339583317,-0.04316010963848356,0.024789790118968424,-0.024038627954754057,0.017660541366877308,0.032838588332739484,-0.055346852121225976,-0.032021250904484544,0.011196305054203853,0.013073925972161922,0.05980746944777179,0.0056223058054817735,0.0181894320255417,-0.03097820691228673,-0.016562410539158332,-0.030682221370471375,-0.016159135433014706,0.15086293018849328
ANGPT1,0.0038628683290939498,0.05843807169097412,0.019628768763578205,-0.024897454437721428,0.043162287785609266,0.04614583903889361,0.008897176240789423,-0.0887640805120938,0.10458048097456138,-0.028769543852571678,-0.18399568285862372,-0.039845611659260455,0.03541689040380091,0.017277833404195028,-0.05356844406414812,0.034704873124471895,0.02225522364382595,-0.01948161433393191,-0.07408400202734575
PNOC,0.0007631767473798762,0.26065619954718294,0.09327110765030779,0.16796508098910548,0.07514934775474011,0.33503144787071754,0.15399624689502772,0.346832198488821,0.09311269724982404,0.04057076718848669,0.11804256580866311,0.19442757140069628,,,,0.034194737104298586,0.05875363247470558,0.2028196896539916,0.2328739461877281
L1CAM,-0.05685572275464744,0.447619962723657,0.0889911700869156,-0.15574357575389453,0.03306006653158973,0.06367367470366213,0.11376509013020515,0.27355604615269175,0.14070465369090596,0.08548237681130234,0.30995932893247435,0.5043100070136971,-0.019123831568455894,-0.027788365653903108,0.0012017795866585226,-0.09195498132007834,0.027184972339180713,0.1889351665811855,0.1917677155767127
APOA1,0.10159756980026301,-0.02442138737787785,0.08277256010214513,-0.050017160288289814,0.008657084679750224,0.009530901502394995,-0.005884024271644076,-0.05227971766924375,-0.006306608573308107,0.014440919258585505,0.11393849208544485,-0.014272182897871436,0.2820724829569516,0.024381443885808006,-0.045306833387846364,-0.04180835646843334,,-0.03876912870025114,0.06967916391384653
PSEN1,-0.006694399003611726,0.04581253081273643,0.04957498442727724,0.06287620198765395,-0.015549846124252998,0.07386584331741589,-0.026563447907049717,-0.1835881700076379,-0.012243054914468322,-0.058467910463521636,-0.22313397693467918,-0.14758244377876512,-0.04655035071047353,-0.04905807923250216,-0.020520966135159933,-0.007526469641767949,-0.03848762286874076,0.051485210577160066,-0.13971340174861693
CALM2,0.00559389103884244,0.3645714305470567,0.12905111898952007,0.0854429798414128,0.039169711561135766,0.27279437365238596,0.17113738228500755,0.3383008830250032,0.1417181870416891,0.17278887686314212,0.4686309771397358,0.36749106443143503,0.061153972453364985,0.006291932848902281,-0.028881589436868006,0.026468249285532666,-0.07535717814157335,0.14560990167127782,0.010165874223704036
CLEC2B,0.008510666110207243,-0.15501481724110472,-0.09194177924801805,-0.006277115530745116,0.022895900960760367,-0.0614427275886017,-0.0029983244773323617,-0.16404553457524432,-0.029288537332915806,-0.022912712601112564,-0.11977511577767568,0.0105918277612563,-0.019386275276908345,-0.00922601754841764,-0.043019284955581584,-0.0006485358247464581,0.015131748860873876,-0.029015390531502903,0.06303638572319192
NTNG1,0.09626127966876262,0.19467952286466056,0.07345136856511227,,0.0050718705447534125,0.020254913663854734,0.04849675451541652,0.0022000207663866347,-0.018914755603818553,0.042096871863207166,0.07368563877972295,0.2448027350414535,-0.033070058340448495,-0.0514528153545994,0.0015624030407914214,-0.02182143861831859,0.023945179857361876,0.01745886832170805,0.030908534428386883
LRIG1,0.0578979405841376,-0.11224980942230617,0.11269341535177108,0.026125392684372195,-0.007587930385427379,-0.15572203462493178,-0.1076022336389137,-0.2436044266754875,-0.07140368825434021,-0.08206013188061803,-0.2014629136328614,-0.17167968126986283,0.04533694570539059,0.09051257300013424,0.06886220574817285,0.0899517889542657,0.040796658133488865,0.011190097538705396,-0.037210151723963206
CPAMD8,0.03220545649743203,,0.01451507332051211,,-0.02326805442968989,0.02913730135329267,0.022092986971016634,0.005092751444339829,0.11816334481938416,0.016933198594565966,-0.023331325774405057,0.053799088170536365,-0.01988620478394174,,0.005431949295106388,,-0.04506138083033102,0.07483351804051044,0.03367251131873662
GHRL,-0.020272986005595857,,-0.007119179179383086,,0.04122888932691583,0.043318373961784964,0.002373300125064467,0.029626434868465466,-0.012480172461070103,0.004703099678291349,-0.032950731135052466,0.008858106310357846,-0.024229706945727184,,-0.031470508227645674,-0.0192739338404078,,-0.05347408050230942,
NPY,-0.008868051293594583,0.2584161845854439,0.05499937622391778,0.03382558030941558,-0.04823069311505751,0.13923344634294382,0.1129180804736622,0.2459340310365407,0.012988537996216389,-0.009179364997588563,0.0541326214255179,0.09669205488872439,,-0.03136918746506087,0.007509827477946712,0.05216518693287612,0.052997015737621625,0.13840212410004368,-0.10926138764593195
MMP2,-0.02564879802440792,0.09670214673383595,0.08820077847344163,0.1147205864237506,0.004320293708033731,0.06796944136682309,-0.020191685378820694,-0.1928217830631547,-0.009980545175615951,-0.044319368870438865,-0.20294853987303454,-0.30170753739427547,0.0010991954541360101,0.010507485175643986,0.02238983130032509,-0.040885693195054355,0.02827424254992519,0.10809515835344195,0.008128190021128842
LHB,,,,,-0.005307538269629699,,,,,,,,,,,,,,
PPY,,,-0.008409444313327217,,0.03186861529789702,,,,0.0004834742884083249,,,,,-0.03471889599197236,,-0.039078192934054595,,-0.014917492217340416,
ALKAL2,-0.039731331562146026,-0.042095035195714156,0.07618288823993936,,-0.019970303450794327,,0.055989777189330535,-0.02889068782037345,0.019436451219900164,-0.023373851630564185,-0.15746032284170497,-0.06612977735015092,,-0.02510823388101516,-0.04053229921395737,0.022657999570307476,,-0.0051527951463520355,-0.027284828008195268
CSF1,0.043346605651991305,-0.2540391897093151,-0.004501266799368305,-0.08786420843172785,0.03669206188409769,-0.16512227302231014,-0.0902663572542681,-0.1795655842467579,-0.09341088339478704,-0.0659797576297237,-0.20161233556357105,-0.16847018924398613,0.0356229775395607,0.025832333260254678,0.0417273599891197,-0.022224309095934067,0.062429390237979276,-0.05814223615915203,-0.030833227298765493
SEMA4C,0.01957822772550396,0.08105604369317074,0.03195419750229062,-0.011310606542069435,0.015643000251292227,0.014800963170839416,-0.048364530769758364,0.04060723331749958,0.033198351730974164,0.0317703079133883,-0.01655555826140048,-0.11604738019238202,0.027809540375956246,0.034117991017736354,-0.06775210747577116,0.009358646525578536,0.018623391330423875,0.04116194004320437,0.1277800848880226
ICAM2,0.04500929703154819,0.21776425165502974,0.06738130353753648,0.13369577881349423,0.017775511706689173,0.11764644679914688,-0.0035650346342992892,-0.0747327058094254,0.017475535583042993,-0.03360762069208617,-0.014956951548594567,0.09569440758876732,0.11524557293606946,-0.03425672798780718,-0.021065097153417388,-0.033813223972600503,0.038061765310689465,0.10955763415091693,-0.027399515573485092
SYTL3,-0.06654294124187521,-0.05073033821199191,-0.008951435752516399,-0.06291399808133792,-0.03445921658504062,-0.03748776648520593,0.005664667721131642,-0.1503714622718443,-0.0530261776295795,0.0801996514701562,-0.04572879246917443,-0.07104258166174407,-0.054893990275143,0.07611791923367765,-0.06608392151811127,0.0167326278523454,0.01452190253910478,-0.021764328742281156,
IL1A,0.10202507292005535,0.018351157379026574,-0.054072059480519956,-0.056824296588937194,-0.013871237214638519,-0.07511125856334146,0.022861313682311507,-0.0831335384373335,-0.0411955645395275,0.001466815712670533,-0.10990201595922702,-0.042486921599376816,-0.024495094232428696,0.04542992413921325,-0.05492104018406939,-0.02842107622038606,-0.04482340988684509,-0.05105603498250147,0.05145915233531849
HLA-G,,0.0173790942015631,-0.037075767076470215,,-0.0214034638802229,,0.040164026299347504,,,,,,-0.03735498470446789,0.0010126766393044962,,-0.03231602203744831,,,
PGF,0.04784386873549782,-0.07751887556490317,0.033847499233701624,-0.035768040140596646,-0.021808011402725428,-0.0782794010157992,-0.013515776061336311,-0.1252999456832831,-0.0154919625167952,0.010537451865513052,-0.06661444519275009,-0.1581025931334183,-0.04160534504064673,0.03221266587592209,0.09878225211547549,-0.03133759225129587,-0.05378737340560714,0.026297023045978238,0.014834607428284246
LGALS8,0.02397060789059833,-0.03341554330651888,0.04372227489343684,-0.08665981852192149,0.027329309739810667,-2.716319124976693e-05,0.06110720026845908,-0.056430214104178124,0.03072282798612821,0.0688797506916469,0.09785099904418892,0.12157105242950213,0.10286304473274026,0.0008945185230225949,-0.03842953524336823,-0.013584144680734501,0.08705204954819268,0.038587794420083255,0.1301908203304786
DKK3,0.024966939320258657,0.3481648790116887,0.12498376449195879,0.010174099178934493,-0.019200146663848023,0.27252446416414117,0.1340078540309592,0.3587074016130578,0.08614645378305269,0.1591800874979107,0.47461933215087143,0.3477692335489337,0.019100950821648564,0.014732233364760665,0.029740842592329654,0.12408627679797912,-0.00204036235914063,0.25089496747215356,0.13558942169810514
COL16A1,0.16206529213964052,-0.054763567382775116,0.09269792106232749,0.063383199034609,-0.03991352004012883,-0.08936397519713579,-0.020393215766135103,-0.11506614501684755,-0.05852874021223338,-0.04999376420430459,-0.05109316736171197,-0.28943203532527645,0.07243717615671488,0.0115679941166966,-0.05756603220450266,-0.04327887790292742,0.001338082720853658,0.03572342217913698,0.12530575428712343
TPH1,-0.02514261394100465,-0.05485808350961776,-0.028545124641964566,-0.029097651566765134,-0.0066256817176884135,-0.044446010271835125,-0.034212602072525126,-0.04953361709602949,-0.020377215420578146,,,-0.04138458005956832,0.021127919552804676,0.009976005273523788,0.037411079264156884,-0.011773965497427026,,0.0077015737003410766,-0.0056456562317142725
TNC,0.0379212207260069,-0.24571658299261886,-0.04306119870338182,-0.11452302802000758,-0.03229673205452296,-0.21923507600233047,-0.19484689973706495,-0.3001840969378116,-0.15598105299501358,-0.06816772456680294,-0.35514373117292064,-0.36691319846471027,-0.005132219361417937,-0.06396368008948189,0.08003899220219342,-0.10307217311178576,0.026558800878784,-0.10696112630841818,-0.14779757242503405
TNFSF9,0.01333792172915956,0.26705769487310976,-0.030134692968021105,0.04894627193988992,-0.0001105074945576598,0.11365532147133557,-0.01275620969484676,0.1055895805479995,0.011098728524252166,0.04483059557745325,0.04141302213230943,0.17181675714835357,-0.00915300032953311,0.01958761262609646,-0.008286748689097236,-0.013411708633354232,-0.06575971738815027,0.04366366641089957,0.03225785208677268
C4A,,,,,-0.02402499933983496,,,,-0.015439970302182497,,-0.01232029485966204,-0.03637861798600081,,-0.021706374333841243,0.025391476658875037,0.003158410448442826,0.09109310833361349,,
CNTN2,-0.1422888126157424,0.24768613756964067,0.004960539576037691,0.039167290636983806,0.0007857545590174601,0.11323365799695173,-0.05539550587570113,-0.16798316968528512,-0.02021368736187194,-0.06444964911875259,-0.41906807415814634,-0.05839671622883856,0.05926433911535113,0.05474334255686656,-0.04193364929680468,0.030298327051458098,-0.06795087842037326,0.13827223244304157,-0.17295787839042348
F7,,,0.03593035889605748,,,,0.07587724480494833,0.043639490677454644,,,,,,0.053261939222788345,,-0.01781828595557233,,0.0696189748922758,
LUM,0.020100442967285324,0.027072732664965626,-0.017432959767192984,-0.009253345193869993,0.01316455398264875,0.004030897427955884,0.026056172359634026,-0.17960184929803316,-0.06920218214909013,-0.05994706142675371,-0.09636906635846784,-0.017393449697925327,0.13476395475841085,-0.014889092341279452,0.07027525355361752,-0.06416279563850964,0.060443266411040336,0.08395683068232498,
IZUMO1,-0.00880838669643333,,,,,,,,,,,,,,,,,,
BTC,,,-0.04551967878334584,,0.044139760691707275,-0.04239516500357418,,,,-0.04357253999245378,0.0013477289878455316,,0.03890729532407917,-0.019785879702061998,0.020322096904373813,-0.017243099228306427,,-0.0950022667229352,
APOC1,-0.16022093104348747,0.13208582096527863,0.04104695951173124,0.2081549920861588,0.10061584387803568,0.2552540068820099,-0.12257911626047839,-0.32205407876628805,-0.029903971524130525,-0.0626912682465763,-0.4996154801526219,-0.3237762621951191,-0.030976484298553254,-0.018847102707554794,-0.016674680543109006,0.12154314506070313,0.07659602075250882,-0.0693619362686781,-0.17691511673100072
PKM,-0.011904073332915708,-0.1824303697203329,-0.08863624327816616,-0.070292243571196,-0.049403861744247254,-0.1341002626270668,0.0456747082192003,0.0765549613978969,-0.029529400023289912,0.06384183301659246,0.29799920012162473,-0.15013319308031153,-0.11853747484153798,-0.08353424245690087,0.03755865194079636,-0.056031237020901334,-0.09464567139286674,-0.07021576607506985,0.11562072337883163
TNF,,0.0679172885455074,-0.025718438643737268,,-0.030211255475362662,0.007746763061856791,0.023679319008414305,0.013843504927399821,-0.058825085859544594,-0.032162873696916935,-0.1351918402573387,-0.07818401434533641,-0.029695110858976616,0.07372376195865336,,,,-0.0478834701800044,-0.0819504257297129
GNAS,0.07057084390306435,0.2778755918633957,0.0667011604882219,-0.08604922604223207,0.01548097803795745,0.3267157855476442,0.21723021890992716,0.358180589803141,0.060586732074139914,0.11764409808463026,0.5124916768580984,-0.27285013409443687,0.05962810344846054,-0.04979583170104029,0.12166551149260157,-0.06086777889393147,0.015788173353959788,0.21144439113137453,0.10964990659041805
BMP8B,0.013807965695057886,0.06702464209941814,0.08347042177479598,0.05714871479426354,-0.031029509368306014,-0.0777930572761312,-0.07411772711301297,-0.000672036550029598,-0.006729364915955647,-0.021355817541999233,-0.21065221719536906,-0.07881586586772983,-0.09856387610972248,-0.006691449732545536,-0.029927471476498636,-0.04792870994395106,0.01321766395094793,0.10512240317814561,-0.01927553282096713
LIPH,,-0.016470698811185975,-0.051430032186182494,0.0032783103775436626,-0.030436521284020447,,,,-0.03154109753137112,,,,,-0.019497056901092408,,-0.0004687669874057755,,0.0029219652570264126,
CCL28,,0.016286746619098347,0.032346501212403476,,,,0.028886215169474955,,-0.012339569542299608,-0.0025816186133468086,-0.013198764599861749,0.0008760570062314833,,,-0.030927454414892745,,,-0.02083823941052071,
PTPN11,0.03489514485093498,-0.050444274580673076,0.11026044345634989,0.0109873313478081,-0.0066320776158216846,0.09146221003201478,-0.01816962937694319,-0.0944284922073253,0.049648539990079295,0.006691049342869249,-0.15758883683647776,-0.08454173479054562,0.011256650285961404,0.06349668432905806,-0.019919421727250204,0.08806772105839902,-0.02127403303265448,0.08946058926307228,-0.054747328616351766
ADAM12,-0.0027002317865301453,-0.04113490738033466,-0.04365778126150094,0.035258865543018526,-0.0007706111241696671,0.022611348436112174,-0.00015875094547053187,-0.11612893776776753,-0.09220196834075009,-0.012817955084494828,-0.043998267928145776,-0.15300598641381097,0.10484847452560091,-0.022298751029096182,0.0764299307365152,-0.027194947968101763,-0.0615300282247058,-0.005930415057159308,
EPO,,0.03202446958486472,-0.03194978700740514,,-0.03102951023716495,-0.0064905935419894405,,,0.003159661007829286,,,-0.03292836823158107,-0.051056263485327026,-0.021174301724632076,,-0.01704732564208502,,,
EDN3,0.009768417003624855,-0.04649953917523626,-0.027476141537697115,-0.024630517864295657,-0.030809343986750733,0.013807789270614415,0.02717695378566732,-0.04502026194632529,-0.0213788291965806,-0.01489144822643407,0.07770626214469968,0.1842916068541051,,0.001934143165205597,0.0066938131195075036,-0.014545752906275066,,0.034231777262676816,0.07997199976967322
CCL22,,,,,,,,,-0.039927957850205704,,,,,0.05212648798637679,0.09132763706251579,-0.01495828613503429,-0.027734240220844284,,
CCL2,-0.04859337408384267,-0.21071736809143024,-0.045445039091469984,-0.040881621076502575,0.03480629241320422,-0.29439471969583964,-0.03444896491258625,-0.049016863198107836,-0.0391867563746579,-0.028969204578011987,-0.32926975764026106,-0.16933343118289612,0.0014628494427934328,-0.031699444335999444,0.01735034954173086,-0.12058115786735989,-0.017228132654204045,-0.09149294267251733,-0.07777705888950508
DSCAM,-0.01709060376323725,-0.05359450532482349,0.04629320788286621,0.1415280760479157,-0.027719533392162116,-0.032457300074890366,-0.04052276115881471,0.009245762386272545,0.043529333738779985,-0.011886444105571827,0.1931712200883606,-0.09799208265865454,0.05981414965654504,0.09442350096636228,-0.05544903879129493,0.00429676028704039,-0.06262815502457061,0.005734998310610124,0.14158774429994792
GPHA2,,,0.02374904760423088,,,,,,,,,,,,,,,,
ANG,-0.010195194890100021,-0.19237234552177052,-0.05778229642578695,-0.09979500443254861,-0.023483967264550862,-0.08568451658811688,0.05866792227226163,-0.11645767118982259,-0.022032689222499013,0.02046685471964875,-0.09430399209567143,-0.15267352332555337,-0.05311272586852832,-0.011072413635071053,0.011247330854512962,0.003322921292227506,0.09203244748131935,-0.04250963272222226,
FBLN2,0.02479934845349519,0.010822360633003628,0.0007141456114134259,0.008502587390571309,0.12815704939692565,0.11451519767868813,0.06750337427924046,0.03595651901916494,0.004086957914461738,-0.03188588116907065,-0.07010363040498159,0.06045024802290836,,-0.05306162899060796,0.005962035427180749,-0.029810528374092416,-0.027268876568727844,0.06455693118952091,0.09761786492765825
VTN,,0.006509427699150933,0.014566790222357372,-0.024360936113699546,-0.010941752394953213,-0.022729293404480724,0.015404198210980059,-0.0016344732431523034,-0.0012303536386589831,-0.01636492354081321,,0.0694432941112246,0.09099885852410836,-0.024203675899477035,,-0.02207398582921511,,0.055168153370204955,
VEGFA,0.04743942036816593,-0.2948294006886423,-0.06333170133808569,-0.08020261791562427,-0.05486269684740078,-0.23549160746574457,-0.018057018006696568,0.007674580089759757,-0.14121211277179002,-0.024658149093688405,0.07914607883394613,-0.32319205976779153,-0.15884500786689215,-0.06249986918064824,-0.014948659910790297,-0.05595732465897223,-0.059357935740469145,-0.16525720174724384,0.06733155720731898
F10,,,,,,0.11637151063992907,-0.0638336602098767,-0.035282132286738016,0.0030368552844495344,-0.03949224272636732,0.025334658524439148,,-0.03363206466182452,,0.07354549839087787,-0.02952486893009536,0.09538911910411252,0.05108902207690651,
SERPINA1,-0.06292285119520344,-0.057835470954203466,-0.003326405364209081,0.09215685671823999,-0.006194069647609756,-0.08860877599607224,-0.04971749479086962,-0.20186715744871703,0.019994377062443506,-0.026679987731784392,-0.3235596334098888,-0.13568799251998132,0.022638858547238207,-0.04172674279780708,0.025151203006441605,-0.07092705307166244,-0.017561053421783702,-0.0918467063001171,0.021456781962648747
VWF,0.04583920595013179,0.17317768430246308,0.037212586902388795,0.062112934495488124,0.024257170404968508,0.196362359652796,0.03960414880615769,-0.17694231501945357,-0.05947315376441668,-0.07551548365725529,-0.05800128845673789,0.08339856857786472,0.17260582944025002,0.03881876589848747,0.09090314247655673,-0.01898571460746336,-0.027061752662678934,0.16027179760176774,0.02496231728295952
GDNF,,,-0.024231148529112647,-0.03717238518973671,-0.013053720498281657,,-0.07656428296935697,,,,,-0.04138458291413523,0.03185371936300606,0.02937517250673335,,0.03830914384368789,,,0.054715484285345076
VASP,-0.04495467621820166,-0.09173059843269675,-0.005075904502689185,-0.033404683656838324,0.06383256126824643,-0.09529366120463974,-0.026912687991753535,-0.0934859865612008,-0.017885703034836636,-0.026751229938909347,-0.11774783007031163,-0.1285356266418088,-0.019538769277793126,-0.026909262764709937,0.04565250555523668,-0.04064759252110346,-0.019583874980743016,-0.022541885321461137,0.06986950684523643
ADAM15,0.04778680577854675,-0.007189107969995995,-0.00801150520629017,0.04733647774110295,-0.03559169166128543,-0.043438043102657226,-0.016242412843065997,-0.17279237468778708,-0.024670175159046785,0.011744856248381568,-0.09999790929030873,-0.0723328335246135,0.05118184729463417,-0.009609729433268554,-0.025856456016896182,-0.002517503353175482,0.032276876383558854,0.011331949471487794,-0.06834222550921147
WNT2,,0.30183363756012527,0.021027443786678788,-0.04533296806519723,,0.08759265451844118,0.010572478684719692,0.14618363309056223,,0.0641964170973123,-0.03875545750757339,0.21842060149431664,,-0.026264619244605835,,-0.020469125556005364,,0.014035683601435832,
CALCB,,-0.0024648904993719565,,0.018669729209683482,,-0.009236148012201273,-0.0027955861081519697,0.09887296932277075,,,0.06729759412838959,,,-0.02298634576830833,,-0.02662866420039985,,-0.050081008969841356,
OLFM2,0.05669447526994514,0.0511407229080139,0.051327150475724434,0.07844054909953278,-0.021584173872812605,0.1112310598720399,0.10051176945498443,0.23725278549290993,-0.004089402449739095,-0.06359439955899669,0.10980498833471992,0.10699758067353421,0.03538514973088065,0.036711247056286395,0.0036515421584464246,-0.053819316234915884,-0.03711907638445231,-0.017856456250274513,0.09958726369203687
MFAP2,0.05780199169364588,0.04319350784861995,0.017124663605638774,,-0.003281595843396043,-0.0360815567581968,-0.028369105207299832,-0.13682538902873106,0.054750974099974904,-0.013507288054200631,-0.05915202773067753,-0.06393832328751196,0.10958180084931861,0.011067424138196865,-0.009553837049760445,-0.03522599497488965,,0.024261933365041042,
HLA-C,0.10873376123831704,-0.1910048576046264,0.03688656874263156,0.04297804256116402,0.04226839220217245,-0.03876128317413865,-0.09842352515828563,-0.2852929294653502,0.03996220540139655,-0.12353960063443986,-0.44137121674017743,-0.33627110139402144,-0.01945832116021152,-0.04523875056624999,-0.0021918618670252158,-0.05518426483744993,0.038229579903936474,0.043288782216288416,-0.05078205742090951
THBS1,0.0036031115771257057,-0.09069682203556698,-0.06629964813206884,-0.023003476830222233,-0.05918919384532832,-0.1382758789458631,-0.042679913230917896,-0.06195623276027041,-0.09703397356084698,-0.03506672221786839,-0.11454492519923845,-0.051828328086428524,0.011766064647927182,-0.04519681045603056,0.130668129639947,-0.09179071650616417,-0.013541737128639021,0.011853970669494961,0.06509671984981577
HSPA4,-0.031025128443166433,-0.020788468428117206,-0.00391671367888033,0.10034658229692124,-0.04533668706942603,0.034376739706397735,0.007840090832535155,0.014102538054739778,-0.04003676944168741,-0.05543029666997883,0.13842474109731837,-0.06480474768989573,0.02121402858452269,0.04639718952864982,0.028985800491680574,-0.11960640283515007,-0.029877847474176263,0.11293595420870607,0.007438930978822421
