,MGH258,ZH881T1,ZH916T1
PDGFC,0.07115597088828784,-0.008738278588294806,0.0059281992030699926
COL8A2,0.016034659859478828,-0.0011620850966916837,-0.016879747110636858
SPON2,0.004192823763687729,-9.277888684099818e-05,0.05704496469529219
SEMA3D,0.04993714567536711,,
BMP6,,-0.027522566988968804,0.04137561815519354
TIMP2,0.03829811920298641,0.0718072020718797,0.08955813689819721
EFNA1,-0.08999726755453183,-0.036015186115204385,0.05023106908155227
S100A12,,,0.021459052598213218
TFPI,-0.03445692039783069,0.0010409325524507326,0.09218950643639982
GPC3,-0.025630916517694183,0.030775774510839328,0.025988908044782943
NMU,0.00995265179990124,-0.003134050306871756,-0.05066690203815525
SCGB3A2,,-0.009566429517060862,-0.015318201803167814
LAMB3,-0.004574026861172224,0.06277168786788223,0.06695325270160209
LGALS9,0.03493531360279607,0.08018093666059818,0.044906062855334605
VIM,-0.002125890470279902,0.011116445907544074,0.07659389418531172
PLAU,-0.027228867994847663,0.017967972817389186,0.0016422090893681827
TGFB3,-0.020336982810231132,0.023090487734580344,0.03237793375160201
APLN,0.025776086656260633,0.00019354571295326933,0.0012250220770228194
SHANK2,0.06540027511404374,0.030532645108563506,0.008056785556247987
LTF,,0.03973079225007128,-0.04838507694406504
PYY,,,0.003918455002022774
PENK,-0.018679887402239664,0.017097179280688685,0.02974397015316901
CTF1,0.031158173501330537,0.03977444827038482,0.025605269919362926
COL3A1,0.007423529473554723,0.03784455778060359,0.04349683647341778
S100A10,0.07577026671438197,-0.0674246793833373,-0.0210893359789929
FGF13,-0.027784690989068408,0.011247208609464977,0.07890939389758529
SEMA4A,-0.013937940803855183,-0.05211179098633912,0.018906128535174045
EFNA4,-0.0373882355993463,-0.019494472367298024,0.04971337177330887
HSPA8,0.002810423877661957,-0.009261466479755957,-0.005346443905263024
NPB,0.05664168350141087,0.030410964536156132,-0.04195415335596947
ULBP1,,0.017404156005842126,0.03510288995987483
SEMA3E,-0.045487844690730236,-0.050623215439217856,0.019572047655116335
FGF3,,-0.008886707907063845,
ADAM9,-0.01104594659136869,0.05700681822369901,0.026768565380285627
ASIP,0.12439470452157785,-0.006025362197467699,-0.0154878838683841
IBSP,,-0.007589575066327808,0.023181699935705225
MMP12,,-0.014035573300032798,
FAT4,0.09628504095161725,-0.01281856913700867,0.050792256754297424
MDK,0.05508278442397654,-0.05910103432278237,0.017364004992574202
BMP5,,-0.035112005827995535,0.011980485641316756
CAMP,,-0.02055366524190479,0.07243119206150787
HSPA1A,-0.017141962898492773,0.035561662925635375,0.00924142958977319
SEMA3F,-0.037536133251444434,0.06306288192105655,0.047197605235232254
ARF6,-0.02479598873813097,-0.0326115958567254,0.0448399819741231
IL6,0.01562990936109366,0.014655136977624628,0.07819990197491684
CALM1,0.016760769434093808,0.011139686149479742,-0.011677700520275183
VIP,,,-0.020530012925202762
NMB,-0.050130227972048996,0.01897832692520906,-0.04065717516560607
CCL26,0.10605265273303624,-0.024985025471049298,0.00021663380988394686
FBLN1,-0.03556153197541856,-0.02149273199231997,0.017196537366986887
SAA1,0.0701692284936499,0.05276022176208699,0.03545593242323768
MICB,-0.040527265331064245,-0.029568192511325562,0.04517466437201674
MMP13,,,-0.028864522494566995
F13A1,0.021319121420536904,0.035447928664273216,0.06218579930439834
CXCL11,0.04900521057085354,,0.06033143449852162
COL5A2,0.024924548101763595,0.06253488847014953,0.05087675730794388
EFNA5,-0.022640448187897285,-0.0023929482205845634,0.015211985309479426
AREG,,0.006523736526716039,0.058809803114206936
EDIL3,0.005404282738409689,0.032537020365111385,0.08364972631328119
CD86,-0.03020311590201507,0.051777219786212234,0.01802918120818369
HRAS,-0.017222716861769856,0.004931150452922261,0.015017178981498533
C1QTNF5,0.0651434162772602,-0.016475585032035008,-0.0036887191963296635
RLN1,-0.018679888953751556,,-0.022684551604832803
COL4A1,-0.022115880692139073,0.028785974082126395,0.014400944842580832
CCL3,0.010503802104142979,0.07453240048888773,-0.007540412457790043
BGN,-2.8543118674612937e-05,0.008299947764067155,0.053803846615019336
RETN,,-0.017658496405803924,0.04630441908780276
S100A9,0.06280990395491516,0.0456906501927636,0.031041031002944038
HCRT,-0.02895870297197738,0.05118658378060017,-0.030188564965960053
FADD,-0.046158792734175315,0.019640977300313875,0.013349034196365687
ACTR2,-0.0227383881718879,0.04111155585855805,0.03345047573070435
BMP2,0.06058708096687937,-0.0011236957858753154,0.08458464545565654
PDYN,,-0.014284047031500222,
CD55,0.010394198315154458,0.022433656813927973,0.10874108201609069
PDX1,,-0.01459801419188804,
CD6,0.01692559085570879,-0.019681282495173938,0.07177485712074406
IL16,-0.040278622449771255,0.01153044685493126,0.071120671174185
LAMA5,-0.051888381270856425,-0.029171562390857997,0.015478049966010057
RGMB,0.0347660739972624,-0.0407102416463728,0.0827927137570291
INSL5,-0.01813008784564158,,-0.018884032990950247
IL12A,-0.03557637538094788,-0.016122837412547556,0.0224971654779333
S100A8,0.01729841087625442,0.0535883954861507,0.08683313603771092
TAC3,,0.01647867735300711,-0.04720656445719351
MFAP5,-0.028716928952602184,0.024281704318315157,-0.05040390145572257
CXCL16,0.039072235899495725,0.0028804311944561722,-0.01783043268938809
AGRN,-0.060871025354864314,0.008962404460982867,0.0170978841227329
COL4A6,-0.025015320124810704,-0.0423869015258439,0.048251556283161724
FST,,0.008919906057478725,0.08492950215122708
MEGF10,0.004847557823525382,0.03435951839823825,0.009812609157349064
C1QB,0.050000385759364094,0.11850336071975386,0.031849841939539617
HLA-B,-0.001401059654142945,0.03175931572512805,0.09584816053553002
PDGFA,0.03791460324110408,-0.05657153201176471,0.007262688015339032
LAMA3,,-0.016300100715424426,0.004531453240861144
DKK1,0.0327909717162945,0.028183754751638805,0.06544378766579582
INHBA,-0.023303150524520262,0.012122816723293286,0.052151420477989
LEP,,,0.01299884594183526
IL7,-0.02778468828200858,-0.02730002563571048,0.011939014254795264
FABP5,0.015346767095927527,-0.08221568359156618,0.019838401095893278
CCL4,0.002455973664876617,0.051929295716185375,0.0058314269282291305
FBN1,-0.009464217976663185,0.031103043359211067,0.082866678258555
TCTN1,0.017585179862472933,0.034193322514084454,0.03914595862255536
NCR3LG1,-0.022172841148333476,-0.009375962351361311,
BMP7,-0.006004213417743782,0.022885007683580035,-0.029475605155872976
NLGN2,-0.06046222450918197,-0.020152704860071983,0.05925443886305198
CCL25,-0.018130085452152788,0.018076910942750022,0.010782554499101087
NPNT,-0.03257447411580909,-0.040458981392884494,-0.07033600179029302
KITLG,-0.009063547128170233,-0.03924619256943397,0.05413062123070188
MADCAM1,-0.01867989360828954,-0.015018265490743808,0.003074002430816125
F12,0.06535627796254001,0.04103439645977784,-0.0042348662196061634
S100B,0.030387645590739833,0.07880825924853538,-0.05305723648863205
IL27,,0.0909543341878316,0.03328759829930422
CD99,-0.01651514085707256,-0.023114401863917052,-0.02844881674996847
PDGFB,0.0009204898996451854,-0.03141717114812017,0.0365385914520126
CLEC2D,-0.04036482800236082,0.06510315267295326,0.01742167051169177
F8,-0.04187980037790162,0.015583807185975228,0.10624793357841619
C3,0.039853639821541414,0.11484782202487986,0.049357669563707095
DLK2,,-0.07340387427348692,-0.008786194959676301
TSLP,0.0804461946256579,0.019822820265072535,0.05380956690573911
OSM,0.008477273598131847,0.0617801921257401,0.05944768835543494
PRND,-0.018679891281020114,,5.928885549216639e-05
SLPI,0.022036521795692498,0.04139081178000048,0.0691665838580428
AFDN,0.03344860765629584,0.008208582038100464,0.013425905916696778
KISS1,,0.0016848282843564839,
ULBP2,0.048014479762035746,-0.02169026358491661,0.06865845598181199
ICAM4,,,-0.02744154177404459
ANGPTL1,-0.04079176171639384,-0.0003254850676569981,-0.009780346968958836
LTBP1,-0.04690365388377663,-0.01756111568485395,-0.0016602464722457987
NTN4,-0.043664705059534174,-0.004035974197483668,0.03035726377442229
APP,-0.02505593600675169,-0.00010269986281379171,-0.015584610670068092
RIMS2,-0.018679889729507643,-0.03276710539470576,-0.013555631591736905
WNT7A,-0.019214907388581105,0.055175139255976294,0.0648212018230301
GAST,,,-0.03153373390815468
GPI,-0.0384435962482243,0.022353090908267672,-0.014048238630590803
IL1B,0.05732036976874315,-0.011901847795431506,-0.01072872843910493
SFTPA2,,-0.015018266533317712,
HAS2,0.046833919452753434,-0.09744551451633714,0.11074246372696396
IL11,,-0.04128215762480628,0.062073680420142135
SEMA4B,-0.00772784132391651,0.019589372470964445,-6.712990860728639e-05
FGF12,0.0012885713160012623,0.06522345682468728,0.09826808609011128
CP,0.007402643782431699,0.016004929292496747,0.08310519349600155
NLGN3,-0.05132942789345083,-0.04742304310400239,-0.012290151583476539
GZMB,-0.023081121844845287,-0.007439765001194649,0.06977300581981016
PROC,-0.0389429622742361,-0.02818153292200016,-0.04535832930694129
TNFSF11,,,0.0026536303435298046
AGT,-0.011075631933701285,0.03289879584158524,-0.008502029311505366
PTHLH,-0.017618043263659316,-0.0311508763530252,0.03883256972528596
COL1A1,-0.015342989206841764,0.025209382713538175,0.046363596480839306
LAMB2,-0.058912903808279876,0.029814806433461613,-0.02109522370668233
DSC2,0.011729347194094374,0.03107007421181148,0.047881118392394964
WNT5B,-0.03464265663933553,0.00493037903092146,0.04459813806611572
LEFTY1,0.07312211869681934,-0.025537154483747944,-0.002920482536054293
FGL1,,-0.02111723885190378,
CXCL5,-0.030681965059062247,0.024786838961273674,0.01726055110827089
S100A1,0.007335066812465981,0.049993298931093916,-0.041293321283587
C4BPA,,,0.012215394203491377
NPTX1,0.040913244766917364,0.02708013633150915,
TGS1,0.020355095096570297,-0.01460786278898435,0.034482386170480585
SST,-0.0044806966690970045,0.043124560133827844,
IL34,-0.000260981712534935,0.1446465533641974,0.011824693804544569
DHH,,0.11094699054299155,-0.020761726917985286
XCL2,-0.03511199059059705,,-0.024039437671226856
TF,0.05827227714430416,0.12603889175372224,-0.0027484370942637464
IL33,-0.07521180913668672,0.044711524293542956,0.09168080942920441
RBP4,,0.03142541382111115,-0.04246543608453385
CCL19,,,0.033648024555704766
CCL20,,-0.026850384537294016,0.03640606749833444
NAMPT,0.018141222682989153,-0.03272534577743533,0.05562719025938544
