,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
COL14A1,0.021636954632631565,-0.032239761840051714,0.007759096676349261,0.06465827581843156,-0.022779309590491455,-0.015828445089193625,0.016367929144017353,-0.08023151995208203,-0.015306676085602806,0.03646885224239345,0.011220560304158349
HLA-A,0.07899297376459682,-0.09158285454362668,-0.06778001345074161,-0.006747391512368607,0.0385803994435108,0.044983193157427534,0.024936654864234836,0.022880020888919092,-0.00943958516809154,-0.08540375055127489,0.021449264361011935
CD5L,,0.04624444864168306,,,,,,,,,
FGF18,,,0.037440404434481316,-0.025338356302329355,-0.01564267990004578,,,,0.024640162295851566,-0.029963140694349154,-0.016920698854196968
ADM,-0.038173472394588924,0.018258284218439683,0.03595375851162971,-0.0332081800379524,0.06236651723157578,0.011290087932399098,0.09327151763344131,0.03586596342820522,-0.014358256798866589,0.04485587165004125,0.057184835459615405
CCL15,,,,,,-0.0002903610690774175,,,,-0.025987029598073103,
GNAI2,0.07814422626895426,0.004883219559707932,0.0131208585170382,0.05151588874417838,-0.006941266158413433,0.02744704467775615,0.041940585962286094,-0.022763985830806747,-0.008410304207313235,-0.015340063700074888,0.045524474000749514
HDC,,,,,,-0.014710805111123763,,0.09586324518610655,,0.08723445259783046,0.1440036392843859
COL11A1,,-0.0007673401039485041,0.007580993834105219,0.025538840234348634,0.028890926048255307,-0.008174115194164305,0.02087838089940655,,0.014678211239281086,-0.0067613712810645436,0.09993271142986583
NUCB2,-0.014367748101114167,-0.011801630602409236,0.015012906816236507,0.003769654830058082,-0.006102232830790686,0.06545610891705063,0.018449405266820162,0.00048149637761829025,-0.03545708343440219,-0.014887318729619316,-0.023713344694917624
FGF16,,,,,,,,,,,-0.0028508473371782355
CXCL1,0.019989724571347497,-0.015667973306403907,0.019922058739751173,0.03903965463629636,-0.03303217324345073,-0.010996578957142896,-0.028985903722661487,0.07031887902222964,0.0361977491949806,0.057138195168562805,0.04210825833453279
VCAN,0.07016046904039591,0.07063861146084895,-0.007856948751467318,-0.0009169598442356956,-0.0422365964327975,-0.04801147260737167,0.10475160217231902,-0.0936256181560361,0.012759572883014138,-0.08157781527151683,-0.011283668320977264
MMP7,-0.08091199123518276,,0.013791277328013706,,-0.014417255066553433,-0.008037006481153094,-0.03302372897619889,,0.02262309822534621,-0.014201928701740764,-0.0879159715595848
PTPN6,-0.013372476326357748,-0.06820009466732248,0.005050312737082076,0.03315380470405745,0.02388208895690607,-0.03282345540526372,-0.008518125181468382,0.022733607701837223,0.043594705803579666,0.0989875743825205,0.01741858471971855
PTGS2,-0.0569314229608453,-0.02473470703162898,-0.03678543518832481,-0.03686167128917639,0.04735876012928252,0.023951531237423686,-0.013195718845306537,-0.035118034190876085,-0.04270760660696316,0.03714590811942791,0.05043737014900414
XCL1,,,0.03483077860705774,-0.0008260434417054258,-0.02367980200398092,,,,,,0.04190806441537978
CD58,0.0015589676848356728,0.014918825419276858,0.03149323246287039,-0.004501839955072206,0.05381361783421843,-0.0073055726867266154,0.029567139395235763,0.06824112166960906,0.043938007380636565,0.07229735039696696,-0.0020290927479721696
TNFSF14,0.018379185097346495,0.03964088906812271,0.010257450289290513,0.036241001357042175,-0.014646907000364239,-0.010740764028967736,,,-0.024302567613175063,-0.05520695538853761,0.037701216756634175
CNTN4,-0.03362380266823314,0.00611114736860058,-0.030539564174092412,-0.04576592230936251,-0.00905809249692935,0.017272581496703222,-0.03857588280306047,,0.04087673269220117,-0.025380337401957543,0.014140276768708104
NTF4,,,0.018612222213451834,,,,,,,,
INSL3,,,0.010921194070474776,,0.05105985698723029,,,,-0.009376494025870473,-0.012191799899769528,
BTLA,,,0.0463920822394534,0.03279711241769006,,-0.013716323026407391,,,,0.029348453406917087,
MFNG,0.0006185519091580924,0.026444750764035508,0.019502877016575413,0.04176601071193965,-0.04776147958703441,0.041915445256269,0.00042722327167199324,-0.1391968537637994,-0.00619548475862782,0.013783577656810575,-0.01485350234681795
ICAM1,0.06575281685160704,-0.01346338023514048,0.018223092062359916,-0.010104875596167025,-0.08079112494203779,0.1362298629044271,0.02164032384247182,0.1329314267179161,0.02172711488578051,0.02744060906673411,0.06072548741051147
PROS1,-0.0058309142923121575,0.019868592824718034,0.0032755408017751246,0.012750885831702072,-0.0022054847098673344,0.02544722981691901,0.005472242819792319,-0.045206357994008656,0.0012948950281851473,0.04488372960778941,0.030651212947675418
CLCF1,-0.01897673265141888,0.05852167959991817,-0.00823283497629814,0.010090004415551133,0.025562296303120336,-0.007738532787103743,0.01863667929120259,0.04781068058635572,-0.0023027885358221736,0.031507331900130484,0.08419040756063315
PSAP,-0.06003872760005762,-0.021427408678041184,-0.007308553527129282,0.022260903416646827,-0.008854016552535504,0.001982605638366547,-0.023256195009977724,0.03346898371822985,0.004796205123884944,0.1223155015454,-0.08389865864221646
EFEMP1,-0.02826013111860735,0.024371171655574207,0.01920771556074001,0.10533580206832777,-0.06860455586694338,-0.003642194319246435,0.09964377991577782,0.011388445330654508,-0.04085437300184159,0.08256437397374568,0.03220281369657051
C1QTNF1,0.08594702373495361,0.020551298103042334,-0.025644755258139508,-0.05739780757642202,0.06350834796357073,3.950439835846146e-05,0.011102838247600633,0.054010587766817934,4.7229461850208554e-05,-0.07451731800842326,0.06974634112507037
ALB,0.17447291551914204,-0.0043331411992484315,0.0178964378986788,0.014073144204486283,0.042723205118458576,0.07997526046710496,0.109628864537709,0.05954062962579652,-0.031595411585574745,-0.018631557115383005,-0.004108759254449713
CCL13,,,,,,,,,-0.027260376923062542,,
EFNA3,-0.011756511899568872,0.004305408207210508,-0.03362810871137183,-0.04710235648379285,0.04171033673550372,0.013402927881998762,0.03315306282523623,0.02710586354254121,0.036284916940739785,0.02567254594563905,-0.0735452533005464
DRAXIN,0.13417256902271008,-0.021935371045334596,0.015748483106909662,0.0003701398952105361,0.04650990122497355,-0.009795390606282126,-0.00459500107738898,-0.04858027255457671,0.012376341381076674,0.03994525703049607,-0.008762133558631424
RAET1L,,,,,,0.036885749051371874,,,-0.004830842106466994,,
NPTX2,0.002158840893573476,-0.026465292707719607,0.015900453351141812,-0.018441181861664168,-0.058149983820132055,-0.03674650356850166,0.011113280655347809,,0.01613123579165144,-0.032767832474971295,-0.008549072567155596
FGF11,0.026854718573361663,0.01666612956251929,-0.019376809523124046,-0.010710249865997409,0.03713636761323062,-0.022202200825044767,0.038278767864017155,-0.005432040335649658,0.034531066339670395,0.04069147002102061,0.028033811493231756
CD59,0.03031926096715422,-0.007966958932690863,-0.03815079731370544,-0.04424274026634172,-0.02951038148474685,0.03373770089173921,-0.09759887933154994,-0.038138184191319625,-0.007430121439692557,-0.038921231655536764,-0.022460622680508226
COL9A2,0.14001507044321135,0.055164471781123145,0.04613213109453927,0.030997196188908324,-0.031107743279854362,0.026663741426600274,-0.057469450391886015,-0.021406658970878074,0.015100403499008238,0.12402308365003696,0.08531025151041285
DLL3,0.05403619897179343,0.04547278011424799,0.06798186085405804,0.002409350256649169,-0.07792881903752383,0.049171675666964794,0.02003678549996848,0.13866543578127266,0.03260609021355228,0.04262687379140172,-0.0263114535409473
FGF5,,,,,,,,,,0.10818566083386895,0.12541162756295748
LIN7C,0.023058470780313887,-0.03459059629903413,0.030642654225715982,-0.057313634515386826,0.007887176049349557,-0.020918991296434767,0.019252562416409342,0.00755982527694641,-0.01162781534599662,0.02720854531193783,0.006998611960417958
GDF7,-0.02032521627487906,-0.024281316083478218,-0.00874908207554874,,-0.02360381124068678,-0.010740763611581628,,,0.056067778132019915,0.0031664898808813047,-0.03659060253654672
PSPN,0.04607597784507322,-0.03642309856440969,-0.02787012423877652,0.0012816464860368134,0.02296688416580258,-0.020797206955766943,0.028915308844906392,-0.03630047198025052,0.05048674282536756,0.13814356160311025,0.012910443302863011
ANGPT1,0.029091465009044408,0.020670971319215012,0.02905457603084083,0.06390261162784343,-0.013496153256723717,-0.0409111282110183,-0.013869991157723438,-0.056099952712832815,-0.0019734983251593567,0.024748252212428126,-0.0361685404556317
PNOC,-0.03870789173721048,0.03362576595615861,-0.031805923116210146,-0.05253060608256171,0.004622492003382869,-0.019314371416603533,-0.04227666898307918,,0.05581371270750871,0.033074494182942706,-0.0007025681593542021
L1CAM,-0.02589710846845607,0.004976652029985727,0.04820162221584968,-0.009790598093365115,-0.03454328775180614,-0.004576122366241757,-0.03435139968129996,0.04638825983309799,0.059265284493248256,0.07736590722905386,-0.07096212280935404
APOA1,0.008922961769247504,-0.03362636307275226,-0.0013369167602823077,0.07403835392053137,0.0034315281921351625,0.016197513779133622,-0.022319303746480855,-0.08112827180420493,0.035778993819077023,0.0599471138222466,0.12145460950660127
PSEN1,-0.03795157555335583,0.0035840418340532085,-0.025579738567173743,0.002133658604174481,-0.011834259449871824,0.0065465075342901,0.035050306932309594,-0.028097049227140264,-0.04575718081761479,-0.0287335457488626,0.03583083704615582
CALM2,-0.01382207588736297,-0.018094475889604972,-0.04478545415349782,-0.011301006070639559,0.002900180466032779,0.003104683213734955,-0.06619728331595578,0.06486417547787321,0.04415141607034526,0.03694329002972523,-0.030179436047171916
CLEC2B,-0.003266654040573636,0.02054313582618175,0.005462023209456103,0.014878387205460936,-0.026621288255396468,-0.007442474910087432,-0.032207882524089244,0.010461328355344168,0.046284548153600426,0.10681509256537498,0.014830044287391497
NTNG1,-0.04106338381444531,0.013441077768806362,0.03535195730760466,0.10902000217758497,0.019737041100431747,-0.03696860877347647,-0.0022430003475898477,0.014837992601613,-0.020317003913502676,0.11613318120438328,0.022597689029048264
LRIG1,0.1051375919782236,0.009191171219147701,0.02345242318772731,0.051095774288212124,0.008624575049863884,-0.03548066043359799,-0.011747538376238337,0.10388355634712694,0.007492938424971038,0.08297142345154501,0.005597525328028914
CPAMD8,,,-0.023353750991330285,-0.0246725155147832,-0.0034609633075111854,-0.019880265327908205,-0.03946319167710786,-0.010574104565859457,,-0.0026838449542432234,0.01449520254750229
GHRL,,0.03466592114027175,0.019926503479011592,-0.02220905710518979,-0.03233279531233592,-0.009795390606282126,0.010660792733763629,0.0058322428954025625,0.05001452935519669,0.04480183817163865,-0.02287121027606085
NPY,-0.04012511571142384,-0.04572083403302738,0.05918832297451294,-0.04539652338094748,-0.015010318304776513,0.01034653764242726,-0.005695003715443217,,0.02705018281085711,-0.044931537768751896,-0.07320951568855787
MMP2,0.07446793450772649,-0.006315401008730907,0.02212869383168521,-0.032612448904377624,-0.05460589728152283,0.027930973114227396,0.021072049360107203,0.015847336066215648,0.018208608442113503,-0.06235627135799921,0.10844091137369252
LHB,,,-0.020339353432048894,,,,,,,,
PPY,,,0.06199377318086648,,-0.013477029169440952,,,,0.05438238417483878,0.05787114449904078,0.08030951907811394
ALKAL2,-0.026566731424088372,-0.01948973441391754,-0.0051148034530725354,,0.0019367357863912678,0.00707001785884701,-0.04297305854623586,,0.04519517314919376,-0.013999366532984536,-0.008882253820671926
CSF1,-0.02808796949591542,-0.029684620149509927,-0.04063214079738813,0.025111064226782668,-0.010270875404327773,0.028582116884017666,0.01304362913159444,0.0425466244515427,-0.011749391727142766,0.07729765030866512,0.13930682899705285
SEMA4C,0.03576960907012823,0.0003634202954242092,-0.0077517071395361995,0.053442589263278495,-0.004692089851973476,0.02290621125651668,0.012720262791214881,-0.021676252924750058,-0.013851224795932744,0.07451490781847606,0.01718151229162547
BMP8A,,,,,,,,,,-0.031936884254644214,
ICAM2,0.04275229127713628,0.005128329167742431,-0.03928149713330245,0.03898611516107197,-0.03768870373605298,0.046816280971493165,-0.007096662374043091,-0.04859443104866013,-0.00396962330113858,0.01088976421472254,0.004676550672688515
SYTL3,-0.049654918077686266,-0.013575871359642888,0.01800071838813033,0.007954759048590596,-0.032772667342627466,0.029332305814897482,0.031187535948547108,-0.12842178818877054,0.0398472222184795,0.07179063427079453,0.029292584816900103
IL1A,0.0012345809750530013,-0.021065594557459277,0.0007259625449223916,0.07185200098420058,0.0072929055651545505,0.013183304901878724,0.0022484735860724687,0.056889457767041594,0.02690099263045815,0.06817491631298903,0.08134601122851794
HLA-G,0.00272712875191664,,-0.021482293129452653,,,,,0.12617502809150166,0.03759718945855997,,
PGF,-0.015996719541594935,0.04825474083002288,-0.03569239291932813,0.05548533650446432,-0.012274400586046766,-0.017711786679578533,0.06130748839105202,-0.0003860552696119205,0.05373559928602477,0.008879430586590376,0.03086858384425993
LGALS8,-0.034470101945470594,-0.014559224193020004,0.030325770159835043,-0.017430620690473558,0.01495622142399473,-0.023324611142417004,-0.014522779020501928,0.05299815648715612,-0.014530967967354433,0.06306930670036337,-0.035990248174491715
DKK3,0.08377779280521545,0.010863359247557183,0.0007935821076153022,-0.04707799732554732,0.004563755987286428,-0.008894325783345047,-0.07658177865271479,-0.011925338283140402,0.02972497966527187,0.031194097755427044,-0.11852841252567924
COL16A1,0.10506974206250477,0.007730727828147171,0.060910237370314015,0.0330126947151402,-0.017570733690043305,-0.010724336239259767,0.06363558217759364,0.026288899285579863,0.027833492010131543,0.02359159897615139,0.0849921025889345
TPH1,-0.027069468701055446,,-0.024656358464491098,-0.008779071883203798,0.059924545605466194,,-0.025713356509731326,-0.04081804386761669,0.006083058453156024,0.13594305240567894,0.08385375518734633
TNC,-0.001941491656594159,0.037214461108235196,0.024621155615362177,0.06354466787566973,0.04090054736895071,0.030489976478808817,0.037038200964893325,-0.005221211945969315,-0.009196504514853085,0.07397893902482781,-0.012596262271360414
TNFSF9,-0.03814870615465155,-0.03259127911133119,-0.009507234418915234,-0.04603070441372445,0.030539919747243537,-0.016361260508348633,0.037478482026736086,0.0034675757176758407,-0.006778907055288243,-0.04220313061254243,-0.040736930193165245
C4A,,0.08375444385543314,0.024935884434380863,,-0.01597634209003083,,-0.02260301716868793,,-0.019964932554813915,-0.03260430112514499,
CNTN2,0.09326493918497032,0.0513132044253588,0.0671623695472953,0.0035670052736398897,-0.030788222498959645,0.017715112121165374,-0.04754154950806886,0.0038191259305783445,0.0037463006133404866,0.00784427161053118,-0.06915939956250634
F7,,,,,,,,,-0.0013940421873626172,,-0.03207007904726388
LUM,0.0027425104811938986,-0.028316711195048458,0.02208058801183285,0.027560547305876235,0.05685726547140487,0.012867888142377448,0.02099772525402997,-0.09029631350971423,0.027815774037844812,-0.0412069947406878,-0.003102763284089036
BTC,,-0.008350683991839735,-0.03770074084448755,0.05139021750584064,,0.04156836663432843,,-0.08500574072076175,-0.019118813085701555,0.08910850162481915,0.024024191235801257
APOC1,-0.06869287208530998,-0.038696661925756895,0.015399330559160143,-0.06738078362288945,-0.09302039434790936,0.028926318778391236,-0.04491122835843519,0.06422023221697955,-0.03607951953852497,0.16269988218329692,0.1006592513495425
PKM,0.02278494017621473,-0.054475937796140364,0.01091942240870895,-0.016427605805612443,0.06114577978821044,0.008518119842348522,0.1168594912598769,-0.04331084921699232,-0.03971769526934553,0.007327445576947589,-0.025208677984723947
TNF,0.017138439444742547,0.050180487116044496,-0.018282738652836417,-0.020947103454048637,-0.036448882392563865,-0.01432064458303011,-0.005787669686390161,0.044153382715364856,,0.15867361719274783,0.01613201708910262
GNAS,0.04310974212223969,0.012059334269712738,-0.054595293782094406,-0.04531557404128191,0.027016412514245,-0.035218215726695874,0.0275563184963363,-0.020337877605502805,-0.05021433699168223,-0.02961118763125338,-0.015813538315312937
BMP8B,-0.05466932013608037,0.014831787838720472,0.017815304845340163,0.0178985326682086,-0.034272246764010875,-0.009508760805422895,0.037113667706713246,0.021326116566775834,-0.03678193298133129,-0.011186939657788757,-0.005986522218587417
LIPH,0.11998642227436171,,-0.020614943003342517,,-0.012881299121254406,,,,-0.031374305314099446,0.014947185444347411,0.072606406902931
CCL28,-0.02032519843364446,,,,-0.019835081540734878,-0.011246856186670214,-0.020391808704208692,,,-0.024799059681470746,-0.03776319197287815
PTPN11,-0.038091394308250016,0.03515417572134206,-0.0032761430163567515,0.005736907334659332,0.04183927958624567,0.002028674204886322,0.047567266739599906,-0.027961897662537108,-0.0030574236435475903,0.04279918107161377,-0.05588622305627269
ADAM12,0.09181542243265686,-0.022870943392265176,-0.0084707106066677,-0.012241264352949937,0.03648368335004051,-0.010869387338661898,0.06970790336707788,0.044980080196241376,0.030333924332552824,-0.02390319487018909,0.021240378094205915
EPO,-0.015405402065113389,,-0.011408380290670775,-0.02598850848575526,0.007127047623451239,,0.0716750343548137,0.043383088562449205,-0.0189017431406455,0.051810889671106405,
EDN3,0.013492736450274642,0.014861576181615549,-0.03114174332196507,0.0013063642285272112,0.005773738123975031,0.008196730546701374,-0.025978683896685454,,0.08427021068302908,-0.021516359933425072,0.09041410402411694
CCL22,,-0.02428131549549647,,,0.12756722455050792,,,,-0.01658545676224415,-0.040751247449700455,
CCL2,0.003151797664365849,0.06585642019292981,0.010926936524364408,0.09357593081262654,-0.004875399698827388,0.029119979740262654,-0.05048817579581724,0.060156035879207474,0.0430173988131917,0.006118354588446962,0.03273946335398392
DSCAM,0.0014800739910300973,0.05497430648969695,0.03891693099667911,-0.0009457433423640445,-0.019623964504191096,-0.026163280033155024,0.027430279266213966,0.08567652428763133,-0.022042524155313162,0.008512265389019807,0.08851167466669883
ANG,-0.03877979458186129,0.02518527486952379,0.013283744318120471,-0.007060178002978121,0.007895845257930524,-0.0003098572484659908,0.05010513877944187,-0.07859457735588025,-0.0007143466758368962,0.12033489372044993,-0.023987216125313442
FBLN2,0.015184124140037225,-0.036788982662316706,0.0044997845922393614,-0.037534793174953875,-0.03443562025120765,0.022068472348625835,-0.047014163839690246,,0.0690987910691968,0.04344868820948135,0.09029534055707499
VTN,-0.02631219089531657,,-0.009075326479229649,0.002522388798256492,0.02939241955948048,0.0035371226209143327,0.011995785412447297,0.007310661358569711,0.03674172137488592,0.07966216721855268,0.03478805437219016
VEGFA,-0.04645119124254955,-0.04918764397967009,0.044888084765539245,-0.006651683652821637,0.0844137451492062,-0.02176493508259962,0.1141428223841973,-0.025782318445205368,-0.04328893518932053,-0.10210125884649437,0.04117945098169703
F10,,-0.02771558586576786,,-0.024446858951350847,0.060665386495183334,-0.009442465111174686,,0.009882385015844177,0.04560338663082277,0.020592080550734526,-0.03286094351023697
SERPINA1,0.0920299131748681,0.011410006920177471,0.05375136758995097,0.05098066612355385,-0.009883149732823697,-0.02392087458795063,0.0010648775771411219,0.026171993269056015,-0.0070153267455031944,0.05645790183061937,0.02830693532186828
VWF,0.03741986192780302,-0.03984285230793156,-0.011729989821630045,0.02505500346566749,-0.02323514580204826,0.02586599788684239,-0.031422034797491546,-0.02196567025127712,0.061374803709723015,-0.06790023505158872,-0.0023366708028752397
GDNF,,,0.0652607175234137,,,,-0.025713358283350786,-0.038880110886693235,-0.011351537308281062,,
VASP,-0.007481798134682058,0.06328497154019057,0.013530933538967883,0.0031965120908089865,-0.01923821082114792,0.026662221182506357,-0.005230821763888936,0.12725284573120477,0.06634509071468166,-0.001164664386841972,0.0044011959774216715
ADAM15,0.0028763517797021267,0.04317609118239118,-0.002213600195180272,0.057278860158834675,-0.0325663722790065,0.02203370795480031,2.8190302127571628e-05,0.003553352782982528,0.038155786329585314,-0.00900949669104031,0.07291310201633555
WNT2,-0.02363377021731009,,,-0.021054632167935815,,0.09691504574300089,-0.02406389103104882,,-0.02269576833905748,-0.03424834208854628,0.019002107605338634
CALCB,-0.024736357412519495,0.012169733018950343,,0.0053326771689794225,,,,,0.021018221945601042,,-0.010937616657766549
OLFM2,0.13190938605374658,0.009692693119083365,0.035335616588845285,-0.009215401570118771,-0.002551080285089711,-0.0005494569205990594,0.006386960642407994,0.0007632955499363852,0.02703410043801292,0.04849996881373349,0.017131007200882988
MFAP2,-0.03171320687493734,0.010604598555653837,0.010689968166199052,0.0019326606352368396,0.014948359311921535,0.015192791257497637,-0.028691883030314422,0.019788953006211023,0.04717174071166524,0.01935827527680867,0.07912947015670593
HLA-C,0.12826855528959696,-0.038501759416183994,-0.013533410267567271,0.02827910555567925,-0.044591135393521455,0.05791933812918809,0.02898418549139125,-0.02719324731401752,-0.0038266436754401814,0.06996311561994162,-0.019703374570211117
THBS1,0.001955613582629697,-0.006854051502317106,0.015403223817212673,0.03358345083791054,-0.015803502219231914,0.02457498272368142,-0.02069814491180823,0.0032485521251182314,-0.004711615995979765,-0.07551911725739248,0.021060891642677354
HSPA4,0.03727182370537423,-0.00628322898108164,-0.02563764687244392,0.01935594240711897,0.00813514801865268,0.02035702594212394,0.002705102995373321,0.061624387963443925,0.009505475452787687,-0.014824033378319907,-0.04381114080185714
LMAN1,-0.06684316642444357,-0.03880778430057298,0.04293577812842011,0.016496148223507038,0.09078060388940565,0.0011021809524453905,0.020875203254879446,-0.03508914390099015,0.026875714492741672,-0.08016320791048424,-0.04989689212688277
LYPD3,,0.03616939964416523,0.002980906363586705,0.0031391801609946964,-0.018868925683726022,0.0040351534987672685,,0.18453301407507264,-0.005549749011637712,0.038112436653890566,0.046707102018545214
APOE,0.027145227024287177,-0.005496080394545875,-0.004369410268273937,-0.007744164408655606,-0.042756472362838985,0.011424780072292896,-0.10005024375163452,-0.06128347301061007,-0.03765941322367614,0.13992624792923347,0.04198451784887564
SOSTDC1,-0.010211553789518945,,,-0.03271120903126296,0.011161666641130705,-0.02299815367676719,-0.03909942046422293,,0.049176669144942786,0.0035309584389124323,-0.04987480024788612
ANXA1,0.0177529961933447,0.030541829578934563,0.0453786809272452,0.06147063425459484,-0.051990824269011846,-0.004957589028920967,0.04263630285608,0.0789749090726753,0.004211230812208147,0.07469827467535384,0.07876011478287392
WNT2B,0.2283153900358665,-0.021030169072942466,-0.03230403143706281,0.025723993492932744,0.020241106239296244,-0.021173125405719757,0.0066078681471673575,0.0003988318838022959,0.022258381546108128,0.023123296666267126,-0.004056513461927954
AMH,0.0020032857647808047,-0.03005438832976111,-0.01207370486692937,-0.009115861545896031,0.0372646737697236,-0.012650039525654449,0.12648045694899795,0.08392174668493368,-0.006926804219159292,-0.02759627154200394,0.028045640589886737
GDF10,-0.023064677766181096,5.1894700539003686e-05,,-0.005283992361189035,-0.01814971480723315,0.060428374311091,-0.049469116523863495,-0.03705363386397937,0.04496941479508031,-0.006349440107607265,0.08971915054833665
EFNB3,-0.05090382160149253,0.09380149138400622,-0.03093030734522591,-0.0496236517739321,-0.014788233742507585,-0.032960372264202745,-0.00830638704053699,0.0417313688771163,0.017579129478911742,0.030676600553355617,0.004992597958399885
LTB,-0.028051101685660246,-0.018509944912396575,-0.014487001489894917,-0.037321065176815986,0.08663807935003975,0.05188360404026205,0.005321915099903894,-0.02100315407112382,-0.040342116682457456,-0.0013985290859015354,-0.035936698185585744
ANGPT2,0.10217700459419904,-0.02584379579581414,0.014614897074439076,0.0020287123727779728,0.014601254305433726,0.02747258336050123,0.019497733932319804,0.02451994182330303,0.08137499826502805,-0.042112737838187274,-0.016172114499141004
NRTN,,,,,,,,,0.07334955820273721,,
ADAM17,-0.06897135829650844,0.03675667883278271,0.0072793076720399415,0.03536558693040401,0.0010545540175268678,0.012772336943616892,0.007962246811592648,-0.10036814790386547,0.001277490935096671,0.0388107228745765,0.0084062926792074
LRPAP1,0.03511859391143536,-0.02789740221377473,-0.030759113892509557,-0.008594298909750935,0.03296274915561976,0.03561369804488943,0.04117544515938574,0.0016371359837155052,0.02248446041948061,0.00039820503757233,0.03825879324895459
NID1,0.024295340744621072,0.031757030106321804,0.08988490915602759,-0.017840130835399204,-0.008793816525850576,0.02595274023291584,-0.007667588191258321,0.0010634461074669774,0.022095760996980976,-0.0678116340280561,0.0344105675690712
MST1,0.017761449097387822,0.026237953165119735,0.02808012150728246,0.02929662848614133,-0.004333960914066875,-0.02556676202551457,0.11938139516090109,-0.0585849568827367,0.0718994106624606,0.17816625612695697,0.09031246194100284
IL13,,,,,,,0.06468151839142018,,,,
DCN,0.027418383504071712,-0.029476813069508348,0.03993626124948824,0.018606632245390102,-0.017128807939420676,0.007303100127975633,-0.004261946366800702,0.04308560475500281,0.06534469229236564,-0.0450407486469834,0.06533426657346277
IGFL2,,,,,-0.01597634378052218,,,,,-0.025544405891309813,
COL7A1,0.07894223204447487,0.0003821470637447575,0.006681693079257513,0.05351970644096474,0.05219419065071636,-0.022932681737368635,-0.035392814591895375,-0.0486721494275992,0.04799972285011971,0.02731908517829546,0.121929233623661
CALR,-0.019512906796538717,0.04451008399281552,0.0690392723101459,0.06281456956442856,0.06863185458837098,0.00037909000953449364,0.02932511971144149,-0.08508312805990456,-0.008394512088354232,-0.030225454927167147,0.056318730811267856
PIGA,0.02988952082704124,0.01029072957775475,0.010830287214590159,-0.0009441118528440803,-0.00717271075437697,0.04170482381484924,0.01714053615967296,-0.02057476150267086,0.02710061127536292,0.017835342588329754,0.04759775751277969
CD200,-0.039257315334426474,-0.05595414449816178,0.01993733262189552,-0.024403137702526074,-0.03246633026663916,0.018626312983051944,-0.06133261003991812,0.01549548108990094,-0.0012364241087849544,0.0008595751389075867,-0.044003593614786486
GRP,,-0.021373541899862066,,,-0.02480520692187422,-0.015647211100930744,0.00019289215203605728,,0.060958101860420534,0.1718950387100938,0.0725843002436118
CDH1,,-0.02373167630166773,0.031785136218452706,,-0.029953039193733672,,0.04073011976369323,0.09245353887017402,0.032309814103377354,-0.004982504056861105,0.08151015654487931
LPL,0.14737209780947552,0.006394876076931582,-0.010087883016335817,0.005571285770902846,0.08012652962756868,-0.008831645634055228,-0.0025037643574890873,0.1276166755700187,0.0159717776545037,-0.026094436125198302,0.16804390616911336
SEMA5A,0.05269988233608196,-0.01608933456717598,-0.027590968018735312,0.042315720493289063,0.012829767423559412,0.0163978092186581,0.018677065671504744,0.08365860022556912,-0.04462852041980105,-0.051945479497771896,0.06989508053495817
SEMA7A,-0.018698530827866315,0.03912803625695365,-0.015130259466384426,-0.05203172888741349,0.019222300239240805,-0.030673619283159263,0.0010065334707786593,-0.01093803970611696,-0.041034490845433556,-0.005013232696655753,-0.09646020415187691
SEMA4G,0.044860089475454334,0.0031995964068804224,0.014499313161912235,0.05756411995236337,-0.0054466284471789,-0.016618473107143376,-0.05184521005460173,-0.049718757167288956,0.007556388906022538,-0.026480664933600923,0.005853669905563778
SEMA3B,0.026603909721441745,-0.021991349455391707,0.00235766354798164,0.0098546204696853,0.017602951428072132,0.0030846385090047904,-0.03557891885541069,-0.028727839778930283,-0.04673271098586717,0.09765891177196998,0.01596340664775213
RPH3A,0.08096187612197699,0.021875823897817028,-0.0064058816671921336,-0.05164468647113577,0.011372068222161049,0.014395628690700036,0.022889338662716776,,0.06354326873136837,0.0410177826622231,-0.07302750098948782
JAG2,-0.038829957298037045,0.009621083922954072,-0.009923943579728216,0.08706915295468437,-0.043854118989241776,0.026763470997319575,-0.004747557271552824,-0.02163837625152815,0.053074697927364634,0.011564224000935559,0.08308938045734941
CGN,0.016987976355593713,-0.029100605498187663,0.0011429669802767051,-0.028721456253341722,-0.04070850023862994,0.03519715129927367,0.06460891098111671,-0.03144601134102307,0.011441331678115181,0.03791825144629152,0.09105957320437678
GDF15,-0.01181568189596984,0.005593009218059289,-0.014188468866231265,-0.03746621177835528,-0.0002852181802198868,,0.09919701611134371,0.05248702385116433,-0.022618364667427084,0.09913292396588541,0.09097946192324631
SEMA4F,0.0018210842570190921,-0.03590516182916069,-0.011382750052041509,0.08582250448355233,-0.026194567004508035,0.0047382637312376,0.03464780524110579,-0.041869975158131546,-0.0015781438422241226,0.012734250996087873,0.05903461259202083
NXPH1,-0.0482437927287995,-0.019255648610699956,0.047651654488857116,-0.02717787387698211,-0.05336991121765408,0.014875053514591955,0.02737012117876722,-0.07769534749975557,-0.05284136055534291,0.053500258721015444,0.06700712234990357
