,UKF255,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NID2,-0.009093249324885557,0.0056555889795525715,0.060896140452360414,0.0946255300373083,0.060753896568196075,0.012849230782824786,0.12506927917286456,0.08434642411068603
EFNB1,0.02997869797429512,0.034085769645329986,0.040417306896272084,0.04509425275190897,0.10213115924799152,0.06726515922354753,0.022698340851904055,0.04699679615418114
COL4A2,0.03501610602972041,0.10399972642583058,-0.00520494087827132,0.10844678870803597,-0.009099231590776698,0.08203813113835055,0.14759773648288366,0.05642260900174686
SPP1,0.12245211038944856,0.15038202659807723,0.09662446627267794,-0.10768351718792511,-0.07554161314054317,0.04330858249051118,0.1856741229495943,-0.10512303497949503
PODXL2,0.1248175679093209,-0.03146287770420635,-0.02734205883200578,-0.003875155043321933,0.01789155749943961,0.05146804562026113,-0.06066494838514781,-0.05014728789291477
FGF9,-0.023535741482559294,-0.06925905609708173,,0.004497762379293369,0.0637419546483668,,-0.03481946177144392,-0.024909480104169383
ITIH2,,0.03057242488892735,,0.04438739729719478,-0.06842663075744693,0.0229864662924448,0.05208212762949235,0.14992801444046724
ADAM10,0.0350608451378623,0.022084212513627074,0.07818061452458094,0.00242590489055193,-0.012844336586035513,-0.0020066974874652917,-0.020450938259903885,0.020503925322865563
CFH,0.018074357266045723,0.036749380720736746,0.014274865634227777,0.08302880102405162,0.00632234780511733,0.10688594276915803,0.08290358374799946,0.153310468762276
COL4A5,0.0977209362949635,0.0855434934362057,0.1378928236034168,0.013467546922376785,0.09286525313252408,0.017900122182837243,-0.011870909573536634,0.01640330319050466
LTBP3,0.003740404703258359,-0.034390337992100846,0.022293327096539868,0.11064274168592941,0.015309289262199842,0.08531396947003471,0.03822248193193649,-0.01009739604309659
GNB3,0.09016375071854255,-0.009520878855523196,0.03189121795804277,0.1793222110285341,0.07822054443811281,-0.03199222885091725,-0.01637921316335701,0.0027890994260284735
COL6A2,-0.04576794876375573,0.11104315173816047,0.022915356938507943,0.1306278523826179,-0.047233196850373665,0.08126013465811405,0.25186261850483926,0.08010866601031891
GDF9,0.08308110452778854,,0.06297843193636998,0.031048628723298555,0.07032015857445036,-0.020629051558433427,-0.04230389166727225,-0.052235130373034504
NCAM1,0.04526208575644742,-0.038550822174504173,-0.008134773739544993,0.009579440772271425,-0.0035997267501519993,-0.015335171504346259,0.0842383741290017,-0.07551910200457652
APOC2,0.0778886712270491,0.156212713312561,0.07582988121410039,-0.00047448464018100777,0.053852368183648934,0.07899783741621201,0.05071077783870347,-0.023997245243183994
BST2,0.08662498009864895,0.1434561207755019,-0.0036065536438581957,0.06329589949678076,0.04234094003122946,0.10276333966809098,0.013595884294221375,0.08716443960604407
COL5A1,0.0020167021560030577,0.04033082319455226,0.039752455454145984,0.10936587757954734,-0.028140145089748023,-0.02065658915707708,0.2411648738754225,0.11848004022224175
CALM3,0.032311820875970516,-0.1116709174765845,-0.015608433807914246,0.068793125566716,0.09069501622133681,0.03813419745003347,-0.10931253998040379,0.038870923559992644
THBS2,0.022313968104259032,0.029134169901474025,0.05353698781611702,0.08628595952948322,0.016159998996066852,0.012898525709297776,0.12313394500393067,0.09501178470815523
SERPINE2,0.016108257722296605,-0.07879115801603773,0.10938231821913823,0.032979651418274344,0.052923482117782146,0.06839917741001666,0.31794383665325093,0.01769474374020218
EFNB2,-0.023021878176255825,-0.00432783842009846,0.0631694556312105,0.02779625636317698,0.031277753341873986,-0.038496947403946095,0.013915419814460298,-0.0037414461583136554
PROK1,-0.002794312387101908,,,-0.03190014521729992,0.0330337736495068,-0.012519861231262542,-0.05317648550620204,
MMP9,0.01135499446236514,0.03854018609701281,0.02552822731233611,0.07514979592704932,0.021454215058954257,0.013917545057760041,0.02247679464322544,-0.00905780728660317
DMP1,,,-0.0052833059075549265,,,,,
NPPA,0.10802283142535353,-0.020223061774248926,-0.09975093405832049,0.05888648178227477,0.11858646685576772,-0.013329482554491456,-0.08479997646320016,-0.027752747818840698
APOB,,,,,,-0.016754036088333105,,0.017272517371881364
C4B,,,-0.027893259988899678,,,0.042359055397964196,-0.014110787542942406,0.08325237471703609
NTNG2,-0.04554670683171128,0.026468173003765583,0.04042502813195999,0.05683235215049388,0.08565185340860182,0.015920267151206265,-0.00955917484380148,0.016247225124250208
LAMA1,0.04725277883980402,0.01262977899458156,0.026373238139648873,0.12994922468413117,0.009653689167321297,0.01985520730162335,0.18600172592384148,-0.017297571525751426
UCN,0.012553293445527322,0.01591233046786119,-0.007215427416094455,-0.01633752911506682,-0.006250059684090627,-0.025089326656170356,0.07177417575415061,-0.017220250672194647
ARTN,-0.027496752741859212,-0.0262713636398222,,0.03888051973479227,-0.013301204678596008,-0.01742376680372666,-0.03764471983222438,-0.03678420461382369
PDGFD,0.10845428983481598,-0.0032065381329346005,0.009245039755742238,0.05524332474971524,0.012755246608570183,0.058550338047266434,0.23751569787648463,-0.025706803530437475
EDN1,0.042321179057859044,0.04723240552126724,-0.040550482077446375,-0.005182748880470179,-0.01419351068745995,0.04642004583841415,0.020812466663451292,0.044419128108781084
ARPC5,-0.08000271954674675,0.1321946658352688,0.07643774544353865,-0.08111711364691046,0.0661489247112749,0.03860119431592382,0.019035185797757807,0.03838718065946967
GSTO1,-0.0038148204596143475,0.149706286843832,-0.012637739371241906,0.0823354227312755,0.03544502092591938,-0.0013982369285273784,0.10446719129155356,0.059627507102827236
PROK2,,,,-0.04379707692618555,-0.03246590698614967,,,-0.019180687160321844
SYK,-0.004259560407268099,0.03050253030319817,0.10523115778520994,-0.0023052970030208353,0.028953069898310535,-0.06969935178905323,0.0038587635034486732,0.009063235826082632
CD40LG,,,,,,,,0.0731474940282555
ST6GAL1,-0.008060816431638725,0.028249360830636335,0.0934227765676945,-0.05142216390935123,0.07030210436815292,0.03541125514839848,-0.0695202092152771,0.06441059793857286
WNT3,0.09183550325079104,-0.0679578402759688,0.06945010835265063,-0.01568548727716112,0.0577536303913719,0.004418234048351481,0.05233772741167056,0.06116202884811036
HSP90B1,-0.006364067464513802,0.040004883167529155,0.07210855364272965,-0.059592885996661085,-0.08585968427356709,-0.02076200888192175,0.1577064995895767,0.024929452108528042
ZP3,-0.021079078825685098,-0.02342452683127734,0.0960976042920598,0.09187617210294474,0.03520174297138793,-0.0032950290763593872,0.02472318729217142,-0.022100638406487984
ANGPT4,,,,,,0.08962924670701168,,
NRG2,0.07089168361232219,-0.02969120678230486,-0.02962120818812348,-0.0041077185338589785,0.024292452882344957,0.026583676962241024,-0.02174190442131027,-0.06697455733368596
MELTF,-0.020435074335661416,-0.015248825602926157,0.04214419492309999,0.18374380872560156,0.09654891206461429,-0.0011258598675749642,0.08143797260325102,0.0347819453485133
NLGN1,0.034995280747653165,-0.02447884253147213,0.026698400858375985,-0.051170351930167834,-0.02709087430630268,0.005886829815842022,-0.08727198672129322,-0.04786272303406253
SLIT3,0.018446283329700625,-0.00989265524029779,0.09849058312642499,0.10495670866904544,0.04005170612360806,-0.005338758627717612,0.04799188874041124,0.14283699193582544
CCL8,0.00573096690692996,0.18085072056603615,-0.017879333683882198,0.11438076735811328,0.08008320498743973,,-0.004490139833635929,0.0063795829178813915
S100A4,0.05634467743702201,0.12384596409801947,0.08566765858081778,0.05901974044270517,0.010926091588665815,0.056072592126128834,0.12479420053922047,0.021886828558850442
TNFSF13B,0.024779240943442547,0.09821420969745455,0.02993251799754689,-0.02692406782904522,0.054719783077812494,0.05738544574721807,0.1005004233139252,-0.007213637150812156
HSPG2,0.05919567956422185,0.09356385400531239,0.1077183724610954,0.14941261860494603,0.027692597431303555,0.08393854384524184,0.20149225574217064,0.07415836553695822
FAM3C,-0.0010412220617460146,-0.08952768538672111,0.03054413151128984,0.04306198098879541,0.0724313893561449,0.003098998350982115,-0.004863340757079548,-0.034790647462356675
FLT3LG,0.031103519076518593,0.12964079296531753,0.06460214015341702,0.015594029562327487,0.0455514354616386,0.03135180347852048,0.01355666015157818,-0.03574818925451775
A2M,0.04171686635250127,0.1544395230525947,0.031812070093764744,0.07646427369116447,0.032402320294490125,0.12423994025048198,0.21313418125500772,0.019039044892767063
VCL,-0.04855424564007233,0.04952850942333187,0.08900666167476734,0.024164621142548522,0.020511327278354346,0.05321341159704431,0.21415848996688508,0.04295429409086395
FGF2,-0.014650971522669871,0.02831290852376756,0.019076281033207534,0.06396687756194877,0.06997353365894429,-0.021796927672898956,0.03106449544690283,0.016048186889655557
AGRP,,0.007201770920303432,-0.036241225831655836,-0.026951595013694853,-0.012192193182421313,,0.04337130876137159,
CNTN3,,-0.014098623511056353,,0.07431328095814767,0.09778336541865858,0.027680383826370714,-0.11524775535041566,
RNASE2,-0.006988651241590749,0.19440558660968785,0.054511821837226006,0.009212531961662931,0.06165265635027357,0.07356887898934195,0.0644350601951243,-0.05656608814588025
ADM2,,,,,,,0.021404367227496987,-0.0028796362711168474
GAL,-0.003199155408624773,-0.05018101867926265,-0.055568327678516584,0.027655439543284838,-0.030568600419306327,,-0.01851981498758314,0.05435241123358512
CXCL6,,-0.024164307079862637,,0.10629794035739995,-0.0462703153627589,,0.03380185247825959,0.12118320356626963
PDGFC,0.027398693915273685,-0.021148922479975015,0.026661806564954912,0.07034932913818832,0.017059680583721024,0.09767858085873969,0.014246838568043594,0.03167914804791053
COL8A2,-0.050732771999204535,0.045002710863645774,0.07403766783731533,0.013660370642987696,0.094513113076814,-0.0329602061715825,-0.026259289722443357,0.04548678270760613
SPON2,0.000238206425880845,0.1115655100046143,0.009414651149109646,0.06497323597158065,0.04344626163125248,0.038119111074583364,0.16135900365346137,0.12913559177694095
LCN2,,,,0.02064734952742385,-0.05587554886441334,,,
SEMA3D,0.06267642498876659,-0.05445596672758258,-0.026740650848964553,,,-0.002958066153546474,,
BMP6,,,,-0.007179822439575534,0.07265804130170987,0.09129920781617532,0.009305205161344407,0.02079758267479246
TIMP2,0.11399551130179661,0.05463601599464788,0.012566473911001802,0.041838891207661044,-0.07215512336236952,0.03384980519275911,0.28955020517914,0.07007117285982986
EFNA1,0.0942600603150159,0.1159466023556984,0.10371127747739535,0.09014040531017889,0.016317325584996805,0.0334009066199385,0.08877217954688768,-0.006240781419322619
S100A12,,,,0.02258773911298818,,0.028749768062885553,,0.012618466971954071
TFPI,0.050186344922962325,0.08165243845963023,-0.06435284552149134,0.04045427041223753,0.01885412000360486,0.02597642671708478,0.07784636655767868,0.15663122721555858
GPC3,0.07793779965561806,-0.021065249300755057,0.16787541041019943,0.03278759712447636,0.10451951534267744,0.030280894725717,0.03887241605840498,0.027205576902355023
NMU,-0.024846515375131162,-0.026719566647273187,-0.002164281127052346,0.06233914391714646,0.08794138650850278,,0.03706634594504264,0.0077922947777796705
SCGB3A2,,,-0.022518826111248353,-0.030952028302044292,0.035401868265253836,,-0.02513101509406018,0.05129968114896731
LAMB3,-0.03798820634131281,0.04155003405039789,-0.0071797159015041575,0.057901941698401974,0.009234388019906505,-0.004601877149322948,0.11958754864264663,0.07718103615270214
LGALS9,0.07713715341868427,0.07165852052201961,0.0448307838032208,0.0801765205426776,0.027311371693176083,0.07280949917527467,0.09464148878426805,0.057964459722433796
VIM,-0.08647066966512298,0.15442514823645886,-0.03801514217743683,0.026958166489428455,-0.06795701669335841,0.06954003695442605,0.25166124123386807,-0.02317379362629151
PLAU,0.03377080035648603,0.12730575008498052,0.003097517028765064,0.017480526892395973,0.023845297263157452,-0.01124570666055143,0.18342829220474977,0.00609486200009763
TGFB3,-0.015682301045795176,-0.027611975012702992,0.02044618415159083,0.046700492938826846,0.008596287572140085,0.019054931975509098,0.024993709085153977,0.02588691530680802
APLN,-0.027890563683183885,0.1067164352916364,0.06911817271460272,0.05019741650089781,0.03697159141933996,0.024106687228282388,0.0020388479320606104,0.09295113103703616
SHANK2,-0.016155472317408548,-0.05149998542008639,,0.0898640302100862,0.1420217431437839,-0.031447765209717295,-0.04403385990144916,-0.03362770196895977
LTF,0.0014907487853854544,0.1448247845064987,0.013530013752724019,-0.0005521213718202958,0.008078467269445852,-0.0686096574849865,0.1755979096358776,-0.06824683995349264
PYY,,,,0.056669267319580156,-0.032753951926479966,,,0.011314917285618502
PENK,,-0.026287863926431957,0.05741242587659347,,,-0.03691429235138051,0.011403101282509053,0.024481684184694288
CTF1,-0.039908046561799075,0.12314484542590184,0.10202465674495044,0.04811929850408761,0.048065961976178254,-0.027712017070411207,0.04290383937251341,-0.06420144606395446
COL3A1,0.07347124679272596,0.09751179268455429,0.05007360955173658,0.062327248223800216,-0.023622180523262256,0.07124261693151768,0.2077116499549546,0.14840437011642577
S100A10,-0.06656129369049475,0.10351757401981951,0.08367337363142559,-0.021633577477552537,-0.05979630342290708,0.01299352270023435,0.07044096838236709,-0.09256112886920735
FGF13,-0.017624061285924975,-0.10449925502158693,0.11503166084457529,-0.009075959406895867,0.04257901194148104,0.1076076684725324,0.03400660312518297,0.014272049880498665
SEMA4A,0.058226990498092775,-0.056138855078587825,-0.026550141144597594,0.09164607247177542,0.09153695050866377,-0.017131995903644254,-0.028271493386296958,0.017251342818927318
EFNA4,-0.019634216063831547,0.040664326716067706,-0.04620451689288602,0.03676487934914906,0.03529367103260298,0.012686123704233295,0.03722581176011761,0.050037289342309395
HSPA8,-0.055360667850345144,0.05428021498344328,0.05960267699315147,0.0701910360947008,0.056592885096278335,-0.07232639435660276,0.030289530757724562,-0.028414172976562714
NPB,-0.02044077475211553,-0.013740432321498486,-0.02058326265222445,0.046179091968579146,0.031775094234129414,0.030274697736765343,-0.025030773502028196,0.008214921197278607
ULBP1,,,,0.017899143290538256,-0.0016872352987038113,,0.05611926934523912,0.003089664725634199
SEMA3E,0.09582596149147266,-0.01246045518933828,0.056453462810009805,0.017924192391739157,0.12107564656980675,0.11513256917944178,0.043424535302349646,0.01709142438840991
FGF3,,,,0.02882731085753026,0.04316780557448655,,-0.00882922618236028,
ADAM9,0.0030495761065957557,0.08409017319623223,0.07461983752966658,0.003454797747814651,-0.013467016642572278,0.023286464450679785,0.18093351799285076,-0.026333541929089647
ASIP,0.14446852160672718,0.014326741057631235,0.18375719493723253,0.06045710348865551,0.03912351832056633,0.06754926132066072,-0.05970556980666016,0.006639232703171747
IBSP,0.01830284155180295,0.17735289074417684,-0.03036089677686288,-0.07789353605248796,-0.002989715978696155,-0.03799221778829512,0.1810454339564797,0.007132315195948597
MMP12,,,,,,,0.04628981786612615,
FAT4,0.06760539935448968,0.047584213733346314,0.019231382624815968,0.04013607970796006,0.03588702452365133,0.01119712866007824,0.012246321105646324,0.07243038846858531
MDK,-0.027880458516706685,0.11266792048133138,-0.10458733834468088,0.09158137249746022,0.10422807511777199,-0.011510458633355945,0.018081150141384256,0.12409263721924288
BMP5,,,-0.0061019525918324284,0.021212449586113527,0.04880718026058891,,-0.05631247001344817,0.04985552868243261
CAMP,,,,-0.01528536152218147,0.003030773267808263,,0.02581904641134897,0.0032356461593347975
HSPA1A,0.03879515810209475,0.06705939115638998,0.013185714997531635,-0.032995652045170416,-0.08372726153251465,0.0850531012002762,0.09074182287368256,-0.04328054419540941
SEMA3F,0.08249536415362523,-0.026479617914841852,0.060249067470420456,0.10790705810692248,0.05633748022874685,0.09158995434421055,0.06581427754477144,0.06482918145468611
ARF6,-0.022223663137533056,0.004184831882633138,0.011075681661504511,0.060797475515712046,0.005308786697554916,-0.011872811423086665,-6.481555541863335e-05,0.07144108828109522
IL6,-0.02503953574160782,0.06722183087791943,-0.033764127694430164,0.07718221155227416,0.00018888967875024712,,0.08062375749584855,0.06333517448064623
CALM1,-0.023191754905601037,-0.13977195277966056,-0.03996450001356084,-0.07699549854833308,0.04458176867041638,0.010385925316905669,-0.12165816838173915,-0.03920206770415648
VIP,,-0.05626581713727529,0.13837273995677232,,,,,-0.015604207932777125
NMB,0.03422710276243784,0.027246875068384423,0.0006542807047307116,-0.06428775086227956,0.06412399992590387,0.01912534154089909,-0.09881324428593623,-0.12608863679315216
CCL26,0.01859297618770959,,-0.03022584733752056,0.01782029938462348,-0.04358591691671724,0.039360497811898335,0.0008490883344346242,-0.021891054216610584
FBLN1,0.11800660075178991,0.022115379677130887,0.038803912903235115,0.1457700303335346,0.00550576625476163,0.02574778770945273,0.047902486555672204,0.11017558089562787
SAA1,-0.02864800573836107,0.15236132902045407,0.043310129782338114,0.01570381541292492,-0.03375856460641871,0.04205713305948319,0.255223723708079,-0.0007974805885420991
MICB,0.03341788234465011,-0.03655724210250864,0.0460561714443947,-0.013203670132546422,-0.031209201381440812,0.008057570427192084,0.007838170245045253,-0.027116037685112133
MMP13,,,0.02167600537639906,,,,,-0.025612818547263203
F13A1,0.03809170049713424,0.12842281612050768,0.10057311671107477,0.027803700408571337,-0.0561351903184106,0.05111329359579283,0.24378363186386937,0.09238373456029465
CXCL11,,-0.019935049952640182,,,,,,-0.04172687546220968
COL5A2,0.0958421588216325,0.06208552605623503,0.02737390278365452,0.19452141271130413,-0.012928218875070431,0.10612004506219568,0.23469451135432556,0.10146744240589661
EFNA5,-0.02730083455365328,-0.051473777252357925,-0.04699553054226205,0.11738601975617455,0.005677078490314402,0.040536445262378325,0.005667359666335431,-0.055969037344486355
AREG,-0.049037015243434914,0.11894768663116947,,0.10556632946628566,-0.003047574140959686,-0.026812254381327297,0.03902304859959527,0.06904222837121572
EDIL3,0.031490110146498634,0.08105705817075477,0.01155871040660541,0.02905598884588688,0.01985775762151071,0.0008183658791940711,0.06389601112202734,0.15612515768536517
CD86,0.028658862964723142,0.09869076679355174,0.056110762682117024,0.02102837181183139,-0.008207558549378356,0.015606693267028618,0.03286548137984761,0.09666376190497905
AHSG,,,-0.027893271149849914,,-0.0026910183578969247,,,
HRAS,0.026529571011706925,0.06448382425233606,0.023341641933250067,-0.01627756984214128,-0.07039148687678759,0.053854144616483794,-0.026364249401103775,0.04693885451755094
C1QTNF5,,,,0.008928963012070579,-0.010344278831504603,0.01113108053659881,-0.05219951316701286,-0.0018630941846640155
RLN1,,,,-0.041083053046776785,-0.002269614387196392,0.06019791921486988,,-0.02012904610460721
COL4A1,0.04896922303400426,0.13297001816774467,0.04707002646241962,0.07560736862298159,-0.010106431640783125,0.09031294549705121,0.13520732275398664,0.049361356143973315
CCL3,0.0648664574818648,0.1342312542595986,0.018953906343954923,-0.04008223953987456,0.0608275926767397,-0.030450348197473,0.04114830006396727,0.03652924546549135
BGN,0.03032985135228615,0.06918314957086193,0.08673211155448089,0.0855128768265134,-0.04077025796483562,0.09258493378595684,0.03993840277891494,0.10177178698542094
RETN,-0.018301483836244494,-0.019153962196697818,-0.019128018642634,0.0364690613753991,0.014566307285462873,,0.00033575160171354885,0.05508422268051284
S100A9,-0.015860570017500505,0.1570377688836135,0.040724357329900256,-0.02747422614633567,-0.02618533052313285,-0.04720582131331499,0.2678519728085159,0.0751823951923268
HCRT,-0.018857433135534694,-0.03740644182981987,-0.0168049262837583,-0.006819257241114227,0.06367843899766179,-0.016960279687404847,-0.04181291320042096,-0.03751945233341538
FADD,0.05631973986076414,0.011583215690965615,0.020064027228645486,0.012838823777666555,0.03364464864027693,0.013995904110659808,0.03848816387405441,-0.014604408292765865
ACTR2,0.05574116044319862,-0.016643552921533352,0.04159546125952646,0.011851673217143175,-0.04504647329936518,0.023645288592388108,0.03150406504867042,0.0666149057321534
BMP2,-0.056232927887727366,0.044050581144356275,0.013502005655824748,0.03784790343013276,0.05661411829339648,-0.0147748166149696,0.12087821563762023,0.053541027032474306
PDYN,-0.02134695721239859,-0.04478590508887254,,0.07398641786816583,-0.002087791124198052,,-0.03732724936887571,
CD55,0.027033152309584255,0.07645240246909664,0.0463019493655883,0.08428238285814768,0.08408329949820229,-0.026234323344309002,0.08201933709740396,0.018070073175012694
OSTN,0.004971234656531732,,,,,0.004523545546149629,,
PDX1,,,,0.04154978304125957,0.06504266844544544,,0.022401357082617764,
CD6,,-0.024406427826819222,-0.0012664602639000152,0.03591811622001861,,-0.011198368527197078,-0.006766833297890739,-0.050348280532675725
IL16,0.14604697821620408,0.05352208592944471,-0.001683490086333617,-0.017631644800594044,0.01271830747707948,-0.01990875816801294,0.11318222745308254,0.09040265516348679
LAMA5,-0.023986462034687597,0.02577709392863847,-0.00877952274115135,0.08992927014690436,-0.03665778486525549,0.09502209969053767,0.03772623198625224,-0.002475101403378561
RGMB,0.0019227991997516662,-0.09200976910561875,0.051238474615123084,0.012493101473861203,-0.005473075157350282,-0.018940452996135584,-0.08527080127983187,-0.014873176365052894
INSL5,,,-0.029366968814778672,,,,,-0.011383172198333777
IL12A,,-0.01993506091663429,-0.03971497436530751,0.03916098934351144,0.05249439954487025,-0.0016846000422359778,-0.0032402265501248286,-0.03440000706021017
S100A8,0.057412898088088256,0.15771408082336943,0.04771777661470365,-0.06629611886328489,0.02882537830471838,0.03871713008814411,0.23905317921538174,0.003633787753928202
TAC3,-0.0246323520301554,-0.020106465819678915,,0.05661080948345253,0.05650888367938894,,0.10636004915809798,0.028598442784573793
TAC4,0.03147348130701107,,,,,,,
MFAP5,,-0.023673443983192242,-0.027513891193656822,0.061640732657848786,0.10959377275523197,-0.0404071353235514,0.0825839347113597,0.03985515982277228
CXCL16,0.07813404332935102,0.11694990607522192,0.04483289544169431,-0.014623671422035968,-0.05064795297187005,0.07577565033771357,0.11720052957016724,0.01642048008773691
AGRN,0.15800368268052106,0.08487296510573732,0.05255681990135568,0.06497052642671819,0.048760515187026586,0.02154756642865077,-0.002717325421882572,0.04072913044575591
COL4A6,-0.03439831379389655,,0.023058355125815416,0.029886301213237154,0.08164460407829223,-0.006462236491994584,0.07678492517573098,0.03634911170780731
FST,0.1578465898290712,0.06405908132804636,0.13703397983980636,0.1250094853943889,0.05074162111965896,0.015200583894743032,0.1350361013527464,0.029736355086183837
MEGF10,0.07401677852782367,0.06906163040972205,-0.03364235494990211,0.1329232778287943,0.06519853763399627,-0.005192316442910654,-0.11113343938607877,-0.033580762247413784
C1QB,0.07774940147533962,0.16231771935099099,0.0890979933143687,-0.05460997998434099,0.013071790860427018,0.0015259043601126207,0.24987385516617716,0.07404799778778022
HLA-B,0.027430931820028245,0.1587018715762388,0.09638141020342039,0.09419506212717786,-0.022165269797849156,0.08985987310626789,0.23231761783871213,0.09594778396664526
PDGFA,0.10010692384138431,0.028546230152209376,-0.005355633198928971,-0.018606212720793557,-0.020309175525784345,-0.016304324107019694,-0.03669199479953569,0.017441241119610436
LAMA3,-0.028077413390955368,-0.02866043718337317,,,0.009714052679701664,0.029941865760724794,-0.029313351301995413,-0.01629028684663226
DKK1,,-0.025413463189598216,0.11470930426547014,0.12175868510147327,0.04779919139354299,-0.02971743938913065,0.11611965382750954,0.14222140961981602
INHBA,-0.028269595341836113,0.14434601925029997,-0.018198977755314445,0.11927710418961948,0.055551175498325514,0.06723754667609341,0.06863576695951326,0.07180507348142597
LEP,,,,,,,,-0.020435878356601815
IL7,,0.15495544749908247,-0.02826812375213597,-0.03655077809965475,-0.03664159619701843,-0.015163334272286088,-0.07399983383906866,-0.06312963195826339
FABP5,0.07731457048384453,0.15805537949625442,-0.013408453332716796,-0.053890079379053026,0.060876775101047234,-0.011868186442484135,-0.20028728734406484,-0.008580900653044385
CCL4,0.06491798543328532,0.1228318534071363,0.019046719986581067,0.06505675738103742,0.027509524865744397,-0.016873441349031095,0.04210309891929467,0.03715740075024462
FBN1,0.03980474429845894,-0.03559198719383374,0.015285622033939959,0.07894923714006892,0.011906466937856878,0.0543168280796584,0.13994249564915845,0.12178674829395579
TCTN1,0.08424104701402982,0.0748549163053783,0.0835049039296403,0.02067314428253725,0.02181070054270344,0.019063766764598672,0.06207202042038323,-0.0381331835728898
NCR3LG1,,,,-0.0026447598757851024,0.028299298799213717,0.0384689243793167,-0.012638572348769521,
BMP7,-0.05597410749603594,-0.04874137606163889,0.055777501119848735,0.06812631118061116,0.02752656767069263,0.04788375791475401,0.11070824996118321,-0.12209633095377596
NLGN2,0.07953153088643332,-0.0005213066881395997,0.04855465408267751,0.02288141584894237,0.05897028827927653,0.0275539418200539,-0.023453326175656406,0.00037970106232737647
CCL25,,,0.021239496214052387,0.030716991529403867,0.017579681069188016,,-0.010718986546577143,0.13398050752189206
NPNT,-0.039762780700902334,0.07662517369777046,0.032605957214410834,-0.01218448542445549,0.0783820799680471,0.0534384097690185,-0.18445918063484798,-0.07180194388970314
KITLG,0.04711737484756034,-0.012817139624261738,-0.028234739342346882,0.10673908339878359,0.02054225570664471,0.07397839238850054,-0.03770557782244066,-0.04616459734750673
MADCAM1,-0.00812412912629075,-0.028239139287100878,-0.03279472307847078,-0.0059627626623941984,0.004223746226663724,0.025239785258514273,0.027834607572631224,-0.016366764270314707
F12,-0.042445780587941254,-0.07156909281797122,-0.0364110985690357,0.005370127962013217,0.04827718174011478,-0.012455087983201482,-0.027070224374456275,-0.010854848886467214
S100B,0.13123017244306004,0.04420612806378669,-0.06119531172580874,0.048739210371870734,0.11315393110187856,0.03283462687099018,0.11752419960579961,-0.034924377384875645
IL27,,,-0.026740700014233922,,-0.02534630319339873,,0.0019820181222324,-0.013704072235757024
CD99,0.03924847910246106,0.12281774838736745,0.05815743780926239,0.06587383494278885,0.10025783439046823,-0.030573963978641178,0.019213517336099925,-0.0006322905634260985
PDGFB,-0.0033636786161883405,-0.06680032537770209,0.04603634378139728,0.1281557601487059,0.019903977388560763,0.0746090516912022,0.012963396792165648,0.07659829174675943
CLEC2D,0.012392324990717046,0.09158810385566056,0.03296333397144136,0.16918183632660597,0.0758153924844942,0.013372458660998485,0.030319133726377713,0.02361602181789401
F8,0.01148540137145046,0.068982146760308,0.06275838784867505,0.11318506081833123,0.12125210945490011,0.0009939535601144376,0.04967566003074583,-0.03724275392300255
C3,0.05979610527663956,0.16253313203993014,0.04059218124323027,-0.07206035023674494,-0.02699383933812724,0.023741349420461938,0.1631470664591062,0.05236966708402093
DLK2,-0.01213816628108193,0.0202761740880992,0.09701556998341446,0.02777122115152412,0.12436011539498082,0.014501729165003745,-0.05537750573844743,-0.022749886533676423
TSLP,-0.029394163376483717,0.028439987196196396,0.006326058820807226,0.07587845808887787,0.05156427894137217,-0.018574397509021914,0.032107326524190585,-0.05527286568246782
OSM,0.06220100883913277,0.16041470905527971,0.03637878776259924,0.14555506068207538,0.025496529511258966,-0.02521522808344892,0.1344465531974647,0.00518468716062425
PRND,,,,,,,,0.11647527718908639
SLPI,-0.0038639982562038377,0.0807174539967345,0.16751935130790235,-0.06718059496397408,-0.06877613686579087,0.063902517133055,0.25341141623496566,0.024764947297804592
AFDN,0.01837619836115449,-0.02650354819694492,0.12067244561559531,0.01068553734017338,0.04034784700117945,0.01887733238166002,-0.10551900189842607,0.025180916877423427
KISS1,,,,0.027239538525255888,0.009644128297748305,,-0.009976097053845168,
ULBP2,0.07075966555279878,-0.04222547314671555,0.054358817283110004,0.02650066775983778,0.057166144828273556,-0.01428321376461119,-0.003933882065784543,0.028147667318085233
ICAM4,,,,,-0.0152930980553111,,,-0.024350142298319385
TDGF1,,-0.026941225556572333,,,,,,
ANGPTL1,,-0.03534173981422407,-0.027893272689292384,0.07790448592041402,0.0213679747597596,0.051380579560089845,0.006916647128977762,0.03779171777292195
LTBP1,-0.046690204133133656,0.07839627297647107,0.07305266713357889,0.1402108380706526,0.01247768583981904,-0.02380187038703851,-0.046832986255915844,0.055515999079779894
NTN4,0.055066902218094606,-0.06400088204011031,-0.034397613357143676,0.09420698813975496,0.09000476956612168,0.04816526217216023,0.02612564163145265,0.040648931820297454
APP,0.06054024220176133,-0.07027520408548463,-0.061067374653852785,0.09531866797352491,0.0015374654568189915,0.05725814549666443,-0.01098566492658842,0.0681939079415202
RIMS2,-0.03638742620634214,-0.10524218793851685,0.08117660405008542,-0.0006868477645623482,0.1007388778083982,-0.01928131536241476,-0.04886353529432951,0.043020841823332656
