,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,0.08362637003623936,,0.06915155167296477,-0.018305382729309556,,,,-0.030618558963603684,-0.044940368272035125,,,,,,,,-0.021829886630745414
CD58,0.027619898775574966,0.09510899339837006,0.02480419311179264,0.010805515386412319,0.06980845774831677,0.13545766628749706,-0.04926772477249049,-0.016411389471682306,0.049910238429882556,-0.07019106605746103,-0.07433795711576763,-0.010975029530179238,0.03489767934924559,0.0671578160372737,-0.05430400384239575,0.036393916778607815,0.043537443862437894
TNFSF14,0.03255552212409562,0.039982393706149935,0.008851642281255104,-0.05152353980392277,,0.12459866458358515,-0.015152413840439596,0.012670174661304628,,,0.02916148289577558,-0.009508581923562246,0.055186329181230336,0.05934261348605038,0.03366241315147725,0.011821373490043795,0.050870891604073966
CNTN4,,0.0796073786277439,-0.011670694975868551,0.20097394075713398,0.015423863711426365,-0.06258643622630555,0.026377789963843313,0.02630599580671435,,0.028944095197774657,0.018157048875429193,0.018173260119466676,0.09638958257425931,-0.009720961938069058,0.05968045821373157,0.0006241286320003082,-0.0070739908429033795
INSL3,,,-0.020009308569149842,,,,,,,,,0.055524458684608105,-0.010688745587335497,,0.0899805059637664,0.028830642248476455,
BTLA,,,,-0.019083970879671088,,,-0.019350150725287847,,,,-0.03353937600951085,,,,,-0.03007707882554208,
MFNG,-0.012583572182369678,0.11052334909829192,0.048449738631953544,-0.05187162920811777,0.06530516580886321,0.11042070641011632,0.007439460248599422,-0.04321382208056189,0.037964798093657846,0.02255776807277183,0.06172306359079332,0.02553138001540553,-0.008884827676906395,0.05523759052148417,-0.03896203245404304,0.058572592742407024,-0.01705580751357592
ICAM1,0.054295693186711576,-0.06929913099700714,-0.0003896475631820696,9.213232730938502e-05,0.08120707268466491,0.10747353979140667,-0.021820774529221276,0.05787273340368879,-0.019446785361773335,0.008961730825714076,0.02319870517727503,-0.01674592430764778,-0.06767289321867494,0.08799335986907622,-0.04182018303142472,0.07484603405714199,-0.04732016589277494
PROS1,0.029376662498995287,-0.023287251810085584,0.047926756696333485,-0.021117105556305662,0.0014247854158473546,0.13220506792643869,-0.030523126360623022,-0.04235451918654664,0.059533864209765544,-0.049417821893958214,-0.10262889877474399,0.039021777630184204,-0.04328061134210027,0.10087777795538842,0.025769886756225067,0.0035670221573266808,0.03475529699834495
CLCF1,0.03240445362649401,0.025779804240152727,0.02268543096884909,0.014882993077273397,0.026780974875553674,0.08370360001310734,0.009621438414522194,0.13125577688595172,0.010551605903497116,-0.022616452624677603,-0.03883691712841397,0.013219137714856187,0.04415136261601,0.11673006389183921,-0.050362506612725684,0.012172283289112705,-0.005737538797228916
PSAP,0.06086193660544494,-0.029698118147923815,0.004419818084082519,0.026144869533560502,-0.05593606075269561,-0.12990868201430897,0.04617555656042339,0.044664915057843556,0.03267603117454497,0.07066934331256167,0.005687746326200691,0.06384312773967948,-0.05995389217523118,-0.012758387285067814,0.03566348720468222,0.02840286558485055,0.03641468701766902
EFEMP1,0.07388645924525637,-0.0577710052042866,0.0818575279180934,-0.10173680325487232,-0.007013810359164055,0.07493660834153895,-0.02691255299557581,-0.012521457427667207,-0.002548856859328245,-0.0225138024686196,-0.1275280087847456,0.06529656459545802,-0.05747015957003673,0.06357091954778485,-0.06230037903500182,-0.13941951820571222,0.041272007592585494
C1QTNF1,0.04145946174689821,-0.018593581019019405,0.004542913436090316,-0.002069433228671209,0.03959758784249817,0.06469743163587123,0.0012457294375223286,-0.009619122107904082,-0.008465413849782595,-0.03980369344966398,-0.02058014006376277,0.05015290577937595,-0.07018747761893698,0.12300250556756107,-0.07300680651412406,0.033214297209928724,0.002619098212210563
ALB,0.03752210943077115,0.03683943842926404,-0.00813274862960209,0.0049021547641997475,-0.017188793851642886,-0.029565468555406475,-0.017209941822029746,0.03440825142765487,0.0960897261513847,-0.023999429676105567,0.17149514056649304,0.050941863650480645,-0.009339241090851467,0.008513662775309662,-0.01781001941539413,0.007108901304943828,0.023497954674537243
CCL13,,,,,,,,,-0.03363780006520227,,,-0.035370548393451516,,,-0.04977235433522542,,
EFNA3,-0.04025382484774824,-0.043468156756521,-0.0336114482232245,0.03834178085203142,0.04102413202834419,-0.0906196371243343,-0.045702839550386294,-0.00699860456732507,0.0166901551970422,0.017381840403190667,0.04233405846311199,0.14032652297609408,0.027482504392450233,0.05161031563129207,0.0031644221733783495,0.1502760754666596,0.05550226810868948
DRAXIN,0.06220460972986978,0.1855368591912545,-0.024917328415210823,0.056697320699346666,0.04993610957631417,0.0440562927281793,-0.013818738759630479,0.08524421472594079,0.04019612148911221,-0.05249513664963861,-0.008517849524311878,0.01659568588319709,-0.007508154032903039,0.0753253014996774,-0.01623179973833671,0.08376179092703788,-0.02083165239037703
RAET1L,,,-0.015587445703511137,,,,0.05240622139391144,,,,,,-0.011355226413742597,,-0.013787167349027107,,
NPTX2,0.0616295773771741,0.06782760629509536,-0.028638121876846896,0.1395165803614594,-0.054343996325229856,-0.18509071841507818,-0.014461643037577914,0.01908612879790913,0.0003212867721538987,-0.056749453802954666,-0.010286131631417506,0.014838929576800075,-0.01385351475686947,-0.001040075494576575,-0.021032642138433682,-0.0506259092434614,-0.00321769660503166
FGF11,0.004373599797420492,0.011701082472052635,-0.0430778817343892,0.0009325801614400857,0.0154600637215874,0.0760207560987361,0.05283270330756614,-0.013110727143713205,0.03037228836058857,-0.047816507715143376,0.0066996053726140455,0.06068307788611121,-0.008415796189597641,0.047246080727933196,-0.0551198306475963,0.06903148782801247,-0.009881037424105597
CD59,0.030223130922846144,0.12854752031029962,-0.001166994463869564,0.11068187763871157,0.021725395895101127,-0.10900887325800017,-0.0012665803230943213,0.04807464738735562,0.0032815247255802444,0.06345083880665321,-0.009518751507401276,0.02508928216937359,-0.026920202964888642,0.10082857243061168,-0.02100315443537267,-0.042296034552467,0.04440932902367252
COL9A2,0.003938198378716169,0.12589546456577988,0.03860407403150389,-0.04650476809959986,0.01274481505059546,0.02227549864353068,-0.010065975830639402,0.013977876452154075,-0.06315384159231652,-0.04072895257042188,-0.010459716820485594,0.07139282601899381,0.14218145706875432,0.017646345992237446,-0.005489018673935604,0.17047441715795875,0.011168465143765563
DLL3,0.09215164705072583,0.09970279756960887,-0.0099384279791132,0.03654766480143683,0.023398913709370847,0.09237123298134645,-0.027305622177758865,-0.0023083060384212852,0.00963146405965423,-0.00047006159378480884,0.0017928655319841,-0.0169859256238329,0.12457822527258651,0.03235480984595765,0.037123882117761145,0.1871270221493286,0.08315197160073445
FGF5,,,,,,-0.02354281617322723,,-0.02244958946425408,0.0381670783730387,,,,,,,-0.04291878045485687,0.07636495827431493
LIN7C,-0.0049104124078064686,0.020115045638447227,0.036780900607254585,0.05530991129413999,0.013858593096546268,0.059132402649397106,-0.003148220182424442,0.02544187687254085,-0.012286591701149957,0.02360361690704054,0.015399394972580463,0.028583056841455182,0.032383086120041975,0.016337735138286787,-0.031248971788533603,0.06658674687688212,0.031305647539074354
GDF7,-0.019303084210432433,-0.0441744780052417,-0.036759058576875954,,-0.024553040002443707,0.026118141453347236,0.00331699673206447,-0.041265837243475885,,,-0.0009983813961594588,,-0.01648328824470817,0.007651715318638832,-0.022023473634859205,0.08586193560985447,0.05814552093231007
PSPN,-0.04313260826998946,0.05727533154101862,0.06117940419533892,0.008910519346014624,-0.005557887585644619,0.06790734682020778,0.0708834253935407,-0.06312158722923125,0.05537620531965034,-0.01416397049459164,0.002299842824023429,-0.012431764780634107,0.05061021323401782,-0.0013599694667454653,0.026518943236174947,0.16223570484367905,0.016296225260167805
ANGPT1,-0.03458202691108599,0.04556035895985197,0.03580509298324561,0.02696431609540175,0.0504514815389494,0.1288486222572408,0.012386235724069126,-0.028442675526581772,0.010843403259027391,-0.017580196419213857,-0.03998457606802141,0.14540828110167706,0.07240069881504212,0.03234445295395273,0.007224220421716556,0.06986863432176749,0.007184069041408585
PNOC,-0.02725996795946059,0.034690882471380836,-0.05812304383871933,0.09545148282289871,0.07495325813798322,-0.10564169858455903,0.05509980522857147,0.010713776614613974,-0.022813769715145628,0.024828550525391894,,,-0.03248170804389572,,0.005077364867404638,0.05052463163959334,0.07799990906294688
L1CAM,0.004388671409409771,0.040853955497128704,0.0260768970233316,0.06666352856244351,0.003887363370363838,-0.057480898543851223,-0.04200597406778481,0.08105330058681952,0.1066126552344356,0.09563193505975699,-0.0026370719259467047,0.08310465097237547,-0.0063894008766150956,0.05976859152297526,-0.058978397554966,0.012363870687852418,0.0505560396515338
APOA1,0.011313333563779409,-0.02382100930121253,-0.0068734621987349784,-0.001662733158595591,-0.0033511839436226975,0.18275315791050634,0.06902268600571777,0.019602697239298684,0.01862806927160618,-0.002942446945300478,-0.04880865185431807,-0.013156047050408499,0.09056048570342365,0.0881584975158713,0.00629729611466034,0.07711587717339552,-0.01110201569083253
PSEN1,-0.006821434180168091,-0.051259976072650315,-0.03469332931106888,0.062487716003168256,0.0007705875380910059,-0.010307512345556293,0.002365364386559912,0.018026245732076486,0.062010081221434143,-0.0574655176478866,-0.09015604302547939,0.05416956411158048,-0.039299009238018205,-0.02103476536071876,-0.0642109238105515,0.00363607019508374,0.015615436345167183
CALM2,0.10977612765575873,0.0780787182263126,-0.019294978306316612,0.07422843463583774,-0.023726639098064654,-0.16096482728724468,-0.021961710676101403,-0.007978090252175262,0.033842234982584665,0.06915230245722022,-0.031967448200465154,0.11133684772077061,0.10395809728487838,-0.08610529540345499,0.03936173430941943,0.1122588957651342,0.07465391408160034
CLEC2B,0.07749015106521717,-0.1206668904182185,-0.019153702905749904,0.009750824089517033,0.06385580906693626,0.12009937642213553,0.014089341488760595,-0.023058817425458778,-0.057259180801071397,-0.032598659551092465,-0.007184166341147277,-0.025281199306683995,-0.040630800087304214,-0.0052101985297238525,-0.08517320937596493,0.06574535344604644,-0.04863882948007612
NTNG1,0.006972848041027916,-0.017607313033324648,0.015366189610536625,-0.03813514003646456,0.006653280344867186,0.018788541326927154,0.00934886375084531,0.034456307921666963,-0.026275330006545757,0.04499742536103592,-0.029179070174344665,0.10762241544069287,0.040324341605545565,0.04738597792742012,-0.02406153966079233,0.049060871592061954,-0.009831092976324509
LRIG1,-0.024413221991602636,0.13213703736172722,-0.023019171769063825,-0.1180341075394196,-0.052632944773939525,0.028619385862085157,0.012117871567825992,-0.008371312657510661,0.011848906428107353,-0.028172063953272448,-0.030491199648966096,0.05553575311346821,0.09833170726862792,0.10038137799313525,0.12194468188454445,0.09309832657762701,0.08954825958083112
CPAMD8,-0.01698505750347156,,0.024181382203610033,-0.023241667871008363,0.03264677283969583,0.05091739768932699,-0.028045864027343163,-0.03885435363522449,,0.028581617675946774,-0.0055337944807172315,,0.03785401906052918,0.013869172546228284,,0.08078188266293565,-0.030807168772413168
GHRL,-0.02709843817840569,,-0.04153007568209344,-0.0013292570722183642,0.060939869902138594,-0.02792952921718863,-0.013818738759630479,-0.02503771127660395,,-0.014157519779429521,0.0669813367386962,,,-0.03738454475152005,-0.001083989776642217,0.02536637364145243,-0.017045268546402134
NPY,-0.0063140738060886775,0.05343960980225171,0.026431971141559006,0.06554676074242344,-0.03380957033445714,-0.11542909140301508,-0.005746984828289248,0.04659913917692028,,0.026300933685718095,0.04820405348913078,0.0063382473502146125,-0.004388607975037527,-0.00965831839254841,0.09981114508094002,-0.03756100070399214,0.10871042132455425
MMP2,0.0706890621700919,0.21232368102030413,0.0072679754355675415,0.038405707028391696,0.05142848867590679,0.10845145970398873,0.01737538412963464,0.08741100545057097,-0.018737005222219397,-0.023107462303447214,-0.03316841855851364,0.03140634322521278,0.04008811801817277,0.0806560278168308,0.025460351485122337,0.04432515561671126,0.058374383018831244
PPY,,,0.13450667645682537,,,,,,-0.021101719667595782,,,0.017643297932124834,-0.03353322008269534,,-0.032377395408431604,-0.03373550423126417,0.0034117694567388666
ALKAL2,-0.02543526337733702,0.03886381067367322,-0.004378939524945101,,0.025480116841756075,-0.007372948633103638,-0.03674241857936513,-0.019308145056860716,0.001675345808837747,-0.016128603746444415,0.018210222429183437,-0.000437067830010864,0.09642892904463525,0.07651523784387879,-0.018314881415003918,0.02929653724034385,-0.007088805354680177
CSF1,-0.03192811923270095,-0.06442044452314746,0.004850287958753993,-0.0562557961715072,0.07284063010643023,0.05039057603749406,0.027252388069277364,0.016192256430773367,0.05020271799046561,0.010905795086346839,-0.006412151376166958,0.06827806897845538,-0.016798704496284626,0.04144106106329505,-0.030568246389651114,0.0647035720169388,-0.0041252149999647224
SEMA4C,0.06175288519326931,0.05195375358499889,-0.010794157196851468,0.08427418628074634,0.016145018060256904,-0.02590800927788387,0.0355989635577242,0.037246802591573785,0.049669746513235066,-0.02417690194161896,0.024617623091309156,-0.0019427698630808783,0.064229761932883,0.05739069957225381,-0.045800392526201696,0.0013613188682029716,0.042660078444052375
BMP8A,,,,,,,,,,,,,,,,0.01332152523843718,
ICAM2,0.08191028226376157,-0.021440151769730912,0.02044984443154688,0.04625691564803518,0.10643861783834502,0.11779375187750729,-0.0011730107033973956,0.029559278227449953,-0.04591196116406231,-0.015374381469221357,0.07985677244804276,0.04035252025916792,0.003797601871751895,0.012687234385381087,-0.016741246085435132,0.0016435276196025558,0.041922796884975286
SYTL3,0.00589060486562276,-0.0005302078850361648,-0.0018592120044146395,-0.00725277107344638,-0.02360887090573839,-0.026577406563294756,-0.031131165641739043,-0.035514946942907605,-0.04641360676129527,0.025299107983221276,0.0019381505901078682,-0.04880896637119309,-0.023162396651233607,0.07763580032041123,0.04379535084555587,-0.043572128195228585,0.08879879144416276
IL1A,-0.019736363840003882,0.038934353211300364,0.030228350047171833,-0.013648865999142433,-0.02455303677706559,0.08004159127914832,0.030065701065377072,-0.04542560412228186,,-0.021320491461767854,-0.032389507543182476,0.016744348532658625,-0.0049872850796428,-0.023799427781678248,0.010644985062603496,0.011616991827225248,0.07959442111098916
HLA-G,,0.027214552501203866,-0.023985356936675372,,-0.01326145035633361,,,,,,,0.05594442250341579,0.02671047348139522,,-0.0440952747771588,,
PGF,0.002239556054051891,-0.06278911078256573,0.08334413794672425,-0.04306842783714278,0.07511641904511268,0.10430284689907166,-0.02498670680211865,-0.03755766572377785,0.04424209893643234,-0.03720801629188526,-0.03769408261619001,0.00036967513573223727,0.06645989774315861,0.03813030092869166,-0.05996733699140778,0.024154358473858533,0.10775444920453088
LGALS8,-0.004761955667004624,-0.009644830217560863,-0.05577889688461794,-0.025502368897293612,0.0379684285415161,0.05825639451593161,0.0562740306060329,0.001143861398272162,-0.015534736559170583,0.03864324327464306,-0.047381777506281954,0.030233888535270894,0.028245258999580213,0.02327112728103934,0.019274275475640545,0.07008867182738038,0.061306353475362986
DKK3,0.030730359460003725,0.1571411030950853,-0.0015010210258386003,0.0861883425531056,-0.030221819158785142,-0.17890312497908692,-0.02518879475424683,-0.0487214002955719,0.03121134155472461,0.07947270381580847,-0.022473387788899395,0.04971922294845437,0.0597178320183075,0.05713103042898626,0.13823471081093403,0.05608054133698935,0.11397145837976269
COL16A1,0.04506587912106751,0.133122237656955,0.032718785060449514,-0.04901140014275221,0.021001453954028672,0.0242245370400147,-0.006129675216233983,-0.02428259337892172,0.06598092783357477,-0.008207236308188991,-0.03682264336215884,0.04185422095472067,0.006609273330426124,0.042334852458218296,0.01339060669367204,0.1315157454787579,0.06354004238107121
TPH1,-0.0316422735688204,0.10814877292796453,0.06018750005973318,-0.02281470991101423,0.01182322452530557,-0.02531752730472763,,,,-0.013349797162971496,,-0.02054673188604469,0.0497699042345871,-0.004936016834491609,0.0421068138420305,-0.03960646121529321,-0.028105018494509915
TNC,0.009539017093686116,-0.0607209556129907,0.013738279910763696,0.0032275990100225005,0.013901900085940508,0.12872948781910062,0.01118411116694034,-0.0163799194066024,-0.012425863505917165,-0.06954862209277857,-0.029197830737223696,0.04739362173259153,-0.050213423410620926,0.0943770301469232,-0.08041167250758806,-0.12096766359290581,-0.023753221907834732
TNFSF9,-0.01698504944208692,-0.04295547762338621,0.01157628484366097,0.0826597046502868,0.023648865296328092,-0.05715190673383278,-0.023081466970610445,0.030909308301958816,0.05662141038483016,-0.02264954177393626,-0.016834776676204383,-0.006047363725714446,-0.04275300966041837,0.04403649987807066,0.024896421474704646,0.06674194413725554,0.03606316392480378
C4A,,,,,,,,0.09402299644001018,-0.025023962310521952,-0.011734978837124948,,-0.02738183754593981,,0.06583969681863748,-0.01944497004790843,-0.009690555328055614,
CNTN2,0.05907787090586978,0.1290209219723839,-0.04723914078620851,0.018628881285285455,0.03478622236431816,-0.02990554180556274,0.011734473428359439,0.0019736420244055985,0.004422430189759088,-0.02583758602151608,0.06583267911279551,0.042206782703425726,0.1521749324389078,-0.11377404918104508,0.07963495068003287,0.08765767928103409,0.07104837411954379
F7,,,-0.017181192861579438,,-0.012204511258933756,-0.002398339119772214,,,-0.0228137729164867,,,-0.020323190254477628,,,-0.01537360152374201,,0.07496005703038162
LUM,0.006271781080724575,0.020402300606563138,0.0676534488598344,-0.006180198467654926,-0.02153222253409501,0.1784473170174581,0.03646482319237293,-0.007367349638002136,-0.01234587595988417,-0.016609432140794293,0.05136764501273988,0.0022289762449394387,-0.0027286891323961664,0.06796338929625399,-0.00818861065705592,-0.03417905451786718,0.028907229821277226
IZUMO1,-0.0162297528062277,,,,,,,,,,,,,,,,
BTC,,,-0.015587439210839032,0.004264276639286506,,,-0.007656452315679701,0.03385656403738946,,,,0.03010573585670646,-0.016992124599892536,-0.017353045916717793,-0.04973865631180679,0.03197832124234233,0.0641942570610718
APOC1,0.0906073072142508,-0.09273295618412021,-0.06794854416834613,0.0536508735003525,0.005551958486775159,0.19942588372598632,-0.013225473576744041,-0.019237304193078144,0.033151864728150404,-0.09052456700264148,0.013710909740732422,0.05881171819210636,0.05008837344571088,-0.05960594762220846,0.0831411247930691,0.11998115865525204,-0.04798476601260202
PKM,-0.04787476382827535,-0.050120985277687775,0.023803222820217518,-0.02781730235303195,-0.01858287996193169,0.022812906628063286,0.013551526120128752,0.03902849896015689,0.07312656772340634,-0.016583024357715383,0.030874378255998813,0.022878232173430216,-0.10852359159398098,0.17394232811707677,-0.050697383797652325,-0.09210677154138058,-0.048848461491761176
TNF,,0.08877236413022503,0.012091270374710333,-0.04928946971981907,0.05712958691690703,0.018626362224067466,-0.020202690665086356,-0.010393617592482052,-0.03247572768979429,-0.027875876742320324,-0.0418631328843654,-0.007765676541974913,-0.03563146577399772,,,0.11934441798306498,0.053930065021142566
GNAS,-0.001938021808469967,0.19723139747292723,-0.05254008090583691,0.1441205409868336,-0.01562570869756285,-0.04889129805919582,0.00032098904334198727,-0.023622488115368774,-0.00429329872337078,-0.0474461503726086,-0.046620565623641676,-0.07166356564164618,-0.03219485452627258,0.11629249779718168,-0.04340395060597848,0.1144099487044262,0.08418893325307313
BMP8B,0.0852263979623887,0.03831935810150685,-0.03507466551491106,-0.02506826956229799,0.07254870127032878,-0.04462552488560671,0.028252773554904177,0.05700110633680971,-0.03707665133562484,-0.023036937903536205,0.008640274761756368,0.020208309620020955,0.019940903285264364,-0.02692222504288149,-0.05582325028679861,-0.020133987504162124,-0.07033567885039207
LIPH,,-0.019702635393880334,0.02131865141084362,,,,,,,,,-0.03537056140187879,0.046397084849782305,,-0.04117405124988388,0.10210448806110174,0.0823364600714894
CCL28,,-0.044174439229407045,-0.010601411281900591,,-0.02624543675003336,,0.11021687766339086,-0.03355862801271122,,-0.010586969067390225,,,,-0.017088677273813954,,-0.038649876610278966,0.027359859639371067
PTPN11,0.0297780787275132,0.06896322170894688,0.04855337043503196,0.02137703450847223,0.006249979107410165,0.05291160480688799,-0.030724839546523136,0.03147571247997496,-0.008935315012741274,-0.022545395960315375,-0.07397248858280038,-0.08258115860299756,0.002830539377196336,0.04180990438266824,0.007511533405772938,-0.01854208472408076,0.03767021443407704
ADAM12,0.0017483661905136239,0.130883483432194,0.042560922157506266,-0.01833347764093447,0.09668716908539957,0.043885164781395584,-0.015333867749375368,0.09487413994739306,0.06416447741183354,0.025039130874402203,0.025562425210384675,0.027122902170232933,0.019728912065999988,0.08150321409232916,-0.04074901905285334,-0.12336716152886006,0.060911492298452094
EPO,,-0.11113858392401979,-0.023663913717523254,-0.024481341690793287,,,,,-0.001767406090089147,-0.013349799123434421,-0.034167056622817694,-0.0384133330016103,0.0004467816061664932,,-0.011256666014819118,-0.018268335690804723,
EDN3,0.053604196977531625,0.037722486169461694,0.096274492377919,0.03300414356249381,-0.017504871249288283,0.037630843940204044,0.004033933635858967,-0.04020468245831101,,0.2377142195621895,0.001334719493974935,-0.06531660865924811,-0.012230157594027088,0.06756440213978812,-0.027451382977519558,0.1206091499377083,-0.048788121285783866
CCL22,,,,,,,,,,,,-0.043475619401454016,0.06516636190764602,0.015996204089100765,-0.02475809930365152,0.02784069639975639,
CCL2,0.08325475009684817,0.001414004993360425,0.08099879813011582,-0.07063405994757363,0.02619530227195955,0.04489009634206858,0.035843608786429865,-0.03450907153289843,0.01875033805229263,-0.02313977008638385,-0.040762196363122886,0.01454029491200687,-0.07966006988964715,0.10111892134100912,-0.047378356180931336,-0.08827312872411103,0.009139628967016344
DSCAM,0.006797058636852131,0.09708887143243017,-0.011706485175268167,0.043788206081103655,0.09381777441378332,-0.013298318570575092,0.04192960751054554,-0.003839235700169117,0.022318591009802994,-0.025668414566020363,-0.002501449210621323,-0.06476296388842945,0.06568287207967079,-0.04076451271270902,0.0001038338502800705,0.07316821701430128,0.010191874918957037
GPHA2,,,0.05120714680132667,,,,,,,,,,,,,,
ANG,0.05293860251258231,-0.09407544245693408,0.07178183963488116,-0.020728351403293165,0.009873865431721206,0.05339048954598785,-0.021825137017540568,-0.041833494468033694,-0.06406929062960749,-0.0511586347342296,-0.05917961306587575,0.02092830659419178,0.014135513121845586,0.041085934409900625,-0.019260051164230994,0.02946996180635938,-0.004404005367737124
FBLN2,-0.022365589264776938,0.011377300770723084,0.1439454907321748,0.04192447029985209,0.0033488008180573466,-0.054436418046725416,0.07747798887330228,0.03666348225733522,0.06604324896510791,0.16268720754701957,0.11801568479684911,-0.0008218807866856101,-0.03361311062695072,-0.07580413980081853,-0.006165587489637691,0.10263534206980902,0.03637353554223024
VTN,,-0.05718646641961987,-0.0010538830891444013,-0.024682401132368654,-0.01405235137441272,-0.003567816082158586,0.045902045054408494,,,-0.01109287932719623,,-0.033925031522050834,-0.029012144825031096,,-0.0032662060748939415,-0.0005021382622753219,-0.01970112074667685
VEGFA,-0.020345547309493773,-0.18448501487936156,-0.011513944675739409,-0.025138046714474626,0.06568123035042828,0.013106926281093447,0.03693680545145367,-0.016315174485904502,-0.0472818988117863,-0.06494492728502026,0.01304344806970396,-0.020743356505109386,-0.11184731701497923,0.026085931007210388,-0.12183186981836863,-0.1142898381706105,-0.0369299543424783
F10,,,,0.008931259072225844,0.007617534665526445,-0.022756954995750065,-0.02663797958277853,-0.022355431112335414,-0.025301342087083626,,,,-0.031101551766861843,-0.03331497887341054,-0.013964981398338312,0.17090956945878602,0.06096612440924696
SERPINA1,0.060835353055677145,-0.07124527906240431,-0.0044055829811939905,-0.013739166004126658,0.014702822285176251,0.11016955285929363,0.00048785583036302534,0.012037589228240993,0.12829599839234376,0.03865810683582704,0.048503574576219344,0.02099973435981394,-0.060567168509182805,0.08837015135206543,-0.04937526974377149,-0.000953974187625904,0.022366709077058542
VWF,-0.03182463927364365,0.014098752219502887,0.028520397705491533,0.08037592205898962,0.06231997054326618,0.12295221135031416,0.03690183082842569,0.027104906848798998,0.030854428062217058,0.04659505682952034,0.07165213483654696,0.028828034999962168,0.012122587486399867,0.057566194104868046,0.0550669043211906,-0.001923724377827677,0.06077285073819692
GDNF,,,-0.015112249783109261,,-0.02187302977178984,,,,-0.022889619107292234,-0.013349798083794882,0.020280873507519906,0.01187136395498955,-0.004105382010780879,,0.052295118663156864,,
VASP,0.052201746833533215,-0.03152618298522557,0.043771586535482375,-0.055546729184493215,0.09282524500472643,0.08859583159801142,0.0009307327602530189,0.0104892314537159,0.05058827958372823,-0.045101105813262245,-0.021541471144564804,0.053837867614784915,-0.0032056565453391713,0.07959426699137755,-0.01729317950476954,-0.037333011815039126,0.03822426220796797
ADAM15,-0.005247800436814172,0.031156327281493448,0.07289547429709711,-0.03518124046563919,0.033956445418189686,0.09311559865966539,-0.012046331005973477,0.02680425543319687,0.09845746913645137,-0.05770440872476297,0.045371858122825494,0.07960375342797611,0.014366737872579112,0.027500444431552758,-0.022181861587948954,0.042151757241008767,0.014501257955897405
WNT2,,-0.027317741694804703,-0.03080673642031059,0.11130071829336549,-0.023124455077707093,-0.054667770690538214,-0.018001595499151663,0.06256760637487703,,0.04122707284454364,,-0.04764792616655118,-0.013449652531106701,,-0.03134464215735744,-0.0028946427365140145,0.017790242192218895
CALCB,,-0.029276860021439647,,0.01991849591748215,-0.014243561408991509,-0.023542815917379785,,0.016241554202338165,,,,0.0621963096967204,-0.032794909654925875,,0.05585281250321031,,0.04509997191427353
OLFM2,-0.013617103425931755,0.22962203407048096,-0.0244586658184788,0.03725732408390432,-0.006655847404187175,-0.032059970738510704,0.013071476312691593,0.00939116390979839,-0.023167935192178236,-0.01515584163753966,-0.0243740228755385,0.06374903975922767,0.06807749843841396,0.066583036609979,0.022263696136059555,0.10288077307878091,0.08963515620869239
MFAP2,-0.04539184575624052,0.04970020771151151,0.0607154924849742,0.025066036879149208,-0.004380115104217764,0.1226829016388389,-0.004963787340145251,-0.029580206835084163,-0.005544383646009143,0.0026236964811133523,0.04194078966086279,-0.020344946001717542,-0.036397162996721175,0.045388774781706276,0.005948085095439321,0.05831524853793161,0.017608624458990193
HLA-C,0.010752637736656577,0.12260822915929032,0.09991124209658418,0.027327543165071706,0.017982751525498757,0.18942304209520158,0.02040198677896295,0.020088251757583872,0.07126136800542598,-0.09863824208193796,0.007716335858868408,0.05534767934993523,-0.06028333658863508,0.03091367397415318,-0.0409810668607896,0.07057140515359643,-0.028157798697194814
THBS1,-0.012286406218959182,0.030774130936240953,0.12880429503824822,-0.012482857472729009,0.02164797378620999,0.026502097172229365,-0.009547670232506954,0.040058990783233515,-0.02034902640549417,0.032011102539591656,0.013218207074697395,-0.021250799763035122,-0.051352178690529604,0.013083033637146971,-0.08812518674876242,-0.1967251271403909,-0.025118172120000185
HSPA4,-0.02316075865814179,0.061493153264253815,0.0012402915765135822,0.03267919040334756,0.019687600382663168,0.055744043179838304,0.027089985751534665,-0.017932017788213416,0.0010408766891477734,-0.025391059334392847,0.0347311262782856,0.06022876835080097,0.00035127076881305287,0.0764933881461813,0.03387239188076249,-0.022131389784922986,-0.0015153077265808268
LMAN1,-0.05609523376752148,-0.12928007135874534,0.01962825953918226,-0.054032674812639916,-0.0030754192142652906,0.0814919682673487,-0.01314355837151386,0.06320628340822224,0.002980056155144704,0.023930107573509322,-0.08110032120989205,-0.027956993075336584,-0.0692844303783494,0.0821915543060263,-0.032787136598490606,-0.08963108653404182,-0.02601582516977855
LYPD3,,,0.038522054751938824,0.004532629988854021,0.06851596610885108,0.06140244082779122,-0.021023354373585573,0.08880348968610052,-0.015929303132977086,,-0.037170147901187306,0.11137485334398865,0.10953017582407058,,-0.03131245280632336,-0.003467515722280902,-0.0379794042172403
APOE,0.03400359800539517,0.028805307196082416,0.012595793695137919,-0.08254173947906587,-0.006726865644228292,0.06927773323376696,0.00764629940153798,0.004350609553726972,0.030316953568420915,0.006990749418470182,0.027250480964243935,-0.017636648143204037,0.013518052462845731,0.14906040133841159,0.13994287194402782,0.12350085579476713,0.04690951269208052
