,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf
CLCF1,0.002791796079730233,-0.037610893446014496,-0.006378914379154062,-0.015910721396832393,0.029798357081804942,0.02924502880326828,0.03603724466248059,0.02041686471086006,0.003176893813260869,0.0883246832527544
PSAP,-0.0819228658786597,-0.050634266233545305,0.013607738531528328,-0.009219817639380378,0.06736840491147696,-0.030657328078699884,0.04212007317516375,0.0002512324359169499,0.09387448283852794,-0.018464380039599583
EFEMP1,-0.021291084410589564,-0.05665948980768375,-0.022739555341782566,0.04610299172093765,0.030196094001632753,-0.05325236465585273,0.005612488301934603,0.04928452658649917,0.015221181290395241,0.08583861258630002
C1QTNF1,0.04861331284222912,0.025365837765015994,-0.04418949504099944,0.05842046118543331,0.007656830878662112,0.153684239914615,0.012049054178594169,-0.03446259596387955,0.08701948241621828,0.004538264447973691
ALB,-0.014005705419459521,-0.037848414410099125,0.12197838752951175,0.09570020456522652,0.041900498033441355,-0.011023225998671799,0.04057327165873418,-0.0348761767559951,-0.004787482526328353,0.07405083065272251
CCL13,,,-0.036325574597993376,,,,0.038730092748367986,,,
EFNA3,-0.045643700995813885,0.07202569414391974,-0.02218103625842289,-0.049666540965309626,0.0540660018214232,-0.05390105852328783,0.07544153860222044,0.03462562378738273,0.009521065842865066,0.057430525921846505
DRAXIN,0.05165436883204886,-0.02238496430912917,-0.0011845702257616115,0.049648334417239225,-0.03945731667639346,0.0028175969658146226,0.012860008773036738,-0.06073361149484495,0.0533445482925166,-0.031283576268462475
RAET1L,,,,,,,,-0.015399741252944632,,
NPTX2,-0.08756558307956228,-0.009495068013846144,0.03788946801572488,0.06710449103619466,,-0.05860128674420516,-0.0005500596054699412,-0.024690807282987594,-0.001184045672109624,-0.013551555502343993
FGF11,-0.04197372874789801,-0.043682168507356345,0.0006238891091086567,0.08671239267876507,0.015854565623202192,0.025871501100783057,0.02879899189707309,0.014426224929038898,0.07550937765463667,0.023460360000564662
CD59,0.005759931335404748,-0.0013613381864689348,-0.0608282386761983,-0.02237779952786409,0.038855636230681105,-0.01916332903136153,0.04157987832770747,-0.02497877559545749,0.007482376356217154,-0.049091617957786354
COL9A2,0.004377040648609653,-0.029268586055424817,0.04170657918385001,0.010296441153710718,-0.03198845102742301,-0.03877289819671318,0.06022751728090314,0.03594327988406588,-0.03244661355457323,-0.0658336468484315
DLL3,-0.0729410584442571,0.020458477041712855,0.03852017104370265,0.0703524414996841,0.09275309751739286,0.06845416560339264,-0.017034822685895637,0.04720751201207605,-0.05295548409827904,0.07030520587122646
FGF5,,-0.015726146424876276,0.029818905261666806,,,,,,,
LIN7C,-0.00898761523910109,0.005351397534052826,-0.001591513967634758,0.05369763897964121,-0.03393639897427155,-0.047762536376686385,0.0277779020415981,0.01002366387743582,-0.03768678515113118,0.015017986311719413
GDF7,-0.02820832741379371,0.046152301367840515,,,,0.009584482948063218,,0.04865661879271225,-0.024944832755478437,
PSPN,0.03786473667241441,0.028938547867028368,0.0034617818114072232,0.0626414819705139,0.07309050083066299,0.016082710418095694,0.07063610375195536,0.07373995526542648,0.012403364739079244,0.008166524593575756
ANGPT1,0.004477711828011224,-0.00709865828654461,-1.4402555767834046e-05,-0.024012285096551397,0.16914312008471186,-0.036413847014513064,0.009606588833854814,0.01625214214394275,-0.041192782120854414,-0.004635228126396474
PNOC,-0.027068455185408853,-0.008522278709554475,0.041814419476523895,-0.029979640822474583,,,,-0.014038435548365187,,-0.033553382835730367
L1CAM,-0.02331419986606626,-0.02352417349329524,0.06539628586305848,-0.02742824578701652,0.03356408146423344,0.03329255128596872,0.0645610222509125,-0.04441520636393094,-0.015361172175211874,0.033634127163056415
APOA1,0.00013421583058459324,-0.041911829592057734,0.01666298346601994,0.07846177224264592,0.08896496830352231,0.09296584397517485,0.07439809079004985,0.028282079471503383,-0.040557635077069554,
PSEN1,0.03463645787574567,-0.030047991394605473,-0.0011535775780656893,0.07988741983572203,0.006188077903204854,-0.027742988458798634,0.015814891205099824,0.026929922249662126,-0.022673408558854607,-0.02370892561298608
CALM2,-0.009076035207810617,0.062150842999363604,-0.01800999828099842,-0.06235486918919077,-0.05531874754030378,-0.094925982846097,0.04123675987134586,0.04408622616429527,-0.017051615419138532,0.12371480268077184
CLEC2B,0.032728971568215685,-0.032610280206001686,0.007489448209914417,0.020411248446399702,-0.029448459578053518,0.09035679889815224,-0.02047037035374624,0.029258354529193505,0.041287592284397955,0.016070292506959842
NTNG1,-0.03167739884456843,-0.0011645177124132177,-0.031233106031597024,-0.015454558460660423,-0.03009246976758568,0.027216899161692197,0.031977580849211616,0.021278307779244453,-0.016960102474029664,0.024965583726153318
LRIG1,0.07789278163862358,-0.0043330487192911535,0.032291945741030066,0.01728635415893237,-0.004787338293839696,-0.03352703465901932,-0.0012159946075406519,0.09602717729311203,0.08578050367414328,-0.027090829346208888
CPAMD8,-0.01423012213066896,-0.019131022849452572,,0.020902864029775526,-0.038793622793462317,-0.018976885518407958,,-0.014830715959651596,-0.024658879796641314,-0.008356598616578729
GHRL,0.009242562731914598,0.01375681227763701,,-0.019337349429849486,0.004678070055978704,-0.0289595752256358,,,0.09886065391476752,
NPY,0.01427196258143431,-0.03332146003845776,,-0.0033478609834500283,,0.016323492497250573,0.010944436131826826,-0.02669039831775667,-0.015156449221201337,0.017351654454615676
MMP2,0.05123250319299433,-0.054650236182686746,0.004526768012645554,0.03620116730570304,0.00017993659082201805,0.015644120021915803,0.09356859210008023,0.0458727063347497,-0.041018424423443625,0.08873260354976882
PPY,-0.01039990419742265,,-0.01762923760015959,,,,0.015709915950966245,0.012128573485207893,,
ALKAL2,0.044592951124036107,-0.01988652882883182,0.0372206705528051,0.03502248608432586,,0.09403206633169064,0.011217254375336124,0.024655408368525557,-0.05186544771645646,
CSF1,0.09580205295086484,-0.013925281457940458,-0.012515691639633245,0.07098389333203892,0.05708451758830482,-0.05473408920692928,0.035422817682722874,-0.0036718274404904127,0.043263867940598215,0.03327850866976479
SEMA4C,-0.020520147476444806,-0.053674244170512794,0.02106686784062107,-0.00835119150976482,0.01674084588982079,-0.030180249690896593,0.07017096279512829,-0.005849986074453472,0.042175526837478786,-0.08695628276636586
ICAM2,0.001178653200865914,-0.002506909023834332,-0.0052476076798792385,-0.0015882362497698472,0.08545095087169219,0.10496299141643385,0.015992440836951505,-0.0025477840452227916,0.01114356308350906,0.10239089646491092
SYTL3,0.018168612057932316,0.05756754341681935,0.01595308708763003,0.0050120748208448695,0.013218975231170771,-0.01003686372962262,0.025701942553570816,0.01945224846857013,-0.026817286446322638,0.046024305430502066
IL1A,0.10825641505542141,-0.03879115080380065,,0.07814227687294067,-0.022401650659326946,-0.061602371034483405,-0.04070824002343137,-0.023015406116456662,0.04339112165193916,0.025640084093822083
HLA-G,,,,,-0.03399158647727322,,-0.03554292192141349,0.08959786143533903,,
PGF,-0.0017894981890985368,-0.009137289855331882,-0.041531314206990445,0.019013907389953153,0.00885008315758163,0.13639576463026043,0.007108513539508654,0.038881176306910376,0.026814753475284378,-0.02169527216189078
LGALS8,0.005676598051047111,-0.008330487423672778,0.040846676640459614,0.02508042935100615,0.03984210540703182,0.004371757336514051,0.009504540524323505,-0.006809256601522836,-0.08101306306054337,-0.00017951862051758337
DKK3,-0.048793120068716174,0.07521882090580162,-0.03186617450987877,-0.017747859189298817,-0.025062980260540595,-0.015415025943047516,0.0238903632495997,0.04008457633587577,0.009828499960266574,-0.0027664581682716742
COL16A1,0.0345165678880921,-0.06218019719557138,-0.00939089176755788,0.046433557227780684,0.08652577929947051,0.10660273267358646,0.02653671435916709,0.039092129540784844,0.016692717552897876,0.031860264866160844
TPH1,-0.0008085073964381609,,,-0.01823410431911085,-0.03257766921371862,,0.10416433523654059,0.002637798499445787,-0.03917405977990621,
TNC,0.06590372560867325,0.028987004958759794,-0.021649598275309535,0.04014115305578011,0.01106344448028768,-0.08419484961206426,0.05393805584758364,-0.049940789475048764,0.0650680262976087,-0.02874345986466243
TNFSF9,-0.0326924742644949,-0.05350705594543367,0.02438590633669404,0.056554631635104685,0.11012072053106396,-0.045088089566387296,-0.015901061175637252,-0.03316474834692017,-0.0266394077899883,-0.04960226000337695
C4A,-0.012328564780309373,-0.018925276140167424,-0.020906039138936818,-0.016028470371984734,,,-0.017939207385040415,,-0.04005209172653947,0.06922251171536592
CNTN2,-0.005673916472960303,-0.0342568074974862,-0.0221361601501251,0.05134397617126607,-0.061339899490069336,-0.026346700710229803,0.04513884992284383,0.0695133721044261,0.058254700636208044,-0.020146088707771542
F7,,,-0.019059556739275615,,,,-0.022602365562385963,,,
LUM,0.02185249480974503,-0.04713985021245244,0.05325047171215215,-0.006153739285454024,-0.042832800071543504,0.11482907779396018,0.03775327141184702,0.0076599219176880316,0.03778448424069136,0.059619108505318326
BTC,,0.02485041926040637,,,-0.05397552009256952,,-0.016352016868951682,0.01305161331309492,-0.0037272851897866143,
APOC1,0.021955147732831377,-0.07450972169821218,0.006251996770802269,-0.043598265735079036,-0.00542972676287978,0.018138473300068614,-0.006895243146401469,0.0056299010145306515,-0.06223529099280229,-0.004948585504732943
PKM,0.032665853167740774,0.013456406799639916,-0.09662277121506746,0.09160572177412142,-0.0025311495112553518,-0.01579082281924839,0.023031969278213,-0.03552284323299171,0.09374630968495627,-0.1550944368844173
TNF,0.06369374977932946,-0.0008248574367992324,-0.02713154798282352,-0.0380748589885695,0.04311804592093175,0.041504003636254186,-0.01587124628064679,-0.015399745453227526,,
GNAS,-0.00977773674984953,0.08655730668817178,-0.004990121867033624,0.07490050901035729,-0.007540823980344282,0.05670498432953945,0.014533750925007702,-0.03337516317404,0.05940043893028487,0.04849583294059432
BMP8B,-0.0320205662029044,-0.07911450838780235,-0.008812373552224851,0.07255271544140175,-0.028788676632521343,0.009464490473292902,0.009056527889795786,0.030760662491756057,0.033776574534852534,0.032586198303073514
LIPH,-0.009940193429509914,,,,,,0.09230352184524135,0.1704580645272607,,
CCL28,-0.015306262617539925,0.00025411944223479346,,-0.01446043681723056,,,,,-0.027685545782557462,
PTPN11,-0.0548213373489988,-0.06436519959795928,0.037038917734416955,0.09028665506354099,-0.034106661158846634,0.004424471589706679,-0.09243648035496574,0.0028544230626337203,0.017039087043424404,0.041717120892752535
ADAM12,0.04486583669435289,-0.04037280879968981,0.0664781494840694,0.05188398755518334,-0.01887878954952752,0.018340718319333132,-0.033780561883856204,0.020122306951810855,-0.00418151409145898,-0.050723755804283024
EPO,-0.01039990465138052,,-0.017329684447895424,0.055532423498516295,-0.046459218473736005,0.06335770605823833,-0.01749947660671224,-0.017831721770899922,,
EDN3,-0.016119339288034686,-0.0281637543667243,,-0.018422255844587808,,0.1578744752110076,6.121082995769042e-05,0.021717483216538477,-0.04209576642350374,
CCL22,-0.02094043323953386,,,,,,0.09169062613840598,-0.016306836528009877,-0.005409529033094589,-0.014787625374232099
CCL2,0.05253989116203646,-0.02731831764590367,-0.006252849344176781,0.0025600695335412675,-0.026812896163267225,-0.10761661870313283,0.033891171394615636,-0.013922516614313344,0.02203313448699754,-0.09887271739225738
DSCAM,-0.001345981284252638,-0.021458780802172072,-0.00988540924135888,0.05362314731586556,-0.011726886721578659,0.09755310793914815,0.08162775880725573,0.061557223367476196,0.01076108002123813,0.04649879529061097
ANG,-0.04300194361827161,-0.030750573812355523,-0.01566727393695496,0.027973117155860146,0.09823719592179635,-0.05811643646934515,0.0034452090914034415,-0.004742452886544715,0.017926275246188957,-0.05402929591790522
FBLN2,-0.03639125857914432,-0.04612477895663653,-0.010274516968927281,-0.03343357156930348,,0.08571225964355293,0.05386425531888504,0.07939254262022168,-0.05208940570190434,0.09352514092263602
VTN,0.01455505892301992,,,-0.015151445103034195,0.04642915101592981,,-0.02000309930913213,-0.012538907273460844,,
VEGFA,0.015056612096985356,0.019714206677680667,0.0032725108908919507,0.07628331923051018,-0.05772158732295518,0.024664696934805205,0.004434374410312245,-0.05610962795515121,0.032486017499788106,0.15333773812476506
F10,-0.011403270672318475,-0.004706752969817187,-0.048939135775717825,,0.030598176488825023,,,-0.021415308155746472,-0.02973324174155276,-0.031626482875387434
SERPINA1,0.09328610694803717,0.016079776196291043,0.03167264651732543,0.024108794531570603,0.0294667963085558,0.14116703745843856,0.04910445186778979,-0.04374929898293533,-0.02644878698008942,0.033922459650913034
VWF,0.08249455785936716,-0.08312346212235956,-0.03378700081157991,0.01175774794408954,0.06367186695491478,0.12817207199141162,0.024096352774733952,-0.04296303064352097,0.003753400281768308,-0.0013549833303402598
GDNF,,,0.011157474150611829,0.0189905555907306,-0.04464152153598644,0.000797612607065626,0.00937354209700364,-0.017602740141242787,,
VASP,-0.008202639769660042,-0.07338962317259018,-0.058302260070967796,-0.018811200143593734,0.11000227965998353,0.025679437341658413,0.026359332889195262,0.01867061614704376,-0.005457364974645011,-0.0550045851925604
ADAM15,0.03096140005711683,-0.04612871521272193,-0.016064708789958023,0.014767747031705759,0.039783284156883675,0.016187979222138354,0.0399386061589231,0.022392358901310166,0.00942818944133737,0.06309008791847401
WNT2,,0.014960205116658885,,-0.017064419389114013,,,0.01858462711271028,-0.018314071471404347,,
CALCB,,0.011758474264058006,,,,,0.003657535289774102,-0.0216900143893278,,
OLFM2,0.008694679692261491,0.026527259712538206,-0.014688862444649987,0.0038905059663254947,-0.016819069381640496,-0.041307649014579007,0.04891774443555351,0.03204580513760726,0.07589444457160464,0.047550729653551276
MFAP2,-0.027312138829125435,-0.020721210279027968,0.011419671783611345,0.007100218296943028,0.051064988414787266,0.023118069200628675,0.0017306911435724904,-0.021325238375744335,0.0032798945121831386,
HLA-C,-0.03630415606527038,-0.07120335859948321,-0.01762992133030758,0.050759987037213315,0.11209621210523973,0.019669781248459542,0.013564236852428552,0.025959922864243565,0.01981278882579206,0.06697650301549656
THBS1,0.08902050635488545,0.07369276757280965,-0.03181523238622655,-0.02387617120941289,-0.013401540747583677,0.12891729389274104,0.006977814572603647,-0.015451650647619133,0.038299658282133574,-0.048735825976992365
HSPA4,0.05664854648274859,0.034801130392638366,0.016365802702211833,-0.06651536717052679,-0.02311334036787022,-0.09070839107349749,-0.028820398072281744,-0.008045009318696715,0.022487927265033555,-0.03365802848202427
LMAN1,-0.052807732307906745,0.027195662635255313,0.07880254566120348,0.0263604478958215,0.018816849032087003,-0.0422124715451103,-0.005241348863042455,-0.06785495924943238,0.014305825563387784,0.03111538366830926
LYPD3,-0.014560703026747134,-0.021448576712256112,0.046227473419113825,,-0.060678760145936046,-0.03385075477299252,-0.03649982012570996,0.06443805148668685,,
APOE,0.023016671301453566,-0.06353109661797841,-0.06618165661915378,-0.02706403544400354,0.05151339534498231,0.060263349046795416,0.043179525109835415,-0.0027514496936787624,0.04150197506984014,0.07334851757402658
SOSTDC1,-0.02515392223081379,0.12098483247418752,,-0.02772655959137821,,,0.014998587367442142,-0.009733717336515672,,
ANXA1,0.01992486442435228,-0.012414717577154151,-0.006372844380420549,0.04398103301385173,-0.004267963126022574,-0.08088841616751845,-0.008928154438208361,0.048788817785497055,0.05633290431093524,0.08203651005151635
WNT2B,-0.004966408359138086,-0.02871309694436082,-0.016707667055004392,0.09762817495250159,0.1315934041364736,-0.043805049434574674,0.12653424704278818,0.000362503669689572,0.014512383575303297,0.03214861474605554
AMH,0.022938618174409623,,-0.023369619241790374,0.03388407339638342,-0.09843108286124784,0.07108716281197723,-0.018048707726552874,0.03264609868515406,0.04616845605720404,
GDF10,-0.014005705028358106,-0.05301405714845612,,-0.016158763826542386,0.1027226832846243,,-0.010830938618709136,0.033313938658970185,-0.00566007987538914,-0.037147590294523844
EFNB3,-0.05144583370192513,0.006246965333995136,-0.0027500623705620335,0.018470937099649993,0.03105997887851263,0.004149145118993965,-0.0025688342223129635,-0.05891581763259943,0.02038481759266545,0.043427144365485476
LTB,-0.0030108027606922565,0.022253801522786207,0.057300399711397096,0.007570716993222358,0.08389933435385584,0.08918157384167247,0.11419023034899516,0.054271514454731794,0.008380788249084153,
ANGPT2,0.016643022144366117,-0.011712184815367425,0.020425998386758286,-0.013996666170403377,0.026096738891602557,0.06817883418742048,-0.0020787822673316815,-0.03794727278556394,0.04585709721606849,0.03370723737111588
NRTN,,,,,,-0.027217168958639747,,,0.12579012386555516,
ADAM17,0.028483025861913796,-0.039430535456069137,-0.01613096092338558,0.0011574560432393805,-0.004955190067996976,0.06040843457935454,0.0041032750441547475,-0.05742689062842936,0.0003514073404010618,-0.02237474830337047
LRPAP1,0.058873754675759137,0.0958652092787564,-0.026955325510889017,0.0013736589059977502,0.1142300754002814,-0.0008540589998400445,0.02176206801022945,0.027362666258485418,0.10560200747478525,-0.008767543790641825
NID1,0.010267516706626888,-0.009799468732027337,-0.0004530880261026935,0.029041367064577932,0.06951067793177435,0.11776389919671876,0.039316938460696824,-0.0036843885643696836,0.047354507719177034,0.0223195131868057
MST1,-0.011210603207582165,-0.03805665118943654,0.007349554565035982,0.013957382653108677,-0.021358048864122455,0.03375940435620602,-0.021864939608595264,0.11297174899489014,-0.028416047929498835,-0.0029702934488681737
CCL14,,,-0.026731116528553745,,,,,,,
IL13,,,,0.04263898281809378,,,,,,
DCN,0.03527760783982078,-0.045549485684700484,0.025186761775128883,-0.0215562596816422,0.08164104226825279,0.10923544676832053,0.02416122097729753,0.00162117268091463,0.010229230968696996,-0.024362179484201434
IGFL2,-0.012328566084821505,,,,,,,-0.017668267419996404,,
COL7A1,-0.03620170298870196,-0.041356802217644345,-0.043046227429078515,0.006500428280028254,-0.03611634435379144,0.04427385722463908,-0.017235740181906104,-0.03136077725832221,0.0379783094451558,0.029001642882400397
CALR,0.04830831761329613,-0.000738582077136535,-0.034889996626294925,0.02508088853022195,0.05794378750513858,0.012961494718832886,-0.017391663073846958,-0.04242174017144099,0.010299193618232986,-0.04264291031569838
PIGA,0.009470122616840285,0.02255804816526895,0.02086542895241128,0.13485129808223825,0.0024113786709676717,0.07336213295082829,0.013494135734338632,-0.00231174465964769,0.05308074007471734,0.06051482582850237
CD200,-0.03162485402598977,0.061737533794162816,-0.0023719399517845804,-0.02233195352061214,-0.01473496507582269,-0.0130011209092549,0.03189674372037953,0.03369769587084653,0.07582578552796236,-0.037692955819648426
GRP,-0.019141590653353028,-0.019713416873992622,,0.05667005393338851,,,,-0.016656816056216352,-0.03823820656359629,
CDH1,0.021311921590377668,-0.032743014824197454,,0.017279531691780217,-0.015931304360924204,-0.01628962420299342,0.01810284272768176,0.03329933473635354,-0.014407223794526525,-0.04065959901117444
LPL,0.07420163683929307,-0.06011915078973881,-0.020134415047838205,0.0453629988105874,0.025883202605504342,-0.00012438748434478227,0.0295744669645356,0.0860138223769086,-0.03780658820281605,-0.0789361144612451
SEMA5A,0.051598067552276826,-0.045966029202067396,0.03549717434423627,0.03480226729780967,-6.577706546254832e-05,-0.003447652991838297,0.0036507942574965186,0.04336664317593685,-0.03105902488674362,0.037239939515561885
SEMA7A,-0.010598786006958662,0.04198443484800301,0.021498607224258795,-0.044054763334131795,0.11688240993344899,-0.055700713792747096,0.07409071226473783,0.00022185555903364882,0.01761147433937646,0.0029856195370039427
SEMA4G,-0.023481529978824987,0.012661596943561027,0.05473233460815509,0.02511853499755306,-0.012652751632632938,-0.010769374900222168,0.08788586985105115,0.023129686484451198,0.010729522124966796,-0.0479650066303349
SEMA3B,0.027903632983441576,-0.04390347147023954,0.002158388685582539,-0.0026466613257689754,0.03549530188980129,-0.04128659699640263,0.04495553793551421,-0.03268089723255284,0.002348526546869297,0.07521267237888038
RPH3A,-0.04629628792534156,0.0133085431359539,,0.019099121453812738,,-0.021218927055623258,-0.012291185041597213,0.019831286749525757,0.003110808361331525,0.01675032092992476
JAG2,-0.029184371393322875,0.016378764818788343,0.0826591801760683,0.04208433453290683,0.0554290747910581,0.039278663889533764,-0.008288877520949482,0.020434966443379207,0.0004636996906198473,-0.0497022300498788
CGN,0.022985569936558772,0.04541622688812044,,0.010462858468860498,0.11768380033511092,0.02932673857199053,-0.02869929510150428,-0.0356103461951105,0.08192161911099671,-0.04126866802106913
GDF15,0.03202887082508998,-0.041773567810839116,0.07279760222039744,0.04146128743834492,0.033123529912041635,0.04311998134283963,0.010757376192197339,0.023021006764008558,-0.004699368664708353,-0.021286739805285945
SEMA4F,-0.009940994880948137,-0.05892769709683287,0.054633026585603484,0.04779536462342129,-0.02075633087672,-0.016773346636944908,0.051686857778614495,0.086952679157608,0.021424281575706666,-0.02377798074163332
NXPH1,-0.024068342023180304,0.017005683639738246,,0.00855404886344003,0.01569509816932971,0.041084861802157584,0.013813619630823148,0.02279478800939219,-0.018418800473611115,0.009227967834767188
ARF1,-0.023785966229491487,-0.019103921977391802,0.046009327275383156,-0.061083827826209344,0.0032706530414437656,0.03510490221350196,0.029917642015555974,-0.02272482749072455,0.03363956869585675,0.007119125380441976
DSC3,,,0.01311944033424824,,,,,,,
EBI3,0.05394382319659963,-0.00997904190801541,0.0034367440089045228,-0.014546879065487083,0.21001522865628458,0.01294479171830292,0.05455763961287861,0.029217227268630155,-0.035020041543272526,0.03279160857551081
TIMP1,0.0626412602188142,-0.07472856647841787,-0.05286540859286814,0.053911469763959906,0.01789449788294636,0.06264119508181505,-0.023237410478783853,-0.05607776459703007,-0.009952088651690193,-0.04062018062953474
SEMA3C,0.04032890483314234,-0.014446790037160925,-0.007878547250675888,0.012991045595906935,0.033948419090111544,0.028249740121587052,0.06444566095652292,0.017432547390861683,0.019422898359414374,-0.02095900884747864
GAS6,-0.025650455097522534,-0.029074463089727758,-0.07261635143744448,0.04219905869046993,0.03701514324639943,0.06968183538467917,0.04876625491222181,-0.0038584166139175274,0.027127620132258116,-0.002666068677224425
MEPE,-0.03670141234274385,-0.016325951021702492,,-0.013505518577261356,,,-0.030284827100420367,-0.0253826520335426,,
SERPINE1,0.05829154530023034,-0.04301199063956793,-0.04533418150582268,-0.008669674245450813,0.036479418993828755,0.04972815195227327,-0.018793850855857133,-0.03890140344843331,-0.06657706088455564,0.02977858155561861
RSPO2,-0.002483975536082429,0.03987874702507597,,-0.03994379518745617,,,0.045253303831133594,-0.023913775591900294,-0.0013451306548293489,-0.04187048133930999
SHBG,-0.020940433318992507,-0.01810547762650216,,-0.014694230402254,0.024310753865830453,-0.03616419104564942,-0.026221009659021063,0.11934448103249377,0.054111395743805725,
LGALS3BP,0.025045698376609905,-0.027067901964375935,-0.0350200013056969,0.040763961879591255,0.025594069170671817,-0.031928911679870005,-0.010651134790741307,-0.015303553827222361,0.08411296026512172,-0.026608149467499922
LAMB1,0.0052586135907686385,0.02457019024769831,0.025938661617176492,-0.04422278091960165,-0.07077424421614913,0.06928523295506764,0.03892493131400392,0.01453476733949585,0.045486511462209625,0.050558455998125175
SPTBN2,-0.05624730498142222,0.05659283040975073,0.06785029445587312,-0.07607018434923712,0.0853938591764294,0.12032601562487016,0.057750063818793954,0.007807077456471716,0.0035989846796327975,-0.002734634606647689
COL1A2,0.06722604407053612,-0.004583571372115487,0.00307238229360938,0.06237145924684206,0.04490207571363996,0.0948375926149735,-0.0104712187077212,-0.04805775758879773,-0.007858081869086386,-0.05841466508868504
DEFB1,-0.010984026306319838,,,,,,,,,
CEACAM16,,,,-0.02667335645902044,,,,,,
SCT,-0.010095673756232014,,,,,,,,,
WNT11,,,0.006694928654415421,,,,-0.04636651285044704,-0.015485101998134309,,
LGALS1,0.02661677557053403,-0.05441016366400065,0.026743395553788116,0.02869360968307614,0.11144144661451365,-0.06967735060546375,-0.008453716818645164,-0.042183631391517984,0.09551672750114482,0.014979504914651423
BCAN,-0.017694761414505572,0.05369250293370137,-0.024641208235766827,0.03629321422542211,0.03165687167481368,0.03698471374996419,-8.53866774623925e-05,0.055686829163041934,-0.049751099721809675,0.07006329825176152
ANOS1,0.014981108410731123,0.023749599363105674,-0.017125391795880365,0.040943742193860565,-0.06589271267370259,-0.02319903029322325,0.001802344786984301,0.05088085065472681,0.012068019508956617,0.003034068971143945
EDA,0.10510928423751531,-0.02215421674499657,0.04993725841047242,-0.021287825514358222,0.013496250245453187,0.025073236312016176,0.012950392499104357,0.034059795568939115,0.10482167987911487,0.008939672852521858
FGF22,,0.09289198363786794,,0.07026530043290558,,0.01298345257296228,-0.02668122616482009,-0.016829270798176366,-0.02406182144284064,-0.031626469233419954
SHANK1,-0.014777269857197104,-0.029634775391666292,,-0.020554757967146495,,-0.03437586258535346,0.0831983759522243,-0.02141530590720728,,
NPVF,,,,,,,0.06711441371562157,-0.015212282444531745,,
TGFB1,0.03451151379277767,-0.02520635905352645,-0.02726499300826578,0.07813769853279448,-0.006673808307695678,0.08458295708492448,0.05632730053186149,0.014941240778936087,-0.029721744194672696,-0.04474401161741848
MSTN,-0.026672602699873683,,,0.08201231882199207,-0.017903258742768855,-0.04972472884235919,-0.022425737106114486,-0.03128529726066662,-0.06581520942840709,
WNT4,-0.01551319719039294,-0.027975324044030643,,-0.020384963865305455,,0.0802925167741237,-0.028613538867196524,-0.0056802910046991895,-0.02697127545875733,
TNFSF4,-0.015926435586090668,0.08092479218750415,-0.008477761861481846,-0.030461138177888394,-0.013392641006137344,0.07800690305542425,0.011877110893193423,-0.024039011028358967,-0.02847310298384847,
NTN1,0.0376621878844241,-0.05412075133348018,0.0433687968987727,0.018477077503223735,0.01912752363689138,0.03416602552872397,0.014521508349611582,0.016768972539478073,0.03413893183075873,0.006270280370916726
CXCL12,-0.018749136302684568,-0.04612931747715447,0.0785217044900587,-0.04323086088263753,-0.03264870146108542,0.21476450365168567,0.005270333065699564,-0.05010645356826238,-0.021746432848873964,-0.04690000990691698
GNRH1,-0.023415016930646636,0.03194251214915694,0.0726835967190704,0.05390643454957086,-0.011982011748005155,-0.0351513346966956,-0.00976975344016747,-0.010049772250444532,-0.008630460747399973,
FGF8,,,,,,,-0.029871528341623484,-0.02099734307937668,,
RIMS1,-0.017048192098282372,0.01064097851103693,,-0.02152259530778818,0.07882858144445826,-0.04129328892607559,0.009439581014842158,-0.04918191293608634,-0.0439872718286868,-0.03313245597770727
FGF14,-0.00260164879954875,0.030019575163851103,,-0.04022587235223021,0.004021127708028896,-0.0551180841574072,-0.01627992671207157,0.005768978381246288,0.03329036880207126,-0.011697580023767796
IGF1,-0.026283102582067012,-0.03828923810919351,0.016086535284253814,0.04090834548682691,0.010066729937076975,0.014103810943822037,0.027851164316611842,0.0406653309611154,-0.033094535137459385,0.1778621053029537
TNFSF10,0.004355215884018613,-0.0496749874253506,0.05452473057747903,0.011833045125371934,0.08594806790625323,0.16479970966418436,-8.517416312744956e-05,-0.03237831279920155,0.039926051428196184,-0.03448185572533504
GDF5,,-0.02701646175934663,-0.03294877525582396,-0.014924514149519041,,-0.00048679901188056267,0.005191145539332329,0.05832027005108764,-0.007767494596098003,
CHAD,,,,,,,0.048908363083421585,-0.011957297119821627,-0.030387678468371062,0.07237800494580332
RGMA,0.0388849564117383,0.051708499635230734,0.15555514141001595,-0.007443175730631508,0.009803723460693865,0.028801446634658577,0.06285488765211186,0.03778868600752731,0.03732351024735103,0.11802744320135404
WNT16,-0.017366317588589426,-0.02797532646037635,0.04219076944783259,,,,,,-0.025103458383995872,
CX3CL1,-0.031661865189396975,0.024894897292613145,-0.001207550460360572,-0.0063590141023128766,0.08447078342633288,0.05699543367323934,0.004165400221006457,0.025322770710363356,0.015580389135459827,0.01539211962925995
FGF1,-0.006224716217334761,-0.05233461176262503,-0.02584318340063136,0.01291213690404195,-0.05126554136110543,0.013042007415918617,-0.021493209588895446,0.01524359651254864,0.016945828627130483,0.027115757342013606
ALOX5AP,-0.031210540758604893,-0.05513437116580224,-0.008166021966280286,-0.017092502576150585,0.029358837299353475,-0.014958301138701157,0.0389200279980142,-0.014506097878171578,-0.012540315789814018,0.06659435700177566
