,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ICAM1,-0.028702783719912955,-0.02877179669305008,-0.0742451671184215,-0.017423563539939606,-0.0142988388062877,-0.048155325611388314,-0.13443005633100064,0.0595410263042392,0.03692306825677868,0.011710036050809789,0.05102774472339967,-0.019267919275407015,0.015252261011913635,0.05291430045349587,0.04344084626569713,0.10779776396792963,-0.06786774216847348,0.054553958887827596,0.042776279940355086,-0.02235198263448896,-0.03475038145779549,-0.06278455559338021,-0.05031965166411157
PROS1,-0.04173761142375462,0.0264269784289334,0.06357777864905785,0.046789073162472196,-0.034274994526627016,0.0023532010139740724,-0.1051502299108709,0.12540978625870752,0.07273142309668787,-0.09528992783418495,0.07103862142025004,-0.01768418495455395,-3.933145777544985e-05,0.05382814210477553,-0.03864945780666455,0.1310569990387958,-0.02882669848687429,0.1151098659626354,-0.11024018147157418,0.18152726458625018,-0.06195594550347696,-0.11131259204566496,-0.09167632635376986
CLCF1,0.0410444919537814,0.014070941294661491,0.06508383011779174,-0.02059365230772364,-0.04605015624496483,0.013544338270032116,-0.0823620966521411,0.037412529430055255,-0.024178687919344244,-0.03749934223026239,0.033102217870652414,-0.048773906389224596,0.027941965496939794,0.018265543265137234,0.08470883670766483,0.09609190168288381,-0.013991154273969745,0.04318874489244762,-0.06256574504798292,-0.068310209368093,-0.09481004084741312,-0.092160628728562,
PSAP,-0.15079587760038246,0.07562088792728018,0.04135389980722,-0.021038025335578917,0.08421424517448797,-0.043842499576827475,-0.0845090189368942,-0.04638772108315718,-0.03387894279377791,0.06146296624291637,-0.03177495721620603,-0.03474651720441949,0.16875048170040455,0.05412545946162671,-0.02487058996864015,-0.0060067401252380265,-0.0613534315621502,0.10520756797072661,-0.0222080906088718,0.06161737350003954,-0.027027837072667066,-0.07384301498148915,0.0402269310994855
EFEMP1,-0.07867447370956247,0.029711140904407105,-0.013746385353257895,0.024544778193234217,-0.0019075911399351975,0.05174907470399477,-0.1419609512714347,0.035410557010260205,0.005129677151485548,0.05309832243768117,0.01504862405743365,-0.09272800732210673,-0.02926847743605047,0.10867299948394246,0.002558298701692143,0.09336302599277312,-0.10929964452303445,0.1166527012214508,-0.09015096500992777,-0.05756057969026533,-0.15893459188246667,-0.15767884468939092,-0.03648415492280859
C1QTNF1,0.06869461174424964,-0.0898612360287912,0.013530292494096114,0.053359087535011104,-0.0024104220003408694,-0.01343657145324323,-0.0102983326864505,0.09305025937770092,0.07257785018284836,0.021750243233257367,0.0557613283711864,-0.016714958100273895,-0.061887739613777054,0.08943219473652092,0.05931565568376102,-0.03487357345200466,-0.14689702043017752,0.14713075984704838,0.03042836294092717,0.024895978887717468,-0.06685452008060735,-0.061601588635781274,0.05145978283069788
ALB,0.0323219175455338,-0.02647832037717927,0.05205923785051672,0.030080195376887758,,-0.007206509710557813,0.005590569432994061,0.04579333612903634,0.042890028735727816,-0.024867566290044132,0.007632726385467198,-0.005964214666739567,0.004771957588552906,-0.07381262858888107,0.07838153332753364,0.018088622618959042,-0.017306240840293977,0.03362812326530043,-0.022040609479399485,-0.04303245562512202,0.057182029783086515,-0.05305021407332739,-0.07010420734999323
CCL13,,,,,,,,,,,,,,,,,-0.02107912903295099,,-0.052958331635875995,,,,
EFNA3,-0.005168908235556496,-0.079378789807388,-0.07933713814956432,0.05146833553633711,-0.013901262928791758,-0.018177409064158143,0.0063994463904742975,0.06178378767824801,-0.051137875689103725,0.02436616117408239,-0.012996950717222082,0.1306307147271986,-0.004170807160192678,-0.0723827998171897,-0.023548650249414087,0.012976031627186762,0.05663330534623595,-0.07687882470237861,-0.01908756168167078,0.049288841084795275,0.09569795878047169,0.10419118849574421,0.07138960608896423
DRAXIN,0.01812708998282534,-0.00635489302689676,-0.05160405273306989,0.004040254692320248,-0.06161652353443955,0.06215323675808804,0.05003568171050392,0.06585494660319084,0.036429349424684815,-0.07601773044251063,-0.01321354581406537,-0.016137650592311422,-0.04612822451107014,0.02130101927741858,0.09016015798410429,0.0892133417220544,-0.10436268421154132,0.0476626938985338,-0.07525530798853469,0.03547783259383331,0.059811311319542475,-0.021139188751407557,-0.03007520351314221
RAET1L,,,0.04607014828954317,,,,,,,,0.08791368923410803,,,,,,,,-0.01477399976364389,,,,
NPTX2,-0.009025256560687627,0.013174218504273203,0.047270803059567996,-0.0617964977120081,0.04518536761930301,-0.02203641300453564,0.048473469560641816,-0.03595992678367203,-0.07186625927522526,0.11356617515812185,0.09448479014732805,-0.07247453027963796,-0.010656795031242729,-0.03990822173718346,,0.10340119847881095,-0.10023483885801293,0.09008435963633667,0.03241189808550186,0.08017721142049039,0.002357165373696912,-0.04430451918701422,0.10891731954490813
FGF11,-0.002731052676420782,-0.05464020165669244,-0.057317211055509486,0.00871206128669092,-0.004445241637625964,-0.05710219898375413,-0.015359565505488525,-0.02820639153063426,0.09430428083037713,0.021396224274706693,-0.02573393385851055,0.030756997227391555,-0.10036233106604625,-0.05145007886470273,0.022221386217445464,-0.04380758583560906,-0.04273676188390763,0.08252883673946793,-0.06397462185697358,0.09227799006292056,-0.034209660772976824,-0.11772497783119654,0.025702500948204712
CD59,-0.07470575959705898,0.08458767578824812,0.19657077106771545,0.0318978690672565,0.09187689130391083,0.03414681696084718,-0.021882298509720056,0.039585999604031454,-0.05645233661327546,0.012547828045359756,-0.02559500375858648,0.00851158151395759,0.1940320942581019,0.0963074093112497,0.1390532116079438,0.1079666859372044,-0.0017412529948683448,0.12868747552745946,0.09379800910393762,0.029129716005676706,0.06579182157382887,0.04649998439823754,0.05400401637757271
COL9A2,0.027477299555962228,0.1341049687036487,0.12608886835265842,0.03336205520215885,0.03494157449299917,0.035341676212851635,0.055181276999108235,0.061265531625454485,0.05928833880867073,0.05491859885927479,0.07507306325807742,-0.012579850060279334,-0.0661889871951405,-0.01771348007374476,0.046021464516067895,0.0419459079840542,0.13038052334238406,0.014826922874557568,0.040479657646121416,0.041146734242808854,0.11134070155522499,0.13457151229798756,-0.04971565259394746
DLL3,-0.05679675680900053,0.07939682663206567,0.15937316373854943,-0.047921369163940714,0.0884597089079817,0.03211340411159905,0.055942636894288765,0.0030414024191996484,0.05332361315314368,0.06335183766648361,-0.015990080219404547,0.043614327782481616,0.0848588782150577,-0.1058119801074352,0.12096116175703633,0.031442429709921844,0.17711453314928444,-0.061450670444353594,-0.03090503025027309,-0.09752196103437719,0.08617952449649255,0.015734231374314248,-0.06232426936465914
FGF5,,,,,,,,,0.03797345684508439,,,0.004854955896673385,,,,,,,,,-0.06249557339029591,-0.02932962363352103,
LIN7C,0.03260864822661529,0.015675007610780816,-0.023075618015048194,-0.020664658763621082,0.06965721662163112,-0.0021124967501392456,0.0033787310756621405,0.015241825710779732,-0.002907540426632902,-0.017742862516056057,-0.020501689389091124,0.03990832890240035,0.04652482948782451,-0.008650040575707315,-0.021245786189091856,0.016189430617934385,0.006980875257134727,0.04192071798098711,-0.059061711531733396,-0.04709298344761564,-0.016599052895226816,0.007038768456328368,-0.07048752323399982
GDF7,-0.00022504872148515988,-0.018707427873485463,0.0474377844998504,0.0631550571930044,,0.03296679999268205,,0.10135179418322719,0.017144886426515155,0.04500128538308101,0.061843980855386206,0.1129904644575701,,,,0.09001773934291044,,0.02590469561071743,0.07539458571261073,,0.09738101037633588,-0.021388425828918464,
PSPN,0.0701961480600033,-0.03203920527481588,0.053314726019750666,0.03979768132468921,-0.012460110955875067,-0.033022973835937865,-0.010572674269247379,0.009974657071547469,-0.023237339985058388,-0.022634320222040767,0.02102538095660802,-0.015616895225368578,-0.004105546929767434,0.00206981296186155,0.07203701732109116,0.012996542904957198,-0.03289221902319706,0.06022783757167719,0.06658279575941015,-0.08050180551362396,0.056471201875571586,0.04760134358461683,-0.05682688282044642
ANGPT1,-0.0502630074859466,0.01822763631287384,0.026080421810532634,0.002675770956754,0.0954063779189229,0.06085431750611303,0.04846155438115003,0.0488424797335536,0.11274317610191685,0.0458571045849367,-0.020526220452193097,-0.0643776527467515,0.001339094809924852,0.09618449988897212,-0.0010338583973095862,0.019767867572867377,-0.031857109435134964,0.11272840407957524,-0.02138642367448538,-0.024553864317324096,0.016740604171794723,0.07858205075036082,0.03354971821184038
PNOC,-0.06427722018969882,-0.018183542960437768,-0.014061086672083157,-0.002714344522009774,0.013307292569677139,0.008653664609484244,0.13248414583188872,0.029268995328862808,-0.07986459438514168,0.039379452248983836,0.023248346687548164,0.03333063259970001,0.12910765662261942,,,,,,-0.0455019953088956,0.03000698773311315,0.06373849988918097,0.04647395855084606,0.055060014176914966
L1CAM,0.025926414451326433,0.05646321156042384,-0.008713101368258466,0.00506863172520546,-0.07760774850706936,0.012540928998355336,0.0203612239658793,0.03897301874035208,-0.06585735306662231,0.0208478656995174,0.0433190053453016,0.06866553546156826,0.15796110905287347,-0.041002446275893556,-0.06490362749501069,0.038383616086450814,-0.10521295973079024,-0.013824206628113294,-0.09945743790965829,0.04126650944959113,0.003618513176665819,0.049657273841100844,-0.004614540792702328
APOA1,0.0006219393853476294,-0.040187260859519916,0.036494082356925354,-0.03634459982611493,0.04205407601869343,-0.033148249413836886,-0.03914000461186336,0.04432563980280792,-5.416897200321005e-05,0.011541161532376222,0.008791934511231897,0.08004632596610364,-0.026956944070229014,0.01721957295525962,0.08645624478676614,0.052065404742118564,0.006076628320521323,0.08362513249559621,0.0173841488949078,,0.10064120953341094,0.03181425558602092,0.011943281881972505
PSEN1,-0.027441184032341602,-0.03150259728152157,0.08605594228047929,0.0018808353217204788,0.0464283285284589,0.06023507579161483,-0.014127661621436114,0.02167204509358513,0.02400185957124929,-0.00492534662856544,0.039566034971256464,-0.0753539811349699,-0.04550928792154679,-0.04102240149840601,0.045263003384822996,-0.1242928115609765,0.00327545654236189,-0.10212215402496837,0.02384161416491593,0.02020602123665704,0.029891923677356227,0.039133570586387306,-0.05439395622670841
CALM2,-0.05160706748836848,0.11595610127768209,0.03234088208526673,0.022631704001241138,0.03517137968674509,-0.015198697581293538,0.09843748364622265,-0.04523386764730967,-0.10460671883158494,0.060362050400740684,-0.0501845539386607,0.15042672298923018,0.19501284517100587,0.008880360863428248,0.003608126437249578,-0.08146178935189133,0.03878093860256764,-0.0838325197325033,-0.08904235456337459,0.019245203556923135,-0.020055077924943647,0.052361503646826825,0.00012690863873244927
CLEC2B,-0.04929597126475215,-0.03283894022368348,0.0351053433741407,0.01968567927926456,-0.09443438765922521,0.057636589709679525,-0.0026190585946887926,0.03561583109120898,0.1621160878226407,-0.025553942746718173,-0.008541441773167287,-0.02657195321113528,0.04230811416641139,0.09152233886719217,0.005676637741722743,0.03290001929802882,-0.017819154217659883,0.039103196142996,0.07493654953217073,-0.009509578393492438,0.08818956313817722,-0.0012563280165470044,-0.08236518476969776
NTNG1,0.06115708945763958,-0.037794938098613506,0.10040588212809697,0.057229236489878606,,0.0333890154374304,-0.017019292495359842,0.09767005959347834,0.09655671678508983,-0.03469492686287985,0.0033749161182340566,0.011293757774607505,-0.00021072757858867167,0.01928864177942681,-0.07348105326397922,-0.009995841425524569,-0.002603231589028416,-0.010699979284055944,0.04539178005618537,-0.07176180588715494,-0.008737627699016872,-0.07527142328984356,-0.014985784112893221
LRIG1,-0.019589534340459337,0.029495575326865163,0.034796687576965586,-0.05572721592322702,0.06004974752775147,-0.018081371892228318,0.02185403705931906,-0.03972792444211667,0.02416305794488005,-0.011333004040643945,0.02805555823452065,-0.035598499016560675,-0.10113527969281959,0.006791393608995484,0.06143031213456253,0.09035055342997778,0.1809096946260283,0.10066187895588402,-0.0003914482083376154,0.02992663571882522,-0.02389193354644621,-0.03172586870211168,0.07188942244956296
CPAMD8,0.07449121575084651,,0.04494253496943166,,,-0.025176644601667745,0.0022819402417859303,0.047098833730553076,0.0577500516091837,0.05999520891562988,-0.008692898092467764,0.0064896800915456776,0.042269313769157844,0.0862319252590137,0.04732260757689732,0.023446678449777634,,-0.019815080978609706,,-0.05818330415960226,0.08523305832005815,0.033322621935741384,0.017427733230896393
GHRL,-0.0003715820713920554,,0.025823147959023084,0.026903317656716406,,0.00482104725371179,0.0659686480878112,-0.006001306147743656,0.1148831600538407,0.012154782252744724,-0.01291958454276622,-0.033594425830827446,0.0760621453258944,0.06948331380823448,-0.10867688278815596,0.04674749890050888,,-0.00967822276242859,-0.0033411795492223673,,-0.011831235314683096,-0.04138601937615597,
NPY,-0.01976648901773985,0.06857216707753074,0.08277867641259548,0.00809631562030574,0.04146186056694771,-0.009950669178158974,0.08730110648188844,-0.06575427088919401,-0.0701830711184226,0.021597156345930485,0.018150380385200976,0.042903421110800276,0.027943051984238805,0.0069175905669381,,0.043011018534198565,-0.11008248920214372,-0.00023544753074109675,0.02934067637581529,-0.06964056598701322,0.01087793594332369,0.038494631933095394,-0.0375939056846101
MMP2,0.0338373352426075,0.04680409472242392,0.32174248420013785,0.0005783705583309942,0.1036663380553703,0.08042753264824046,0.04460568766839116,0.01760849000767671,0.14384548553212975,-0.040700646411563575,-0.008993377323847366,-0.042992290654662015,-0.07144044389584184,-0.08202005879340522,0.12995752690287,0.17302196337378115,0.0116535009238683,0.12707376105664375,0.15949488460017092,0.05193416067432738,0.06324430545079934,0.09913149592011401,0.06371860009018569
LHB,,,,,,-0.021926956101249284,,,,,,,,,,,,,,,,,
PPY,,,0.04337483614454686,,,0.044036744664158835,,,,-0.028996849578858987,,,,,,,-0.03010776227052828,,-0.020172746623049756,,-0.037297156739061525,-0.03974564977508311,
ALKAL2,-0.04957822263135599,-0.02445214876087955,0.052182112426787636,0.04174415705209053,,0.03257020564215679,,0.028813506431873442,-0.035549730555796716,0.018478084648429528,-0.021488760260305675,-0.05022599162628396,-0.04189273582581243,0.0419855496027397,,0.08478922177725472,0.009134792337197585,0.015051810938318148,-0.01446779028774179,,-0.04527001331086495,-0.05695314540999627,-0.031495064995380226
CSF1,0.0006266000361277048,0.012204100648583089,0.012231235686307238,-0.019399111528726212,-0.04105140935888961,-0.020702993441459216,-0.09327645075214407,0.07077975577846853,0.008926381473793292,-0.07476213351148633,-0.0007155522740349859,-0.06534781435678946,-0.06990159297218267,0.0421944274942222,0.017150611930765995,0.058153531328705294,-0.09755248053315568,0.12260513717463103,0.010095370809200768,0.06944014052505634,-0.012868378944291837,0.02165132964167436,0.043005463596494785
SEMA4C,0.08579485418825177,-0.013208933778649882,0.14017060823922725,0.040352548454429905,-0.0158356305437429,0.049547767593979226,0.04069643284316643,0.055836663946068454,0.02559002978821801,-0.0008686427348923204,-3.407621311682718e-05,-0.01954532629527958,-0.03700214064011859,0.07583970726071845,0.11139618132558685,0.1354020003937748,0.0768504630464222,0.05359050778651065,0.013671888579950163,-0.0049850337304516955,0.09157795377124091,0.03065463201148474,-0.07421053138648565
BMP8A,,,,,,,,,,,,,,,,,,,,,0.004662772434555949,,
ICAM2,-0.011652801245719123,0.08095179622961934,0.2464305561030213,0.014503924719006769,0.12238546792910086,-0.0013775648849610098,0.0426505340243193,0.11405121948417017,0.0806794273135297,0.005536468559328343,0.02754173017172131,0.03819727907871343,0.17083629084966964,0.12660237616712244,0.1664640477745197,0.11074379604303812,0.21763868899458516,0.1646877819150842,0.231021463861188,0.05447565911358024,0.12560988672739695,0.14430543093482565,0.004911067480092429
SYTL3,0.1077337769754376,0.06992232510722042,-0.007060115030634213,0.03368817814528397,-9.654905427198694e-05,0.041878414387246723,-0.01187176140856272,0.03099985564019421,0.08922981104583544,-0.005342157970322222,-0.012404023259315389,0.00017364402007272788,-0.009418950890147701,-0.006222835025797414,0.029098490852224285,0.03165302329025539,0.017031111986097032,-0.027824374480135427,-0.06176245544225053,0.029326810641715367,0.0681076302539758,0.01693863060446831,
IL1A,0.03154280947875848,0.11353671835326219,0.044647866951032435,-0.009072215826117972,-0.05056759744144907,0.041612891594937716,-0.06253776026497436,0.0268898058173295,0.08019581154379603,0.0015698014970069929,-0.028671032522522157,-0.0583443438495919,-0.05733761527085876,-0.018714840673612704,0.17348017050040307,0.017245685553263838,-0.0038870962359094517,0.03958029442255265,-0.06121932795430787,0.1471613903398576,-0.02044117788669173,0.021838825235804927,0.061441684608724435
HLA-G,,-0.029587247602401806,-0.03009980342848284,,,-0.023159108768003096,,0.010957762645742952,,,,,,,0.07241527924080675,,-0.0464965712350624,,0.015767123370772292,,,,
PGF,0.06612155360170256,-0.02067782275699745,0.3097890899306967,0.047988541112508956,-0.04331933947410805,0.02377040756285182,0.018843606016905715,0.11081013223050895,0.12618647039414366,0.07380038844479264,0.014604235653325168,-0.0834291867633894,-0.006907156680675713,0.08467635694862817,0.04107449782754638,0.2122182486275472,0.19810286464400403,0.22902259911197295,0.19339204844151306,0.07491882377775666,0.09233345483444215,0.07966353711469108,0.1316249615256379
LGALS8,0.00991720677703381,-0.01415049244433425,0.03374433346443133,0.04364964897747165,-0.021671118558861877,-0.02992716392605763,-0.04168936008617107,-0.0030203145890581977,0.022543861775256885,0.03914474259810292,0.019407249748505467,0.0020325412979560475,0.029925360913592967,0.07549340736285153,0.015172248613315772,0.09431196528467752,-0.05670263143041785,0.07716837795976529,0.015204013944471509,0.06566598498639314,0.012744982781378386,0.00954508520061383,-0.0050635391914367
DKK3,-0.03527703524868527,0.07554691262547827,0.02519003514512261,-0.04088936944784991,0.04464122482673697,0.0012817637966119175,0.11182082766588194,-0.0318440133466076,-0.0909639154600158,0.03510915117443725,-0.08500652771689451,0.1733419672908957,0.2286758582363768,0.13107276176758112,-0.03996601160341069,0.04369029747689142,0.1458726648890566,0.11977400013743672,0.03999796824996804,0.013258135857693826,0.02964724549509685,0.09855097825071595,-0.032227647740292374
COL16A1,0.08202843129943967,-0.010338763673189904,0.1263802839622937,0.028631309082313865,0.04394762402087862,0.008729534871842397,0.012298437830571956,0.016277215981554936,-0.010221893586180447,-0.05483074914036301,0.00012270315170649174,-0.04436778458666375,-0.13678615676701486,0.03555349847346801,0.001503290838148723,0.06332195379389773,0.01309992680543047,0.05618526895796381,0.1187614493092951,-0.01111423326898935,0.1768426119740048,0.09864378449661057,0.10079447853362926
TPH1,-0.03202375182662907,0.02083881191763676,-0.0009413619014197141,,-0.025893823931754358,0.031454420898082945,-0.025462372330500138,0.007317302732305964,0.066772365520889,-0.030930859331225285,,,0.006428867689806523,,0.025054855446532368,,-0.015631384894460226,0.12023059083339685,-0.055910051401519535,,0.012721962279673742,-0.010815707473925303,-0.04205553702330343
TNC,0.09734674922794552,-0.05757173841340691,0.03633108674021368,-0.007556417866323742,-0.1272701049878243,-0.039293399737560276,-0.11977344595852109,0.007116876522183421,0.0804716150971452,-0.09049687806737866,0.06552808750615996,-0.09945901931876407,-0.16412054821378388,0.05210801746334272,-0.0034414128389220976,0.13411714416223172,-0.1609207678726019,0.12263543028411465,-0.13810831861462086,0.029905870715918197,-0.16052065598091791,-0.14694846393536887,-0.09722660923235835
TNFSF9,-0.04802417521573285,0.018375252031057398,0.1070579353696419,-0.015211466574594608,-0.028836066262060814,0.00022248520963903963,0.04989897038843947,0.01889453740883122,-0.004250446065702759,0.005902501421523996,-0.02642046730985364,-0.01924047828386064,0.04669652520837639,,-0.030269865654302657,-0.057853951518758995,0.10582877687250797,-0.04461447953303164,0.03152411801732804,-0.01824089102250261,-0.01142532798140036,0.09239583948635502,-0.0011236082744088733
C4A,,,,0.04214026076749917,,0.10239901285922517,,,,-0.03437431073128964,,0.05427369764664985,-0.03155910842774485,,,,-0.023467728284223114,0.011020451192337091,-0.038785579609181345,0.04487295268128196,0.013704976985075546,,
CNTN2,-0.09114176482831424,0.07354132520148302,-0.01956684896774014,-0.021655788790496722,0.06627523056678997,0.02227249983400744,0.041728963739601194,-0.05125893750873623,-0.048342904817340736,0.016946342699702258,-0.0062723250366772286,-0.12980096171436567,0.04583268398544101,0.08437776460160722,-0.03033952782615566,-0.12002423853763766,0.1187468222245824,-0.13213657217944857,-0.018334836260246387,-0.0044168873095423635,0.06131838227496877,0.097771940842977,0.04499224020835691
F7,,,-0.016125374865853928,,,,,0.03632143365247608,-0.004127855086876195,,,,,,,,-0.000757918761223009,,0.005193339098302953,,,0.08115312730619303,
LUM,0.07337014489788227,0.13208411811515047,0.29141518205175326,-0.009698053516606252,0.09793904844505523,0.030546373151989558,-0.0023594093760215132,0.006040690913006746,0.15935249721618558,-0.02488463384609865,0.028253925219752594,-0.060546309145170216,0.07740317616937797,0.15870896596375275,0.09377155869983332,0.13682113727071246,0.15181017451178427,0.15156621920815191,0.20057193868091833,-0.05106456525870801,0.08180317319574307,0.08961079403293262,
IZUMO1,0.05407746619104174,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.04862325566112066,-0.03248387580880089,,-0.0013713733359273555,-0.0245472630398866,,,,-0.004400757909680383,0.028253140238736915,,,0.01793064208242983,,-0.021391395982165707,0.04096275789295416,0.027171121956494067,,0.07107795173138952,0.005867031491772371,
APOC1,-0.17709249735430843,-0.0025958825881670176,-0.006215551067073671,-0.005908482043427821,0.08841555830439675,0.02173747058369029,0.1323940447135824,-0.022513847337958155,0.12328018765706932,0.02625160184948353,0.010908173730495253,-0.13077336005304832,-0.09239874247726311,-0.00041033470000230053,0.038140888719593445,0.22047373432723263,0.10997853951184502,-0.024179887821611096,-0.0003162879477221796,0.08100825815198447,0.08507057656623072,-0.009372753741156654,-0.003784806613976664
PKM,0.02337856315238665,-0.09013865558922123,-0.19633994144238,-0.09449350987196592,-0.05352350929338456,-0.06582686518688736,-0.11181621062556914,-0.042326763270837404,-0.0261529300572903,-0.07674074878708301,-0.025206350101628586,0.12549674075148295,-0.17383545802188488,0.018818760858742907,-0.08130718090651873,-0.01441947950879943,-0.1945218957230872,0.06874921683490162,-0.14021441239070456,-0.05483397206410938,-0.172002548514439,-0.18256721087899103,0.08462055402924555
TNF,,0.08395974569025534,0.10210551791994801,0.0137278642102281,,0.013982071181398298,0.00865007442541604,0.011158148982456116,-0.028782019720174294,-0.0324251546462793,0.06445873584258935,-0.07736479614832298,-0.06569002100380777,0.05917043620425606,0.12670637792670028,0.09685473599866337,-0.020762461086034568,,,,0.1486500089283411,0.1003345499429766,-0.03334707384602312
GNAS,0.08151691866922989,0.0755766056662601,-0.10508743555674883,-0.03518006608738595,-0.0028038507651675106,-0.015840173803806343,0.15321856759558117,0.006683681164680543,-0.0395820524152639,0.0023539185718604986,0.008264084841482796,0.1527436756226698,-0.21629064965449885,-0.07942001065663301,-0.12166740262654584,-0.027780505647640043,-0.1261402000350986,0.16526931577212373,-0.10526933341814429,0.08270077147310109,0.01721389836767259,0.08258367772161745,0.08662120673232718
BMP8B,-0.039243583167396415,0.021322456569306605,0.01840098417806245,-0.05159922310659523,-0.04666200910848618,0.009362964703525949,-0.018256474089163633,0.03627605100285197,0.07156098238669263,0.00282576635302556,-0.0242885090469607,-0.05600574841809983,-0.07131743736517732,0.02203860714583198,-0.008540788092293054,0.02874828661590564,0.0995275257970541,-0.005594982667762579,-0.1130724412474728,-0.07181165280287242,0.02664627082543582,-0.017223733897649453,0.007002729917134834
LIPH,,-0.025595110170865635,-0.02338551636174999,,0.11763603113327696,-0.03293311357829292,,,,-0.02771509123436857,,,,,,,0.06274595388399629,,-0.0023380696880562248,,0.010179434872792853,-0.011326396106734908,
CCL28,,-0.018707411452326395,-0.05744989504594885,,,,,-0.04866856460743227,,0.004765771757868597,0.040849015064020534,0.021377337987343547,-0.028471743269100482,,,,,0.043957826255095644,,,-0.029777673332126865,-0.017212874974493312,
PTPN11,0.04248135803640381,0.07482902897811339,0.04239649800970972,0.028002521193378028,0.028531305984634624,0.009435951113997672,-0.03328553246705277,0.009070607624205411,-0.014005553916847916,-0.04022676187508656,-0.021571146733517607,0.005376255962383727,0.00362305405638435,-0.05590458050424991,0.006449688708009621,-0.1159187474229203,-0.009289443343811531,-0.10371653261615665,-0.008678741690204682,-0.04241612032816882,-0.0518249973450815,-0.002160177974365173,-0.10054744204216129
ADAM12,0.022293965703842965,-0.02242687654991805,0.19821270433043092,0.08034766157431496,0.014484505973556897,0.04569316298124033,-0.043486277478285554,0.10356661153010271,0.13129753090039137,-0.03957424706494888,-0.027763997655661746,0.026965960818031546,0.02185718935206244,-0.01523189184503218,0.0440669746610292,0.09585672463411199,-0.042522605440689906,0.13436430172930267,0.06953405109361349,0.019391379228289377,0.04477825831850655,0.06579418888843061,
EPO,,0.08758513575283161,0.03277580125145988,,,0.030919712532635722,-0.027894571352273217,,,0.023339032189707953,,,0.030193789435378166,,-0.06246708422380527,-0.08253081606485034,-0.004363619976741347,,0.027825537179673527,,-0.03166608082817127,,
EDN3,-0.04020074293170671,0.12939333550034537,0.07816706763499674,-0.03558338150035981,-0.021918548700145347,0.0017780618159308772,0.03157419238013666,0.03427063933111086,-0.055554064802923936,0.006499737559499034,-0.00362643452777125,0.03810166884575188,0.16765155004801893,,,-0.05255502331540784,0.10141716062513999,0.07670116786165439,0.052535550889651214,,0.054096751405614735,0.00998713352937468,0.23094824198276231
CCL22,,,,-0.02624413151746869,,,,,,0.007706595716326026,,,,,,,-0.025909357722041528,-0.06811979659876435,-0.03222032189893622,0.006984817195580611,-0.0315269522593126,,
CCL2,0.008748701742454715,0.005494442284838456,0.19744700811795798,-0.022609243587357414,-0.016371610754629888,0.01254237792219397,-0.18399279477718272,0.03474487515541367,0.05069363909071248,-0.02593150544644624,-0.008887732856101966,-0.13040390092610774,-0.048491069477690454,0.09689753395531364,0.06237289476827458,0.12528475328599903,-0.07151878223350033,0.04701066605052176,0.02580165997534839,-0.021543411902042838,-0.1488989684150658,-0.03988106586767493,0.011484379312558394
DSCAM,0.04647850775328173,-0.010942024928203582,0.021100785737133497,0.004208176636024707,-0.03492352192437627,0.016816003711255648,0.047553727201155215,0.07546200680009857,0.03678822060933084,0.03100862126236958,0.02587098743158829,-0.0017995535625574864,-0.07287333012776763,0.01183418848907209,0.09304159427149604,0.014073908409329062,0.04662047932947741,-0.05400682675324542,-0.033179850212984356,-0.019854442648928366,0.02084858812796073,-0.03939592011227816,-0.049460381259529576
GPHA2,,,0.09112493851667193,,,,,,,,,,,,,,,,,,,,
ANG,0.03954916993584068,-0.022293347930170928,-0.05561922010538115,0.011839244212363162,-0.07148842152937315,-0.02169555605141807,-0.009506449761037292,0.06195114028072959,0.014472357487529515,-0.012087648472600725,0.004982875832938839,-0.0594937124274907,-0.10611778791677537,0.027650213202128134,-0.09840414158197616,0.06451651798535962,-0.03585659639734315,0.008207523518070022,0.03264981632168235,-0.03155508828077369,0.024707737482880215,-0.006849727226953532,
FBLN2,0.055280767614467125,0.09035344074344018,0.06983829674287977,-0.005556455227591868,-0.025479420416434948,0.013703245826806983,0.018637192841568364,0.05712940206496627,0.04175421176534545,0.02760982756226296,0.052513032515564016,0.07006754579234226,0.06576686869122403,0.06148347169348999,,-0.09181132727567892,0.07103213068574128,0.07209762737210695,0.15478148276393258,0.06009805715776498,0.12561331385590463,0.009787837688439003,0.0985814200223358
VTN,,-0.024217868420711035,0.10458820122924403,,-0.0216786495327114,-0.01648749166239185,0.04721098868886725,0.022461338944962526,0.04129806337713751,-0.03513196312603037,0.0001470955609283219,,-0.007314294209761208,-0.005594904052303927,0.03461953480210274,,-0.026167672258502427,,0.06106829271196253,,-0.05164209221983842,-0.009649932622949447,
