,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL1A2,-0.10816011995125013,-0.04514182859022369,-0.026374202645594227,-0.05235593948385574,-0.06353642621072357,-0.02471469491280486,0.032146989901216484,0.08751931435584501,0.04954399145060228,-0.04465272084064787,0.04633857579544656,-0.08256829467321483,-0.021540967302619975,0.04298421117079445,-0.016069357207760267,-0.12315926299924905,-0.0320577424683217,0.03841449983740701,-0.10016344064699946,-0.054804326743177936
DEFB1,,,-0.018063905097844384,,,-0.02651940045566888,,,-0.016905768659764096,,,,,,,,,,0.03156632107428558,0.0868836631577739
CEACAM16,,,,,,,,,,,,,0.026117964761657023,,,,,,,
SCT,,,,,,,,,0.02049429479704252,,,,,,,,,,,
WNT11,,-0.02600964088744071,,,-0.0164844122595416,,,-0.013993254751028264,,-0.023459994233811968,,0.10444355844942103,,,-0.05729292777525284,-0.03772243547934271,,0.05039650763880471,0.018376023259129643,-0.039503090256718144
LGALS1,0.011164827665220223,-0.016515062782150817,-0.001753960586934608,0.02498744961223647,0.036735117430515704,0.0235929562671435,-0.0057013625161946675,-0.0064572430707121225,-0.022713255309456015,-0.06689997792688315,0.07002465087664825,-0.05476707695877308,0.007258245572950352,0.04690121784840151,0.04559391638977961,-0.0795183341466097,0.0190325136660273,0.028582655559860327,0.08422511412101048,0.15005852497933123
BCAN,-0.09209069817749542,-0.04642610267348552,0.021160493119422606,-0.020199087482597574,-0.06972963528123832,-0.0770744738369274,0.0380639737677337,0.012558280916813302,0.009155572147787299,0.030484240922057402,-0.028644011485431314,0.025097065961198175,-0.007410630206508958,0.037826014038287954,-0.029146455814249326,0.07670631647446127,-0.02670164882730013,-0.0999468251138404,-0.030590487760671827,-0.06502567400411798
ANOS1,0.03268891647483316,0.026301291802329194,0.07297110505734711,-0.0568146169713768,-0.03985480708396854,-0.03422360777394693,-0.0026542838391889413,0.02753123072203771,-0.03674148667947446,0.020873053140853432,-0.016743944668708117,0.02388583855455129,0.06659389342820614,0.05348282175332634,-0.03731990432038882,0.0639177048163185,0.008055534752853637,0.011599072358142786,0.02467052468899928,-0.0025875217277009513
EDA,0.012966896980827515,-0.01904156542138243,0.11459013117008011,-0.029906466829836772,-0.02105568201518221,-0.00928109777694614,0.035225856860909635,-0.016731221981106194,0.02309355618430946,-0.026538092342053288,-0.022154214908743055,-0.025521539109008014,0.013941469341563748,-0.04487610988979039,-0.004583475788604196,-0.009010185368430344,-0.03414462164446026,-0.020523248488320947,-0.030837392140346507,0.08548253353097231
FGF22,-0.011370184430043236,-0.014249717998788807,-0.024873717444552246,,,-0.010202536954363727,-0.0008653656566645709,-0.012826659213144593,,0.08602171184127827,0.057396476529055815,,0.0469887890272986,0.09685470725047213,0.0677152624526089,-0.033587837976020996,-0.004735001436527304,0.06647851076829724,-0.0274024877219452,-0.026909227227372722
SHANK1,,0.026074468005737587,0.01144428039528557,,-0.03310982486736861,,-0.015007880184887652,-0.01220375158927056,0.10078556364335337,-0.017547643885497826,-0.02963477293538625,,-0.012630456427938652,0.008008006510283659,0.020054141466778534,-0.01394753733922735,,0.023313788498914523,0.04553785520906314,0.18812900707783922
NPVF,,,,,,,,,,,,,,,0.06054412721723573,0.023525177339054636,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.004142986804897879,-0.03638047764227164
TGFB1,0.1454701039028032,-0.025571172541927496,-0.010795677626880086,-0.04365866822051965,0.03753377225375789,0.015517424719146916,,-0.02779034915875853,-0.005985022743620389,0.028128931316959482,0.04009464659700321,-0.023349930291672646,0.03958280273976746,0.02088691770731433,0.04497364391095204,-0.03747610824919445,0.03977568029130513,-0.04995215143302521,-0.0950678146897317,0.013108452259633646
MSTN,-0.05922046499558455,-0.037462192728472406,0.0019584753154868084,,-0.02707425259517722,-0.015335916921477307,0.00037306893478973976,-0.0019997202450908616,0.0917170380377301,-8.161548461082399e-05,,,0.05612736126348305,0.10182070506739549,0.010653968083659138,-0.042640197727101946,-0.03683766798356196,-0.020914367655960647,0.11820788133385297,0.012602656571283535
WNT4,-0.08066393183609333,-0.017525237942013303,0.017677068836262962,0.042983392007927605,,-0.04240681735325819,-0.030630712746047117,0.09080314487962221,-0.023876720208070547,0.021497101301242154,-0.027975321725294322,,-0.012097472962248824,0.1254389162660468,0.015330952719837582,-0.011454486090129216,-0.018119429349446766,0.039790508766877855,-0.04712233068470693,0.022220496375833867
TNFSF4,0.043677947759806386,0.06169812970692612,-0.018094560225823675,0.08462028072358517,-0.02129245542326928,-0.025247548721910113,-0.018321211455706466,0.09928116777872063,-0.040853351543340764,0.05082347242374047,-0.030170910402412997,0.04207444620684871,0.0906603620743426,-0.009901054399100958,-0.020717203636122953,0.003583825744957156,-0.027915610550408577,-0.0335983241254321,0.03956737548644649,0.1507863313897816
NTN1,0.003956678973303521,0.05678960132309186,0.00467799276843385,-0.0027621290300340893,0.03809497755603449,0.00908003136296104,0.08631525349101389,0.1013923890345878,-0.0015825579130715373,-0.009634358292276624,0.07284882401865655,-0.0530803853309266,-0.0034988361584836246,-0.0032524228397804527,0.046333404175419084,0.04678278685852944,-0.03443665206893643,-0.0038852044150514916,0.006642983831953513,0.10207365309688199
CXCL12,-0.07641789245533326,4.410787751844167e-05,0.03905164238989223,0.0235445291883653,-0.03270122859961648,-0.052351885434595125,0.006253775169425386,-0.039774146216147936,0.004279812218062473,-0.01597425135707724,0.026268885893455766,-0.011013931415282946,-0.040200453064982516,0.03650290677521077,0.0012693372994904873,-0.030301319008205495,-0.02558025797333565,-0.021247225262235655,-0.06300877742262316,-0.04944038372033989
GNRH1,0.009185461289689093,0.013793750097783945,0.04764899231900696,-0.012636622040034734,-0.03188653951696765,0.018810937419642387,-0.015267199077280523,0.1050279310130857,0.06847005024353417,0.010295331733821056,-0.020721208430355798,0.00741193467552273,-0.008790366958369778,-0.035151376896766805,0.09768032690578018,0.005040709110554934,-0.018360799662327145,0.011572234698453853,0.011013607596027207,0.042322103200216454
FGF8,,,,,,,0.014472835617502138,,,,,,,,0.001668459450192573,-0.0323814123022782,,-0.024358218805079584,,
RIMS1,-0.12642848380706287,0.020104048862295158,-0.04863331958719192,-0.024937649903429344,-0.012484365050816158,0.01002806123217592,0.014579116880952942,-0.047600280558471604,0.0021630342593185296,0.029670487230960493,-0.02126422697455141,,-0.03327623448326315,0.0032450004188942505,0.008280491240600296,0.08829257780095226,-0.03394116503413614,0.010830994952822649,0.046361879477510734,-0.11181231116998222
FGF14,-0.0070341966104321306,-0.01396265310366167,0.05519762245149809,-0.019651991678185262,0.017224000957572688,-0.035949054202459876,-0.04765070401567134,0.06303003079221528,0.003985589356443129,-0.005310794806375352,0.012629705502076398,,-0.01698737004042817,0.007449345597276166,0.02919996751700495,0.007439110912462107,-0.014858972652065313,0.023848749831634337,0.08185490966699094,0.04006003909686619
IGF1,-0.07576498083226431,-0.047416322365560905,-0.008053203838323812,0.03856831796615739,0.002623361892636969,0.038473061894646665,-0.042928479058151045,-0.03502294551897815,0.016288483523264577,0.010801181500936006,-0.0619309906247358,0.018955516149853687,-0.02027498134663576,0.08859558052784307,-0.033551450944337785,0.06308708015613727,0.026181173032345816,0.017180743500062486,-0.040754245505666975,0.05295585552263003
TNFSF10,0.06218936336960218,-0.03751866819154597,-0.01696100983976449,0.04220430894684868,0.03392531540234481,0.013658721068451776,-0.007089084311496857,-0.0025629151647841007,-0.024068651718242722,-0.005576134780742568,0.08368738633204743,0.012179653093115916,0.005179073873935582,0.031189542249078748,-0.017357210667645943,0.014363924843257023,0.008168185366849167,0.025462173515840764,-0.03422161038193928,-0.011237909351754517
GDF5,-0.026580675324188223,-0.00021312309199221082,,,,0.07132634010491527,0.002956349719022347,-0.022606504183541386,,0.06608927925626026,-0.007190461731527597,-0.0327130150489202,-0.024408742936774894,-0.026573311195684634,0.015045218829954325,0.04664425850946531,-0.05405350567717168,0.041264084060158725,-0.01916385669566547,-0.058367589510772706
CHAD,,,,0.01893038307604469,,-0.015959299064446715,-0.030218896072762128,,,-0.011779019082303508,,,,,0.007404829085553744,0.04664318859419047,-0.02041458491435847,0.022073803008727726,,
RGMA,0.055885209022617496,0.002775656135703808,-0.045958901108523194,-0.042294557547094096,-5.001255552195627e-06,-0.03471157666133773,0.016665641316400567,0.0942434399642788,0.013268017837918818,-0.032319147174096785,0.08087577328037793,0.02792645215877735,0.02613648504348068,0.09263285685591661,-0.0008158770612212475,0.0601806078313486,-0.043163294517368306,-0.03306076282032646,0.0646438760485775,0.08071258235732115
CLEC3A,,,,,,,,,,-0.027834139913515958,,,,,,,,,,
WNT16,-0.009375355713331401,0.06481800007241492,-0.01833845141001394,-0.018609422171082274,0.010270356785844348,-0.007604510052991035,-0.02057228114905828,-0.03670719090807962,0.016489875563978903,-0.01625344917203785,0.010934106721601935,-0.005350491352972035,,,,,-0.01686462107849265,0.03185885013848839,0.05552471853167666,0.11382307528397569
CX3CL1,0.02648854663903646,-0.0222004369638471,0.07228752269960136,-0.05882756795192295,0.03432178214571442,0.03449951929171832,0.002979541387688172,0.022413303951301373,0.02150119201253698,0.025138001940418427,-0.00203819159117653,0.0005001408143967601,-0.003581800146063835,0.030671193343913637,0.005922375074727707,0.0008319508761751471,-0.08034382570129359,-0.0009091981738737643,-0.014690665066223298,-0.06478133428781524
FGF1,-0.05698381277069696,-0.04228295737854533,0.014821550963361274,-0.05649348722812379,0.029525379590621764,-0.09141003247240419,-0.031540165194277964,-0.06669396507109208,0.0009058481403277386,-0.013282367663041264,-0.07961447892422951,-0.02496146997994211,-0.07788651391747763,-0.059000703644409985,0.009381756492122452,0.09158963123817548,-0.04701441052887727,-0.024981097052936933,-0.017075621739306372,-0.11709986479901999
ALOX5AP,-0.03047037372616662,-0.08105394580600324,0.01307054375049615,-0.05453456043846401,0.056209062643170174,0.06558886899358644,0.09222755669393319,0.11534335783621834,-0.05698476326176694,0.012481753801931323,0.05841247678055072,0.08281344591037768,0.0680415063261202,-0.03297113160867831,0.06087651683417552,-0.05740608768667575,0.05828227125950597,0.03162746162060565,0.05142875337791832,0.0954933559226727
IL1RN,0.0863551160690109,-0.04112805268421573,0.0034725483535573655,0.08273304572257065,0.03941231453333052,0.09510018400836039,-0.020957377751636388,0.10637984500101884,0.026593806899946962,,0.1315380344800778,-0.04477650320443988,0.05217637081779192,0.041305061086362976,0.0064472309331302735,0.024494473712935075,,0.07368072823985455,0.05564387102630466,0.057484482044088084
PCSK9,,,,,,,,,,,,0.02387990589001821,,,-0.02942761086179282,-0.004201788308890287,,-0.025794081122819335,,
NPW,-0.010638820900140636,,,0.03441470865102148,0.05776482583624656,-0.033226868671006986,0.04760928637303876,,0.01690235022501066,,,0.0669123902186242,0.018107394220413145,-0.0034790335814136896,0.05946003750113824,-0.03174639466111791,-0.018834948887570143,0.03752096073657283,-0.009636416548478178,0.02921680484446837
CXCL9,-0.0481249665432774,0.009532534673922705,-0.029053489881012966,,0.049838821369110005,-0.03684990232436518,,-0.015756588069370126,0.0009753171720921703,-0.014016700681536268,-0.01865574958812528,-0.03237849849136437,,-0.034635945386367654,,,-0.02209372490467808,,0.009077224919767703,-0.007310664726649437
ANGPTL4,0.15096974014581485,0.02611799121472939,0.05502922397921112,0.07273685377112633,0.0419140188084065,0.12928233035041353,0.03598040988846599,0.05388580326273985,0.04824160659987095,-0.03798620329202276,-0.014159427564559629,0.008470089348566143,0.09559814670230588,0.1289655334230299,0.013733362849935054,-0.11764387748508562,-0.03691118225352904,0.05759468514936627,0.110953180714897,0.1301830507656563
CCL11,,,,,,,,,,,,-0.010011363425580266,,,,,,,,
UCN2,,,,0.158460096807319,0.05670624130241141,,,0.04272602757416009,-0.024347277318516748,,,-0.05378944449690199,,,-0.007579690146380228,-0.010616515874234473,,0.025076077274363593,,
OBP2A,,,,,,,,,,,,-0.020248641984981584,,,,,,,-0.027556545419247007,
COL4A3,-0.01676039012259467,-0.025201173225279847,0.007994585544008077,0.005110483803111439,0.014692465851300527,0.006245637239038689,,,-0.02231207247433713,-0.020165067930866237,,,0.008874006618987603,,,-0.025473143541195422,0.0013015412597193973,-0.013625644557336601,0.05211388989224869,0.03971793685333218
NRG3,-0.08843851704011779,0.06309754206368559,-0.031132214357206627,-0.01966385860485785,-0.00045759287164003494,-0.0015989930378823257,0.012111635109188465,-0.042903959278122926,0.005407373116923569,0.044647285479544635,-0.010410824089002204,,0.00845435266502545,-0.02441763391515097,0.023866337370737824,0.11790171931162965,0.05256714580100357,0.01963309403973236,0.001106542297447881,-0.0430252279618057
IL23A,0.0800059257634674,-0.028709589149619404,0.02894757811160831,0.06996066396698863,0.018305703082151986,-0.032842077619128385,,-0.016888599853372387,,,,,-0.02175257550456513,,-0.029427600596208893,-0.04134210415605273,,,0.013052580231163666,0.023218765206574777
COLQ,-0.00959010584036892,-0.012977458950443048,0.08032017091482486,-0.021210608673478903,-0.024481895429213963,-0.024478783461128806,0.16067401200595904,-0.028979098601817247,0.013766772894901655,0.017383437947214433,0.012597949173235586,-0.008415072818697286,0.03576566113082988,0.004242453811631438,-0.009707122992643395,0.029927978221514065,-0.015567321114848626,0.02930456768399633,0.0009338095190837265,0.026466665796556047
SCGB1A1,,,-0.01860912153912401,,,,,,,,,,,,,0.020193974936360156,,-0.0298439118242291,,
TNFSF12,0.04051619713612446,0.030370023413792326,0.029274299206195554,-0.013982178701495722,0.022571532721698026,-0.02502887070113079,0.029040623002483754,0.03536196367981259,0.04285085251107597,-0.04575899676620923,0.05964052041147532,-0.03984720462972765,-0.01900433109879892,0.06843862591241005,-0.012197514343611398,0.009106501064957336,-0.06743895760992304,0.006851076839992084,0.011412102135896423,0.04848922771998413
DKK2,-0.0033867842712249946,-0.030071920767439777,0.009343104758398961,,-0.019505089200102577,-0.025541045610784355,-0.029941715691033176,-0.024586414807229926,0.020706243401773364,-0.009644981544808391,-0.033401817760607265,0.03297516863661567,,0.0970055811780936,0.041555535783809223,,,0.013432808074436212,0.021826655321217463,0.019980995113608423
FYN,0.0016259085806744396,-0.015716388197218295,-0.04228493156983506,0.007697551661487432,-0.058992438887140515,-0.027824226825478388,0.024592290908274105,0.09765115918564421,0.0326328937567488,-0.023480866068673514,0.03298455405064893,-0.0055707927308142075,-0.042126954580899226,0.04972479248885511,-0.003082980425586681,0.06842225897291834,-0.0033100627117423993,-0.10368861781573596,0.018154912131154385,0.002134142014708103
ACE,0.0030816580917540776,-0.03235633460042231,-0.010588616818188637,-0.04217618526730269,-0.01579772702587069,-0.05638620781849467,0.00437322527063673,0.046223442703039457,-0.0010874350841482932,0.02377718059461537,-0.02955268018091791,-0.021926793279497137,-0.08934210659371275,0.09156853970729077,0.040604897385006736,-0.028119016662783037,-0.05613897105272054,0.012958249413786945,0.004174217425125801,-0.06046215658578085
IL18,0.01856715417521896,-0.08049921710922067,-0.022360138758733588,0.023460358789850144,0.0342576035534352,-0.0826679212053495,0.050015580155653945,0.05481338184526133,0.02840709972851021,0.0382067467664328,0.013440788913618275,0.034015712241719516,0.047564477949753256,0.061882510807658116,0.047995192365832356,0.07140877431956137,0.0769178854823039,-0.02564156304225873,0.012747995285870643,-0.023237983602620076
PPBP,,,,,,0.03958153531271956,,,,,,-0.01892317223073379,,,-0.022918443476412323,0.005586097786618084,-0.02168490923909152,,,0.013417890236562034
CCL27,0.03177396409661792,-0.019041565549308682,,0.042876496312703447,-0.017045963429870994,0.00025223034232703997,,-0.020726476858844375,-0.03492135625709646,-0.009935718671300843,0.07381146091279404,,0.05872001005376007,-0.04160338496511571,0.05372841754098465,0.021478399443123943,-0.023281597829180337,-0.021858603465352032,0.031191377517910884,0.06852455052680448
SERPING1,-0.010197593761323192,0.004823115061297512,0.029083129744108004,0.0231246647048278,0.04186500623937743,0.046749350173555915,0.009175268481818504,0.12914460642702458,-0.01054433179880248,-0.0060362964608636095,0.04899682260828975,0.026803268318596748,0.020553022884975614,-0.033903635185638485,0.035700435843974386,-0.06289310626187164,-0.008121721720715631,-0.003071878067638521,0.0749225429169197,0.04816147517259242
AZGP1,0.04498696348235535,0.001698286025377214,-0.025914778658544017,0.05960406270643985,0.04738950409673983,0.030529726809829672,0.005936966507547898,-0.04230078013278452,0.0032004081805249596,-0.019171033158765276,-0.05748546262862993,,0.005677767510995489,0.07462588179822678,0.09006556093479774,0.0009929871657066774,-0.03132375894871519,0.09145175207369498,0.09212117615235567,-0.043088404878571705
INHA,0.09038095465513601,-0.016958188884801512,-0.02851639040377493,0.01660681954293755,0.05131845941744206,0.12011696083235936,0.03964949274828315,0.016465451016649146,-0.01767526624523624,-0.015307917880381518,-0.03156385788105663,0.013006543678100474,0.06380458169862553,-0.03385081735102262,0.13441768198740747,-0.007252886877469885,-0.018834948775930938,0.12545855086441943,0.061270043015633324,0.04907909751496701
SEMA3G,-0.07347030995034323,-0.06944040267496843,0.010899885154614809,,-0.03623785739321024,-0.04177408488464423,0.004661423468100481,-0.011317035435450758,0.006520338108348863,0.011515115406507232,-0.025825823471994466,-0.027909055491596464,-0.03730541291376928,0.06319147653273813,,,-0.017376686104154177,-0.023711240762772708,-0.007361181721786022,-0.018526459754977933
OXT,,,,,,,,,,,,,,,,,,0.035283165897225736,,
COL6A1,0.03846617086828675,-0.02213389488337273,-0.03219328578926609,0.03809840102380102,0.008612039967253377,0.11238693850802778,0.04396836409272494,0.1148989941120903,0.040179420398127774,0.014681067871279239,0.023722705182511176,-0.08976605351922934,0.014753545021220197,0.03428963571381268,0.032720067342446604,-0.1247195417874242,0.01706047725575579,0.02972277056499283,-0.03688901059585176,0.0037164209372454937
FGF17,-0.0741603369813736,0.02028409374275747,-0.020407812974578245,0.011920078804391217,-0.003578189991040345,0.06317008464096271,0.0850128697371324,-0.020332299761147726,-0.018757489441389497,-0.01940429952373534,-0.032908694586429116,-0.021497026698628904,-0.034707247917891135,,-0.01006564912536606,0.030980375064447334,,0.01570043561469552,-0.009922830021737128,-0.029986233878730895
TNFSF8,0.013490729351718318,,-0.018063906957521098,,0.02510805121198334,-0.024178566876789136,,0.1068672247809024,0.00772302057713747,,,,,,-0.015388867317705685,0.10048279801542458,-0.016864627634948164,-0.01220564982853585,-0.06114144308116971,0.12605244179399636
FGF20,,-0.009824017384659515,0.0034093824925872642,,0.02203893870699818,0.035277965331169336,-0.01832121723971734,-0.020985632210797127,-0.005403775757805237,0.039478278269741145,-0.0023107852896503208,,-0.03191732011518984,-0.022744483686482152,0.020703032331184226,0.058213822521071525,0.09324390195102145,-0.011802029357299263,-0.045196254542911846,-0.03398926320804838
ICAM3,0.04952116961008762,-0.03271879680176308,0.015005473845308884,0.030548732355964354,0.06338908318292326,-0.04859538396275719,0.03749266095077137,0.04320039706884572,0.0393125383740699,-0.007921479373162928,0.014440721220017046,0.06912868169931845,0.037734255113322505,0.03509838641989887,0.061663150014987504,0.04979643833314335,0.06238093255212555,0.04049532113239674,0.0050640025625223566,0.05284894286053985
LAMA4,0.02798908050977643,-0.0687536349161438,0.06020556834565309,-0.0010101931691702403,-0.012922659823932637,0.04227114236006305,0.07205838125672945,0.08635151876754708,0.003944371046684911,-0.04470077301105136,0.01831381490413726,0.004384382727176962,-0.041600471043904,0.0361753835430548,0.012521508767292633,-0.07543931265604555,0.016286610303369167,0.03513459527796043,-0.027791683682461675,-0.005850539186802178
INHBE,0.03435153045469084,,,,,,,,,,,-0.02489246011389936,,,,,,,,
DLL4,-0.08035984420731598,-0.046001256255620585,0.06301651263182394,0.07000750605296854,-0.01966883665443293,0.002317592634505524,0.09278071965349126,0.06249931161582214,0.03831360521170838,-0.013912820967556768,-0.026027522320739127,0.044373407728235593,-0.005607146518544063,0.11965051659224563,-0.040128531211095365,0.030872626521938198,-0.07299370984940748,-0.008508925076400248,0.023142584547030744,0.006172192397446738
SEMA3A,0.044467513350595574,-0.024175620278060497,0.07244577224885956,-0.002025932393741942,-0.005883718147611926,0.00489909878102774,0.0381769016970992,-0.017533748180077992,0.0004147336909808129,-0.010048933759513955,0.048585882818061414,0.009739045139995725,-0.0371900598019485,,0.034544161746213976,0.04145509437427582,-0.008753378115193776,0.07130365326438183,0.04381795143788474,0.088107290587586
RLN2,,,-0.019399437856387144,-0.02017193279672492,-0.02474551348132648,-0.037086155255328275,-0.02152312977620855,0.07374935641895057,-0.020304477020918494,-0.02340925177237136,-0.024159628068185432,,-0.025145794549448642,,0.03767277437083337,,0.04458252867399193,-0.029147180154944052,0.06879301441873417,-0.02708801059037393
C5,0.10032080738484647,-0.022421322044104432,0.002153853421068539,0.0150665332367059,-0.005158200280626634,-0.021177524581375323,-0.027813228797142826,0.055164919041187165,0.03880060269276756,-0.007277253677408167,-0.010789418150120222,-0.023911481600064243,-0.00028225343590049576,0.009716777114812473,0.01987395203845574,-0.016113664379788943,-0.028196194793770998,0.02339363242408316,0.013215079962938012,0.020678295000658965
COMP,,,,,,,,,,,,0.021738187839385595,,,,,-0.020195843810228365,,-0.014088889053494548,
EDN2,-0.019916821430598353,0.1087411611044316,,,,0.1957130553665997,,0.06847556613717413,-0.02465640147762282,,,-0.01972855273368023,0.07065909779457882,,,,,,,
C1QA,-0.13377783961382944,-0.06938361631235182,-0.0034935605455193894,-0.07041862656974204,-0.023199557362903175,-0.04783595566915103,-0.03438369590029374,0.09931742086612542,0.0300958429570816,0.00527341284206693,0.042532754728987716,0.03754503824787805,0.05574304555292727,-0.014609116080594663,-0.0193233594587535,-0.015844608952673984,-0.004749105294077217,0.0005841965459180017,-0.17611595036679759,-0.07908850241099258
UTS2B,0.051151821930120585,-0.023022352733190157,-0.022067346744996493,,-0.012828598549961632,0.0013784829554345612,-0.016021057985353273,,0.04503226488593874,-0.024242016908094917,,,,,,,,,0.04683361909951997,
COL9A3,-0.045037873601423715,-0.040058217073820894,0.005194677166511185,-0.06159472734453616,0.02330496691012656,-0.011328545378079096,0.04105123542372231,0.04063827675758111,-0.005052412166668018,-0.03100590035063877,0.006644500608967145,0.035250794439484145,0.051218538079923506,0.008718304584876562,0.03177305614733163,0.05190294156807701,-0.01705894524626346,-0.017397343771146125,-0.0001254483918725109,0.04625087327995494
DLK1,,,,,-0.041186194229863055,-0.021598990510271157,-0.006173775530418249,,-0.009374211274696807,,,-0.018888784956220202,,,,,,,,0.00831251910348235
HGF,-0.10048705529214715,-0.026890724219532022,0.02919814223581677,-3.4180630481883696e-05,0.026031881115489718,0.04765082397793181,0.04450215796043184,-0.009088819924200903,-0.03676920739728265,0.04899598715990267,-0.006185323339046838,-0.01713686041534412,-0.03829983975306046,-0.02100250964667444,0.021798907656300274,0.02454965818510936,-0.031987599988513755,0.008136268312848666,-0.03909874946570485,-0.034560161153933865
GIP,,,,,,,,,,,,0.03201737799727435,,,,,,,,
P4HB,0.1656697979401066,0.03978289255281694,-0.007058107421377559,0.07987490062733614,0.04180419639582064,0.08618887380412321,0.05967677619203588,0.07499256917268349,0.03491611771481456,0.030328875090325624,0.06128390463066816,0.011649446004629324,0.030652955092706553,0.019784368209862298,0.03611118357121693,-0.15722944723164115,-0.019247602565507137,0.06047439355404658,-0.026587397650994694,0.08596576616948999
ADCYAP1,,-0.04206118633970229,-0.02741382343759753,-0.028084579731648664,0.012721316089220329,0.018289542579986315,0.07479639242128243,-0.04055642807075956,-0.03365686168078072,-0.019014148084492862,-0.02276733381484054,,-0.037053040751595566,0.11149923234791989,0.04776220137255919,-0.01459599385812142,-0.034003543788979324,0.01580515394026342,-0.04641705051786852,-0.07551615106069594
GREM1,-0.060297527184180244,-0.01863502358032212,0.00289449922466511,,0.02086240787657002,-0.025253604792774515,0.06575869933388202,-0.030089076738353617,-0.039604392201623345,-0.01128172498043198,0.0045837536999100165,-0.05803578041968002,0.029171550533268455,-0.02574376909681916,0.0499612602299069,-0.03018815151199242,-0.029676855551001885,0.045482506278987665,-0.013040036702880793,-0.015901686851940693
EGF,0.020889531430340107,0.05550645068596263,-0.00784450744327672,,0.05941232038838414,-0.04927698088066579,-0.025639630501114532,0.03074669037323098,0.0007948831086574781,-0.017292639793117997,0.07510904241320115,0.06672267413907605,-0.006471016245974709,0.05294074840639612,-0.019518317286046704,0.05132772228307226,0.08166625184873222,0.060726873863502125,-0.05337094687422186,0.12473491154728787
VEGFB,0.0514114200569872,0.09488066782079746,0.013014453098436775,0.08010042732965858,0.015426063031860216,0.026292629926447923,0.051724991498491184,0.0789999331277899,0.015938404748568592,-0.003652314389263008,-0.10696965971456662,-0.04372005556949158,0.06210749303498283,0.01387423668502743,0.04576165539299248,0.0011891232491223112,-0.01123345636187662,0.0006372456819286256,0.04084540899462309,0.06072925642450335
FARP2,-0.002119770415112995,0.02888482898924642,0.010781415867443094,0.08949683387660422,0.0045548669292508216,0.015136936385655464,0.06123824281077246,0.04959123491930445,0.03528997042156615,0.013896943729676208,0.033523338600213795,0.04022022199946124,0.05155415669910883,0.025274257620459557,0.005668851927925463,0.059430151991542564,-0.0256011739506408,0.01817475378430258,0.02611280961351682,-0.06079066488460303
BMP3,,,,,,,0.03594476458889835,,,0.017555204620225626,0.006421468597769246,,,,,,,,,
IHH,,,,,,,,,,0.027378049749463063,,,,,0.013858189814007781,0.007926857685661268,,-0.028792872036288577,,
LAMA2,0.017281380296219624,-0.03959221062888347,0.023540534132671525,-0.02834989961347469,0.050836666961824206,-0.035049712171074145,0.04376268861697608,0.0764328798980935,0.05802417810692887,-0.00037089524309205624,-0.012048459155479672,0.03523700481298395,0.007232476761043071,0.08475008310796774,0.04218553472266656,0.012192598017050254,-0.05007894301247137,0.0358524423214158,-0.025822570786308903,-0.04176796202898016
SERPINC1,,,,,,,,,0.03882802915453551,,,,,,,0.022078982617406907,,0.028117479784191317,,
NRG1,0.002094568610203588,0.03884468686704732,0.001516690472905242,-0.018060786053362164,-0.029781554829343675,-0.0007509229255545402,0.02334482330565175,-0.014977603944919931,0.05538152174487852,-0.029644320616524205,0.055945649248538586,-0.01830174702010225,-0.028974966089563944,-0.019358540813947677,0.026983776360438846,0.013988666537085569,,0.09286636895887782,0.028562468306034556,-0.006149254383561278
SPINK1,0.1442718987747896,0.05701503858619446,,-0.005373065597790524,0.047465313963546314,0.028017571298842005,,,,,,0.013416978114124144,-0.025145794549448642,-0.024551863570900813,-0.012097908057725655,-0.006967143941321852,,-0.023512400222060748,0.037682855783229725,0.07397418207901849
EFEMP2,0.004078296519108144,-0.027839559666754467,0.018374559511983593,0.12718047692746984,0.006377405649908587,0.07572521884407399,0.035750521221666894,0.09942039903592213,0.10613400750269669,0.012769543115843702,0.05798390837206194,0.02688705408748112,0.07854851818516105,0.05051901740141286,0.06506617080905569,-0.06538702959462697,-0.06503724479003418,0.01079533943878767,0.004232510332868909,0.08504996977780635
SELPLG,0.01766526425992164,-0.08568269669090255,0.04572453133505492,-0.031226309644057114,-0.01715145711768411,-0.010229676667789324,0.0062292418144481165,0.07673946783328758,0.022586143332637598,-0.011057086731317254,0.08813990677007826,-0.01813485189784412,-0.007033699907874775,0.08408996357481968,0.04616211760033261,0.06523271926818701,0.01813107863710799,0.01257696922635813,-0.06118847052156875,0.028336617069481946
GDF6,-0.016657882013836434,6.134156063164128e-05,,-0.010615827400463344,-0.007255791778767271,,0.039413236775185864,-0.016731221628950094,,,,,,,0.1873574176707707,0.028480157711673018,,-2.1053851801670167e-05,,
