,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
EDN3,-0.02843040959198816,-0.010972908538047296,-0.004555768152428609,0.06276221762004842,-0.02000204459757636,0.009551006655876326,0.0193593757513775,0.142964910233478,,0.08325306784549935,-0.018203645780561724,-0.04300024028487623,-0.005076017188202583,0.10557518121182326
CCL22,,,,,,,-0.020170551089287798,,,,-0.018053318605968652,-0.021706771751896406,0.04960220818445912,
CCL2,-0.06531328015144354,0.04092339950637291,-0.013772694278580312,0.00977889492590325,0.07206527529362877,0.07461830224579508,0.0846485607904706,-0.01987958145581284,0.08164742563976535,0.03651144874576431,0.022165882411550986,-0.02120376030992116,-0.05694170431489928,-0.08130490871270535
DSCAM,0.054781425494820526,-0.02681991889742799,0.03740572436994893,0.0030978204188957356,0.03467180372803286,0.01945370017991119,0.018678475156203102,-0.0430976807067519,0.03798962896252108,-0.015863915583544642,0.07440233468543388,-0.06847418585120274,-0.03996798990189093,0.02909438931778907
GPHA2,,-0.024866333061574142,,,,,,,,,,,,
ANG,0.003764590862177744,-0.07904602795695641,0.019692094928220612,0.0030030568804341085,0.07075397567997847,0.16102320026186936,0.017014845685230196,-0.025251312107095577,0.06604916199084941,-0.021035171161813204,0.02677655804164364,-0.041492196845645424,0.0626746278102681,-0.04199400680108917
FBLN2,-0.026657006752351213,0.0006251988352604937,0.005130008060560195,0.08120275227890153,0.041974276882803925,-0.02039248854997774,0.0006070835793110964,0.04239027199865797,-0.05274402330395664,0.005825832182954026,-0.04267701507161547,0.004728862692816951,0.02551788009760555,0.02717245272616917
VTN,,0.0015888878195724774,0.002924215351736319,-0.02174802096774482,-0.0160570023560296,0.030162153284445648,-0.01645770739060291,-0.010571428843512422,-0.0318184907539433,,0.02991435438138441,,-0.03458228830767867,0.011209828156556334
VEGFA,0.09757513507240033,-0.1167056200919535,-0.009654252218287312,-0.03443778251626599,0.05065364399221118,0.06852518504130092,0.029443593589378682,-0.03865627916600034,0.054001995696444004,-0.0003280911909687529,-0.09321955386901774,-0.053892527223818744,-0.166839776431791,-0.032280643094676716
F10,,,,0.034923292526014386,-0.027922762296842596,-0.025103732703440903,-0.010984025547605964,,0.14367186961755385,,,-0.018780445491425022,0.05614360441722429,-0.009412184447744764
SERPINA1,-0.08013492548900657,-0.06575903580995936,-0.008649140198006753,0.03236892971192863,-0.00026395562508749193,0.06747652792479,-0.03964805686798494,-0.059118476085883304,0.04431076369261297,0.05449610841209332,-0.02195114051915757,0.0044779275654619425,0.05050235949583761,-0.0042423098763942745
VWF,0.1469248387078875,0.13016375016103388,0.11390307746569188,0.10846637408339721,0.09487315789523414,0.1595985526144075,0.059945485209417955,0.03764845252029202,0.0999290898792861,0.09019406354671627,0.07533331125688217,0.08831182091184665,0.180826553106976,0.12598656095976501
GDNF,,0.06509168921525273,-0.017604661589166255,,0.004492617165169452,,,-0.012722255093147792,,0.021508493606532935,0.05468974357333277,,,
VASP,-0.01461976066484211,0.08957718111595223,0.02637373491695147,0.048423007075715764,0.1385710582559818,0.14618780456724276,-0.025428664591749285,-0.08133101629444855,0.07437485472560158,0.07896275100525597,-0.003019331140773408,-0.01352439772735613,0.18699156765062958,0.022968044502911362
ADAM15,0.0868347176271535,0.05416326120507929,0.05420013194930848,0.025474949062674994,0.004124942903873024,0.04410751121115047,-0.03613628123671679,-0.08580724465161502,-0.022253752528445594,0.036220739337085896,-0.040930849187984904,0.04533868322326897,0.060173867685039996,-0.030561645728442142
WNT2,,-0.03902700159037545,,-0.017475670817684714,-0.02642329527432281,-0.05639705049365576,,-0.011906144536123944,,,-0.01978587548242384,,0.11464984928207655,0.06026423810628895
CALCB,,,,0.002817309153828461,-0.016275489632210195,-0.024287534707997775,,,,,-0.017316259981994424,,,-0.032297996881531454
OLFM2,0.0007011095334485773,0.05476319733650179,-0.014371933233571634,-0.010654565299527064,0.033650111900440476,-0.026391619920298717,-0.024557461585255545,-0.025300805521423157,-0.03994048591488989,0.013674647348162346,0.03547340516206028,0.06640816220543043,-0.06133906179212303,-0.01915242798975577
MFAP2,0.11146160970813374,0.08107266828319135,-0.013620799514326948,0.0074529855339419545,0.005845896405687603,0.11574706521110845,-0.02630799875575348,-0.029778669030700772,0.14092177579394763,0.1261064024761098,-0.05292895510380967,0.0901467564770066,0.18903224114833717,0.0048621185857944315
HLA-C,0.13096328864450013,-0.015837185791572582,0.05103109051001608,0.04789454683315763,0.04383639091090159,0.1822118318043918,0.032691825754839705,-0.08760702694984876,0.03206402571231874,0.03892951618144116,-0.016958746363726622,0.02947149667345274,0.1045741597924632,-0.004472378111493053
THBS1,-0.043941546813131754,0.06048373534133523,0.02378667348105251,-0.032782862142829584,0.04351266009178043,0.08681797533003986,0.0633741216713313,-0.028538127231670866,0.11868369224934731,0.025219702742851804,-0.0023462936479870904,0.026316995865555685,0.03076793728232777,0.0009937804182669268
HSPA4,0.003480616134061315,0.03593643634750937,-0.03431393416255675,-0.015064767662871672,0.05832701768211477,0.057186266086905815,0.007708625264172334,0.009950900131565585,-0.02581839508999934,-0.043625527456655475,-0.013218181670558776,0.05111097456681296,0.0016928986424906277,-0.07422245807247851
LMAN1,0.021349704579315405,-0.047957585205259584,-0.08006414628294511,-0.051562415654868646,0.046774834111625925,0.10986820065826407,0.04732011947528609,-0.017071523014323523,0.012276139075350906,0.037981111125604566,-0.057811020972273156,0.024313500597959888,0.027088197516658374,-0.06474959517982036
LYPD3,,-0.0137732677689432,0.021321828253213777,-0.021748022838979558,-0.020180404007495045,0.00608273124106837,-0.014025373827628045,,0.07883064184486908,0.10494046431970667,0.07382736513597597,,0.13470661286712812,-0.030534109655736753
APOE,-0.050617145140957887,-0.06358997343448469,-0.008506658285499723,-0.01520288839515981,-0.0236296768383368,0.07389566921366511,0.013385432132007507,0.03695292497947403,-0.14913145566720598,-0.11736383799396845,0.0057581290819945325,0.04292273686023386,0.005528633450236154,0.00465687260025332
SOSTDC1,-0.020244078955075153,0.028955502264504013,,-0.02715081016468173,0.004244981391052971,-0.03812663066421749,-0.024229129724724636,0.06966857551225587,,,0.009134867147884277,,0.07671235746883823,-0.04189238851636812
ANXA1,-0.07237714033041032,0.007977650609443403,-0.02752211567391972,-0.02405500562402719,0.03185188319508591,0.14807407655486798,0.018524853572157288,-0.10165819051685532,0.04228054497060923,0.04390697576162623,0.001567504515964285,-0.009851170200261949,-0.03380889854867295,-0.012754033266726146
WNT2B,-0.012429472954979726,0.0396643492375827,0.0035418352396771927,0.02919880305559913,0.04743518545618487,0.09469272316125309,0.08800667296147653,-0.020832632975273675,0.0720643268330538,0.06232416821889114,-0.009254119758358487,-0.004301454139454017,-0.019868053632196663,0.05331708390202666
AMH,,-0.04156110706930318,-0.022050339228185056,-0.02700564104777016,-0.003265606548283943,0.04186464701225202,-0.014439789211570922,-0.03700306096274412,,0.03603730145577362,0.012949259873851494,-0.01748705444515177,0.06863006382591727,-0.039176228170977136
GDF10,,-0.025822208087840998,,0.0316236051747099,0.022213367788778735,-0.03913560244411359,-0.01349078051941397,0.04903885434852945,0.09718154843637396,,-0.024596838586717323,-0.022070626596698267,-0.039086812077179296,0.08484954005392323
EFNB3,0.02773040525078569,-0.003870189436848939,0.047293384228991604,-0.024211391828752857,-0.03748937075065176,-0.03345434900917154,0.0002144671453531318,0.06216530132362184,0.05838768923992569,-0.022297370017016604,0.036861275733788196,0.050913364337016424,0.0231467291271607,-0.003764673329839275
LTB,-0.013436730861774765,-0.028184464341210125,-0.0375997596783147,0.0796589871404563,-0.016704340782084787,0.02074657775961725,-0.017429760601500012,-0.023646232624173567,0.034805616292620654,0.041105120769280704,0.024542614970448625,-0.028966861514942627,0.06821411393463275,-0.014903271768566663
ANGPT2,0.07095348345869057,0.14239776618675828,0.0838294583327571,0.10677789828630835,0.12399243173699846,0.18524149730767855,0.08930882109297368,0.000776190038919028,0.13268739672746033,-0.012276994590301385,0.0399712056292331,0.08613374621738311,0.0957242551509043,0.08963864415744288
NRTN,,,,,,,,,,-0.028769495881864806,,0.11358386980841793,,
ADAM17,-0.060038262926691975,-0.07348697733398406,0.026811156202493486,-0.030421594797480328,0.03893284493964001,0.1094439504502029,-0.07018364977034518,-0.03882782073434941,0.01514999525580208,0.001330426343811164,-0.02411893160205042,0.04914981576392395,0.052984265011998447,0.01016862266937352
LRPAP1,0.018850930994224524,0.0957206606775908,0.0076744324180956615,0.010485076898575158,-0.033690743805031,0.04268124123960727,-0.010239421722330253,0.018403780202554964,0.11495623188080252,-0.026107387497533042,-0.026373065562628084,-0.01413354376480364,-0.009962951119424043,0.03889705789922123
NID1,0.0789811662278017,0.1206270159231052,0.06944801943077154,0.10732046834323775,0.1920408139148644,0.1723879449791055,0.08985648460219547,-0.025279569936945186,0.12863845055870327,0.03532010595505799,0.03532925121519042,0.055054944764119186,0.16039920886655393,0.08689331805711327
MST1,0.023771301488037477,-0.005101029225590198,-0.019493364231805095,-0.027668819635931808,0.04942864965817063,0.08496478727058066,0.004683094781996616,0.04179463081535833,0.037142980180412045,0.012114782156175187,0.007024152217108596,0.1396600467017621,0.03307903646392881,-0.037938236310171326
IL13,,,,,,0.03976903186096684,,-0.014920789978444728,,,,,,
DCN,-0.015022916016020044,0.07771766952735719,0.0734228797748147,0.12241419254977666,0.04331158555032686,0.1469786093829928,0.08087950226459614,0.049290915540778614,0.04657303364533792,0.08195402945953227,0.02658258734079814,0.07461830748064603,0.09317250059553206,0.0817231917730467
IGFL2,,,,,,,0.01104918961372427,,,,,,-0.035531272942688444,
COL7A1,0.053923061240847295,0.020734825765775542,0.0750922227257317,0.0710355517411109,0.10157963643317418,0.1387416766804988,0.02668831120019508,0.0249334268096473,0.1259200028072645,0.12511036672777157,-0.02131055577145682,0.03057375843736645,0.11906649743017828,0.025271921581075357
CALR,0.0711337493966732,-0.017907186685611455,0.046237203074095616,-0.04318904275294732,0.041875120536313426,0.14124638526853833,0.014691622186102517,-0.06591138888807471,0.05473363464330997,-0.017103535336166643,-0.012990692786987133,0.06944810442454918,0.09102883075429401,0.014920352277949767
PIGA,-0.041835633898187306,0.030858767269023625,0.05269208892674565,-0.008823260469548597,0.06067421170987767,0.08095895397656369,-0.004220580003580078,0.014429276969745353,0.060845467930449294,-0.0026103313706345014,0.025467979257684178,0.050555746088768116,0.091024781320884,-0.02725543395233807
CD200,0.0520443028060086,0.06579091582286578,0.0731264647380643,0.03349511681344847,-0.03779039075122153,-0.0695152887571738,0.009739415843966606,0.10316927183848303,0.1655890040882572,-0.01742143114889647,0.06767042089821051,0.014626388689203773,0.13153721926957226,-0.02951870984265802
GRP,,0.08064850459733813,,,-0.004526668342830526,,-0.003080621760668652,-0.012853532767663408,-0.054891740659880214,,,-0.024152447294499665,-0.01882632622682132,0.03740927497796445
CDH1,0.017030116821154854,0.04673474188338991,0.01693595903161522,,0.004493948089212523,0.1303215745658635,0.006818496047605549,-0.02091732673462313,0.02668685209776007,-0.015539336919832416,0.03222529207986105,0.0275813827907863,-0.03814360131037622,-0.04537323213491781
LPL,0.07368474534567233,0.015834172076721813,0.024973815434100047,0.028390830762658265,0.0592996682629256,0.14619568951478948,0.020273895038785156,-0.06398031678465915,0.16439031990979683,0.0058394435000191395,0.04319126243580762,0.05833543456341541,-0.052738575939625304,-0.011624164993201586
SEMA5A,0.07766832580641404,0.06183611674074204,0.005033217126244311,0.04952266726353027,0.07103218037612305,0.11366588973122072,0.03728552337288299,-0.05901095380186136,0.020159223798240627,0.028256379087364097,0.06856585683238237,0.0824510891593224,0.045110251090723086,0.03675618471939264
SEMA7A,0.10291451019474877,0.033013782423447546,0.03069619206577182,0.03907354237598252,0.0765522659653574,0.004561993596577097,-0.009493628013480304,-0.03097738279227346,0.11031859280940723,0.06884922451384737,0.03777557288971861,0.00763513790249303,0.10623598431166383,0.05971728270952044
SEMA4G,0.035741790421528155,0.04305934779905818,0.028836651440596682,0.00420644809011557,0.05192558663426053,0.03512637970563404,-0.002242280658893671,0.0591318911330259,0.0012254453145743988,0.04956394631194382,0.03754462683110066,-0.038267111078584756,0.004249823860395644,-0.034036099961406746
SEMA3B,-0.03724674433704029,-0.003914174367384987,0.01802867086637462,0.008584559869233439,-0.003614132004552252,0.026011123643478795,-0.010597883765030574,0.017098917151475056,-0.11445180693727389,-0.09263563392503858,-0.023615958293619066,-0.030415614091022274,-0.04510194532987022,-0.04356317708663908
RPH3A,0.10080535315561226,0.08108582941602337,0.004692242065111545,-0.015086400257801082,0.04802809060634404,-0.0513223613850787,-0.04725747505060843,0.011580891909450898,0.06435593188192537,0.06738769255044175,0.02034878577380471,-0.06942037960743296,0.006162740904661229,0.054652738311603236
JAG2,0.03373231176800729,0.05371140436529275,0.013032435547156749,0.10241426854842194,0.10795787622954352,0.025995339059453407,0.01510804986498626,0.0107367108241347,0.19520841082299628,0.04114933191424195,0.04896525527755869,0.1893911153083334,0.16067445955250365,0.04372742338191373
CGN,-0.03720135337679882,-0.021231903864131058,0.021941353560816983,0.02624657399175892,-0.026423303576271165,0.09076139892870987,0.007148517123256718,0.016995655686356536,0.028297530472999537,0.041100492641418844,0.04209793847572145,-0.0459679063941195,-0.01485738728983571,-0.005636259081341923
GDF15,0.11879592750723085,-0.0357469437038281,0.033625335414566554,-0.048827846512112895,0.024031265915536473,0.17693651857269574,0.05010952767348254,-0.0016118009780551313,0.14392228346907032,-0.036524020763097714,-0.04242593626424217,0.0330167077420781,0.050937013905803116,-0.027175034648829033
SEMA4F,-0.039103925489885484,-0.026656969051969955,0.017691967775533078,0.021273744397630752,0.02606227610839822,-0.04720244978596704,0.012377789903228758,0.00916937588056898,-0.021304036951740206,0.051129478359972606,0.00507457481439711,0.0076184013280463005,0.020140521217755926,0.020011646136281216
NXPH1,0.01606289529843664,0.03391496359871875,-0.017107887116249818,-0.05439601546699559,0.020438752954123323,0.08191914311611835,0.0029453421352628054,-0.0497786755180794,0.017018310564734466,-0.08679785738952489,0.05544677782470842,0.0035843690192416946,-0.004823328748345752,-0.0620867401706264
ARF1,0.08497050767525278,-0.023029552645367136,0.023116421738729607,0.003214549634330965,-0.022860306690950263,-0.03589220857111043,-0.03917026467122295,0.06210974331504608,0.08189109406537179,-0.057461361431969164,0.056754542043355345,0.06094329971544916,0.05828457329620499,0.01621853173484335
DSC3,,-0.018818348974696128,,,,,,,,,,,0.038268070061648174,
EBI3,0.09659038689561875,0.02634920331117859,-0.012478298780288997,0.010724476775055157,0.06449383736102934,0.07012578398364859,0.007513446942162059,-0.024326754550061863,-0.01854579398503883,0.1079597267435054,0.0348472323010724,-0.02970971176272946,0.05827579552048097,-0.060198533551590126
TIMP1,-0.01103555176264701,0.10681193508436272,0.06199118817102076,0.033081466115120126,0.0855126389085509,0.14326294585936586,0.028920934049369976,-0.05117329751204187,0.1398977044280368,0.09903559684481852,-0.041474736069722316,0.06334409056133503,0.10611264019165625,0.01130125073569834
SEMA3C,-0.025750334340903635,0.05126289316547355,-0.02367666666614313,0.003839869730411653,0.02278707846579599,-0.05524454887538171,0.006787360136609838,-0.014876141376166154,0.07576268444396117,0.012160582408153866,0.01727928279440189,-0.04685368002051231,0.08433449852125868,0.07897762165631012
GNRH2,,,,,,,,,,,,,-0.029089638339499495,
GAS6,-0.0905284103252195,0.027294734397217253,0.009428740700405861,0.056384833464199584,-0.034613966918255384,0.0768542121608455,0.012378509402637908,0.05282362251556247,-0.023913060177888485,-0.00285156169641805,-0.03200334775711517,5.681645067091698e-05,0.03907083291256637,-0.019394280277066692
MEPE,,-0.002467925212519719,-0.012645996842986888,-0.04087823898305451,0.055002497445623924,-0.03872363832950702,0.00946737076986599,0.1085762606960028,0.41032664356748116,,-0.02760535259928081,,0.09290919191080149,-0.018655389024293915
SERPINE1,0.02925339787354381,0.0311490090488735,0.04160626727920186,-0.02088378591871045,0.07254492757657646,-0.04369417600144884,0.05657843554563306,0.026264087204849514,0.16187772999040675,-0.062376720067291454,-0.05718434081307516,0.0364848880193569,-0.02298764804305961,0.017844125035139578
RSPO2,0.06781921217242536,0.04817802696504435,0.04604193681655183,0.01818355461266725,0.021892751166452434,-0.05729382908553832,-0.0008243896266609195,0.009755175420270965,,,0.058920530968173124,-0.00889141567615823,-0.027668637710303957,0.012559404375036106
SHBG,-0.024029519557102447,0.004725888486044146,0.03274851463480263,0.01234801051809613,-0.017932880313949316,0.041404512258262825,-0.02017055116582512,-0.010252422132097302,0.07402789899798703,-0.00046965756865855395,-0.023901084683305884,0.12826888958929045,0.022670170784456066,0.03200216658920982
LGALS3BP,0.023581901107138745,-0.01073651406408591,0.002038486736063885,0.06924344634558591,0.005251131934920253,0.1300806405114672,0.006821298296036971,-0.010814478700589686,-0.04201840539390165,0.00255659794853747,0.024751376907939375,0.008080303833728144,0.045400902776434805,-0.03227932203013503
LAMB1,0.046755636703439095,0.12077999350219967,0.03944408466711504,0.04175999790405947,0.187486916278567,0.14160310790215636,0.06025916217759155,-0.048442254762603006,0.12998338839606513,0.0996367206891031,0.0422629796810843,0.0777198503048269,0.14733767863487324,0.08677047321260073
SPTBN2,0.03738666504434469,0.04316272607624295,-0.030608136563277714,-0.01195009443705383,-0.037482443666284934,-0.07723934621535987,-0.0446736616743028,0.05759379583605409,0.1258479425492611,0.028254715932602023,0.04601946241359884,0.02308973193480374,0.004385449911617346,-0.0013228345707168208
COL1A2,0.08168632621063074,0.0733736116725638,0.07549309046356675,0.13994391089822458,0.11660535310079098,0.17155350504772196,-0.005995963852940893,-0.02173049489110202,0.08817390756584641,0.11628143127374652,0.02860427299063434,0.07218263622497148,0.09445536271673154,0.04987818290383242
DEFB1,,,,-0.017690666027759604,,,-0.01058019484331535,,,,,,-0.006019708794972574,0.14988173840523777
CEACAM16,,,,,,,,-0.018610468368308264,,,,,,
SCT,,,,,,,-0.00972450287687519,,,,,,,
WNT11,,-0.02697280555995439,-0.012586022504293788,,,0.16975161032053493,,,,,0.021706898451831363,,0.08506585819225689,-0.02336736905417412
LGALS1,-0.10570717674769432,-0.023852887723364337,0.015132678171833044,0.010636041933230084,0.07383132624146038,0.07993653305711236,0.00506640567270753,-0.03336816163921213,0.12187715644303378,0.10617197800537612,-0.06795645099785032,0.02946288885302801,0.06910194914057469,-0.052601893617120705
BCAN,0.11720433006488823,0.08270806754250418,-0.053953878809313696,0.020810155201617324,0.06762287239347987,0.1536821829282577,-0.010802017190788682,-0.10328929979273735,-0.14500407266206766,-0.07078770917733983,0.06266811436289038,-0.007204109126809775,0.013013426649675341,-0.004153202388641357
ANOS1,-0.013458762483187055,0.060609560728867945,-0.03976999958023686,0.0058242277524118,-0.011191657796331389,0.05345149284024193,-0.01738573270690456,-0.017584948296429502,-0.116749119414537,-0.05657734320856464,0.00779734230626957,-0.03269705013139438,0.021510565742094978,0.08975341929570389
EDA,-0.030111285722730512,-0.019746694846375357,-0.015275100101475763,0.003976957537711169,0.10336239144872647,-0.0286596359663089,0.05611269393504112,-0.0223959540625694,-0.048647037720076024,0.0910375365093453,-0.003198483151384537,0.00012919161968571533,0.0196430066252367,0.024524115193140062
FGF22,,-0.016005479148689897,,-0.02566710034231926,0.032664291063840036,-0.021971341013092074,,0.1329609115185564,,-0.034649410961629844,-0.024320583162609235,0.038569445447018236,0.014855067060943744,-0.03248899388583308
SHANK1,0.0877858600134019,0.025583987298863967,0.1289683162073944,,-0.014194973465796871,-0.02090433552114247,0.06272629241623406,-0.014341414945416298,,-0.03633648446639556,-0.02859014212325903,,-0.0027441994344193357,0.05846563844443859
NPVF,,,,,,,,,,,-0.01805331981606755,,,
RAET1G,,,,,,,,,,,,,-0.008213269134211882,0.0016272616387700552
TGFB1,0.02667396724617241,0.07778675785129877,-0.00699982952503596,0.02143480124421252,,0.0782367853683016,-0.010970562987507614,-0.03336558135167137,0.06694877702606711,0.030541901823769015,-0.04012628923500265,0.031134091739224632,0.11519778549289321,0.026053037715848968
MSTN,0.10379089937191677,0.009796436348567096,0.011085369940158426,0.003023940006259388,-0.016235312439189565,0.11050848193395976,0.019320612437991064,-0.040713830776132116,0.05487824769931308,-0.014830959210639925,-0.020441601930244222,-0.01103606102361687,0.023884358522236738,0.09385448228002524
WNT4,,0.11360694025105847,,0.0799430897932154,-0.01598469190026102,-0.02491185556843305,-0.01494284921938808,-0.014222946624179982,-0.006170754735629991,-0.028769489739036515,0.0009367841957305782,-0.017035901197396605,0.02436569714531156,0.15545284529741513
TNFSF4,0.15442857173381358,-0.02511627275152862,-0.014778731476042332,0.04582519995256755,-0.017328837069001016,0.00920814534957336,-0.004125544235434272,0.04465659857330058,0.1780985848657315,-0.012437805383373161,-0.029155461245543152,-0.00712493036698546,0.09544594588409841,0.0507844351848288
NTN1,0.01618769591579567,-0.03143665261191291,0.0033138582434797774,-0.04395671139188674,0.041717075142732256,0.17513830453416984,-0.018627740604638607,0.03776512783742509,0.10939222727318434,-0.014058161353953949,0.06765636987258258,0.05477830492703946,0.03591013726981454,-0.001147089912292967
CXCL12,-0.02558813731232068,0.020523660117011833,0.022449486994579958,0.015332414066923792,0.07164376408095927,0.0839943531355472,0.00037498563414642666,-0.03016292944711043,0.09118240088641262,0.029845737909091962,0.003908498167017192,-0.04130291616032537,0.1182010951947913,0.03952747061873634
GNRH1,0.024451305298993243,0.003193153658643291,-0.03978223361382213,0.06181898602481288,-0.014440246265909128,0.06043379616403864,-0.022554155869349155,-0.035414120232832906,0.04972903095330747,-0.03715618550685506,-0.015197546548388282,-0.017262837748372496,0.07794760881361992,0.12427328350505745
FGF8,,,,,-0.001885869789577282,,,,,,0.040110601684478615,,,
RIMS1,-0.02733400781953356,0.002032938042253174,0.01914812803853878,-0.0013044126808354995,-0.0063001847006768,-0.08153658556682253,-0.0031589895035285987,0.05817140730811178,-0.013850717301046383,0.010462160401794944,0.016045259788598682,0.016221416462015897,-0.050715006910200325,-0.04514775082456419
FGF14,0.02249002553537541,0.04950850418954657,-0.0006253412323164021,-0.016403102862050253,0.010903222673846349,0.09671668425183316,0.006241965424769758,0.11173190851164207,0.13542249125391118,-0.045066108646810966,0.003464262283502821,0.007646764471607776,0.03710478108289533,-0.011189067492347538
IGF1,-0.03770710771664363,0.00946333867097479,-0.03528239936675324,0.0478286944011679,0.07446554231022363,-0.04643503568263959,-0.002830896604392969,0.024246598724574544,-0.019087033834895167,-0.05984223643039237,0.042723221146055694,0.05711381742205624,0.0634465119727831,0.005331603707303434
TNFSF10,-0.015988649953193834,-0.0019200915442259387,0.06368713245375474,0.052494106253816994,0.14617553964969712,0.0877835461973622,-0.030745537818231305,-0.028071295752254973,0.07973245801457145,0.02363451804869112,0.0688097117236584,0.05292434260389477,0.08230602031156879,-0.004540094571732125
GDF5,-0.021389021871544272,-0.015683590167579083,,-0.023452463541116412,0.2682925459930558,0.17334260916825422,,0.18165156230153498,,0.10228623447381022,0.06667369873502331,0.04196345861742129,0.025261932275072795,0.007959011617810109
CHAD,,,,0.03495280388660531,0.10169722389490479,,,,,,-0.012425362887714321,0.03260883543282196,,
RGMA,-0.00498885215569989,-0.046746864207378926,-0.030920529671866353,0.025166514784444885,-0.02328933890895743,0.14689011718592423,0.006730301681458453,0.026169416639494937,0.013360674513229193,-0.01726504530664052,-0.01045403124343021,-0.00588724388124412,-0.0048656402641418005,-0.05214223320490333
WNT16,0.02167474707260104,-0.038412078019859505,-0.027721192984621446,-0.015414147203430517,-0.019457976839117572,0.082417824648285,-0.016727839015867364,,,,,0.015362365059552864,-0.00752951389825488,-0.03267905795737287
CX3CL1,0.021306891333496194,-0.002957373937274099,0.0287219252649328,0.034678071634139565,0.04843977376770091,0.0028793339484248655,0.02206319599147816,0.026861982622300416,0.11943013752159233,-0.023006428073967407,0.05498344955468163,0.03378523848750746,0.08386394251199616,0.04625426421246434
FGF1,-0.06918793529927647,0.07120646641412251,-0.012556126664173566,-0.01782514614107724,-0.00394356454322325,0.050275827633508866,-0.02191093152031258,0.025162776324247564,-0.04624162668883023,-0.004637033409590638,0.06461015989366498,0.009696352759525127,0.029075577607448222,9.273855178636112e-05
ALOX5AP,-0.08073918703297807,-0.08228107246031213,-0.008867310917159792,0.02687610911286081,0.025170735193264744,0.12086966742335366,0.0004444055517896954,-0.08468630714540443,0.03995959731137723,0.058469395263563144,0.011800195469091682,-0.03669674733060739,-0.06779829532408932,-0.07485158025765137
IL1RN,-0.019034875057243886,-0.06135996353349383,0.04026066640332684,-0.07325900874714276,-0.019822214558770295,0.04499065649240263,-0.004515837947459004,-0.011183342285608574,,-0.038490662023076425,0.00041176962977991114,,-0.01614892209442959,0.023806512548924852
PCSK9,,,,,,,,,,,-0.01574722510470249,,,
NPW,,,-0.020089223232717352,-0.028008115713700453,-0.02053283962959424,,-0.013490781790852328,0.014442832683931666,0.026590580665093403,-0.04229073590559595,-0.006195543637539942,0.15014544477942135,0.05473276094659392,-0.008830672609304955
CXCL9,-0.0069667396699040415,-0.03782253645364333,0.039114108726925494,0.0055205924166678464,,0.003162082426242929,-0.026246898755478188,,-0.02472709252241869,0.06407446137747042,,-0.02077253688842295,0.1069746722846215,-0.007611136861124497
ANGPTL4,-0.05609269808198101,-0.07108642908292102,-0.010049381466519352,-0.015619319182753904,0.03833300356868533,0.05453401093438141,0.006934675420481207,-0.031206399497990117,0.1457424397207745,-0.02502545956346984,-0.05200368536667939,-0.00908904706755049,0.07083195787344818,-0.03328309294564713
UCN2,,,-0.013929748200653137,,,-0.007792596538674076,-0.015237339580259832,,,,-0.027228625365995747,,,
OBP2A,,,,,,,,,0.10435099578652182,,,,-0.0031796870981681945,
COL4A3,,0.06885320086504242,0.018596929752055655,0.030984983251007618,,,-0.019711114940120247,-0.014103557170694631,,,,0.037627318993280194,0.004869119234420387,0.050796679006421805
NRG3,0.10797113504962132,0.06951586194884139,-0.04336823539175179,-0.011220685628015606,0.06123074950909442,-0.07355294829501235,-0.03515308445205215,0.013280344870016673,0.0116475282634754,-0.009922393954585254,0.025666411170229452,0.058011731468443045,0.08756880274786971,-0.041730616672816356
IL23A,,0.005030329493488984,0.0861046499100867,-0.0426249413941564,,0.023264240006771374,,-0.017159395532758567,-0.037517235309965355,,-0.01574721961141044,,-0.023728050637708248,0.00617959762114795
COLQ,0.04636913434983036,0.05000619197079192,-0.019679978806622922,0.0001776384164307724,0.0684089344420796,0.0524833322369772,-0.027296960879061187,0.025187456314346,0.26432668977771523,-0.006828217856216193,0.05233753719464883,-0.01355334417798522,-0.0001268102339834712,0.008135741139040586
TNFSF12,-0.04969233062783673,-0.005985689108301587,0.025796003308462698,0.03855360792015635,0.003335224430773717,0.06886253223993687,0.0031861273941223463,0.04448896879019014,-0.03753890673177218,0.08257417708630506,0.02601812482039344,0.06772958728281926,0.031670262410468906,0.011651438958373254
DKK2,,0.0139684905536593,-0.014135109390748248,-0.017038021227345466,-0.02831991290699603,-0.04211513653262097,0.0019364272533605293,,,-0.024434624419344214,-0.01858849945107132,,0.12929457292300034,-0.03648055462887623
FYN,-0.031189638968122647,0.04251629824142096,0.007097585830240414,-0.0064110429898987875,0.06303461136774793,0.09682523933572301,-0.0020220257041548115,-0.03967908850979617,0.061043548757215293,-0.020055569196747378,0.02155290643288371,0.005874202558501871,-0.019232839588827117,0.02758615313000402
ACE,0.17420145235307932,0.11657249673910763,0.07863768701009416,0.10625771441080267,0.17884181691344347,0.08675655388350927,0.03733052872007861,0.03176844700367776,0.18145638095242583,0.01532875678157619,0.09584625163712795,0.12183955028203769,0.17484975665720834,0.12366284179296466
