,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
VCAM1,-0.003790883014900206,0.05063150702767742,0.11258045018955308,-0.0219385329941997,0.02301038054944635,0.13658713504857944,0.15939821738134974,0.046473973466549134,-0.043547726803354614,0.008677076819862512,0.16951926789787086,0.07132661237392181,0.045819119654609206,0.026504045605539962,0.025670586866973398
NXPH3,0.09237620780538709,-0.005225133121993962,-0.016499401756196058,0.018498779988220596,0.012178203207327182,0.16195465201706113,0.052974087607946405,0.0008057003767708254,0.03339906973491815,0.001180279822075285,0.07656187565976454,0.06862613786963141,0.05597899562943996,-0.013640881477671903,0.06325982867833871
MTMR4,0.0008558117495534351,0.01352145295889815,-0.08223957020241243,0.026992346219166848,0.009197476825215621,0.0704646559077846,0.06893229585511432,0.016286201417276807,0.05283343354623217,-0.0043687215872234625,0.03922276144276872,0.02326815487054266,0.06516673668514264,-0.02922507612391769,0.03477311382470339
LAMC2,,0.0033333618716566327,,-0.025761729893803056,,0.009680028146017762,,-0.01692224510628922,0.03187471499829317,0.10686896562789393,,-0.007724554001202971,-0.043416380002501836,-0.020002265632519375,-0.029472363167996344
IL10,-0.024405435554987115,0.03439227717589232,0.047962918678619286,-0.028942439380492426,0.009045266534580123,,0.016822815829828062,0.009287187505516433,-0.02030809677201025,0.06610149863141865,0.05202757628390263,-0.022488199823114917,0.058197782234184724,-0.025866225386887702,-0.04918936637536205
SEMA4D,-0.029039935840535273,0.04294627593985241,-0.03932353795089791,-0.026180488258910898,0.06425469788991515,0.011053529994938593,-0.02384882759432193,0.034083952365797046,0.08517335255277607,-0.034303650912927745,-0.11985314433885079,-0.039764183385423785,0.04881555790862375,0.020340070272147806,0.08194081375876558
TRH,-0.03334355807524018,-0.018236045352112804,-0.021190668561406653,-0.027321319578310785,0.13310170389257361,0.036814111543687605,0.04270053485309875,0.04016135069190006,,,,-0.03546421235609018,0.04198805355689652,-0.0038217166814930965,0.10149279047315468
SEMA6D,0.06775231123241997,0.022232348491670068,0.037680501229887274,0.08684286915504696,0.046281306396147616,0.14896669422754177,0.13922655595272668,-0.013017485669314682,0.06447464532949526,0.025054288846461343,0.07957603345601451,0.07549917263903616,0.018198329679504383,-0.006202880105373814,0.02447442093822512
CEL,,,-0.0232542119441677,,0.06253500008227562,,,,,-0.019366298506540633,-0.029330648718579534,0.020535544529141355,0.02871767303644092,-0.026959799679144976,-0.049580210174073255
PDCD1LG2,-0.03668084526984527,-0.0029846190033520747,-0.028631997608581077,-0.005162439231411989,-0.04255193436794185,0.03387905395167022,0.0293866985941094,0.04745366959414804,0.05142366076541327,-0.018165433307559865,0.05332933809350371,0.11361207946447324,0.08748084377134265,0.07151110598895669,0.050090237631681064
SPINT1,0.02051423559152002,0.0062327339581162,-0.00891778995663277,0.016304460979674747,-0.01303182089461189,-0.01150039337182889,0.08095822030085206,0.04005863438915473,-0.0018523979575135597,-0.00014865786996932792,-0.031245494654316947,0.08320089450869592,0.06899396327402268,-0.009492031329178146,-0.02969671730664172
CTHRC1,0.10886938966338955,0.00035230048707993156,-0.024897466885408052,0.04729196402372644,-0.004614261927783124,0.22284979073125338,0.11709926474558538,0.002722130653557167,-0.10422038007754725,0.20580391916019608,0.12988855800028845,0.0950678865335019,0.04252505687062671,-0.04074823814753825,0.009208102590816709
PODXL,0.060923809337083724,0.0014340199439468039,0.06803166485007135,0.006419067499090315,-0.0008156601178295072,0.1665335482592954,0.11119215623708173,0.01825589198767968,0.0878183091134479,0.05838723912866033,0.09752784247853404,0.006204298017264391,0.018450994524345753,0.004487059128020329,0.08163291227276229
JAM3,-0.0013245422867962657,0.030994960841529653,0.05804140651766715,0.03218623866111443,0.020630352893075233,0.09843658723570656,0.11599656409974717,-0.07613454065031895,0.08052533889953549,-0.019072031173845167,-0.08946346789981759,0.029615735831910225,-0.02656359476026196,0.00490822216252066,0.000293214243463248
TGFB2,-0.055110900236817466,0.025176998508174248,0.09007478710551892,0.022693939203406142,7.946045124018775e-05,0.04260061395024575,0.1496269733218297,0.06347321262416193,0.05989230809026775,-0.11776919366342369,0.09537707406478287,-0.00646450932129307,0.005093431126889048,-0.08552029881925227,0.0005687296816615996
COL18A1,-0.014205532747018315,-0.009390517531305992,0.05860488812399612,-0.004241063567272941,-0.06039831912166551,0.18905958547166218,0.1431895390335066,-0.002223843837925975,0.16620930902518455,0.04071199362865318,0.042552053375166224,0.07096863694220053,-0.03486251454573357,0.02625126597754777,0.011480609627539648
NODAL,-0.014385947020378938,-0.002571146084265126,,-0.02269860287127839,-0.03895151261710072,0.2692512396860332,0.047518904252755303,,,0.0533112952044944,0.010251370127307185,0.004796973341106213,-0.01842492645796709,0.09009449365917979,0.012544801265976204
INHBB,0.00264656914309889,0.023029322907512723,0.003975436577965023,-0.023701330208365012,0.004170557894687103,0.06088100197794702,0.08615823354647878,0.007663773945236774,0.10098283851124072,-0.0388285834344228,0.01620475151360961,0.007061191970499563,0.011087819958620676,0.05942203346163556,0.06019917011605404
LCN1,,-0.016842484686587524,,,,,-0.0276734143268805,,,,,0.022052378279293957,0.006098391011147152,,0.07731434935755081
ARF4,-0.03675521051461493,-0.017107425348528896,-0.013779136483680595,-0.04561960304813727,-0.001169187407608587,0.0983543240131088,0.05987730242228055,0.0694599967920869,0.10520908855494827,-0.021520830840127115,0.11271676514080949,0.0811463042100955,0.04512460700347289,0.04174856631101355,0.02595922070848206
CXCL14,-0.051522123792344734,-0.043749129534522396,-0.005441462865268392,-0.03459249459214192,-0.06265688094594832,-0.0991301211401578,-0.05805886659459205,-0.02690710471696488,0.005025333186692367,0.01940748049072892,-0.09226877316876361,-0.07056495334382996,-0.066630418936893,0.004132905009275958,0.05586596250709097
LIF,0.04086592035708921,0.02740662545861223,-0.06694594872942534,-0.0020550423327640147,-0.03125028281666658,0.0034981737624687104,0.013426159246908004,-0.008381849579498758,0.03887490492217193,0.10177031467387135,0.031424106672458346,0.001107356127855155,-0.02337423951409261,0.027099986098369767,-0.034991024012360115
IL17B,,,-0.021190668561406653,,,,0.11646476086222636,,0.010508659855451066,-0.008765455184225553,,0.029708898689238327,0.0445864778724057,0.05168220384446586,0.011887654337623446
MMP1,,0.021251122010943372,0.00871147649266944,,0.0734715412993786,,,,-0.10295384963603221,,,-0.027292046415194924,-0.022476210165663715,-0.020606954992950507,0.11175159293052866
MATN1,,0.009968943978617369,0.0282502186278684,,,0.0973086289121822,-0.015142144243796469,-0.01361103553558583,0.024409693310367003,-0.03084292607861404,,0.04313450074947087,0.06301516783798053,0.03576675650733733,0.05899879598601486
ADAM28,-0.0316757024994698,0.015759646526516888,-0.03285191655974299,0.045722974779876926,0.0718630731487947,0.05614758843144503,0.11725914303470852,0.02034341796342148,0.019356200763617566,0.05447382410986917,0.029396029560178023,-0.03398877485419677,0.03838575857174696,0.0686647054682241,-0.024893774664611307
TCN2,0.0270295628889383,0.008012552880481826,-0.03257976986515636,-0.009857599415679772,0.018581687891545778,0.15248208387116846,0.10230632875714155,0.034291833956285926,0.050690707634732046,0.010012311954668477,0.06086916606001809,0.08976806185201494,-0.024204075602941195,0.014834278697082693,-0.02105667379155961
THPO,,0.03234569455926862,,-0.023382482324914522,,-0.02409507505193557,0.017255861103457098,0.023779289430837916,,0.03955888089442252,-0.03361186667633886,,,-0.025441118171022528,0.05220098083619769
CUBN,0.057482811351059974,0.021421598684248727,-0.017481129932922425,0.048425281161637905,0.006061676563761174,0.12737606658055547,0.07605138221224751,0.006743780557547079,0.0901043440467811,0.02120885303470649,0.07719418371115232,0.030102161856609532,0.07151877632676597,-0.017886124819986943,0.06804483135624245
TIMP3,0.028729976788470193,0.021759719400651894,0.07578364018798635,0.013819795085120113,-0.051528106173010575,0.051993457560626066,0.13304734909367943,0.02364839352927197,0.038467975187970356,-0.03420757281777601,0.11449971483731444,0.11686781764219094,-0.0018726534637625474,-0.006899512704593452,-0.01786709164102748
PIGF,0.023818228760171697,0.018567742165076277,0.016976910655128092,-0.03499190876332782,0.04154463555911458,0.13958113550485252,0.1569105021895152,0.001666150283024919,0.09057900097764301,0.11114555781916194,0.06982466855033237,-0.005759096950146922,0.039698348795674604,0.0808288372300233,0.07347056381656288
CRH,,-0.01973297605142632,,-0.013000142489989598,0.008157332435709971,-0.0027432939662335757,-0.042554434129472525,-0.008806128715846502,,,,-0.03984831014800703,0.016183880456513998,0.00998173302050672,0.00583198417901432
BDNF,,0.028728462067463805,0.009931759042677924,-0.007594003009358831,0.04067997735228623,-0.04600381168197313,-0.12255419552147659,-0.03054521984339774,0.08536318546021716,,,0.007683718395383757,0.030318909548789026,-0.08582352702593073,0.038612060247652596
CCL5,-0.04304930811796235,-0.060654296719392285,,-0.006663324434394456,-0.07179515665221467,-0.030223663189313403,-0.05633897208161621,0.0032122098110149186,0.034614713449875475,0.0218066165424167,0.009663779804848437,0.020257981098604008,0.003353456044184821,-0.006876941942195555,0.020141625418363063
GAD1,0.1008078073820862,0.050173166361132907,-0.05123826101343679,0.03060283368825119,-0.05033887267037915,-0.1356507799060352,-0.04047903740110641,-1.3194529678419474e-06,0.09740367878728116,-0.018404108327723472,0.004896423615393769,0.08491586696463577,0.0818248630761055,0.02855997600092517,-0.023610511318134415
COL14A1,0.005831051590737492,-0.031392665644470207,0.01810969305717845,0.003315177410661165,-0.0013901714033263432,-0.02032466803989864,0.08173031274923766,0.04824155880475732,-0.07371019835167282,-0.02486233319171498,0.01894978576250044,0.08994901102918666,0.004449979400347271,0.047054608950942926,0.037230846070776535
HLA-A,0.06902877342784103,0.039250739826986514,0.10160480558316957,-0.012579868309735873,-0.02681144242818206,0.10129397083658043,0.14664946791901148,-0.02103331305075897,0.019214795017940312,-0.039230926701570176,-0.014571960095011282,-0.023431886704677062,-0.11743084743462545,0.005130158799391767,0.051583559459178446
CD5L,-0.006528357231028339,-0.0024667479653270926,,,,,,,,,-0.03836702214602833,,,,
FGF18,,-0.017854774643390414,-0.02119064489754078,-0.010328515990241099,-0.054612099246085254,-0.028706646332479647,,0.023415928171343102,-0.030079311243599638,,,0.061983206064311264,0.019791423610153337,-0.02485909430519413,-0.017325833425991057
ADM,-0.05608888804522396,0.043242544444922495,-0.0555573510998485,-0.041919444709898626,-0.07693869241591798,0.13638430663928366,0.0783902203617926,-0.004025217943370398,-0.02570480997802435,-0.06981122614249391,0.04613410305652366,0.024709788992755916,-0.08258622560640443,-0.031243614788275805,0.016679430997733908
CCL15,,-0.03292271880821332,,,,,,,,,,,,,0.09242997643090917
GNAI2,-0.02606309707668745,0.0035901616410228465,0.024841974702649816,0.00757671587134436,0.00954996805575174,0.14976839090736752,0.14589608089111097,0.027686359834263544,-0.012998266378685133,0.057348614989638044,0.09000489828043813,0.059675649529694376,-0.05231301089631846,0.0781457525942099,-0.009939064788312952
HDC,,,,,,,0.14246014451816477,,,0.028273402836042433,,,,,0.019887212803816105
COL11A1,-0.01845398537000746,0.007695997812886147,-0.04151525734475288,-0.04674991464089213,-0.005039691399859173,0.21677823570140506,-0.019106332117166946,-0.027855282835646082,-0.05706080527302638,,-0.06052299363062109,-0.04065628298523688,0.007411919156306401,0.07265724252441165,0.021293697635658353
NUCB2,0.04231961140382184,-0.0036707478202188944,-0.0012000880115428133,0.0015226292634450346,0.041418456660132705,0.05196203936903927,0.09034601032190875,0.010863547516964731,-0.050392713643727306,0.02368952533225629,0.00746966966264928,-0.03999564582555863,-0.04869572428933419,0.012661817019075896,0.010919129304109624
CXCL1,,0.0806220996249417,0.028080019340593555,-0.0241411514683498,-0.07203227693777293,,0.027417344785357293,0.08367407661230547,0.07730466028374539,0.0481187369016742,,0.07523915102913283,0.02773120178283842,-0.05189539592522162,-0.014275319031221215
VCAN,0.054286240816567195,0.07523685709966656,0.014340329064011493,0.014061398218353957,-0.021558670226751713,0.20981045018247882,0.15988061245929683,0.017649839272708225,0.10384166798261814,0.06864673065064204,0.00011651394766582761,-0.0031811140418362216,0.02494722360325225,0.04847713705809937,-0.062311207118994454
MMP7,,-0.018889545035170326,,-0.0205337923636553,,0.003430294027394407,-0.020199310247972207,-0.013442211821478938,0.007453058180305829,,,-0.014761994688139175,-0.0616297240203859,-0.015575818923931244,-0.001886346280388885
PTPN6,0.005052056801951632,-0.01604116778245912,-0.021728903032606738,0.032996297314872164,0.07654840871034951,0.10033088925227389,0.0900596113941223,0.007679603667017696,0.11522835139122384,0.13554214411511023,0.015649312393067497,0.029772392186814177,0.04114026239294028,-0.009064912113255504,0.021295116470952072
PTGS2,0.047141120033185664,0.05048100628466647,-0.03898522843373535,0.0043153315075936645,-0.09214673130663766,0.027204279200754806,-0.11729970931925213,-0.014842545084843345,0.035760207450906335,-0.060070063403431136,0.01201013274367394,0.0038420447387968563,-0.08169236836163464,0.007898706725665543,-0.02747657540340397
XCL1,-0.03256213916003576,-0.021623809807802034,,-0.011237795037419226,0.015642203934655406,,,0.10565935220560915,0.006013192427155775,,,,,,
CD58,0.05286284998560304,0.02110971436686471,0.0491420514532787,0.023064716771320125,0.0680084230216068,0.08092706919241445,0.12846933371322744,0.022899645330734898,0.065994722787485,-0.08032010194795086,0.02744965718437016,0.053347294150512196,0.030577710384775664,-0.0019744323696895983,0.06033520747930263
TNFSF14,0.009717779905982502,-0.021788217591761038,-0.023339673679255157,-0.046377977858451956,0.018003479545644244,,0.11856160161660537,0.04879717726456173,,,0.17704116643746223,0.010297742291500694,-0.019574024816419955,-0.029755361533274627,0.05056683873041842
CNTN4,,-0.010150527121413103,-0.024360942776447316,-0.02019633947607054,-0.009016454022334192,-0.047214019869557915,-0.07172357875866926,0.0014690998037711026,,,0.012926474776726836,0.044668545271330955,0.005958596719757833,-0.03794019110409446,0.006936744974259023
NTF4,,,,0.06617295060026514,,,,,,,,,,,
INSL3,,0.05196406470851941,,-0.010328513964362972,,,,0.01966686174048129,,,,0.052854140180693746,0.02764371234933063,0.04610391508724959,-0.020574952506369797
BTLA,,,,0.05538194571668842,-0.043664180859812246,,,,,,0.06297339874418474,,,,-0.01989495031247302
MFNG,0.006681287682281354,0.013840962073870243,-0.030673379967351526,0.05278869533901095,0.04201717614154258,0.1762816664931834,0.061106333075800476,0.011944718136730887,0.07906193488671118,0.08054088540250914,0.010010491690168693,-0.02709359063136245,0.008044246642478556,-0.017314798469037204,-0.041276082735183815
ICAM1,-0.008964614955767657,0.019082582456344217,-0.030519774732425852,-0.014817259475784205,-0.047544204634012474,0.1603576487654124,0.10435453885670519,0.006522196905277797,0.020663371017497864,0.0659743231936484,0.10776430617833285,0.07328353796709244,-0.027516324742684648,0.029447284518811134,0.059392346677193224
PROS1,-0.01239111698736952,0.005793363818443023,0.10282387293321923,-0.008194599827931583,-0.0009959198512243847,0.1609714096917654,0.1084713364594564,-0.05200149344980064,0.045849885137729494,-0.022642852011740336,0.08011916607214607,0.00501664449769876,0.010952301777459313,0.014306943442923433,0.005461107997540507
CLCF1,-0.010367100647279956,-0.00825377540037866,0.028948015830196634,-0.025186589890317395,-0.03822448015905441,0.13625493205834316,0.03003653115085633,0.013257503138060208,0.04734231178563126,0.12788702639186392,-0.0531755214343628,0.06866759865750863,0.0866707169779542,-0.005310096560335737,-0.015306514023664687
PSAP,-0.13478417315508703,0.012174174010376742,0.09167725654304452,-0.03231677996455344,-0.043050308998136985,-0.1481214849071758,-0.11096073535627707,0.015904498030658458,-0.06985698399949823,-0.008587624575968457,0.040049178464634946,0.051665452227949354,-0.033846841503938324,0.07357661361280479,0.042279146724515305
EFEMP1,-0.05638345132190821,0.041897786266436914,0.10889540451503696,0.0026129979618662574,0.058659676108177836,0.10367427872294797,0.11119826035349162,0.044338133999995595,0.004341036704856416,-0.030030208272612716,0.07066075950664824,0.019845729170295746,0.06797615306458245,0.00813393823505896,-0.03686828530647151
C1QTNF1,0.00032433930864420567,0.055620555673637675,0.014904011818540239,-0.04116788530519453,0.05779242746462349,0.1304357155109698,0.11546440168161883,-0.03674845870369214,-0.020207711806237535,-0.05131951433791544,0.07366478966928297,0.009974289347999668,-0.05951110976753515,0.0662900060973132,0.016275704240320113
ALB,-0.038600418467370876,0.016836888913297408,,0.014306368259601996,-0.02701294296970508,-0.024327721725116526,-0.011308481074409,-0.01692224467312373,-0.027422629709072235,0.0670040513427203,0.010544309639563584,0.052618766831747876,-0.011040315871573454,-0.03438556322055885,0.04874155025694997
CCL13,,,,,,,,,0.04071837558827774,,,-0.020105228572576524,,-0.03337681778279761,
EFNA3,0.021404390971650016,-0.0009388988313622035,-0.016396705232905314,-0.019326310522521085,0.0034368235769766196,-0.07672389798844044,-0.12792571357692165,0.01592827946618402,-0.023152462048177933,-0.08021208841711741,-0.006891113717678789,0.0044048720526830105,0.0657770608320746,-0.022997477510114987,0.08103632018940445
DRAXIN,0.03304072715388231,0.009806834747899505,-0.06627495544598894,-0.022901881941440102,0.01990506930775763,0.205402251251585,0.14630132643421195,-0.014422358090078696,0.05993641119608526,-0.09463789451381872,0.06103485453569296,-0.011840520601734865,-0.06269932794533617,0.024890189743174845,0.05133083466859589
RAET1L,,-0.015090152506136389,,,,,,,,,,,0.12513847241339823,-0.013877349888426756,
NPTX2,0.05799236981220722,0.035307098161486736,0.019908360122416625,0.06875867725465834,-0.009778820442163015,-0.170387732670028,-0.15290743499445714,0.06321584619688171,0.07877388664549885,,-0.07367955047032464,0.008093967393688962,0.01952170090037631,-0.038041970381635655,0.02075722693548099
FGF11,0.07367366546754468,0.02595218345199391,-0.0021595773438707147,-0.03468766470773864,-0.010772801783496927,0.12169003397787183,0.11120907603178927,-0.0012461018395267163,-0.019152629086900328,-0.045474385782932246,0.11268956238348901,0.07764514438642525,0.005890179532958073,0.03358206048624804,-0.0037073626185615376
CD59,-0.08109169552066009,0.0016153379390287746,0.08257567737036116,-0.03238245109451921,-0.08091551991576759,-0.10541319012261682,-0.08673216030218599,0.02324011985698834,0.006512652525713412,0.018927182972203905,0.004913056236890288,0.03826029956324097,0.030536665510232156,-0.05898840921066486,0.027742831990171867
COL9A2,0.1005834720904437,-0.012278872692018526,0.017871034409478917,0.04197624072907715,0.060112941998452366,0.15201863565067983,0.06645087839000802,0.020752754100058484,0.034824755012077546,0.1308524746371183,0.0632235077499665,0.009839938404755378,0.1108529987141653,0.017480375009433377,0.02145588099512167
DLL3,-0.1024518065964178,-0.009734281530908157,0.005959301516747086,0.08323190595193314,0.021242232250176626,0.18596940142981128,0.0897298841443449,0.050041346113086894,0.11911415065897206,0.09260633919020882,0.005082954148054491,0.04094431870052171,0.10724797632683146,0.07253354758153317,0.06732737141938616
FGF5,,,,,,,0.016945331037045427,,0.05257838533713567,,,,,,0.009044664662740893
LIN7C,0.0017657362695920526,-0.02120048751357748,0.05540641579994813,0.023700028114941228,0.05334530712500219,-0.008833601812512921,0.06795973368277122,0.009730587221344095,0.01647256506615738,0.08955306391675463,0.021881520777823744,-0.01203117226746261,0.05748442440009743,-0.010043660970537783,0.013656560408699506
GDF7,-0.033728014129065946,0.005945642159066157,,-0.01842908433017191,,0.029441903366270183,0.07066987886603406,0.01717307147933034,,,0.08583647918700583,,-0.03305949538559767,-0.008825878761259058,0.029772681031994486
PSPN,-0.029572195973844105,-0.0038361622064054042,0.004754192651722692,-0.026825869690741206,-0.006448257842008357,0.14315112341969702,0.016956870022227954,-0.02824575409146712,0.013769932558479752,0.08276873214767623,0.08406947861890923,0.053758234591932505,0.08294482274189006,0.026196891794056043,0.037153221175056116
ANGPT1,0.03387333292410872,-0.014488303043451634,-0.003643396481049328,0.005889682544906969,0.021188955185387975,-0.033040687625083734,0.15992266893830803,0.0662043773992744,0.05192586427234733,-0.09934559472592762,0.06312863099951921,-0.038204557182319396,0.11217796748909449,0.04184879207343545,0.08270468658788076
PNOC,0.01422549783274372,0.0656197344364169,0.0012185961039730038,0.018986756733815204,-0.06345727939163796,-0.08065101148742494,-0.04847441993078924,0.06147226081986222,0.028762357399116513,,,,-0.0351556128116088,-0.028677485850968278,0.1118144574131983
L1CAM,-0.02315596045185661,0.054981274406153774,0.0430901552872997,-0.018653291811496164,-0.02633734872866443,-0.051309412646179,-0.05613847171510747,-0.008348837448109986,0.10644565805081865,0.08536429061217203,0.03379468529313278,0.020321112986481583,-0.040358362268395016,0.009176634713090489,-0.02584432659411776
APOA1,0.036009004557884146,-0.03227857260793561,0.03787867496556353,-0.016084953995964903,-0.019640685270949587,0.08849046543442297,0.011750014500401067,-0.020184066195384136,-0.007546703791851099,0.008004508401807395,0.08755657984435601,0.0027516054190298957,0.05615475926189449,-0.01832168503911605,-0.04887817916536263
PSEN1,-0.11856196408977379,-0.0541393154391437,0.0585037063475761,-0.07210933373003485,-0.03535136952900356,0.015603993146557046,0.09117538597352635,-0.017815073618449674,0.03581802216683816,0.061948755558682414,0.006782737370814886,0.08893134421470637,0.026224575976804512,0.013975846858103717,0.028951294531642434
CALM2,-0.004131660042496315,0.008258181948157734,0.08256072053342328,0.04034352421597803,0.02340443127540496,-0.17098069606375638,-0.18086063249277312,0.026436355034705733,0.05005272912680735,0.10010665713863733,-0.07811931049900152,-0.0029991660428633667,0.10474347518969733,-0.01379059999780529,0.04962822934198882
CLEC2B,0.04305214503522184,0.03755513517721847,-0.00018196644255697396,-0.02249467381094977,-0.023084448151986552,0.08636125929821399,0.09615496775034756,0.022089564623551657,0.007601148013171219,0.002317617332150545,0.07024532035425389,0.009655112872866299,-0.039158637177821365,-0.021293973307800803,0.0069512592629068755
NTNG1,0.07713693689703818,-0.008748209593807694,,-0.03957446217166046,0.018158182193285077,0.09755145315998873,0.043946414781525514,-0.02688569452645365,-0.04493777233502919,-0.07907585995807621,0.11741579630323838,-0.017602415431941458,0.03783916233570652,-0.03180719463984557,0.09635897407492468
LRIG1,0.043306203558056915,0.025942651470055023,0.040382418265954616,0.024213034208098838,0.11541851238870995,0.052284369074071704,0.048173571054030064,0.0165384819618683,-0.015893951990252238,0.07257949320631894,0.15996799014374893,0.06983733162329928,0.13707127067914385,-0.06708502997580071,0.04961480802349176
CPAMD8,-0.029677757876146814,-0.00725097315187495,,-0.012216789041702501,-0.019259078695996613,-0.025565784007825883,0.04212317514284304,0.04800335242343467,,0.0307281968729018,-0.00046833320783899783,,0.11899512428201961,,0.10992547300166786
GHRL,0.00533922171613515,-0.006776075706274483,,-0.03258644530123472,0.021536781014358443,-0.025862306800522723,-0.03553650658643825,-0.010959590396570237,,0.09940678053202552,-0.018024284594449703,,,0.0713639933841082,-0.029595120216503908
NPY,-0.03220708391826281,0.027351906580354135,-0.019594039417941356,0.0027973438977379854,0.02441659755545996,-0.11227986803898113,-0.09033549291706608,0.023675627661288765,,,-0.04346151028766904,0.013580785099615569,-0.033415869463840314,0.03644746691977229,-0.025981132849062002
MMP2,-0.03630877786324576,0.02834687606345665,0.0008385598540475352,0.029373207312040756,-0.029909456377874972,0.11278684541156647,0.1636348389528548,0.020763260252302355,-0.10731514956403311,0.07875334312090378,0.0775991332838946,0.02123224397987681,0.04874867659274034,-0.017469610849019143,0.05770239636528772
LHB,,,,0.01625624819243573,,,,,,,,,,,
PPY,,0.001318225830216185,,0.013766581181309799,,,,-0.01256557368123083,-0.025364709642219343,,,0.09697650737135498,0.01938116677068562,0.024621265643635763,-0.018782229764407132
ALKAL2,-0.04444268663054846,0.04538869646848544,,-0.010485319479304202,,0.04672908888052221,-0.027673409841816612,0.02443582841694235,-0.051700760303118765,,0.0019437376254068843,-0.0342606788379459,0.03141609596403013,-0.04232660738426517,0.04842407378923456
CSF1,0.03070890899185367,0.06175916334992494,0.07467782127237992,-0.019338431844971946,0.008891770819557332,0.17454526360065814,0.08211787064357201,0.027408492268256892,0.08771308487641302,0.05381130478317787,-0.0023960355718744635,0.04199245368179441,-0.0076579233887710055,0.07901170145643552,0.03626145333887675
SEMA4C,0.03266297701500809,-0.0025948840780455366,0.041997075282081915,0.03510888767212021,0.0026705152846457714,0.09037260753210427,0.020458118428347195,-0.00753634598932606,0.06476012533086178,0.16583059820640836,0.08725376290172443,0.01416533370303658,0.009785570842545823,0.0443178291244039,0.04256471800754817
BMP8A,,,,,,,,,,,,,,,-0.018467127407824677
ICAM2,-0.011022710852592727,-0.03644469068917696,-0.04234938679919554,0.011506288526007052,0.026385274246650946,0.09393780873309168,0.10914326210600522,-0.053456465885645135,0.07100559664492526,0.05043779113643466,0.048916826994299376,0.09011673518297503,0.05328232320457342,0.016163612542864452,0.0031614271929340165
SYTL3,-0.014112325540223871,0.004176358172459777,-0.03374933627971953,-0.0027695948929988327,-0.0019025221279683315,0.03263170893895963,0.08617436182156286,0.03142211407399451,-0.03302825441706626,-0.06226765255926604,0.010580713586615553,0.024012331694174573,0.031242690359512305,0.033456851350772365,0.025231335537433508
IL1A,0.023667862444440725,-0.03840797418364098,0.062175513350794416,0.00389909946072565,0.037719295098451684,0.062140434650362106,0.016132628096832254,0.03686084132977088,,0.06590494758032281,0.0649355944428975,-0.02410650302904837,-0.038310024742245825,0.01233329481100666,0.035476285169664466
HLA-G,,0.005697429972822962,,-0.01123779402255195,,0.04130467634088838,,,,-0.08932181216062894,,0.08927859839943714,0.0393228056253422,0.044941640964979705,
PGF,0.08945241297168564,0.0018722316369943748,-0.006332529084392722,-0.002742121655026601,0.008436965921233983,0.15439214297099635,0.08926195053494593,0.08785792888618982,0.12244601027489033,0.02200225274858371,0.07687820465456228,0.05464954774938029,0.1251405810684838,-0.02037276510483788,0.06629330431707903
LGALS8,0.017958027529217768,0.00427248784318028,0.043432310822035476,0.041335072557542915,-0.005591515186517201,0.04942782404609091,0.11540033552109003,0.048507220638020355,-0.0008143886961532558,-0.03805393744890336,0.07995352574817224,-0.03182212027964336,0.04024656940770237,-0.04846105108987381,0.02070771729075199
DKK3,0.002247741580125653,-0.010907583759373994,0.07646603732424789,0.039085309354983895,-0.0002941288855103519,-0.1875843659364337,-0.1672211309605867,-0.027997928845678133,-0.0038421882311079716,0.09892938546044547,-0.07629306676858155,0.10239039790500051,0.06021794938469862,-0.003848407126280291,0.043553542534135514
COL16A1,0.08805195907651578,0.018253008889188006,-0.06450599350967526,0.01148376020006136,0.08374049353649651,0.03290190483098149,0.07378062489231402,0.057613493258474376,0.07091268750852457,-0.039511115976639456,0.07139565066428093,0.044375671686058486,0.07850968117318585,0.031148513904242822,0.09221211284509606
TPH1,-0.011223043576306987,-0.017049480963610784,-0.029097664399723687,-0.02044988298419002,0.026909151663255616,0.017937645998201714,-0.029013693271325306,0.010785733625347163,,-0.07072257575717954,,0.0041088977177272815,-0.004034008569220638,-0.04360863189993174,-0.008097476593409224
TNC,0.08359885752502343,0.07138128389228916,0.07396685317097726,-0.043626770878578504,-0.0655994413695526,0.1681705567235326,0.16199077282704816,-0.02834478149541696,-0.12045642400507321,0.097156560066697,0.170779579463144,-0.056579572565086465,-0.06315720803889366,-0.004988852364901732,-0.0041616912012664405
TNFSF9,0.0009412491127028072,0.0031835089434311555,0.03239942765235082,-0.0021045622834873832,-0.09523332422177956,0.01091878740440325,-0.02968161806472226,-0.018226865234197673,0.020947455610416665,-0.014686438460052634,-0.05186882387822226,0.05244116881076949,-0.038891448382282076,0.01259135545482038,-0.02922558783478614
C4A,,,,0.03353151718267762,,,,-0.014895857326185433,-0.03007932756679195,,,-0.04874522236672024,,-0.009163730579703638,-0.024868809315385
CNTN2,-0.12887482621874505,-0.016920435468256556,0.10509041146929676,-0.03716965680135884,-0.008722207111978481,0.019211233142895613,-0.026899194071829304,0.004287544987750586,-0.006878781327572268,0.01862987418928683,-0.16285138872069777,0.027801413665518228,0.1082611328276431,0.03181349300977363,0.005316076747302768
F7,,-0.0166330536413785,,,,-0.01727334426493304,-0.02440692523063033,,0.027097085776024345,,,-0.025348785437966367,,-0.02418937212347895,
