,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ADAM12,0.053899748622418545,-0.0033633058437689475,0.002365760177772495,0.006176206454246461,0.010797913694626793,0.02705030469567737,0.12887023617839613,-0.03078340245684155,0.0292072154629826,0.06625036396439199,-0.029475376811851677,-0.024696795137495564,0.07013066038404248,0.10375898500651523
EPO,,-0.006383656239656803,0.05051618677899278,,-0.03360698193584055,,,0.03576958117088484,-0.01334980101003094,-0.0044981613029096085,-0.0010549426157782636,-0.022442365746503573,0.09065009640571678,
EDN3,-0.021912128014554562,0.011936524443446719,-0.025162611477192183,-0.020911115900853715,-0.03873354115512525,-0.014875233900702292,0.02014336836994878,-0.018134454154464685,-0.013487551088934673,,0.027379548204754568,0.0454895579584361,-0.007722914943747565,-0.029179249002712876
CCL22,,,,-0.016096609689678895,,,,0.0007892368178105743,,,-0.023964754729780685,0.018889202803641418,-0.01242629049806534,
CCL2,-0.019378014058787543,-0.009776892390574821,-0.04094212462989349,-0.019437208298641505,0.02056276227569075,0.017202968178025267,0.012123677482304423,-0.02615013478578581,0.017608710297261035,0.08198083301723512,-0.04145099748960286,-0.0059899176595613595,-0.005547394939157255,0.11711237777560195
DSCAM,0.015400130306338146,0.00010837376204372859,-0.016161847853777365,-0.0035282984993412554,-0.027197984057638624,0.016643049575191506,0.01845781148044729,0.003237109537681563,0.02862164853325808,-0.1004831264751954,0.04559568401578686,0.020607376327033983,0.0022397693943378852,0.03727923513440395
GPHA2,,,0.007753730383161129,,,,,,,,,,,
ANG,0.005852384557364257,0.1354327532637188,0.01908941592662327,0.052571556445665614,0.03941290741930407,-0.024283501588308876,0.04142251818790721,0.006702937660183457,0.05531680258572232,0.07281013247093007,0.0562885074646863,0.02135320852873874,0.0675020219535609,0.05139051379702924
FBLN2,-0.02054531583698924,0.049539922141944456,0.00416151823271988,-0.017656062116034977,0.01486630021715802,0.05725539535538059,0.028244769616271086,-0.01876219934642065,-0.030925863986862357,,0.08521101042480034,0.07737200145193611,0.03648893452264758,0.07816488938202179
VTN,,-0.02697710582786798,-0.010623684729311272,,-0.03349255923029408,-0.011941362525459503,0.025231590963919207,-0.019221819132809865,-0.01109288089484435,-0.035890327770025515,-0.024203681706506018,-0.0157810191695415,0.022194963867988023,-0.029663186031430852
VEGFA,0.03594715960062285,0.06765646426676203,0.033759572921786656,-0.012178622171426732,0.0745709435518539,-0.03009845404666584,0.13109842087319049,-0.03779361423447806,-0.011220987793138655,0.027727556684184126,-0.04593950554402848,-0.03572124914465834,0.06714939909600152,0.11960204777217916
F10,,,,-0.0183732618640366,,-0.0020880636803416713,-0.014313008022579484,-0.012828819191839454,,0.004616669194951507,,0.002886096650982779,0.03922396630369303,0.05808162702995672
SERPINA1,-0.03639888765366766,0.06467856765920921,0.0033634511553893775,-0.03590539883130571,-0.0001325182769274348,0.08330955636256074,0.13701257662569793,0.02734740195990183,0.0017638828294465525,-0.03075979675628029,-0.08451696859133385,-0.012339609990398544,-0.027536367524849267,0.07162463011430202
VWF,0.06006809205173053,-0.06010567948971202,-0.02996189738143387,-0.020266368629616515,-0.046127214242804804,-0.06782271382913066,0.10644418362572935,-0.03331669638465477,0.025475890865745,0.013502756993527392,0.07030909917034403,0.023083858536739558,0.05140823048824139,-0.06813842252229171
GDNF,,,-0.009086281514246555,,-0.006553219723337368,-0.01858719377816775,,,-0.013349799970391252,-0.00020611099757170947,-0.018323455175389625,0.016461751623739352,0.05343171977811711,
VASP,0.06896750507910904,0.09053619798570496,-0.02395504085687793,0.004479401510573364,0.025879161855490787,-0.02535181308169919,0.028040835316786087,-0.008997413447599339,-0.0018343457262557574,-0.021862480593175946,-0.00020625686682395448,-5.614596313673526e-05,0.024901975122745015,0.030839292944636276
ADAM15,0.054488506463101945,0.047875954788713225,-0.006185449626565337,0.024193731101406577,0.06132642439622113,-0.06353824269530348,0.08879347820640078,-0.038355840195667054,0.05077086180183615,0.08057341844336244,-0.032583189446611545,0.03670206667208475,-0.012503164183563684,0.05973397222526593
WNT2,,-0.024231000861937836,0.005267284587554926,,,0.0189716731939968,-0.044831190987658795,,-0.012493433499964093,,-0.026264625546103416,-0.023049433787128936,-0.017004307719756882,-0.022826647580823495
CALCB,,-0.025361450681489376,,-0.023287610694699114,,-0.012103848381425824,0.04168297812193809,,,,-0.022986351283271287,0.0024955196242801804,0.09602498876469238,-0.02819092900935034
OLFM2,0.003217438486859654,-0.06526349651294062,0.004507295960040708,0.014605142736967166,-0.09605410518054423,0.01713003221561987,-0.02099307338104292,-0.019476659910089737,-0.03779397761094996,0.012993682296384597,0.05122168853039663,0.021747167956085577,-0.006856700399946126,0.047512782944051694
MFAP2,-0.024426114395503667,-0.013586881487206845,0.004275755534031812,0.03460109141567708,0.005871086156464351,-0.029960995643630403,0.07166277549166826,0.006086667451272539,0.04388514880061394,-0.014908822911384727,0.044338448127645494,0.030105288461879175,0.004898097133011423,-0.0011067924072752885
HLA-C,0.012942090615187703,-0.013292528923894799,-0.003910539891502433,-0.03407339604527881,-0.015336254531455182,-0.06663810228508607,0.12229701288033792,0.10353415699147675,0.08157769424690192,-0.005873715005981267,-0.011856268543981249,-0.04895760142563326,-0.013800771610674908,-0.061238335427481944
THBS1,-0.03386700412498531,-0.007339497889170491,-0.0354071781207952,-0.00030091746039992976,-0.05099686132140196,-0.02471881432921953,0.0052734263836816,-0.012720843088516185,-0.029945814423857648,-0.07142191865633757,-0.018912915063058183,-0.025052304230358514,-0.03407261651642237,0.10418573345561012
HSPA4,-0.005693697239753097,-0.01019405961193984,-0.0021493823676688437,-0.022676188503132598,-0.028793648681410527,0.01830904933878448,0.05732932713676071,-0.05145935620553116,0.003329693129858522,0.07827318644701124,-0.03667210475018407,0.02948323387028661,0.0372910145104643,-0.01985922059563718
LMAN1,-0.003134803701172091,0.059165837089773056,0.0049329647787970015,0.004638917949310394,0.017956325764378823,-0.0438914094385463,0.08188270020683573,-0.03463392713615749,0.0091427561240103,-0.028936933657552285,-0.0266500030480293,-0.031386459851053546,0.020504840251210164,0.02980617771932261
LYPD3,,,0.013751542057999205,-0.014837724275210193,-0.02976827438937141,-0.015007877237636613,-0.029950115564819718,-0.016380969267848627,,-0.0544729406471931,0.004150722604994025,-0.004185752444268696,0.010422928391437112,-0.007300013704709046
APOE,-0.09390475928064229,-0.021952351704895234,0.01844697615172514,0.03666486419039788,-0.09896385327881031,-0.05734375789460139,0.0721727536396096,0.029264074395649303,0.010248993248058183,0.08210195411956116,-0.03049529973028885,-0.041847016567053086,-0.08253475652116353,-0.08616797496265695
SOSTDC1,-0.015602689372627366,-0.030686377931227363,0.03277910309498036,,,0.021467748105764885,0.06169561229759894,-0.02829847063509996,0.013614057538434782,,0.036075119075283255,0.10372242196928572,-0.03825939740496216,-0.009075124543480608
ANXA1,-0.01307470058483994,-0.015360244869763137,-0.02849648570673407,0.04143837274211005,0.0392150852446197,-0.08451614829564538,0.146385823398264,0.008993677879707783,0.02731033080979746,0.025830364855369395,0.003109927083637731,0.020052441941427912,0.023110049395521397,0.02889508375275835
WNT2B,0.03285363530282801,-0.00867271314923016,0.014530567405217845,0.04008085345133503,-0.056079767814973584,0.09753051686764408,0.02844117189086565,0.056394455844450235,-0.021860234765004143,0.024657201992049346,-0.00879683582627487,-0.051983070517891285,-0.011077419523249647,0.041684683275436285
AMH,,0.1734029007883827,0.0654016848139244,0.012686331620341535,0.06509402902535827,-0.021737069396499338,0.03948414214885596,0.015330938052890252,0.03495559666036585,-0.0644654398071445,0.004705268964993803,0.035474432240987445,0.004594661179436715,0.07291279975852757
GDF10,,-0.023647527317639392,0.07738117760146195,-0.016692682511616885,,0.05302926445320281,-0.03110970613235368,-0.015756589721158617,-0.01148293658502064,-0.04018814140695118,0.03697546353471491,-0.03456339161674685,-0.03064885749945566,0.004314600870244751
EFNB3,-0.011393074012169865,-0.016348999745410847,-0.018254548922860464,0.030537871406184264,-0.05069107267665275,0.04312938199790719,0.010443100356102722,0.029436504386305875,-0.01985970583132469,-0.04651928098427731,0.051583945003294045,0.009819642226505727,0.03904406902990702,-0.07030124501841245
LTB,-0.04303452085751567,0.05543155021885651,0.024406287599019364,-0.024352706443730415,0.004257595157576806,-0.012422778835352652,-0.00708243544665758,-0.020357131030383138,-0.01054443715133028,-0.06963624947865202,0.04784411180894113,0.06968581479349699,-0.030225448016858468,0.038258601454868126
ANGPT2,0.08551488499405316,0.003383110486281656,-0.038538351073901286,-0.011286531594459371,-0.02757004281702403,-0.0423575498138376,0.14968778063486946,0.010893516727960195,-0.04251009858206868,0.03363384723764383,0.02441779340356706,0.03919938528571315,0.05038965635493272,-0.02185616847698909
NRTN,,,,,,,,,,,,,-0.012609993171127164,
ADAM17,-0.024018267550024827,0.006543292455270936,-0.013656957386724717,0.006267938057565846,0.003229456477895091,-0.07425219856970759,0.01513056445242106,-0.01262352465932444,0.04715057176395246,0.05594044168400449,-0.04443991628868754,-0.06425433484582035,-0.04907379842045634,0.017219486309097743
LRPAP1,0.052082773819282176,-0.04760235343736951,0.1149796766433819,0.02297183890911916,0.004553533315212711,0.07208087400074693,0.08767364426036013,-0.045796626488708095,-0.011830828263437777,-0.0496038355240611,0.08242369154897189,0.03381095643837055,0.015210368528463735,-0.012607065023187399
NID1,0.0693867262404353,-0.06486734018323778,-0.011601123003972999,-0.0018860093674087333,-0.061853509531438255,-0.06212061552215877,0.17305893710124748,-0.030033002916605857,0.05165671364636102,-0.019212013845292843,0.011239928695349793,0.009092238202449822,0.043478539869866176,0.046639568552792776
MST1,-0.040307617264846586,0.07080724391048553,0.05881575257628728,-0.040608613429884165,0.012979559459344292,-0.033391227127900755,0.11203451137331723,-0.03577067801354265,0.023686673072682806,0.04990692664237496,0.07946670257376395,0.004047463440413166,0.004569931886464507,0.09011290563228745
IL13,,,,,,,-0.019556297480901322,,0.005648660348943342,,,,,
DCN,0.014117047692265301,0.011751089811804194,-0.046486628434005285,0.05898040725934093,-0.033610603252142546,0.038995131810686104,0.12366851671178616,0.005906676738589401,-0.019056919752442385,0.038215103014800085,0.06255408283662975,-0.004347935980974591,0.04412453064779766,0.0075744423307645475
IGFL2,,,,,,,,-0.01386978786540216,,,,-0.003997350933403532,,
COL7A1,-0.02518899559492925,0.02261710662294884,-0.013810225835037217,0.02810662258692464,0.0029747559071129984,0.021459799662649836,0.12134284906192945,0.01614388168547911,-0.009506000852141537,-0.03577505199802865,0.033569498704530604,0.0036989500021251402,0.11229556162888145,0.048732931735544646
CALR,-0.019003420383767126,-0.0006025224095384218,0.028838881499071333,-0.04182638299326889,-0.03126670801479202,-0.04931035826823214,0.1266137670334372,-0.05914462019397452,-0.010286936004467217,0.018715964390762535,-0.028156292438591888,-0.0031102363072051144,0.01759425098022319,0.04370452791101554
PIGA,0.03141245278457835,0.061286983005512725,0.030576487841915072,-0.014097829142665688,0.04703957837496965,-0.04594727391231167,0.040330784467490284,-0.02152547316198712,0.01687469882605444,-0.011175396129748208,0.055918268908778504,0.013261459265416166,0.04183673805653316,0.008598514536649443
CD200,0.022451119736662622,-0.032981153699850864,-0.006502179820076285,-0.046435494738773314,-0.02634625966122266,0.05773091576072689,0.014998410728341674,0.015598701397891197,-0.023180427465750775,-0.037834077901652954,-0.03320175553669452,0.06832225006265658,-0.05881457380764886,-0.03918669237688565
GRP,,,-0.03727429850720723,-0.014168983624955903,,0.0072603661094997485,,0.01701290112250099,-0.013487553118911717,,,0.017838346078175336,-0.013831101400740531,0.06291672125806215
CDH1,0.026700767593013597,,-0.04806984548705173,-0.013950315303214299,0.025626316921893644,-0.01869591035860462,0.019569774226970038,-0.00321992483884516,0.03990571445386064,0.05737704258990464,0.07158704011639332,0.010636129310392742,-0.0015633409867421507,-0.03960349524869949
LPL,0.02448641525317549,0.0032555710689643226,0.03805597618041755,-0.05269003799887048,-0.05528787425945693,-0.004597254402123756,0.11943979806336703,0.008583997586982873,0.0029298652275066184,0.03130346754989355,0.06287332383020088,0.07448272203745995,-0.05138213138707617,0.06052227878889091
SEMA5A,0.026163947761834883,-0.059855647120615856,-0.01009105691898029,-0.027786651372730942,-0.021882813106928592,-0.05406593692323,0.12539661722577247,-0.047379797926771695,-0.016520232709549516,-0.0496683131330932,0.06137703167041433,0.049475695232305994,0.030082838928388804,-0.006159758066205557
SEMA7A,-0.025740710147522338,-0.05372739359099024,-0.0483093384052071,0.065267044179352,0.03584668380702503,-0.066874134520665,0.03532293069676355,-0.04803154636531074,0.02770444805371684,-0.03703130033981315,-0.016332313196472555,0.02065803746915386,-0.01290445848973157,-0.05921022933638589
SEMA4G,-0.03968562594914397,-0.06849988602358391,-0.05148133019418618,0.07827468625410902,0.012190737650085196,0.00706519833943798,0.04690926287843509,0.03366569483996737,-0.014792543614959656,0.2303263119371772,-0.04475385277194337,0.05466281608662856,0.03321168058373177,0.06464322730720062
SEMA3B,-0.04446722741533343,-0.0171544149850895,0.07655580865904169,0.053480782350327764,0.01040890149155011,-0.014422648048447567,0.07185129489236572,0.0533236159473969,-0.00287907013155705,-0.01647816371727491,0.06547834258687099,0.011654479919894664,-0.025532113233982728,0.049655775464889314
RPH3A,0.022395635889033462,-0.05147640769128795,0.07853615123165046,-0.04276902949047112,-0.050653514593489164,-0.02661122998203068,-0.032877152120844175,0.018297890657624116,-0.004774134503467165,,0.008626319893773497,0.028410325795811278,-0.0280497781590006,-0.0818068056774319
JAG2,-0.03173482567784005,-0.0204105091115787,-0.021974852110971464,0.013066007135173368,0.03945657391490374,0.024113609623421593,0.007986675050376943,0.0003786916319150498,-0.04102855038133845,-0.04183459744020516,0.04503523912497342,0.08693379913329465,-0.016677813159302803,0.009635933496398016
CGN,0.06937905312547227,-0.033795201044798946,0.0064366092749337574,0.0482973650086329,-0.003830372273013866,0.058904073809643215,-0.009539835120773355,0.035675404123518446,0.0205424991959739,0.11179673423851641,0.02706334177671844,0.038106850246442746,0.022419424643412508,-0.03387887625109967
GDF15,0.05039474885017072,0.055374899698293664,-0.030143463379649096,-0.022178578496387297,0.08948868404682106,-0.027353520390452555,0.03279537935332196,-0.01016404705294286,0.016309863191222358,0.03629107092575078,0.051155087085284955,-0.017108262165260575,-0.003143019726537916,0.03740249288969441
SEMA4F,-0.017631301063882592,-0.059403780752637816,0.07416210506365951,-0.016046787974711405,0.014927181704877375,0.048265905402264365,0.05334598902732742,-0.03135488917097336,-0.01764553331541502,-0.08745363983674717,0.041552390592723386,0.06380974637061487,0.04769953961851777,0.04024472840033773
NXPH1,0.0627165238645035,-0.04946292413127057,0.03804405591671557,0.015286349115471306,-0.03218386573807176,-0.010796558237324231,0.04453583999365135,-0.006912284332190473,0.022746082471358252,-0.0972492626208581,0.0352699266400304,0.030199168350358997,0.042270039410501885,0.012561778263536246
ARF1,0.012457322448711804,-0.0022796449070929497,0.013395837947706862,-0.036897835422676634,0.0519164186095691,0.0057792807810805175,-0.05804031554653948,-0.03307591819566073,0.00484768089066859,-0.0687333730295929,-0.020668260159900982,0.009659102977676045,0.0259633963828962,-0.013540683517076393
DSC3,,,-0.01694035308098775,,,,,,,,,,,
EBI3,-0.01423940208359891,-0.022608066199320428,-0.01709460662393276,0.011802260820279289,-0.049151531672292054,-0.029812228619677767,-0.0035576414126736807,0.023326288551962795,0.0019496860354973737,-0.042378029330564886,0.014888375241993296,-0.036912078465903185,-0.058349376959605286,-0.057433971730061824
TIMP1,0.05359852079683361,0.07783288983073475,-0.04426912059115018,-0.03104763738735064,0.05495067510947412,-0.09908426665926943,0.16494544786765142,-0.02542458108156382,-0.007931794613169433,0.01740984112671724,-0.011094607241693883,-0.05426495175727041,0.0013916033285050796,0.07388492031577099
SEMA3C,0.03404179340663745,0.024631436278112977,-0.04265536388483978,0.011874999875767005,-0.04045276086839469,0.02476403868198382,-0.08011715107998892,-0.016559858833319986,-0.0021635087629335694,0.008183398625297322,-0.025549172358136564,0.02188965696688385,0.05203341535052348,0.08722395689605894
GAS6,-0.02915827147439366,0.014974464751635297,0.03798997415265128,-0.02486051747060573,-0.01460200854889853,0.041062942552893375,0.11015347629521774,0.04906388689864552,-4.3739809007762354e-05,-0.06044892839919362,0.0006580793724504977,-0.01958351603779626,-0.022537271738167976,-0.022035015973647567
MEPE,,-0.02451803626066012,0.12181351665553607,,-0.00964074927922587,0.053127739209267485,-0.030782227270598896,-0.004977801415308598,-0.02473225714194516,,0.014664127536132944,0.12746666817456784,-0.021343808878961142,-0.000764059490267554
SERPINE1,0.06719179559324022,0.10722878455974932,-0.08802202832844204,0.044958299503029486,0.0705114309417104,-0.014985456142691674,-0.06637255337704123,-0.039465893365657784,-0.0022583189944322675,-0.026237933381202196,-0.02927647607143148,-0.056172624392622224,0.027574418086182814,0.12060210278785168
RSPO2,-0.01648513605936538,0.029911406056047505,0.008841892558810635,-0.007396355304551168,-0.015202131497655794,0.03697954547098566,-0.03679822868261343,-0.006847216107738401,-0.017861441368179746,,-0.0007757553520929761,0.09170753481584429,-0.02875128066324018,0.01727877810192606
SHBG,-0.018520236472845345,-0.01623782669485562,0.026177841150692115,0.02556126054252404,0.09507436917390732,0.07071313948903321,0.1367355650844947,-0.011908977191175051,-0.010758138684801894,0.04311545407071317,-0.03172733195002574,-0.026653590255468342,-0.020069970381208238,-0.0032415056220712066
LGALS3BP,-0.011487424199259775,-0.029368674239466767,-0.011208034994990037,-0.0017745024533198847,-0.0401302980955244,-0.0637139321375205,0.07497808525994437,0.04374324920400048,0.01761907079870117,-0.13192758437866534,0.007476365192080533,-0.01617915273337033,-0.02191666402899275,0.10270711172779727
LAMB1,0.04142950081576869,0.054497277336382155,-0.010538026809682792,0.056040842390908265,-0.051230583329508896,-0.02038935442026605,0.16085937865615546,-0.07286859097814793,0.02397292202113719,0.00839200495530071,-0.02087913924608605,-0.024481499722526792,0.02705530418823924,0.06450021034929138
SPTBN2,0.0029579367167448262,-0.06354856052633377,0.007436232058975035,-0.03732078451423583,0.03236083284380225,-0.016705878545308358,-0.06001495421368203,-0.009573613983729367,0.04038214858362406,-0.042188197451246044,0.03248687741074851,0.026436626691507644,-0.009601931976631551,-0.03934391632352633
COL1A2,0.044724199979840416,0.007634162315612958,-0.009393153536836812,0.04926585685733698,-0.01606707257630133,-0.04896530476487886,0.1181393359138163,0.023357906105499336,0.03790596724700774,-0.0737083973491554,0.013725714778481954,-0.026503463122674244,0.032946210298947745,0.036050828183310804
DEFB1,,,,-0.012541626868736236,,,,0.03180998693273065,,,,,,-0.02271845791548399
CEACAM16,,,,,,,,,-0.0018296647395443625,,,,,
SCT,,,,,,,,0.03650335331705035,,,,,,
WNT11,,,-0.024281027543110234,,-0.02007033280701907,,-0.01905397689224772,,,,0.01466200504365522,0.10423982683005494,-0.0297114564030302,-0.02039593491069398
LGALS1,-0.022571043847599184,0.004181190824534368,-0.03935144879308133,0.02681688459604494,0.10300549384162305,-0.044426719038841746,0.009821989151547285,-0.004643462338585058,0.03907567266999475,-0.0738762298037269,-0.058586430870226934,-0.057659786684133435,0.06371979694795449,0.11732817421204117
BCAN,0.0695783400409181,-0.08578421414004754,0.030088333782018424,0.029883496354889016,-0.06789614275953917,-0.06007348038321347,0.08024827197552628,0.07190352853128869,0.06828163674899448,0.06580026768001457,0.10203251745605314,0.05559277909724939,-0.005730309390410016,-0.0728169975328885
ANOS1,0.01178325927205484,-0.02012152449901946,0.02069524668309575,-0.00040954061567767715,-0.023592368402491088,0.025781159377686803,0.06400692307462051,0.07066239403091329,0.0706759353889466,-0.004027367814529961,0.03627021613300502,0.05730745425292472,-0.07734089232689537,-0.00873320965585184
EDA,-0.023207627217063938,-0.03654829150487181,-0.017776053751044935,0.05256663829710519,-0.016327443116232413,-0.022856825879515957,-0.022782142016219527,-0.01779648650096346,-0.023500669078896582,-0.020661841507095716,0.016716931480767545,0.04751016182222194,-0.02839602267802558,0.022614377351147522
FGF22,,-0.037152454913880986,0.030604963504396353,-0.017269625883119616,,0.01939235506588747,-0.017465476945885964,,0.004391483513666369,,-0.03228419234702206,0.03662560912053652,-0.021230762271320657,-0.02835763851176981
SHANK1,-0.019648227888148975,,0.0041608297320033585,-0.013997077227418194,-0.020939781126227592,-0.010556598326131945,-0.01661729203948107,0.04955249407889583,-0.015048827382560886,,0.053035540508818105,0.003057748180984784,0.0001462754874264341,0.11324002943379122
NPVF,,,,,,,,,,,-0.023964756336118217,0.06488354053971308,,
RAET1G,,,,,,,,,,,,,,-0.018783691331225365
TGFB1,0.008603377527112778,0.049363287506866964,0.07464327436528334,-0.026077786969034924,0.08451906335282997,,-0.017285105228139756,0.016492272062493797,-0.03501139017252805,0.05721352231547514,-0.04225227379163222,0.03641597848801311,-0.007754275103334439,0.023238709157617936
MSTN,-0.016755835072754188,-0.03510635267932607,0.10603608263615523,-0.023390174833336292,-0.011481526147442439,0.07528707572962832,0.005639382989678505,0.0076607480996328916,0.04021171780682635,-0.10726920928213034,0.08899844570676602,-0.018552078061955902,-0.02145635017044933,-0.025399442399772407
WNT4,,0.06080280855390588,-0.01636050213115637,-0.016397171722617444,,-0.0215457564239323,-0.019802953258540142,-0.001533120934013592,-0.01492451542844949,,0.08734213967970017,0.03838210812777466,0.03821176486812765,-0.02059987948292795
TNFSF4,0.044446976382874225,0.05516377250274126,-0.018422477493250454,-0.020538427825268785,0.07015461609234325,-0.01288720777373851,0.07261882165223661,0.01946930354470444,0.02604189049531779,-0.05274807153499042,0.0006817536687625411,0.06006641206439125,0.020938206001135898,0.05702158460053855
NTN1,-0.039063044294538794,0.013656036009825097,0.0055575175885240954,0.0022132659403224057,0.034598987811487444,-0.059047905602315764,0.16279669766474045,0.01844777308058012,-0.014134176162930837,0.0073397207628286285,0.018625946969303787,0.017152644453961474,0.035581593188815167,0.08076472757150935
CXCL12,-0.021080818640190943,-0.04675818018925122,-0.00373011270113561,-0.008254367916767306,0.002139530316327249,-0.0070983427761449214,-0.054158641173575106,0.07257355041514787,-0.009989914813320405,-0.03245915695312325,0.03582341366959836,-0.01800074342880559,0.00825502250730433,0.0014006285288308213
GNRH1,-0.025335917385363272,-0.031382536084066805,-0.01796141489090902,-0.02262787443004188,-0.009623747987867085,-0.010739004192359845,0.05426316316787304,-0.0263421808715211,0.08194656809989684,-0.07633640284140554,-0.050700476494134596,0.006487581899652849,-0.001675058433755103,0.012470167701818346
FGF8,,,,,,-0.015007874425915238,,,,,0.06323147716249602,0.08425296711345436,-0.025514009839828943,
RIMS1,-0.021067099879603597,-0.04228251807362906,0.015900832078020153,-0.033765730297340216,0.07716167040959926,0.05180716116838769,-0.06481513143030426,-0.01656888654332757,-0.0088654871856728,-0.0013411546029084352,-0.055521252139715406,0.06930505330986532,-0.00831753245712845,0.006155075572457661
FGF14,0.004693706585652357,0.003910071212945954,0.0547377675347578,-0.0043163588851503065,-0.036689307386918675,-0.020843273983147288,0.08440943714991406,0.021090440823347215,-0.013375676672399419,-0.018749203300729177,0.026126691652467147,-0.013792134156171233,-0.002771252449254179,0.0057973655454968106
IGF1,-0.05331174103166976,-0.0452852302681027,-0.03136648198198902,-0.003927160184991136,-0.03544591149147575,0.01279124199925694,0.007547771063175575,-8.884947674242737e-05,0.09163506116675646,-0.003902536127948122,0.030290339205453685,-0.04816127612380492,-0.027710688369239667,0.047851250164747776
TNFSF10,0.020112025765819407,0.003949192753877587,0.02104110687369619,0.022110078559650494,-0.0303901878638594,-0.025264368717119692,0.07114791054209844,-0.012173455723644802,-0.02945595576087261,-0.015347916594096088,-0.023283189687779624,-0.0022739189645458575,0.022772070952913167,0.06391988130517841
GDF5,-0.016485129552528913,-0.03850790110118479,-0.01148776791638917,,,-0.012422783660107727,0.047971005639311226,,-0.010926737136174562,,-0.012147001696449555,0.024996124714986172,0.0010867284920987427,0.041891949814349544
CHAD,,,,,,-0.021256083055654,,,,,0.07574124365935733,-0.00164014978910641,-0.019710109801573478,
RGMA,0.019783696327433573,-0.04712032682277883,0.05044292429131791,0.04270974333443051,-0.04404308317835649,-0.09296015483789292,0.10339748370980095,0.0033014115903442632,0.023110881136443443,0.046022052640190346,0.019257393022224387,0.007012427414653933,0.023706347248363548,0.04392349213519125
WNT16,0.04522427295995516,-0.03872690924108954,0.013684917573784951,-0.012732242208374458,-0.027531963233785147,-0.014470618506239772,-0.01806131670134217,-0.019537320017571618,,,,,-0.01260999150673679,-0.028523533714734244
CX3CL1,-0.032401786455817386,0.031038378450327683,-0.01194224627309581,-0.01106824918137271,0.006959830087725359,-0.028557647238330427,0.029508806312996048,0.0017969650662748489,-0.03297383562851322,-0.12155259947718751,0.0322878434309945,0.04226427085331924,-0.01805629798896184,-0.02870331381177463
FGF1,-0.028089360775241837,-0.06474567273727949,-0.027067788187203273,-0.054669241966250594,-0.05005597500366664,-0.03111766565980521,-0.06562552928166747,-0.039702050890845435,-0.021794702990663828,-0.0741819491915182,0.008959331065174842,0.006794113905110789,-0.061729070170126875,-0.05304283122297802
ALOX5AP,-0.07321580492758568,0.0004573910073966282,-0.0024666967815548,-0.004261491906113173,-0.00010123543422556065,-0.022878123675816604,0.13238073500387715,0.05905573345988952,0.09300573427091675,0.08602014127433422,-0.055251538850106856,-0.010964152300010863,-0.0353872085164199,0.0977236496135286
IL1RN,-0.014670721420521468,0.08724827355568596,-0.029966099636298607,-0.027429853639988868,0.04844403554221127,0.010545313316652484,-0.017739602735138037,-0.011455836855076788,-0.011734977912343786,-0.09739968407437916,0.003875474674030775,-0.010474753491617556,0.06379671203038496,0.1287545363112287
PCSK9,,,,,,,,,,,-0.020903546630151097,0.11965179748406762,-0.012239966621530938,
NPW,,-0.058967040035531,,,0.1017715550804434,-0.015269978558733572,,-0.01575659120613812,-0.013070210408861012,0.04709879844721874,-0.01564989590730793,0.08537995471614342,0.040831937127457335,0.07512761257831502
CXCL9,-0.033962886932632066,-0.035523160583086855,0.0593006480757557,0.04289158128602448,-0.002874237788457877,,0.10220034799659529,-0.0023337013558737273,,-0.07497637515150717,,,,0.01381719671475356
ANGPTL4,0.17591737958268297,0.09469574433982386,-0.011780653902967697,-0.04959635711516068,0.06796482784202273,-0.04392401930121342,0.003368264028240779,0.01717681846974635,-0.02877050715768302,0.042186649567017995,-0.03008203128934976,-0.027454108331451513,-0.003029901965404607,0.12286660668245561
UCN2,,,,,0.040333628606773995,,-0.01879806690027991,-0.017796487598521447,,,-0.03614445314832251,-0.023164003114403902,-0.013831101400740531,
COL4A3,,-0.0033751033325147323,-0.0328741812413788,-0.00875655309839624,0.02867044288215534,,,-0.023021644345272183,-0.014799236905818532,,,0.009114945933698984,-0.019344364142201597,-0.02251623883719815
NRG3,-0.008139395184238424,-0.037946069511422126,0.004664418497317036,-0.01661378983850518,0.019748167709797215,-0.006116098522452493,-0.06111621838841469,-0.012148157208624753,0.012428627816823117,-0.04018816685590153,-0.014944934379280697,-0.0006759578092416939,-0.035924588112720535,0.01080242247809949
IL23A,,0.017050615127084393,-0.014275667863374518,-0.016983427009793765,0.045544493040256054,,-0.022996436288343095,,-0.018005809213692915,-0.03684011633981938,-0.020903539338118005,0.08272126354407425,,-0.02521623727643765
COLQ,-0.02676770518709316,0.003993460542041665,0.00907167970815264,-0.03128301802707475,-0.025799622099668205,0.020732904919159318,0.07722693120440545,0.052597783448346945,0.04408574532576835,-0.012230667956825932,0.029480437439803102,0.08922688259785541,0.045704809196525975,0.117091441960939
SCGB1A1,,,,-0.012920166344679636,,,,,,,,0.03870414692870018,0.012230358721569067,
