,UKF251,UKF259,ZH1019inf,ZH916T1,ZH916bulk
SHBG,0.030963205728375364,-0.008136096413313622,-0.0007924598595565863,0.030253330419132324,0.014869773541119447
LGALS3BP,-0.002293189601716971,-7.162684775445441e-05,0.017322118506080744,0.0274201244396392,0.04886706227089819
LAMB1,-0.023208942158932665,-0.03131101452073032,0.04300956893552532,-0.022540859528441336,-0.027964678591018283
SPTBN2,-0.004890210309756645,-0.03481309949880567,0.09868666918077133,0.09541737314056922,0.07519785729961899
COL1A2,-0.06858484921827596,0.003236731808727841,0.060560025303346,-0.06494510462610206,0.012806408580306497
DEFB1,-0.011410074773015286,,,-0.023502504361141825,-0.026310131828515326
WNT11,,0.012748398427180787,,-0.027327769379571647,0.041072108074902504
LGALS1,-0.05701584279613709,-0.01215494662421997,-0.023678365181629534,-0.01354537944800123,0.01724499500236702
BCAN,-0.028141359603363378,0.044291582614806674,0.06594061321720801,0.014006192661335735,0.016462801027351988
ANOS1,0.02586804691966418,0.014919091617758354,0.05413634133851203,0.07702349552089875,-0.005600308396303787
EDA,-0.02354489431686947,-0.025686146005614592,0.06687245285462255,-0.018982936075429856,-0.016097882517250063
FGF22,-0.01571149617914367,,0.07056919549076447,0.06043759180549481,-0.03284083850962171
SHANK1,0.18879046732653398,-0.022546676792033826,-0.03681197529214104,0.11785716908031166,-0.03563225799856026
RAET1G,,,,-0.009603325216789166,-0.02175329844081767
TGFB1,0.004275627664511723,-0.007898693226347219,-0.009693285975731906,0.00626616938891234,0.056672090422232084
MSTN,0.037878491741333085,0.05110119984268992,0.08888851119380917,0.07034882165952268,-0.01240621726894536
WNT4,-0.014917758069124362,,0.06592450962087051,0.09169248875149731,-0.05794163172256155
TNFSF4,-0.018685374685374328,-0.025975742510892626,0.06735812225950627,-0.02049462615563538,0.01540412459176984
NTN1,-0.009415016032267293,0.004039507292860239,-0.0029600166719837948,0.02717085683591607,-0.02193518104101057
CXCL12,0.047772531615459024,0.009036034625315053,0.030480115577510274,-0.015241410734847236,-0.025972761149517895
GNRH1,-0.020586303667252604,0.04818932323041693,-0.03764240275069839,0.023242973229918473,-0.013119898985086007
RIMS1,0.10190378006536759,-0.01263366872086127,0.028497694163207687,0.027087316633681125,0.05263040195718534
FGF14,-0.03960682387315707,0.024132436276306856,-0.027657446819513837,0.02617417004678848,-0.027742445326850784
IGF1,-0.016382997631502295,0.03106332700488453,0.09202671744517592,0.022284569115219196,-0.022259301990763987
TNFSF10,-0.011167870920996277,0.011083208209000363,0.06066495948840107,0.05676593824509287,0.10428171641906893
GDF5,,,0.022939184423470167,0.10082504469017932,-0.02328095282605487
RGMA,-0.052494772529283244,0.028101724084380133,0.08200880998332247,0.03354802687472137,0.025320002193293393
WNT16,-0.011583492089677567,0.07668487732648252,,-0.012136838576146336,-0.03303296090965211
CX3CL1,0.0064566159630682265,-0.004335795320880247,0.08148392722558347,0.04911409910807581,-0.022962041195423014
FGF1,0.0036211554023124087,0.02817689585800171,-0.013770266197233287,0.03214126600530182,-0.055116302585766885
ALOX5AP,0.018533083695190987,-0.019857467732539588,-0.03175863658492886,0.012609781404781636,-0.0006691308718552411
IL1RN,-0.0249550305012922,0.02896970020216854,0.000169775518140278,-0.05769702564977459,0.08230150168408357
NPW,,-0.015499544084618655,-0.042844142687579294,0.04337255714929473,0.06937536276817728
CXCL9,-0.018351651548421836,-0.005982898812205014,-0.03709044484128773,0.022922223263443276,-0.010841423955377323
ANGPTL4,-0.028703316310010045,-0.056721484828865125,-0.0022087254807502516,0.01536519704708395,0.03820921834189067
UCN2,,-0.010747291909825448,,,
OBP2A,,,,0.0493755560470475,
COL4A3,0.01976628301894668,0.0042633450311657045,,0.05355162231314628,-0.026075942931199577
NRG3,-0.010698850041480697,-0.013883667058494014,0.06855472610887518,0.04043622264215845,-0.10678278826202246
IL23A,-0.015451119229743187,-0.016908651010469657,,0.040198435385865115,0.05868857267218532
COLQ,0.020763411411204958,-0.0258668790094901,-0.008650012017904628,0.05802313441287384,-0.011537630381921323
SCGB1A1,-0.011754461013353774,,,,
TNFSF12,-0.032613088078209305,-0.013309455496302632,0.12053822992658884,0.016850788180673103,0.0031409873463521493
DKK2,-0.013793699997383928,-0.010905735309168291,-0.024754370259167532,0.13979405344231569,0.007252305010759914
FYN,0.020212960292396737,0.042923566430033956,0.010894660083097548,-0.013749403933258308,-0.0415893761831725
ACE,-0.004523252846809362,-0.00017845849091189153,0.06955869632366121,0.010083986924487025,-0.030050950780377065
IL18,0.0066415368442495695,0.018166920995650506,0.01156035377195608,0.0871632541311578,-0.019476528688892738
PPBP,,,,,0.017583858163847617
CCL27,,0.061355217476735203,-0.04455163668975026,0.02545563317137975,0.029690992709591323
SERPING1,0.02100533211978151,0.03373316901356312,0.03620863865816384,0.010940832072932435,0.055994381019463295
AZGP1,0.0266761550075632,-0.04055218561020629,0.08820559890052519,0.011136448998404824,0.05253602473996952
INHA,-0.01801239239251735,0.025341776355806304,-0.036249678182157484,0.05202860272275405,-0.025857925743081978
SEMA3G,-0.02960612474148222,-0.02026140341361063,-0.013818384812220447,-0.0047858181712136585,-0.04451162857194061
COL6A1,-0.02628961864507785,0.005360386146167707,0.03958107828215791,-0.04466560856760173,-0.027015045386963612
FGF17,0.012378726941713531,-0.020172498868716228,,-0.0026690782201280214,0.020083198845497762
TNFSF8,-0.011410075947681023,-0.013709744597691568,,0.06979289560433259,-0.009284881421436915
FGF20,0.01985501204942678,-0.03411265651882859,-0.02435628674795948,0.006243000576898337,-0.020323498597749932
ICAM3,0.005531036442262559,-0.025699107211674795,-0.02468618721194179,-0.0028200215820098472,0.0188344434278838
LAMA4,0.011711375011361769,0.00751860668940343,0.033983550760827624,-0.03607274386816493,0.01285735971884372
DLL4,0.017905389399139503,0.018520015952634594,0.08303566680672073,0.07427989478682423,0.03839518545453865
SEMA3A,-0.02148115897994478,0.036635819161120596,,0.0312564637475876,-0.023246570169796102
RLN2,-0.0122536647140742,-0.013835774722598192,,0.04116214739045359,-0.02387622426507742
C5,-0.0025486272838601788,-0.0210745694790649,0.03131059735547346,0.09244882352312381,0.039747974785443146
COMP,,,,0.036913618116930766,
C1QA,-0.010003866338700545,-0.0008035736731911538,0.024160889081690593,-0.005935440985846385,-0.05033833485512587
UTS2B,-0.013938850710221698,-0.013835774643110072,,0.004214811811211939,
COL9A3,-0.045081658750736796,0.00023667586176094667,0.04614695519020758,0.07325057599713941,0.0049645664461534095
DLK1,,0.01382362240516273,,,-0.008634783063728418
HGF,-0.017294640907990936,-0.03890555334672099,-0.025410036316524682,-0.05342273251872812,0.021193445312562648
P4HB,-0.01204573488108149,0.035500930710617544,0.03165744154780507,-0.06702627530151811,0.10154658153276087
ADCYAP1,0.0010851667151536945,0.003722944023132023,0.02308221044899038,0.016016890785590786,0.025743068090054735
GREM1,0.02703591682313468,0.03566008979517042,-0.10542807268382537,0.03376544220913352,-0.05117594148345644
EGF,-0.016351173267855724,-0.02694518100936468,-0.034811141216076216,0.10350060212753695,-0.033689583714411275
VEGFB,0.04732500607505257,0.012370307625346936,-0.01598857829875997,0.022909804465813494,0.03930269571681592
FARP2,-0.004988302186655574,0.06222142236701338,0.02940423428844032,0.051700803873781925,0.031551910314412866
LAMA2,-0.01519118397471726,-0.028515401508786512,0.003461132823200911,0.005951347516427497,-0.008532135043507522
NRG1,-0.031032237818987073,-0.024196600132151625,-0.0415919892376504,0.01642931942318654,-0.015651764009165774
SPINK1,,-0.027387069407541816,-0.02629174781773782,-0.03545066108573191,0.03452062675828159
EFEMP2,-0.00026132414899084175,0.0201926261922847,0.039043544074713527,0.003182643117750791,-0.029431302764003173
SELPLG,-0.011502638419809943,-0.008436514871994157,0.0052931142662900905,0.05077369651531208,-0.08374709441194471
GDF6,,-0.015499545425621954,,,
HLA-E,0.03774439689121421,0.0002159927141080195,0.03738787412710181,0.02902355062636868,0.07997118509837428
PTN,0.030492002578456558,0.030022089660622066,0.07534282238763212,0.029169553462457677,-0.03817394397953245
CD274,-0.03375972564079597,-0.0104846560339438,-0.016897741283878186,0.03184134019787225,0.006361639253022897
CD14,0.018790720798832823,0.041636241670894934,0.07478639524376195,0.007101817580004616,0.01555163358351756
SFTPD,-0.019444138488555782,,0.002080427263973688,0.017311241336751607,0.03592070337704819
SLIT1,-0.025331743302100543,0.025074047916364386,0.019965677156879906,0.05798408551940117,0.008449613296924901
CNTF,,0.04130947774440837,,,
BST1,-0.0026525508117777835,-0.0005277703498004763,0.017748912065794015,0.04646219488444152,0.0048371896386123795
AGTRAP,-0.043246879013854225,-0.0011801006623132937,0.04740221151071325,0.06646167217590714,0.043997292949671994
LAMC1,0.0570314983931882,-0.08946364369716175,0.020816324363917532,-0.02792810221582258,-0.014204935162096985
COL6A3,-0.017898018820334646,0.0013715672334593185,0.04952711114997952,-0.022778511451997104,-0.0017620768339667412
FN1,-0.03529261585640385,0.019778467867149648,0.09996354533076121,-0.06751312957485428,0.007233609307720289
MIF,-0.021232409897858472,-0.006925982378567759,0.06774563396719697,0.07296591100355618,-0.02222277992624067
JAG1,0.031212241057649876,0.06994788884496825,0.08268097587668104,-0.03983009178449722,0.0157933639919936
NID2,-0.021383334287729646,-0.0011031205942943654,0.10281501964588467,0.012992323841790169,-0.010103220194918985
EFNB1,-0.015101206629267245,-0.007191297453301994,0.01251466280096926,0.04083010334201062,0.07096270854553188
COL4A2,-0.017007091096741353,-0.0025690595478348793,0.08067876201437836,-0.033337695494774965,-0.017382102041672065
SPP1,0.033438880678029144,-0.048128154364922425,-0.09506849843695568,-0.09414127574438241,0.0410433336012811
PODXL2,0.02389867461077689,0.006366427939735418,0.09785198816302769,0.12849389321183585,-0.017177245512350496
FGF9,0.03203478611619489,-0.02986025873723176,,-0.012084361340698862,-0.006163579669383971
ITIH2,,-0.014570481880755808,-0.04382598197911196,0.004032822150595874,-0.0359131252941999
ADAM10,-0.03908257123802333,0.0782578581202243,0.04114725956302981,-0.08771622168279601,-0.03559090119092057
CFH,0.0007114705669821344,0.06670380621051888,0.03149467299237816,0.009485266277083999,0.06698481312948924
COL4A5,0.040165873173602686,0.02837015541385308,0.022962896511318255,0.006725706844080409,-0.042023161261307104
LTBP3,0.007840663367554812,-0.04354940487631928,-0.03088530019299874,-0.02789854163780092,-0.029570032984557005
GNB3,-0.027755917869234488,-0.02345604516659118,0.1263173508605197,-0.02461273009595137,-0.027881171175671873
COL6A2,0.05398630298387804,0.04647724228192853,0.043034066697036084,-0.030407998494684466,-0.027766412642248522
GDF9,-0.030645987906282274,-0.021007464318804684,-0.013553218753377748,0.03531636824928898,0.017503838475183848
NCAM1,-0.006302963244769595,0.014533170204431123,-0.06513287545979052,-0.0276577522477983,-0.05066772164875663
APOC2,-0.03197682061460745,-0.009951512001114384,0.009725969169910276,0.040051426738358036,0.001389895344505884
BST2,0.03631533570432946,-0.012097185332646792,0.019959857348726667,0.0693624895322272,0.05227926053289062
COL5A1,0.020013159737674577,0.018342228113564764,0.013123817214188788,-0.025211437772652,0.05700178469703748
CALM3,0.01094470208232442,-0.016105366104951183,-0.011183396393059888,0.011998296748514804,-0.015916800203227215
THBS2,-0.009763981622726872,0.027861366564877907,0.010082494799644355,0.03564319727301109,0.021850243834417412
SERPINE2,0.023591031567064265,0.010975958263235896,0.06356202835560977,-0.03436544572529159,-0.007729616547506077
EFNB2,0.0019653970632495764,0.03611181464307115,0.06293075834156174,0.040203421436930065,0.00773375156915771
PROK1,-0.014917759007551233,-0.02647644944658234,,,-0.027228981549563415
MMP9,-0.011583494303138658,-0.03672901796975915,-0.007066197671454009,-0.042898616054771,-0.060348865906524905
DMP1,,,,,-0.0231010878426288
NPPA,-0.01591387597588152,-0.017225013845506044,0.14492906915599607,0.12654353131710305,0.011229914635470182
APOB,-0.011754462188624464,,-0.02810606031983654,-0.0003930780023414492,-0.02722898112204015
C4B,-0.01349901113859166,-0.018604477847193726,,-0.023129872851317828,
NTNG2,0.016625087126748508,0.010957558326175221,-0.009559497114163217,-0.04895633092031555,-0.034852812869548076
LAMA1,-0.029591704194478062,0.014223357451398138,0.08209312202865886,0.03499843916064017,-0.02737713671179454
UCN,0.002226651764547258,-0.03284104893668448,0.060572913990799365,0.004875424573137529,0.029553250197391155
ARTN,,-0.018508592312452388,-0.009394606897099712,0.008463355188641867,-0.039267965586244916
PDGFD,-0.02399292453438319,0.022173022011692422,0.09357852937445141,0.03634074679129691,-0.015439000793871959
EDN1,0.07839907405706512,-0.0338068803045597,0.10061516416945228,0.01677765305464992,0.05307595332613093
ARPC5,0.013744800780349148,0.022619179880072712,-0.0017547485843615637,-0.010843133851855365,0.004012750141204516
GSTO1,0.0649062258125375,-0.05134146971704723,-0.025596054460080116,-0.05018291178410315,0.019229983525994067
PROK2,,,,-0.019044997288820212,
SYK,-0.00391642417522465,0.015762720140515395,-0.03739947045987917,0.012585459362329299,-0.040586325817513216
CD40LG,,,,0.05094157349056271,
ST6GAL1,0.04727573749179788,0.0007428347857037384,-0.019264092982652577,0.053609739035703964,0.06381079602339108
WNT3,-0.016511176514346946,0.01615373944788655,-0.03653170466786218,0.07226466652757824,0.03641093035535496
HSP90B1,-0.04305210523458138,0.023642173760030045,0.015886064353427678,-0.04710034689828454,0.08655362795516407
ZP3,0.04163486753297802,-0.007165346980291763,0.006719926474593165,0.0010658792602702195,-0.03947111544763433
ANGPT4,-0.016469815432461735,,,,
NRG2,0.00270636839722988,0.007896462697660202,0.08194129020746344,0.002863177103011616,0.016652207389263117
MELTF,0.01786646236891259,0.004513690707059569,0.062030742489017826,0.04393775026990774,0.005571905696233216
NLGN1,0.0049456438281455265,0.026902137306228254,0.09267633202375686,0.01879254520976767,-0.00966794211014394
SLIT3,-0.023814554233469766,-0.013655547669275367,0.02406805561682724,0.04700268510092821,0.07890711218877149
CCL8,-0.010689478113962,-0.03375790310846796,0.025548529651466513,0.03264888938195389,0.06415116849271307
S100A4,-0.004019272913455154,-0.050640706825510196,-0.006747004011576823,0.06851407771192489,-0.0014901615426418868
TNFSF13B,-0.05621556555185008,-0.039675687218955584,0.06984079938851741,-0.044288770030565396,0.029148067050444572
HSPG2,-0.012667174773776562,0.024265963746871552,0.07956914202948728,0.028130558464033235,0.007720597230104882
FAM3C,0.004079448566432963,0.007080393260521743,0.020445156775540478,0.01582181182373105,-0.019616759202278428
FLT3LG,-0.02779415040571183,0.016444134068569753,0.128770077120087,0.08255463095039309,-0.010673249536116857
A2M,0.037481604032686924,0.015449950360977972,-0.00398255010573246,-0.024005795517184222,-0.0012548345204374332
VCL,0.042842987394711526,-0.0012544303480498964,0.0178420533531447,-0.07762812139829596,-0.0005512868579962806
FGF2,-0.03101999633357744,-0.0010596897644012985,-0.005990822671721509,0.0011940894211099763,-0.04442565233550926
AGRP,,0.03350763915715453,0.026222889990175215,,0.07785899446629495
CNTN3,-0.012089451020635458,-0.026119575810527824,,,0.08664452976449145
RNASE2,-0.024480891325368972,-0.06099674138011847,0.06059766374715309,0.012974693701726676,-0.04003862228359888
ADM2,-0.02007421849185246,-0.016698953860972185,,-0.021469043757526087,0.07087974828417071
GAL,-0.043731696936124886,-0.026119576083497867,-0.012341523623501629,0.037764976481597344,0.00085206348002594
IL36B,,,,,-0.01212470987262228
CXCL6,,,,-0.03879136606310419,-0.017181915712269104
PDGFC,-0.038455520785710774,-0.00010874303186650162,0.029868165783065063,0.019413484326728566,-0.03125356739267894
COL8A2,-0.012304134492630717,-0.035855768603117746,0.008897115660642576,0.06681658158742099,0.020252149335460483
SPON2,-0.006677430752617093,-0.03174495231769437,0.071277365650821,0.001054274039070501,0.03085984987192521
LCN2,,-0.01637982631992202,,,
SEMA3D,-0.007351829844768088,-0.0013897192905675214,0.047428538915664155,,0.04159690320867887
BMP6,-0.011583495018257128,-0.011666951207731525,,0.19113233168479618,0.02493878751936865
TIMP2,-0.05166668314119362,-0.012793911783644411,0.022145375555062175,-0.02524745523191379,0.031233034203028545
EFNA1,0.003282331022438587,-0.05041587839705001,0.03886240532153492,0.030027090097491525,0.01519741568131185
S100A12,,-0.013454361862620801,,-0.023395942898245075,-0.019108238439121936
TFPI,-0.016786338862977708,0.03081579780629894,0.09500768158687208,-0.0188484102383873,0.0683217756068778
GPC3,-0.018239188566806973,0.017538175223936855,-0.025146763791968892,0.0016070420083332706,-0.008663315292515704
NMU,,,0.12350289109878955,0.014007019715407088,-0.01427954357331861
SCGB3A2,,,,-0.008392942118694938,0.023283875760647957
LAMB3,-0.025971152068635133,-0.004958143876144609,0.00954457396029963,-0.015117727597681882,0.004893084742967105
LGALS9,-0.014478187257343218,-0.024481045515152507,0.032099297394422556,0.06484858776922872,-0.006820815615156627
VIM,0.019978996821029153,-0.004082530002295228,0.051977752386663495,0.02596836708878676,-0.009975632965452185
PLAU,-0.028686959970094007,-0.062197675336493924,0.06341143499209453,0.03950407840953708,0.01961174499619291
TGFB3,-0.03176680616249181,-0.050574105832341815,-0.009873813863616297,-0.006650687157942776,-0.023775053472091558
APLN,0.014533754466606971,-0.038562106902941665,0.015290757526572692,0.018799581181014043,0.027370517967420176
SHANK2,-0.015055154135731635,-0.00903226164485256,,0.004529139661819562,-0.043701436744908576
LTF,,0.06095363641795115,-0.032837914008606306,-0.0005904054080616692,-0.01663545711151916
PYY,,,,0.01292263254344106,-0.020323498597749932
PENK,-0.021675670629083443,0.010844217536516734,,0.0065149617474987345,-0.057721644968046895
CTF1,-0.03115623526898714,-0.014646197466382157,0.012032561596756844,0.053800474779793314,-0.01790470643326212
COL3A1,-0.038156901745753175,-0.044522716677135366,0.06271568559406568,-0.04959139942622978,0.008411964886924571
S100A10,0.004265595077574046,3.665347350460993e-06,0.016110386279755907,0.02896301066796098,-0.024572505620821406
FGF13,-0.03177186319738582,-0.04014040050763677,,0.07185227544601981,-0.027015454325949404
SEMA4A,-0.006740542083988868,-0.04814850587346446,0.07521757551956704,0.06876212125472879,0.07296213135490469
EFNA4,0.019415606020441345,-0.045823690854124015,0.06376582460209827,0.007464780438818761,0.019195880861367455
HSPA8,0.05679794913999308,-0.03860248707714844,0.006635009375254311,-0.06574866038322741,-0.06584380867888663
NPB,-0.013647105173154662,-0.011666952328720389,0.04636024286537048,0.08079140297106027,-0.04103851124420178
ULBP1,0.036364792548469645,-0.019993651880950637,,0.06141455285532697,0.03743971310861296
SEMA3E,0.07092265576910979,0.03240379355022435,-0.007677684628050937,0.020001673924308558,-0.016112044170835286
ADAM9,-0.033411046234072636,-0.00955334411679757,-0.046133220013453095,0.009263400445376001,-0.00797229972108636
ASIP,,-0.010747291985625308,0.033706104922669705,-0.0532154300147599,-0.039202617174037196
IBSP,,-0.01323456305714933,0.06259016294507953,-0.007238346620450467,0.024097158535366286
FAT4,0.028548360473201032,0.022763464430695518,0.26623938840804645,0.019590540049580045,-0.012248923513835504
MDK,0.0020547032924880517,0.0357355492983936,0.011899092923714216,-0.024330482593040683,-0.07364990865868505
BMP5,,-0.017624724437496235,,-0.024768504161777723,-0.036169315437566366
CAMP,-0.011583495018257128,-0.02087449909696894,,-0.027783390709349598,-0.02790048974737431
HSPA1A,0.07041851106583995,0.0318843318140135,0.02834719200919481,0.042794246660784664,-0.002510270193300952
SEMA3F,-0.022997655088053192,-0.011651047931080847,0.1050441702433228,0.03590550946179144,0.03361467773348285
ARF6,0.007817361149850287,0.0328584313396181,0.07545779140636714,-0.03606443405630752,-0.04676322269618476
IL6,-0.015319394404431605,0.026610715144224112,,0.0026641109043060917,0.031346178364701285
CALM1,-0.04628746947702887,0.05292134045598736,0.05310687851798801,0.040972560732582326,0.010448054142822506
VIP,-0.026385183319093723,-0.018218241848052506,,-0.02932780428084592,0.02409766023519758
NMB,0.03623992976412262,-0.004546968924763798,-0.033749834664248315,0.026732799723365303,-0.06682810509331683
CCL26,-0.012089451805193904,0.08424951929176033,0.12817007145776474,0.030776916535576106,-0.016897213797078498
FBLN1,0.04029789577995739,0.03029326294925401,0.029086310857399083,0.01521247723606327,-0.09961903500571326
SAA1,,0.0365046391621656,-0.008752723793166705,0.03403012621348588,-0.03304036103753802
MICB,-0.004199172344456889,0.05463483575678717,-0.02806517865518066,0.02526137040733904,-0.019087909923380695
MMP13,,,-0.025533608436551964,0.07297181285714249,
F13A1,-0.016958038991913026,-0.027303580320479623,-0.019817375346572016,-0.022201506471203433,0.016663922414003707
CXCL11,-0.023272622387542585,-0.006995492030375822,,0.04449051914035671,-0.04343866300245476
COL5A2,0.024750817988798152,-0.02499191088650392,0.043015527151427674,-0.024181802906224445,-0.04913800456482895
EFNA5,0.007024343032550791,-0.02633416253583575,0.08430020920444173,-0.055872615141829673,-0.008663210601013353
AREG,-0.023011329253755052,0.01897276600419528,,-0.019844933640388286,-0.003952943637969053
EDIL3,0.01863064997530433,-0.028638814706211616,-0.03180215965973693,-0.012069740358602492,-0.019540533130663437
CD86,0.014958887851967804,0.07338723558684312,-0.010266746820492459,0.027529103301532024,0.051189967652700334
WNT9B,,-0.010586569963784554,,,
HRAS,0.02723974678282987,-0.047193356883915356,-0.03846225587094233,0.02163771414256923,-0.004196570494448665
C1QTNF5,,,-0.026594124515617542,0.0291849021796135,-0.020087723500700302
RLN1,,,,0.04311458615666209,
COL4A1,-0.012487486500931769,0.002388363996968665,0.06609655453159728,-0.0494026145494386,-0.026296965059434105
CCL3,0.025705506055353232,-0.0196739028035151,-0.001327519136687735,-0.009547184242400449,-0.01591393100570935
BGN,-0.015301228751627342,-0.043633253205172445,0.03013514230361731,-0.03106600268508815,0.025221437230790768
RETN,-0.011410077847876367,-0.013062490217705674,,0.07432699554822417,0.12118917857851862
S100A9,-0.04959557980354698,-0.02786661486747142,0.021897903698839326,-0.01338667348888745,0.08725122196611211
HCRT,0.015023919879747053,-0.027387079304321903,0.06296009303530052,0.06279057951860162,-0.013771913584805557
FADD,0.04611228997436656,-0.0232590684303225,0.030079933041234505,0.03878013445090948,-0.0430070322968565
ACTR2,-0.041791607496639384,-0.02966119043336798,-0.006821204651626052,-0.05320956647614771,0.05747786860340771
BMP2,-0.01755087728528992,0.016992760306274557,-0.0007349412155449388,0.02411806351488822,-0.004532649810000514
PDYN,0.007969012219924496,0.014881821961018414,,,-0.0034417980513000656
CD55,-0.017379704742398486,0.06334362263112829,-0.021213197615461678,0.0412386571935951,0.039053933795829956
OSTN,,-0.02189089555432993,,,0.036989073120133685
CD6,0.07246086918897979,0.03332623925876733,0.07940760576449289,0.04352930928348268,-0.01103415575660726
IL16,-0.00204585753272388,0.013309545228476926,-0.01877940966027732,0.05800688836809259,0.021118565628168794
LAMA5,-0.011475977409903722,-0.04294738577399615,0.08610402601124853,0.0522082632051055,0.06437940323553451
RGMB,0.06935044777865403,-0.046167008856294864,0.10384356677579462,-0.02923948423262031,-0.018445322334717
INSL5,,-0.018120535170719716,-0.004077104041838223,0.013391645566829913,
IL12A,-0.02108751161463346,-0.03619192111641421,,0.055931554955391455,-0.021885757423831424
S100A8,0.00342574773886969,-0.060460486503443045,0.02207007491099557,0.05356798082235384,0.011674565150697135
TAC3,-0.04144773921352338,0.03027638067260168,,0.021021228654207177,-0.012267568039921508
TAC4,,-0.00572460193733778,-0.008757753936349352,,
MFAP5,-0.012734208846188373,,0.017297850271703216,0.007365911161445493,0.012656786441003876
CXCL16,-0.03190992242523628,-0.04593045687549135,0.0452257365163112,-0.007950839963804248,0.0010224806970367101
AGRN,-0.009635107671596995,0.006114859865993979,0.07076655783889652,0.009575223024134698,0.0250766102437106
COL4A6,0.011648591954291385,-0.014450455730791418,-0.011031242276393757,0.07878197105394967,0.007824429842177443
FST,0.032833316917965184,0.02502934010241726,0.06730591502221524,5.087710045422323e-05,-0.0044439741133395156
MEGF10,0.03163136147766215,-0.024869229980919578,-0.01433838545622822,0.09675920059432884,0.006101930606110292
C1QB,0.03887167550055131,-0.030462097010130126,-0.02067225591693798,0.01848757815374045,0.02472206700162876
HLA-B,0.0287658127018941,-0.002472628469859465,-0.040890185874921804,0.0035131190930341276,0.0839035482631583
PDGFA,-0.011942136447729118,0.06371069306413643,0.006755583718675604,-0.043324876287859665,0.060386818583821784
LAMA3,-0.01646981413551567,-0.02026140245782329,-0.03791592753003935,0.007621981118986798,0.016787042330790144
DKK1,,,0.014763241927685128,0.014821567511604556,-0.007641906079404041
INHBA,-0.011410076189524016,0.06775895643114287,-0.05674561939414894,0.007149633670756473,0.09951996918208803
LEP,,,,-0.02029130889018736,
IL7,-0.007438993197424005,0.11610111107049148,0.06357824405166998,0.07555497936340054,0.008444459999673783
FABP5,-0.013681350069773513,-0.000734952382165838,-0.0032141067441097374,0.060678089564109534,0.027667490097575114
CCL4,0.041466040497337486,-0.0023550852170918647,0.06129506708776639,0.012587610040522407,-0.06100470207945062
FBN1,-0.03909720311683268,-0.028493352410479334,0.08632810909065884,0.019170869846552464,0.03298654496811041
TCTN1,0.029914049907179167,-0.002508299196048037,0.10619028183860948,0.0292690659811471,0.01028472144392608
NCR3LG1,,,,,0.01409306752513541
BMP7,0.012908452617331066,0.007600103159421263,-0.0040515062009327885,0.04803399625202292,-0.04903082673459868
NLGN2,-0.030879528778948395,0.01605027629201515,0.10179345208470682,0.03758323770616759,-0.03387278985303243
CCL25,,-0.018022351043217248,,0.0893133229256064,0.01277103360173164
NPNT,-0.019189465650805624,0.021126490714650382,-0.0160442993180744,0.050593436030213136,-0.035059442698421525
KITLG,0.061652489587679084,-0.03326176384623677,0.060611624615872994,-0.003374718342140817,-0.018696783547309914
MADCAM1,-0.021285122771596585,-0.030246878506447555,0.01656285384784237,0.1248345992120938,-0.040909836789532236
F12,-0.026794082702643343,0.007934702479024188,-0.027901577582157815,0.02601172758745777,0.01977114786126598
S100B,-0.028307850054395393,0.03964964111522283,0.043482401163051,0.07085676903039885,-0.07815525636281274
IL27,,0.05513353901885701,,-0.036175289744405016,-0.021474410747453123
CD99,-0.03549406882533028,0.039786617846754545,0.04265391641305225,0.029691386268548954,-0.030796110012864003
PDGFB,0.007455465754978764,0.07559228713762717,0.018101528984685155,0.01881618716732529,-0.02593878139983067
CLEC2D,0.03203114822771033,-0.015541437316629339,0.04749649559791718,0.05360305534342505,0.0258773490240032
F8,0.07424713962943044,-0.025767285081310747,0.009270988853736934,0.027177886482308497,-0.02244032458376161
C3,0.016791125010810832,0.06435171794946319,-0.034328359208531216,-0.013792408263448044,-0.024321541324305303
DLK2,-0.012890603182847134,-0.016272186851416154,0.060236965805666134,0.04928776702732476,-0.016268314074017395
TSLP,-0.011754462188624464,-0.037812487234720256,,0.04887404338738042,0.03951095737728427
OSM,-0.026712702016484388,-0.026112353284179112,0.08529845757162752,-0.03347103652949981,-0.008973839371375617
PRND,,,0.004630391338854226,-0.010783953567452336,
SLPI,-0.019230061373065745,-0.030545445905587703,-0.03479241952004308,-0.0511143372201077,0.04381473890335259
AFDN,0.0077064350258981154,-0.04777759273470232,0.026650791963558726,-0.006815748222918993,0.028106752358555535
KISS1,-0.029455334849801916,-0.017012617772127443,,,
ULBP2,-0.017260182475227984,0.0015903596372533082,-0.03568007760280716,-0.04403757590105923,-0.03202217011788381
ICAM4,0.13458187969583135,0.04368981945148614,,-0.02417788216749673,-0.023876222221211992
ANGPTL1,-0.004090813198833505,0.022531792282054663,0.08377246787110969,-0.024157413519918975,-0.024129573470657122
LTBP1,-0.03413398720123398,-0.07371867127947485,-0.02500380950035125,0.027635533414676713,-0.06295572363119085
CD160,-0.013349364042874765,,,,
NTN4,-0.026302793446583893,-0.008524131277016804,-0.034221680496318976,0.08357593087780982,0.0030352161215522256
APP,0.0440585250518034,0.010546546079272471,0.0077997137961327125,0.026198924697435087,0.04992110064851879
RIMS2,-0.024258436152666932,-0.026334159462103907,-0.02475438287392063,0.04017054705140228,-0.005429833716895428
