,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
EFEMP1,0.06458953130918112,-0.08867189669588385,0.03634254607467232,-0.03366844116327593,0.0301749096089989,-0.09526574427905,-0.08796432899591579,-0.06602356095995236,-0.047848433391903714
C1QTNF1,-0.03519111781575624,0.026452887143236466,-0.056004735084227035,-0.028258288895805634,-0.007990093494658958,0.0754153334389663,-0.09018646827513134,0.05907029477307235,0.007050547440343389
ALB,0.06811319349246911,0.016457253607329397,-0.01590668736233305,-0.014462476498030221,-0.009721416645598962,0.05935591891257317,-0.030671617399741908,-0.014543433850765465,-0.02654811981032587
CCL13,,,,,,,-0.013811261692177014,,
EFNA3,-0.03393761074738331,0.030742388925317506,-0.06294186129369399,-0.03396850616721403,0.023913875019233442,0.011424587324155177,0.04937585115661727,0.05693287568972143,-0.031623825517579744
DRAXIN,0.014494248139331383,0.02110274637844507,-0.008522159121663065,-0.011612658927629332,0.019360037859726162,-0.003461002754583064,-0.0719797282468836,0.038416722614327686,0.013467793002147947
RAET1L,,,,0.0684077602265524,,,,,
NPTX2,-0.02137497871354618,0.10232213023420272,-0.05394910021338332,0.031778532024763315,0.05253427277453455,,-0.017547062486186076,0.05941342993074563,-0.08137407294661969
FGF11,0.08700538816252626,0.01884188546210347,0.08931461539777294,-0.0263212153539464,-0.005711645466259854,-0.03825241489055545,-0.06140448377941465,0.08443119730298992,0.09095126899926424
CD59,-0.0028363625826181614,0.00974387961057063,0.019501674044646457,0.004042758712159539,0.030285570125654897,0.03542398325647666,-0.0649282707009227,-0.020005543722159895,-0.02647405506250465
COL9A2,0.08668069248229035,0.027175674555257885,-0.027735113210914798,-0.053171989393801744,0.007158224727795637,0.06124973036037723,0.10632416962287461,0.11683327029050575,0.015732109072662055
DLL3,-0.005973655281278569,0.08941505801946532,0.01204180790950568,-0.010951649345815473,0.05036663126550677,0.031013899061652427,0.12512668494062076,0.04816927025657327,0.03556598294709654
FGF5,,,,,,,,0.0021021324171546043,-0.03169488857500187
LIN7C,0.020549403785739384,0.00991091841119381,0.040631099341762976,-0.009191707350532012,-0.03171170829007237,-0.009720211090691258,0.06420207177352787,0.017234087679649148,0.030475015086791627
GDF7,0.01757060239201156,,-0.013174212333783774,-0.01273342018271295,,,,-0.0363977020058974,0.04231509840921055
PSPN,0.030156298556780915,0.02688675920234289,-0.0015712573321645653,0.002230683043571122,0.02508143961901081,0.06787884745080985,-0.03165430014524875,0.03849607832634351,0.010194090130487226
ANGPT1,-0.029329020755248722,-0.009761895608540568,0.0012403655855716758,0.009498880720612226,0.058915341624189814,-0.050309091123468805,0.01878334624792308,0.044819092892116656,0.034502914823053385
PNOC,0.04288777206569227,0.02684333319174553,0.030847109538191062,0.030258803993145966,-0.0062771689527383705,,,-0.026335132904226805,0.020423364627808107
L1CAM,0.0030156305844315783,0.004326136553292653,0.0060580189132966224,0.01777944142286673,-0.017418869796491477,0.08105544795349304,-0.06734481822054539,-0.005717308092607529,-0.0414079324574981
APOA1,-0.012226565946637003,0.01731716482804882,-0.018972756680473223,-0.0067169930221531535,-0.004236270023947182,0.04977445758426285,0.06149516901126576,0.006696080184783437,0.06353100907475946
PSEN1,-0.0031896106665675016,0.023041570829124808,-0.008896605967983466,-0.01604873396430413,0.03246935588503407,0.001600325330928548,-0.01769935489867603,0.04939511756733743,-0.03653074605481795
CALM2,-0.007686488859530927,0.023740167524179675,0.053887841638524274,0.026861554932189932,0.023880313362776014,-0.0149375682516882,-0.014953862048973483,0.058542762332399,-0.036110422717919956
CLEC2B,-0.024261168644660942,-0.02140211827393673,-0.022774157610539015,0.008801757993077614,-0.004396967106042739,-0.07607781107971796,0.03520537404403457,0.02772214095745791,0.05047401171641004
NTNG1,0.0052947340761925225,-0.02689039404811305,-0.029816728120581188,-0.02000212530136663,-0.004814794521943811,-0.02682977250516862,-0.00818405345000153,0.03382595656923079,-0.000750994035991495
LRIG1,-0.008750419853657581,0.007210536399956285,-0.01772756986382931,-0.014703248314935939,0.010007618664030327,-0.1467154846678682,0.09763835384407442,0.0378539571544407,-0.06832082302311707
CPAMD8,0.030074361981956097,-0.018562431030920614,0.017691046975152773,0.0016162184300677585,0.12441911851525593,-0.007356465321152545,,-0.026736121886584672,-0.020324554804765048
GHRL,0.002060591681829094,0.04521402169692167,-0.028336955025702045,0.03649309953593029,-0.014372788851204597,0.03106586105325004,,-0.0015647592990281787,-0.01791630653828825
NPY,-0.03973481350604089,0.08173960178808709,0.043174147762195685,-0.02436345951062032,-0.05523916318439851,,-0.033742376572872254,-0.032220775873715385,-0.019266910394276134
MMP2,-0.03745999818031989,-0.013456195056518377,0.04450185442681432,-0.027372280436994086,0.00826748954401978,-0.01985116979442429,-0.021240990690716728,0.026519209688493542,0.038355559096819286
LHB,-0.015889101499241255,,,,,,,,
PPY,0.013509585137812532,,-0.011811473946665459,,,,-0.04820280671605229,-0.026318012040577533,0.019630893054745323
ALKAL2,-0.01565825763720117,,-0.007780873744478536,0.015941992618351244,-0.005169069697993796,,0.004005855457655816,-0.048248419626262286,-0.02388981106362278
CSF1,-0.01119941394884418,0.0284590988835612,0.010776601777434905,-0.005452028087970767,0.02485594680405729,-0.12488769648188412,-0.06015594259870669,0.036536172800982356,0.013571392450871998
SEMA4C,0.0038512634430960075,0.029027147922183225,-0.031191693269007847,0.04654784957929926,0.01809301733443454,-0.01921898303311807,-0.03468481279526869,0.04311842217561117,0.0007287861729777843
BMP8A,,,,,,,,-0.022902202790604946,
ICAM2,-0.012888380781123865,0.10284107372739262,-0.029358469369610143,0.0009603005738926829,0.06502847042514846,-0.015133229350914447,0.009055740395514957,-0.03944846515881679,0.012954466377959576
SYTL3,0.03844211189346395,-0.03393373271259469,0.02469658158066043,-0.015188329432633558,0.03360904192244799,-0.0035713847602907183,-0.03134268997651654,0.06575307217696862,-0.05665706479840319
IL1A,0.003847744112504334,-0.023192484063931866,-0.010033246779401284,-0.023730430708370366,-0.021644675533432144,-0.018861968598591024,-0.009909880042769744,0.019034027512857748,-0.01631375140619527
HLA-G,0.03477705495474978,,,,,-0.03030613769220628,0.01677755945907173,,
PGF,0.03732274650336476,-0.03970010165026227,-0.02290959142986727,-0.0067421028444302235,0.03382727512567637,-0.0328844687383102,0.04556564743509834,0.0003239214572652452,-0.00895771197676658
LGALS8,-0.021840840865393875,0.04298736470917677,-0.03458256290459263,0.009919095081088887,0.011247163887319764,-0.0002691489287118746,-0.06514610063238292,-0.03695055244891255,-0.0068422222609700305
DKK3,-0.04812086942193881,0.06339988524649343,0.031160739504768224,0.06373845337493668,0.030661692283147503,0.049707557630046764,0.012841806779543018,0.056749159915704686,-0.07359657160148775
COL16A1,0.034113375339991966,0.01606822181665357,0.03832897345319347,-0.07828560215810723,0.005829049228887313,0.005820959842310537,0.04594749802345048,0.06301942576337105,0.0906032165269542
TPH1,0.11611123929011055,-0.018221432367249844,-0.027317460730589074,,-0.013552784585092842,0.002559315475391087,-0.02014309809014352,0.04053312265242227,0.06048966415382392
TNC,0.02030164885472308,-0.1213929698815454,-0.02646163019834593,-0.02965824681233921,-0.007014198885092165,0.015824144600579636,-0.10114550723723803,-0.04382347251538993,-0.030044277551802456
TNFSF9,-0.027521085117132988,-0.012892491451744193,-0.029406797423505566,-0.004851589287950859,-0.02299393442955454,0.06629834555269044,-0.02086053864653872,-0.03624442093702717,-0.01730406000088657
C4A,-0.0036805193555846855,,-0.014001909915524928,,-0.01191341249223723,,-0.015376296437468809,0.06298620955131766,
CNTN2,-0.03507442299658103,0.022149510023922837,0.012511164894909013,-0.04676240386869323,6.758980369610426e-05,0.03749090946199771,0.07662514901719122,0.033500613820064286,-0.06235769077843306
F7,,,,,,,-0.019373245741341878,,-0.025122298294783355
LUM,0.004266065436787634,-0.003476205977433202,-0.02787016792508949,-0.03235114536753758,-0.0382748360706393,-0.020313811128740245,0.0556797459613623,-0.04127291388895734,-0.04359242326958807
BTC,0.004013837988649121,0.012800942186369237,,0.010801775146565202,,0.0658145156638262,-0.014015862202315758,0.01142918329925063,-0.051182349060752176
APOC1,0.05377415285466127,0.08027329062724373,0.021017614341332674,0.011327416774981334,-0.002446208001789103,-0.1170080536791523,0.03962284870745252,0.07254935376418932,0.05779180064749091
PKM,0.051701518212753234,-0.04197791627717686,-0.03912783453068764,-0.011710115559980904,-0.012804121902640636,-0.0390752601019598,-0.1174968145109034,0.0016032563649455295,-0.002321471473999169
TNF,-0.013278743622198873,-0.03936603807018848,0.002945957891008211,-0.016977450706241033,-0.003484995927572424,0.020252162954107488,-0.013603777603173604,0.10339250031392462,0.030805277389996957
GNAS,-0.04167718827827302,0.08322932452763775,-0.022136843243843095,-0.010744552517037358,-0.002607319181777761,-0.02847671642136346,-0.0009078437792009202,0.04499558335765894,0.027502933821302672
BMP8B,0.025079378830710077,0.03201758184704533,0.03763993243686189,-0.011272852762703364,-0.015885671895769244,0.002521008122349343,-0.002070048532100826,-0.044653172042504345,0.03405203639507589
LIPH,0.06468587949340562,,-0.011289367044993372,,,,0.049931510197488455,-0.01709210220876667,0.11349055996572
CCL28,,,-0.01738376803246864,-0.013333404470888264,-0.010747946910935953,,,-0.01778360998877863,-0.011394626375785909
PTPN11,-0.025674075824078477,0.039486131890341954,0.004396542710071768,0.038517731592724695,-0.049209849789900284,0.043664261036755865,-0.014709920944749877,0.03147111241507938,-0.03387582193363384
ADAM12,-0.04969865206858854,0.04418584614613195,-0.017549424333188762,-0.012885906544168073,0.011870103678991096,0.06810639386110394,-0.06944893673601303,-0.0374850599739998,0.013442805080030706
EPO,0.0007226066956009693,0.017460505304653463,0.12620431405315524,,-0.01355278657536516,-0.04142199932558976,-0.014999388436177107,0.003276530545574437,
EDN3,0.008387315545397483,-0.02003072539010862,-0.01830720287647137,-0.027000055435552325,-0.013692631163214765,,-0.04686829613051071,0.0025449019635232456,0.031850891269260787
CCL22,,,-0.023782659623147087,,,,-0.01697607710527149,-0.029223055249274797,
CCL2,-0.07699398607825687,-0.07681810902326888,-0.03401223211825564,-0.002265291730537189,-0.017571018627274948,-0.0694296245723177,-0.10553115827683689,-0.07004481208514217,0.008501228681143473
DSCAM,-0.03748422395655378,0.06669245351970907,0.01240367295044176,-0.011648999185882294,0.00800991720944471,-0.03193252974568468,0.0827124851737734,0.011632548862908272,0.04995708307634173
ANG,0.06586207164713459,-0.05719154060764332,-0.04616423929081092,0.0027480339335582463,0.0015516112892749443,0.011468515877809058,-0.02986780160701116,0.05390421154931087,-0.012066900056811578
FBLN2,-0.004086780156847751,-0.04000399700379124,0.009649491304822717,-0.07441391245753616,0.06454140280784203,,-0.004036398875808458,0.033172139252532894,0.06216841689076876
VTN,0.014554179522016724,-0.019713101970131205,-0.019404926088307555,-0.01777966029463442,-0.011261549678591259,-0.04391903122153164,-0.017145327440822727,-0.017027125279994983,-0.03169489957765681
VEGFA,0.024695462039795803,-0.05888830460118879,-0.037335467621080774,0.016559463183151164,-0.01139842281657592,-3.1404600261434314e-06,-0.11384101888954065,-0.01415759357737804,0.026051208750706677
F10,,-0.018392657730225845,-0.01295102646101714,-0.024480697548069568,,-0.027285728814460723,,-0.020333685623186236,-0.02574182695014688
SERPINA1,-0.014998196360144544,0.02973966924434496,-0.013054269968394637,-0.04287530434696755,-0.004818091105292194,-0.10310397779353597,-0.07738765491013008,-0.007465324731377786,0.013996823841270862
VWF,-0.028440507421011004,0.019018838522062282,-0.01882503932278422,0.009366530275999022,-0.030043763194853457,0.029177378209883833,0.015528885307863227,-0.03343338422228817,-0.006123242731534072
GDNF,-0.01978918380621477,,,,-0.01355278551991761,-0.03980138142018627,0.007390475758707877,,
VASP,-0.02493091420429971,-0.029200945897374785,-0.0028304376949133663,0.02130350729686703,0.011486501630720103,-0.017776399257273857,-0.03430961436404115,-0.028849556172106643,0.01923365798392316
ADAM15,0.01618364418259146,-0.02210628288430357,-0.005733385995492339,0.05676434764846259,0.03969761883326724,-0.013142030171246369,-0.025384513605519125,0.06682354835109412,-0.024006276949881097
WNT2,,0.006817158685628601,,0.11832784399294131,-0.01268339787921216,,-0.018605252314877967,-0.04598993335898258,0.03821610448864286
CALCB,,-0.02381139413753115,,,,,-0.016282998768551996,,0.04053109068825229
OLFM2,-0.028678227737379994,0.05626914527631524,0.019682354096876714,0.001585090314800562,0.03614899893113337,-0.08622910040820257,0.10075769103558814,0.0752484810079157,-0.03421978361549174
MFAP2,-0.026456228407867755,-0.031862937678820084,-0.012296609433130334,-0.032055754353056326,0.05776130672978294,-0.07511227477342079,0.08577866431099972,-0.026661344348889855,-0.0006005475510694106
HLA-C,0.023865706286953687,-0.023957888805884606,0.0009223017446960628,-0.06913242522608079,-0.03543728101998365,-0.07919708497606948,-0.09090637296290396,0.02527309294884801,-0.04383703738372252
THBS1,0.011839333951192584,-0.0753252089162925,-0.060819316669981846,-0.013597532454030985,-0.030401144661788018,0.03575431079481527,-0.0003785567181752063,-0.11197125417907627,-0.06211000421326362
HSPA4,0.015448713538911588,0.028366270682454762,0.008233632570179858,0.05024848236140968,0.029447373327722164,-0.07425046898267768,0.03292555176442615,0.05110438158387763,-0.06751351026384245
LMAN1,0.011805103303383855,0.002115009460116791,0.021015513615393746,-0.05151450216983621,-0.011855644906129106,-0.14248753848543302,-0.06961057969862272,-0.041632764428960044,0.04407960719397337
LYPD3,0.014931509927943877,-0.019713103666278233,-0.016537014301360425,0.0155069797165783,,-0.05409982441403881,0.06625297632764601,-0.03921806456539389,0.007392705756061827
APOE,0.0031699674203355685,0.07953834607376833,0.049333431103788454,-0.010055640782757365,0.011610427706803136,0.023488672248385377,0.037515412696398895,0.041270409116954156,-0.02221051434491196
SOSTDC1,,0.03552087661032202,-0.028568041728628233,0.04878047861086814,0.06179655113850878,,0.012559639866685816,-0.018037192947799707,-0.03906973872354796
ANXA1,0.03929368442200498,-0.05747505368252762,0.053517751152676894,-0.037407179569680746,-0.02860238998514887,-0.07574154100468043,-0.060612890320511155,0.036985405737704626,0.03551729703261075
WNT2B,-0.0037062814184465093,-0.028312551135248477,-0.035438134356430624,-0.025101222978372896,-0.0221926226491965,-0.048731796852322436,-0.0162322250375299,-0.017282243027558764,0.010883869984701354
AMH,-0.012850244313991892,-0.02447877701299908,-0.017025642498739897,-0.014996910315985004,-0.02970954839649993,0.0648509198729574,-0.01286185014650545,0.023292869152003147,0.052098112847588175
GDF10,,-0.00020053049366234639,-0.015906686918147794,-0.03094699531042438,0.01571193165535089,0.2961093981723819,0.05168242412190036,0.06259011948657645,0.11187997252299496
EFNB3,0.008160939757592573,0.041270530471912543,0.023229501222849815,0.010571075439367231,-0.04068654977168125,0.06765922367740762,0.010208066228297051,0.06567523584565983,0.002473985904457017
LTB,-0.035048627775419935,0.024213811600249355,-0.020551052961491033,-0.020388291318173248,-0.025189898863300527,0.023777873037360214,0.037725096296599696,0.019140360187263995,0.06422458303052463
ANGPT2,-0.016173941703538714,0.035809117274830306,-0.03727702601979741,-0.05607681428820886,0.01789854263833342,0.017000959838385253,-0.035155900498447,-0.06943618480461147,-0.0023279905288717197
ADAM17,-0.027340667408460268,-0.05081767818994037,0.010988507553443112,-0.010973849023840777,0.003119277947323566,-0.040263128299282275,-0.002394405486950043,-0.010962959031406221,0.0072444484282905884
LRPAP1,-0.029715391817015834,0.003921164009379852,-0.006054222310131512,0.009640050027221125,0.04667756404306041,0.018099607460777035,0.0082223103710904,0.08370929697944993,-0.020953631536299512
NID1,-0.012590821364117617,0.006850926164223572,-0.0073146837559188126,-0.001971711135492434,0.01440589752327557,-0.0007427539983933138,-0.016190291575447206,-0.04302638117490746,0.009782626585295958
MST1,0.03582974494595499,0.029425281396633567,0.006485965690574041,0.02230095621537781,0.046131954775324405,0.11238909715017664,-0.036292489967594196,0.0690966487227385,0.03487029522928158
IL13,,,,,-0.015894844497695407,,,,
DCN,-0.017018773058646228,0.027006825840798707,-0.016424818890429797,-0.09937463768959034,0.037893298729579,0.06076275605401756,0.03802499360389145,-0.020946244796386484,0.036666053237960246
IGFL2,,,-0.014001911397097333,,,,,0.06987041066460511,
COL7A1,-0.021165771171725193,0.017220244141210875,0.008102452456015331,-0.004415304498592917,0.06358838384982989,0.004080989190300586,-0.05324251287898357,0.08196164047454929,0.07538918885593406
CALR,-0.015152665237223435,-0.07169494850050218,-0.007558474601465524,-0.019012218497311245,0.018941102209651322,-0.10594577656540716,-0.09618211161398814,-0.057000024215210776,0.013675356934635815
PIGA,0.006142238977527286,-0.014263317849225077,0.01928282615713547,-0.016950100740870316,-0.023155420962569548,0.04988081884522305,-0.005861855855338903,0.05064658398906835,0.002590911575874631
CD200,0.005304045412380822,0.011825448513769122,0.03203146495483337,0.005730340773982686,0.016980873982877377,0.05737219080436939,0.02550208873104355,0.041360098862802175,-0.057974802521918826
GRP,,,0.0045062360735229085,0.12404232980877508,0.01113988749657063,,,-0.022439585755334206,-0.029217540494450675
CDH1,-0.01303452296848157,,-0.018265532174860617,,0.023746813173745246,0.03603711032994076,0.014417519653457231,0.06557417180660124,0.08528442584684824
LPL,-0.017714545419891026,0.004054124555083679,-0.03087811617454932,0.004570103422582668,0.06242269960983803,0.11119287251117857,0.08052567560498852,0.06741738635989564,0.08474487651465791
SEMA5A,-0.03350083020838871,0.013817078111759962,-0.011028081864903339,-0.05382148804332721,-0.0031298580409542393,-0.06540069843126795,0.08541253400538427,0.06827483973797496,0.013693076734375066
SEMA7A,0.019890767709430365,0.011034049604698629,0.03027205563512316,0.018802435086312255,0.051379504401478204,0.0024670371398636992,-0.007579213198174879,-0.04104266159402273,-0.032103702531238364
SEMA4G,-0.012777417868113396,0.03343442249340973,-0.0359825379201909,-0.014474268627543413,0.03565367966978436,-0.06486004900678378,0.025347582017946284,0.057447342035220984,0.03097925267238178
SEMA3B,0.0441242774850848,-0.022712234092783574,0.03587041111621589,-0.057278877265176845,-0.010512727759535276,0.03763606737047465,0.0017893812408019594,0.05242276200497844,-0.020214277869574977
RPH3A,0.04711955466512527,0.009542178407542767,-0.04341446721870173,-0.009742330757627978,0.04341425376168811,,0.0904331625952637,0.03359986421222579,-0.08293615348133193
JAG2,-0.061431073067527604,0.031500191374151686,-0.028238106542139943,-0.015338549142480746,0.027607686190972435,-0.0357773301914541,0.030147506035089002,0.038630101536679354,0.0239582772853468
CGN,0.10319943783879597,0.05182419870875515,-0.0263916106471056,-0.014049130106650666,-0.033931850666872446,-0.07092488278736862,-0.045401624292593694,0.026646315927617154,0.028594797574746273
GDF15,-0.03776742608307816,-0.06854368984044096,-0.05086965022109646,,0.01363554280281557,-0.047583084625011776,-0.026577787305780896,-0.02507997421551831,0.08270939309309595
SEMA4F,0.006959130895552448,0.06185537190956426,0.000734513369339687,0.004707467218519708,-0.052487560141817664,0.0448398555828184,0.027477588316236982,0.07681161698426578,0.08192295562166563
NXPH1,0.00717117105968753,0.07661877669865101,0.04811513016202893,0.014996777610285736,0.03113376360327569,0.1197583095576402,0.019783864553301053,0.07710779990344083,0.04963626478175985
ARF1,0.04166707737185795,-0.04699375687328981,-0.027079140524336905,0.004994065962395818,0.011295121954811034,-0.04068561164871127,0.0520255717711201,-0.05689664697481537,0.02386942204693838
DSC3,,,,,,,,-0.018911397004553073,
EBI3,-0.029556199677258692,-0.0038542498757435993,-0.0010270148833671792,0.010652833576995355,0.028830239495659927,0.034344256224149564,0.06895668559476824,0.05236817072974771,0.008164226987573518
TIMP1,-0.02794716268185042,-0.1262408773899595,-0.017081209152066016,-0.04681962354690486,0.05316716393410752,-0.09894365587415703,-0.14872982578723737,-0.09591516197618992,0.06382414947599202
SEMA3C,0.035450827308354596,-0.03160647905816588,0.0366907323405846,-0.00740395679896619,0.08560323170228443,0.04107332959413755,0.02094806024661362,0.03185892026691816,-0.03657912074104246
GNRH2,,,,,,,,-0.020493076055884043,
GAS6,-0.04364210292631406,0.050431436271701525,-0.02403607406167982,0.02158272100168412,-0.024661750303191336,-0.025413678782981935,-0.022898021902603,0.08401158949552649,-0.01768771682626224
MEPE,0.059636556929495314,-0.015899917671721213,0.026919536104062516,0.02011011984732461,0.0013536602149341456,,0.04537910673310429,-0.026132560036806862,-0.00997092906739968
SERPINE1,0.04402707993479141,-0.09979156992508635,-0.07713737207625766,-0.04058357253877938,-0.021515808672909798,0.012869771505791036,-0.10267405365242352,-0.10890989013348139,0.0773966552471041
RSPO2,-0.020158016966556516,-0.021210328774821725,0.013813160431980264,0.04395090418944653,-0.007329548613819419,,0.06026239546466075,0.07778722337803323,-0.06103181768500365
SHBG,-0.022734367852192662,0.007135780649835663,0.0726202807946319,0.04018608835954099,-0.010921717667083178,-0.03671172431884108,-0.02247490698742109,0.0561341622261607,0.020685788656829046
LGALS3BP,-0.028855274844554402,-0.024280533504663804,-0.013356139613241742,-0.014781116199121527,0.03178678614248868,0.030151303800567773,-0.03563982095297386,0.0287081868970077,0.007071258821422932
LAMB1,-0.0037852471541043316,-0.011237770218902411,-0.02709062557971773,-0.06364617987393413,0.03834632947315823,0.010554790751888723,-0.09562767038876331,-0.021391518875611543,0.009666636674646987
SPTBN2,0.01003110413808359,0.06569981871936711,-0.01564448157373199,0.02348093163120286,-0.010629628983029629,-0.04140071594873634,-0.006422064417865771,-0.015091730063728383,-0.04988293978608421
COL1A2,-0.025040618966973963,0.006714075569089474,-0.02198629972387903,-0.037415092310539036,0.04870820736844085,0.008180669780680834,-0.044514046545664814,-0.08423326811669457,0.014982954753587154
DEFB1,,-0.01603538564920391,-0.012474878430008706,,,,,-0.019026727926223657,-0.02427450785048913
CEACAM16,,,,,-0.0019521832146958365,,,,
SCT,,,-0.011465950578210175,,,,,,
WNT11,-0.027244839709684835,,,0.017916615881902125,,,-0.0025475684803305336,-0.008336745837346497,-0.021792908829884314
LGALS1,-0.0074278472288618275,-0.08932906899983613,0.0009934954781238526,0.022017052648230687,0.008391315262810456,-0.13977206048723542,-0.1416783647199542,-0.07195298145152826,-0.009281073849071059
BCAN,-0.026051391413568905,0.04925980439338665,0.048081609716632834,0.047734473267155124,0.027361847697026792,0.1467601624975379,0.13498996896368176,0.05393362600875922,0.06844728107861875
ANOS1,0.013391876270417121,0.05555721377609208,0.09126071136610739,-0.03287168717069877,0.023144269797966785,0.04338826839510967,0.06207528622659825,0.06899521480199018,-0.056945400324519765
EDA,-0.037423410985328524,-0.023989434873503017,-0.017966015744747935,0.006785391929173466,-0.023857999993052378,-0.051410800280259794,-0.0019631703333713086,0.1023000593190453,-0.025673092915820903
FGF22,,0.11627460985077408,,0.054636336259380226,0.03125004121992008,,0.15182063945780136,-0.03624441697460393,-0.013377771016138964
SHANK1,0.038615408883445036,,-0.016782975555138673,-0.020509316957049786,-0.015277646878190144,,0.005733624906965417,0.01636023052218749,-0.03287537790210739
NPVF,,,,,,,-0.016976078243163783,,
RAET1G,,,,,,,,-0.005742661486058234,0.05369894186841123
TGFB1,0.022657971012784682,-0.03012999360365264,-0.027317459191812665,-0.021764938615960027,-0.03554374318827471,0.04261922960134381,-0.11452818863420566,-0.04849580559446195,0.0024669687726472616
MSTN,-0.04567234239374997,0.0017791958077599476,0.06743803474255337,-0.02345006852132533,0.010438471843809657,0.05127321856646506,0.04831830691820997,0.05826297471528579,0.15681493432806132
WNT4,,0.004363809859630889,-0.01761878965089119,0.0020794887619447733,0.029470013977169928,,0.019575561231476895,-0.027043839645989835,0.03568644257329043
TNFSF4,0.04271591711568023,-0.033115333569981635,-0.010313318299635743,-0.015257535989728234,-0.022640719649112986,0.03338992816806408,-0.0027710959905286416,0.030669382382176827,-0.03633901297161765
NTN1,0.026759101158373506,0.02638579460580028,0.025003021113763606,0.010708135034612378,-0.03020182609615897,-0.04712871108393479,-0.007139346475221782,0.0180120395260432,0.05473675117414445
CXCL12,-0.045701625282641184,0.059693978284782366,-0.02437736948962284,-0.024184149593470282,-0.03213201672628543,-0.05123987377264809,-0.04463662759864173,-0.028054796274570824,-0.009958826684313287
GNRH1,-0.029855151772104953,0.02292016246648929,-0.016344757799721107,0.054120833886823864,0.012130335636209183,-0.007259268325228948,-0.035915043068179574,0.06911223526034717,0.06608623494741594
FGF8,,,,,,,0.09333891472608571,,
RIMS1,0.06223286671785876,-0.010724206756703835,-0.03462545967165668,-0.011248203892555009,0.07105834931031593,-0.06390250906943809,0.026933549879988073,0.05177031749454562,-0.10770743356215826
FGF14,0.011474134652235743,0.017263332051297323,0.00862950897296628,0.025547982664212116,0.028349784235159714,-0.07765117506899878,0.031209011682162918,0.03534934197463592,-0.005903116261180903
IGF1,-0.055331531781611216,0.010176406220417957,0.06181771929304434,0.07310918041723283,0.04609834697432323,0.054857263540809095,0.021265153237512567,0.03347849117452313,-0.024507237571417092
TNFSF10,-0.009477143562869652,-0.049043293828779914,-0.022056082286774324,-0.005189298764748833,0.02593646034737555,-0.014256087423027256,-4.421973496927684e-05,0.0007732035547681257,-0.015755984990719195
GDF5,,0.06426662461415793,,-0.016382427511362322,-0.011092879681159186,,-0.03375270242500715,0.03619013522267003,-0.044073517748944704
CHAD,,-0.02270805340043608,,-0.013767069663509232,,,-0.007384115488060561,,
RGMA,-0.02246834363392786,-0.014443120427103353,0.015270368531279334,-0.09292463740793076,0.02491833063656643,0.07244616431966822,0.018192142045612678,0.08384012503192949,-0.03867601135902621
CLEC3A,,,,0.04013810255914244,,,,,
WNT16,-0.031161052458845113,0.08996317589966797,-0.019723432432961863,-0.04077900404397925,,,,0.004015121557488851,0.0511727115699171
CX3CL1,-0.009441199567479018,0.07859688281015595,-0.02509247382267765,0.02812738375288995,0.02108095386556481,0.03823119557800678,0.01755729840831418,0.0590891779386763,-0.017413196097475336
FGF1,-0.0186111273089399,0.06499569074673542,0.03532359167125067,-0.026115064112738087,0.0067659629484800015,-0.02045891092588298,0.05974824319683645,0.024381773788617007,-0.12568305932294754
ALOX5AP,-0.0047845410449839365,-0.07525664215980872,0.015981722871568172,0.007985703765969113,0.02861658011395547,0.08142985910517972,-0.07661877965433173,-0.046759206982237074,0.017177682843400596
IL1RN,-0.040102637871179944,-0.02953643324560512,-0.031019187770798196,,-0.011913409869788836,0.01284700656139827,-0.03869867400053764,0.0022627268406834287,0.04257099818917194
PCSK9,,,,,,,-0.014807588200604568,,
NPW,-0.02258204902507026,0.04587445549163238,-0.015906688417273204,,-0.013268944760548082,-0.06885418424785786,-0.05596248771238103,0.07688187802109928,0.04737906485410009
CXCL9,-0.020473703252325982,0.04500271311746072,-0.030947149460693345,-0.01638242483410003,,-0.04919084722621269,,-0.05270999225543191,-0.038200968474330285
ANGPTL4,0.00856784020265496,-0.09428908524006231,-0.039122419430817824,0.03785798308743817,-0.0037545157398350738,-0.1027542194530405,-0.10084978328937173,-0.08608897584439014,-0.014997113644704093
UCN2,0.002496797105014887,,-0.01796601685276126,,,,-0.025603893321357218,,
OBP2A,,,,,,,,-0.021242442124819436,
COL4A3,0.01915166556486785,-0.0014913839825171956,0.03739673754542876,-0.02356850710860222,-0.015024261343829663,,,-0.0343618623592506,0.09880935929879611
NRG3,0.007391939144058686,0.043496309423419706,0.021217877972917566,-0.01231626691766,0.016825898767408996,0.19422876324019286,-0.015938918741952707,0.11878623265170637,-0.03454418096867687
IL23A,-0.0005872685300866463,0.011240684164362079,,,-0.018279590025840998,-0.04361274983515765,0.07262831897118177,-0.030665160357681406,0.009648288909260585
COLQ,0.061648086117860004,0.011130443403317583,-0.04249776043922244,0.024999683605329698,0.008035871021922832,0.04703694263510017,0.05960344791030167,0.010338096328477521,-0.018183046571424874
TNFSF12,-0.03630712921495768,0.014323188737802,-0.01418870957657075,-0.0035828341447447965,-0.044205583454507105,0.012807934181415811,0.008657663403627428,0.03149080245648636,0.012567041292175948
