,UKF269,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
CALM1,-0.07657964005353035,-0.04131668872153725,-0.05369915859259318,0.024608796048259055,-0.016122641730126338,-0.0626980769063983
VIP,-0.03700698213256519,,,,-0.021992900117209644,-0.021454906633539696
NMB,0.019122911511769508,-0.045380817728963366,0.07019860946973713,0.07776815794914162,-0.026665364746270112,0.08349593850948345
CCL26,-0.003978495646180358,-0.07782813826649379,0.015282092479951237,-0.020865993430674704,0.08972265871570756,0.04251619750339963
FBLN1,-0.028158250901323983,0.013364340809305472,-0.04606668518575079,-0.031804097654146754,0.024133138499240273,-0.010353502578939052
SAA1,0.03417021893791702,0.02673612562231577,-0.05886790916656991,-0.07654760100506937,-0.021727876756269384,0.008981480288469052
MICB,-0.007808656712275759,-0.02990141483851306,0.04295491386897184,-0.015729194539266102,0.11784790049606693,-0.015647791805143186
MMP13,,-0.04730094393961551,0.07897725245579222,,-0.01907115862551716,
F13A1,-0.02896642924505762,0.05345274296170373,,-0.053740281117611755,-0.022512143519511058,0.042880220191152195
CXCL11,0.1032274948702157,,-0.029801532787055992,,-0.031069593509146672,0.07898959012253345
COL5A2,0.08638541333351085,0.022140516076189193,0.07397829010776262,-0.012896737714851489,0.0055924954945702696,0.02368279712972379
EFNA5,-0.04164743942312654,-0.023589409898850774,-0.04568128732755219,0.020820161494972737,0.0723585724336626,0.04380140485812725
AREG,0.008881169497196906,0.02996158115649479,,0.01214739420501312,0.08135995378729446,0.02356146557047315
EDIL3,-0.034220575830487376,-0.023793219375710162,0.1317385397044618,0.03055201062009877,0.07896500561134843,-0.040123346216574186
CD86,0.01608106945256108,0.045334311747154195,0.02618968506213961,0.0300384926645829,0.035948496168415826,0.002096100208926579
AHSG,,,,0.10301069555357387,,
HRAS,0.014298382241287407,0.03403237323039839,-0.12396320421991512,-0.03224924472605914,0.054006987790587574,0.03348972795771927
C1QTNF5,,,-0.023396901585735045,-0.0015292290942660782,0.004441958613082244,0.07951320420594604
RLN1,-0.019246211866473018,,,-0.022232979609597386,-0.014987972937571583,
COL4A1,0.051155805571359333,-0.02830616675651544,0.0288379079497142,-0.013236022340050163,-0.017354721023084684,-0.018336637846262733
CCL3,-0.0165775383856064,-0.0019220151514820181,0.07028587300544759,0.022436390364152098,0.057562675784842754,0.06143516413158054
BGN,0.0063499709578911856,0.023026122419689158,0.001879109092455471,-0.037487695349261274,-0.012512353947956814,-0.0335060518492189
RETN,,-0.015037426621431007,0.04513364238304014,0.008976991401382636,0.021125181270800666,-0.030253091418320947
S100A9,0.009843488148847524,0.019162950957631427,-0.04984218809395097,-0.06758733345897804,-0.05541910540815842,0.02144096172131434
HCRT,0.08443888419742372,,0.045228065767341126,0.028826957777771906,0.025671275095528197,0.0627433742283773
FADD,0.05491851351139715,-0.003637774255237228,0.007131551281057397,0.0666835423463025,0.025877543694038843,0.040212873737126974
ACTR2,-0.017648026444295455,-0.0026847524144312934,0.04636647874678905,-0.10463521923716092,-0.0053482143736513724,-0.06812781017357004
BMP2,-0.019510787147612497,-0.03161425144354606,-0.0036345596399105216,0.004573629167847894,0.06679130753538595,0.01549399256067774
PDYN,-0.0693244105164523,,,-0.005146507253823238,,-0.07045170273563232
CD55,0.06536273061498268,0.006025688394557664,0.06362771007863585,-0.032874034618457955,0.030639896437980495,-0.008895142177078597
OSTN,-0.01486082964477135,,,,,0.01236792643384934
PDX1,,,,0.07633465653781613,,
CD6,-0.01924621141376496,0.0689598192637003,0.055507033977121485,,0.026714272575116695,-0.031437378728688854
IL16,-0.04893193454362685,-0.009267712804408633,-0.005362417679655054,0.04447410399210173,0.06034807258573492,0.0006391773810855923
LAMA5,0.12573291521830027,0.04264806900569307,0.09392522261143732,-0.051855784344035843,0.00821410414881847,0.11798698920823504
RGMB,0.014261484617275973,0.0409756904863961,0.042491083217809124,0.07656967494845439,0.006121343717608987,0.06532455061766461
INSL5,-0.0255397420459638,,-0.0575050438140079,,0.036115039309227534,
IL12A,0.06308203688483544,,0.009589695448560106,0.04978713824845709,0.09277999658449043,0.021744493733631187
S100A8,0.04939725840866269,0.02414799403553501,-0.050517229284247164,-0.03860070559860703,-0.019095093851733004,0.03033201966886599
TAC3,-0.021942586680207654,,,-0.015702873860881834,0.03946429483447531,0.09842032023512219
TAC4,0.14407426559522982,,0.007182424000749252,,,
MFAP5,,0.009664607620077795,-0.002976479300111461,0.05267567568853708,0.016761530698714958,0.03895334795629517
CXCL16,0.10069061197976535,-0.006659504744126458,0.04130974879883023,-0.03692729856059983,0.017045439780758204,0.013871151061315607
AGRN,0.06201632055400614,0.038302336864264826,-0.01162104754030889,0.08100400264181978,0.01979602414681507,0.03879785997871947
COL4A6,-0.01668906052132751,,-0.018678424309149698,0.0935450058571798,0.07297634861330596,0.029760042688928748
FST,-0.02867720797996733,0.054563844044293056,-0.0718167303152111,0.053965512773833636,0.003195673368608181,0.04191687956685752
MEGF10,0.09229193722037876,0.008168291532271386,0.04056423036848004,0.09382974620138121,0.079789921110296,-0.010671274949679786
C1QB,0.039396793125363684,0.017546324466011717,0.03912329328160371,0.03633203013324721,0.013896403840027877,0.06490826983819493
HLA-B,0.11091271080322682,-0.015356882604163912,0.09112473214253476,-0.035416566670225906,0.025670492782048998,0.0640379162643642
PDGFA,0.032589346369053696,-0.03760508221511703,0.09517307212633243,-0.0576275881795916,-0.03470097236374277,0.019709988085462454
LAMA3,0.039480810506329074,0.04286565906394128,0.08176643904494801,-0.017503424299434626,0.015312207849868018,-0.007710391475949319
DKK1,0.014525158728276451,,-0.049122091433838985,-0.02794460462476786,0.058943408903536554,0.08616665183520938
INHBA,-0.05886129102566581,-0.01201475602438289,0.038923729148686186,-0.011814085109981153,-0.028843558497062726,-0.028200203571696635
LEP,,,,,0.09367670361721163,
IL7,-0.017106946328241987,-0.02466452596136716,0.033967680720344534,-0.02102934220019192,0.05228234103612866,0.03687392755801675
FABP5,0.03955600168562694,-0.0011053873665989736,-0.009972856262491305,0.03688432463557014,-0.015075971998746536,0.10976118390169635
CCL4,0.049307941611772446,-0.032482120265330684,0.03576103433706917,0.03544089108340635,0.037064699243207294,0.07497263887680009
FBN1,0.056292654731616425,0.062332117200613574,0.09020392747099583,0.010326206449727279,0.027071391173518426,-0.002847537602544521
TCTN1,0.10118056034980251,-0.0006184780381604956,-0.028551350155330474,-0.029770060372656452,-0.0076996368473190675,0.010087457937103377
NCR3LG1,,,,0.004632125854809869,,-0.027680413051510516
BMP7,0.026620552909575622,0.08221414595175658,0.03129526054391879,-0.03299094295458427,0.026563157246934234,0.032810265453352416
NLGN2,0.0069526520282910936,0.054393666302388156,-0.01609534855489394,0.057950301350097794,0.029259506716267945,-0.04470700082319529
CCL25,-0.017845842085165327,,,0.1058534972631878,-0.02355911659284302,-0.028473969158839776
NPNT,0.0785783100934021,-0.022402613889842014,0.016557037690357584,0.08363732245079215,-0.016271959592672355,0.0056534917010931
KITLG,0.024311662513668668,0.025184176489010945,0.07472272407195475,0.044705830794155854,0.01032901214982353,-0.039240692154196524
MADCAM1,-0.023106793467369678,,-0.03794981541131944,0.019409196408968838,0.06005627049250285,0.04656376897236052
F12,-0.05954790462463326,0.08911118009867423,0.0813061049538219,0.02844164605130912,0.00048536452935681355,0.08313619520966832
S100B,0.01751486329752113,0.026821761438035715,0.02668274649728018,0.11765018000629862,0.02234251980740584,0.04263074941145384
IL27,,,,-0.024926725172046287,-0.02712782472363355,-0.02366349282453254
CD99,0.05218470708482141,0.03513838786889531,0.0749327495296047,0.04412723594338904,0.04164186878158427,0.11033899114105017
PDGFB,0.022744688770742337,0.03637018820890185,-0.04500840670835811,0.008434638561466857,0.0532204562783859,0.008077816916607583
CLEC2D,0.028986587966182288,-0.02921375624872244,0.0045564022115338445,0.06530966687872164,0.07086911285860904,0.05607871982453451
F8,-0.010007043850476568,-0.030620395907809028,0.02201469357941778,0.04720210013810914,0.0539025864467857,-0.01640869324395673
C3,0.06611050519491447,0.007331741149508103,0.07562041732842756,0.009977734957612283,0.04195257572375362,-0.02978844179234926
DLK2,0.08492530239576697,-0.03424867570159468,-0.015751925668291252,0.07027489463263416,-0.0169394357749284,0.008154412148744673
TSLP,0.02387744483984115,-0.018186763214205096,,0.02896099521105122,0.03155411430311379,0.04249467377396801
OSM,0.00365836667677683,-0.052653764415332587,0.00224059090219487,-0.04362014743099061,0.013860133880515609,0.03789691561325862
PRND,-0.015533292828522406,-0.059991347933091896,-0.009721418641031898,,-0.019793747743676513,
SLPI,-0.0002689915747985251,0.01401593854356444,0.05876620088899818,-0.10827465890415293,0.024551192768401165,0.03496276602816361
AFDN,0.010667307360137603,0.05978969008807075,-0.11225804142913141,0.03974886661633124,-0.004629171834163081,0.0031642163957294445
KISS1,,,,-0.01966040044506893,,
ULBP2,0.07348392017028896,-0.03960897050462529,-0.006466091735595324,0.05139160402928631,0.033798841826464913,0.09665392326637584
ICAM4,,,-0.01496155732637751,-0.01724813363682769,-0.018130977091343384,0.049693818374684354
ANGPTL1,0.06595871036045003,0.01797607646366912,-0.058349994920551464,0.02901033255631724,-0.026857282182360956,-0.02658932044268759
LTBP1,0.03698006105686727,0.040467865876403705,0.026767943366859618,0.0023211300422550755,-0.015277881902451378,-0.056360834666246154
NTN4,-0.04436538750095209,-0.002921509417928891,0.014773000780071642,-0.026155450643644954,0.10288394175006899,0.025105422757729808
APP,-0.08404146619879597,0.033706801137365225,0.09649364341947587,-0.02551696705615158,0.0009567508956865854,-0.06112612939767586
RIMS2,-0.03436712484251145,0.09629629319970821,,0.010726268329613464,-0.018700317658507656,-0.002350503072865493
WNT7A,0.07512574978046392,,0.007422763804242286,-0.05739524464061492,0.04002072254635021,0.03301588040897513
GAST,,,,-0.01966040080081254,-0.020834740693543855,-0.023277676549336945
GPI,-0.025188572503707134,-0.030862744068655915,-0.07044142227756348,-0.07708460598716424,-0.040151214384123626,-0.027952413108025778
IL1B,-0.009709057037179211,0.0024137758751279835,0.014734824243278391,0.00033672873520466397,0.03555185853452954,0.03578031428239826
SFTPA2,,,,0.030354888552089693,,-0.022395252348929917
HAS2,0.09932535857260316,0.07732658700193662,0.023849802337565316,-0.008424735536513005,0.07690067510708476,-0.019798592947271574
IL11,0.04267992816761984,-0.01456918232197826,-0.038033968798653686,0.012884014647833616,-0.02918463579057419,0.03902312429498112
SEMA4B,0.04230533886155506,-0.01483115700496071,0.03498324327044252,-0.034283732349785066,6.832507247746085e-05,0.06568885143577635
FGF12,-0.06156339418339127,-0.03810229727307634,-0.07216061330256646,0.08867645615317798,0.04597639581396527,-0.01918436323794372
CP,0.04100469812488743,0.0009131200013193693,0.035533181126224826,-0.03171458248979894,0.01169034027123069,-0.08409227285678814
NLGN3,0.056196464657199456,0.03083266572401557,0.04750900365579969,0.07726985550364669,0.030689029950150673,0.06982741319540547
GZMB,,-0.02189116926529921,,-0.02437212782228315,0.003859750412618049,-0.030985539947294995
PROC,0.0690233826906445,,0.02316477059019293,-0.02076807690165655,0.13961482762368627,0.027066118660597504
TNFSF11,,-0.009234319953765424,,-0.02076806892219089,-0.02659610978452964,-0.02335243027254728
AGT,0.061115079013106685,0.004287323482138942,0.1339520341408844,-0.09105600548816452,0.003595669170609109,0.10209045522026297
PTHLH,0.010481375254151062,-0.042297282548936964,0.02163869148636878,0.0965165464340651,0.01302313002855029,0.023723664782737082
COL1A1,0.019415343506861072,0.024416532816372932,-0.012566060509364409,-0.05146487577731759,-0.012816709853580526,0.0173754908016098
LAMB2,0.0817767453025028,0.04980749590848538,0.022689109578886497,-0.07132962847626975,-0.007121499417435072,0.055504381693573614
DSC2,-0.03982819035213716,0.016806183975989986,-0.04460788821752218,0.10295190690389147,0.015528127459334849,0.005885668363605683
WNT5B,-0.025751395673488203,0.02439860689946253,-0.07584663163754361,0.023170355835193134,0.021609577416739585,-0.01657841593414823
LEFTY1,-0.02585669816849306,,0.06673797616520828,0.05853800588077136,-0.031310009032583186,0.019576277574944147
FGL1,0.16138478171227902,,,0.032393629585871817,,0.09402633826770278
CXCL5,-0.015367752736067825,-0.027053274864930737,,-0.04605634814687594,0.06050397324748167,-0.03608739587843324
S100A1,-0.07310151710130998,-0.017399476757313185,-0.03975060534762313,0.09329463176012907,-0.021488884057753396,-0.025591774799328327
C4BPA,,,,,0.012083678801478698,
NPTX1,-0.06432642411183617,-0.014329590646120206,-0.00801852039726659,-0.023231130559725487,,-0.07281977749276725
TGS1,-0.034422568551407684,0.03935546060409934,0.006895385872490924,0.018597372082716748,0.07372269904427588,0.0013869849290412614
SST,-0.07257783251516493,,,0.07714008560974514,,-0.0042626373268408275
IL34,-0.024414168147724607,-0.03851270244191147,-0.029346564268472305,-0.016568264921890712,0.045947204224896336,0.050822043909093485
DHH,,,,0.11956467461012243,0.05060922705654797,
XCL2,,-0.018943570047546716,,,-0.015883163464162398,0.029550517324595352
TF,0.025955212177616566,0.029816557877112,-0.04211426003465555,0.07556766858763554,0.01482688556872035,-0.028465075676445243
IL33,0.06380419381740814,-0.029901410703355894,-0.03859119775713206,-0.024576873029139374,0.02910872874228837,-0.0327004790572607
RBP4,-0.05671830459512691,0.08496585689639284,,0.09707430198241034,-0.013334917013873744,0.0406191403092309
CCL19,,-0.02237458735598662,,,0.04205719946308342,-0.01993768473681468
CCL20,-0.014158628144754661,0.046147909917309334,-0.059281273920647144,-0.04164385924649905,0.10345270121380354,-0.0036890248432646616
NAMPT,0.036224144638443326,-0.014776537155727465,0.10584977094965027,-0.04814100805712317,-0.04515903882294455,0.017138586149283066
