,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT4,-0.010474770561918244,0.014881428976788545,,-0.030959073841710077,0.06990377735429505,-0.02975886625975037,,-0.016657372095565975,-0.03003667274320999,,,-0.026410133869572826,-0.022901124006490414,-0.021059091028425667,-0.025662317360854357,0.029126609819178025,0.0193247692207807
TNFSF4,0.10828758096855043,-0.009915851915064812,0.010612092494472907,0.01756027628683436,-0.02313767924291874,-0.013592968483378645,-0.03407370736025825,-0.010851098197969576,-0.03479569255676709,-0.05064606326853521,0.10033726605550701,-0.041661289592834896,-0.03516753093762925,-0.03244458599426497,0.018148829027144858,0.07745552835793483,-0.012415963816849401
NTN1,0.0188457254134923,-0.01726605327352795,-0.013610769139920948,-0.029454195816735602,0.018110357290781913,-0.01985744122767146,0.0465835671601769,-0.003994582748416879,-0.0163009636670162,0.025107306782917328,-0.012769805963731987,0.01914530076762165,0.06677499442796375,0.03573908718599474,-0.0017934533321698725,0.07747261356478549,0.029097171201431536
CXCL12,-0.027079978011602605,-0.009693354844138746,0.04174166728719314,-0.04291938826796478,-0.03547672294052195,-0.032728166802444676,0.11723786335697105,-0.025960231000355743,0.039157374542333374,0.044463677498091,0.06719866307644821,-0.024479614623183852,-0.002714000637728717,0.019346485891518297,0.0026598887458172678,0.046258611252662805,-0.06362694985443215
GNRH1,0.05229198683319615,0.010557421724655795,0.004111814523248975,-0.0354313964453152,-0.020410795834356385,0.0359850047761002,0.0039441565875724584,0.013029468911755404,0.04222096735863179,0.011193067654944593,0.0219531272559998,-0.03410904545822464,0.01661061583792911,-0.021339620800775404,-0.0014483818506322687,0.06919848435613825,-0.003738457741328838
FGF8,,,,,,,,,,,,,-0.020065331437261982,,0.002472252117746166,,
RIMS1,0.004344200193917047,-0.023373760772279213,0.05324134057361522,-0.019626417562176444,0.023788685898464345,0.04690680649163205,,0.0398154008843652,-0.03423134604410032,,0.046255344029330125,0.0013257428871813301,-0.08435035477483542,-0.0428279813636609,-0.013972794754927968,-0.005795749673392727,-0.006979382332288577
FGF14,0.003961825353477625,-0.0024391483220876364,-0.01715735448778775,0.019952905159253853,0.005684294040711977,0.0013435972088251327,,0.05390133595496475,0.1222045553197154,0.05760919226302721,-0.08583576404267641,-0.03701210769407928,0.05944121682102417,0.04890690507664314,-0.032982484125091284,0.012993615147464383,0.019599853457426628
IGF1,0.010113637454931488,-0.02274626510747239,-0.0049504918888841915,-0.007127219382723921,-0.022910896980555803,0.01794697993589866,0.003094594607638562,0.06311836497418194,0.06990188772490595,-0.02779373199977856,0.032795820342841196,-0.0031262328862532297,0.026573645242391766,-0.010497234539151726,0.06235150978523654,0.0248361873821004,-0.006839450332426716
TNFSF10,-0.002279556019636831,0.022467219955316187,0.020370286295090835,-0.012806816125999362,-0.010084192588765537,0.07844896336660971,0.05680971206987701,0.03304525249367568,0.04610720246450481,-0.005190999622980715,0.08460058608499813,-0.019355674443279774,0.010867689863083159,-5.270717875340036e-05,0.033622289165395065,0.011859665721731865,0.05411751644016072
GDF5,-0.01605817939256649,,,0.08866156127475149,,-0.014595136527490489,-0.012678276309160618,-0.012195419485496,,,,-0.025785342127879092,-0.003343607902134444,-0.021458917064227742,0.05021849881226613,0.0887392069717127,-0.04825451709097927
CHAD,,,,-0.027416782038567598,,0.05663547675718998,,,,,,,0.08832492853101395,0.01981516590661532,0.0386156185836564,,
RGMA,-0.04965771080575178,-0.04118496982989375,-0.0062517459139544845,-0.06140110483880983,0.009052958313442947,-0.016481198620644878,0.027523532735997894,0.05048784537277235,-0.0004812949526928659,0.1620244090409588,0.04701542588843942,-0.05554938906480822,0.027117905369128104,0.028033075734500756,-0.049616717814132794,0.019484196213254566,0.010935603283202257
CLEC3A,,,,,,-0.028982783823641518,,,,,,,,,,,
WNT16,0.008268360091779708,-0.014897504144335405,0.0037739088553066236,-0.01686907620347252,-0.015138163843535698,-0.04189462393197025,0.05098795095208324,,,,,,,-0.019600705055467252,-0.01821227417948301,0.006967211055652526,-0.03735730779396226
CX3CL1,-0.037257152652620036,0.050385564631381545,0.03834082489026673,-0.06610050066133809,0.04767590525807412,0.03436121119716495,0.0454018601283779,-0.030171884725590514,-0.0016797473389274554,-0.004021713706219678,0.06000016703845568,0.021947138575493727,-0.06092994693352753,0.023827919874504493,-0.06656292419746576,0.0837405978864612,0.07985582489051259
FGF1,-0.016653833977499706,0.003937202371526249,-0.03344208340373578,0.027538675204812322,-0.018138799692265128,-0.01948688206040338,0.0003575399346327654,0.004307068250502405,0.040410481204158646,0.026750998876772163,0.019801359904544298,0.006190602306838569,0.016300790675569145,-0.04793315764630004,0.01806876584472235,-0.03833057282422955,-0.010942616582336253
ALOX5AP,-0.04413098405832482,-0.07119289065203628,0.039891666982880075,0.04766943834044198,-0.026607145304696864,-0.02090066163120161,-0.07177700391977082,0.015534030865616064,0.02238802298759401,0.09372363608056641,0.002933241533411351,-0.08359166350479733,-0.0338984438649941,-0.04234911700228175,0.041182729613490676,0.021004324330821007,0.041745346013769356
IL1RN,0.1093885810761311,0.02064052017781802,0.07795652261289117,0.006182560629010021,-0.02380790201521866,,0.019105339320876543,-0.01309750353747105,,-0.0791835533311325,0.03711803970024395,-0.03533408294616403,-0.011003520059510634,,0.05186046674311716,0.018111260670467942,-0.01716036996366374
PCSK9,,,,,,,-0.041851491546495284,,,,,,-0.015413292554033375,,-0.017677857113539665,,
NPW,,,-0.02423728723062864,0.05155718310884393,-0.012208729707022534,,-0.03132765167419908,-0.014587767300821224,0.06558848597421449,-0.040089170039676957,-0.030169764810478016,-0.03882251673007754,0.0005506975691334751,-0.021890695092513773,-0.050694436298206455,0.14760642442487976,-0.00215376233614616
CXCL9,-0.03784123574439312,-0.02360201939807459,-0.01179730102482263,-0.026902251060634534,-0.012234111912441952,0.04452883800229296,0.06512272994208114,,0.02130399498996213,,0.0727034509861121,0.051473795727959376,,-0.025678168718862932,,0.0645143916138219,0.01299215784179239
ANGPTL4,0.051732426733647856,-0.038662120095864456,-0.0054074569651514325,0.09346669982647109,-0.057362675193673766,0.04945767215386441,-0.07914571467322494,0.009928781619913084,-0.11081051243500559,-0.17368049003903444,-0.10644760536246702,0.056138887726009265,-0.02364627547311867,-0.01842286396509234,0.022895051098749983,0.12206680328449467,0.08807227534562183
CCL11,,,,,,,-0.03158931072639223,,,,,,,,,,
UCN2,,,0.017936397432201396,,0.06500729165981114,,0.03797143861091476,,,-0.048847502678985924,,,-0.026774258665253316,,-0.019975890608645113,,
OBP2A,,,,,,,0.11063645648812306,,-0.029396036651907598,-0.03656802287174094,,,,,,0.12838765972452318,
COL4A3,-0.02104761230149486,-0.01733646337263486,-0.013054312628044002,-0.032822085751050174,-0.017837933950659354,-0.020997228814875098,,0.0043797349797176505,,,,,-0.01219685288351404,-0.02246749683971535,0.024067400419162267,-0.03265762801379752,-0.011479403454642722
NRG3,-0.0034004565996214207,-0.04172272878704452,0.03957941541167387,-0.04069740964798579,-0.023309104646574035,0.03537957672827003,,-0.026685038815491866,0.016819621603420442,,-0.03249942200091223,-0.040369722262617244,-0.05096410143764775,0.05065237777286497,0.014318385226934812,0.09861772634095482,-0.03328928193065305
IL23A,-0.01715961633526633,-0.019871651051140558,0.016278404982247988,-0.006723735386400792,,,,-0.020096428952227147,0.08209688685510692,0.012325348350384555,-0.03494669280655423,,0.12567473683675223,,,0.04466820909677453,-0.03302573751073686
COLQ,0.023331815678106074,-0.027869782292205148,-0.034628680828395306,0.0316817644843796,0.0507458015225657,0.08049932446355,0.00448618071777707,-0.03404795765067574,-0.03365923404013401,0.025389585267062097,0.08640915517993487,-0.01679875741875869,0.03226412733063363,-0.02573530507283139,-0.011632791568037133,0.07850093637421753,0.01630925200348856
SCGB1A1,,-0.015117386907607505,,,,,,,,,,,0.021649053750477952,,0.10858390285843965,,
TNFSF12,0.03427392183174454,0.039066605072729306,0.0294682819398876,0.03416803090087692,-0.0031534727475751078,0.028579321102606307,0.06403613096326262,-0.0007327833520346755,-0.052768677448439584,-0.000425611541891384,-0.03937294859672697,0.10971706873725251,-0.03843815051805301,0.02102986916536576,0.007059048173191282,0.06024739189119538,0.047245020560047146
DKK2,-0.01797387695604258,-0.017740047758125273,4.3418331486457366e-05,-0.018646226394964414,-0.014137480146329316,-0.010043005315226314,-0.008225636673356814,,,,,-0.022430766336880664,,,-0.023542751082821917,0.013992715969707194,-0.04170301694568626
FYN,-0.0004192720379210767,0.036355674729104955,-0.048051054704719785,-0.015142438543297027,0.038204956420620946,-0.03365873204622968,0.05289112382109677,-0.0005787003137116616,-0.04847649108344224,0.09164777091919601,0.05727603595036902,0.007273929613461355,0.07515964320190816,-0.016177252817121273,0.014680908542189272,0.0269841704205151,-0.017568943946852156
ACE,0.01630785007604195,-0.026092201182942015,0.006412360756944846,-0.03501795602117331,0.026534112870612362,-0.01522922115115705,0.026767037787751895,-0.04463828679954906,-0.010663765201575479,0.07009358668058273,0.10530446598967007,0.05919652794792775,0.016569946384112567,-0.020951156937597068,0.012347037022423665,0.07184433366736773,-0.06431629773175201
IL18,0.01824191151391339,-0.03995011463258698,0.02635849853814605,-0.043570975411716915,0.007688087319271557,-0.06654889206188698,0.020878807977776668,-0.007194418251894331,0.007286923138807941,0.005088642844970509,0.011567110922223156,0.10118722754770676,-0.05871078493321025,-0.028397475731909937,0.049244619829799476,0.04998556427147637,0.052048089702244185
PPBP,,,,0.1473166452700449,,,-0.006278881793582184,,,,,,-0.018245832653973598,0.05882747738219142,,,-0.027572160552564718
CCL27,-0.011381074021858423,,0.02728960980170292,0.037187761579865586,-0.019778038013532274,0.01681822479125238,,-0.0026652163057885145,-0.02705033929086718,-0.03533206558129718,-0.058300183850019026,0.03352298755387267,-0.01925488740003751,-0.007743659871770906,0.04241777122626204,0.05899337425175872,-0.051022723852453065
SERPING1,-0.00536461078065493,0.04263666543332546,-0.027425155656212258,0.06542138785130955,-0.05259552075743792,0.03920216521461084,-0.0037212954615429015,0.0050403544432826635,0.03160567560094323,0.019365564483031655,-0.04940108510243869,-0.027722581539340957,-0.06784647869622946,0.002825207790874737,0.01098207186595327,0.08199654419870113,0.0757692952731043
AZGP1,-0.027778970632329175,0.027719994505003582,0.03057469011817401,0.00884573531446947,0.009225664534555585,0.03739637003574541,,0.08616349841728584,-0.053751083598834924,-0.0003359529277926946,,0.0133987356881372,-0.05250564541082446,-0.03455719683259278,0.01611120551886587,0.10031132759498772,0.0013801609735770886
INHA,-0.021828807995975218,0.004427956564427706,0.02518658517123982,-0.014413892951551249,0.04703443784196077,-0.015939636579239684,0.0026069077474871367,0.004313379033270837,,-0.050515033582710187,0.0552019129572421,0.05587158787884377,0.011339993153973021,-0.021890694962762438,0.02083676459577744,-0.003958924449520299,0.027790105267859157
SEMA3G,-0.03132796939511257,-0.010707514389188858,0.036918805837502275,-0.017891577599379458,0.004923213266911918,-0.019468539086350496,-0.01217306276061433,-0.0009883682275710114,-0.027374485780426106,0.16671817428017552,0.02720852913344835,-0.02323240975628209,,0.030508187826923414,-0.01597216550035437,0.06307023027066423,-0.009431889890084557
OXT,,,,,,,,,,,,,,,0.026139359298657298,,
COL6A1,0.006446714829026664,0.013316534544523929,0.010472489599440657,0.015549736867724262,0.035582383783197946,-0.009344073782468888,-0.02433884802155346,-0.015494183447493556,0.05750880425782092,-0.07169913011391321,0.030033081389467815,0.055184926352715505,-0.04515654325832164,0.006077651099525276,0.02150981508885592,0.009739927532969457,-0.029390539850664317
FGF17,0.011722064173098123,-0.0165785797049136,-0.021773102996664837,-0.03171613579048278,-0.020033130111113816,0.007908748632300898,-0.0268267242770655,-0.01734089496710953,,,,,0.033452194605830265,,-0.047235263327503385,0.01408354546866497,0.060799855193971124
TNFSF8,,-0.014674474018870011,0.006661316960553184,-0.017651549539539495,-0.011289368189659298,,,,-0.03307886606884357,-0.011437778284961085,,,-0.016884022050873266,-0.01960071267562961,0.02343192873847535,0.06133346474692985,-0.031048495433257033
FGF20,-0.022586929643834807,-0.03497941571616957,-0.013741819297925027,0.04001913705339424,-0.025685654768812276,-0.020762298020379724,,-0.015946954280515287,0.007832096539253887,,-0.0393436561804699,0.13681949798179235,0.040187217538040367,-0.03258280953961422,0.05687149120933566,0.07352181019290571,-0.022984049012223427
ICAM3,0.0095585083765416,-0.020258010309474186,0.032877099334034744,0.011263333579622156,-0.01942419659196446,0.009810837098916872,-0.01100318721291727,-0.0023428554066419324,0.03498620144203032,0.04175456583239524,0.015502053039027262,0.0026741589188870106,0.0060134926868535546,0.030431422803403437,0.022628989171259665,0.1298166953620613,0.06501310037363806
LAMA4,0.0008967004933800081,0.07066101394657083,0.028793814508779447,0.04900139216694056,0.019510141150909432,-0.02759574537476172,-0.017233849668247102,-0.020525480808963863,0.04110807331677003,0.11983721697528117,0.021679673267151155,0.08913799843524449,0.005542037052208183,-0.06427686891376067,0.07819934282048895,0.010529742030265707,0.04003940256570091
INHBE,,,,,,,-0.01808383413754256,,,,,,,,,,
DLL4,-0.0013495879573676263,0.011471416469921128,-0.00838327348012397,-0.014160563552110445,0.06001218013594618,0.025358079849686594,0.0347999699082258,-0.033809386679612786,0.008598185991013805,0.054071008515726486,0.043009667178415145,0.042512694868195366,-0.018688795146578424,-0.0392845270036645,0.02562093299824161,0.07722058585165892,-0.0225766017205356
SEMA3A,0.03354148113379532,0.031279356335996884,-0.04051039683233295,0.04712071096264644,-0.03560329032875317,-0.0033075586255662454,-0.019660824939800117,0.012859909558991599,0.04435801567818095,-0.028005590004847897,,,-0.014059633427104154,0.0766290589359384,0.030784078470121358,-0.0011631834255400183,0.06955158148523886
RLN2,,-0.015759411708313107,-0.008368371822172744,-0.027074727383818102,-0.011499631211574489,-0.034843563632692434,,-0.01256367497584635,,-0.04037156268796855,,,,0.014729912505723282,-0.01997588840588175,0.018459285260112392,-0.02700186220871114
C5,0.004103188337086094,0.02929906062125656,-0.0018885442671698238,-0.026311673530214033,0.02385918772370274,0.05004054646832136,0.0023153887718290055,-0.04502473437547462,0.06704178026540605,0.03210974479643956,0.037492387740940374,-0.014267792054374309,-0.02163572746211037,-0.03945484140522866,-0.000817263493627924,0.12896875762296056,-0.01704312755778924
COMP,,,,,,,-0.026159180424971985,,,,,,,-0.023472379013329794,,0.004399025607107297,
EDN2,-0.012858809734355572,,,0.03866472799641335,-0.01396438449042883,,-0.024619797518590916,-0.011223880136513575,,,,,,,,,
C1QA,-0.06328461879062404,-0.016111075992484587,0.02134148264986953,0.0015833549298293046,0.010680427416798999,-0.03668136467929498,-0.0011429094933316424,0.017981975662935776,0.04343612371675482,0.03457065871515606,0.07431139384115087,0.01831120266039768,-0.04236550942162387,0.036271137249969436,0.050591587315779285,-0.01306887135082526,-0.11946220177323397
UTS2B,-0.013760375948882235,0.07163527515327636,-0.021635581166293254,0.05955248886555479,-0.009940194558522877,-0.02524242307035333,,,,,-0.03735497902633581,,,,,0.024427889542083317,
COL9A3,-0.016665752700439063,0.008574101110170658,-0.05806276688177729,-0.06143063895906065,-0.0034269459586162543,0.004021683294556799,-0.027487712850409813,0.01742670749890193,-0.02226905435615645,0.11553417573416717,-0.03335585602989519,0.032488829989891554,-0.0182461049197668,0.058098784616276364,0.04188853259075091,-0.01439003420533846,0.006742989951845946
DLK1,,,-0.036010053053970946,-0.01576833122239728,-0.03067202202130442,,0.0199485904815375,,0.0356578256035827,-0.09506427689786044,,,,,,,0.050610056630123315
HGF,-0.015202326845810124,0.029082236191546682,-0.041267278702723044,-0.06056166121521853,-0.03513714394404214,-0.017804052735939463,0.0023718228640346277,-0.019135873290390886,0.051764104020244624,0.03648062768485721,-0.03236992020603638,0.1663567101951538,-0.02397237513597373,-0.02316460387725728,0.010165164789276577,0.13566633762200703,0.033204978627940356
GIP,,,,,,,0.03709354970564602,,,,,,,,,,
P4HB,0.0468702101649639,0.002479719460322728,0.012774977563106537,0.004032001624010555,0.03566926651241919,0.052687685081219,0.00038074210444890574,-0.02304820039829347,-0.03662787683652051,0.07922681054726041,-0.012229407999114905,-0.03476342720922528,-0.009069394753389979,-0.06356384901471254,0.04720946165031966,0.03814331901967405,0.10114277475763046
ADCYAP1,-0.0360928108809531,0.03506837211354952,-0.0007589421346579198,0.10805930194791767,0.040013674277672724,0.06844023304091472,,0.017680332048966647,-0.05123609231007835,,-0.04263217556679429,0.030618022269612667,-0.01375799313851464,-0.039520213916838264,0.008910430206975954,0.018641544515374465,-0.04564825613742632
GREM1,-0.018087511440587057,0.00915657617063711,0.012238636397137926,-0.0009647177603392216,-0.02281722831166615,-0.011747292974799648,0.0007555548906321346,-0.04267738485415998,0.039491436879343915,0.1404382718608379,0.0025889540551686193,-0.07021782830649945,-0.030182016262912795,0.020816675743384038,0.03402899085484869,0.03199981894075944,-0.04170873029958575
EGF,0.010545403926614157,0.03740946117667108,-0.022856193555955428,-0.025592887740564108,0.023729854298015066,-0.018006262899493006,-0.03210680297894683,0.006309974552648144,-0.02450780557989549,-0.02934576201593778,0.11154113273093946,0.1307766573328497,-0.014716198352488732,0.009105501335125577,-0.02515052394539733,0.004443340093800249,0.01756476284147596
VEGFB,0.03865476233855822,0.012624013345620112,-0.006255208912501461,-0.021334559351870064,-0.024584512652604685,0.06196150683258156,-0.029466025158851477,0.06545863878651201,0.013435075322058303,0.0008898484506129934,0.08034501631724417,0.03944769984406628,-0.01742266943305549,0.024955510357505487,0.006806222686289208,0.002868424601089803,0.004455469718552254
FARP2,-0.06259798380020944,-0.01286980987055722,0.027514226120778806,-0.0478317330858433,0.01889120465416452,0.07111447567347706,0.0644124460400859,0.0051189373422193315,-0.08580026094083648,0.09705998832285449,0.04752755697993665,0.040467046169264415,8.829218557803192e-05,-0.07421646360177729,0.018581905176524104,0.03485982625967232,-0.039206375515406997
BMP3,,,,,,-0.02861942553581666,,,,,,,,,,,
IHH,,,,,,0.02380071448528061,,,,,,,-0.017951322378316512,,0.018178606080627147,,
LAMA2,0.010630475646638432,-0.007829601904243713,-0.011518140916973415,0.02811594475484878,-0.005098503483700866,0.00027968391827051613,-0.009437124769662793,0.02507829209070707,-0.007206213433654425,0.0626690358343607,-0.03332563765663669,0.07596529485485347,0.034800416050021044,0.04669002060406453,0.0032497099646241843,0.03320905574875684,0.03260065075355936
SERPINC1,,,,,-0.010635110212154679,,,,,,,,-0.014716199523194756,,0.05824203175394522,,
NRG1,-0.023864775472704908,0.013599534932197368,0.0004714570120861275,-0.03570385152667956,-0.032662351923150944,0.06122730379514776,-0.019273172857170322,-0.025375653155063214,-0.024124924388643828,-0.07565373230528896,-0.0029454351159247426,0.09655300576513375,-0.031785106159686584,,-0.05486710161154019,0.11722997951763837,-0.017867613368264295
SPINK1,0.0899594332648188,,0.028211077291678585,-0.019705563917351582,,,0.01707385037921688,-0.01256367497584635,,,,-0.023823835779844302,-0.01740217252165704,,0.008225294401095975,-0.015408676772387471,0.11862347487312226
EFEMP2,0.06320085920239027,0.04705376687544149,-0.024378251870991987,0.06949804255414914,0.018827167065165875,-0.033431342359942766,-0.048571393509954555,0.04777399662505107,0.02042581399269313,-0.04542231989308731,-0.03945405910795233,0.12475217336022924,-0.046338564960194145,0.01822709119297664,0.014841344929974642,0.059384238128183955,0.1288169816540853
SELPLG,0.01893222429482046,-0.004519798090904863,0.007837256141354712,0.0010056588151309165,-0.0046508285043394,-0.024880111896857918,0.00022493520713057333,-0.02495541892928046,-0.034501349596592235,-0.006697079736489452,0.05306782006771067,0.00722414413814062,0.016752113153124797,0.060427840505478204,0.0855475427858093,0.04288172241437282,0.009863452682960615
GDF6,-0.02182880586520908,,0.05963900251976873,,,,,,,,,,0.001987901083269163,,0.09753066107011799,,
HLA-E,0.007396023165569357,0.000736532533309737,-0.01887030460519641,0.006064880157892333,0.032500341935124126,-0.03746411662992184,-0.03409012881868759,0.03805268175828935,0.03803869091529167,-0.07354325855232104,0.14686069505855,-0.011529869670228253,-0.06300745906760462,-0.07103145360193361,0.027335247186415477,-0.03583300005560813,-0.12138211884146625
PTN,-0.04866388928341537,0.022086724349101434,-0.10166172964628374,-0.0008181665715630974,0.030749301705672458,-0.023053012507916068,0.05940401986437189,0.06817565970321486,0.022564269243089196,0.15291131259032148,-0.04583568800147726,0.049058735968592435,0.01089842364375584,-0.04254049355130501,-0.04273928859074116,0.03100596703177264,-0.03955609517425969
CD274,0.10597708280606025,-0.0016479481494329608,0.04944263026890542,0.01535070145938368,-0.018068027588216483,0.027305638493152186,-0.04442986392122905,-0.020676557847763195,-0.017208932164644954,-0.026966579908949132,0.035929289099074134,-0.04208528549802931,-0.02738832218396499,0.001603295634268688,-0.035132670553381054,0.07478598260766135,0.04209195065196208
FGF10,,,,,,-0.01312474174925879,,,,-0.046520872659354236,,,,,,,
CD14,0.007802281353759701,-0.008005156883042168,0.04742990643864904,0.02894263438236744,-0.01165767618034811,0.018460217948171504,0.020637999725666847,0.0005970148738410247,0.01968964443419106,0.03804229097849524,-0.0018129511954168996,0.036660983304805474,-0.04928703755073814,-0.01496334450885371,0.06234605043691296,-0.02831253060989561,-0.08678234834611895
SFTPD,-0.020748186088298575,-0.011238544090670818,,-0.019823143930380677,-0.0028314821303004633,0.05271267147499147,,0.011154953818402522,-0.030976054360861788,-0.053629312935727466,-0.11134129882157848,-0.04715081504883776,-0.015982290174533783,-0.029785027538556247,0.05872641636034084,0.018527325151185506,-0.022824224534450894
SLIT1,0.03673463281413229,0.02748703420014016,-0.05043190640857608,-0.04779416277904312,-0.013537331028289573,0.03174814144156366,-0.0034309684772748186,0.0323363462290652,0.013861590153781278,0.12454832195829482,0.06999054047783437,-0.010269205445571522,-0.021205970678884578,0.05029501722060313,-0.012961231461453417,0.016714065021475752,-0.035539901931974274
CNTF,,,0.01687134436167913,-0.017651551150591967,0.11208653354341824,0.011989894639681578,,-0.014587767368456133,,,,,,0.1550354107472817,-0.0014195053599752666,,
BST1,0.039975004343131865,-0.007698812263102253,-0.015046357171016512,-0.04083711889798026,-0.026032041185024227,-0.022065429264535467,-0.034006387618353076,0.005782798212791526,-0.059830969122596396,0.045650204560716834,-0.05832309347584088,0.060074400790452065,0.01597658065339708,0.005983863629952454,0.05899752570520982,0.11260346769445205,0.037993094557375574
AGTRAP,-0.026571775413449725,-0.0030643118301435656,0.03262377672715312,0.02627645531565348,0.0151332960471496,-0.04175775320771269,0.005278619495341442,-0.0016230636754283752,0.01512131753548731,0.03171154982618697,0.09823298394881051,0.04433474660603092,0.010528784623887828,0.016309357431316233,0.035212378402192226,0.06689966857341453,0.09532995356070668
LAMC1,0.01663767298108473,-0.03073770268248833,0.04672361344006612,0.03766852968505188,0.0495747301639637,-0.0036940356003219944,0.007628749225400814,0.017686570404728937,0.03929975898308536,0.13539544158050856,0.011452805844403797,-0.003911272192971846,-0.04384599846854918,-0.03994718508871525,0.000520543425965401,0.03362499765123431,0.024149602527358607
COL6A3,0.0015443264786333898,-0.023018603326792657,0.03688517435917606,0.010164834170407271,-0.01879577498863334,-0.005209146910040849,0.04764981931899384,-0.03942473146633641,0.028406636218887223,-0.031110608320813558,-0.005337910376654717,0.09492639270689751,-0.011381178418733179,-0.015320601960168958,0.03333770308493383,0.018086696199097526,0.0269487325947781
FN1,0.0326944679349568,-0.02628751342777115,0.02562388322452777,0.046613132077722025,0.06299787881352788,0.0020462424643352705,-0.0017407243191216088,-0.028732224618764686,0.0006120587479645993,0.13508246717217917,0.08937544471741496,0.07041545647413856,0.015140064689263533,-0.051076143548093395,-0.029326816082581763,0.010260192969015711,0.07469103871190033
MIF,0.02196456880117101,-0.024932133702552723,0.0006462020830560746,-0.022517590074881372,-0.0049609123731954065,0.026636146720987082,-0.029303914037085026,0.017524268929925327,0.0017098848034220464,-0.15461175817725195,-0.029387723585925323,0.07504185840169081,-0.02573560018413811,0.020026442192209667,0.03881591764397845,0.04225370233860595,0.07583056847851259
JAG1,0.02602811507158243,0.004826459669121154,0.022575040179918845,-0.008312779467805408,0.021949735432909456,-0.036881465892762776,0.0531838214328669,0.07034878770354505,-0.005074320428265749,0.12490739723234238,-0.017815013836200874,-0.007022714412335803,0.023695111471318635,-0.028569863873961758,-0.019612612146548372,0.041904921279414156,0.030643184579678427
NID2,-0.01707042473117099,-0.027501060017560645,0.013260525630597594,-0.01682814240246984,-0.012103140789914127,-0.02008727656680597,0.09309459669440212,-0.011956160080037869,0.010436535812376963,0.04698412657755084,0.04411659081892321,0.06237371349981158,0.027791170769538485,-0.021634710524285932,0.015684750633046064,0.037537075136699335,-0.025124218911983583
EFNB1,-0.02248285222297484,0.0003557167167944501,-0.0003409923793884421,0.0503425916303395,0.01734140701110588,-0.029035558405870018,0.0459851029325463,0.009235334393533488,-0.009925881705450404,0.02134205144981851,0.058406109350571146,-0.011163854633161144,-0.0311307971111332,0.045720987221892044,0.041858985466475825,0.0940159876823573,0.026917856927698235
COL4A2,-0.0015589501608891734,0.01579584686194588,-0.012728133900270557,0.014350204524052154,0.015270995475531375,0.0012809875330210875,0.07732473237313013,-0.00632430925064505,0.023928436507043405,0.06966432829563747,0.05595044239864995,0.030477261498655067,0.06896280187653561,-0.016356125497980982,0.025975195580902912,-0.012879624287776986,-0.09239014079861887
SPP1,0.029583530630087555,-0.005767395287506059,0.05086280079257089,0.045646191403350724,0.043473507637042455,-0.01310448147644747,-0.014294037567118487,0.025727892145128987,0.07334148692558691,-0.09003049904450085,-0.08515499942291493,0.006917933244598003,-0.053872923330409085,-0.052953850102172725,0.04746726660452792,0.026968017687401112,0.05426810836383179
PODXL2,-0.027800621517460395,-0.006795830272330388,-0.029783232839372537,0.010016886893160257,-0.031902544624157834,0.050646928848461316,0.014296434598441104,0.011619365238906113,0.054414096847561655,0.008244055635906581,-0.013996813335815822,0.10526541601835065,0.002900755565791517,0.0006941152080738148,0.0074620247801922045,0.049156302871058745,-0.01622760934409447
IFNE,,,,,,-0.013124740725220109,,,,,,,,,,,
FGF9,0.040207892022412074,-0.053331464499990294,-0.04669373910897078,-0.0004377594099244407,-0.03172214167000633,0.039055736163061544,,-0.027242788193234377,,,,,0.030582737352623245,,-0.009141785848148972,-0.02466199614584902,-0.039579021852887745
ITIH2,-0.02173246901179526,,0.016367855724739942,-0.01305072501126691,,0.013404059320790564,,-0.020446252453526704,,,0.0462068161133845,-0.03971219428996544,0.07622990482896531,-0.0009044251485832457,0.007318599913299359,0.007835855108013991,0.08059698442444
ADAM10,-0.018522795218780665,0.04142418331506405,-0.011330841659326811,0.07323211398760737,0.006778783122616201,-0.016547228809350438,0.009097974106383284,-0.010761052400892684,0.013259423286888172,0.016426531047351547,0.07899043654836184,0.031859328766603974,-0.01723355942188576,-0.008968400752931304,-0.011620675981809367,0.029024143489039096,-0.043687828372507086
CFH,-0.05658846878988164,-0.011410934014521553,0.04138229076637119,0.0024318722277133316,0.053806808920405465,0.008585229845350414,0.03647582782601173,0.0011716931507631055,-0.03482081088710135,-0.001219913879165181,0.061640467622367724,-0.0016317466437557133,0.02073533056763156,0.005138148941201362,0.04218673558046249,0.04197973653273828,-0.018476595611186156
COL4A5,0.001820953893678521,0.014006676863190523,0.02409162721934858,-0.006745175823898598,-0.029199605781424668,0.0006826161523804339,0.006829817618955425,0.046374466827144925,-0.0171833647607444,0.07353269599794099,0.12993132625126458,-0.050649088974305013,-0.007150650424719215,0.030329458790573704,-0.008196986973262967,0.06446578256718738,0.03205976446407781
