,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916bulk,ZH916inf
LAMC2,,-0.01582819718961941,,,0.05122645170020822,,-0.019552801495900014,,,,,,0.02785794300748394,0.01326890000042657,
IL10,-0.01474939835407471,-0.03344324086973042,-0.0040913801975489186,-0.029985765300457892,,-0.02867866317058043,-0.061134904879232406,,0.019847491511781837,-0.018258399977889465,0.031557877726091144,0.004257834421643901,-0.0370100860556229,0.02732391459995966,
SEMA4D,0.018279595095280432,-0.005597616366698484,-0.03026893404826406,-0.0206588155788434,0.030054048775600837,0.003323885898469017,-0.025764975049120703,-0.009285507703104708,0.013552099074840228,0.02989668824995403,-6.64088838174221e-05,-0.028328676665534833,-0.012163129650327177,0.01703126125070875,0.048084285141129245
TRH,0.04073492783781775,0.022150158501495643,,-0.031732710081266415,-0.038358701774478886,0.06460321487841836,-0.04569760311106145,,-0.019766573390111883,0.034947978177504155,-0.02001652596790545,-0.0021521703634953177,-0.04480343068019837,-0.0014599861302685782,
SEMA6D,0.02048617457982819,-0.020004880730582774,-0.017417129874442577,-0.012098915516348011,-0.0018774548580330107,0.03817512586662975,0.06696165478071894,0.025328504631010024,-0.02788491938774165,-0.03619653591653432,0.028220038712441973,-0.04650303143812862,-0.008989166564092647,-0.005537132671067424,0.05425758580220293
CEL,,,,-0.017396030159791222,,,,,,,,-0.052518161366967187,0.035460294581307006,-0.027719185200312208,
PDCD1LG2,0.00195588474996831,0.060023884945751976,0.06438860892665453,0.014292781463940833,-0.013907455271328355,-0.020202238834194045,0.02998406818351041,0.03839585675414495,0.04320343945269523,-0.019855836930876353,0.0530185434149963,-0.07110850915098564,-0.0070032513607907985,-0.00972154623422341,
SPINT1,-0.0114253429702424,0.06364758366453638,-0.037387889103644247,-0.025712864325122615,0.030213428770865206,0.003086982357613314,-0.01696757546452286,0.03916479652685396,0.05570864660421838,-0.013865934349221752,0.03360107995922951,-0.07041009767494652,0.01620561991064308,-0.002312833817205349,
CTHRC1,-0.04114171432728151,-0.004685711396904268,-0.02875649272957668,-0.02966044297402703,-0.024793855063497,-0.007972861542848318,0.0695083922102659,0.028048360855837135,-0.06251997895846895,-0.015464972410817105,0.019451950577405844,-0.0031926415381221254,0.02280440746518209,0.06142779846255778,-0.040971501305029495
PODXL,0.06499337276294513,-0.0006330609568740929,-0.022151529032465943,-0.004866486247906408,-0.037436200021504926,0.0281846375596848,-0.020172307642151308,0.06156578435756538,0.0006370066921077411,-0.029060520806180302,-0.04534942395017099,-0.11230477464496459,0.001749572214237801,0.0599944680065645,-0.04861245898317793
JAM3,-0.0037087569798996364,-0.002236126845549874,-0.04980866555812791,0.0006283481793525269,-0.06344822030699515,0.07561079497694838,-0.01388685633500267,0.05146021607596949,0.04120593162270824,-0.07657835948659861,0.013498262243569302,-0.005477064696683372,0.020421352621628766,0.030726067013694895,0.05631470153500622
TGFB2,-0.006557094341581424,0.004685390023124202,0.03249585326572833,-0.031734558248398985,-0.002091200089109444,0.0172184211933643,0.02197884144505113,-0.009641922979487431,0.03375845369407641,-0.02333561100705268,0.050522385233979,-0.00834894337819931,0.032364178995688685,-0.039940970677481466,0.10123131152307777
COL18A1,0.03153894962570611,0.012991030386969747,-0.04775154829552043,0.010896178729419335,0.01604469480445921,0.05619240889684911,-0.03041410538749198,-0.005609416620462512,0.01699127981071161,-0.026485140785129965,0.04901147866770014,-0.08006910394836407,-0.000191384131032132,0.018272756536835195,-0.023169216633737846
NODAL,0.011941479373299747,-0.0325225127498711,-0.018463493509965782,0.03401262463253211,0.006339544603782587,0.0606757344027816,,,,-0.028041542590589684,-0.006291793795687798,-0.03887917650937536,0.00477910074479201,-0.01585236558846661,
INHBB,-0.011277238447558317,-0.012662154262269089,-0.0017242571357475069,-0.004659800065312837,0.06328834447355966,0.0009574263139609812,0.0019414362724092754,0.00982824700597406,0.02334366756774932,0.005272734361883447,0.037696529801681755,0.11705747585651236,0.03143697356039916,-0.04599264633594276,0.06654521410598539
LCN1,,0.00599870315384968,,,,0.060889107105833236,,,,,0.012854019874674693,,,0.09287334002653724,
ARF4,-0.0053607718234743446,0.003000945147777383,0.024704552518437818,-0.06155698613594992,0.03206538280484843,0.05216410275152983,0.0035614238716614966,0.0344231379039218,0.025758355630956305,0.03400921565898306,-0.015039975564504668,-0.040073382952159,0.05494025646765658,0.005938804602274571,-0.002576305888112079
CXCL14,0.03982554515740392,-0.009680503535249905,-0.0072439386835136165,0.0012824011941095417,0.03841633647879022,-0.018235135552840974,-0.07077750382932954,0.013784207864889693,-0.04541830807073501,-0.019407732301408142,0.06879684197435061,-0.0795602187760994,0.02112920903391212,0.058432759221286955,-0.016093000564405827
LIF,0.000385278026598589,-0.025522174726608098,0.08929445761262009,-0.022707047445133178,0.04188363798723481,0.00377718802325957,0.009443227602798603,-0.023875982030571397,-0.004283183279312201,-0.03378022075064832,0.059172482288364504,-0.04796098315335605,0.03729046749349655,-0.046816699172186185,
IL17B,,,,,,-0.03167447923302322,,,,,0.021043632737740774,-0.07350804408824378,,0.0046399374104050635,
MMP1,,-0.021821788473612064,,-0.006216769168615952,,,,,,,0.0834340123317421,-0.055398589390787234,,-0.024700984134175128,
MATN1,,-0.020781965832321468,,,0.0383745438498092,-0.02010792574164224,-0.01572686569124573,,,-0.016607731663971614,,,-0.03881157423702292,-0.01875105788491432,
ADAM28,0.006953596557270738,-0.008450187910481369,-0.028661351705307116,-0.0024856508517131295,-0.0007220567574016458,0.02354037351395278,-0.02480147533607427,0.03642583552667971,-0.03524680355932585,0.027379994799807298,0.018445996974245378,0.04931769373364266,0.027932893140199137,-0.014603503581795354,0.041172129668265466
TCN2,0.05786031064994642,-0.06192999294172145,0.03580960421900766,-0.005946610755615382,0.0715298605883701,-0.00717317188210843,0.047531785831735604,0.02398367359938295,0.00042155332259357893,-0.0255185056400674,0.06660039870481349,-0.017657307667480086,-0.0004637791754005852,0.08664119779727822,-0.047317110907871864
THPO,,-0.027079761963599954,,,0.05584590149901133,0.054491737483747985,-0.014435054403738825,0.03231185717663964,0.004415069286247379,-0.016607733571743583,,0.1209225318720341,,-0.028100165094239973,
CUBN,0.06453854976049088,-0.004824329839675906,0.09861455702512374,0.00841487892025829,0.01442986123488088,-0.03303492556638603,0.002502759139936145,0.04727120039203919,0.007105543734531676,0.017002322510750102,0.053359477082101786,-0.033131080739658904,0.007389697019995235,0.0285374732287406,
TIMP3,-0.013865302976953316,0.02056215258160398,0.009830892189998476,0.006019217050153012,0.005511787626166309,0.046455278767032135,-0.06377522756593713,-0.011574872956627636,-0.0327260564439118,-0.05161203629891644,0.02062877223619907,0.019866574997402544,0.0018534597300756863,0.02963413917082407,0.06617417446850395
PIGF,-0.005113828087772497,0.010882383490924375,0.0479485947494314,0.05223718520795624,-0.07749581294522781,0.06045867795548984,-0.01580292447626675,-0.001794679344017606,-0.001263573394460143,0.024707044026262254,-0.005722606666621944,-0.04262004203565814,0.09730224678121129,-0.08791868591252736,0.051304744055725125
CRH,,-0.018544621661787067,0.062275886950425165,-0.032246210479011855,0.08042904407059051,-0.0032696405502994105,-0.024757757666340585,0.01974128372290864,-0.056675034951892654,-0.022715101948909786,,,0.0029473210541665126,-0.013893431358030261,0.059209333834353374
BDNF,,-0.026021029490343947,-0.020728392427318023,0.0005959383179152316,0.04556805766867513,-0.017058634800109274,0.09557442203632929,-0.0018791171683611677,-0.007322702857003598,-0.018704573482417077,-0.02874309901018444,0.015420804006793245,0.038047945994177435,0.03751842534416393,0.05820920546556298
CCL5,-0.015388321861945263,0.006826999597075024,-0.018044299551020215,-0.05707045944957776,-0.04083728994048147,0.013238495639883314,-0.016200957274907227,0.020186482249213416,-0.06701392615153805,-0.022530387762849408,0.12806922857310338,-0.02979262407235915,-0.03744767313589332,-0.016280934075689243,
GAD1,0.050115711059703485,0.019142395981973117,0.05196496293587876,-0.02492708476570136,0.03066061510136812,-0.045184260608823516,-0.0030082087614928987,-0.008004542275646885,-0.06496543019403073,-0.012264604322580393,0.058451568705515586,0.11874198378114138,0.018114725853088178,0.03613391105701685,0.19357664618207138
COL14A1,-0.014425354229512962,1.6915184808596403e-06,0.05045260096939773,0.0078168175094402,0.028904511559540283,0.04709089398144934,-7.772807529638353e-05,-0.018263371888818658,-0.013202265688229254,0.06483002313193097,0.056248292419740845,-0.027835691099865462,0.0848739471848864,-0.023699522797368786,
HLA-A,0.008169043491867964,-0.02686885076676256,0.06546500313263086,-0.007045115444735784,-0.025997789649560645,0.03812766650950061,-0.08617788538844498,-0.03744520640603905,0.0010579151248358094,0.03701806740857999,-0.028694175235638365,0.056431082941734406,-0.032164011993331056,0.042217186774931484,0.033046892471074674
CD5L,0.09672761343098306,-0.018544619516315593,-0.013003133213811895,,,,,,0.004643153023804453,,,,,,
FGF18,,-0.01677952883311848,,0.029249740534051855,0.03275281561452818,,-0.01685195617825987,,,,,,,0.1311398126554502,
ADM,0.037516787949951357,-0.004492705212360286,0.04336720914824373,-0.0839300564181864,0.002058215762425911,0.007765835148275218,-0.06082315994982846,-0.029343540813892604,0.01947462652359117,0.04617456719155494,0.01800773208541354,0.021197393461089974,0.022213829952244555,-0.027756274436688568,0.006012493420973154
CCL15,,-0.030940055001566116,,,,,,-0.028218831503458566,,,-0.036990920474937364,,,,
GNAI2,0.045245301896257965,0.02740415919066608,-0.024926610088299272,-0.024828852914965033,-0.030950542859933452,0.032998200674853234,-0.059430937724391605,-0.034506932693881276,0.03672693936681245,0.013836599292836154,-0.02476365214811485,0.048307986193935816,0.09780431482595574,0.05867562687665779,-0.025880872683862872
HDC,,,,,,-0.024776601330483636,,-0.02726111302298564,,,,,,-0.018751049392737668,
COL11A1,0.06352940117618444,-0.014072069815587458,0.007936844034785636,0.02338867374334534,-0.03709367605575622,0.009620979250822132,-0.03218537566833362,0.023536544375687602,-0.05256403887065885,0.06354014523174767,0.028529433714117394,-0.04703966485639225,0.0654446436419293,-0.010419288142265344,-0.006324386623173052
NUCB2,0.04508546738336468,-0.007561374376565036,-0.0030111341399498143,0.0286535787091751,0.04126235981839501,0.009861819526329987,0.01759812179069271,-0.03912490426597542,0.05762745152144732,0.0527733224394567,-0.013489700212909,-0.04518309554918988,0.03769941226517545,0.034849376984190335,0.14147223535811354
FGF16,,,,,,,,,,,,,,-0.01847672155535758,
CXCL1,,-0.01551641211186231,0.04136190856858237,-0.004907551073704152,,-0.00823845356461691,-0.03558576532462898,0.005619407936621641,-0.0541427926380723,-0.007128243160116347,0.0396752165270806,-0.05306147618724177,-0.0018993682155490092,0.005451661799943563,0.028404730867638627
VCAN,0.012333446209173593,0.03580786053792113,-0.005960587198686442,0.135290943252059,-0.05686623085893769,0.0207142456492042,-0.019347206395510415,0.02612311660714674,0.04069133402862567,-0.05241886041117969,-0.06406009828767807,0.06689939997873844,-0.022288441440789387,0.008497213507940849,0.014764895353839506
MMP7,,0.05864548936214028,,,-0.022653047692744496,-0.01399912182383208,-0.015531798396746743,-0.018971373946990167,-0.026465012334015024,-0.025668944203818014,0.02157752319928795,0.09030039086437093,,0.03466798500851657,
PTPN6,-0.019874231641425162,0.005637998951050139,-0.0006983427514260361,-0.0517825395602508,-0.034282541972173716,-0.01939000729049718,0.0034240817054722052,-0.0009948524539277474,0.016814843057761104,-0.06827421270679866,0.05553153644983148,0.060544683322695046,-0.01826527473077226,-0.023205910456433006,0.10012976495491616
PTGS2,-0.059015426221577995,-0.06736633308532534,0.007241233300707086,-0.0208915282848735,-0.03480196766537579,-0.01834162658907618,-0.01408412308039042,-0.011858342731747238,-0.00804210731825898,0.0004407785907998879,-0.051368699741841155,-0.08406942117347493,0.09752163458187714,-0.0039820392061500785,0.09343548390165449
XCL1,0.008094816747803577,-0.02032158609664679,,0.0007389556509622118,,,-0.02551039772154315,,-0.03284290584686842,,,,,-0.001493077660620432,
CD58,-0.02364378840960847,-0.0038114797161488355,0.08643275174346418,0.051757550279418675,-0.007178035911128193,0.07918487687926051,-0.08259126784687668,0.04034008344308951,-0.04589097615513724,0.010072708789806763,0.08763219093425895,0.10223902353196969,0.03874011273363603,0.02193253386683233,-0.09197820938122683
TNFSF14,0.0036294240830525605,0.048397744981502636,0.05017376420375354,-0.05371098502269071,,-0.0030860689792854804,-0.03400803254720616,-0.03033898602350261,-0.0091178735330233,,-0.047146216315040304,0.09953782966513923,-0.011468980685151363,0.01831770227177977,0.021376688456191572
CNTN4,,0.005749308064279121,-0.020294541110568776,0.006815671975702771,0.0959360492143435,0.0005001593389681773,0.04176238597304235,0.01070814120095737,-0.03097757552801983,-0.02638974162306009,-0.026818743775494126,,0.009541878335119517,0.004527275879939501,0.1681389562527668
INSL3,,0.13182984339773862,,,,,-0.017909797118902376,,,,,,,,
BTLA,,,,-0.035177103421565666,,,,0.008507062380038009,,,,,,,
MFNG,-0.037421149224655136,0.04643892448231252,-0.010339542868513145,0.04948561327685199,-0.026955112670072248,0.0608165106749073,-0.021724475123304693,-0.014839093303974024,-0.02174350146680215,0.02241948157243491,0.05088859493789877,-0.03132806350167112,-0.02254162414801183,0.0659836543109548,-0.028561699895280068
ICAM1,-0.04179227253718768,0.008361240088802211,-0.06207446962514705,-0.04516513592024949,-0.05948490350912305,-0.03957055854369318,-0.012323938171452326,0.0008878888612063852,-0.008746036921025966,0.06839229947273222,0.012395554649751556,0.03404961741862265,0.03980071775355686,0.012922317861921495,0.007358449558560598
PROS1,0.013309635194124293,0.03337728129200411,-0.04425555768677585,-0.01429286485184091,-0.016310784829790797,0.034839691095641306,-0.07487301822873005,-0.017204750815486426,-0.007344705773233269,-0.026219992783870712,0.11430867643841948,-0.052052904911325325,0.02597163642714349,0.03617770538408575,0.05722788367008324
CLCF1,0.07472629157583027,-0.023085381882972163,0.004217055206816953,-0.06896128741712754,0.013749023278653048,-0.058233737517571556,-0.047073036709336546,-0.016168030515723717,-0.06127554363767233,-0.03536302472454709,0.03281106433612016,0.06775171547821124,0.010494887942109747,-0.05242684693727163,
PSAP,-0.03498750409737665,0.02582578184594013,0.01715305730920267,-0.07585983529114426,0.06014874540107379,-0.027338254257912833,-0.005357074306739633,0.013089332825646435,0.05723545802037572,0.03299855027586104,0.04939141924390373,0.07859182589308053,0.03227753219573052,0.013637758878657879,0.07811364685820316
EFEMP1,-0.02010527217252896,0.019048397716724823,-0.01865248293922044,-0.02803673633475669,-0.0004051628443956327,0.04035218230783243,-0.012931596945303336,0.08067810853518015,0.08998597896337537,0.0327625489521186,0.0331846957547247,-0.051908415180522985,0.03736154669190414,-0.045233619436476066,-0.012403067109271049
C1QTNF1,-0.04968335831141629,-0.012163984435979325,0.00426170364240911,-0.034225760849146324,0.007180545731751484,0.01854512843764834,0.008656296346556507,0.014751878128281149,0.0655091805666837,-0.014893302147598108,-0.02667917172138106,0.10108512665745942,0.02863670280478301,-0.016998083221013104,0.10954971770764302
ALB,-0.04003134749869299,-0.028144462925985478,-0.02423037826281219,0.08435517832507892,0.0934918754296758,-0.006297585188925928,-0.019552800995399123,0.018320464083259883,0.028963675937716184,-0.016439461486401914,-0.01875089039655012,-0.0789211523092185,-0.009438426084595738,-0.026548119654355835,-0.024840586866836024
EFNA3,-0.03648670970095014,0.005568291020462705,0.01823855337266362,-0.04032917947303049,0.08892625600876282,-0.013180736456037595,0.012069663832119668,0.034434629344409017,0.030040697498085668,0.027893146822138396,0.09717400377256455,-0.03586077670960694,-0.0006607969109908668,0.010089056655666383,0.029956579162720612
DRAXIN,-0.00824149686601568,0.06421996064550477,0.009869182956296766,-0.020927777590594183,-0.005667489106897834,0.05504186855286171,0.045479060648696265,-0.004753449739968692,-0.05554551295748425,0.059670802254399885,0.07884486907978304,0.0694352546588048,0.03523346481217525,0.027063666985223316,-0.008045294957919544
RAET1L,,-0.0141813970845386,,,,,,-0.02454912781084314,,,,,,,
NPTX2,0.07997906771872094,0.010538023227841791,0.008971128565272563,-0.00580103462145762,0.04368850640632922,-0.038783522165004095,0.07433247906100662,0.014746804037256154,-0.030054144282168235,0.09732010711583922,0.02034558020090403,0.04149115122399811,-0.022795773260061162,-0.017227002772134552,-0.010540341852389199
FGF11,0.017118707142608353,-0.008577126456454918,-0.0027888982419427165,-0.05096073972220578,-0.03086164146893911,0.025907548688969023,0.0612618231719134,0.015834017722528834,-0.042247936377201194,0.04243330165726895,0.0003007900849972745,0.07521304197394722,0.043405838596482685,0.005322600193163159,-0.015288552623105267
CD59,0.018471170670152047,-0.00036046761375158954,0.011990540034412736,-0.05106902604485571,0.031022470085448964,0.029813718217095556,0.011214364813123734,0.029213632094985998,0.03469539608739277,-0.02918028439262239,0.07744934576259463,-0.06025345994180737,0.03479740055414959,0.04432321245557138,0.0519805054046834
COL9A2,0.09585588478045479,0.032371793079242185,-0.026650644788623015,0.1189893832493936,-0.021363040306076917,0.057276528642809195,-0.030206763515480167,0.04663947955034949,0.080851080942725,0.01617254707324706,0.02686549909450492,0.06738499283513827,0.009169117773695662,-0.04297986072439376,0.0743841145359421
DLL3,0.044215082390449925,0.0034275119575180326,-0.03895187940471575,-0.047529999377370596,-0.004148110103211732,0.04311096675452033,-0.011288683262086895,0.031364231256146805,-0.04055394100106042,-0.04649868714845624,0.008980087231345104,0.09786582800088436,0.024170433115448694,-0.024368687669174587,0.07233489236220551
FGF5,,,,,,-0.018698397722407816,,,-0.022396441282915947,,,,,-0.00012370998455751674,
LIN7C,0.024546050783620738,0.03145805807217617,0.0003681019889078793,-0.00599301310622768,-0.01814036357773732,0.07378701092602911,-0.04944286682087801,-0.018581822871019515,-0.038757445624969,0.005925825239192421,0.028855019597951594,-0.06670585636217513,0.05055328305719981,0.06900827715709872,0.08975546739445876
GDF7,-0.02754254332007979,0.13993959761488203,0.02440105755646881,,-0.005541987584298282,0.023922866359536797,-0.051021148703290976,-0.011133763600062423,-0.06310526812698582,,,,-0.021542809543650208,-0.0286634786572776,
PSPN,-0.015878475415781003,-0.02570148343837494,-0.03923726831610779,0.021374163700277855,0.04295076077882173,0.02769981302824956,0.05127675637956447,0.000731518493364717,-0.007166821310823585,-0.018106258952013083,-0.045803573786823044,0.04104523826112007,0.02021363962669919,0.004587559303341633,-0.06534289032388857
ANGPT1,0.05880857473737795,0.034707246659767856,0.03579161630043838,-0.00949771624518414,-0.00036555043752766755,0.016878787035795144,0.03334419385903978,-0.019586000355256077,0.08104711241211002,0.10479278326033493,0.039384496189505985,0.005407737770285518,0.04049559641596895,-0.007903199006774032,-0.08038483796752524
PNOC,0.01133363288496832,-0.021622848643789168,-0.001467746585828962,-0.0011288506421964996,0.0880703605646119,-0.06974359607625367,0.05526768629942928,0.05657389753724011,-0.05290239018001778,-0.032861142302617455,,,,0.04388641619862502,0.13568409100090026
L1CAM,0.07202325131083122,0.0914620627811361,-0.023409597923869086,-0.00785908629303927,0.027577938655259027,-0.027964157480651106,-0.0005124052099876136,-0.0522307276181844,-0.032270936005635874,0.004657078991160778,0.039268746778248924,-0.06078972898846539,0.03838094268875833,-0.0009386850584555447,0.012790717336087921
APOA1,-0.023937446631277056,-0.003438863798597258,-0.018687578655841308,-0.0037355387626636545,0.023379984888307594,-0.04001739921628891,0.05152725761530143,-0.03700600637512665,0.011035346995898249,0.032053861442756744,-0.03969179899570188,-0.06083931020556913,-0.016404325475877068,0.019072781990938766,-0.033515852834877825
PSEN1,-0.055624456906922456,-0.021872378041753182,0.07711246043948483,-0.0136141940610215,-0.018508902168397255,-0.00774816991151969,-0.049218320182728516,0.029757576775878453,0.06570389089265037,-0.022995767548938652,0.039980992979787335,-0.06610594614990772,-0.0501269592499128,-0.03334321384183793,-0.0768943754140217
CALM2,0.007392875414446577,0.0032499000308524972,-0.0066305539192338435,0.07127508533783476,0.0744389523452932,-0.04199184873587031,0.0386227410747245,0.0003634750019231795,0.04025554062672917,-0.032887370056486696,0.0823886351831989,0.00815732115930937,0.005257005210010991,0.041498032757800715,0.015744362892922845
CLEC2B,0.03276860211476212,-0.030401626672260613,0.008514540203669077,-0.030275892623627995,-0.04198014419503082,0.02632675209408277,0.011154484865937545,-0.032279604165082694,0.018827745075581645,-0.028554972829555627,0.1379223434796915,0.02902231596020738,0.02244980971081745,-0.017434859204920182,-0.02443198173759709
NTNG1,-0.017869639328570955,0.03744145816292214,0.019872041342097618,0.001780755331485436,-0.0016991427086180265,-0.03721330171354991,-0.04833291529739979,0.02146700324337669,-0.03535985053126562,0.0024749226463850063,0.0493511191301509,-0.03598280976811912,0.005624193929019396,-0.05003266182964201,-0.006097953855160519
LRIG1,0.040213526744910216,0.03829700264052436,-0.028129714678353988,0.11700583772986177,-0.024016492092073002,0.013542809736953683,0.05180731172331959,0.06005825427058993,0.008919445701692697,-0.019631916991282323,0.05848644093145686,0.052660427962181365,-0.02566597239925963,0.00839876540243966,-0.03175485467885452
CPAMD8,-0.024235074404875726,-0.003473214172190243,,0.029983907917416806,0.012810872802588478,-0.016915217106307497,-0.01986610012335475,0.00861136965068755,0.05032935269669877,-0.019217312852785662,-0.039616225389897855,,0.07036521206267322,0.07746493324921065,0.11866552094805385
GHRL,-0.026748347672165804,0.008762498841607085,-0.027622390040616222,-0.045749259036100255,0.06640049767287501,-0.01484856684822599,-0.008937624547394264,-0.02766862933560822,-0.016193349269253216,0.010135338430715879,0.01928521864968539,0.030506851180782602,0.011280063808452942,-0.017916306433030067,
NPY,-0.035553800002160234,-0.01766707576457309,0.027169790891056717,-0.06190567409672649,0.006713436397015526,-0.0024772159733768184,-0.009972890166769402,0.020393363723750408,0.04207793204691947,0.054497080514431834,-0.04626317231277682,-0.04797375110790107,0.051179966898476446,0.07442429086287113,0.019611105935404605
MMP2,-0.08257214018427446,0.004149541630391732,0.008160921705335143,0.035379247540393434,-0.009505702245637248,0.03907883469592294,0.07898872190861457,0.02106728554280114,0.0010892026319657979,-0.02169237952104684,0.03012376673226747,0.04570535443425608,0.033729310166050505,0.03706217230813428,-0.002824898956019456
PPY,,0.03499393445456219,,,,,-0.014518887200132774,,,,,,,-0.03638344402319516,
ALKAL2,-0.036292223345807485,0.02801700002087453,-0.017480001143667115,,0.00495558452322848,0.020256730814093953,0.013538835079829711,-0.03594917156557893,-0.03478355153323031,0.0260198234473307,-0.039394087862741456,0.017853680850777744,0.004785196734355716,0.07349024673396906,0.06874566142575247
CSF1,0.08815301491633604,-0.025346449119037974,0.0499488863683937,-0.029044249532980463,0.016051096743082152,0.0032200040580265296,-0.0474366657683052,-0.019049383356343347,-0.0378279129436227,0.008400830773354464,0.02867205940779214,-0.03276720299665437,0.06929449268859178,-0.007535166090415578,0.09497152778744095
SEMA4C,0.028099479377585942,-0.006620546986959305,-0.06837709483849357,0.007820657214452973,0.02833163122118995,0.0849212433315639,0.033712343241292034,0.0499315014607584,-0.004572164807913192,0.05662971747157075,0.0025733702658951993,0.0044450688688528915,0.05450734810358666,-0.027714502727465635,-0.02112101391048992
ICAM2,-0.022253745189206232,0.0017700984232646327,-0.019338049124617496,0.10939500388790521,0.05498222580171781,0.024901652960897223,-0.024756879378338963,0.03568822520235744,0.026307568371597475,0.0022437490292963177,0.07285827614007542,-0.09380372986394207,-0.017349254077294218,0.01896659558619863,0.023116994025328436
SYTL3,0.06741857502582382,0.019493993729378555,0.06162582226603659,-0.009047248196311886,0.03241963408052023,-0.011200635459315393,-0.021570084757862762,-0.011439025057007876,-0.03709564595104909,0.0468873637802185,-0.008070127197545206,0.11886813310104004,-0.007800754882099006,0.02884995409503585,
IL1A,-0.02816076695921877,-0.03609497868821586,-0.02535536975262749,-0.0918948644130679,-0.012662571818564491,0.03460773186251302,-0.05004495007042469,-0.0413409362606411,0.09890298055701427,0.0722717069426425,0.027433991016939746,0.07550721464703279,-0.04492757694377935,-0.032205123822592885,0.01050794342063565
HLA-G,,-0.021821783851139028,,,0.06165496918991008,,,,,,,0.015115050411479985,,,
PGF,0.0047413298297779285,-0.03313779933113408,-0.025212681198061335,0.0358596226227405,0.03662154086790424,0.0456800567491305,-0.023056893381113747,-0.02112898926445969,-0.00017558097275636946,0.08575086633755431,0.023457911262423498,-0.11394415866283118,0.03359876496578878,0.03983010694132933,-0.01558392185766225
LGALS8,0.04152959380046496,-0.03881076448425868,-0.02062637563741095,-0.01640578370859057,0.029019074776011247,0.0513774882477915,0.011177550478257305,0.028233906156951805,-0.00013896599274409175,0.003652079025613981,-0.05645588887520273,0.1081607314099074,-0.023751991691890694,0.002094568682552255,0.07528355400307656
DKK3,-0.02078772917653273,0.05302409741908996,0.022800981898867517,0.016616147475796227,0.04280154191305316,-0.06174321859597449,-0.03968335390169926,-0.011797021787282487,0.027300417640488444,0.007390505843676307,0.0769678528293429,-0.06684623885044516,0.004266774352982789,0.04627447965776367,0.013449638433731972
COL16A1,0.0049418619243553836,0.030758909214854406,0.010081129968271823,0.0615020823693206,0.008649848759883474,-0.027227733111058496,0.0029425664192808034,0.02667982235618155,-0.038793079189191386,-0.05280178802305336,-0.03986498844261964,0.03382052327256451,0.04115605897711779,0.05990603297263018,0.13625930310954715
TPH1,0.05371282431076396,-0.01602273134959535,,-0.03213037190036918,0.08942568174611518,-0.020107925551831888,0.009063182891123336,,,0.04865083181984045,,-0.053807817105937385,0.003941620880210183,-0.005256660513542293,-0.03205218629979393
TNC,-0.02486385134354104,0.03283553940869449,-0.005304926882173356,-0.06588982079554813,-0.045427025924078414,0.008994721582303397,-0.07563122212997607,0.04820624582350121,0.038852531205779695,-0.026361453729753487,0.08039052179680153,-0.055085100314198825,0.04327054069490203,-0.04058101286704868,0.038662948259160154
TNFSF9,0.15780223066248483,-0.02849189014857416,0.004752527719538029,-0.04841702160002708,0.020032829299000954,-0.018976097307344737,0.0172211726888702,-0.0037316891983756643,0.019273422590346773,-0.01246645263044178,,,0.005767701223654572,0.001193824997987311,0.11437430787481206
C4A,,,-0.01722575761262421,,,,-0.0012659531591201673,,-0.034738373830748695,-0.017569051240674666,,-0.07420109942627313,-0.023334466676844252,,
CNTN2,0.05904634829733477,-0.03699656473127627,0.031345667917974065,0.005029031912570866,0.046389869656464924,-0.009440214377211141,0.003643221133374369,-0.04087250772645482,0.014050025924298737,0.046124639531847256,0.08164794391440257,0.1568915305690609,0.01155574049680245,0.04740230066497604,-0.03905078225605609
F7,,-0.01563138201028114,,,0.026908425647013397,-0.016915207274617476,,,,,,,,-0.02512229814719001,
LUM,0.08809426007863407,0.028094528664755834,-3.282083468991953e-05,-0.007879298474762238,0.04380826469822767,0.0725873873894524,-0.034258537603375855,0.02920313494511685,0.07132719282359994,0.06508471578087602,0.010919392420290098,-0.08489511635488649,0.046266208891900855,0.028143337633784286,
IZUMO1,0.05757630317799516,,,,,,,,,,,,,,
BTC,,0.009516555566432392,0.02434391214592583,0.011247403413729233,,,,0.08228444607133183,-0.026602712973398883,,,,-0.04536596239986328,0.03292859750787114,
APOC1,-0.03327064581682262,0.025725995281070817,0.02909051011439248,-0.02296377753633718,-0.029478980531080473,0.06185501446299398,0.05913993929440863,0.004259108491560658,0.0370053741906938,-0.01926378595246824,0.050891486842961214,-0.02134756915826439,0.0372597975052088,-0.0044919423046572,-0.1334237462214178
PKM,-0.02450641374507349,-0.006381876005849444,0.016131380335470413,-0.03881592545208573,0.017420088170582573,-0.05536563254570874,-0.016904068797414608,-0.08423731556153144,0.003805800745116425,0.04638254017845825,-0.06475222708122899,0.05191551734224201,0.038950629991564435,-0.049590522776146506,0.061460067621169026
TNF,,0.08529130722664895,-0.0028493423461479627,-0.02928214674572579,-0.05733790823940621,0.06842809775646666,-0.03926660730456016,-0.04045092459720065,0.01709393514015148,-0.04173443460461712,0.025983596263435032,-0.02242926452502747,,0.05641492431085443,0.026083597477834373
