,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WIF1,,0.032951215089309,,0.040243523834059,-0.049453463481152926,0.008616655053070271,0.0016205968296978438,0.046335693111303,,,0.03046708588247533,,0.1331435600528393
NPPC,0.0005611573267548542,0.02451343623291124,0.05008281108267579,-0.03279859662101539,0.04069947545781224,-0.008957398224010803,-0.03066008897392748,0.003161481510495469,0.01935674553629993,-0.061974604819039145,0.06636424654821502,,0.10677980815550317
LYZ,0.0048860227407684495,-0.005709044290792657,-0.02366020330075082,-0.0643236220956921,-0.012491496916981072,0.043232421382769594,0.0025912877521099094,-0.05588036573786463,0.018028891128052556,0.06108170220296475,0.0064464695095942616,-0.024934470235483557,0.019469747900512473
EREG,,,,-0.07044145901107746,,,,-0.016581399719186353,-0.05855442620744655,-0.09457269421714343,-0.03892377015942922,-0.03801374981655369,-0.033638069209722996
SPTAN1,-0.014485630337671104,0.05618196791077847,0.03117728695282673,0.06374738981304838,0.03766331865680728,-0.008338099912751236,0.029487072783578948,0.05354005607484989,0.08819277684855745,0.08712724161581994,0.026132974731615573,0.04139744246470117,-0.00028009215876840946
PTH2,,,,,,,,,,,0.012646174587185003,,
LIPC,-0.027295001857684527,-0.00729282247047047,-0.005810333600697567,0.05672552002610361,0.02154522239299586,0.14683156937810599,0.04761144830175105,-0.02969698468174952,,,,-0.03955636997342581,0.07812195422436254
COL8A1,0.04365660282052432,-0.010299886117641198,0.02171299065451443,0.03792405533297962,0.04375754597638801,-0.009485842473476995,0.007021423045410789,-0.05143148438747847,0.07648195502670516,0.023108490200999636,0.007916179213933283,-0.03636070203729644,-0.0026800279986759494
GSTM2,0.03593760622243846,0.0018746726485948358,-0.0008306527983630743,0.019035249019527727,-0.010003482493482525,0.0015444733480410458,0.015813376892561355,-0.02637292053765858,0.11907848400740562,0.045597637766794506,0.027549492928395685,-0.023235952391269563,-0.0555852015994979
SPX,-0.03637941550408804,0.035018715353422186,-0.024549982400960384,-0.04760941961726049,-0.039490585387681396,-0.0541723860873662,-0.004001702004376565,-0.012238667737791578,0.09351998947940501,0.029839758447257104,-0.041221101941075436,0.02760569344460154,-0.037015063212202076
MFGE8,-0.007580738712212942,0.021188852534737204,0.05002903102377206,-0.023659302993717653,0.05538021822073015,-0.00925155961154998,-0.005707540261335536,0.0579610848993346,-0.024343738239872854,-0.0049345687725724065,0.004681527540257824,0.0007145916001081076,0.0002765897599032471
TGFA,0.039167657897532855,-0.03452514821556732,0.028850320124589934,0.12032386755332988,0.09851631994111765,-0.0347770190023335,0.012057381806791589,-0.0015102679169562833,0.06823133309766542,0.04553448309945747,0.07659235028797633,0.003380796669738081,0.021416509129985776
SLIT2,-0.021940583661553336,-0.055555474458027616,0.0014966834654337362,-0.07502045739255675,0.0054208275868481036,-0.00680865182171974,0.002871246488108025,0.11378591137021407,0.11068079778375209,0.0002655184058010445,0.037436573226075534,0.0010420731484992929,0.06361196351772899
PLTP,-0.0007441075501044732,0.03572849143102745,-0.022954809648673722,-0.14683449752988187,0.033736103140211346,0.05416804967721944,0.039940097568726185,-0.06930212529302464,0.020234416124365807,0.010213550352143755,0.03175489920954465,0.006859157851551228,-0.0042332601291242365
APOD,0.03359205854448125,0.013797028839576958,0.04635147376521758,0.20954791726087899,-0.05984750800291106,-0.04871813397334789,0.033262910002422014,-0.08484929587738463,0.11714204198298159,0.1666361188745764,-0.04272762243875033,0.02199314305751607,0.010977268519220203
B2M,0.040553868589256276,-0.06128420181457235,-0.02985171354448455,-0.13768742066361755,0.06155203517325226,0.05226880867378255,0.041027935657799046,-0.061502430619444874,0.10497920694079454,0.10724625374396636,0.0004191046705855066,-0.03595053849378614,0.021367167241799143
OMG,0.03748858987039545,0.051947005812076445,0.04487769656525343,0.20066050259123464,-0.017933263630088535,-0.04565642110948336,-0.017812811646909878,-0.03150033439554729,0.0697890188087865,0.1385355833088751,0.015103967674867137,0.027367712873508088,0.07623210387733668
CXCL3,-0.017168447037553165,-0.04503943495053979,-0.04074763802354637,-0.08730653876787518,,0.001386094860483979,-0.054080221434654734,0.07198222427486808,-0.03573262441108605,-0.012895148582175572,-0.03426900349145577,-0.009934516070447848,-0.021460568294150988
CXCL10,0.0053103884706137755,-0.04373620896160096,-0.022081189713518138,-0.04232049633840957,0.16368664568200836,0.07793463015295243,0.029584995662242743,0.047949985733649815,0.0927871001532747,0.006721415632337552,-0.059057768743883333,0.031946101621258265,0.01578757996969279
RSPO3,,-0.023882913928169998,-0.013205444263215531,-0.06411041722668866,0.03482893251192262,-0.03348431071381781,0.006011919557026881,0.05548564068545523,0.07835108251749644,0.04294887105307965,0.07567008040331595,-0.02229577530372691,-0.04711420416716541
CORT,-0.021319238809422176,0.022922316994043967,-0.008655131154451077,0.009502257196255985,-0.013953796737693354,0.05143060177165819,0.011972146514811955,0.059995562579061384,-0.046974851000292625,0.03852248187467541,-0.021469299890984266,,
NCAN,0.03713836305204426,-0.018448025222148785,0.010349309320166564,0.13613957979811264,0.008561044385501433,-0.005903174838122404,-0.05023559369472928,0.013283275080166305,0.07290995485851152,0.16550778284691603,-0.047042010529376635,0.06406606186529079,0.010672766138702697
PRG4,,-1.862180840019963e-05,-0.01303320400330842,0.004576773522015911,,-0.02900651032614887,-0.026029694351347474,,1.3721305119648351e-06,-0.002820584192426823,-0.007760564130452365,-0.05050593985351249,-0.04066686596199922
ZG16B,,-0.024380928330411583,-0.015126627203314385,,,-0.005902855630660873,-0.013915306553412467,,,,,-0.027800432335058186,-0.024925577043186355
TGM2,0.010120714691461816,0.0064364006263930235,-0.003607480371737957,-0.08456041263394913,0.09039698665160935,0.030241895659852785,0.015868951579074676,-0.027858479061500494,-0.037256285754336156,-0.05303675288153972,0.0031061926399079216,0.04450780924085171,0.05445382711484446
VEGFC,-0.0213192401821006,0.05238007456850306,0.04006736422961059,-0.013183297506708633,0.036768328159137324,0.04275834624893564,-0.0070689559961721075,-0.01873690948509282,-0.030421599983926705,0.006872773271096089,-0.007238345924791015,0.10498998412320866,-0.04690663741584467
WNT6,,-0.028368172218263096,-0.018026599329251533,-0.0400474048510176,0.01766088720426763,-0.02852410466759551,-0.021932396719410326,,-0.0075771303619213415,-0.019591005855305484,-0.015275017279142886,-0.021115939105148734,-0.02575559929834272
NRG4,,-0.016193641488941195,-0.01586200548732288,0.06764682170301203,-0.014853621957734363,0.010428341692932086,-0.016619269613855264,0.13656698276894688,,,-0.006819611085202208,-0.022295777802551386,0.05709279165322543
PMCH,,-0.018664043291831946,0.03225279753384529,,,,-0.020368154679274844,,0.06085979127621805,0.06805636501008652,0.04742156761143046,-0.01072649972347865,0.005844623354330163
COL9A1,-0.043766128576323414,-0.04890940507404561,-0.01656670703151369,0.12156904023041633,0.1010053961102313,0.009658908335012472,0.04385382461363503,0.2159065595758313,0.09822177863896327,0.12425389561303085,0.03915200544865757,0.07249888851686247,-0.028847065921378777
GDF11,0.08112005957651534,-0.01765324634433315,0.017961877697050356,0.1224747030582972,0.048724932837315646,0.045962803749411724,0.007627050127004641,0.025073293796872398,0.05107286913858528,-0.014180394430181271,0.010660991130432,0.07451206387748927,0.05601114669632898
RAET1E,,,,,,,,,,,,0.12927977962858736,
IL24,,,,,,,,,-0.0409856784435454,-0.03552957547475874,,,-0.04330161405212139
SORBS1,0.06239992404098539,-0.008183661774086972,0.0614467380086855,0.009675679502964846,-0.02506687766550355,0.011676383187638268,0.01524585035652411,-0.06832897586282165,0.0027026780886904244,-0.01729252127047847,-0.0031749102703823714,0.02314723434652905,0.03215574517985212
DLL1,0.012464739033804944,-0.04242597602576068,0.07071806485028126,0.1073838867407362,0.03545666515325845,-0.0006823196414311133,-0.013746097407578192,0.03794949282182955,0.11416300473829903,0.11671624945674845,0.033967099618157165,0.04742940224841752,-0.004844970431367844
TLN1,0.010597871865155236,0.014991494920271506,-0.0092528388638355,0.01725254092003211,0.04116616117408312,0.019266219706589132,-0.012840348022612245,-0.05540526539478109,-0.049476635856413466,-0.06592394048820928,-0.037469773346053975,-0.02374209786237678,0.012347991550978914
COL2A1,0.07276982299737655,-0.06112191210948611,,0.03702766801911596,-0.013145115025062437,-0.026773382856271295,,,-0.019424685272215456,-4.812897992297549e-05,-0.046424249350811964,0.00832944052898982,-0.005045694301778961
SHH,,,-0.0135436388299294,-0.03592900694141699,-0.01434794601979095,0.10366040024113879,0.00982490823161504,,0.03659862261322438,-0.021861657054665966,0.029089448025184043,0.004588780039870404,0.08078532399161152
PON2,-0.04699716748368273,0.007254092739343166,0.0490224395926369,0.20023371460622996,0.01857517706091241,0.008774090177814442,0.032588327314984906,-0.05094179735603318,0.12288948332077249,0.17628689916362145,-0.040486487487324384,-0.022387650600765058,-0.03245083442834055
ICAM5,,-0.024933737935054514,-0.02110872239219039,-0.03493984352455638,0.015154905961390863,0.026224797375132843,0.005717222034451546,0.006316641904363814,-0.008415068917675583,-0.027094261969976195,0.02013718530491324,0.050277437737216144,0.05542651419530049
HPX,-0.02274515035150451,-0.018561305973521958,0.021809957155702026,0.009764753287016101,-0.012133480347691235,0.06302028119758259,-0.027307926670008125,,-0.027147643614780878,0.031174531848348796,-0.016788025301274927,0.016294487173650153,0.012046881241957972
SFRP2,,-0.023375316733932373,-0.01542473690504149,,0.012585029112496739,-0.02136764818535949,-0.022759371139787956,0.02128894840382474,0.09986851758807506,0.08398136853263924,-0.011319290259719145,-0.0008703504611481947,-0.01777555991776896
CFC1,,,,,0.014904977259493178,,-0.0175125457923992,-0.01703248509885939,,,,,0.012910016955951634
CD70,,0.000433707268371035,0.02060108548334919,,,,0.030055267666499005,,-0.01327674547085753,0.02187393041361176,0.019864561471699366,0.1269993488284923,-0.03894112318697225
HP,-0.03973250410366595,-0.012962016939990233,0.005787960835122911,-0.08566739606165619,,0.041305270468253094,0.015729749633424335,0.06799892595495087,0.11545034025289391,0.0971686534376302,0.04044483116371726,-0.008287752751727766,0.052239234376362784
CXCL2,-0.023448796368701993,-0.015228785003506946,-0.014827608265081055,-0.01891156612310094,0.040308704931136585,-0.02817380515340926,0.013782485142911602,-0.044136261911241134,0.049705972288026194,-0.05366933894693706,0.01675317247994336,-0.008941497266915045,-0.01229556485089482
NPPB,,0.007020284034653341,-0.02333976781369273,,,,0.11326889552854882,,0.03352141647733029,0.003103848617537404,0.014903879106734599,-0.022616583495000248,
CCK,-0.04581194373428916,0.01761708967247801,0.06884526059134591,0.015518551987809217,-0.036463214696134054,0.02058771673131089,-0.009736334551257613,0.06605463474474836,0.10891614992844822,0.15531904212232078,0.0137742641670678,-0.02933981426202168,0.037816261755894275
SEMA6A,0.014422071635595324,0.0033125041211930443,0.06574744922098842,0.027738440763249377,0.008063857912419814,0.01084165316875525,-0.025489032044318856,-0.0017583908232381466,0.14131960355536197,0.05191065528656783,-0.06107794702999516,0.034487237578212177,0.05467650300911963
IRAK4,-0.026895338684432824,0.03121806794803089,0.012885863333183513,-0.0026575508147730037,0.016557708024016682,0.07032534784816698,0.007498693291228736,-0.06208709617583847,0.0393698740323431,0.025493652709382565,0.00857236277672054,0.03616079158754695,0.04206080610050751
GSTP1,0.05689228451587909,0.013307993441620274,9.661275146288925e-05,-0.012971876990479405,0.04933750624599256,-0.01590678007528127,0.02265732916607816,-0.07325345740594702,0.1402867293286463,0.08292024900506947,0.044902139370485976,0.04077655184815273,0.02857013640347009
VCAM1,0.02650130577376661,-0.046472783123302566,0.07368298705024012,-0.03293533546497594,0.09580929262958854,0.02130683204090642,0.017593736969327374,0.028314717728042522,0.046188107290781544,0.007313485591903098,-0.03613032836293429,0.009518539437582569,-0.04582901163161054
NXPH3,0.06148576734333428,-0.020883766297229826,0.006363255687717935,0.011607521289907963,0.08234597332646261,-0.023562095890494107,0.03312740535857582,0.005612230286103684,0.1653671796544426,0.056777294428152845,0.04727041271151148,0.09097041186767427,-0.07069479471919732
MTMR4,0.0361014191064412,-0.010525874199990244,0.0016255143695199327,0.0672619016292643,0.009587406423969663,0.02055118815470364,0.0186960959565735,-0.06414917808457316,0.09525875909557138,0.07328072205219392,0.0240145708879152,0.027184066070853816,0.026176345620051007
LAMC2,,-0.017803377026005873,-0.030272410589388902,,-0.01662482996517428,,-0.0046460167873151595,,0.05250209589286386,-0.017919116702369054,-0.031896970489261274,0.06489525409403886,-0.01024627709041389
IL10,0.06299884466343404,-0.037616578757675684,-0.034010037835057176,0.04727976029353541,,-0.03513265615626724,0.029306533814716054,0.01966870786419429,0.06636628963389095,0.0721499388127757,0.13393381937184085,0.022335444756835125,0.053533922072018306
SEMA4D,-0.0025186393701179905,0.06177970277393971,0.0010452625895902123,0.033506091729557916,-0.03466174331935354,-0.09183141471895699,0.02055998541070453,-0.11453549404694037,0.09820978161603613,0.1415063641481966,-0.011595614080294851,0.05721930832266807,0.038405024341389524
TRH,0.05313968237987166,0.011879491341261648,-0.022606101336935816,0.029278944303947747,0.12189286614297881,0.0024078015746892747,-0.02004082167392434,-0.006783281308412386,0.07416941013949149,0.06859312453015864,0.09955527592726324,0.04037668267417333,0.022030369835186914
SEMA6D,0.03350739193916264,0.01999137036100642,0.026697229579696856,-0.02359600851056854,0.0019227789465793763,-0.004840765381919821,-0.019519651278845213,-0.034099377321892894,0.06133774125695465,0.02329898112971868,0.05566335393456505,-0.030419609271832054,0.008119804408082841
CEL,,,,0.037026345154291936,,,,,-0.04604856473795391,0.06444579199620848,0.04120931439678718,-0.0013299380706467184,0.023805072115208797
PDCD1LG2,0.011351450461374169,-0.017620334946134287,0.018595760442914645,0.054514766383195204,-0.011674797942883137,0.0007304679652978493,0.04506446385799073,-0.03797325538370209,0.061299401998017755,-0.006634688935501154,0.024635642037766334,0.0006127357516401701,0.010858985751557911
SPINT1,0.008793651627668009,0.06812265482330095,0.027632291130606924,-0.03149398981310229,-0.015100642091698051,0.03087886547468383,-0.03353765100898925,-0.0257597687745972,0.022892683039518028,0.044866638255215294,0.013540778979890823,0.005558447424841642,0.06419047782135266
