,MGH258,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CHAD,,,-0.03775351162213612,0.022435162438482818,0.03397009769410924,,,-0.02632121546027515,,,,-0.0367947556282746,-0.026610166099230132,-0.026307219066541956,-0.046009534029331604,,,-0.013797608082674412
RGMA,-0.05214005069184805,-0.020114736671792116,0.049168405936921546,-0.07872555715304055,-0.11503609386782174,-0.13030706798313355,0.02574038365424464,0.021357481612763334,-0.09456714867851447,-0.13253206287864586,-0.012437481298012712,0.008340159379575393,-0.0015929316674622937,-0.00041534444905604625,-0.06123155105454179,0.021114465737924977,-0.05037600408966866,-0.1275488255928282
CLEC3A,,,,,,,,0.01882936842434688,,,,,,,,,,
WNT16,0.03194321826268087,0.02567730536498571,-0.017585018772586527,0.1065655545861983,0.03549254919583388,-0.00720687431595182,-0.019127130599254926,-0.056114554117069455,0.07489747916879085,,,,,-0.016830642362452772,,0.004558948478054514,-0.02959267083920462,
CX3CL1,0.015125371318192561,-0.026167666229291307,0.08968642443354093,-0.011703015935497,0.017349966310189383,0.04855884699160958,0.06418353437698164,0.07178534393181703,0.21084476066509403,0.10899659294344291,-0.0025462481648489727,0.05062356177539766,0.026544573270744037,0.021540672262173367,0.1936047904900553,0.007503671963236828,-0.012772612876324954,-0.02061106284075757
FGF1,-0.018804649464646724,0.04281595571332496,0.04542974617120797,0.14429703632235422,-0.009879728435424884,-0.02608410403762351,-0.009546332414071717,0.03181410653310365,-0.24288904776954123,-0.03503668274895631,0.0011278286463789367,0.02271419937073184,-0.02761603685267218,-0.012376581199304989,-0.005789078490294024,0.008470558291410586,-0.0031818931514828713,-0.1279549514521995
ALOX5AP,-0.07472939734994567,0.022600306048150984,0.019005683425856134,-0.09725994529234344,0.024305890184090826,-0.13248634080878394,0.03255788666693079,-0.05014124152871419,-0.2505665638146669,-0.09657949591058454,0.042029472286437324,0.03749050887827888,-0.09698698949098641,-0.024090244160926522,-0.06210955392387175,-0.027614364553592338,-0.021363067335908103,0.03519045653944828
IL1RN,-0.023088346120471465,-0.04035318738199458,0.08987500428545857,0.011487461988933767,-0.009217252388377594,-0.01970791682991678,0.0012133329717955452,,-0.08537211806803736,0.03980775983348459,0.08821355591296308,0.03905787701923366,-0.04010117426226211,-0.046895067005169884,-0.046499249784230506,-0.004980771691618841,0.0027521767126240018,
PCSK9,,,,,,,,,,,,0.001505586615149664,-0.017039499502779002,-0.016336767604108942,,,,
FGF23,,,,,,,,,,,,,,,,,,0.06906652807779429
NPW,,,0.0368679443149693,0.1446332327462773,0.0015346264064797772,,-0.011301673220439302,,,-0.024168028200839645,-0.032454851261457376,0.014004458448366786,0.05510497278572946,-0.04860286716208858,,-0.023893294074163397,-0.029420438207538625,0.16128982755135535
CXCL9,0.00031556969307303313,-0.017757147074170795,,0.027133098988223952,,-0.023835589958219893,-0.008216708218869925,-0.02210098305359596,0.022942813056119657,,,,,,,0.10588500189381858,0.07629026236290372,
ANGPTL4,0.04113809892441524,-0.05925553242760597,-0.018965501294111828,-0.03386240517905041,-0.058102492939059,0.0018436071431918864,0.009201088832643147,0.0809219531684884,-0.07202507370922455,-0.08361150319365207,-0.033008140139724945,0.04159303003485016,-0.01637631726685569,-0.030969917459335947,-0.03995418518993879,0.09623281149983315,-0.04224171226384587,-0.04909414003789501
UCN2,,,-0.02941498023209379,,,-0.02088382386941007,-0.026435449493152866,,,,-0.03954530443935586,0.08102180639297592,-0.015139391528327049,-0.018460466133567114,,,,
OBP2A,,,,,,,,,,,0.10964557360596157,,,,,-0.016006359014463446,,
COL4A3,,0.021230373598859598,-0.03625927367018566,-0.10617033114905723,,,-0.00046393648675538456,0.04238560091692092,,-0.027365158149883047,,,0.016416951306311694,-0.025819055820340005,,-0.025891952634067412,-0.04861250440584849,
NRG3,0.03748564222392668,-0.005190937191274727,-0.018581411046993422,0.1505327596664142,0.10120905338730278,0.042895341442334575,0.04425918593113134,0.06493057251392918,0.15119304686845153,0.11437546583511372,,0.01061380239467245,-0.0022756469886995264,-0.03290154760374776,0.11667276015642908,0.0220693726139342,-0.04365634022178498,0.15207351134709898
IL23A,,-0.029169366347133685,-0.02088047612721338,-0.024656313916703063,,-0.025548027231604133,,,,-0.0029657984008756738,0.15328763196370734,0.06529196176290068,0.034596314554412505,,,0.12140912306060536,-0.04402749181058711,
COLQ,-0.042126220278837445,-0.006654179154525591,-0.014279394871501951,0.00995045673169074,0.010330562228600022,0.004835242940745403,0.012628066937877661,0.011324816850765465,0.10417418878983979,-0.03736508491738688,0.05545203421452277,-0.01502946915948639,0.018895124007267797,-0.04458183277455287,,-0.0017751287348983127,0.036264087424665796,0.10376353330578686
SCGB1A1,,,,,,,,,,,,,-0.02142865022661961,-0.018901741432402676,,,,
TNFSF12,-0.015675553923623912,0.04584718250132418,-0.022504699605430764,0.011482508486058661,0.02634912731427083,0.04996477782156822,0.04089536146721945,0.05987190168698028,-0.07897863957450343,0.09117073015678546,0.021143077251155617,0.02050642975985453,-0.008279375839236228,-0.002116094850856879,-0.024061760499604224,0.0038253763977909127,-0.013686741492861318,0.0511888730607059
DKK2,,-0.030553515379688284,,-0.01933689790109105,0.015411657312248223,0.06469930150335679,-0.016675446304781506,-0.021552527895356176,0.08012909687923,,,-0.024045485196825766,,-0.004997122274741894,-0.04698474760208501,-0.03579791227207566,0.09976844832610988,
FYN,-0.003519979006633853,0.03927902682896052,-0.014366717915903916,0.011763275381954638,-0.09276201610339802,-0.09034047570383182,-0.06189875833631808,-0.012169269709673197,-0.02801548957939211,-0.06289995438669801,0.014913450473435152,-0.03447684641293461,0.03608851671442396,-0.04159610437299334,0.0015483582371083008,0.012707192853374355,-0.0008783629285299035,0.007793749091965222
ACE,0.0893875390503027,-0.02065091551515024,0.013245433612391186,0.020890082606698564,-0.015795338131904757,-0.10277207222672533,0.013139891772423527,0.06309600255833801,0.019916789579858617,0.004377534207347139,0.07734723048562324,-0.020071276291686847,0.0050064150361370215,0.03948301799849151,,0.09275617271498618,0.07268730529610774,0.13557820586473032
IL18,-0.08827421002183682,0.0381174249716865,-0.05501263885224963,-0.0006641609283881978,-0.05293458594502528,-0.12409352504334471,-0.001882031354998941,-0.04974675453777807,-0.16432697574431018,-0.041845976416644254,0.05308452240922365,-0.04485225244177039,0.01806643264657749,0.029726842015971124,-0.065496573111386,0.03501166709407274,0.1310023244860815,-0.0603888603494256
PPBP,,,,0.062278863529559504,,,,,,,,-0.024941224758969798,-0.020170891802985674,,,,0.026884880163144095,
CCL27,0.04916251187975516,-0.01934651166326802,-0.027064742061177826,0.03459602815690576,,-0.031353729723144104,0.038159858166435585,-0.008935940093018518,-0.052453897146775355,-0.03176265361682883,-0.0017829710378697537,-0.04629968977040267,-0.012860837079903308,-0.04450440007420426,,0.021603065706265304,0.052015504613826334,
SERPING1,0.030450207209367173,0.016329542262811712,0.06132690370577601,0.03608775565035059,0.04139785187587563,-0.09985089008669629,0.014263277427134445,0.010307274531408254,-0.25385091873490484,0.03481234027713998,-0.0509549681999407,0.03717611596768959,-0.03392771992645713,0.002405039777002174,-0.05281930971163694,0.06077501653482932,-0.0068419477841896595,0.07666157356856527
AZGP1,0.021924156171185632,-0.02242315472010023,-0.013813789709743276,-0.12555643713862966,-0.14234101298826837,-0.044405008355556316,-0.05500172345720238,-0.002530208302973022,-0.10584920148870347,-0.047690349302303335,0.0009536831142303191,-0.005325236280634817,-0.0023825611817121276,0.06339812771102825,-0.053360325121177325,0.04176025149797735,-0.017783044315391544,0.13219967580287081
INHA,0.19496782945151958,-0.037106453018255076,-0.036259282405741146,0.0031769276114537726,0.023562727670397306,-0.050075558417413076,-0.048132350821892676,-0.03420683861384191,0.11460753379026656,-0.06382472926961522,0.12440656013220709,0.0274218049204631,-0.01072294290152102,-0.01725554505101333,,-0.03114767925969944,0.05375896210370592,0.041793432167325124
SEMA3G,-0.015710364310263254,0.01622501828570598,,0.06333608880527697,-0.04246214651116629,0.033772826770814786,0.0004847535780204692,-0.005014383787563722,0.09795215267740952,-0.03087987780404579,-0.03994344099516315,,,0.027461303737546662,,-0.0395325302542102,0.05831542445952199,
OXT,,,,,,,,,,,,,,-0.015828239799310133,,,,
COL6A1,0.03387662334367958,-0.022942286234651513,0.0554725717261299,-0.08518827325710815,-0.04756416730216,-0.09360460992472194,-0.10493068717060741,-0.015308134855121641,-0.021473018040543756,-0.10889923979896057,-0.0628486347580251,0.0019383547111194454,-0.044469209066283655,0.02712005204144262,0.02444501044889843,0.08186677544445153,0.0756602332307498,0.09184785645665333
FGF17,,0.016594840910524735,-0.0249037200460231,0.09066634652183393,0.035837043646032594,0.008264255408707087,0.0001048917303299028,0.010169539782596219,0.09931704140166049,-0.016281113452903683,,-0.03412752911647874,0.016546630385706303,0.020195510651013292,,-0.015249150884930564,-0.0205442669946312,-0.036656330604498216
TNFSF8,-0.0285325752758557,,,-0.0183053773998102,,-0.019707916998279767,0.003939584848131976,,,,-0.04479757846255129,-0.0270631062643752,-0.018665400940922266,-0.01683064458392605,,0.08390460818069274,-0.021257834854049605,
FGF20,0.04069585066653097,-0.01992646645687389,,-0.0060049653333708415,0.023156079423586214,0.020380309935642056,0.05866866378933069,-0.011284427566756768,-0.04347857059647956,-0.026419837444712827,,0.000741139870854504,0.00011154963714978337,0.024885733707764743,,-0.010125688271318219,0.02014106435290553,
ICAM3,0.022266142398659615,-0.024499312326047358,-0.04222112152050874,-0.03609453854876564,-0.009209186853081768,-0.03990863397314476,0.008556847759309462,-0.008337220024232995,0.00985250359211382,-0.011688798341604486,-0.00045337085592692475,-0.03730167002244544,0.024245839004756003,0.0008160695655220009,-0.01279604655992615,0.0755420404892265,-0.008195446397471521,-0.057513500820496465
LAMA4,0.05931738011506205,-0.01036763044128958,0.08504387911873947,-0.04704377479894775,0.033767782576861624,-0.12529081660120725,-0.07614936308455265,0.011123333891718348,0.00795623732977056,-0.01731879373277953,0.022216263963782235,-0.028313039208548982,-0.01752477838262728,-0.011893026105299574,-0.04529728302941037,0.06876811289049045,0.10673074932802938,-0.010254271274746528
DLL4,0.04993936599622001,-0.0367643029103535,-0.003278598872619517,0.016418800925317126,-0.04562146899060746,-0.08133580611265828,0.0010575288867094846,0.04532286383190484,-0.012587732568443828,-0.031607316759059305,-0.03166887683479906,0.011963940188868146,0.0014443373070633328,0.03706314318927361,-0.0413883876002478,0.09039032036872917,0.010714265338545567,-0.053765665592258226
SEMA3A,0.009060081676043389,-0.006515045917483234,0.05328342764724861,0.022479996585665935,0.03256468972183988,-0.027445995999936756,-0.014314439610781663,-0.03651724778208235,0.18882082609165984,0.17395981928978832,0.08175683073483235,0.03407141811193252,-0.009611867104488872,-0.06151501453662884,0.04108692302672572,-0.03472450026930514,0.0764433524412551,-0.0441121107401818
RLN2,,,-0.019061516991160387,-0.028077597473671768,-0.019421852055737286,0.005319129310868002,-0.022045913789430376,0.026769139163876562,0.06039686887141325,-0.020814648661508634,0.12032277272900543,0.027904152890287155,,-0.01846046409791127,,-0.017599230954904985,-0.044511642794414864,
C5,0.04331313651687776,0.041908762854393926,-0.04480663358756656,-0.03887552218978539,-0.022006783213317307,-0.08518149983615629,-2.1186055346831803e-05,-0.006340395075776952,0.0013473941196215109,-0.0011092675651938543,-0.03151675042226244,-0.059589304541023146,0.05964943425289871,-0.033338745094251006,0.08488615246549096,0.06177546462423088,0.06539120432890329,-0.02081456152610269
COMP,,,,,,,,,,,,,,,,-0.021740798659462615,,
EDN2,,-0.02185849174020504,,0.03637129182756944,,-0.026935844655654927,-0.026771086040445452,,,0.024116839172537784,,,,,,,,
C1QA,0.011027257050683961,0.035170980516143646,-0.0022537942569631035,-0.061585548564800245,-0.0927514672429163,-0.13350390659668915,-0.006161003171792201,-0.03831220290919268,-0.3108566088945704,-0.12466979224152783,0.05914654760393918,0.008763570043060947,-0.055564638920859326,0.004198528039356109,-0.021166280477766804,-0.030867754765432916,0.0751121994409944,-0.0678823804338586
UTS2B,-0.024196216265383572,0.03443936658248744,,-0.020077600161229177,-0.019918185028976028,,-0.01905632174245667,0.02967304480169542,,,,,,,,-0.01875194582550679,,
COL9A3,0.0028893466971905064,8.58178613128035e-05,0.0046046495916088415,0.018888034611696688,-0.10502489232006783,-0.13726584460986754,-0.03596729719310356,0.0033653734340567208,-0.08447086687660155,-0.157986499336341,0.11852760154018739,-0.0024501879727830984,0.06382077753048761,0.08196132813609205,-0.09751816753665232,-0.018604452187770192,0.05591420111211785,-0.011943691414994989
DLK1,,,,0.16151792858709707,0.05985962364454702,,0.021157260694626905,,,,-0.07394714022733931,,,,,,0.07368637273014099,
HGF,0.08339084946299885,0.020704176315609432,0.03702464906838465,-0.009059608712950595,-0.011576099036713652,0.00722960707076879,-0.011144499389988414,0.05639400814266505,-0.093614720346689,-0.031703023210674995,0.03884679767646343,-0.01762378642146782,-0.004146600194175841,-0.04285553390799721,-0.06627668581443463,-0.013860807042548919,0.029354326776128578,0.1027585158385189
P4HB,-0.005750240174562442,-0.08076209986710259,-0.02105515984000246,-0.10209283856487585,-0.10626209126912317,-0.12632335251330729,-0.10960245703537469,-0.07690789068534093,-0.1734343525221981,-0.04786573021703123,-0.08867212518162322,0.030697906161728645,-0.07086342972107298,0.003546456102605752,-0.0065362138987336725,0.0372402228173611,0.028659459282486813,0.05187715918775901
ADCYAP1,0.04159869966974172,-0.025041031879632764,0.0505787001269503,0.056366726689753316,0.05513050842218932,0.03366119985657039,0.024574265347769037,0.03384557103809207,0.104558227972825,0.1522800075266002,,-0.012265445304441852,-0.015965201702656515,-0.09525977788962721,,-0.026961578952583817,0.054923324612216266,0.036060512544860694
GREM1,0.004362831745561287,0.013793202970200315,,0.18835252554688084,0.04196544216467171,0.005681925106449396,-0.045575771847129055,-0.025209969684117973,-0.11189267045187741,-0.04469057960549771,0.04005022223092941,-0.011164620314338796,0.02640160866460764,0.004800589803819054,0.0701983873381939,0.07942042776300237,0.03037954196207755,-0.0548097591567089
EGF,0.05932576839062654,-0.025907856135932997,,-0.02762581060870842,-0.002531542436726954,-0.0589698121289403,0.03211464421093314,0.016127304943821648,-0.01729743976546976,-0.037884964192358005,-0.06051888822692876,-0.022881039798183216,-0.016268857132956352,-0.023242537948948414,,0.0693807026963644,-0.014034313016079812,-0.04910531996353921
VEGFB,-0.0014352024874847277,-0.02897594877597569,0.029803189194982815,-0.0602982136908514,-0.050478579781048166,-0.12651657390825316,-0.03653898875508636,-0.057237502056796355,-0.11155149220988311,-0.08676129770317054,-0.09328165497585189,0.012786498629111822,-0.039629197538480355,-0.002112670173040831,-0.07053411976331547,-0.021832050666526708,-0.055374385736310955,0.04535390780344031
FARP2,-0.020974641791312615,-0.007417739432491643,0.03619094084695966,0.0124392370342148,-0.05361530147740983,-0.06914101720454545,-0.05556652551834255,0.04067617607420459,0.05610737836450652,0.0038237831719847948,0.046592081922444586,-0.02913976091953023,0.04810233507923703,-0.023241513669381868,-0.0033194721511505187,0.053815236437717316,-0.05550136985346667,-0.04850969561359703
BMP3,,,,,-0.013200678485812615,,,0.029912315439671423,0.05871046306242437,,,,,,,,,
IHH,,,,,,,,0.02902178203579197,,,,-0.024497087701888673,0.020590473949567853,-0.01823606186519894,,,,
LAMA2,0.020723976722772524,-0.0020096026640783996,-0.014974140104013937,-0.011732236712947632,-0.058544228689875785,-0.06302022693684661,-0.028444269102562106,0.00501617224098012,-0.032664141491793905,-0.08002051626609923,0.022075734062084622,-0.015320750162533118,0.033117001316666485,-0.0014592912477108004,-0.005796188580041321,0.004994504065413069,0.037062987523045626,-0.0237492194629845
SERPINC1,,,,,,,-0.020388542777116686,,,,,,-0.016268858427179806,-0.018009028966887226,,,,
NRG1,,-0.022895206014187795,-0.017066583737864224,0.04457615584398179,0.08136384176276426,0.03284573833302239,-0.029078130748549858,0.07851842128135307,0.153878113307943,0.03386465268265607,-0.06124673139683816,0.01707708190592122,0.03931287759444642,-0.017138473723945415,,-0.01836524844971732,0.040554534683286333,
SPINK1,,-0.042111448898667685,-0.007991116700739273,-0.032735184650572915,,,,,,0.1549673432375363,,0.0375455112555179,0.04306059162602311,-0.022136720631042744,,-0.024532610747485303,-0.023444339117733085,
EFEMP2,0.0008157374914755794,0.026479927329605704,0.009860453356590883,-0.06555743115850238,-0.025127329304705924,-0.07835818358474085,-0.08829794005581526,-0.03555597809543447,-0.08898354635965568,-0.14429152151602317,0.008932791580016213,0.05137514267034057,0.02654739034589915,0.014236347993121977,0.04785217611019675,0.07311347287669696,-0.0012293982085303187,0.03680026637345405
SELPLG,0.052540443617322956,-0.005987418291726499,0.005595314386602765,0.052267318283878074,-0.024329375393373806,-0.06720992985741452,0.033376457355225146,-0.014522612375567786,-0.09820861575835071,-0.022578418374923793,0.05282813211327384,0.0071297753159276465,-0.018792454711368718,0.04378316069030641,-0.07468316341685191,0.006565035484885582,0.10000577950073444,-0.022017711622181364
GDF6,,-0.0005066049665464454,0.0016417396829357274,,-0.04021060019442094,0.006204833223675478,,,,,,-0.022134113915448193,0.021734458100213443,0.028600430815274455,,,,
HLA-E,0.06435235936569424,0.05388803654096094,0.0061363235708019005,-0.012487121814882679,-0.07892790637577325,-0.15322005959259888,-0.0007048905408696513,0.006987671601989962,-0.2710638619635822,-0.1277663059579877,-0.013700787802394008,-0.03898794957695358,-0.016634816389594513,0.08528758844892231,-0.013870554557157322,0.018739568791662047,0.0859532207579915,-0.05116226806279127
PTN,0.09770433924881475,0.06287276617373214,0.0012555363666178789,-0.03578338685530235,-0.15656981851233315,-0.173401227586605,-0.09735865675421218,-0.025180658265268833,-0.16150469709160045,-0.19941244954384824,-0.008435137957036936,-0.024539209625501237,-0.03076017056205234,0.0437209041730853,-0.13605856821790904,0.04654701761160174,0.029227120334881302,0.07325568535635496
CD274,0.07521878175202008,0.028107849386379474,-0.017365008238261852,0.027865508043575012,-0.049253470750108566,-0.0441935632913369,0.003652074757251972,-0.009891044096267695,0.061680889368426195,0.004626159063254003,0.025522856045424022,0.02254458533784726,0.018181276800336366,-0.010010493585839764,-0.03623347171571719,0.03766629690982931,-0.027647426886327087,
FGF10,,,,,,,,0.042089935958958234,,,0.03593180366278731,,,,,,,
CD14,-0.008129324563013645,0.04757220474250867,0.041212438025596355,-0.11551823287824127,-0.15464333458514692,-0.07853858392537084,-0.016375454655789358,0.0010632231100845926,-0.2845939404734623,-0.10140994074025028,-0.13434163299679908,-0.032467509023196714,-0.09043857301105149,-0.005791902351619942,-0.07610432472654563,-0.0039043464092964816,0.06699365159787064,-0.03868281476299021
SFTPD,,-0.035269520554737414,,-0.020557409426495137,0.04856038260048444,,0.056768792655738066,0.008596070802907162,,0.026572918537893897,-0.04341649809313968,-0.03796875840125084,-0.02140266319129879,-0.02237881246642736,0.06753582374415033,0.05589317397766569,0.003848388052895985,-0.04770475594888906
SLIT1,0.08300099172899608,0.06785637120267086,0.02312663435115757,0.029808141220419828,0.06349766585048222,-0.0743311615275805,-0.033734968571903834,-0.0037153788754204606,0.2893349956440856,0.01879133096102232,-0.00860082931652124,0.020799446252778003,0.027711150421675892,0.02327249456261398,0.12146600414775047,0.10440751969510928,0.07051033017019238,0.18165236604137314
LPA,,,,,-0.03284742474841548,,,,,,,,,,,,,
CNTF,-0.03120875940969824,,,0.06426609825214065,,-0.02648064101530796,-0.017379567730022045,0.00920796372465283,-0.0883803270711916,-0.024168028312892595,,,,-0.018460466133567114,,,,-0.04770496065749405
BST1,0.014603188234615806,-0.0014319100311127844,-0.028492542100333203,0.04785696875488517,-0.008609369828993813,-0.10869603770071133,-0.02604684125749105,-0.040512098427710176,-0.018108131492024636,-0.03537335673033747,0.06159888650138301,-0.06858540922563026,0.057739437963092964,-0.018253169105992388,-0.04794397542302406,0.012621332308997273,-0.029157566242585028,-0.049105330666400916
AGTRAP,-0.01621187440972327,0.0033463158330351065,-0.010268354522007266,-0.03311053356548162,-0.044322660674301385,-0.11156104288349662,0.023937435424701267,-0.02636943513437573,-0.15528752268701243,-0.09045774718061904,0.06912913942460615,0.03395462353153784,-0.001983007624354778,0.029130583265902385,-0.06879841931987798,0.039475944105875224,0.005035119688260362,0.014460822498380918
LAMC1,-0.004588846649970014,-0.008661971702760162,-0.02812652855490423,-0.06008201622169953,-0.09334129558358494,-0.14359870560621293,-0.08811510189120508,0.02811840746201768,-0.06403232028514277,-0.09717302714233907,0.009303937835829125,-0.014678201986168529,-0.01882532245303868,0.04850484006687058,-0.025119890168135945,0.07638137742189546,0.04729795436111872,0.04005928475617473
COL6A3,-0.05125491720036771,-0.062491615987389316,0.00427015983226416,-0.03522230178380427,-0.020552147148789897,0.05566321356671958,-0.0279248951602638,0.046297854492549376,-0.0445112990047691,-0.01899154126967811,-0.03854238081315051,0.014970342665729825,-0.02933392551628511,-0.06676873623378346,-0.03619070052758519,0.035483809429040274,0.041410719222850646,0.13368957264654213
FN1,0.10101585396359089,-0.027265760426896875,0.0037757655342980606,-0.14393549415571968,-0.08064414249071052,-0.09275714035171019,-0.023629294804785202,0.05154808228341398,-0.16425982459957938,-0.12813942947329685,0.06764297905116236,0.014434620821340751,-0.05676762364547053,-0.00497355547209626,-0.023058211560722068,0.08930726198644476,-0.00633764040500457,-0.00945319736916946
MIF,-0.0075328695642873054,-0.05207932699046736,-0.002782778305582694,0.027675712668087583,0.0014121571202316012,-0.01371025654844689,-0.004095008614449217,0.06512508619336325,0.031304910769000244,0.022582005601850027,-0.04131811545882889,0.065985430976609,0.040660485608697707,0.003934675896038647,-0.08041070700457288,0.009303798390205965,-0.10140808179207937,0.012638844927402531
JAG1,0.08619154996313509,0.005785569760022178,0.027963335214232613,-0.06301748103653743,-0.02259668518355996,-0.14912009016391264,-0.10245508218126195,0.02167411568362987,0.03114448015738806,-0.19079934746788502,-0.04111443501757318,0.026616014779659972,0.012541768465430654,-0.0059349332808563,-0.11281326908504667,0.07597907636810798,-0.028449583471519962,0.02746927244254173
NID2,0.0401630665711168,-0.015063660500532835,-0.029994247824125735,-0.06302151081242166,-0.059525466141268704,-0.06460337677397694,0.03597027042475317,0.04104714250472716,-0.10199478568178141,-0.01108973770060254,-0.0193025102426526,0.01613684305868223,0.020776903689622348,-0.016676343698401454,-0.029965894577759264,0.08726501208565349,0.12776317657294958,-0.07503694857614428
EFNB1,0.024421044910246402,0.012467191305974365,-0.025687174406194915,-0.0493837129007353,-0.04116150176668063,-0.029257565510635783,-0.009640240364169229,-0.007983788373239849,-0.026801916159241747,-0.054900664295027685,0.04544170411601691,-0.01298314188068754,0.0504843557938663,-0.022064471430414956,0.03758299868245292,0.049609821934114604,0.031048451373096735,-0.0466381346856841
COL4A2,-0.005275361636914804,0.02174749361335739,0.000996406200249968,-0.0895624658496176,-0.009373776535985959,-0.09520727333823474,-0.032693521925987824,0.07213769884758846,-0.09845584912047411,-0.1308549535305362,0.013051905289971518,-0.0027356360474652323,-0.0340733911556802,0.04495117424132622,-0.051701751887973116,0.07996138665212835,0.08658741813327589,0.056237937064418146
SPP1,-0.09224824189448969,0.04044807915401442,0.01392813642431481,-0.1505369443499676,-0.14604583858413908,-0.1654367597730136,-0.07255765468330143,-0.01888769503634571,-0.3011874446438977,-0.18061369390938975,-0.03207836680903459,0.0377257038619856,-0.06915408092801342,0.02873319600484537,-0.18064881811804515,0.02118381255174941,-0.021049232271817056,-0.12881829815931173
PODXL2,-0.0007697454909734726,-0.016273194046814203,-0.02363520839075107,-0.003127702012442818,-0.09920097603184748,-0.011711648232215877,-0.017314787844496707,0.002627515767877512,0.19144477016026937,0.035743294004139774,-0.08695446624844531,0.0494620142763803,-0.002896422323562734,-0.029680701688099925,-0.04586421748386404,0.025215278618063643,0.07279691661234419,0.04885458713475561
IFNE,,,,,,,,-0.028166005266447417,,,,,,,,,,
FGF9,-0.028532579838715582,0.045961197614377135,0.09594602884051752,0.2192433715221355,0.03381823415988819,0.007514877536073813,0.020033212804860548,0.057103040903313036,0.15488840309086996,0.1450685174545818,,0.04675604142165802,-0.01560801317182998,0.008692645946737496,,-0.024909494627896187,0.03145898624896892,0.09555005200049077
ITIH2,0.048743049480846595,0.049754111155474394,,0.012542849910619776,-0.03679484085969687,-0.025784087426416438,,0.004074403898750873,-0.006354096392022204,-0.013440885414861376,,0.019524903624280183,0.03604922191945275,-0.025135351216420933,0.11786426911725292,0.01615267288929819,0.052510842853137236,
ADAM10,0.007161862941073583,0.02722118482438034,-0.013021135585431498,0.03987772751732119,-0.026226688322039504,-0.10098804997436416,-0.012580663437373104,0.07377278264134257,-0.07681009455503429,-0.030376594142689076,0.06733384965799978,0.0408408622574942,-0.006706701571400449,0.07172016773608811,0.06485151443855837,0.045060347201299714,0.01336608656246431,-0.05020131364368097
CFH,0.03333168141651368,0.006912133241188027,0.10834573649981301,0.08236318103991318,0.00041026602351320257,-0.048158881214316114,-0.009110465360147642,0.04570709781309974,-0.030492342835521383,0.0062689162462144605,0.08016838139286617,0.021526794258213352,-0.016654357727040516,-0.036718935500394234,-0.03236996707795592,0.04362951639479868,0.06079561211961212,0.0736187816949858
COL4A5,0.002812463173238828,0.0072709990599481925,0.010435874311096051,-0.07611091480000706,-0.045857391043609586,-0.11860652707802591,-0.005396679653447119,0.012658393081589274,-0.1370118369246201,-0.007524553816009011,0.05695712503844104,0.025977797842389256,0.014328689133178594,-0.016862762216524985,-0.09852782584916306,0.016736336502668942,0.02040462669861642,-0.048857610341530675
LTBP3,0.04542793130801815,0.07307106198693485,0.07063515120592781,0.017485427919466917,-0.021657583293666193,-0.004767242492279837,-0.04902448708092369,0.0001760933079589177,0.005194230198601602,-0.013883844585586369,-0.048915837534345676,0.04149288543458666,-0.015947434712211446,0.054415468626624705,-0.04213592328165311,-0.010728743619386439,-0.08011986820453602,-0.029074297443556697
GNB3,0.009178136302717054,0.03277097742168745,0.02698645323002506,-0.02348909054104142,-0.02651960924043519,-0.05882224267825376,-0.013557829153499642,-0.013513073048179449,0.19805278882732763,-0.020046085315272168,-0.05636823168995554,0.004060022107206054,-0.028837244348415277,-0.028600421710048684,,-0.021886176677187685,0.0015978423245105072,
COL6A2,0.023736911546360935,-0.031236411435949556,0.05680001018157223,0.03183746797161287,-0.058212482780163055,-0.1202007658310669,-0.02202390784221429,0.04662596723467582,-0.11015376928049456,-0.019773707983665408,-0.010538894757833416,0.018007835342685297,-0.044505963546397485,0.020465602859232074,0.07133491449973499,0.06865097669994859,0.07402663360329964,0.006114038654056506
PLG,,,,,,,,,,-0.0526748070205676,,,,,,,,
GDF9,0.02924678969202489,0.04085699593221638,0.011528242371977939,-0.03328654999208827,-0.04838132995087489,-0.07243649199621724,-0.03528313949268638,-0.015659798469106385,,-0.039424341599952575,-0.035327321306932086,-0.0005751458470008421,0.029712933684488456,-0.021276297237106338,,-0.035892099736399063,-0.04774481916903059,0.0707817708810581
NCAM1,0.07838194215280629,0.05658094659931003,-0.011450775956165268,-0.004350369795008346,-0.00886937000192713,-0.0038283943247525193,0.057482642589406024,-0.004160918858593293,-0.08686713487393988,-0.016523351874062966,-0.04863447056315657,0.008724557474538156,0.025960131613967447,-0.043386741812177596,0.09862171361264628,-0.019613015042065123,0.03917337835590668,0.01678573979310467
APOC2,-0.03908797388677452,-0.01432386522133205,-0.027861423155253598,0.04698763618402364,-0.03156687495456208,-0.04626820607106252,0.03733323656811215,0.017396785439685057,-0.20168209055641617,-0.08702301843631514,-0.04460357661731576,-0.05233448133456163,0.045150567451434816,0.0032604132010782953,-0.012326537061099627,0.029167091689224378,-0.04466006646354735,0.0401874693955675
