,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019inf,ZH8811Abulk,ZH881T1
COL14A1,-0.04458865743370172,0.0021843520522154347,0.007503705967465217,0.037312134458459094,-0.030484331451763196,-0.016854532740441557,-0.01876498127645926,-0.03255650183876548,0.03447301559985604,0.03384171192691504,-0.010859473049903735
HLA-A,0.034051076834617666,0.024963639759484076,0.05201355219810125,-0.011675853629062547,0.12053943250210565,0.028484287892946297,0.019726645377521407,0.10834877227855486,-0.02894996808888134,-0.08246925078153777,0.026713269066546776
CD5L,0.07425954234777939,,,,,,,,-0.027217181003145845,,
FGF18,-0.029976974199073504,0.07200530651390206,-0.001959040345441999,-0.02301634980520073,,-0.016851951090468425,,,,0.02928018176931434,0.012331303818451414
ADM,0.020759016481207974,-0.04440126388097904,0.06537405028729508,-0.032654049942428355,0.03301627258716866,0.0355396247558942,0.003377954108253026,0.09873599517053817,0.03248679443924053,-0.09167124921415848,-0.0031849574396836606
CCL15,0.014347933217607906,,,,,,0.00832640315184424,,,,
GNAI2,0.011163694589634607,-0.000989945527096736,-0.05351589921201872,-0.019143299681224437,0.11420980840905903,0.05920031972203746,0.009192423305946808,0.021186809461187128,0.05564112696232927,-0.02242229786899067,-0.0008136482144641415
HDC,,,,,0.1387120208492878,,0.12874023446035235,,,,
COL11A1,0.045940096997159285,-0.05080913462816481,0.017194244046151132,0.004870248200418393,-0.00650428772507449,0.04006818724618634,0.07560109533978773,0.028048685135765354,-0.00774328752034616,0.028697581505434954,0.0033192245554689386
NUCB2,-0.01254914663173936,0.014110804297539447,0.026950294244064903,0.012841862411367642,0.015196327226950978,-0.0029178710316109125,0.03454377100484701,0.021685843030957833,0.05284134981315312,-0.01757081417757545,-0.0022878266971080056
CXCL1,-0.03807922656053267,0.049016408221926475,0.005477036953951279,0.013295775266631036,-0.0354719165826927,-0.020178319816707136,0.13960531715202312,-0.026760225548958294,,-0.03108088835308088,0.024503839435398182
VCAN,0.0024393490029454463,0.04673620100837214,-0.062063094825504386,0.013247624649903159,0.036360836767240466,-0.04623433127734014,-0.045678067399129316,0.04660323676097973,0.08211200641986131,0.039943890182514964,-0.017190519153846267
MMP7,0.05762718309645868,,0.02198182026144844,,-0.012543276839954919,-0.015531793707525493,0.1028557227181308,-0.03048800700941569,,0.013637403624828529,-0.01751218727851649
PTPN6,-0.018082658009043857,0.1304360051793175,-0.0018313190187820827,0.038452990030207426,0.06390850005231372,0.0023295959102362495,0.01339576126779489,-0.03856800380685536,0.040658412074460165,0.01631264284588828,0.0027060987020016973
PTGS2,-0.0033652292493693585,-0.08701712833158957,0.0551769638361875,-0.010649510251789516,-0.035408555328996366,-0.0002234871851040247,-0.027803293652095745,-0.030822319078312465,-0.042050522569155424,-0.014413807470660026,-0.046364953850572765
XCL1,0.018948574537205318,,0.011165794408564113,0.12461496012580614,,-0.025510390019672702,,,,,
CD58,0.008391985917241787,0.08158927416122477,0.013364870278723736,0.003697089393740806,0.0611882520013542,0.06517239999243564,0.046204438247699056,0.040108924032341176,0.11462756208360798,0.03544967621091166,-0.06029206239361025
TNFSF14,0.009189598367867521,0.009460764610690554,-0.04564538520288242,-0.034214834447245886,0.09199189834933322,-0.012127948102927057,-0.012733419787143135,,0.03244970875842782,-0.023723638703326527,0.003132716444267655
CNTN4,-0.030803321843279635,0.054764403350796166,-0.0021401067290043796,-0.041571934045820165,-0.044538585391182536,-0.03604074712440874,-0.029769838759142405,-0.03865864208749889,0.0661318218985428,-0.04844505447519638,-0.031625372134781754
NTF4,,,-0.01280109221392954,,,,,,,,
INSL3,-0.012014038622249656,,-0.018015414973369344,,,-0.0020762419462182886,,,,-0.026383645014626752,-0.017935150628087804
BTLA,,,0.0027089031858683723,0.0018279355396400663,,,-0.01626101258348644,,0.014930984920243839,,
MFNG,0.05495422826002243,0.09494191456856749,-0.0012173423507459485,0.028629328915154968,0.09582000512258923,-0.028293322292412815,0.03595362522314703,0.025787388539096928,-0.00992386711581115,0.0605034120902189,-0.0069675993734987975
ICAM1,-0.07437651550748206,-0.00983205307119452,0.04182946708358125,-0.026029992377035523,0.025130940838304906,0.0164800100379121,0.039252625335293806,0.014513538088936377,-0.026147247236335557,-0.019149736281943695,-0.046617316908885174
PROS1,0.053161352061301,0.05738591802008792,0.023503263435396785,0.06707522028241732,0.04974435469184522,0.0015238093381343982,-0.041112222943061286,-0.038125577372356466,0.04281479422654477,-0.0049005975614452675,0.015022066811156573
CLCF1,0.0027294999511294875,0.01385453917330237,0.02704672782796847,-0.04710116991483268,0.09908045842421982,-0.00755869297814322,0.05879815890812667,-0.0022596994277551885,0.031716520445678374,0.015154431026187078,0.02670475756924323
PSAP,0.02683274430437699,0.05396632236692184,-0.010457099050570247,-0.019903540207232027,-0.03852781962386233,0.002684412472670581,0.044761713715561494,-0.08747258814530655,0.0034738720547698907,-0.049980516814246895,0.01719335407374424
EFEMP1,0.024328348199348468,0.06097249835332449,-0.041861544727611756,0.01632955437270414,0.07391164307178909,-0.04026498464502799,0.0639741506533894,0.05135920856056027,0.04713042292297718,-0.036030571428049885,0.0484826815164564
C1QTNF1,0.0009340148864311573,0.07831876882739242,0.014842700938424705,0.03050244226968514,0.028933720850758484,0.03321288058051617,0.03179492234773665,0.024364793651588397,0.04925796458195742,-0.01436110797102888,-0.0215080190464801
ALB,0.06397877196938864,,-0.023012901005506684,0.03470567891357959,-0.021039768762737616,-0.019552795092192838,-0.0144624754867346,-0.04267641695814174,-0.02772960825057333,0.10027580540513162,-0.030022997202150636
CCL13,,,,,,,,,,0.07825354313047345,-0.020117998283686236
EFNA3,0.0006524034404469731,-0.07041820331316395,0.035228091308876164,-0.03232017243358245,-0.053692790850500605,0.014398214550692115,-0.023941218640640055,-0.033073002905595485,0.04033817185835535,0.03460317314027596,0.04921149454389311
DRAXIN,0.10175835255507244,0.031158234942754805,0.04755128681633339,-0.01808984554070768,0.07119665653529524,0.0017308915751323474,-0.011612658115608573,-0.0042252403275879575,0.025068937345975224,-0.06653720486996356,0.0008081572488124889
RAET1L,0.019045767932014842,,,,,,-0.01390877153753218,,,,-0.02178953573837889
NPTX2,0.05956358232931739,0.06552176290446311,0.014820539268194719,-0.003313897041804741,-0.09558926512064872,0.010108614031687514,0.0020651202366253783,0.07429340730635717,-0.03274659949282389,0.04163752918893175,-0.035239813458256435
FGF11,-0.01409560921253949,0.04509408827281642,0.009213999690447694,0.010455333296230867,0.08257052627749951,0.025482450600921417,0.02770406058668649,0.015716868737447442,-0.06259535475894615,-0.010847536227212193,0.0332886828866262
CD59,-0.007144036628828585,0.02622959977946089,0.00025267738545429997,-0.00022405352853565493,-0.03796775676672461,0.0012192769455211113,0.013208692055854078,-0.009054946918767392,-0.020389756669656416,0.009343641650199148,-0.04302056156174504
COL9A2,0.03180092029861233,0.11112284278135032,-0.05062612916916017,0.09129981349154265,0.009919913918726138,0.04102436422893032,0.07494033507769042,-0.02572496208746972,0.04750788237673166,0.08521802579841102,-0.02642126474742492
DLL3,0.07659533832545821,0.01943467783266041,-0.05628933226671665,-0.05957833647935975,0.02590856001087889,-0.02461704213377248,-0.05529184916321342,-0.02413031467499047,-0.055666241722811614,0.11879225566322758,-0.030785000785883317
FGF5,,,,,-0.01675384942335916,,,,,,
LIN7C,0.007434843121690602,0.04944221692858711,0.01255875920683183,-0.05292785256847101,0.022300321196839112,0.017473518363032892,0.013589703470736132,-0.022132354107757376,-0.035073086230583306,0.039182600188777846,-0.00031074608708761293
GDF7,0.0012900775699116467,,0.04985355674598743,,0.02519316935185104,-0.02979086306746026,-0.01273341929232242,,-0.01357471510177998,,-0.01458023059518121
PSPN,-0.02341682662227734,-0.03599475463911154,-0.043063344645799355,-0.02078032395063755,0.033008908815844354,0.036257897971640286,-0.03962969964783711,0.06837419349408141,-0.01904254303450851,-0.053151764432552914,0.006221525782146651
ANGPT1,0.05581749181773005,-0.005859288273628554,-0.0044725014539412,0.0200652882032408,0.06490033156627073,0.021965958424870074,0.051728153772739885,-0.010021435388342322,0.13544286469831504,-0.030863449296384307,0.006353263796355745
PNOC,0.03736238678655349,0.03905134956120388,-0.011358508610368124,-0.025057564140737287,-0.05301030758980826,-0.008202329457942999,-0.017045040602641597,-0.02933166230045334,,,-0.017285458874020262
L1CAM,0.016836849831177537,0.05811006113453574,0.024479250471107418,-0.02887783289067434,-0.0690509945421009,-0.029008274997896336,-0.041152692891196,-0.09403661534567402,-0.05966993818654202,-0.024993293253561564,0.051826179997810605
APOA1,0.0386679474022826,0.0029871918339970504,-0.02805603226802005,-0.014679565245134658,-0.012665286404804774,-0.011470767326578963,-0.020607816585827998,-0.040907733104034116,-0.0444499627128973,0.03483304185506373,-0.03154539012975223
PSEN1,0.03410090447772461,-0.004118693089298566,0.005792694634392217,0.03339302774953939,0.033217997655681196,0.032958456242219235,0.057045119888990414,-0.021563650725266455,-0.016374008670274633,-0.011112138371664781,0.025394678170681646
CALM2,0.010468212889868737,0.03300407857460221,-0.03782669358351128,-0.0065516888236439655,-0.06423746597168717,0.019625134824147596,-0.04063846878183799,-0.1000670158948791,0.007746853316197773,0.05597970915102254,0.05751274847831415
CLEC2B,0.02744956040343396,-0.03443450911602385,0.06536796236615088,0.0022320326044562395,0.1068178564149811,-0.04164332005423087,-0.025129796271484622,0.016681671839107338,-0.044465736977374715,-0.009239046586011561,-0.048193363867141584
NTNG1,0.03522640940184855,,0.07287057193420621,-0.010028594491832308,-0.004508927976747466,-0.02619882484949762,0.00887231178297224,0.007370736498119485,0.08408242756368965,-0.015576727803863506,-0.008703373868726513
LRIG1,0.024097670067756448,0.02808853435001024,-0.019250539870230125,0.05523145868769113,0.08534259340619595,0.036073180911461326,0.04760478446215602,0.06266143173070783,-0.017101198089259584,0.11491689356819614,-0.03814671380023099
CPAMD8,0.04498725187424057,,0.03169849722898833,0.04213414763202159,0.15898660207223683,0.008274514804722495,0.00037681606812241594,0.022143525642643436,0.08080284463575557,,
GHRL,0.017807423240876197,,-0.03636941754339161,0.0029700855657807932,0.038852104903448814,-0.018754706690505548,0.08535281569599569,-0.025175273969181945,-0.04634567217704053,,-0.015771350159262752
NPY,0.04088610245354741,-0.02059545120532207,0.0460991312952622,-0.03778990903822903,-0.07757446769341314,0.031975007368928283,0.02307816792242757,-0.019604418035360893,0.10982516784844723,-0.0006266265778500441,0.0003405500658865347
MMP2,0.0503466931336746,0.05829840981595285,-0.019458802311396076,-0.027470704573668136,0.0787040925588999,-0.017091911946187716,0.030702447532439624,0.06591191095794173,-0.008327150267485026,0.029078058279226795,0.03580694751580139
LHB,,,-0.01855854830328737,,,,,,,,
PPY,0.004446154769835536,,-0.03230501993629807,,,-0.014518882816720587,,,,-0.025108463686545363,0.04481542860326086
ALKAL2,-0.015730366436688008,,-0.018288921542806737,,0.027160120541418514,0.033193098703718935,0.02439248111856548,0.0688973327453321,-0.04271470378842636,0.002671544600922765,0.0368423661787155
CSF1,0.02851352295781635,0.0050199212721890926,-0.015888072454691173,-0.020242634082756197,0.08145680847372692,-0.022840462597900502,-0.003611686420043364,0.03528157980922883,-0.036617475769665266,-0.01810882300800746,-0.038560772957896505
SEMA4C,0.019238889240638428,0.00035088926041971553,-0.06206289318350333,-0.025405585187491347,0.012526100224755447,-0.00700757744768321,0.029769030742543345,-0.02409327767288265,-0.04204736521783868,-0.001234802501272277,0.04194557309373692
ICAM2,0.038399637772549164,-0.03165878472186273,-0.018314924348808603,0.019410665775995133,0.10803744563139384,-0.03321501987148892,0.003515294462585648,0.022121135288062903,0.028396298934497216,0.022607281348402685,0.04072529909673413
SYTL3,-0.05854904866931104,0.09246380095735708,0.02574136205995101,-0.017208203985591773,0.04230796214519661,-0.018190934596457212,-0.02616125752329967,0.005736517115969758,0.03159287853997077,-0.06383018761476505,0.05319631420359271
IL1A,0.017911270592391636,0.02162327123346813,-0.019176071031257617,0.019614435054987483,0.08210487026778912,-0.006836586102520833,-0.014596275803210528,0.04548668558667546,-0.015090144789849864,-0.004135972884945999,-0.02325621477620059
HLA-G,0.019241666036077923,,-0.01960141830664694,,,,,,,-0.02706239315396776,0.06412383105526981
PGF,0.032107637586594885,-0.060421970988494465,0.03501639568493703,0.06527888274006617,0.08631538483861227,0.007648999912970087,-0.020997725521494273,0.0511659395233729,0.014135114246413087,-0.0027544396533596784,0.021127539446115364
LGALS8,-0.0005144600921031654,-0.010226230574850724,-0.01793391735222413,-0.009479350832457952,0.04080015354988491,0.059434789489743275,-0.006161512943495672,0.03938257034415731,-0.043427647446873524,-0.013404270800738534,0.022661100738517077
DKK3,-0.0129372690374628,0.10808831538556965,-0.02936095427265573,-0.01919014236326333,-0.08427841383673734,-0.013462616310843382,-0.08166489813040018,-0.07792165103112614,0.029991455933352194,0.03889978235298424,-0.002995899607764224
COL16A1,0.01913389508443187,0.043005101619576644,-0.04862871733755443,0.025102765571643714,-0.00663040899708765,0.05385017669862981,0.03750654652178177,0.07088120883794793,-0.0382157192628843,0.019114441648387825,0.004718665016973333
TPH1,0.11964295083402952,-0.01300999412746859,-0.01878852162969247,-0.005059834005292333,-0.01801679277084745,-0.03357912932701851,,-0.023738960372079933,,-0.022602528851015772,-0.007200990386535799
TNC,0.03349184100466097,0.03879859034722754,0.05896681426297201,-0.00568038097409508,0.07663740086174745,0.01609822127461349,0.001585237961350784,0.04883396696463986,0.03361603913064488,-0.09769129174136014,0.028735891469787486
TNFSF9,0.04272494507933865,-0.034060050559442966,-0.005317787124969568,-0.04181245152309596,-0.04067119382112754,-0.038587952944669775,-0.019396646061465746,-0.04027601079277837,0.1497783881421938,-0.0023587265513620305,0.011523030648843958
C4A,,,-0.022002235923698408,,,-0.017211407330850245,,-0.020867447960512556,,-0.01960637403832464,-0.014734003128616103
CNTN2,-0.006486584997574492,-0.044461189926206915,-0.046008673008718665,0.0767736881825169,-0.0027340595142778283,-0.028728765787478364,-7.332224307268669e-06,0.005809722135175217,-0.010780409348566583,0.05984696442213682,-0.028783510218952344
F7,-0.027925786229062638,,,,-0.015156102669922117,,,,,-0.024702899289554575,-0.014580232005053883
LUM,-0.002041804507959253,0.02909422173685534,0.019470987437259803,0.015262728595807577,0.08222402133663691,0.02329818170936439,0.03428990412394407,0.01949654038837348,-0.048440828236988004,0.05545464672886161,0.0031211815249348597
BTC,-0.011572393234340068,,-0.026452569936051926,0.014343270763772686,,,0.10045476455980504,,,-0.01787167917357451,-0.014109571923008123
APOC1,0.07359930859085587,0.02540091129397343,-0.034288864023277556,0.0032579225599334858,0.16409834409726723,-0.0033179246375421387,0.06609742681956435,-0.036176844492711316,-0.0035241616649713007,0.05520156201539714,0.008066263468788526
PKM,-0.01645503602426253,0.014858566416419104,0.061261584641064154,-0.013787757033040957,0.04732916496103837,-0.02890421520033675,0.021281953885664038,0.08667290853108825,0.004089436050315991,-0.10269821459179075,-0.014629160216732032
TNF,0.08304193872791668,,0.0005671043538717034,0.05848190959412485,-0.005384365216003397,-0.03169411922309937,0.04963691074947677,0.009034723793808472,-0.01955511283397253,0.08202286110564061,
GNAS,0.0033179936264775786,-0.08522601424812101,-0.05069414817296491,-0.015475441081198608,-0.08054479996152655,0.01283035279419608,-0.04853937636936022,0.0949783431589443,0.017859052194290567,-0.06279886462371244,-0.00045657610428956834
BMP8B,0.06886431917504411,-0.037987783760584176,0.014506384961796459,-0.015761013869518645,0.02920444092128509,-0.031077675102811213,-0.011272851974443715,0.017989666517423168,0.054641763541551744,0.022788088024472103,-0.01851696387900237
LIPH,-0.028624932844847552,-0.021947636192761907,-0.01758517955580123,,,-0.013877099330814656,,,,-0.017610798762156474,-0.02315405330756484
CCL28,-0.003897122885637464,,,,,0.057388572599177026,-0.013333403538543547,-0.01882602679899229,,,
PTPN11,0.013395107297111375,0.004658725832397726,-0.025813291706427422,0.061950405351086,0.03676631424580128,0.08534442621998926,-0.037586486670994755,-0.027746606664218694,-0.02273274771925718,-0.02534595943137349,-0.013194209991106137
ADAM12,0.019407550528869822,0.04406581956869716,0.0267066259719688,0.036573831201588025,0.039235183853194314,0.1199412963125151,-0.012885905643114861,0.025003643714679807,0.025434098619224393,-0.02576721053808109,0.06048110206405207
EPO,-0.0005396855875952806,,-0.006856113652398713,0.007912055643830344,,-0.01451888345047269,,0.004224871057848386,-0.031115884893250473,-0.019125777213112878,0.09077386455851068
EDN3,0.06684844199344374,-0.025889345312636626,-0.035375225444679435,0.09802193081381616,-0.026854475256889575,0.002166360052127546,0.012663353594506647,-0.023983914636302422,-0.023843869018031115,0.05411114205199187,0.02702991462234556
CCL22,,,,,,0.048706865396808206,,,,0.05687443836820547,-0.012239969814749526
CCL2,-0.029342222268511128,0.02924790007239367,0.08472161974250997,0.01177839116642733,0.04323302866366177,-0.031252068450473056,0.0014640826953547259,-0.006046122814878961,-0.0015555308104917844,-0.025878929981421397,0.00017607145297429195
DSCAM,0.04255576030149995,-0.01344083650748668,0.026802552192267716,0.0010787463293550554,0.047499401913871656,-0.007622792413868152,0.0049543470971573425,0.0076167105205849385,0.028414165556237048,0.06123843099004549,0.017410624583892288
GPHA2,0.0319042970783344,,,,,,,,,,
ANG,-0.004294879828604496,-0.07489417196973498,0.003177020237698934,-0.0038783554761540975,0.13316865549023635,0.04782463361135969,0.025432119131417467,0.09462290760602132,-0.04916186974549889,-0.04164931952943898,0.042049558394900745
FBLN2,-0.02003456775881897,-0.030095309801353495,-0.009060547208563441,0.0490413447815079,0.003646078136556876,-0.025839729087680407,-0.031823405347403154,0.0384878274265663,0.06119613416335101,0.05797370652367651,0.0426160188230533
VTN,-0.03299689316289597,-0.025605985658177836,0.031010092836703328,0.007844123963030294,-0.010716145339042983,-0.00015127317697414595,-0.017779659051383123,-0.019725649726797898,,-0.02186207219543296,-0.01806255862481416
VEGFA,-0.01129202764160104,-0.05116778154562788,0.07263478185678028,-0.021447960262194664,-0.016222070353086874,0.02551666299120605,0.002574900039836952,0.1038511578455374,-0.00029404556686606065,-0.10443583445027971,0.010690888200682556
F10,,,,-0.022206549254774152,-0.024644146154317,0.018577769662534042,7.286702479339533e-05,,,,-0.024159419149122657
SERPINA1,-0.04149653441885708,0.08547792711250281,0.018898552653818207,0.0006250284662908093,0.1421052974224877,-0.024669028308225528,0.01987121327733129,0.04489202673242782,0.0024523814499710977,-0.02377795924731763,0.019675558587232484
VWF,0.06039410764136166,0.0196927725627699,0.03642475984946452,-0.004462815717265089,0.07900345285271006,-0.07247455739431356,0.05874155719804675,-0.05438360313115077,0.020033379997451972,0.05993820185071028,0.01626383705945212
GDNF,-0.028940011599702126,0.04667720130579883,-0.023113863522604253,,,,,0.07986879666786267,-0.0006797523859712778,-0.04821844701848855,0.02010921495322101
VASP,0.022214976167069935,0.022018296096399294,-0.005395589268369998,0.027064512815207196,0.09186662844481513,0.0534377994323599,0.05285411075992641,0.04014198309249009,0.005637956751524837,0.0482985964956092,-0.005779776862773083
ADAM15,-0.05243388060401229,-0.010675086298521803,-0.05590287000257746,0.023646842998494556,0.03126678086405846,0.03684278234125993,0.004643023836139672,0.022430814694580938,0.05163363858124129,0.02177414168795793,-0.012736353747676173
WNT2,0.03619761998877388,0.045181511422070594,,-0.019125186070277706,-0.038903400159134585,,-0.015127746294605853,-0.022216148847309186,,-0.02372362795204746,-0.01674934392069305
CALCB,,-0.03907222655048808,,-0.015981337924300194,-0.01675384924128963,,,,,-0.00036597311098296464,-0.02178953143947519
OLFM2,0.04869616716729161,0.04581330326304919,-0.08452787474783693,-0.020311691980995458,-0.020233434584642856,0.00248614469786965,0.06018023513119908,-0.022095152203133312,0.0842762916287944,0.003809447875355641,0.0004071539926379484
MFAP2,0.04429402130920623,,-0.035660113914623336,-0.018288675145473093,0.01705079494708386,0.009103485104733364,0.022854483686771083,-0.036294499067569354,-0.0016043584711834063,-0.004202149187506052,0.07754756404898974
HLA-C,0.02463317164133905,0.0906613974901952,-0.041002382447537095,0.03407525886825099,0.10621790545199099,-0.009979884625269013,0.015982141532448528,0.04742439917824178,0.05961071221536401,-0.06220483179067368,0.09733616768919941
THBS1,-0.02666759479549755,0.04087683219137506,0.022606903456865477,-0.03605063285750005,-0.0320289020761938,-0.03147597624958604,-0.01567417825605691,0.005309703426219609,-0.04465117447282413,-0.04385024845680091,-0.0038692805053932165
HSPA4,0.005677004074592419,0.019105453409446478,-0.011837565601360067,-0.013551212510400095,0.050937974064741466,0.0038833170170149943,0.01879406442369436,0.04029111498084942,-0.0995354099723316,0.035052259810004566,0.042504765815001774
LMAN1,0.008714742439871246,-0.05249268421735782,0.03005409910834013,-0.00575169677271316,0.06835813167067069,-0.024869951310528396,-0.03556653551982068,0.017645444617198906,-0.07786000696606911,-0.027426843512399983,-0.05349938605972891
LYPD3,0.07037454032233824,0.005122701881903677,-0.020834745181158493,0.03618374168038276,0.03370588000771881,-0.020327604654935362,-0.01766709907686697,,-0.033850795411684446,0.006966485107855272,-0.02221693355337543
APOE,0.015466508443374917,0.10813960715394015,-0.07466046121521543,0.008531091499116478,0.08572445622496198,0.009469329812344334,0.04991525887717978,-0.07295950297006533,0.061465738993146314,0.035516032802360986,-0.07016780616790913
SOSTDC1,-0.013513536373254928,,,-0.029713554448098763,0.05940863191275629,-0.018836568227504083,-0.016894008049762467,0.0018735972037990706,,0.11699104271024416,0.08322406700735736
ANXA1,-0.029113241007425423,0.0687957779439527,0.07322005415057542,0.012249159846154463,0.07546640524788475,0.0001661089967557639,0.09094721024865861,0.09154120125561478,0.005536654213720639,-0.0015227455715766433,-0.06333912508793908
WNT2B,-0.03292176703285599,-0.030095342848180703,-0.004127234980391398,0.06603700710872476,0.05670484225375978,-0.05188264574985907,0.04352781642417778,0.06203737460060491,0.036409122505128996,0.020983275100543018,0.02975011282022592
AMH,0.0522865289167884,-0.07516059129444629,0.019972207799474347,-0.029554682928856015,-0.03437239130727432,-0.020928235496668772,-0.014996909267318842,-0.05337813492376573,-0.07328446390804245,0.0009089735279236036,0.032057204449625794
GDF10,-0.03313034661492523,,,0.012870634934144306,-0.02699623453753893,-0.019552794546192076,-0.011963510160310518,-0.01521067368017612,,-0.02949206103850213,-0.017015221784354616
EFNB3,0.022194985599537476,-0.002306169149842799,-0.030874897676270403,-0.030301294732621876,-0.03885029511279344,0.010716339895825943,-0.030416196308784442,-0.037989197253513754,0.018603592225006706,0.05485356649219034,0.02390684189266742
LTB,0.0033742584026314392,,0.01100441826877891,-0.023144076889868713,-0.02741775489457372,-0.025261735415531544,-0.011381039497205637,0.06787648555356696,-0.0450881123679328,0.03370938336689273,-0.02977224550007323
ANGPT2,-0.004356806306727342,-0.0034458484051788376,0.030088848433027386,-0.019197735509850697,0.11015296787510656,0.00015060537967635595,-0.0009139131183131559,-0.041009523133924614,0.07459078978414578,0.04527209707024318,-0.016826261063045498
NRTN,,,,,,,,,0.15786093895715722,,-0.012420918036869037
ADAM17,0.0255904142827905,-0.0054856493723199696,0.009357478561092088,-0.0001752593577226735,0.04141442362985868,0.0006836547675974184,0.00018534647333850578,-0.0002946664663241845,0.05645215815065632,-0.04649891979060409,-0.02854563181632534
LRPAP1,0.01721241225886843,0.02534075316909483,-0.07952821816128108,0.007372515545940724,0.024709939067420247,-0.03812294623595696,-0.007667152757098453,0.046822440430009084,0.019641330300976322,0.07908068908475807,-0.0024360106263267888
NID1,0.029511095001898774,0.003400462208631282,-0.00837263433706089,0.04740730203603784,0.11106139591469158,-0.039995169125337696,0.012035862758596182,0.02606730260888645,-0.020086714367513976,0.025798904305009588,-0.050518084600717945
MST1,0.10023448283548783,0.0671882709806235,0.002990936701632107,0.037606834041794636,0.05054705089614826,0.03631872392637112,0.047678546719172835,0.05412784986684985,-0.04821452037353543,0.024021049334677816,0.0070109165418395245
IL13,,,,,-0.016970471891768743,,,0.019861537745334605,,,
DCN,0.04234438873267864,0.07876802377549791,-0.01587279302457343,-0.013017641782165313,0.0930030434765984,-0.03811737959776205,9.828396236895295e-05,-0.0008858426091693677,0.02477044452118152,0.1039190926126982,0.03876075188845456
IGFL2,,,,,,-0.017211409152026517,,,,,
COL7A1,-0.014208358298054193,0.020922360969463826,0.051446378926705894,0.02158300581300035,0.05336927597895058,-0.010385917071195589,0.04712703052375355,0.01519207264758463,-0.01720876343489299,-0.010131537656765856,-0.007770665646468417
CALR,-0.001439793701764012,-0.004986749677518464,0.001771524960081643,0.004288982139858235,0.0643897821229718,0.01993812664834233,0.05867509296038533,0.06896280853688551,0.037656070102824984,-0.018187776511025128,-0.001113935794241756
PIGA,-0.009886392709342162,0.035856637942810486,-0.004243406127814106,-0.027314100957091626,0.10060525635429084,-0.05631161509024639,0.0326641220079654,-0.05000064989823602,0.000418235251787484,-0.030280534549560204,0.03510883150906482
CD200,0.0576408315474057,0.08006497472626613,0.024353395008703548,-0.013473584186526307,-0.03067150210948356,-0.04774862860468148,-0.036361332236345814,-0.10583975195973044,0.05241856631286471,0.028838058346655503,0.04389555091355426
GRP,0.020353327637915263,,,,,-0.015845657691511566,0.012359078764586246,-0.023983918246060474,,,-0.013623716882859066
CDH1,0.015572978354247709,,0.0014853773911410622,,0.03116526729966499,0.05580213034505565,,-0.00311433860936183,-0.004617175087528979,-0.004574512748751253,0.0227437949671583
LPL,-0.040639423067862904,0.029456337432876966,0.04175485987641371,0.004475055486882544,0.06711309321524206,0.007591984264710484,0.012659550034703685,0.006685047659271902,-0.010160770740531693,0.09535098581563758,0.01876122740963461
SEMA5A,0.021177823590231012,-0.0040652323379389175,-0.024400119346881695,0.02142579866418972,0.09923898544330638,-0.004569994406084688,-0.011798347907964244,0.0698078275636153,0.036118313471383744,0.016980569725908466,0.03645421537674658
SEMA7A,0.05175895244249537,0.017623846608663986,0.019876839652901525,0.029813541591386942,0.03733634224339429,0.07043006859438138,0.028180562812822777,0.025351070547778635,-0.00859065483748081,0.012961949396577589,-0.022903198822886304
SEMA4G,-0.04103960603001401,0.006482842989205376,0.03934557225234632,0.052317297827458795,0.02256443447501391,-0.023995897269785536,0.019076847901989026,-0.026925694711744694,-0.04466339856614161,0.026835156322407884,0.07517861784842772
SEMA3B,0.07647436667634637,0.020982372684898644,-0.050968787180249414,0.010628468332317287,-0.004223568129876392,0.050312394824053,0.04043601747728981,-0.007808748268817607,-0.0012361811584920017,-0.024033130687713077,-0.06472231966699454
RPH3A,0.08087838437758645,-0.04288242092061731,-0.016275800237316954,-0.0025046923129514137,-0.049046222480925786,-0.009983592791742199,-0.05520320273834712,-0.04722509269724121,0.08943846317985046,-0.0020514844443390136,0.04125938923028809
JAG2,-0.0183973877478968,-0.0036349443651530044,-0.04097357087880989,0.05438057885605806,0.018939194854142718,0.004637883735693106,-0.03168038467163451,-0.021417706684415137,-0.040713353330394136,0.06319153770687538,-0.017376986167927693
CGN,0.028401311798124478,0.0186298397500825,-0.03930761827199565,0.05933479570344965,0.007791972298097069,-0.0031935763012793453,0.06565321365321956,-0.018150510520656533,-0.04205054188972957,0.009233927944874171,-0.03815552672476599
GDF15,-0.04151321682113117,-0.011480011974421592,0.08673676083930175,0.019010924371441924,0.08375822801096591,0.03505380568460668,,0.0636528142632378,-0.007970019456418774,0.015048139753835376,0.008914273582990483
SEMA4F,0.034496985883168886,0.03733333611475575,-0.0035077564159054254,0.0013614082387531472,-0.006547948308491019,-0.02147479489004748,0.031046903721082934,-0.02246787698364667,0.04691630810533713,-0.022895813837098926,0.010551003646862357
NXPH1,0.05209240923825799,0.10038369545861243,0.022769225156006653,-0.06348061741098719,0.014399749881844918,-0.021674943218187952,-0.02419995837688943,-0.036361110522114264,-0.055784392265923397,0.059789665986091894,0.027912304224025176
ARF1,0.03056352145210321,-0.05255989889633598,0.05184975144475873,-0.025238250904249627,-0.03423945795668669,0.00928978822364181,0.007191343480808582,0.00698519561384889,-0.0008152817929006151,-0.03492479424005584,-0.005826622179520405
