,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf
ANG,0.04350987408987976,-0.046653709817692283,-0.04019335900241046,-0.012831064235107737,0.022423903470901955,0.1141045374083213,0.022330291985807615
FBLN2,0.04622790741090164,0.06108172537586276,0.0037561734403670018,-0.03268030078713164,0.024597166548404648,,0.016474709937329017
VTN,0.00256657057174699,-0.01687897166926989,-0.021774057097547716,,-0.024614843519823,-0.007020667729912297,
VEGFA,-0.012814041158832352,-0.03922423186439613,-0.02701725491326274,0.01926827753333565,0.06467870552393887,0.0884279527984829,0.03586816428946039
F10,0.02071240386458956,-0.011265181208558713,-0.026648424610842793,0.07408047673478806,-0.026700465628965525,0.12742478738474242,
SERPINA1,0.002878970274757661,0.027140016031055546,-0.039216884546639755,0.0499115400482531,0.034270538664146484,-0.016252680285504067,0.02470479873629477
VWF,-0.01950956843393566,0.005819284357606899,-0.04621817018320653,0.03134519566046931,-0.04258421166799484,-0.03384434370883478,0.01869367393821406
GDNF,,,,-0.022774625048851395,,-0.05859973947207518,0.07543942309200184
VASP,-0.006756382346312467,0.010018689325391066,0.008489868018193777,-0.008512435198378271,-0.008336136407876652,0.10899259601438598,0.10962711771059792
ADAM15,-0.02516242647789251,0.03472938917283378,-0.0017749288733264273,-0.037716971488850594,-0.05033197136249453,0.08151434233623117,-0.017232264687434707
WNT2,0.03125315997214826,,-0.0030110202304030683,,,,
CALCB,-0.019710674482517253,,,,,,
OLFM2,-0.06420822650789922,-0.01825337254108832,0.008448220173780873,-0.01918173825797163,0.009432352060461488,0.09340437892467938,0.11297001672256952
MFAP2,0.010873886569913383,-0.02698139875345561,-0.02287666850296125,0.04402451243382906,-0.012415675358231635,0.04255438855029212,-0.010884766462428572
HLA-C,0.014407305935171335,0.041676238612586056,-0.011057810748535242,0.016379249292760495,0.08695087363549689,0.005053153931357569,-0.014602109204589982
THBS1,0.06813149933004763,0.02325049296064012,-0.030242819371508592,0.0073601697346291125,-0.04526505599896252,-0.02081403014051244,0.028322413291152305
HSPA4,0.014821164862627438,-0.061245272263863025,-0.013092070948051591,-0.0029309058973470206,0.0381251685347187,-0.0399017117875488,0.018220795366838516
LMAN1,-0.008800497896097739,0.007909686557353824,0.04725595902209707,-0.014136858737050288,0.04033287989413537,0.16129623812778238,-0.042266076892208314
LYPD3,0.0912052231823166,-0.014384378204623112,-0.008446792439427232,0.031052121722237473,-0.03996494816246629,0.102042622433856,0.005093847045421513
APOE,-0.052801743350160225,0.015786062940193323,0.0073389510929692085,0.05381707119009524,0.13221716184528007,0.08767709134065979,0.15361081200463303
SOSTDC1,-0.00997168598836072,-0.02484931737382835,-0.015608545092604542,,,,
ANXA1,0.04742977950848099,0.0222310500134176,-0.041700474343997714,-0.04289554777921151,0.06007021190126056,0.07137186818433124,0.07733140237103278
WNT2B,0.0029148820655317607,0.015925847637780093,0.057420394074378676,-0.021511288819820184,0.09326667481849163,-0.02043528943304279,-0.0156670717214782
AMH,0.09130007598659694,-0.01480940128705289,-0.018366131641199292,0.046677069510693545,,-0.041064977009029446,0.0027135821475262794
GDF10,0.014110363097654713,-0.013836101030301804,0.011524239156796023,,0.05805899405198208,-0.03881998147222024,
EFNB3,-0.010429539886057076,-0.028989864285750937,-0.0031295279457396285,-0.030774463558401566,0.0533008929410674,0.030666184355952354,0.012589927482262817
LTB,-0.016443527433033955,-0.017875906310186113,-0.028729977025047586,-0.024737146966570752,0.07176203905408254,-0.01960661182198936,-0.0482833212456782
ANGPT2,0.007165266890775307,-0.015059108034139276,-0.014370122176306628,-0.01201607490205513,0.008904915752464177,0.04098044944077642,0.061355748452501274
NRTN,,,,,,,-0.029145972649220826
ADAM17,0.021509010054475766,-0.04577423038886577,0.0022653754733531145,-0.012796272832896591,0.07456490678244072,-0.014496412857829339,0.041438374595560164
LRPAP1,0.009311609525379572,0.014085087510351807,-0.03761002123515669,0.005783625642150229,0.05389160542707609,0.07487412205419443,0.12580077010689167
NID1,0.02708578059327548,-0.04863387015200911,-0.025883777073538554,0.019867888079828172,0.016058566545779876,-0.06425802734058261,0.028391810886836476
MST1,-0.028630624851950396,-0.03093997840653176,-0.005943268089396475,-0.01274771683588834,-0.06521670357196377,0.045801221036193926,0.003146217033163609
CCL14,,,,-0.01929638926747165,,,
DCN,0.048078251249047285,-0.017895968857436672,-0.02186340997612998,-0.09835473970429782,0.002642135411133545,-0.10842946717081078,0.006259362748139576
IGFL2,,0.010403001551455075,,,,,
COL7A1,0.03269987295981151,-0.014215283476720818,0.0011332913113636534,0.05221926584498662,-0.05357034887971176,0.030220944007329244,0.15014658973869555
CALR,0.006386347909536388,-0.010682592857226928,0.019757184403731448,-0.010956595248494284,-0.02402038832924285,0.06828033605365465,0.04678242425349864
PIGA,0.05760523691066953,-0.03831234125626549,-0.008727299825791866,0.0031030150527259284,0.0028376374499556674,-0.029415730142371872,0.11566451441538776
CD200,0.014892954997312247,0.04763554113009026,0.01814282057621364,0.017870459511223815,0.018546316076835677,0.07074478424965251,0.02869435605464671
GRP,,-0.018909792946818983,0.002597033563785619,,-0.024495853802637992,,
CDH1,,-0.03899654174074727,,,0.06460229341610149,0.10276283349770024,0.035770533918770143
LPL,-0.03246372700419168,-0.029687796651499468,-0.007716008051035899,0.005041603338942661,0.07168912673562727,0.00013506210254978052,0.05389344887491383
SEMA5A,-0.009225128608681729,-0.005628565569823659,-0.02030133411203431,0.004489812552439975,-0.010343573252211745,-0.0869492503358755,0.02036922540050737
SEMA7A,0.05444001113448708,-0.053763323192850015,0.05947828370398458,-0.008693031119933275,0.004547074686293507,0.08879880543203718,-0.04331641168702942
SEMA4G,0.09329210574015505,-0.012450498350044385,-0.0034067007256698197,-0.003213824957966181,0.017823506691175824,0.22301317139205346,-0.0033088104437781624
SEMA3B,-0.023489977267139875,0.0016965634015966586,0.048465460569358576,-0.0185752546434562,0.041427505991904666,-0.07710781505811234,0.05037574633281098
RPH3A,-0.039967740396563346,0.013451492356226169,-0.010735265630002747,,0.0070069870964717795,,0.043270419080390955
JAG2,0.024175544871864935,-0.03387405929767729,0.016417099878728116,-0.013643334204780932,-0.013021576290861425,0.06793342987741043,0.023200148711905698
CGN,-0.015231694888846369,-0.018671590572354953,-0.0008455446648956752,,0.025528815886751634,0.0715676843208028,0.039339062131692436
GDF15,-0.01800076131343032,-0.029696848058099305,,-0.03855045578979418,0.049189040094518924,-0.03100235124590325,0.06895776223439089
SEMA4F,0.04615872596607901,-0.02450156187814045,0.025546833660915046,-0.025543441098270423,0.06991301022388945,0.006533669520070568,0.06871319450875635
NXPH1,-0.04129518226900119,-0.021154394025798214,-0.012322823527741526,,0.024877370929439126,-0.0061860644597326545,0.07307400046770049
ARF1,-0.05032945221484198,-0.01906021721070932,0.03994859345612308,-0.055061963726535545,0.05381628104885539,-0.03030248031949448,0.024803052698003054
DSC3,,,,-0.038550454953788046,,,
EBI3,0.036318314364442,0.03427530166718189,0.03616283647933797,-0.0187062017761146,0.036575298656722426,0.05399017268451394,0.08814085914602521
TIMP1,-0.019741552924449946,-0.007207431630270094,-0.01294248483281833,0.03074211493612612,0.06436096407270873,0.04641523905987658,0.025694214304548258
SEMA3C,-0.0427204780548079,-0.027493619003738236,-0.04517926787424525,-0.06491188495919471,-0.017958677746520525,-0.03465603183684212,0.04839413945789864
GAS6,0.008927558326864855,0.014600953681161816,-6.548974217007718e-05,-0.033296154602928264,0.09852002712732238,0.12672757238333263,0.000535859159648983
MEPE,0.024344319869111113,0.023755082218363498,-0.002735078688296521,,-0.02902340898404646,,
SERPINE1,-0.026968095131700218,-0.0445407753295638,-0.02400329808080306,-0.06755281494730597,0.17901153918007978,0.08390007035998524,0.03352968499640205
RSPO2,-0.026009243866333704,-0.02431033730703332,0.03965191486998298,,,,
SHBG,0.04816575649285496,-0.020686852281498042,0.04644372377573713,,0.08374773286822071,-0.06501304652666422,-0.019888606325072535
LGALS3BP,-0.07101535584021508,0.03458714513070929,-0.002427823018594641,0.06699220974427952,-0.021082989139951883,-0.026986759271310994,0.0014046793133799906
LAMB1,0.09564984051706078,0.019003788206881304,0.008180567239453087,0.026530795262113792,0.0632743853620352,0.01573275835734444,-0.011346981381512189
SPTBN2,-0.03732774481702816,0.007976903466517537,-0.017727942865539754,0.051082376574041695,0.015427551515859783,0.0055852275343444896,-0.012967007761217708
COL1A2,0.06533332893505948,-0.02579725939666709,-0.044120263920700745,0.007497670106664962,0.057980042475269014,-0.021167947588605667,-0.03305830307676002
DEFB1,-0.02117949520704739,0.03947507809693426,,,,,
SCT,,-0.009973418815930037,,,,,
WNT11,,,-0.03357965147182489,-0.01763043548309715,,,
LGALS1,0.057184965771555865,0.03254678340907222,-0.010638125896332049,0.006507267761130974,0.029209058946179516,0.008237985397421673,0.03263894808521034
BCAN,-0.0316548611595235,0.0389599094118245,0.0159554439428942,0.004482868861258216,-0.07605921978917089,-0.13164530952700404,0.1270910742925256
ANOS1,0.06038207753351318,0.023623130343687234,-0.005739354641511229,0.021582407742573875,-0.05064033331399556,-0.05673658181917479,0.1243910635627121
EDA,-0.019682301692011607,-0.01562736541150648,-0.030381491114838746,0.0017079765247805354,0.10213871493663941,0.12422755441563779,-0.03271093694633081
FGF22,0.01719626140743186,,-0.020062920261404386,,,,0.1147051998087668
SHANK1,,0.042656293534916095,-0.0024519958013594755,,,,0.045815102276673444
TGFB1,0.018332173249472786,0.02253655471497309,0.0067369098235749774,-0.03391566354023901,0.056721919709416,0.06132110977947135,0.03532970942377834
MSTN,-0.07658133402557589,-0.015111368574128021,0.004946298946920708,,0.002348463048969149,-0.004224160915284048,0.15856935498684122
WNT4,0.04241907082341785,-0.015325338010094693,-0.020123429987991482,,0.015090120699383253,,0.018853455987698116
TNFSF4,-0.02495855512764764,-0.005319787001232753,-0.018685309747368418,-0.02817204448721414,0.047270844883814375,0.004114066183287175,-0.045976993291044946
NTN1,-0.05380764341285338,-0.02721862512211247,0.006939539449534856,-0.0029605146768079227,0.08163173007513036,-0.010701294321378221,0.0444799218930071
CXCL12,0.08602598141140069,0.013289750713670672,-0.04246003626909627,0.04076408050087502,-0.07245894271658186,-0.03709664509101093,-0.006747436410240626
GNRH1,-0.028873807116668582,-0.023131469584907683,0.00499719745708629,-0.022833400699912017,0.1339783723982922,0.03666633555134395,-0.037642410245180044
RIMS1,-0.009262333939588828,0.008756728921793227,-0.013726580315298567,,-0.03672819445563089,-0.009485707182925606,0.08742378374225578
FGF14,0.03166944426891295,0.026398054619507914,0.016697526826598925,,0.10444559459805705,-0.02444923276082916,-0.027640516741625022
IGF1,0.04730945307916747,-0.004117655961403825,0.006999520093649866,-0.03572198979229858,0.0036427396738214672,0.019516958054379703,0.02993396555874965
TNFSF10,0.017082056749694256,0.019203454040828176,0.030694229626294738,0.03294499903302807,0.07545866527244079,0.043739884104984875,-0.015374645046654289
GDF5,-0.028077594047793666,,-0.02006292055740171,-0.02378473014936259,,,0.019901491752793436
CHAD,-0.029992737229851973,,-0.01685999372044418,,,,
RGMA,-0.07059483479982216,-0.02220999067879407,-0.03916241467324573,-0.010767326540596929,-0.01666115253146737,0.11187663417667416,0.08857170509996365
CLEC3A,,,0.0214054085759461,,,,
WNT16,-0.018454017293837513,0.08094390120994753,-0.04800685742142321,0.06859911473740704,,,
CX3CL1,-0.05467870227227389,0.03997518615894536,0.013357229482509076,0.057032983740185624,0.05045013496911859,-0.04854374762618091,0.11546881774102077
FGF1,-0.00573351077891524,0.02073987112432804,-0.058768005877788014,0.0332479345783661,0.057156166726100424,0.008339540164299268,-0.07974363135203379
ALOX5AP,0.034562798998114416,0.05685374664799429,-0.026029637360195364,-0.02767396122723781,0.09989141914259109,-0.09001301031451653,-0.0243012989033206
IL1RN,-0.02278159040923518,0.036779124854238954,,0.023188210803398463,,-0.017840751466807202,-0.002478073363391657
PCSK9,,,,-0.0243836853595293,,,
NPW,-0.02190231086980975,-0.013836102334284889,,0.00256826302635591,-0.03356562416948189,0.011083442089371518,-0.04284415121771069
CXCL9,-0.0038592096765718577,0.04485033379534656,-0.02006291727866291,0.010045294711859398,0.08708786945655815,-0.003986285272344453,0.02296907737163445
ANGPTL4,0.0216688364202148,-0.004419827739220122,0.036160650255013,0.023252669548169104,0.02387962732445212,0.1834393072434517,0.020243887091874337
CCL11,,,,-0.018404692043556454,,,
UCN2,,-0.01562736637528884,,0.03500728782470049,,,
OBP2A,,,,-0.014722228592614475,-0.008201925734458637,,
COL4A3,0.02048895159238791,-0.020215655968824704,0.12358135444040012,,,,
NRG3,0.05043779532397226,0.013979293563155318,0.0013865584366641187,,-0.03305770724750469,-0.015336252972377796,0.01964150282984907
IL23A,-0.02929801645316481,,,,0.09861649973336975,-0.0642112330479274,
COLQ,-0.008727522381346,-0.028475673122725646,0.004187270953023514,-0.02912356873311379,-0.0361143523675925,0.03543053135483766,0.07303188643891212
TNFSF12,-0.009868817228958143,0.019350492542878822,-0.035783988236367345,0.044682336012270105,0.03707254075487118,-0.011851766741385113,0.03885695028830858
DKK2,0.0146489682802797,0.08736648420395576,-0.01380542192376418,0.04086172966760491,,,-0.024754375187683256
FYN,-0.007610367073505555,0.02991745650065947,0.009137554987607877,0.07815403535156899,-0.06107424558448855,0.0634922803993832,0.07919268670764407
ACE,0.06592123123325529,-0.04367504271998078,-0.02093455265260894,0.03297455112364596,-0.024709131175049383,0.0390334695529332,0.051995913327204546
IL18,0.003695534453197155,-0.014608638577815858,-0.04287039580025472,-0.01999195069935387,0.03527642530728792,-0.08724281334663281,0.016438778936651785
PPBP,-0.019310013243817495,,,-0.013758516125916413,,,
CCL27,-0.03890963280794056,-0.022414367792023725,-0.014221570848620505,,-0.029023402126396692,-0.012258787549674095,-0.01057633257860895
SERPING1,0.020622010790598673,0.04067586247419314,0.04629662317345828,0.028961015458455523,0.1005378940062003,0.06607423623380948,0.017857744016411436
AZGP1,-0.07165360883022993,0.008209417593846172,-0.02744061253426547,,-0.007671871809260303,,0.15395038335851097
INHA,-0.030729657136387145,0.002324244769269143,0.004204953352326909,0.038871823600917774,,-0.0346725918145234,0.004542471688075066
SEMA3G,0.010107096977032845,0.020320321181617914,-0.026762048599026002,-0.020291903775867922,-0.0340207251309329,0.07742094230800868,-0.02808089656315999
COL6A1,-0.04781978058809825,-0.05408436972255685,-0.0412703703176278,0.007772629725568826,0.02878263216954547,0.2044482976410094,0.0038426616293351736
FGF17,-0.023810078561111524,0.0011395550986150165,-0.02777450022228991,-0.015629894654342127,,,
TNFSF8,-0.019310008238544632,0.03019901959917871,,,-0.03549165211858931,,
FGF20,0.016677535101165656,-0.029109445162012,-0.018685880494486655,,-0.0250446450656118,-0.04699532721229744,-0.02435629159721805
ICAM3,-0.024742768595475355,-0.03411274518126442,0.028184751874874767,0.011301846288077238,0.03766115071042704,0.06466905915549576,0.06868179005317632
LAMA4,-0.009889904821979174,0.0016114639773393432,-0.01904605059571547,0.006664711930346558,0.06680469851785258,0.027917727310825424,0.017881172975521595
INHBE,,,,0.04595419363590203,,,
DLL4,0.04618576096429877,-0.008769053194490195,0.03863519355146613,0.0324559928424577,0.010962423000962309,0.058710484349711746,-0.005524900260919829
SEMA3A,0.005425454657554005,-0.006238271866345039,-0.0007839078644177367,-0.035970547984704414,0.014396045711962655,,
RLN2,-0.02961854468735309,-0.013032483974017387,-0.010382828753782348,,,,
C5,-0.01887718320611578,-0.03507933208109849,0.007955436371145435,-0.0025977370714915225,-0.03558912217615952,-0.016177316769204586,0.01731445311653618
COMP,,,,-0.02137883706458517,,,
EDN2,-0.010376344920608403,-0.01582577856021638,,-0.014344086055850809,,,
C1QA,0.02477478440572582,0.07171280338507448,-0.00018603398258488558,-0.011829783484025302,0.16061161303208477,-0.09574088499532839,-0.06877782666663676
UTS2B,-0.021179493656741554,-0.01126518093486124,0.015760316592639254,,,-0.04461988622253645,
COL9A3,-0.027981720265541403,-0.03879163040341684,-0.03801010044553008,0.009109528267333168,-0.08021467286022542,-0.10784458168323424,0.04272414377705804
DLK1,0.003544913865222566,-0.018160038002199546,,-0.022798572380549293,0.11859722835081006,,
HGF,0.06054201642999662,0.03924135723220105,-0.018526929073350903,0.005965552404402498,0.11378401947729502,0.03529596331926488,-0.007813100014277624
GIP,,,,0.02120125035499289,,,
P4HB,-5.2691849509394234e-05,-0.027458357760488956,-0.030022599929517033,-0.030481767669541304,0.017983319141769878,0.08909920788398937,0.05383268594306161
ADCYAP1,-0.00309394779135088,-0.02160274849820548,0.039262848250609085,,-0.025794400221336715,0.07803871860377343,-0.02739332344531741
GREM1,0.0026251909555609714,0.008515905898784263,-0.01614818780721968,-0.03181639197511799,-0.027059706138963687,-0.04441925314702887,-0.018148556537767646
EGF,-0.029596424636686894,-0.029953231214417064,-0.02475195907950395,-0.018706195473804983,0.03074949457762604,-0.046995287516146324,-0.03481114814686278
VEGFB,-0.022427244968397153,-0.014273519462468014,-0.003367849524030558,0.07758627260175277,0.05983924122094812,0.062351740156873156,-0.017552373523926454
FARP2,0.02701930958040822,-0.004393288595204355,-0.04103685705043224,0.0007351197163629989,-0.0019379411401865688,-0.011176822709616289,0.051555145788265595
BMP3,,,-0.008996969407705332,,,,
IHH,,,-0.04521971356623084,,,,
LAMA2,0.007697883141430095,-0.037605076650039954,-0.04230532118334107,0.005629115777490865,0.02969798166939871,-0.08345793643827405,-0.007070314809324066
SERPINC1,,0.07905672276413936,,,,,
NRG1,0.01630679275555207,0.028464174778142715,-0.013758835996178305,-0.01383892684302547,-0.025884606262107923,0.0162063818782014,0.030887256067707865
SPINK1,0.030499143944965484,,,0.04009386442873104,,,-0.026291753052340484
EFEMP2,-0.025039101141201794,-0.04834783331556066,0.024287095639303785,0.05244116962792701,0.00642009246577304,0.040181096547051424,0.028548349243177593
SELPLG,0.018478501353998752,0.05178001244522387,-0.021983526686191197,0.0033962666052397405,-0.01272479230352837,-0.05504056344270676,0.07841524546042841
HLA-E,0.02249051829287957,0.0029578365571747774,-0.01987523268595065,0.04044465697950684,0.03650307573931554,-0.0006557654900749884,0.04064647071544018
PTN,-0.09609688360846902,-0.049101997083033894,0.017121570737791077,0.02038676927188123,0.06175358512416817,-0.11271656066811407,0.06967501267184599
CD274,0.031533518652725044,0.002308753709826806,-0.019154754606634267,0.09297412855973927,0.13774228231139451,-0.05037949922039412,-0.046444911041049176
FGF10,,,-0.018041670974150756,,,,
CD14,-0.015340001362675307,0.01573071271436873,-0.006367763598101885,-0.02487424359710795,0.1358416874531965,-0.10764133398157014,0.029644955566342918
SFTPD,-0.004729031606410718,0.03174289837067353,-0.007049032109877755,,0.057754408699581164,0.03467218943499496,-0.05203518010015109
SLIT1,-0.050623991346184054,-0.004699567242933243,-0.043160669874073625,0.005265113837833702,0.03502563593193485,-0.036045963892512946,0.01703047774479621
CNTF,-0.01931001000096421,-0.010273964603157158,0.01924425960239271,,,,
BST1,0.06826835390874035,0.09472306660313837,0.047617770367069524,1.1048142074066313e-05,0.023169979735858104,-0.052517274682758144,-0.023916942720625493
AGTRAP,0.008050794256556458,0.02680724965818684,-0.07144814161236444,0.012698343395883532,-0.061136926624307614,0.022669549353804767,0.037405656576629386
LAMC1,0.01741985035316148,0.007590097677133973,-0.01588977123074487,0.025167147067181005,-0.025858618400765924,0.057637028809814805,0.009043201454469086
COL6A3,0.010982933520213609,-0.021301173212585338,0.005296011632144822,0.004149023424447981,0.09258036189166083,0.044547760270918293,0.011406986065799467
FN1,0.03000141285286674,-0.06359864720846284,-0.0036897976735541156,0.01233542784701567,-0.02837282619647,0.03136103417396999,0.021956942304021055
MIF,0.024604517719165275,-0.06419480904964453,-0.0356810275020781,0.027077652120393408,-0.13105275044626397,0.07736428913307399,0.04879559042959939
JAG1,-0.04230373250578313,-0.06405357790660156,-0.02869045179413827,-0.017320401257648735,0.03810925675148833,-0.06591992450570294,0.03377483457616013
NID2,-0.00648533539428472,-0.01631031308076163,-0.020178275081577365,0.051534908340902096,0.017484222553050106,-0.01091924950890381,0.016889948279393992
EFNB1,-0.006432323139052289,-0.0038764568844230378,0.006035178364476557,-0.00848448570967779,0.10214992648724042,-0.0552302878563426,0.0679210706613632
COL4A2,-0.003632279472645008,-0.04865971112432952,-0.011198562729739202,0.013719440592233135,-0.003058470484378889,0.008521617942163072,0.014468793296842588
SPP1,0.0022894065167044864,0.0057738717543765325,-0.042990288269764504,-0.006254602676831172,0.13507026138555106,-0.03704386757542946,-0.09441920544301698
PODXL2,-0.003938431362652863,-0.004361485421369015,-0.008178136241551613,0.016827396342782314,-0.013408314259759144,-0.02163319827888139,0.03469317459558777
IFNE,,,-0.0180416695664759,,,,
FGF9,0.07182172421915656,0.09824471080912582,-0.018001570554093006,,,,
ITIH2,0.05755682089083165,,0.014687266305213727,,,-0.07569237062229885,-0.043825990704724406
ADAM10,0.017129757043364495,-0.007186639813491577,-0.017042849496535527,-0.0380973376672836,0.08409986275286098,-0.10221581863394473,-0.0338929416719909
CFH,-0.01288918405541845,-0.011987514314904064,0.001323342122582089,0.06086213119127901,0.02982943748453435,0.058110197381444496,0.038455468797283086
COL4A5,0.019754302764790142,0.04510368342499972,-0.04270446756777092,-0.004884638303176609,-0.06245219799112725,0.05450538408832823,0.04266631620184045
LTBP3,-0.022136372487438556,0.010746673622888916,-0.04056053054212944,0.02790064688047229,-0.030606790852198088,0.014233484911428548,0.048579575268044725
GNB3,0.018716781953171526,-0.03151115928384437,-0.011869251833212493,0.03463349120685027,0.019125636277606814,0.03974270538085377,0.025623886240940218
COL6A2,-0.015686079513259534,0.008817175778137822,-0.01070359029281215,0.053028646956385136,-0.021095950585872582,0.09061976479655967,-0.011950093775799581
GDF9,-0.0331499248021493,0.021779655381190158,-0.024751958947763164,0.0360440223947962,-0.011962934308401793,-0.002071615472140111,0.027710664361599097
NCAM1,-0.06920237383677985,0.049099533074416134,-0.06662841496170499,-0.05439169562333649,0.007678830516278528,0.05069918849725458,-0.023359771968638806
APOC2,0.014012151803906416,-0.035196003020031695,0.0036556132709504004,-0.008643888864910703,0.03092274363624701,-0.03849231866881674,0.13182729221669207
BST2,0.0027478673320304628,0.0054420035405740455,-0.014008851319085068,-0.009396614000955133,-0.005240032693874362,-0.053337044743746745,0.02200101419127872
COL5A1,0.02822595432983452,-0.038559467308039594,0.03151350060345055,-0.00833020823864755,-0.011486612597195946,0.008185316688393531,-0.030283744875992603
CALM3,-0.021051769221565875,0.04775231011271046,-0.025304154367027806,-0.035115405878338425,-0.071580242130887,-0.0015424859371474273,0.056828240001818985
THBS2,-0.042896716107614814,0.002693187638292039,-0.01000119439420586,0.0027529726951694877,-0.014203224278888926,0.15699815997383973,-0.00214870702699049
SERPINE2,-0.053512347735125004,-0.0055327259343244985,-0.004652899284801572,0.0032330390844447403,0.05461600269722738,0.025859648415399634,0.08418973502892428
EFNB2,0.006894640324933278,-0.022047006160024394,0.006103349579739743,-0.01908995147923319,0.03267684834283484,-0.08386725061185908,0.07447245126487291
PROK1,0.06387568950326523,-0.01659775919356374,,,,,
LACRT,,,-0.010648032256683457,,,,
MMP9,0.006149493017070742,-0.017156014938837387,,0.031282318241026126,-0.03551904721069379,0.10485915236204535,-0.026632978756107265
DMP1,,,,,-0.03012466229982853,,
NPPA,-0.04125850100373796,0.03613606739510205,0.06876016292887124,,-0.0037914216558880428,0.008267708737555958,0.015792709041844925
APOB,0.04913965573621386,-0.020841882184448202,-0.016859993693650016,,,,0.06981585469570824
C4B,,-0.013497184774218393,,-0.015091441402924769,-0.0016999279635764742,,
NTNG2,-0.012668841238286443,-0.004741456363490117,-0.009670141280414856,-0.02450198207104832,-0.012551924509529465,0.01422206161554485,0.09171887710903674
LAMA1,-0.02023664319354146,-0.0016575852952199956,-0.04514016275537049,0.023728682904890594,0.05783488911649298,0.009348972263082697,0.12003218502911252
UCN,-0.015492001422489483,-0.03056146877028565,-0.02388106037630099,0.003365191774448846,-0.004827502375845314,0.001292701316420514,0.12454351191639991
ARTN,-0.022905079156721294,0.0488908841753735,,0.01940814774409836,,0.046935525110938875,0.05723781257555041
PDGFD,0.0023500761521911117,-0.0026815602208183575,-0.025116960495415456,-0.01056000600362051,-0.0383580759483629,0.03890221255932532,0.055585711472394383
EDN1,-0.01759574072261792,-0.005372392507366987,-0.030848449621710256,0.041957705400580435,0.029604499050076463,-0.012811019154623293,0.08289644717960057
ARPC5,-0.026426318167126605,-0.021109750660202355,-0.0512924589701696,-0.012339320718487335,-0.0802617724959159,0.0654328115280178,0.0027302336064252693
GSTO1,0.0472534534723097,0.06893973013794188,-0.07291843459926806,-0.019825679375299846,0.034427914863084004,-0.0493329205668435,-0.08855620359211203
PROK2,,,-0.007147991359961576,,,,
SYK,-0.03010861795493842,0.03219081904421747,-0.01312578971904302,0.03450758208007148,0.007056294448846731,0.052349925743463005,0.0010148476119809441
ST6GAL1,-0.018112764496740555,0.03100100504373918,-0.011096647140208013,-0.009237991033400403,0.09273515070840209,-0.1046848670063924,0.010706020445148125
WNT3,-0.0021815619178453334,-0.021411570170025148,-0.02917545061975176,0.015462370299493476,-0.029761593790445434,-0.02872421475504355,0.16751101080789035
HSP90B1,0.009411551046478023,-0.027302594234140436,-0.01834726008487548,0.02679510220859531,0.050948006720039254,0.03815164604099243,-0.03384085163222317
ZP3,-0.03485965990503672,-0.02732831122414227,-0.016859995194123425,-0.025434106835759453,-0.04485432103044317,0.04256675715907977,0.006335342663157299
NRG2,-0.015375029526056764,0.07978221998160792,-0.04353045967606246,,-0.04385312070658556,-0.018164330068750588,0.053907719761314477
MELTF,0.0270190461215478,0.00039469556020668955,0.11876962180270186,-0.0031515840682606313,0.019469693858691493,0.05048442308227627,0.008580589742988568
NLGN1,-0.047198876566105066,0.017039380993813028,-0.013663408166339472,-0.00019562303153866634,0.002172782247383984,0.0012829202286346443,0.05266119896352426
SLIT3,0.035664615343216154,0.023546572996488335,-0.02765197970182795,-0.0289113304492323,-0.03675637325078598,-0.033026961508929815,-0.04940733381886357
CCL8,-0.005249243076586294,-0.02028313062101777,0.0034229061367213524,-0.017311877150706107,-0.019359805149899583,0.16112706045782296,0.028226828809172613
S100A4,0.003539437834964765,-0.012847521080798946,-0.07467017941274075,0.016351766676122065,0.08400047416160794,0.03409435375962149,0.05097093410210867
TNFSF13B,0.0031851716634619513,-0.01196204345353476,-0.031726526365644554,0.021562303360095385,0.08553027785468734,0.07361530064022914,0.053763654959601816
HSPG2,-0.0017042146999812337,-0.045619628014003266,0.01114979809947397,0.033910837465076546,-0.0264234762836468,0.06574036599737976,0.027786600238234063
FAM3C,0.0421356367723715,0.039939473290964846,0.005435947741722962,-0.0374762590908861,0.012834160948173901,0.05539666267969222,0.10481367650200091
FLT3LG,0.006300725351969313,0.021074980380303455,-0.04756681614360098,-0.011661042521276923,0.0444745241831979,-3.017104683504785e-06,0.02861542648541148
A2M,0.051435159420901655,-0.05865205478888679,0.006176516107306592,0.017634082536060854,0.08442770554560482,0.02535721217516156,-0.034199827127785964
VCL,-0.021875307985601805,0.0053787033202706185,-0.07260893701764146,-0.04037682777749479,0.02597688134410245,0.013205269233148055,0.04039735350404127
FGF2,0.0015547961723021606,-0.04171257559525394,0.02011635546250671,0.02132488721211019,-0.014056051862228032,-0.020332225041571096,0.08502114719850085
AGRP,0.00021796134878383062,-0.012179271629879512,,-0.01415144637200504,0.10932879141750852,0.02592088530316703,0.006790774878804496
CNTN3,-0.00752501713633322,0.016783669026333606,-0.020468530127159594,,,-0.060040171788469085,
RNASE2,0.05676950304473922,0.07726580383284497,-0.010448984153698417,0.006147427112938722,0.06750206800700892,-0.06730662894520001,-0.09095852994642308
ADM2,,,,-0.0006951571579829257,,0.01084981887661541,
GAL,-0.04129466160986256,-0.03533281820957947,0.004440641340249478,-0.016490779606956683,-0.002434543829559898,0.008217046706677854,-0.012027550034512982
