,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CX3CL1,0.01029991645140042,0.019086916732074483,0.009401473794096678,0.010890581542511473,0.027470286811893663,0.013912456271992594,0.0024983241618689992,-0.024077172071938904,0.049754092359678016,-0.03305495089840584,0.1140153785617035,0.10179020637262604,0.04284628222378443,0.07673738281144676,0.03620860369727259,-0.017090921111517166,0.007132334279412473,0.009980446455888461,-0.03358302267481836,0.08764092365294474,-0.0012806765220418526
FGF1,0.08223740565128164,-0.03214649406694128,-0.03050368410556868,-0.01768082492483624,0.0645405856482796,0.00653291929292721,-0.12707979165385475,-0.002550021494382679,-0.02170912681510442,0.07027237504808498,0.09908487044437253,0.011028090908902988,0.108993587303322,-0.013925492606859786,0.04662273092601615,-0.029293168601090613,-0.03565173113765497,0.07482129171722737,0.003050113628421905,0.1314714166593979,0.10034743353818944
ALOX5AP,0.044218749753421195,-0.07999694380510719,-0.00475304573004045,-0.0075012633196877765,0.014169258645875185,-0.03249579793516211,-0.3138252370623715,0.021242446384341956,-0.05212113966523997,0.11142313906872847,0.05555727118735766,-0.0006482739919362171,0.04312859802795189,0.07117803946421028,-0.02119402324842738,-0.029867623486232276,-0.004101364994653173,-0.06648728376445169,0.07159610005108144,-0.05276171524201362,0.054880130179860175
IL1RN,-0.023088346059301917,-0.017838454442890533,-0.034090087838386775,-0.0181613349106841,0.037821530376656504,-0.03591072133355997,-0.05328535407798754,-0.004628485529151348,,0.023566520264763472,-0.026554901472878045,-0.014449817552429028,,0.10614971960943655,0.009356473713366186,-0.0362740108510474,,-0.010992797239511003,-0.04551931047721672,-0.031384808724515864,
PCSK9,,,,,,,,,,,-0.0018054820139129677,,,,,-0.015413289042807084,,-0.012056437715999034,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.0068004771285814485
NPW,,,,-0.019794545864173015,-0.008606952746865563,0.04885671644103306,,0.010441099759971874,,,-0.0163944653902832,-0.018197630974419364,0.010522946553968527,-0.09293851603412785,-0.03492497012315734,0.049408814430713134,0.009531647417146369,0.016224526582990263,,0.07053682284324715,0.012536034375728674
CXCL9,0.015062117826303076,0.027028111977804536,0.0024513510149142058,0.03249298951106688,-0.02129742832738958,,-0.01662319580371313,-0.023120418393363654,-0.035555839339125525,0.03053401698650569,0.06584448874200197,,0.003709387408166922,0.0061656271050795014,-0.06491339984647035,,-0.025578022867778025,,,-0.004099372078805393,
ANGPTL4,-0.02976543990960038,-0.0025110078863987448,-0.006354791995600558,-0.00793620847916754,0.010405926353405072,-0.0441415136600785,0.04026628041103237,0.018382918550512252,0.06943873449219662,0.03203924422062834,-0.12911193990584394,-0.08768820175945358,0.017318455960278308,-0.06733412955204797,0.02739229616836895,-0.0042540866124784376,0.00017719026188549563,-0.032429923517309785,0.04932239981350075,-0.15403170053725898,0.024660591509107432
CCL11,,,,,,,,,,,0.02240049355353269,,,,,,,,,,
UCN2,,,,0.028589415844821824,,,-0.009388371992505695,-0.016556036797975106,,,0.015617799569200319,,,,,-0.02677425256594127,,-0.013623714650362188,,,
OBP2A,,,,,,,,,,,0.11287186779629217,,0.03255958448413614,,,,,,,,
COL4A3,,-0.006828687615916566,-0.017383390766118074,0.02370191611818128,-0.023126711239663162,,,-0.021902582744712167,0.01234315431255061,,,0.020779046557671453,,,,-0.012196850105009037,-0.013342467889096998,-0.019054310248346713,,-0.057894315678791095,
NRG3,-0.006867800927207985,-0.02898571760004453,0.08857465518165487,-0.022561531253384705,0.10577005732612864,0.11208960303691964,0.18171361177931664,0.019389872144306385,-0.01142964150054683,-0.04388963541190694,,0.11459170807110218,-0.03853551992455921,-0.03558962858868283,-0.05619078237117211,-0.005675752547422814,-0.04286195800497214,-0.002523364358176367,-0.057435703313933224,0.08076717480080031,0.06337282673930719
IL23A,,-0.03771047601600602,-0.0296365275603093,0.032088637953232524,-0.03692956030771218,,-0.0003222502600902816,,,,,0.018942221094361174,0.1415450128974494,0.1131220835511863,,0.14736071892763064,,,,-0.02292635905077358,
COLQ,0.019282993996049783,-0.012653693035003308,-0.03636474222399153,-0.0044434923017063754,-0.003319746059594687,0.031779272088467966,-0.024402120104487134,0.0020128114522944196,-0.03347922223930123,0.025924652716082557,0.05849871605371588,-0.021647585993205123,0.0028989117626350646,-0.02358456702561163,0.07232407895257363,0.09273190244231157,-0.07081140538252097,0.037156380052375954,,-0.013256616673148437,0.062179851065173077
SCGB1A1,,,0.00709516401437421,,,,,,,,,,,,,-0.01938354936342084,,-0.0139493732068738,,,
TNFSF12,0.03370885372341344,0.04101251687945727,-0.054904539154227425,-0.030001432075637546,0.01147545620023361,0.06165700405416944,-0.12600361266570678,-0.0071322600602575165,-0.011484032764001216,0.031015558358462977,0.07286304711442239,0.06063702356803671,0.020027210478553655,0.05448100224278724,-0.0422468821981927,0.0360077498651821,0.018673414180155883,-0.06386938796653173,0.007247954364432694,0.09070001936914403,0.14380392044090418
DKK2,,-0.030457222273192332,-0.02645746007474837,-0.013927769525433375,-0.014761466218123522,0.008023329360105231,0.09227325079101334,-0.00249175182448826,-0.024466200857650847,-0.0181479009035626,-0.012224452413885293,,,,0.011161839462576156,,,-0.0160563415729791,-0.03762690421464456,-0.015000046852777098,
FYN,-0.07805645194548906,-0.038937375413510486,-0.0723723837639848,-0.004595880310082164,0.013183457565752848,-0.10311309867170615,-0.1652193313543883,-0.02866387651479129,0.0679755022210803,0.008959416927771557,0.06957647481602326,-0.035346426424258136,0.03786780224241748,0.10836462928619127,-0.019301356536009947,0.04777062247806979,-0.053887813837126826,-0.01371706486891788,-0.019317658728154302,-0.02377749705654951,-0.07632731500085956
ACE,-0.021163965812713355,-0.04491752523340984,0.04535041955400038,-0.009746862050122913,-0.0371139530767853,0.006113799259573168,-0.08011546654462337,-0.04343374772248402,-0.020569481355614712,-0.040578197605752486,0.08226156276865479,-0.04853140609454378,-0.008181268945260377,0.015956778293409052,-0.039060683519860424,0.04167346303938697,0.03903588918888702,-0.0457007527037889,,0.10241241500615016,0.02394011594086196
IL18,0.08050688372244069,-0.0140636175053452,-0.007599668196803742,0.011075679268237597,0.03188309830927165,-0.03478366817164461,-0.2214654809340938,0.030508446777171884,-0.01723882863250658,0.028343753193115856,0.0514465616369047,0.08051546149511327,0.03190533337291124,0.06870208333648682,-0.033238023140441296,-0.002478477138326627,-0.007360508876777018,-0.0028892255921755443,0.04159034282767961,0.041422004323445824,0.08576853675624724
PPBP,,,,,-0.013974024247355539,,,,,,-0.011331473676891211,,,,,-0.018245828497480295,0.050292614267122525,,,-0.0032936359811119096,
CCL27,-0.026280305230755488,0.002342421642343961,,0.03268726878264577,-0.02815762710509516,,-0.019241833434118418,-0.019030160602128626,0.023002900517635084,-0.05395809479017827,,-0.027639864364218975,-0.03689961752028057,0.06670194023906721,-0.01005924213023782,0.0217652787884763,0.029745902027696315,-0.03284398361935396,,-0.03376035087508694,
SERPING1,-0.0141619848611535,-0.07200173426522598,0.02556464431532859,-0.01388133662225777,-0.030213648086680138,0.012063694611303216,-0.2676627316273451,0.010825016782869203,-0.057968003801766664,0.07039331110186445,0.03459419946561093,0.07488071246664102,0.014573082004603853,-0.03633500397728654,-0.023947898238372508,0.004936997980307851,0.02725259466500618,-0.027522460372387165,0.05118080444449601,-0.028141111473330035,0.07050484536932732
AZGP1,-0.03240741648588644,-0.013814298957762301,0.06717703211228758,-0.0010163320462715352,-0.01957941661657694,-0.08998283109591432,-0.013437572289601154,-0.026527885645718192,-0.005144287050718036,-0.06767961224168866,,0.014859268354901523,0.009769595939590078,,0.032190695775963785,-0.008175196800885437,-0.044875002356056834,-0.04108565851444308,0.06575076139049466,-0.007823481610899009,-0.005548481330479087
INHA,-0.023413563372472735,-0.033567416293761095,-0.03454926181271975,0.006982649844725144,-0.010283821163758233,-0.04021311375159974,-0.052747252755402374,-0.0662693591776767,-0.008002393860186256,0.03687416958694098,0.03062086264732849,-0.07965221154783254,,-0.013216644108195334,0.0045631160964477195,0.022353510362446594,-0.07540886598042713,-0.036314356115418694,,0.022793100615729867,0.0004586381576121603
SEMA3G,0.007612444372710122,-0.0007627535925926646,0.03198652012470911,-0.025875940411772113,-0.024143363283346934,-0.0032932684938793183,0.0012037748566587592,-0.002630718678117668,0.025939407378329025,0.05793060007717254,0.07738635501817467,0.0465343443280448,-0.06859156488489024,-0.011411212608249587,0.020620183291169557,,0.04350434470964654,-0.020002265481041157,,0.018731323810985655,
OXT,,,,,,,,,,,,,,,,,,-0.011681147208477306,,,
COL6A1,-0.10872716101025201,-0.05971140119332298,0.047145874942114405,-0.01907344453204507,-0.03134159774016295,-0.051301966972996056,-0.2896590130734859,-0.14964778536735293,-0.05537701656976507,0.017294630671184082,-0.0640673407045555,-0.14876943046033553,-0.06357016707157455,0.022769039703226843,-0.10592241085800047,0.023949778042600865,-0.002656882391029559,-0.05438891283091715,0.06646107319808196,-0.011659834262106076,-0.02193419151303085
FGF17,,0.022295375373040514,0.0027228987494935845,-0.0141866501562487,0.033901412875889325,0.06392170378528197,0.1037588779407764,-0.0482170322499675,0.10137866026458366,-0.03767398372503086,-0.017460631111045902,-0.012502373389508836,,,,0.02583425138402652,,-0.03221482143730418,,-0.034063868041653386,0.09624476411642373
TNFSF8,0.10834090286200819,,-0.021885471548088713,-0.01750878391929041,-0.013974020625203473,,-0.009596876657418981,0.015550812038415634,,,,,0.038771894503926235,,,-0.01688401820460733,-0.014140904170401031,-0.012420916001472897,,-0.0688175395506447,
FGF20,0.013807082107084468,0.01889538004465255,0.05219825781286991,0.01981798888488293,-0.028586359037969845,0.019810037758654635,0.003849704059286549,-0.030107833862869974,0.0008014091000167385,-0.06101522632864198,,-0.02494337999928489,-0.03184112668210449,-0.043084646574466964,-0.011645038457520898,0.0883358842711591,-0.01667603164939776,0.03395040234344402,,0.01567241579895104,
ICAM3,-0.07821633057217091,-0.028992619008183403,-0.05248134591681847,-0.04419592856511009,0.10634546991049176,-0.013309625537598676,-0.08441510117112748,0.010879690139602249,0.043878101743889585,0.02055141617939386,0.026901521478754048,0.013064602037549788,0.02028309496164834,0.04308440456892517,0.02301326194691704,0.05527397593613402,-0.006726653076284237,-0.037355835650878175,-0.05714987831209806,-0.08167377857061969,-0.04806528213082426
LAMA4,-0.06874037818576807,-0.07130520007862663,0.034699692267669176,0.010418460815709964,-0.07975081899045391,-0.019121044341655114,-0.21511356343739238,-0.042100076703873376,0.06172311900627833,0.0684461063380045,0.06303630933558448,0.010875444218023677,-0.025176238341207555,0.030422105411046372,0.048217124378870505,-0.045347854745055025,-0.05165380739317069,-0.08672108907049578,0.054860631772029204,0.007316320574165695,0.08903456368539
INHBE,,,,,,,,,,,-0.00875394542820666,,,,,,,,,,
DLL4,-0.045160114628213295,-0.06094970983660085,0.05493206164557391,-0.023327523448221765,0.008200486029121028,-0.04200286826361964,-0.1228157870806672,-0.03938524675036167,-0.03529233007936693,-0.008916987709904052,0.09921421960039162,-0.027333722185646666,0.06769654949336305,0.0661508842072827,0.005148846608201705,0.03766642549521801,0.05566905214782315,-0.05372999938768432,-0.0565825398895953,0.05186597978784604,0.004914141600083631
SEMA3A,0.046785228308128035,-0.00445653871077865,0.022715595258176517,0.025469288575810257,-0.04066170228570264,0.06054367646589008,0.0670551119942053,-0.024681901976473335,-0.044225062736574505,-0.029775890203240705,0.061254016739022706,0.09184242605229294,-0.004818985407454994,,,0.025315701411454408,-0.002090009064300621,-0.04739910058401206,0.09524019867630747,-0.044702691133743803,-0.028940012252623087
RLN2,,,-0.009597332540307556,-0.0007489553404490053,-0.004000215654309326,0.019563842685550944,-0.001995034853314718,-0.001255639490299182,0.030363951967382924,0.04793902551040713,,-0.03267536720015853,,,,,-0.009586423682920122,-0.013623713148060233,,0.07214929830518563,
C5,0.09518021480947826,0.006937013586002849,0.006000083739823841,-0.02106935776061359,-0.010109427946149017,-0.027854823900360887,-0.17367093709325632,-0.03886588642160055,0.061624520198734475,0.03572983617838849,0.08858124856194981,0.03571820565960554,0.09450890807067568,0.0011359719380594417,-0.07478058165683531,0.008210809401063855,-0.0016818636920324188,-0.024490009624229515,-0.05500075266837573,-0.11708078751029535,0.0758032756279586
COMP,,,,,,,,,,,0.020677408661944396,,,,,,-0.0008287987420791376,,,,
EDN2,,0.07328777585309657,,,-0.018378173248064802,,-0.03547369049823318,-0.03634133113467375,,,0.06546567774873983,-0.003237695427809028,,,,,,,,,
C1QA,0.06682331629440261,-0.045352235382751814,0.008950818373999673,0.014068151111483174,-0.015309155519223534,-0.062198127335148914,-0.2975333498769154,-0.030783055544204567,-0.04323466888368043,0.10102681040244457,0.15952063000097208,-0.03131012493021322,0.043350181498136436,0.04299159244171626,-0.058716210844951475,0.021956426396864126,-0.024321415986399916,-0.0796028941576766,0.160601140414054,0.07117097632448745,0.019661114984910327
UTS2B,-0.024196216201278868,-0.01861995279696977,0.036319962162075455,-0.017669737525453328,-0.015326906003069574,0.0054260445353019856,,-0.030878271237969664,-0.03143906684477017,,,,,-0.0409068761114586,,,,,,,
COL9A3,0.07574006879355467,-0.033065920293496046,0.04281770818982219,0.03288677284373225,0.005759238832932758,-0.04464837002396917,-0.22808520872917987,-0.1109316795148876,-0.005556398884315854,0.05268106390802336,0.06389794462116818,-0.08113158900018644,-0.004614875111619153,0.004773662076516097,-0.009537160367707348,0.05147496908154153,0.07006655004660614,-0.041944959745210356,0.05932170326253569,0.09902768315791594,0.07657591921286189
DLK1,,,,-0.029409341068804235,-0.012483152554581224,0.025580843884134136,,0.08627434882248522,,,0.03163949050990004,,0.0457058681985561,,,,,,,0.07893937544751115,
HGF,-0.047337557239021145,-0.017171273451855294,0.029224791389945225,0.00979008452538353,-0.023747108333603408,0.012675806888231018,0.07633198548627025,0.062198972495195445,0.032277036000927115,0.04024618315911704,0.12381742946722296,0.009522806418470349,0.022120978936259153,0.014248826138782722,-0.04258141955361685,0.023881691419061386,0.02158918242149062,-0.0343883174542083,-0.08062266022907787,0.033638314220546736,-0.04051477630119545
GIP,,,,,,,,,,,0.021713250149097963,,,,,,,,,,
P4HB,-0.04045634089365052,0.0034568349901235103,-0.020419180206033408,-0.02938818823717614,-0.04875536741144637,-0.08078531014218374,-0.2951294346767331,-0.19973201507927688,-0.07519319318618832,0.06370783384292528,-0.03257656754194216,-0.08662258535938833,-0.025792615202083466,0.07785815867732572,-0.006434367054008146,0.04315866089147046,-0.059649408585637914,-0.017358899329832977,0.020245999110535706,-0.06798186307320551,-0.05360469108950979
ADCYAP1,0.024564636675290435,0.04073323634549779,0.00718263050042304,0.01555719418359654,0.04885194028148693,0.049242902735213055,0.12005434423715346,0.14424360371661152,-0.041907291118763346,-0.037776710189230824,,0.05794703801242794,0.009595586956780288,0.035767081358598594,0.011651773963675529,0.06007157734258128,-0.06159251194330188,-0.03335404214280446,,-0.015873407082932424,0.007864196993196763
GREM1,0.001076581097209777,-0.030371926048321667,-0.03266160452494227,0.059298993942376664,-0.018713547257059728,-0.029829919667235114,-0.05491554368488971,-0.003455084910986131,-0.018764457393269558,0.05171819751952535,-0.05138168895189218,0.04466506127466058,0.013747763940991212,-0.023326524611195915,0.09251379880047708,0.0064676643281643235,0.09347695125468763,0.03316703097669844,0.08861178129636516,0.03665704845989726,0.039445058374007066
EGF,-0.02295061792762619,0.0275804345224313,0.03286263982686095,0.0006285749626446624,0.06096669931178992,-0.06451635887706351,-0.08946303948327254,-0.04898635218782283,0.005730620933888815,0.03486289381181628,0.10281243381029893,-0.01765334814885548,-0.03343132381577424,0.05105277481749687,0.02187265689361362,-0.01471619500006404,0.040150374054211145,-0.017152855322050388,,-0.039641864360134386,-0.0563881288570474
VEGFB,-0.02336872293902563,0.019135039893299757,-0.07778378699810407,0.024564784086942543,-0.002261174062655562,-0.015950124733153718,-0.16969582988159607,-0.086318359921356,-0.00816675548689227,0.042436763526204804,-0.09994235533281279,-0.1084954878875962,0.04031093422308395,0.056400066925070595,-0.10810028463734471,0.005903305594825563,-0.012866687470252724,0.0009071816871165879,0.0271567821637865,-0.012213533900296947,0.07669356265118749
FARP2,-0.06497769951342335,-0.00848658650494951,0.012152502091222261,0.013499105897281623,-0.03945293608625422,-0.03310788331217926,-0.08862984006769238,-0.010142604740135095,0.03351038026937193,0.0980795214279783,0.0960879333871213,0.001147479804186743,-0.04343328357817649,0.07249684296452776,0.022523138832976033,0.02433704410846591,-0.03938518564705582,-0.02638599272625616,0.15085741242180584,-0.06440732380864134,0.14429307258641635
BMP3,,,,,,0.019166881181121836,,,0.004131483895453762,-0.06522182730501067,,,,,,,,,,,
IHH,,,,,,,,,0.0019131702856904852,,,,,,,0.02923462938661863,,-0.01345810562963371,,,
LAMA2,0.021083879715126156,-0.05899436752290862,-0.014710764134684603,-0.018608865976215475,-0.02374738517411683,-0.00834606357712348,-0.15331194460310238,-0.007771337788969444,0.0272717965837006,0.06972731442949198,-0.008280310961438424,-0.0048028785970740525,0.043492300973430785,-0.009271930877537277,0.010067958446519707,0.085974140227935,-0.02200013229137578,-0.06204090393307652,0.10730353647225037,-0.010699883044871551,-0.006541090382649195
SERPINC1,,,,,,,,0.10520962576043212,,,,,,,,0.012408179875560149,,-0.013290556695578392,,,
NRG1,,0.04379744914118055,0.009033183394081728,-0.030901599973397822,0.02488989371910386,0.05679347066225486,0.012253273026133576,0.008756406256170345,0.04299369831375428,-0.05006988284379276,-0.004621976407210813,0.08324582781654709,-0.03290903204852584,0.02688887292042994,0.020236549410801483,-0.03178509891887804,,-0.053131960980748676,,-0.05413077484235954,
SPINK1,,0.05413313670724641,,-0.002189121876642728,-0.02498949546277549,,,,,,-0.01652995162154361,-0.03267536720015853,,,0.05604409640970619,-0.04018487351214554,,-0.016336768692082688,,-0.08022918822484665,
EFEMP2,-0.010117992935933174,-0.03207873897369375,0.0031247533992434166,-0.04849750444066386,0.01362004359104451,0.017230996763983646,-0.23821005620846256,-0.08802965680132288,-0.02332914346784475,-0.0008102984801441462,-0.042635048330942775,-0.07528506937900747,-0.01327322046746908,-0.11037077963936898,-0.019184035773922782,0.02237234728491666,-0.015454355143032799,-0.051279384503206946,-0.004378663280625255,-0.14752960689254538,0.049380574568063364
SELPLG,-0.023742639639907873,-0.021894880142409662,-0.019654132262757147,0.040805568940452404,0.002038075220554003,0.038361050872955584,-0.10632304368903311,0.027944655401789337,-0.063711333544497,-0.0008624167549597381,0.11293067470152898,-0.018782895842862683,0.07341741055631927,0.12915462581942447,-0.020501802045095732,0.003993172086434258,0.0048748392549742385,0.02183827028358348,0.07335010075360303,0.04683231533038885,0.0939955799498394
GDF6,,0.025319691548349368,,0.009391113999750681,,0.03579156405851276,-0.02461407774423686,,,,,,,,,0.01820196660615551,,-0.008541914426198696,,,
HLA-E,-0.0011368522583877453,-0.08261324714561816,-0.0033057568952395092,0.0017335508675011483,-0.018541252947710685,-0.11094323144859913,-0.2949679633584216,-0.018793958351490246,-0.08521589334907954,0.06374507150928028,0.007195004422368067,-0.08046356084566302,0.07772620818160965,0.05746142774263635,0.03284684372843368,0.023138484781264304,0.06523908046951833,-0.044526754246448474,0.008510641170714778,0.07948715138743179,0.11408812021692556
PTN,-0.11180754381094359,-0.047095343708068484,-0.025946668819240945,-0.030435396253941926,-0.02161558070511035,-0.10879819424188475,-0.2891411286492189,-0.12155324519364528,-0.05363814791822256,0.08519601047778771,0.06112426048414161,-0.16168754093110113,0.012942118341118782,-0.07124598334403064,-0.05804349038880284,0.03408729466395953,-0.029809384099973135,0.053030723196256006,0.09781505453903748,-0.036773966887663045,-0.07964989712422955
CD274,-0.06615683415440762,0.05057598526359125,0.015350923985504653,-0.02223313547775134,0.057175800612011385,0.01922621573229924,-0.08927138992787868,-0.025521618930711747,0.06377729170867641,0.02288642502992202,0.07540148482134207,-0.021327720819501347,0.027350971258587545,-0.015111036744146185,0.042385609537952784,0.010883555887179727,-0.04168904470674937,-0.011002214550896552,-0.0758852250416217,-0.0549203702645713,
FGF10,,,,,,,,,0.031405811730221174,,,,,,,,,,,,
CD14,-0.01399639686092121,0.027917185702679773,0.027282791148426952,0.022397533677431733,-0.03106790351267739,-0.12078470632852742,-0.20993046465460438,0.01705114522011914,-0.056489808969771564,0.09448534892870923,0.10243703610982276,-0.0596220752273839,0.002657744462005285,0.02794571230355288,-0.08007441477982809,0.007802440722114596,-0.06160550271868625,-0.05887342837093911,0.1076288291435069,-0.09770506283615399,0.012136974808657662
SFTPD,,0.007882792721777544,0.008280946603129166,,0.07909789776663613,0.014001434686220062,,0.03323856642434284,-0.0016700409949641727,,,-0.028192831065497692,0.02832478088945555,-0.018156633044322693,0.04539495838164517,-0.03931021985322869,0.0003686939262350787,0.013377896256718204,0.07246753975593367,-0.044654213298226705,0.030981057578260113
SLIT1,-0.05333301538682101,0.03832795373247619,-0.05148151985053333,-0.03243147516872038,-0.026493415229307163,0.04665912833467554,-0.07111531073327129,-0.02700314981591846,0.10077001398719738,-0.10229697697853173,0.0320662274410131,0.033100808747397695,0.031784448855388454,0.030157160145191066,-0.04215417807558909,0.014016644999863164,0.012154006449069457,0.06457739807574611,0.03025223208411954,0.25077292304895243,-0.05409693908434582
LPA,,,,,,-0.03445018354322682,,,,,,,,,,,,,,,
CNTF,-0.031208759327014723,,,-0.013927768093655419,-0.01397402190060881,,-0.05511635270809788,-0.01835777284597853,-0.02861808747418084,0.0618751320023609,,0.002658085777408213,,,,,-0.02560456377587376,-0.013623714650362188,,,-0.009243305544929602
BST1,-0.00964358666551877,0.03270842495712206,0.07721580181003326,0.0009077401708958097,-0.003264240282380325,-0.01814300803907827,-0.19013285291966553,0.015555453366426377,0.0459944800420337,0.034233200747990376,0.06017435047710731,0.05834560780613907,0.16583314107720198,0.1016707144600542,0.011736766911421986,0.04715688617879398,0.008654471235764027,-0.004333777660535792,0.07031029388705153,0.022891218598749253,0.11170092162244127
AGTRAP,0.0215140243517295,-0.04704687347539516,0.0319527315633259,-0.006800506135834594,0.03145558484799074,-0.051356265819051485,-0.24575808879514435,-0.018602570401535744,-0.05186192372829018,0.043193966830374235,0.04146304823439297,-0.037137237509832666,0.04672100602422511,0.12650690798805,0.04265656855828373,0.017959277763359895,0.06022684953165669,-0.02279194296646042,0.05500639599683841,-0.04490588567436332,0.11451603722355816
LAMC1,-0.09826127510360985,-0.05483665411449038,-0.022381976860186645,-0.010289902610931385,0.031679715964071244,-0.06020413359289279,-0.2323059353226649,-0.12665811903753887,-0.031739667036888075,0.049885153697164175,0.09723960250217836,-0.1056973062016784,-0.017457903195112347,0.008785351486101373,0.040567158960142444,0.04695339793300291,0.01813378060912156,-0.10073798009210716,0.10862275465627111,-0.06975466631167009,0.03308331354219258
COL6A3,0.0009640699294097138,-0.07163591055053722,0.07265969966148404,0.009553893745969875,-0.05398297552670737,-0.0284610042947658,0.01591402126721493,-0.027166201180332594,0.017273274784000123,0.012934393472778898,-0.014393942727567067,-0.02861087087403147,0.08395806196050958,0.1860463962120157,-0.018120421112204185,0.03305617955325367,-0.0036268555777294034,-0.0694363798531186,-0.04584325326572487,0.011824523635901384,0.03791739545333696
FN1,-0.09904179124838115,-0.07535955088918202,-0.03550539229200366,-0.0068345015157227585,-0.053707140702213864,-0.06895484283874993,-0.22472410362261125,-0.10259555190019355,-0.03081768004743987,0.025238556873878888,-0.08247453714235836,-0.10761778191205043,-0.007886194962806573,0.00674318715508369,-0.07047050370950618,-0.00624165000757827,0.02284814864395196,-0.08413683055260003,0.023940739028796853,-0.016351461231466226,0.06458073669448686
MIF,0.03011720485445133,0.061804000938233176,0.03381485321957699,-0.004217407915490446,0.013930326638360696,-0.020663832449659744,0.09458184404501696,0.0009593690356540014,0.11204044459644892,0.12304327430778089,-0.17640873635767992,0.017577885157455318,0.014069212287835291,-0.09810168152192308,0.015151064620692599,0.006843924031276962,0.05042991485646053,-0.055482892538347255,-0.0017855613386642303,-0.15896801540752703,0.026690356686527656
JAG1,-0.02571721675770882,-0.03300389319932433,0.02903529408417567,-0.04984600032762465,-0.017215727721818126,-0.037562418198316884,-0.2596576522691359,-0.08414970556788139,0.054167715486225065,0.02610448821629845,0.15725684978488377,-0.15987324484586712,0.006439241018341362,-0.02398918632797322,-0.0543060541543584,-0.003834107859206807,-0.03503344286586889,-0.01520133062208588,0.06652991580153313,-0.11837721192380632,0.048435169760137856
NID2,-0.03336382970658531,-0.040502791342211214,-0.01605278386164963,0.00018636296359279795,-0.00869651638602623,-0.021088715081576073,-0.1189252355706796,-0.011490097406927472,-0.022480090464110897,0.10479963163500455,0.14498949621984675,-0.014189360910852404,0.04947713482279435,-0.0025327818834519284,-0.0037057448895332352,0.03751200888408926,0.042783000523400935,-0.09798795521471237,-0.040795150037763885,0.08207244339703855,-0.07601590984263175
EFNB1,-0.027062609714163428,-0.033633700441126534,0.042251761737730716,0.03286340944648881,0.03426714869954825,-0.0452061450636775,-0.09586952158031833,-0.0034052721454434567,0.029364443551331314,0.06372233055047151,0.10019200120038856,-0.0509027605750612,0.023834047486547553,0.06465469983860092,-0.039204635095867024,0.04311532722076708,-0.017972766645184608,-0.030553680458169974,0.07908192584984108,0.024449216574798625,-0.052787721698461354
COL4A2,-0.13483413923111062,-0.030552747686282956,-0.011070090948088222,-0.00033578878591643675,-0.0028210092982692233,0.012656238586266395,-0.2705799148919608,-0.10329015929496264,-0.003538030269282866,0.0775382468689191,0.15608524755041883,-0.09482337426601352,-0.021169945982078234,0.013555079719009456,-0.06629873721044312,0.041803756224974155,-0.022275607888466494,-0.05845666021887922,0.091590179846426,0.0629665629528379,0.05999093328109088
SPP1,0.10256538387892757,0.051437871380534524,-0.023624463813578613,-0.00885212706248452,-0.01654965238134307,-0.10504342375357008,-0.3490074720630829,-0.14354110411485635,-0.09528765952589859,0.10453022545054068,-0.026735546509521486,-0.09321685394438997,0.1057846454391038,-0.07287105853332217,0.02348588074571188,-0.03331612871226589,0.08063245196293177,-0.011671264279895814,0.04216012761328691,-0.16654069676392655,0.030749501445462034
PODXL2,-0.056151782985055625,-0.01284395919251244,-0.020647851601969698,0.08457716172240509,0.07868159258393824,-0.06535600214409885,-0.04625807228263251,0.0074654692115943755,0.010405686998548332,0.009560961546434847,-0.01754205822698771,0.0056229907469099415,0.038816728001714394,-0.037285159209289404,-0.037155316376550486,0.032417053943330415,-0.046713894539003736,0.0190194529092878,0.026796617375408116,0.12267614008764896,0.025759771628356805
IFNE,,,,,,,,,0.07238552275537759,,,,,,,,,,,,
FGF9,-0.011587291856006803,0.03623745257041201,-0.008879267803097201,0.07967211728722934,-0.021512772790510306,0.02300604776934324,0.17840424967677643,0.1183014546188078,-0.01366842315669897,0.026819108992335354,,0.07035426308855394,,,,-0.026122272733843228,,0.026282459348264585,,0.09526913283378903,-0.03661746940902259
ITIH2,-0.033743767098071586,-0.02639261516147672,,-0.018608035841385772,-0.004270657996547211,-0.035095905376812606,-0.058446694047093524,,0.025674276828939687,0.02312170737227053,,0.0040153686466955765,,0.08878946183216585,-0.09727678233223547,0.022100809696228154,-0.06038666617819285,-0.07876121096134284,0.21216284497359458,-0.06058188643634828,
ADAM10,0.016384796635921833,-0.029436873298459103,-0.008718530857947654,0.016525249208514666,-0.005024156879124168,0.026443404605873723,-0.151175585792215,-0.09346255430989625,0.010943294471456803,0.045181209638968586,0.029509691307245945,-0.04705864306063552,-0.012743238920613867,-0.023053555174256838,-0.02300567278402268,-0.038394508582221355,0.019872739033941055,0.020732722498056497,-0.041072219199173504,-0.04457908171815509,0.01663102582381194
