,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF1,0.012867695296465984,-0.03925352995409591,0.019360174236786504,0.042800762907659454,-0.015527479068197276,0.01824981321052285,0.045224619108077485,-0.0701518412310575,-0.029718705172666993,0.15401237195841475,0.011797001774640308,0.0015500344030209851,0.08261959114425327,0.011025142268714757,0.0329160603344943,0.10222043652453151,-0.011832486884463748,-0.005880937670761126,0.04588523754038768
ALOX5AP,0.02458389056938052,0.011083481015404566,0.05022827177293844,0.08384043812715004,-0.02231132231719342,0.023652857973435106,0.03765296355081443,-0.20252040807212507,0.011429754808691107,0.2051452971449461,-0.01680047034352782,0.12645720437829996,-0.018263628324781078,0.0039034946966890203,-0.013599135925295724,-0.03304794284310047,0.05808355210548123,-0.02771327092346318,0.012799776294630324
IL1RN,-0.015115623756915848,-0.03878555984309991,0.08598964721354678,-0.012160393134380968,-0.01038783730697412,0.025111439977824737,0.01958615435868893,-0.03464656986203532,-0.0037578659168208814,0.046701731573402315,-0.016942709323131664,,0.018111146020877905,0.09148175872358144,,-0.047687591754995456,0.07791292987995357,0.009737283951523497,
PCSK9,,,,,,,,,,,,,,,,-0.01661285832079302,,,
FGF23,,,,,,,,,,,,,,,,,,,0.03057186197685472
NPW,,,,0.05683724469783564,-0.01329537899205335,0.01573150347952553,-0.025597645028320355,,0.027723712509090007,,-0.01887048935273825,-0.03175196452147667,0.030972878472936397,0.054633840485530855,-0.014140515210303671,-0.024764375196624538,-0.013124073803909286,-0.003251228867014637,-0.02790039616494929
CXCL9,-0.0017574566529158621,0.07902533685147027,-0.0062348319225829785,,-0.01423207712956559,-0.014542962940255028,,-0.005733364639918959,0.010643350540023546,0.16899720980336744,,0.057035227066578695,,-0.019974639608421614,0.07609119911570199,,-0.04951216289630874,-0.044531427835756664,
ANGPTL4,-0.019335115498022807,0.03745406007618365,0.06321836739246924,-0.05879249305278485,0.03263871789275212,-0.0381120592337107,0.03633597158252001,-0.03702579404437441,-0.027607564176785594,-0.010995018317598764,0.050774161780954785,0.025624363975347744,-0.03815650280155955,-0.012712688217330678,0.09033164301731644,-0.03755220326762522,0.043901319461321066,-0.011409340041473698,-0.015938043495227084
UCN2,,,,0.009229687970237987,-0.009218936911902969,,,-0.0367138175446122,0.03133343844836677,,,,-0.03658509764707117,,,-0.018772447270144994,,,
OBP2A,,,,,,,,,,,,-0.029835976447007445,0.009654847561285563,,,,-0.018992576173740117,,
COL4A3,,-0.023083357462219796,0.03513139161638804,0.005366905965437396,0.0774636138443178,-0.00047569374857179777,,,0.011532328820431809,,-0.02136682071090209,,,,0.0070644471684279606,0.03419762350859509,0.04261297073354376,-0.0010603554687889807,
NRG3,-0.027434920510235276,0.00395436555319043,0.00604425477144938,-0.029578227667873484,-0.033139957876930096,0.04212168326346273,0.06078754901466351,0.15627661516176,-0.0054553313296445555,-0.008288217386984464,-0.0325977286897402,0.11131892753034935,,-0.03017771679484103,0.05359933664918864,0.053386287007268,-0.038882019215906165,0.009592501757089356,-0.008071903975864641
IL23A,,0.01834946563508552,-0.02485260850874665,-0.0020501058360929934,-0.014504099101318243,0.03579618014919584,,-0.010837722530234187,,,0.013169742025965027,-0.027455174202943373,-0.042846898850221596,,,,0.09362429524028001,0.11157709824159245,
COLQ,-0.027579459035884494,-0.009338642633403504,-0.030396700648627466,-0.0016965186434403005,-0.034750738084964476,-0.0034614109189390844,-0.012741816019031226,0.00678178206316711,-0.013256157051568955,0.0033374201422226193,-0.03483554925386184,-0.03416297666034446,0.038121969903991526,0.02036957876128268,0.07234917438587074,-0.0364924447267884,0.04888436712130775,-0.02047765454171147,-0.03995925580221217
SCGB1A1,,,-0.018906657404718127,,,,,,,,,,,,,-0.000347118046156887,,,
TNFSF12,-0.01522806250338045,-0.012035444732939458,0.0026585483297022613,0.08700729471261046,-0.044737261749232975,-0.00689255367951753,0.037722861548106126,-0.09146783864774011,-0.009929851886832918,0.025156598051361192,0.02873837020142601,0.045996952406596056,0.04985026154272481,0.02653068540736731,0.014692811493605655,0.05093429772614827,0.017805873428736102,0.06794399268663134,-0.051116687300420724
DKK2,,-0.019712327498963803,0.06752997615165933,,-0.009354848331719687,-0.01933689934210481,0.05352635853431225,0.20792726593539848,0.018023686079509868,0.015576379400834279,,,,-0.02569210530665772,,0.011763770784903654,-0.04247652917655452,0.030454005250014803,
FYN,-0.09869228668859158,-0.015461443094831847,0.016601151251488228,0.0480160949618177,-0.009875917426925299,0.0019888804513758375,-0.04841927207062992,-0.16542547981197017,0.010765668536090619,0.09769457631238608,0.011109007293450747,0.0317663427577153,0.05840894038899236,0.04077898901786296,-0.0258514978833299,0.014812580694584963,0.010922811704101242,-0.028173121894185128,-0.025742996344412135
ACE,-0.02402836201683433,-0.001361939862353162,0.011610441736563207,0.11149331193705934,-0.024995248308315097,0.035904970582275826,-0.010308932837258963,-0.0838292281998738,0.08021492025929056,0.003363404889948596,0.0016212277773817244,0.060940666309243066,-0.015198383242127394,0.040456820567922804,-0.0021148940561895265,-0.04359939220611742,-0.09340938205016183,0.009972113767260402,0.12192477322265381
IL18,-0.06352386562673586,0.010381708879071168,-0.011952236742643186,0.09131184139972519,-0.03599323664101444,0.054619240179742054,-0.04841540240487947,-0.18182720195340543,0.010029825235511512,0.07854462068393417,-0.00502780080936511,0.027172298479834257,-0.12564638271208708,0.08508542754832626,0.017031256787440434,-0.013810557619572094,0.028091985535942554,-0.016120005008427484,0.033034665592802104
PPBP,,,,,,-0.018305383508820283,,,,,,,,,-0.04701138257821203,,,0.001292400450687059,
CCL27,-0.017205355683109432,-0.012481862369342617,,0.08823222776768108,-0.008670516655375935,-0.016709897680218827,,0.020295811001819333,-0.027713350815776985,0.01793882469012003,0.017497942124631398,0.05540473619536827,-0.050002998715856714,-0.029942312704606826,0.015477944740456481,0.0348119690532411,0.018527019473711444,0.05247318781955752,
SERPING1,-0.011452683947442517,-0.055226938006252134,0.09964767335842813,-0.04398910505653313,0.022756435467811396,0.00019628918078759666,-0.006484381838471449,-0.162004204616638,0.005493260818594355,0.14250968184516863,-0.023799103912603734,0.09185003117979461,0.06242910198716931,-0.048825104593455224,-0.052895642318854116,0.02995257272266784,0.059742266335345975,0.07405325704849104,0.1039643438124781
AZGP1,-0.010888935985787093,0.03540329012454988,-0.02806210244105401,0.09297416093184871,-0.014933141129297388,-0.03205094727567438,-0.0010553449757167203,0.006757637310305924,0.013134773120177743,-0.0009567924340719873,0.031858647936905626,0.07427536474083575,0.08709033698637099,0.030794974691035,0.0441615755610819,0.0001463590401251425,0.08941880228843656,0.01920145682167638,-0.0572093412612081
INHA,-0.023583900025720788,0.020429767542806895,0.06337016025260661,-0.01800902404571803,-0.03465986583603092,-0.038108810305849866,-0.03259134524497568,-0.043617483120400743,-0.03867141441256882,-0.058044002574748045,-0.02950933114534823,,-0.07779163135873084,-0.03762287383754124,0.06869453824985258,-0.042525366095124716,0.0702456776347983,-0.004077666785192009,-0.025179144193952327
SEMA3G,-0.02610425374603171,-0.030989723555161358,-0.002858177039370652,,-0.01738006200854421,0.026957716259339636,0.0023203640983065787,0.026419071706250973,-0.011492907060527137,-0.004438187904105433,-0.024111127332053485,0.0427290833004093,-0.020318027348314158,-0.04623929233995767,-0.03767145296191779,-0.027561607363547062,-0.011960347432161199,0.0003606261936420003,
OXT,,,,,,,,,,,,,,,,-0.016095736416507515,,,
COL6A1,-0.0847723041172893,0.0072753666760909,-0.010965331770368576,0.05740589652786368,0.053205890679745876,-0.02756697237594153,0.0023790810986041985,-0.22633148278579304,0.013152570133023773,-0.0469505050183634,-0.012550003967798581,0.04244870844137305,-0.013790583219470328,-0.029182316673629048,-0.041775381409942136,-0.07946600463944473,-0.05596659153451099,0.0809357923510164,0.022380571676603837
FGF17,,0.0011989164570655004,-0.020734107597648346,0.04197403091019847,-0.01730380043516928,0.011590085375696332,-0.03447699990343378,0.026324868408268698,0.026363692746938488,-0.02325330113194192,-0.007717281547998822,,,,,-0.03484324524457185,0.12115176128406484,-0.03332343858019345,-0.02724333497305181
TNFSF8,-0.01867988596650973,,-0.01835272554475629,,-0.011760103995023415,0.06057200858390713,,0.030665245025997146,-0.006797081113169344,,,0.05409222352524757,0.0021195241287910397,,-0.036561345636457486,0.004519846267852077,-0.022206210066871773,0.05508978928379403,
FGF20,0.05295353459825993,-0.0247715590478459,-0.01455966160699593,,-0.029261550815139613,0.025038497824974353,-0.021603322681391424,-0.005344050867477174,-0.01879483409571584,-0.05020496469919487,-0.020628710669255503,0.038447760282931835,,-0.02527894175679873,0.03179630282258745,-0.024050514838042818,-0.005019785496847609,0.009280139804770094,
ICAM3,-0.03991825264978647,0.014308464973582583,-0.020486247686027175,-0.01642066110096887,0.021818741626009983,0.012327890605378356,0.006064540562032292,-0.0028142993337139507,-0.026247802086074072,0.0712080911632427,0.094841087091284,0.0673936188650516,0.010635734619306923,0.0256360398269613,0.059897968676915915,0.04927218396785077,0.02010089483157312,-0.04024164727254025,-0.04274458306346138
LAMA4,-0.02923018621893921,-0.018085458576227897,0.041255971902297156,0.06360438311011621,0.009190918847953096,-0.05224593368290772,0.07751428985077237,-0.17197528211288587,-0.00016081677374947558,0.09877916494672873,0.004789513164410744,0.012129096079613032,0.023867976611965665,-0.0030280744703405785,-0.011830092807377608,-0.05238948699898531,-0.09440096215332612,0.050694723488123365,-0.0029651067276827876
DLL4,-0.04310504325634125,0.08162446585035808,0.022580041955143224,0.0691873849689087,-0.04109940084136594,0.007799435999610357,0.0212324845876934,-0.11660332046922817,0.013811102031848358,-0.026553167714886788,-0.04373525147500309,0.08049621581874244,-0.06402521086333766,0.023809543821172476,0.020239737801948023,0.007201880422553286,-0.008357513232183393,0.06857408886007507,-0.039959156130025514
SEMA3A,0.0292175810839375,0.0065843492962091394,-0.02483975824946702,0.058031861086784375,-0.03724412199866897,-0.007927308164465801,-0.04884352893578496,0.06288364697754188,0.02718549337428554,-0.0378371131125797,0.046794269477853416,0.14118828686808804,0.13409536891676943,,0.00040220089599242567,0.0027809149928912772,0.05994893734079594,-0.014715691092024138,0.10702866839481089
RLN2,,,0.04922857272237408,-0.030342469031748143,-0.011868211579730517,-0.02807759956605518,-0.02537883327211019,-0.010146985902004933,-0.02072593367900415,-0.012499630311881907,-0.016252157713649972,,-0.015428497736629453,,-0.01947409128680394,-0.018772445200086647,0.01944689749418863,-0.021474403703519128,
C5,-0.05230549232261067,-0.007107068530252578,-0.016764779536548986,0.049647198993278796,-0.047703176690935344,-0.0140242815379078,0.06956425852875889,-0.10081527098380089,-0.01858634190928012,-0.02741232357789307,0.049555686467836986,-0.07900921501850859,0.03503732794782744,0.04009440239538291,0.011175492191173177,-0.02692461965181997,0.06411701459762821,-0.05593232875192457,-0.005063961446639828
COMP,,,,,,,,,,,,,,,-0.03098027246932391,,0.006477387177783537,,
EDN2,,-0.014102526091081594,,,,0.03989972584212706,,-0.04735328607833483,-0.025168190309045144,,-0.011755332637950899,,,,,,,,
C1QA,0.09273526114869313,0.005896442405944914,0.029391968151332968,0.07482437298633951,-0.026696867488560903,0.045768009878319665,-0.0063454602173811225,-0.19326227464039297,-0.028393233808944433,0.20387152895264327,-0.04553840339941789,0.04766116311224383,0.09120537334987262,-0.004433096193787327,-0.002019155697050605,-0.03470101815676849,-0.09900380205804399,0.03531141164057835,-0.07927437591736133
UTS2B,-0.015840931156355913,-0.015091292650806819,0.0340597990044473,,0.11013093128295602,-0.02007760165744115,-0.01889110755177145,,-0.0179153408823217,,,,,,,,0.015378502093384119,,
COL9A3,-0.08331241676857128,-0.018241554456520568,-0.004677029264287552,0.047067647002687577,-0.034752773226883055,0.009230761829732408,0.01688869550810833,-0.16677851243296246,0.011628107697089872,0.03964766219777329,0.02789388365004249,-0.04522736194775963,0.13982668951914626,0.03556580763896034,-0.016418963863377854,-0.018446885860613726,-0.048712217346242384,0.03938112179742915,0.011320373133285537
DLK1,,,,,-0.019753337010070746,-0.01635240435152116,0.011620700183642252,,-0.031727668223472616,,,0.1395337076393026,0.04190727846172122,,,,,-0.06345931176818347,
HGF,-0.013831496301943627,0.07154212372404058,0.03546837838067055,0.11236975469508843,-0.014402887997575456,0.05154475329462675,-0.01801210901844108,0.07558136549300358,0.023075977348259946,-0.0031724005682219505,-0.01097976901035941,0.12380080675276932,-0.03714297089732466,-0.025784034079340556,-0.05626414458717162,-0.018545136289545707,-0.005726222111034404,0.015905886567874235,-0.04452419935082401
P4HB,0.0462014075057173,0.03191905826639163,0.05215673617163219,-0.07453883879035854,-0.01048443874264614,-0.036749953580514874,-0.02454392098329781,-0.22271892057147277,0.061260797904487165,0.03530800933416696,0.004946948682435474,0.06738356394844931,0.061106126751808244,-0.09969927768043854,-0.013551999510496779,-0.09875984917645289,-0.06682766352181535,0.012535648840823256,-0.09667339982552002
ADCYAP1,-0.017423048406877306,-0.029799264053868204,0.11191356523165742,-0.015453995748247283,0.03706353690647152,-0.021874761234139836,-0.019305302297931936,0.1572393924590971,-0.026183153485021107,-0.0012269395035794744,0.03333377166599435,0.11778043027674857,,-0.028431020590114042,-0.016980868419631576,0.017607498339148982,-0.004872400122366312,0.13265910232913078,-0.02502253750608693
GREM1,0.05784630226688937,-0.019836952819366004,0.005013044408017883,,0.017828438160681852,0.02815609656551416,0.03498866999500484,-0.06382882023846187,-0.011020105040122003,0.20870583692198277,-0.02051911467754702,0.023750348573944893,0.02939600358374791,0.07249748220407878,0.018809228102306386,0.02316262861963182,-0.03672795599119303,0.00017701811612860785,0.09890906580922249
EGF,0.002648084488738662,-0.020565426116766723,0.03794883071353634,,0.03999840411091097,0.005635715808354659,0.03295621684419598,-0.07366918645589304,0.014716005113576177,0.1135745172042289,-0.029580725720765425,0.1239525503050669,0.034833091432030824,0.10227431055569805,0.034743554087093696,-0.02363533590723411,-0.0013074333113769364,-0.04859451946405179,-0.036495542752482214
VEGFB,0.017634714564471972,0.02072497113906184,0.01888531650082636,-0.009641892820303144,0.012627401995736424,0.03604961597463124,-0.013979238619801914,-0.14933463450250412,0.019289140713289108,0.07987946104705262,0.034180189944883824,-0.026587643918652253,0.09006846533644464,-0.013870302871688733,-0.008871470763489956,0.005934966086626597,0.038483602088908546,-0.07401068405556273,0.012647103803201715
FARP2,0.040122185361277325,-0.02690889526632084,0.025122592367577336,0.09971851979140858,-0.024766747393681985,-0.02517557340323471,0.031013550290132478,-0.07187173679526698,0.01126645626896941,0.07566542564356175,-0.020793416907577796,0.10679084673569682,0.032253745971893046,-0.026466442677682445,-0.07451039501009209,0.03462479632115835,0.05942882628602198,0.001988776347763664,0.06571052456266915
BMP3,,,,,,,0.02033378624412738,,,-0.029350584953346047,,,,,,,,,
IHH,,,,,,,,,,,,,,,,0.0814928444572044,,,
LAMA2,-0.050983663307697685,0.015298783734115334,-0.04534399439934019,0.07109409416950951,0.006509915265938896,-0.039708319754078854,-0.029859225482187137,-0.08650582271294102,0.0009731671780552567,-0.007076028306608091,0.06968259887620182,-0.0150293504602676,0.038091209610452925,0.015316499004858045,-0.018340420319985982,0.004376042712460177,-0.08722776412028667,-0.02708528688543688,-0.058976862174523706
SERPINC1,,,,,,,,,-0.01916779632934317,,,,,,,-0.018313380833470776,,,
NRG1,,0.026673389785559415,0.020548572357036745,-0.02716689803775987,0.007847288958485594,-0.016696266837765653,0.0215959211020599,0.02912596791096455,0.046819685775138016,-0.07621077414140535,-0.022223072375338816,-0.024485976948824602,-0.033492143131734216,0.14066665401813755,,0.039390308366636616,-0.03331122186583807,-0.01586533942820447,
SPINK1,,-0.03260959334735387,,-0.028591686310280428,-0.01128787669696123,-0.021198858114095925,,,,,-0.016252157713649972,,,-0.027287721180434685,,-0.022510830321047916,0.05705535808362906,-0.04329514003409059,
EFEMP2,0.017628635752038626,0.02106380817254781,0.0372420537451436,0.06996340137927738,0.03531686619195547,-0.004867060625868849,0.07925810611549104,-0.14665684882814567,-0.022807636471379435,0.030272378630111427,0.043582608632678724,0.031101821027822836,0.05809664026988144,-0.01684289743648569,0.040289839065236054,-0.05397633906833022,-0.04462632382515218,0.042991922765665366,-0.03281042768058949
SELPLG,-0.05616716623250575,0.006002658659943847,0.017484816934702208,0.062475745858690764,-0.056957212280271084,0.045383846584318585,0.04541349591744891,-0.025358192702251058,0.022698666418953434,0.07921569213619806,0.03478841321430725,0.0508673099952613,0.0355921600052784,0.013318391755391446,0.018660629065155376,0.02367540905998479,-0.04426842183633233,-0.052162772364450834,0.07501817071622863
GDF6,,-0.023940108813398947,,0.07998939016827848,-0.01329538014235474,,-0.018228947449516825,-0.024226628896377427,,,,,,,,0.04737261446186617,,,
HLA-E,0.031363397577562784,0.0007045684648631692,0.0504803169963093,0.043651312460145905,0.008749466088733901,0.04810627764815546,0.007235891188304286,-0.21449171074662107,0.008861274224623602,0.20568304740597776,0.026015450243228738,0.04681231526007562,0.040717221640942214,0.022756865352290257,-0.016357568550697105,0.05219653731551473,-0.10774172731335559,0.023692145871187627,0.031720747999558305
PTN,-0.08595779118498818,-0.020992741008231022,-0.06045144528530276,0.1068001245277495,-0.026705662490698157,-0.03117686215080709,0.027139710787063027,-0.21931202670288846,0.023924857359733827,0.10678319098380533,0.07672396823525786,0.11074868800697382,0.20074870930931976,0.020888449585188925,-0.055843821842187925,-0.05412388642787276,0.13000611476974666,0.02901218123617914,-0.013086065642704937
CD274,-0.039178068537501304,-0.037976599627061056,0.032980691390344014,0.01743704597540346,0.05140014960127122,-0.018369161856383626,-0.022339061676433836,-0.04060830391818725,0.03681168714459694,-0.006252708699031161,-0.02674684594780496,0.10538717966414576,0.0006061493207355506,0.009408281208645414,0.01707756171183077,0.027654809439982046,0.0813915493519722,0.05690297215565216,
FGF10,,,,,,,,,,,,,-0.011109829914516419,,,,,,
CD14,0.03691767582230854,-0.056221457447356245,-0.03513861778883097,0.0761016919274154,0.05479748809206362,0.006038851302909897,-0.020241449326626058,-0.15754729579882118,-0.01258628791429571,0.19556187472110811,-0.006985197411350357,0.0940123959856003,0.002821233643205882,-0.06032690743905839,-0.01215640439371757,-0.056255062908668024,-0.042646097927095235,0.05991724338054169,-0.07341181285861921
SFTPD,,-0.022754970459753113,0.010577673399665866,,,-0.020557410958463192,0.005141271292293896,,0.018992657478274232,,-0.0274791530364506,-0.031439640631687686,0.11560470891640497,0.014674753705077755,0.01514568471379872,-0.03241650806703833,0.032996599562450914,-0.04283543144148342,-0.035454630201414324
SLIT1,-0.03400517046673313,0.022344191620817567,-0.03046360192932815,0.020031026295977764,-0.021047337899157394,0.023486673891185975,-0.02968094571549676,-0.14397584998583074,-0.014846042939227262,-0.11122669199577517,0.0049435294303354724,0.01218238278614517,0.07078272287835917,-0.006092789815654965,-0.004168037599865201,-0.027776714126499135,0.010491219360915259,0.05492830646189364,0.006694183977698496
LPA,,,,,,,-0.0188911122878474,,,,,,,,,,,,
CNTF,-0.02043194703923959,,,,-0.009354847370039096,-0.018305380434680857,,-0.04655303687580151,0.05026840356612593,0.05304216114736728,0.11045021250367824,,,,0.019797484751274734,-0.018772447270144994,,,-0.035454782342804525
BST1,-0.043933271039976685,-0.024939356203703942,-0.016819256348538793,0.05667134170671794,-0.04265322199577794,0.029576800350226536,-0.03041989207833765,-0.15751356907246536,0.04808340229142444,0.03637071516404282,0.014248206846168496,-0.032348985874496604,0.131400326488633,0.04683774081834157,-0.010058537347780566,-0.0031785420559005168,0.05727613212751623,0.011027952396843827,-0.036495550706951256
AGTRAP,-0.00143519517072389,-0.027387875057211866,-0.0035341760827722083,0.019931890611335483,0.05564311158041542,-0.031156015835130984,-0.021411485089028997,-0.15945361078155534,-0.010619375656312461,0.16970901604695232,0.03667656897094123,0.011225425896965105,0.12308384969113964,0.04379869261480764,0.08130882654519311,0.013676351706823379,-0.01683706520134052,0.02600840465937075,0.06946780534404574
LAMC1,0.010909371444803645,-0.004302271996781168,0.017998867271674494,0.01024530728231256,-0.016715055528851337,-0.0033495797299264805,0.016114877172318968,-0.1731156346588413,0.009156774094817363,0.07871895651099287,0.03686728702794119,0.02711751229961276,0.057992411191568734,-0.06645557290265125,0.013742136313087211,-0.007366896206896458,-0.10456215875105017,0.054113115801573776,0.02967518591873507
COL6A3,0.02702642382377144,-0.03686123883815996,-0.02878836466213391,0.0833803987981567,0.009162631437388026,-0.009595434457371788,0.06014318270712186,0.08397286975338512,-0.017182799216237762,0.053939431499934964,-0.020993327686307853,0.0841691892005706,0.05854724501737174,0.06149702524684013,-0.013559526092214313,-0.06948073278110148,-0.10326842511916057,0.08584624161092363,0.016283344296461437
FN1,-0.07424813643138972,-0.012141971519348635,0.040740759926149714,-0.017892246101299022,0.03400425959264508,0.0032368205135527646,0.0945264153870031,-0.16796123107477542,0.05600866268860509,0.013679681774548598,-0.02478725007456027,0.07328648905478545,-0.0392690609616266,0.060162015841182075,-0.0031475110323232946,-0.052413266778313594,-0.10540626790096412,0.03237763435232112,-0.0016705092748212902
MIF,-0.023666054241500624,0.04740221146596227,0.003863965388024529,-0.04198715914074845,0.016906938719053712,-0.04958076006322603,0.029195063728730118,0.09015459106076178,0.0002091189237935489,0.14693376616967097,0.004889802074187982,-0.027266056376218675,-0.11682393322501163,0.02848723236958906,0.01591322732425392,0.016524020213255778,0.13646355331909185,-0.07583375526891238,-0.06435842048757355
JAG1,-0.011771695066112258,-0.00967223471767656,0.10998820175139613,0.025374590985376696,0.00699055476844113,0.03850315940896938,0.06969831689153617,-0.17982129886434367,0.020818346445683474,0.0610497629964554,0.05954801429132227,0.02428660988980287,0.048510326304175476,0.03376096579167298,0.011869323631886034,-0.006459808312745879,0.010159165143978771,0.037189009367107104,-0.06491497300426596
NID2,0.0025690008313472936,-0.007413295680923515,-0.034394378022894634,-0.004933335200857404,0.03469612143610059,-0.001882085809036057,0.004575561883067963,-0.11727432487791686,0.034184636685980284,0.017641679232735036,0.04485210972786847,0.03250323088267644,0.00034757197960646666,0.047260666086997326,-0.04710595522608732,-0.028641769007673235,-0.08358221711291904,0.07519899778996245,-0.05576817678430433
EFNB1,-0.015179968091424832,-0.035985776799566174,0.011802481824311276,0.021960480183950273,0.015249998729409122,-0.03752768558800217,-0.018433156061254122,-0.03629967954758135,-0.04683798725404056,0.05861624569022818,0.017448824704996303,0.047263318379519255,0.052200989983250116,-0.029182917702396206,-0.006923372603261134,-0.0028191734925261617,0.052869275203334204,0.03305961329567496,-0.009350380776536008
COL4A2,-0.08003031611439528,-0.03135441308136972,0.06003200704206749,0.034458394727864786,0.016835172678430713,0.02167440819433549,0.04249670138050277,-0.18808215302990178,0.028377997496053593,0.048273668565381726,-0.013432695899867914,0.05221638400134138,-0.04787962054105297,0.009930297863449481,-0.01397672385866232,-0.01989338148362538,-0.1481092819316373,0.04277230335906363,-0.06182476010841724
SPP1,0.08830470441103146,0.03583792935263243,-0.00471375227397846,0.08175741564528964,0.01919465041308239,-0.006906013107370408,0.025106288375663026,-0.23564876825714923,0.02970869023698789,0.20642900779260412,0.018775988000692558,0.16956408015419655,0.04890344977547829,0.019184544855581374,-0.03893391762178336,-0.01992184409081191,0.0647693229732982,-0.005762486890663344,-0.0596113825138597
PODXL2,-0.03468527362477351,-0.006676385013988995,-0.013056048454896335,-0.0138086852295079,-0.016256558416958354,-0.012483543871125647,0.0049314745113547345,0.03830864914343103,-0.014999791835049703,-0.0709693540359585,0.025147521340589528,0.02047716263438904,0.09045133901563458,0.09892077974220048,-0.012212239493896776,0.022035838379780893,0.08685595990090367,-0.011408325515443681,0.010790637701968472
FGF9,-0.018679888953751552,0.03571621984910952,-0.028545089880984652,-0.019463710078819415,-0.025613879643482194,-0.0015429507405516902,0.04695549308627812,0.1538590962990989,-0.037496270310661654,-0.1030756248028976,-0.03524081060097469,,,,,-0.006231375168414855,0.040380054391877,0.10982289237586323,-0.031240578788536196
ITIH2,-0.05424363250218124,-0.009220451235749154,,,-0.01249843722137205,-0.027898732844419606,0.007358075252510153,-0.011383442769883264,,-0.00984112910164404,-0.026448926780313624,,,0.06256406237240053,-0.038598536278929986,-0.036025472014300966,-0.04319300467404942,0.03220546061764928,
ADAM10,0.027974457512902798,-0.02365861403175691,0.006988050874972092,0.052259906033525254,0.00988504558055681,-0.0019073628779428683,-0.012779461961570142,-0.08275529281866906,0.03132152603363865,0.018402140967857777,0.03698351482605538,0.03210470870060867,0.10551976187002882,0.04131032292429536,0.05318119516401865,-0.03090482692013786,-0.049095331555145866,0.005921000758097618,-0.049228258906214
CFH,0.0573895482228277,-0.000880362114026298,-0.0048647069387015435,-0.0066342265475809814,-0.00869418416287258,0.0021360391455209314,-0.0014655038349863034,-0.1328465156366811,0.010833700067363118,0.10351167209442645,0.020891464579936753,0.0325339422898198,-0.01668400816173188,0.012291429544157621,-0.04704873142329342,-0.0149176972779688,-0.07194121406448709,0.030869493721098894,-0.0572460085107867
COL4A5,0.08969946004808192,-0.029489459999672583,-0.0028051727201386938,0.05783333807487459,0.0018752858131475343,0.02773824738775474,0.0017405621671051385,-0.18249515835254707,0.009626149335783154,0.13839394268032978,-0.029199911123614947,0.06419083601916553,0.06088666250884819,-0.021555054898788197,0.02195952166210477,2.4181828926128853e-05,0.033805110536929035,-0.0007607733396555662,0.016331263457413696
LTBP3,-0.033643584445601275,-0.01871984114393035,-0.05003522606258125,-0.023663899539313093,-0.015093799057664238,0.0438496240296201,-0.06513895459054102,-0.08170721457548268,0.054099806264352915,-0.025085965125588753,-0.01931109004727993,-0.05376790905355139,-0.056788054878695524,-0.016944530687476228,-0.023476220662268194,-0.010152474057359388,0.0025499493435365618,0.02520136832312404,-0.006745533100446776
GNB3,-0.029130254003385658,0.004767276043283789,0.009977952498448512,0.020718577962169027,0.037528840535846646,-0.05591520097814101,0.04362789862662908,-0.10110346324309305,-0.018974531501992527,0.04305178290037154,-0.02018502573792339,0.1027961302363845,-0.07033976040150708,-0.008651694082370032,-0.014266810166192802,-0.04697759558185881,0.015929567559913635,-0.05130192145269646,
COL6A2,-0.06463447660712922,0.0011790991501827678,0.014661205442418852,0.00904228282709944,0.04558576631650196,-0.0032356541669346624,0.021365076981434004,-0.13692428750739874,-0.012625786644458029,0.09662128796678995,-0.023581185943878605,0.10734179369785458,-0.03143433630185447,-0.07277522378814746,-0.005960400671828233,-0.08835982537968011,-0.0664094756844912,0.05087255515657905,0.015847559829158298
PLG,,,,,,,,,,,0.051279638627240026,,,,,,,,
GDF9,-0.020054630068368853,-0.050678431916708566,-0.03496255905079097,-0.003936086988070591,0.012485674421069574,0.007472463893673069,-0.03831576264217022,-0.06409849295706706,-0.007448345142081453,,0.008154262845845382,-0.00910960277639758,0.03756769206641028,-0.035825068381785535,-0.03733426825877307,0.025295229752220396,-0.013581928924360326,0.011198695620320382,-0.00695964125995802
NCAM1,0.011682683492351433,-0.02396736646013201,-0.00826736844048074,0.0769681768574384,-0.03465366451775217,-0.005185177964220786,-0.02985713003699184,-0.02548570233933652,-0.015237921337283047,0.06330309408401656,-0.017490201201627472,-0.039055326136075735,0.09281476570578322,0.040405226269382755,0.03270595450700583,-0.011526157655452483,0.08418626520735659,0.07762055173946125,-0.004088592249016862
APOC2,-0.01580037392862774,0.03539823817455717,0.027944772939014116,0.06957854037264453,-0.03556438653715466,-0.04350669044125442,-0.007678703073259953,-0.07265697087497629,-0.007340276072659886,0.17566564222121547,0.09349657800368585,0.057685340298541554,0.053803797864954275,-0.047246874397998725,-0.05623794474187452,-0.01422574703661013,0.014091793221960237,-0.02690958650521093,0.000265396913090851
