,UKF259,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HLA-C,-0.026759865516434413,0.007637990928898385,-0.05331883592010444,0.005088252434045279,0.0741133647315706,0.03730779350534901,0.030339509113641132,-0.006653367628672399,0.01990103523693677,-0.001576504526615852,0.01687614006283992,0.00291229196258389,-0.04045635955211367
THBS1,0.022268364563526617,0.06251217414845275,0.03402417668998591,-0.03729695508102687,-0.025107794741058738,0.04986882334753751,0.0022926363996444757,-0.03236048921805824,-0.019889685280364444,0.019150398590563906,0.013129663376949798,-0.028184809739488236,0.03617536697841344
HSPA4,0.002444674206388924,-0.00019223958572267907,0.026360615487577354,-0.03817523861650374,-0.045752040635498,-0.039613433823599234,-0.025496569550816334,-0.07310055495794708,-0.046602597761477016,0.005413997163247579,0.01909482243585328,-0.044413111562789674,0.005583966223344173
LMAN1,-0.03867825991536813,0.004191824031577765,0.009553158335113953,-0.01006299594493748,0.05720610920351005,0.05863276681740985,-0.02275017818143341,0.06581609380899482,0.012940788897617945,0.00779794887630068,-0.01639770403349028,-0.004430184970770686,-0.008749151574109035
LYPD3,-0.014165367582653007,-0.01895985180243609,-0.017592814209154393,-0.014902371385231185,,0.0909224681697062,0.10547501474598406,0.03208211163559827,0.050554855628685544,,0.046387302159303465,0.015694261685329062,0.02644565562160394
APOE,0.023464781832152126,-0.0785465097046599,0.03700842276832845,0.017564532638308764,-0.10124720772922233,-0.04386486702259206,-0.012035785657128498,-0.04431425210236076,0.012934859039591741,0.008914835117064373,-0.03799424865859803,-0.033500534368190914,0.045047274542255794
SOSTDC1,,-0.04558309516051756,0.028078495169414165,0.027790545725572522,-0.02818672202802271,,,,0.05493790979044359,,0.06120185126516797,0.022135542528096654,0.03237903468638652
ANXA1,0.03447061830623311,0.028473123566124813,0.033530544291068956,0.031637430123031184,0.030243658881373685,0.07977472901736533,-0.06355836648481472,0.03894264599870752,0.012414370345998654,0.022795830712730576,-0.010227478108107481,-0.00508292809169547,0.016619383037811738
WNT2B,-0.0009990748002754177,0.008107265648978382,-0.019200004744137494,0.06326250727475598,-0.01902339070659393,-0.016720496019716747,0.015002029406164887,0.066432131817629,0.03971144399810927,-0.03816748630628165,0.012459840012258713,0.037521901588871795,0.0321270616613457
AMH,-0.019683385313943227,0.026129271439153588,0.04456583299781758,-0.01265004008636791,0.1061858905257247,,,-0.01503708644667772,-0.019360969845403284,0.05823588494653208,0.001714340022959891,-0.0014404550324591573,0.12507324596041597
GDF10,,0.07294150908504268,-0.01692224379410129,-0.026104092308415962,-0.01681401559439427,0.10240036629527324,-0.01250984879101124,0.07281014024077152,-0.041038342426892034,-0.03145137461355791,0.018880541486484048,0.05659822291968643,0.0187115092721738
EFNB3,0.04428551373008178,-0.012248153335067123,-0.030751301600904477,0.017742520150969103,-0.024700900837342096,0.04728950281286611,0.034861301346746226,0.025095713481414022,0.0007980928175486884,-0.021329483075602545,0.029256021612711736,0.05930356340002029,0.013118477614407313
LTB,-0.024619235983871127,-0.015694028006975953,-0.021863127766918643,-0.014340501977501098,-0.0034754333141651145,0.012388125382371357,-0.005256379432939849,-0.028612256462187628,0.07717514573366265,0.012909005149486268,0.01260336367060355,0.0445513972234496,0.027176535802280237
ANGPT2,-0.015201768716812822,0.08204575922383595,0.04170782261809227,-0.009615986789110688,0.012101558673986313,0.19797039333044195,-0.01727231591732211,-0.049179933376492034,-0.00905643014858154,0.044671899730341025,0.016776210394785027,0.017253777779029065,-0.0003223797999404827
NRTN,,,,,,,,,,-0.00010786394373307297,0.006689579080168673,,
ADAM17,-0.00996515240447987,0.023777481411690057,0.07654200555204888,-0.0033830920367209053,0.0016249064560366598,0.03661881398432281,0.10322114167468721,0.02808684912338729,0.01490723922655263,-0.004456521849803437,-0.025051676627624933,0.008816977053679955,0.027546853883948896
LRPAP1,0.016946933072010627,-0.053585743251839034,-0.058070261279030616,0.007443654995214702,-0.011515306584889176,-0.07961679625785241,0.027746239208164544,0.07729370718133502,0.020570556580298324,0.05999459470330082,0.007810770733708876,-0.025790000586673013,0.06774678179527616
NID1,-0.012076457043742005,0.05380629356173492,0.03869877485817593,-0.006445261643631912,-0.009027272576946703,0.17337285152200696,0.00921563084141096,-0.07987623302800578,-0.028067145492362007,0.02302324961611006,-0.004429588929751594,3.0489031453292806e-05,0.04095183196501123
MST1,-0.04540940712788802,0.0737586277804825,-0.006690759312303701,0.06979954746910633,0.010807292671463539,0.0038478106123292274,-0.003376897258128073,0.038223261866979705,-0.028085720157202183,-0.004135170760430913,0.009546888308159132,0.02501469189709799,-0.030737410248858614
IL13,,,,,-0.02174006166174413,,0.03266978162587699,,,,,,
DCN,-0.049670293850243734,0.005266984841553588,0.04688842915691246,0.027063185701976772,-0.04708300091750798,0.09649198705008247,0.0009479235216538104,0.028298482344037798,-0.027941339900821316,0.04169907567023886,0.007699847033389763,-0.0454420081890101,0.0034090524396013107
IGFL2,,,-0.01489585854454453,,,,,,-0.031643879028028364,,,0.04041928855920005,
COL7A1,0.008259394758581937,0.004878712796381847,-0.011064215318787644,-0.02293268275386059,0.08686406097774327,0.03028220335443569,0.04696940009234964,0.06418013513358416,0.036879932324587736,-0.002124900429416552,0.014502488726565201,0.0353854762258995,0.07776629720392499
CALR,-0.06657577388778933,0.028038939001759463,0.044296647794452755,0.009510608527967548,0.044736757786624476,0.08419454086593127,0.06999224124296906,-0.06858908559823275,-0.013871803919940383,0.015448100730144241,-0.06459221116708526,0.027174278737689937,-0.0003503376178731839
PIGA,0.014060824895635145,0.12012196756088607,0.008119460378060491,0.05300767709426474,0.03582924323156029,-0.03260679470981486,-0.08416373906582299,0.047777409238556105,-0.011746401886692613,0.037952539020913535,-0.03037705278088013,0.0764963721941436,0.025425093222151817
CD200,-0.0019533555639966093,0.005409377296264621,-0.013571622390423806,0.04523541768150095,-0.03193139193788818,0.06493986061356542,0.04201390949759376,0.07945797520644929,0.0009711552425319503,0.010400779947047642,0.03659466748032828,0.06535188814224809,-0.05481886362136073
GRP,,-0.02041115223170687,-0.023127622849908307,-0.015647211794493947,-0.018728002695831678,-0.04726313814202001,,,0.02633235647815661,-0.034418038127071636,0.0006844897298061177,0.003481604124863422,-0.01844164398713848
CDH1,0.02181559308122361,-0.02361904246003776,-0.002797228806598719,,-0.030477204870955243,0.02736311485928702,-0.009500629253383,0.10032811550305393,0.03474117981784123,-0.04797137373210296,0.044047401216930744,0.030133772202459955,0.07500903723327838
LPL,0.041999761763461346,0.04480101233334949,0.06002189806546023,0.012066162808818158,0.047728306297054754,0.07087156042815712,0.031747758494226834,0.050516493347948326,0.01988195953993662,-0.013258582210929029,0.010708938269473533,0.008738594507704383,0.03806501523635066
SEMA5A,0.04878868866420664,0.06699432567927864,0.05630793038540752,0.050489877744939606,0.06264324082019349,-0.0014928799781426666,0.12945385771307008,0.014215366073130715,0.007429778434112003,-0.04088103832301011,0.055124720282457344,0.029916600450624574,-0.04024027116955056
SEMA7A,0.02346875396270393,0.046886843876736,0.030352969994463817,0.017617312022690845,-0.040339522902491945,0.11403096651332029,-0.012867569668282546,-0.004630077511610482,0.08761618200450749,-0.04202880523480255,0.01980583443681003,0.06111532151242221,0.01297885989323808
SEMA4G,-0.028519236147384993,-0.010178457600422177,0.06427986233084558,0.05202829381661563,-0.01123018896823123,-0.03776984547940908,0.061614869979854506,-0.04138298923898708,0.042953918366716644,0.026383887848272277,0.02201734243851379,0.018460573536900924,0.1171967748658484
SEMA3B,-0.006932523199753085,0.05543009689302412,-0.03435394616933804,0.0449959765967223,0.025910979706485475,-0.05674334912258909,0.13777458987804353,0.03113548992300023,0.03390650758636519,0.04632434889325129,-0.04694884077296775,0.055872095574250526,-0.004866761382599658
RPH3A,0.04566100393400356,0.03772224315573671,0.013060280346245528,0.032213223450838865,-0.024165552162461038,0.021913224674247528,0.18553054257278107,,-0.019572970031786773,0.048644700070860844,-0.028954129309058284,0.0070205219408891115,0.0505414958023874
JAG2,0.02433279803007983,0.0554462762365111,-0.016719919054767114,-0.005819740609504049,-0.03360868660550963,0.0869816651495118,-0.05693454954627702,-0.026942418640759566,0.010328884040705229,0.09792898306839547,0.05658006127451372,0.03207702988099092,0.08590940619496677
CGN,-0.014133975011932545,-0.02482516800708326,-0.013978568463079075,-0.01185057823799197,0.09034750263426555,-0.031192396745982027,-0.09289778416780027,0.01719538049778122,0.023784762819467262,-0.008424068251107997,-0.015382780901730743,0.00910026657720981,0.008044947980812707
GDF15,-0.013755179189298142,0.08445896273694305,0.029000388047748377,,0.06813370622354638,0.06133682434240046,-0.007363380204875437,0.05409017679284525,0.042188138065873626,0.03348812934112123,-0.00889193537157083,0.04276598486538255,0.00688672108674069
SEMA4F,-0.0010467844688804274,0.05754038156498045,-0.006442427013639954,-0.00454307268670104,0.021805088201806766,0.028508824531740258,-0.11044784556221354,0.0606919673955179,0.08617909229760498,0.019248580982254147,0.08462323849342153,0.09000975859985261,0.07279789194374266
NXPH1,-0.032995591485204714,-0.005717529798969146,-0.014844421194299998,0.009250656369332798,-0.022258693096858833,-0.006398919923407034,0.03848332233038401,-0.014121007770115959,0.015005720848787697,-0.0017968074430177888,0.039910486226969896,-0.02609837568219601,0.000735431866966177
ARF1,0.010094908273855462,-0.017358878174673083,0.030036687439760963,-0.015550367728927936,0.028255073139052084,0.04114242977169239,0.07558690903862127,0.0456727527445677,-0.001594719781855985,-0.000845368519918729,-0.009572258478509827,0.038641903417967895,-0.03164883999559249
DSC3,,,,,,,,,,,,-0.02297307107076719,
EBI3,0.019548763440145167,0.04008298791119993,-0.036676885491932765,-0.017854109182912907,0.004684290684476611,-0.061487231314666976,-0.03064120517468332,0.042097086426322955,-0.0010063133710814219,-0.013521650952072754,0.028038697641758186,0.00010021723725370637,-0.008061278230190266
TIMP1,0.08146048885699064,-0.015522524899308618,0.04063320404469526,-0.058522024542480816,0.007729093204312395,0.16530973128621018,-0.0481740400781132,-0.047955596688060535,0.016323310437879067,0.018868490003455883,-0.02190754572211755,-0.027863484195712572,-0.0059065758829974085
SEMA3C,0.01300203678736034,0.040530326553225554,0.00759741365507747,-0.010671995049764888,-0.052405522609253685,0.009348962187312057,0.00031203503536041913,0.02239722975243244,0.00499688119963725,-0.029603130369881672,0.0610840167255824,0.029371433041651605,-0.04784427421099955
GNRH2,,,,,,,,,,,,-0.00777718755812745,
GAS6,-0.036460472259033365,-0.04050303822739904,-0.027474842459101072,0.027645183792062798,0.04472108637509796,0.007986651799196142,0.06541520218516933,-0.034205938515168184,0.0017787235581745466,-0.0184612671586327,0.03458983310558704,-0.006087898060874103,0.038585600542840104
MEPE,0.04195617702505636,0.07872483412856543,-0.04434409021139852,-0.02514280209734562,0.023786961773988043,0.014253793275733166,,,-0.02704581528692318,,-0.04230070775905514,0.0067789878388102385,0.025927892193225388
SERPINE1,-0.03947839217886277,0.039277817639492486,0.06026048960126031,-0.025937123809366774,0.020283912955497977,0.11575668223510373,-0.05484205878687164,0.021341978536673564,0.029835605546073413,-8.203159128925965e-05,0.012080393392893072,0.006345675026049887,0.04201626862611272
RSPO2,-0.016007817491292452,-0.027979201935264614,-0.02973275879711325,0.059560383809715935,-0.02241747692221944,,,,-0.003838962258275755,-0.004869143939849668,-0.006836274381904825,0.00017977139802970792,-0.0029031071954934693
SHBG,-0.025614256180919368,-0.016848262949395076,0.07512327471272656,0.039699443177141476,-0.01493810245007271,-0.03016257082448638,-0.0562389334813672,0.10511237776373991,-0.02133252717754682,0.04589457338767583,0.0004083718275543159,-0.004656684180772679,-0.02909132787242014
LGALS3BP,0.04459552587472522,-0.006153346209885332,0.009319667224691274,-0.026168651625870308,-0.023967512162974654,-0.0530065814649954,0.157614635824731,0.026253396177318214,0.00734955873430439,0.037492011528824434,-0.04461636467614145,0.043546341126350585,0.016381345684520973
LAMB1,-0.03187168871324606,0.05576321292231124,0.017042588759342017,0.03191170610276606,-0.0011963486154809287,0.14772895599722005,-0.006417269688281578,-0.05408856500612797,0.06937795752420062,0.037941260035271575,-0.060992541028846624,0.014463607576862445,0.022089008415440408
SPTBN2,-0.027775548176961883,0.0233129425834985,-0.024126608488325582,0.03426900410274159,-0.04852752184454209,0.1377599855317845,-0.008403641675105832,-0.0423722549663245,0.041988823136668206,0.025879331146923732,-0.009240909994099846,-0.012444884625683536,0.044239569276157686
COL1A2,-0.06872973852922011,0.024405635163098377,0.11806569386784475,0.028434912871322184,0.010869400900592123,0.20936750704941245,-0.029518482630597163,-0.07734800329444383,-0.011563937969545206,0.06633057285538549,-0.023046805129297892,-0.02737486989022132,0.03674988085806815
DEFB1,,,-0.013271332690501219,,,,,,,,,-0.00407805422179463,0.04063950670647875
CEACAM16,,,,,0.04913080386929201,,-0.03220808710712951,,,,,,
SCT,,,-0.012197990192050782,,,,,,,,,,
WNT11,0.004719193317228413,,,-0.02312865580533921,,,,,0.022131424562691914,,0.01944980536989401,0.06441408130232339,0.051848273082618475
LGALS1,-0.03607341427444109,0.015016331600624468,0.0026519849897561768,-0.002076037169603131,0.01956268332802611,0.13752442414569904,-0.10055059061827194,-0.030175274258540077,-0.012190664136978412,0.028271765841700804,-0.065714796161721,0.017415892740101312,-0.011866240087908072
BCAN,-0.008197694920802603,0.03232922710852992,-0.03604378384051189,-0.015677008924161705,0.0073296890491120845,-0.08588882400814364,0.1654681495786397,-0.03572341264966776,0.011982115709199142,-0.03650432788378552,0.07922739917832457,-0.02159725064155309,0.016273221135571045
ANOS1,0.03382125889782852,-0.03411013003605507,0.02647938451023386,-0.01163224565018666,0.010921591653882703,0.08155857770614507,0.006803469186615154,-0.07189433895311831,0.041692471271173266,-0.054735612480613885,0.05601270223660404,-0.003576759732941533,0.025451766580795582
EDA,-0.029718554853320138,-0.028875638072446867,-0.01911304975107212,0.020630037860227872,-0.011906080915568773,-0.006796833395834072,-0.019891170294829168,0.016669330088389698,-0.015138671319294172,0.057797069447902714,-0.02899984438990169,0.022552505331172378,0.041634546978780204
FGF22,,0.02225727030822796,,-0.013818737146969278,-0.03389251297651718,,,,-0.0007871886297689739,0.01216614328900809,0.05019031833835277,-0.024510459106753955,-0.035541765754906494
SHANK1,0.030634142646487852,-0.013336432370286744,0.04359455817236125,-0.01729980883956927,-0.02089589396274767,,,,0.05953444304829383,,0.02618706540889645,0.06417025552424509,0.01631559288895805
NPVF,,,,,,,,,-0.027245208257950407,,,,
RAET1G,,,,,,,,,,,,0.03283741057722462,-0.023542353748172318
TGFB1,0.02241240551155785,,-0.0091467590822798,-0.02680781702542008,0.07402261926423685,0.09092700438025407,0.003850270141386909,0.08148016496636663,0.054273581211040145,-0.03278414496708684,-0.017774486194391047,-0.01006856272432973,0.03865731302209847
MSTN,-0.014190263514951458,0.05301575947738367,0.03873638404746423,-0.040901454629900025,0.05739987454448845,0.12497292544659802,-0.015386621306020818,-0.018755960047789982,-0.026532639261632913,-0.0007166470211989542,-0.04252375024922478,-0.006430443412057328,0.031353531205029074
WNT4,,-0.02721932904306403,-0.01874365512841103,-0.028175821166715173,-0.02072328188172773,0.13192782265119954,,,0.050245885036234,-0.024276724001983507,-0.033885532741800437,0.025192382989897615,0.05291127529807728
TNFSF4,0.03616458318143897,0.2540814612324561,0.03807961211076534,-0.01286988038353061,-0.009021324485369835,0.0911934837116465,-0.05336300181301558,0.10139963996528288,0.03578133860731344,-0.024186203188663595,0.041893260561937457,0.04983889053389453,0.08868082114804328
NTN1,0.007756387482327238,0.06583441319561262,0.048723927791191196,0.06031603357023674,-0.006384601596808225,0.08149418478670037,0.05777450189428855,-0.014184178917979195,0.033310697420619095,-0.01648453175319448,-0.024492554443249978,0.0045523602024377715,0.02935735841573698
CXCL12,0.03376632260785867,0.06863497173049785,0.05233216761812351,-0.010057182433234018,-0.013427998532358014,0.12479614981772649,-0.03932300756595222,0.06060171060253302,-0.04028505475431471,0.06027434513990181,0.09670976844849725,0.027294522759500756,0.029374535971975174
GNRH1,-0.035511881462089286,-0.013566870568628552,0.03186318331515946,0.04305004758170726,0.03947268808110654,0.004587191658053593,-0.03680704023496057,-0.012653698763032333,-0.002678407625158258,0.016868069690539587,0.10122323370302938,0.006097485445505868,-0.016113147715189492
FGF8,,-0.018959848250313445,,,,,,,0.007483369656961968,,0.02057432679216204,,
RIMS1,0.02230366480756707,0.01072032118657709,-0.051432351719896206,0.009582018929097429,-0.0545656086682188,-0.040878751864431344,,-0.025642146684906067,0.00887700476672522,0.007834003939583207,-0.016574800766663164,0.05723409068197403,-0.09028714591450683
FGF14,-0.006702900835700789,-0.0038988164249967355,0.00795516164190191,-0.035178850519733136,0.011921836826743658,0.05551571338975108,0.03735056804691647,-0.0725466160804736,0.058448080270122105,-0.04137172004951715,0.045911974769437744,0.033105613723718626,0.005053414888265792
IGF1,-0.0004063919913804487,0.016913905488839438,0.03948764351572063,-0.02811979327702493,-0.02247381464764939,0.007176091138139712,-0.042787947247618245,0.045669742784704016,0.011102077023306524,0.02063041512216009,0.0040638062065826205,0.08784991786472068,0.04750928895843604
TNFSF10,0.016701152709269987,0.0655457180031429,-0.050946397190393664,0.044037208704543196,-0.03273441874737531,0.06952419922190674,-0.08787057683224052,0.07358094286580226,0.07290327036247715,0.002754641029861744,-0.015428641995035582,0.02427010831278496,-0.04431007209686875
GDF5,,0.030744015013190257,,0.12848383917753725,-0.015172208089841648,,,,0.017707579477836608,0.08268920529229783,-0.04695929213819003,0.03797900227390796,0.0015368908476286606
CHAD,,0.0011631625902463372,,0.16197058702466133,,,,,0.0197516963289534,-0.008648769100441201,0.07104737957870624,,
RGMA,0.0021978375312094486,0.0299978927335107,0.025667958970819957,0.0439435819072195,0.05338701749234107,-0.031077823567792116,0.07502665814047589,-0.1002346662792717,-0.03405274233693219,0.0037314545567236073,-0.06953937206492225,0.02619348322369575,0.0673726574113008
CLEC3A,,,,-0.00635597802893987,,,,,,,,,
WNT16,-0.024745511496758753,0.18547537878024023,-0.020982668094527968,-0.024508925056492298,,,,,,-0.02259551023515539,-0.02499139533133802,-0.04536729657471616,0.10340046868945857
CX3CL1,-0.00891850833059168,0.0008447730281723256,0.021200379302640394,0.0315484241317749,-0.037784159887217963,0.12424624890424246,0.06541915635808053,0.04816911387848944,-0.0048953407816178214,0.04137527666791566,-0.04220176509766287,0.011451123937919572,-0.0003470581995741096
FGF1,-0.0023039950336731516,-0.025960429597257216,0.04384106256703044,0.01812227638790885,-0.038430592378763936,0.03623535029116337,0.03329992677427473,0.007414580964518686,0.0415700097907881,-0.01015480232870955,0.024478502637376786,-0.0068057108309341995,-0.07252649780083897
ALOX5AP,-0.036480000222383,0.003279199096352023,-0.0876231383447759,-0.018826053379442695,0.056274408876567324,0.04537872768785815,-0.0315550282578802,-0.12787381036247078,-0.024964773328212536,0.08851317219660698,0.008300062259814599,0.015445798723137403,0.011862805862164713
IL1RN,-0.031846173610543545,-0.018623326385873804,0.0005412446265767839,,0.06519727449132941,,-0.03614197988161378,-0.06953200778795991,-0.020158987434726723,,-0.05768716057329408,-0.013580426028914848,0.05763348733678619
PCSK9,,,,,,,,,-0.013847295942324856,,-0.00804043059653114,,
NPW,-0.01793278177969976,-0.019290971395602725,-0.016922245388937843,,-0.01814850578264021,0.06220571723203019,0.13137245851028528,0.016455975622221557,-0.03375379524550156,0.014949605744707741,-0.05928851539770845,-0.0042471900944065335,-0.03959437464623623
CXCL9,0.0007279991213930703,,-0.015414461056430191,-0.013818735092546497,,0.017211555052836055,,-0.053524382039745654,,-0.029601553743357576,,0.010577956817724091,-0.035777904053217596
ANGPTL4,-0.011796359548334329,0.034996729451873265,0.0057720629921768855,-0.010968690363727567,0.12162837053933348,0.04704899009088513,0.01870607176884492,0.0030115590947563465,0.04993223319512079,-0.06826532260112125,0.02530845257044427,0.062393029476465973,0.011091954637292309
UCN2,-0.012434484491249748,,0.009557774573973742,,,,-0.06502192428721515,,0.009072281889986369,,-0.02741147944382549,,
OBP2A,,,,,,-0.035104470812890066,-0.002886983949413739,,,,,0.005982029825335184,
COL4A3,-0.05473477095512426,,-0.02472475865946091,-0.019880265562559177,0.04612182435285397,,,,-0.02285922717235343,-0.042446826720925354,-0.0090759826957501,-0.00015070615387268615,-0.02822050524768044
NRG3,-0.011799810055090355,0.03343838523949879,-0.04409448840682042,0.07955363549833605,-0.05513169514033256,0.020679120635915444,,-0.028689661135599412,-0.009772785374174956,0.05033420440198565,-0.03645575738489825,0.03599592370803741,-0.0015496506929104483
IL23A,-0.019563101153456445,,,,0.02984597459656827,-0.03230326190871851,0.0407715116191743,-0.04745487454700541,-0.025563619668076715,,,-0.01473939453636435,-0.03160452158691948
COLQ,-0.04064935622730782,0.16718710050815833,-0.03199038965558382,0.056410222264655224,0.00015473990899855122,0.0168401686486156,0.09903237258263783,0.09275353382661379,0.02958158477964442,0.03667144145639249,-0.01661999296867454,0.08140750565635624,-0.002069714220371203
SCGB1A1,,,,,,,,,-0.03632847452335198,,-0.028066717978734668,,
TNFSF12,-0.03547119818597099,0.009687049996135292,0.0732554618519125,0.07181057651868203,-0.0016124689643173366,0.07819642358369663,0.05023394938390139,-0.0991954330987371,-0.023908512998071216,-0.0173952290948728,0.0930333228661683,-0.011099056010829124,-0.02041012309905819
DKK2,0.010759804807644815,-0.026607066517356174,-0.0056885976235325425,-0.009508760154647107,,,,,,,-0.03230602579884895,-0.009329784116749458,-0.014423307009233667
FYN,-0.00847163929302218,0.03963824837971523,0.01968050273860644,0.0055750210504311015,-0.005286278912972338,0.03788175982855722,0.0943691025635196,0.09456711662815268,0.012718447179308423,-0.00014315893116528783,0.14968876808870413,-0.013854912171521986,0.02552259781248111
ACE,-0.006262428242587943,0.08017501390842298,0.0706550471285786,0.06349113392807354,-0.05553407793001758,0.13539207885695517,0.04663798793575755,-0.06257998001834536,0.02185965901888855,0.025932756736728166,0.00838230437784484,-0.0011484245098187073,0.03182899200075479
IL18,0.012954214085771113,-0.003001233388627996,0.07548090936231529,0.02658374490935326,-0.06445893366334056,0.07499205862801965,-0.05036404324442559,-0.05054632207569355,0.04635948708236609,0.05980825174882505,-0.06499079953139049,0.03332991705859681,-0.06263672356992302
PPBP,,,,,,,,,-0.022110918414841106,0.041635157236076664,,,-0.026385631603177452
CCL27,-0.029295422895257973,,0.01374447403193891,-0.009795391040463172,-0.01076092404501918,-0.010043273741555616,-0.060109308253250046,0.023741695622690764,0.0048305263382128856,-0.031193086378376835,0.048852341756457356,-0.03350598992589862,0.0891488903587872
SERPING1,-0.017232706620002956,-0.02694593348526437,-0.10678563589743988,0.02323919926312728,-0.03469025942196011,-0.0024995774823992917,0.020101597163470684,0.03826772666121599,0.04146226021685621,0.03408006207750259,-0.03277406019991692,0.08664573622441891,-0.009751614960375521
AZGP1,0.017507237539470817,8.27904657123247e-05,-0.05656136841882264,-0.018900270091404017,0.017230346871793267,-0.10596147558113077,0.19049399179616344,,-0.030089980392615397,-0.0420913766368708,-0.03941152183782183,0.06936645330625602,0.034896862655618685
INHA,-0.006443881417104431,-0.02456158401171069,-0.008468857495579976,-0.015091715719241791,0.023603486487182558,,0.0026472484460763872,0.07678022187757202,-0.07017211095727817,-0.025235389272274925,-0.05613706505162094,-0.015607337836103616,0.004262756615784405
SEMA3G,0.0010816825937347966,0.10314554779714888,-0.030310189786356485,-0.018432895624660717,-0.02318863732848829,0.09973046360921355,0.06961921226748202,0.08111166982539991,,-0.023281583789642527,-0.031020010583154383,0.011685816566006901,0.02628743650074682
OXT,,,,,,,,,,,-0.023502953108091026,,
COL6A1,-0.02678809077212433,0.03831849850085407,0.09274964231129049,0.04531866884191861,0.06549144406955114,0.13645310806490282,-0.017182054692236413,0.05526542627886863,-0.003430874651851855,0.042490312875076375,-0.0072897099017583955,0.009398853784182237,0.0024284436348152765
FGF17,-0.02333933296289139,-0.025982656537642465,-0.027767470636506073,-0.019130241906937517,0.024767451210994187,,,,-0.009850455178796761,,0.0739038480544195,0.026633912117607052,-0.027473060510662783
TNFSF8,0.020220530350321057,,-0.01564793908751993,,,-0.0395024711047863,0.040250427111249466,,-0.018625858932674606,-0.022595519019607588,-0.02499139862994752,-0.0403516222875465,-0.02971236732692874
FGF20,-0.03152165256127255,-0.016280758618053365,-0.0182881177256472,-0.01965783208695299,-0.019839457677607596,0.07806109874231114,,-0.005853333359736036,-0.0059680715874333755,-0.059879810071935116,0.027539503647810822,0.05390419500457877,-0.02199496295655696
ICAM3,-0.009104000515807087,0.0931968109548736,-0.0215607069005869,0.013154795690204828,-0.004243463570075374,-0.027727736844909777,0.032978351001986914,0.010198956101751035,0.03992221898758692,-0.06743852426837048,0.0014581687223308667,0.0520300007175632,-0.011306964143444185
LAMA4,-0.033578650071457675,0.03867061974900797,0.05068124144223899,-0.02953316160410244,-0.01386255272003458,0.17423826953674074,0.013910340310045552,-0.07344217728461264,0.012816342343978819,0.03194310986130798,-0.01663833875789203,-0.03155298312482497,0.0038839626458078017
DLL4,0.0027046336618233636,0.12480765229722272,0.06885752211005702,-0.013716322529020537,-2.8235472933797874e-05,0.14988846688509977,0.03768525220784853,0.015838014898522376,0.06237318707653446,-0.0202882553691372,0.005881570832522026,-0.013930798012991514,0.00030063124720318917
SEMA3A,0.02799666671782555,0.08100527496881528,0.07971569390779375,0.0037405275680546125,-0.032280796637986435,0.008241670990567706,-0.005736641173663494,,-0.025647843021223478,-0.05490390514386728,-0.017020940732429143,0.09776039984260768,0.05763131415914043
RLN2,-0.01600782110098717,0.01911487964168198,-0.01593937992849635,-0.02311735442531366,-0.015630351324395168,,0.07478233810364464,,,-0.037623051272045106,0.06898530972499697,0.03000521339618884,-0.02583987524229542
C5,0.08128504079183413,0.03912532704321877,-0.0022681558367293334,-0.024815654561577277,0.06711983197907401,-0.005056730489700416,0.18262152007308619,0.10455010819345997,0.01788781756003272,0.04348634657401281,-0.05035452792499223,0.009931599898524627,0.048166129226653094
COMP,,,,,,,,,,0.04959872130126307,,-0.023241103241048427,
EDN2,,,-0.019355718958753605,,0.03645744763119289,,,,,,,,
C1QA,-0.029532700392077428,-0.04749843286529016,-0.02363566105009878,-0.0358056530325767,0.012504140614235404,0.018550117417330182,0.041405840843381975,-0.08017443271708914,0.026342142817409413,0.029409012589812614,-0.014270336887519618,-0.017484814233041046,-0.017445418559358914
UTS2B,-0.016007821009020394,0.03715081221734271,-0.013777879891660896,-0.011574478972947265,,,,-0.032976023080130965,,,,-0.030231080797418708,
COL9A3,0.00366623404126957,0.051692196712085976,0.10376540366328701,-0.030567986931173526,0.02213510197845536,-0.08162056324067299,0.08051995467143966,0.027709523814636816,0.07433164613276926,0.056001680843861125,0.020831249099061026,0.027630674919587192,0.07106719521527614
DLK1,0.049166892518518315,-0.002514353407343856,-0.00955778508706231,,,0.02921223392237883,0.008503353828623193,,,,,,-0.041214813887775405
HGF,0.003173176690489254,-0.010355535538431104,0.01656802557890907,0.04724371437296324,-0.023806762193620854,0.12957025357287766,-0.024181280357110733,-0.04507114271790121,0.014531388074719811,0.09629562134400321,0.054680296065326116,0.019880483048000094,-0.003554547256791396
P4HB,-0.01929271389999855,0.008383875773156755,0.06437118007657075,0.05790614921066165,0.01304522211705334,0.12695762574634556,0.03471591419489261,-0.001698338645785713,0.02831723145725357,0.0060695787527137975,-0.05730877535661275,-0.02595465212459339,0.001411909015631449
ADCYAP1,0.00509451395172901,0.02637404791709041,-0.02642124222052711,0.04424398808086359,-0.02303176554813889,0.1542740077249771,,-0.03763459763839424,0.024866693833947608,-0.01096245400874455,0.06854962514967843,0.006122583294365521,0.02231130611721787
