,UKF251,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk
LRIG1,-0.06029176418071494,0.14271925203900984,-0.01899776763351631,0.05129955709915166,0.044972588853548816,0.03147899197776594
SST,-0.05227302398782275,,,,0.0060286352510681915,-0.010327470197190654
TNFSF12,-0.02453626682870091,-0.1645474753597933,-0.143602808206706,0.03831683699342584,-0.030132258001441377,0.0001517062903552765
SPP1,-0.03756909662645551,-0.18366458654293438,-0.025362104201050877,-0.0402787925360826,-0.017091991493682866,0.03144348274896478
HSPA1A,-0.015951684416202268,-0.07432866344897024,-0.0490498821492337,0.014574953648066168,0.03720175592034736,-0.033590785031534336
VWF,0.021217348295563352,0.0549118279070239,0.007096644455313058,0.04758368028638684,-0.026841349534315374,0.05867646897736071
S100A9,-0.02091081653498336,-0.1130229845991685,0.00948767324780037,0.04466042001136656,-0.02227234354096135,0.033276805502122336
DKK2,0.00376539686908746,,,-0.025070434203097337,-0.028917393452378797,
NTF3,,,,,-0.05171620019981557,
NRTN,,,,-0.029518102721135624,,0.20534375748400957
CTHRC1,-0.02302206025412831,0.026722111243324756,0.06678466036635362,0.057415714106755646,0.02778551273508226,0.05753622440862617
ALKAL2,0.031516635538235645,0.12505737667307634,,-0.02991928557574591,-0.013862464117805649,-0.007491496722127427
CEL,,-0.04669277816972015,-0.028275248103460326,-0.034658627227488775,-0.0356195359836494,0.028327403139487763
CCL19,-0.013162013781038796,,,-0.02210668223759686,,
AGTRAP,0.004406442409250762,0.041343473130022054,0.04260636310467176,-0.022980564886625338,-0.033411274576448116,-0.009855196619381812
HLA-G,,0.012615388016678393,-0.03546678909169796,,0.040752968983746,
TCN2,0.00992162854748127,0.14141524500452873,-0.003945200077070944,0.05651756525597528,0.05566590892926175,0.07540755701089163
TSLP,-0.013994254010669675,-0.012828821756147166,,,-0.0066212697623090925,-0.03274294736263274
LGALS1,-0.04041698759461893,-0.11705871876757352,-0.014658661567338022,0.10871879190570478,-0.04816363667995212,0.007151230584021075
COL16A1,0.05638437644822608,0.08076478131055012,0.07765177301050337,0.005146660533006274,-0.017999135768716094,0.06016423664205881
PDGFA,0.02609168210584471,-0.048364044754644085,0.018527186325673566,-0.02027803500329236,0.018976513024096284,-0.0006694562091277057
LAMC1,0.03786322371580287,0.049250096016090913,0.011157360527405805,0.053534595517699644,-0.04976229964434139,0.024577827363186366
EFNA1,0.04037215237158729,-0.0006369790351328786,0.09307754639724103,-0.008580920408068932,0.0237925158621521,-0.0005628287758521718
SEMA7A,-0.00862195820264497,-0.012859346047861866,0.005469742144019148,0.05856506559689057,-0.08310369977670778,-0.020064764266460963
ICAM1,-0.012239850946096113,0.024501731891466583,-0.012226953465894362,0.024341235185230247,-0.059972133276298974,0.056168073341855494
IL10,-0.02198167707174594,0.012973135786353208,-0.02362443838533195,-0.009406718276441024,0.0981013188977491,-0.01937513078006729
PIGF,0.02584202948153408,0.036779503559825635,0.07069050229615019,0.032149401317661724,-0.0012715847149199248,0.0320656282706563
FGF20,-0.03238064770881658,,-0.03735497229472216,-0.024667267959295056,0.0419765419488497,-0.04597427631260978
TGFB1,-0.004955436168550515,-0.022968097433846226,0.056694888527206694,0.02608449902982953,0.04875287501227134,0.05759808267867876
NGF,,,-0.0954937755208316,-0.0321772570153576,-0.010077613849031213,
SEMA4C,0.015848721985625876,0.02675176705451268,-0.012343934623116488,0.059515459668573883,0.05213598469626847,0.05796741799583599
PROC,0.030896615314769737,0.048022078549159485,0.045818502283809376,0.11375460256615443,-0.0222133280274357,-0.025292793859348957
CDH1,-0.0008995200205016345,0.038563678421109075,0.04936939327868149,-0.04387137484722142,-0.006263872157024666,0.06266617767797952
QDPR,-0.011673946899186568,0.018793825072954354,-0.044784050236698916,-0.05139790487851217,0.025012161145491537,-0.033623376080295794
IL11,,0.02832565131420658,0.22620575877608595,,0.026181498672441884,0.024129638327664852
HP,,0.046381794167740714,-0.010567168335722613,0.10755639972145732,0.010516360501253888,0.0492492060302857
NID2,0.03863261841452918,-0.023200410952284842,0.024140745511157993,0.04761722877885657,-0.01655308570660453,-0.02503240635551273
SEMA3D,-0.03515784797392381,,0.07129974349333333,-0.034052735123370786,,-0.03968669128410778
LAMA1,0.022816117874989796,,0.0626733827257081,0.04844868791272865,0.023893165479846854,-0.03029402667004649
RNASE2,0.047418978498555676,-0.004580622460176011,-0.06764984410813812,0.04020068384334253,0.0513270002736104,-0.02778110234982389
FGL1,,,,,-0.008570670977085167,0.0079785760407323
PTGS2,-0.017760311401032076,-0.05498027394317525,0.08939294039287382,0.014695342752619517,-0.01801565258632646,0.01624706844712757
CEACAM16,,0.05842121873630425,,,,
NLGN2,-0.020711556172201225,0.06255039831054661,-0.030317378980760364,0.01783423967587815,0.01564471949220537,0.04850494851981605
NRG1,0.02065427402083338,0.053902628371019015,-0.006207228525190225,-0.042123035998957906,0.06773758465316684,
CALR,-0.01909842772797832,-0.020650186237648176,0.012342790113163488,-0.03388008138906358,-0.0036919503615143166,0.05537590240642387
CXCL9,0.053136193545291914,,0.024999999916891655,0.07338392846766362,,-0.022727360181082644
C1QTNF5,,0.03925364163858306,0.0992376772019385,0.023946761864004313,-0.01719742360547666,0.060502973658919074
FAT4,-0.008485456044617538,0.09951501869393889,0.022905274633162817,0.08834457102853131,0.03599617342831527,-0.024951359014970333
IL16,-0.04280537871445835,0.024221124327647073,0.004585236320900403,0.08296704033399593,-0.01645684761148576,0.02733898667140038
TIMP2,0.014518139243227141,0.07007825536633414,0.01943059497087834,0.013612195744829607,-0.020742256885411675,0.08125177186173645
HPX,,-0.0017811219904143268,0.046288161770001016,-0.041086705226589935,0.07256259168848933,-0.027854006691424092
PGF,0.0044744526909578156,0.046067928873960544,0.12171690577005322,0.09847930816054476,-0.015794362397140993,-0.013226086224429764
NMU,,0.1717503619839888,0.04065166135837663,0.028024395503423366,0.05677391317604816,
PPY,,,,,-0.018476098469803068,
UCN,-0.04367685394787593,0.0620345565103488,0.0005782886290294727,-0.03919435150957019,0.03175292127937595,0.01723694532493772
MDK,0.015072179873043143,0.1903961079436684,0.057225746864162,0.04099713186383901,0.018394908872839667,0.12780133222231624
CTF1,0.007987572596991918,0.09552362010110078,-0.052067742366795,0.0004177885158083731,0.04657309818788183,0.040497615931853394
LRIG2,-0.014626658513265745,-0.014464593417553722,0.044187246344465185,0.023694746440621715,0.08417893925181724,0.009596250283719682
ANGPT2,0.02435959088360512,0.03785652318675395,0.012640545547815083,0.113629754357814,-0.013297127578239391,0.03988690003698152
PROK1,-0.017760311401032076,,,,-0.003431333883831222,-0.017875029035956416
NTNG1,0.0013066024531704465,0.027788323387543428,-0.03139845441485482,-0.02881980290070781,-0.03131510011951658,0.03995898721086182
INSL3,,,,,0.021128931874273792,
SYTL3,0.013428596679245064,-0.0488507578458846,0.024472250135378966,0.05728903684064419,-0.004359095605947506,0.04668722590560029
CNTN3,-0.01439307436762622,,0.1145306048853649,,0.09206131462617707,0.007444902150426038
ARF6,0.009001950110050443,-0.030495337793606976,-0.06030879045918918,-0.008410008241326133,-0.016893777546210798,0.0028561976463070938
SEMA3E,-0.03604225923132122,0.14651532428450253,0.035257133225309836,0.06873775174656369,0.0023354638292485946,0.027538621523195667
PROK2,,,,,-0.01955576002434235,
SEMA5A,0.03916490114533326,0.12125974704402322,0.05624709510830951,0.08822720582384787,0.016031918411382743,0.033495457590311375
HLA-B,0.00954897049238832,0.03125490591663315,0.13761699517631248,0.010686020474895981,-0.03719506482206663,0.111291647149084
APOD,0.014533878487949493,0.03232235939107287,-0.10195948692671754,-0.059305732332497856,0.028110889531218205,-0.04242119358304799
GDF7,0.0013089085963321513,,,-0.01843659744325025,,-0.0014032088338758525
INHBB,0.0014638044587861364,-0.03822432106136356,0.11290916495252105,0.005485756165547456,-0.044666149975526606,0.0017264992982652936
MATN1,,,0.12284940074578571,,0.06662773463493551,-0.02031822691502123
HDC,,,-0.040477268555225356,,,
PIGA,0.025778110489060507,-0.026632983754716354,-0.036610282555499654,-0.004658361174290787,0.014823486449362148,0.01323033064752107
KITLG,0.0018169860818984334,0.021005784434594322,-0.06356188048116476,0.07658698169819514,-0.0480047154216402,-0.004875629318283948
SEMA6A,-0.061940604936860676,0.05747675105328078,-0.05613255848323355,-0.028859316916526878,0.0341182964747714,0.0299196891052331
BGN,0.03681377965536344,-0.004956026990707757,0.021194679182209127,0.0452356930640042,-0.08127942706589433,0.01154416762814961
ANOS1,0.03637335156636325,0.07466495911619676,-0.013702270057343905,0.02099800516009039,0.05951401847596589,0.013057760507480313
AGRP,,-0.02982204398134989,-0.03399157518488618,-0.029080962351830324,0.14623157013503818,
MIF,0.05899350771923636,-0.10845169319728853,0.01472470169783258,0.04861031966708414,0.045675819700229714,-0.019711916960977644
PTN,0.046710802099213404,0.14604829805345135,-0.050459433683179594,0.02190521356614181,0.02269243374349657,0.11360921547706664
BMP6,-0.013790709350674819,,,,0.025073650565242543,-0.023548236186786045
ULBP1,0.07961625741576119,0.015620408530267684,0.02294489515131035,,-0.03025851062240248,
TG,0.010850744019936562,-0.040017185764894894,0.08840939739778907,0.045955202796186354,-0.012229338540501575,
VEGFD,-0.021714642898445227,-0.04233988972907428,-0.021193623421532203,,,0.06341875065399026
FGF17,-0.015346887246295283,,,,0.014052966361013606,
PODXL2,-0.004565181337079289,0.08373926319036097,0.07522632313028135,0.012711214450217933,0.004675703453443781,0.039501162807909156
AHSG,,-0.03529398533352338,,,,
RSPO2,-0.024022337037285554,,,,-0.010132288470972748,0.05453409164766412
GAS6,-0.030639098676099978,-0.1326304967505703,0.044084572553418404,0.027463732550308935,0.022860975241398882,0.01863928543883584
ANG,0.009767271059737449,0.010959806542978625,0.08937023866996016,-0.00865989712812947,-0.012977291663078658,0.08706636246083513
F13A1,0.04661257202740318,-0.04021892718178243,,-0.03894920544127493,-0.008978390614143598,-0.001431270205310666
TGS1,0.02379105825607655,0.07897651060054409,0.0568070360883545,-0.07055322330241019,0.044279014874980815,0.04806041543912427
PTPN11,-0.012065054380327515,-0.03333931651154065,0.04778953846778669,-0.04252108736731366,-0.008785291687652819,0.060207632417421296
IL23A,-0.01839530246304466,-0.044317087529950006,-0.05103930483726098,,-0.007183011096807231,
CXCL11,-0.027707179108615677,-0.03702129846894631,-0.016361219799003443,,,
CXCL16,0.023481846704724408,-0.016588537427143644,0.09394845304474292,-0.021694104503585828,-0.0294493486365786,0.028082092659876018
NPTX1,-0.0321889243348053,-0.10282074753340005,0.08276430096891846,-0.05160206391092774,0.0689579623916227,-0.017613505505813275
HLA-A,-0.03530559642889574,0.0011016561853068386,0.10702451543189687,-0.0656658544122633,-0.0520381545879058,0.08807036043795988
ASIP,,0.08926891093700494,-0.017962964953191597,0.08625146386553456,0.016878229671860295,-0.016390992482688358
CD14,-0.008138919644114109,-0.14195107407157742,0.009011138154854005,0.04219452505634649,-0.032044493624889904,0.026602061623195464
RGMB,-0.007832283277388776,-0.03168564485243259,0.07374408424526324,-0.023131838630747036,-0.0474677390544233,0.008419934423983198
SPINT1,0.040745859474209396,0.02105377800500904,0.07393528204423903,0.036043719238268636,0.015510824368481217,0.05269498266451191
APOB,0.07777897332995057,,,0.1741720378902014,,-0.019614816024343094
ADAMTS3,0.01829456418842012,0.1228470193105464,,-0.02700393857673465,0.020267519747188042,-0.016707665862978584
EFNA4,0.004297229159043339,-0.0030910280579450264,-0.021936200718883015,0.03250299495934001,-0.01407983867834076,0.009161070778885286
CUBN,-0.03560450845154496,0.07639005811770605,0.01872509986027961,0.08648415734171831,0.10437344476766458,0.03363721833077473
ADAM15,-0.06116864848444695,0.011743846121881452,-0.01944806605435958,0.04804982949347347,-0.038572545832019384,-0.02408839234522732
TNF,0.014320403819049433,-0.020799416797402517,-0.06701458286839132,-0.007095809035178437,-0.022505778594029923,
CXCL6,,,,,0.02541191171010604,
MFAP2,0.05276419089657824,0.053759947910354815,0.07503288832115748,-0.0007078136178967012,-0.06423595421762705,0.08128799497801184
S100A1,-0.005054179154324048,0.09338113066744766,-0.010460452790927369,-0.011314553282355201,0.04294206823147803,-0.08664492422508349
CALCB,-0.02522356896070446,,,,0.007143360646115346,
BMP5,,,,,0.0069261889130702884,
MMP7,,0.027874153992017186,,,0.005930927829697948,
F8,0.02642729798522056,0.09695577081202561,0.043595475005774265,0.04689717959183778,-0.03472881500048097,-0.0025459797614861735
MTMR4,0.010365750579140465,-0.032556997698040886,0.016144222029767463,-0.010346739462571272,-0.0029635069595123423,0.058556265076707956
LIPH,,-0.04132249433365993,,,-0.022849043929733005,
TNFSF11,,,,,0.03402200144406338,
ADAM17,-0.044282571493843806,-0.08459788600388074,-0.023492153418367252,-0.0999597027589192,-0.036313502911062376,-0.02343981432652391
MFNG,0.029736336105298272,-0.08633155169384413,-0.026682453894192226,-0.07080199645208611,-0.0024676530566730497,-0.008721209658757188
FYN,0.05975142629042737,0.08412744017353965,0.11436237698411757,0.095362244111849,0.0353027908632251,0.031556629045941406
COL1A1,-0.026826735708319702,0.04675640191318105,0.032520452647594615,0.08083672003601827,-0.06270214090242145,0.06505370321468165
ZP3,-0.007309457782185435,-0.03039753708984247,-0.11810985032855917,0.04554948124992503,-0.024593400345529287,0.04078541372555464
VIM,0.03441287621509208,-0.057446878518192364,0.1303474857790807,0.08705792546441815,-0.03194207602988844,0.040018332852164225
NAMPT,0.026855468419677116,-0.1476849818623478,0.058122079031125665,0.029778778410649808,-0.048964641945328374,0.042228126667470826
S100A8,0.012036436055585756,-0.06283556804025597,-0.04026044221232856,0.08747206277356775,-0.004076873536820618,0.007815425880830352
FBLN2,-0.01145950644915848,-0.07526990942475861,,-0.046563970098106734,-0.03742124101154948,0.008147984307029402
CD86,-0.011083023235812568,-0.06721978089578955,0.011812944584422226,0.04593807387820427,-0.011501456092043803,0.005379092315598004
GSTP1,0.05266970816152056,0.04839718750186657,-0.08611256122911184,-0.046512023662267664,0.0005673867210304039,-0.0064944982788772585
NTN4,0.009874771839507393,0.05389253881587943,0.08919855317157692,0.02742042511124376,0.05090789545253065,-0.05473772678918862
ANXA1,-0.044331651585174006,-0.07472321935635591,0.051506374251182624,0.11878419736094815,-0.026262724361767513,0.02256513500534097
TNFSF18,-0.011170048641555144,,-0.024826013806778287,,,0.010698119316458853
CCL4,-0.001000721046235254,-0.05375458688359442,-0.0397296887025237,0.027762533489429437,0.03318078463371613,0.030173939852751547
WNT6,-0.01534688559859386,0.0034371543930716624,,-0.023842022667115666,-0.007739053807001807,
SPTAN1,-0.044255578013456406,0.06393871405243051,-0.03642041307814413,0.03029984481188637,-0.02630586558365509,-0.030904290085205746
TNFSF9,-0.023401581641336027,,0.07177059201928858,0.023310928720576992,0.08727503159491387,-0.04763624039962847
CD55,-0.0011511514709503159,-0.03362811032533818,0.12901515618796885,0.016003789237598137,-0.04184041272793227,0.06900011212683595
CNTN4,-0.016247535910276372,,,0.018869082358308593,0.01091143758386664,-0.025497803157931553
NMB,0.03735452089024986,-0.07425187780192985,-0.017658315687392057,0.11884684050992034,0.094994113153976,-0.061151658447537574
WNT4,-0.017760310283789636,,,-0.029518096418465693,0.12495375285632666,-0.01863908412353598
LAMA2,0.004374048340077775,0.09649541949206444,0.045171859312559445,0.04889115306696507,0.023927514528886605,-0.015737527668379506
S100A12,,,,,-0.02481464402113153,-0.019132686459307033
CCL2,0.003594466007314031,-0.1373460764831784,-0.05972353453564537,0.10514672609950548,0.031016161917012064,0.04318288809880553
IL17B,,0.04322035153201355,0.02775989384931062,,-0.032546430853910936,
RIMS2,-0.01750148092313667,0.08039169706718695,,-0.025070446978915677,-0.049199364591803824,0.05398683805989231
RSPO3,,,,,-0.03780440839968671,
S100A4,-0.024769864043844663,-0.15435858353818385,-0.05819073555611385,0.03592719587585456,-0.04522327789796545,0.03819738257158485
IGFL3,,,,,,-0.01707923093304713
LAMC2,,,-0.03399155806726247,,0.03122126271511508,0.029758894976550022
ARF1,0.03750955281647111,-0.018569063806183513,0.07356722587647628,0.04015529408071331,-0.03000232705052044,0.01712120368762341
GSTO1,-0.027030551154654716,-0.04910010968578276,-0.03140724145523225,-0.027609524281775332,-0.0768563197862981,-0.05739317411844559
SPX,0.02714501245160515,,,-0.0269668431276933,-0.017765656942210915,-0.007907267328191633
A2M,-0.03927381274075255,-0.028295568983594928,-0.05816496758625897,0.026283987251241342,-0.0469617383854753,0.10653382450419246
EBI3,-0.0001177372219474605,0.035373575192137935,-0.0719995061240986,0.10015608520506758,0.048948577056999586,-0.012020801626106487
EREG,,,,,-0.06300146574744005,
NID1,-0.012829460376806313,0.0007122961379785889,-0.07480331836767073,0.09592335350301706,-0.031539460786815916,0.06801869210198294
LIF,-0.01870529709232643,0.011088921884275038,0.0007400185102809639,0.0071613546643657395,0.009823753662978581,0.034674119152508294
COL3A1,-0.012553438229166186,0.03633887799996154,0.06486383037101694,0.08942453184184739,-0.03858768308612964,0.02993236683858566
CCL20,-0.016071221691025907,-0.05620460403031075,-0.05139770437314425,,0.027204605715692328,-0.01961481080106917
SOST,,,0.11078021120064671,,,
LTF,,-0.06003333984417846,-0.045402750124010495,-0.018355835227278978,0.030808154236975024,0.08863915354467101
TPH1,,0.07777068704017817,0.15673059291283292,,0.08438573081965202,0.0034341040605379877
PKM,-0.009064795096243214,-0.1246766525787035,-0.003999650498910344,0.017885625510614764,-0.0368722710439869,0.04159911421413162
C1QTNF1,0.02734276938883099,-0.05851655324642991,0.009516480437505446,0.020810566536388637,-0.015027268143776864,0.11538603558447212
NPY,-0.003648155549828134,-0.029209840247686678,,0.05720019984161001,-0.0028486326605277027,-0.004665995286606578
HSPG2,-0.02179060465405865,0.0010620327687034638,0.009425993733857828,0.05737362438998927,-0.008874154664848505,0.031531561938521954
SERPINA1,-0.003661240288561357,-0.11119088624049153,-0.05009929094565727,-0.04854766209643419,-0.05669253615769605,0.03074070454231285
NRG2,0.019190386746740975,-0.07379924810692325,-0.055160591561564436,0.12042592726716868,0.00824008211079812,-0.017504036121392928
MMP2,0.0068447134646015,0.0831528641519485,-0.017774495185366494,0.054988936325904465,-0.05390387161243416,0.013827319904205167
IL4,,0.11098253477246169,,,,
HRAS,-0.016789293060603293,-0.007151021683103716,-0.04721484231044124,0.07020415222951373,-0.07646877004994747,-0.0404529592071217
AREG,-0.021046931045093635,,,,0.022328542555494175,-0.0025380531447147295
SEMA6D,-0.0004998151979427361,0.05480542373482584,-0.018531503393055038,0.05696613348897442,0.05612655644601433,-0.022990509490805475
ANGPTL2,0.01565217897771835,0.1057483334550654,0.07499262613144063,-0.018748906080692945,0.008890030369365354,-0.04202397242863857
HSP90B1,-0.021730957660255106,-0.0908396216866918,0.05114119229094839,0.04004084249727492,-0.038215368854101865,0.0063861124280405615
PI3,,-0.060158340200225986,,,-0.006017354462964627,-0.01913269610242121
ADAM12,-0.01642206944932047,-0.010463711903292787,0.03212884846445475,0.01839927408862472,-0.03500345718580801,0.026204219035521763
MIA,-0.0022928494450952137,-0.016937084710851775,-0.019417836334769574,-0.010742114169841888,0.01635762050168829,-0.022164989693380613
SEMA3B,-0.010632548021885707,0.009223929350984157,0.05013780993521751,-0.045270354817251404,-0.0462769884042929,-0.03029520613964828
INSL5,,,-0.02662731983571381,-0.004017171266855244,,
MMP13,,,-0.029746571767441905,0.0009650602579348567,,
ADAM10,-0.08140618747599715,-0.09788007270507615,-0.09411940091169474,0.06862685737270634,-0.01311144764104372,0.07534620648443968
IGFBP4,0.029574374022711628,-0.030433747159133526,0.11199920247841666,0.04757037187980547,-0.02988327030781013,0.10059867273581494
LPL,-0.011302944360795908,-0.14850155033919304,0.03862902661526269,0.0131879261852836,0.07947150435090926,0.06303224127473168
OMG,0.045386697363079063,0.08825553579665242,-0.054711817060363654,0.010944838193012327,0.057621009990770564,-0.0534454237456903
IL6,-0.018238477707020917,-0.044800393186710925,0.046095534937365484,,0.05482871526832586,
CCK,-0.050951264253787196,,,-0.03120330225086259,0.019426366056954292,-0.01691641834171404
CALM2,-0.0203840194070082,0.03976783939357452,-0.18317714734597315,0.050262645953884036,-0.027680892935829853,-0.03595288531532746
COL9A2,-0.013562480949918477,0.13564900640170005,0.10652067153017669,0.00855193105146249,-0.012868279920516121,-0.046737754075537825
CAMP,-0.013790709350674819,,,,0.026291103009721886,
PRG4,,,,,-0.007254017662919803,
ADCYAP1,-0.0048928537078323,,-0.040477268555225356,0.07240903493749704,0.000644862140843971,-0.0046406512160740805
ITIH2,,,0.008934417935187677,-0.04438555237277952,0.01796069904076066,0.0038534743920425395
DLL3,0.036861664121039465,0.11048187748897162,-0.042436536189103743,-0.05176418162350875,0.05511581490861254,-0.07851898632996308
LTA,-0.015160688869915803,,,,,
CLEC2D,0.0024325418192435626,-0.04353296820415179,-0.044849747676255804,0.09025786996598903,0.01634032078543996,0.02518910448061632
CCL8,-0.01272633911852193,-0.08536279643330241,-0.04995276454650039,-0.026627470379588427,-0.0403730920675293,
COL8A1,-0.016025803512773603,-0.05089837946856627,-0.03321213443514508,0.0936675287200626,0.0515370099550736,0.0004449597240897684
LGALS3BP,-0.013825967818315986,0.062085899914795364,-0.030284685852616965,-0.009328759169063129,-0.022382508339810533,0.08346352651785653
SPTBN2,0.02304104791838385,0.17354893649619474,-0.0622941465266611,-0.009682519497551069,0.05558269823510094,-0.012804100392620974
LYZ,0.019188930774810646,-0.0295512167159142,-0.12496789659280029,0.07527565926567241,0.021143287590992405,-0.059546050975454706
LGALS9,0.012333564151569786,-0.0593925484415729,0.06292856352434748,0.044691197597780674,-0.023994266607497886,0.042047304206202715
B2M,-0.019177999062247764,0.041044917849459954,-0.006163745512825452,0.043451903146619876,-0.018658408270232883,0.10493467011667154
SHH,,0.010848179500466232,,,0.03006808164070199,0.014474326336344795
AGT,0.008214603723667085,0.025733322314833138,-0.07164808360920771,0.05106504185217169,-0.028353345713375888,-0.008328416739589506
AMH,-0.02158001285487424,,0.060332641057572724,-0.004970097102192303,0.022344425295230758,-0.01913269366259577
THBS2,0.03574469583241258,0.03624631916843245,0.038821132371465776,0.028591195870581343,-0.037446057035974714,-0.04622043164810566
INHA,-0.005749845143492264,-0.010429346226020736,0.0878696279606217,0.0408251787260363,0.003419709457347582,0.033733782051368955
SEMA4F,0.06275721799318484,0.050809348809400016,0.04463137469331314,-0.03811652662388202,-0.010025836497934993,0.09268224816219252
PPBP,,,,,0.001059476328928698,0.04702807579535536
ICAM2,-0.009997388383827674,-0.027533311932666935,0.03582977072024146,0.035338659025590774,-0.038450314246541314,0.0006933569211158812
EFEMP1,0.026043623267651347,-0.0904024074072887,-0.03163198050185927,0.07846776337223349,0.0008400813788160614,0.0022538350274115817
LTBP3,-0.0034838221186882594,-0.12568045258364088,0.0582413600587071,0.0198024207194935,-0.0480989051516481,0.02843452845066684
COL6A1,-0.028698479764575704,-0.025063538197084775,0.07054181720002907,0.024489814161632838,-0.05150843280849046,0.021651935887743078
FGF18,,,,,-0.026820348924622518,
RGMA,-0.012961487286363886,0.12447476470418907,-0.13204593720754892,0.0028837420046447793,-0.014293910560012934,0.017999602349222984
COL4A5,-0.06131824799424519,0.08681596674912277,0.0016425439773575237,0.03202851639255919,0.03323722440369754,-0.0017170795832409452
FGF1,-0.02279030241529068,0.07324465925621074,-0.0320879050228655,0.013443754047186623,0.07224622684475483,0.041187611559727874
LIN7C,-0.04311020308036799,0.033002314909274064,-0.014653233843274003,0.08172589615656059,0.015715141876125154,-0.07057467093970302
AFDN,0.06390426244134682,0.019091408761678103,0.010725929148695586,-0.03005873841108672,0.024154059234749992,0.03065101630816228
SEMA3F,-0.027379817280236467,0.07106824223104036,0.0309114829422184,0.11708688342369629,0.0011551133493762496,0.049586695421845184
CD24,0.04482724603433332,0.1278706444934331,0.09691577215357006,0.08748383559705383,0.026611099487570757,-0.02582604609940131
LAMB2,-0.013351776531912815,0.04697138011729573,-0.06443861196324566,-0.01492846215582468,-0.07339221105862445,0.0641411469183502
ICAM4,-0.0041984712549118,,-0.03399157518488618,,,
COL7A1,-0.017104161000993788,0.06676924547812897,0.1243960215318588,0.08135740063885509,-0.043270827397963486,-0.04023453333295007
FGF3,,,,,0.03766213945542443,
PCSK1N,0.030663700484402617,-0.027958598916993985,0.06781813902907756,0.00690948697375347,-0.019246226350374842,-0.003888838212182055
SERPINE2,0.02061229374506038,0.11202141422306895,0.04092496138301266,0.05303353321284367,-0.0429588796063218,0.041599330931408926
FLT3LG,-0.020602384477223804,-0.01792701000698592,0.0608243001277077,0.004238035658360481,0.059005948263372326,0.0018713408754560572
SEMA3G,0.030546114768939776,-0.04195809104393087,0.049162614345527635,-0.013625927070889339,,-0.017875039430725638
CXCL2,-0.022247320857035926,-0.051613295147516176,0.11510333564433914,,0.010188857166745616,-0.02457189984513243
PSEN1,0.005910923748853156,0.048951983760534716,-0.042488489962727104,-0.06177366536175671,-0.02626301139819538,0.01829927899049095
FADD,-0.033721147819090226,-0.06572877504962615,-0.019646625107264816,0.019071851884768374,0.0229732387611149,0.03314105672936585
GAST,,,,,,-0.021222912066449558
WNT7B,0.044762401530643176,-0.037729457914143116,,0.04907389164988612,0.030371979675426614,0.07589487694383987
NODAL,0.029876975086803786,0.023362592761490913,0.04905655591619315,0.11313665998513389,-0.022591961843745068,-0.030216189083527595
SHANK2,-0.01571664094201257,-0.049867348978357255,,,0.04750262363434207,-0.01863907305423793
ST6GAL1,0.05627397232772048,0.09746885967441997,-0.029868426233181585,0.031745817005405935,0.0319978769269026,0.04745929730613669
SCGB1A1,-0.013994252611453246,,,,,
PDX1,,,,,0.1190101934394176,
ADA,-0.026369419567590053,0.18640419348457665,0.0048846530469603125,0.08260070556303277,0.041673168804536476,0.030566382485995806
WNT3,0.012971671356462273,0.06413479264286051,0.06291269944345863,-0.036998141686251984,0.04166184053859201,-0.047046837218031885
ICAM3,0.010285286764263045,-0.061343760398568585,0.004908239354892297,0.05914604590101673,0.051296994895630346,-0.016889788691743835
CD6,0.03985733347975803,0.11013605699978338,0.08110808557737384,0.03144174389943004,-0.029460477630689673,0.022093680892102237
MMP1,,0.0380035962921766,,,-0.051420826941958,
RLN1,,-0.03645337674657925,,,0.07856049903312987,-0.01680612167934598
LUM,-0.020332305049502376,0.032481660151056545,-0.014691480805767666,0.060515174434114256,0.00824100470787623,0.0173933006472849
SLIT3,-0.028352375101990474,0.00419274928847258,-0.04047723625203087,-0.005667972293549519,0.014772792687326211,0.056400992901698095
SOSTDC1,,,,,-0.015693508079940632,
PDCD1LG2,0.0026035782487566082,0.018632768258108494,0.018377047406041278,0.02282302249570885,0.02250462567127775,-0.02753625919445647
NPB,-0.01624753674296344,-0.07002687893263622,0.014935606191153502,0.01797284844417666,-0.016091792228503342,0.023473248679512487
ADM2,0.003778536582301826,,0.21522442174646955,,,
BST1,-0.03742364858861575,0.030585870554868482,-0.011859116238343284,0.094880529100086,0.010016498964200947,0.03431976899249105
ADM,-0.017842118224168063,-0.12412299390849403,0.04705529845236719,-0.01057097412056414,-0.0059677322049178395,0.0025289801430813936
LAMB1,-0.033027588390083615,-0.07367250366639153,0.0023479508866065943,0.10744051490802127,-0.08317605976330969,0.07754803235350173
CD99,0.042952075879737955,0.03008316734456002,0.1346099148568454,0.07449689476488629,0.02534616180703983,0.06468381086980211
EFNB1,0.04019220170428647,0.023015282204160367,-0.04658612689034183,-0.021102153120196858,-0.01950244036549087,0.04558440827233993
INHBA,-0.01358424587318177,-0.0881997618430593,-0.020209637481741753,0.023094157205389067,-0.04597070890497341,-0.012681264602569638
NRG4,,,-0.03399153768917273,,,-0.020775052292239728
DLK2,-0.015346884646588831,-0.007548231243656121,-0.0339915303530694,-0.030539056045888906,0.04040532830640488,-0.019614807962335088
CCL17,,,,,-0.020708952515818387,-0.02251797940312159
