,UKF248,UKF259,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDGFD,0.05861051906657576,0.005733205148291708,-0.04100814475668741,0.014886381708228688,-0.028954891401892502,0.08091944656733102,0.05970583767355042
EDN1,0.04209661913047211,0.04363295204058094,-0.024162133447072978,-0.02579239452483707,-0.013884170755288064,0.152022545517057,0.11349804130493443
ARPC5,0.050231450480454895,0.02716234957337707,0.011838954828415507,0.010244528110632927,0.026680221576246447,0.04503288072688687,-0.028764245775453494
GSTO1,-0.0355299329461523,-0.045293478970879444,0.005022905241330645,-0.0219674538443887,0.07297780186021949,0.09838692296985395,-0.056236570226302074
PROK2,,,,,,-0.027028683186031785,
SYK,0.04951372608583274,-0.034794768180084326,0.0633086486175123,-0.029806395151959077,-0.003274228715007709,0.09779431708645434,0.019906475795511268
CD40LG,,,,,,-0.03205828054259267,
ST6GAL1,-0.031579286865694806,0.005385944365191969,0.04083659280625843,-0.029254555486461473,-0.009855702964119374,0.0672695111498346,-0.051310540248170174
WNT3,-0.032564179708239625,-0.018355385236753726,0.04138441469121149,0.013888599859420016,-0.028813456451079418,0.03720062538257111,-0.0233537628988871
HSP90B1,-0.03378793076158146,-0.006922694223178646,-0.022145058834657096,0.017586940308892948,-0.04433985478396648,-0.020333476880457828,0.01855900495660976
ZP3,-0.020980334926137843,-0.034567787336621865,-0.0025941066477542293,0.12268428022291013,-0.02397591300541013,0.04530123834691831,-0.02323206990691963
ANGPT4,-0.011155308374922245,,,-0.023336030570959142,,,
NRG2,-0.030894229912113668,0.040582697083729274,,0.04941186079382701,-0.0030947725528065596,0.06307804132968294,-0.017072098347738776
MELTF,-0.022907364961646887,0.037844872713283344,-0.015569498245349886,0.009356519170164343,-0.03486671520578701,0.05383292868649275,-0.01767018742454305
NLGN1,0.015739990544117646,-0.007208464791073471,-0.02068365348425901,0.04066636904806675,0.002687704652829684,-0.007778518195024168,-0.06978799244190247
SLIT3,0.04477637863595361,0.012507223618931492,0.06503707144710727,-0.023698648404062578,0.004554566039542684,0.08103327977803451,0.0066557396280504935
CCL8,0.009476358057842825,0.019258907299919706,0.06820255557672669,,-0.01583449048877247,0.08369070736247552,0.014659535730006714
S100A4,0.01324411434498181,0.013287761525058405,0.030232735901084773,0.014687570055041387,-0.004531826584543798,-0.02469788324338792,-0.03870340434547202
TNFSF13B,0.037134119852029246,0.022944447540231522,-0.007748349668257533,0.05230144678429257,-0.016131739914466908,0.01929547252224207,0.047856563498065885
HSPG2,0.06702830629901879,-0.03552905124830793,0.014301252497983913,0.10563936774054501,0.005934243593299972,0.10854979773647026,-0.01877378741157843
FAM3C,-0.06743147414117355,-0.032579391667188026,0.016416965048372503,0.0186172004675695,0.04107201503563257,0.039499759818607504,-0.02070442781884451
FLT3LG,0.027712929890243362,0.07343264778269848,-0.04363842700211514,0.04946970482260635,-0.03717137670466717,0.03455248821631862,-0.017322525086256493
A2M,0.0668750845753939,-0.06338607643366523,0.013651428212389887,0.12065663836154039,-0.01420097136273787,0.1038297448008855,-0.06997250424988138
VCL,0.09056879855106466,0.001713179414415658,0.01080216974787476,0.05450927739331132,0.04666193458751115,0.08935371925324695,0.014590655348091584
FGF2,0.011757034418176058,0.046094134405109344,0.01508705587077144,-0.04850462890624171,-0.046646123268916984,0.035437750356739676,0.04600787304536197
AGRP,,-0.0023406580121402977,-0.014524512003376485,,-0.014092737508419408,,-0.02075273752157479
CNTN3,-0.032405474114190355,-0.030220022769223018,,-0.026443895235606977,0.017699082856323246,,0.016396657843954422
RNASE2,-0.042028674019492354,-0.017162266045853188,0.10896116505054781,-0.021567940558905364,-0.01766174141224969,0.023902375154329223,-0.05612940413687363
ADM2,-0.01587352269745877,-0.019320480912916715,0.05278793228330997,,-0.01798979984087407,0.025238575120289014,-0.022212729594413696
GAL,-0.057453814603790544,0.04685374108586314,0.1426060419295082,,-0.01813530849544298,-0.002840279434752521,0.051442906511020875
IL36B,,,,,,,0.0573537902657406
CXCL6,0.044972927186227724,,,,0.04591077555801591,0.002883911967531119,-0.05744850184443746
PDGFC,-0.021193877350906814,0.03080061760471097,-0.022834727524842433,0.0652908900253738,0.012575750574681072,-0.03420648541185678,-0.029506663570592964
COL8A2,0.03152303355128921,0.053790651483573926,0.006797160843710277,0.027375206126184694,-0.05225051899175494,0.1181640702988821,-0.0147893974234309
SPON2,0.06564976008533889,-0.0022183599724763937,0.009544503620300862,0.030562721459371667,-0.0028230411118867174,0.1276496753118531,-0.014868416154455472
LCN2,,0.02763908074169507,,,,,
SEMA3D,-0.011306930687491392,-0.020250108889815686,0.025184156584917117,0.05707666728029989,,,-0.027496633493772113
BMP6,-0.013641523784166828,-0.013498516733298197,,-0.02221714391850987,-0.026160192935216313,0.0140631943504578,-0.02277240709466972
TIMP2,-0.00195686246641172,0.03693812902807974,0.03236170803094597,0.05922615747260764,0.0341783346350956,0.032254289736210265,0.031589572966608456
EFNA1,0.016031782200870745,0.03587827614054106,0.08037203315352424,0.030597300356782417,-0.04007654843409408,0.09135599803145607,-0.03460525401359885
S100A12,-0.016307775459417726,0.0025474820010840085,-0.017602694982254957,0.03879744115793503,,0.015689290727913956,-0.019511815491775625
TFPI,0.05535230613482194,-0.029116922392313935,-0.02394131121496113,0.07743062686696779,0.011942961656267539,0.07704399605906176,0.05638257541107708
GPC3,0.08084452274101857,-0.019563095830931094,-0.016925515839857273,-0.0388005312392448,-0.03974579500927391,0.04241252006004654,0.01462266504948503
NMU,-0.04930247718639475,,-0.02736842408739292,,0.027889321971001604,0.008097467945311397,-0.04773863930110631
SCGB3A2,-0.01862851180850084,,,,0.09099394380520798,0.05903018960458311,0.06717548900367508
LAMB3,0.022119072177484593,-0.044015734653986824,-0.027740158388558308,0.07267270893275939,0.0217516146311746,0.12635256158327635,-0.0032621819390617197
LGALS9,0.027361497260737173,-0.031664747591746305,-0.014251945226748143,0.040305323300445964,0.01455011088919292,0.0530787807971496,-0.026587130028584836
VIM,-0.0019951849416371464,0.04204898016739571,-0.005439084814815103,0.08279124227555197,0.007677938657532721,0.07628434791626208,-0.028370319178456123
PLAU,0.008171358940730247,0.0008467916507013088,0.04225525075938659,0.09000873715198662,0.05037176629140378,0.056481885918250214,-0.07727625301102214
TGFB3,0.04871824144907782,-0.025412132278271028,0.020980216308771258,0.01642988547338671,-0.01103494072117547,0.11461918804088979,-0.07825534820095599
APLN,0.0053349787799136855,0.1271459147906819,0.038066675667917146,0.06822849819344462,0.0043865413897747904,0.012146256868667164,-0.009303085565662105
SHANK2,-0.030809646069931428,-0.015266522217085415,,-0.017585477114672267,-0.015237763131384627,0.005740856097349493,0.07889732940598802
LTF,-0.015189223168974558,-0.07431079723024804,,0.042846763479287876,-0.04053155371599638,-0.08807986697854511,-0.0002913057945615762
PYY,,,-0.013915427104460051,,,-0.008847813018521092,-0.020752742648153782
PENK,-0.031149499116618577,-0.013896545098124108,,0.07954435262980461,-0.0189870811273441,0.01087888010972325,0.04337012765118658
CTF1,-0.013779128997358106,0.053154161469047834,-0.016645510836662138,0.0017768908347009131,0.051329828179910095,0.042222582105735505,0.020473974970838547
COL3A1,0.050121998028883834,-0.030872321575422284,0.02919790057171532,0.10630513847839139,-0.02143071843821839,0.09836826259893124,-0.028921671194193237
S100A10,-0.05357935811994657,0.05582958980764442,0.02013182833904658,-0.0193990672373247,-0.001681376681667466,-0.13502804339242303,-0.08531494779883232
FGF13,-0.03879861792112879,-0.032892382405030784,0.0481929042044766,-0.016367662713394692,-0.01823111070430552,-0.005475006033818066,0.010661580240632322
SEMA4A,-0.013809426074143129,-0.04564681453214105,-0.01116753585937017,0.12496790869770785,0.018830496135270307,0.0622444507788163,0.05928281606533948
EFNA4,0.030204267608658936,0.04668761050328042,0.019040083131330186,0.02828088568359146,-0.015724308979579247,0.07813475547909562,-0.02369766277975327
HSPA8,-0.04943899552349984,-0.01945175661075762,-0.00958273651625382,-0.042723739332004254,0.06431780232947579,-0.028546390658677027,0.10676054186733494
NPB,-0.010365610021141617,-0.013498518030268303,,0.00941170067130235,-0.0016993683213195462,0.046064497782506195,-0.04405813658898138
ULBP1,-0.02174385635859734,0.0015360571428495516,-0.024411754635162913,,0.0062301640634022685,0.011131754852781563,0.10290763299337738
SEMA3E,-0.042626873567604424,0.030682431609546222,-0.02053956880347043,0.07639455884202213,-0.0013814350143256898,-0.02037044388377082,-0.02127187302563793
FGF3,,,,,0.0022635910238535907,,
ADAM9,0.0038999392656860242,0.011077858337884001,-0.012402552277776892,0.06714338079221828,0.017846651909095734,0.025525128131799194,-0.1425005632640044
ASIP,,-0.012434482507260964,-0.03240684239010304,0.004388103048529233,0.04593246685509268,-0.00031931677620155853,-0.003514261827385154
IBSP,-0.008523167707362058,0.006450430803950628,0.043476919045350226,-0.021245111441027406,0.004392110386491894,0.07618008100757397,0.020557405594365915
MMP12,-0.010528070707555917,,-0.015675522489017144,,-0.013340808858141531,,
FAT4,-0.034530764825526666,0.06229978209994947,0.0005430067345162078,-0.04970365090959862,0.020122313208588986,-0.0009589704262322618,-0.06003419227154779
MDK,0.019630566603977495,-0.016347592901214365,-0.004589724210096154,0.01322244862402445,-0.009218423528986637,0.029933624643746697,-0.07838301179246715
BMP5,,-0.005850079940975292,,,-0.0422166684708455,0.07165356892691066,-0.03693323230867409
CAMP,,0.12055178094341934,,,0.056775825569870104,-0.006435848540501249,-0.02848976423521962
HSPA1A,-0.027831288918077672,0.001191650766014297,-0.034019205750607774,-0.012962373203723985,-0.04811748749262016,-0.04161304411526054,0.07990245841370622
SOST,0.10996576620659455,,,,,,
SEMA3F,0.08975098207792906,-0.0024066425883264952,0.06215636529023656,0.18640225775157562,-0.014770500749842238,0.10832680458597471,-0.03593325354894319
ARF6,0.007903601886070687,-0.01153011462055965,0.0785915553212031,-0.023815851602171992,0.043640723464647854,0.05162549100402247,0.0013052722458506932
IL6,-0.048115644657561026,0.002088839774068689,0.03817496330742689,,-0.010185998558571828,0.07748502734493302,-0.04170751157540844
CALM1,0.02643051246863554,-0.05275876821980006,0.028949504367380287,0.019154639905543832,-0.0029011699280753287,0.003965834997358091,0.04813782550724285
VIP,0.014007708559608692,-0.02107827812584345,,,,0.032075757743361424,0.001577020678308295
NMB,-0.043293827970138594,-0.005343723548779317,0.006055925317185269,-0.036837316357758054,-0.03370197326074111,-0.05622801868531035,-0.023800828050861707
CCL26,0.06242185400532908,0.01504768569547906,0.03526153177496818,-0.019813006354040152,-0.023748260366698904,0.010620701109181712,0.031667964540047694
FBLN1,0.08309782083489624,-0.0112167506356227,0.027705144810084778,0.02127051780151761,-0.022557415562868006,0.0671660486968922,0.0853937217135416
SAA1,-0.021686201755278002,0.008988636052269036,0.022271067823738742,-0.014342751204039552,0.061550311521609016,0.01808045812923224,0.021008313577967595
MICB,-0.02167524352068527,-0.0024626079012108333,0.0886225904575882,0.07622250314453008,-0.02810455947484556,0.06979698679367066,-0.058903132348632696
MMP13,-0.012456890496292691,,0.040490483275365544,,,0.0727115420256493,
F13A1,0.03262980778876159,-0.014038482492991252,0.04868926337282191,-0.01621522391063718,0.00514402765944535,-0.0035801745636052963,-0.049396028919213165
CXCL11,-0.03617427633783724,-0.02480380710053127,,,,0.08495845311587895,-0.032667411029299535
COL5A2,0.04649754614819385,-0.02819024017695181,0.04916010431485747,0.07403517313049271,-0.027314325861954945,0.09109730408884789,-0.04289155831219993
EFNA5,-0.033265940112951885,-0.020482275413583693,0.0037228358582978615,-0.015564309683312762,-0.06096156813342921,0.0360726427035976,-0.018331645250743357
AREG,-0.0044690325191079185,-0.03096009256461975,0.012882267430040267,-0.022595520965753103,-0.029085775167042954,0.10685491102872323,-0.08184238569081878
EDIL3,0.08357666476371778,-0.001978231335016256,0.004329097820386856,-0.058803916385124416,0.03403237051617601,0.12785431054392268,0.0380788599175896
CD86,-0.04792454290009475,-0.04763682311387127,0.0381703328879706,-0.034030311111801846,-0.02960279405851595,0.039064300417189314,0.016384244190833296
WNT9B,,-0.012248529136701804,,,,,
HRAS,-0.04180313514545566,0.03646337995570502,-0.03149438011858292,-0.011418786647677044,0.008544907351773375,0.08054426111767798,-0.011285614797299628
C1QTNF5,,,,-0.014259090613138592,-0.01566003938990672,0.11643370472373825,-0.003359527875073219
RLN1,-0.01084602011964078,,,-0.015856135512669123,,-0.02836507396481233,
COL4A1,0.0630817228705055,-0.0171571080681764,0.044957066992521215,0.13653161503872377,0.009417452993629115,0.0861590021921737,0.004799857873746119
CCL3,0.02762858310793817,-0.015952214925893902,0.055648588321734645,-0.056064314662418506,-0.026228074870898378,0.07190967363717223,-0.04935671245005458
BGN,0.05921361331577385,-0.031330177784938705,0.03008730706454995,0.10627946575442519,-0.03254351487874658,0.1024107080381741,0.032366351171121514
RETN,-0.014619443205797824,-0.015113137926333012,-0.013706698995546291,,-0.016784396350340666,0.0983443088007174,-0.028034266368014805
S100A9,-0.029686227065127937,0.05822353045915647,0.0336144918101676,0.13440243359102147,0.06584119901626592,-0.048847628513444694,-0.07558471713586185
HCRT,,0.016031906102303203,,0.044696558537903636,0.03509439195838749,0.02819680095468359,0.012392523645320877
FADD,-0.02097431805389174,0.023632808583820823,0.05185239739632152,8.42196366043508e-05,-0.01614335605622459,0.06215738378577627,0.018028261167610887
ACTR2,-0.0644038191689117,-0.026918609831039164,-0.0073293234091835946,0.003930448278369381,-0.007881507338044276,0.024891206775411703,0.024675509170578157
BMP2,0.0036803550174496985,0.037244863521875705,-0.01593074004865108,0.03597882830748302,0.00930697734699515,0.0740398569523234,0.05491395382805295
PDYN,-0.04115527087711242,0.016841747109342945,,,-0.03417354111408699,,-0.0020587856831360413
CD55,0.04315501589227404,-0.00680445222991744,0.008855884656176097,-0.037341143042426465,0.010458313617030077,0.06915247602520305,0.02999656727059763
OSTN,,0.02206901120779969,,-0.01636766055228974,,,-0.07955297136263174
PDX1,,,,,0.023418064520889667,,
CD6,-0.02140731437880643,0.00906534957097435,-0.023140613186826354,-0.02104591706384265,-0.018707054014714796,0.07982810044730107,-0.039755542223689454
IL16,0.017575902195519456,-0.05991992555404908,0.0587153266623705,-0.009011922645901683,0.016644194886994906,0.058422912243800196,0.028994229166761306
LAMA5,0.04484801601136363,0.009956218612033375,0.0012745460830355165,0.09389252425913715,0.048785700412365345,0.03651681658169079,-0.06625058849097487
RGMB,-0.020269221069542768,0.002397832413531928,0.04280181578820128,0.08324722392696023,0.033827137988970274,0.031714186595542024,-0.031408164063563455
INSL5,,0.03316316936954107,,,,0.028444490986963084,
IL12A,-0.007832175359043844,-0.014081631898571836,,-0.006953174868758453,-0.015324752867144194,-1.0818858331703158e-05,-0.03398622182465153
S100A8,-0.050271084183446266,0.08825841583250627,0.01721033243851905,0.2042111894372516,-0.01525491414067134,-0.031068851906029968,-0.06286106654439674
TAC3,-0.0004130593596375471,-0.015266742952669025,,,-0.025521283124335447,0.016727385935721928,0.049422384966336094
TAC4,0.00967658063830037,0.04005859049222895,,,,,
MFAP5,-0.011456643065441134,,-0.0025819971324185734,-0.022595524634679322,0.008433600858635815,-0.01168042241425732,-0.03234214321632981
CXCL16,-0.01762146186917883,-0.04489748963571879,-0.0039059626171947296,0.045641485293062625,0.037300851757771696,0.025710096995115124,-0.013996768550528824
AGRN,0.06724369815489774,-0.026182552680000568,0.03870104864814331,0.07850745741870048,-0.0420284345139203,0.12162913029896556,0.05016589926020807
COL4A6,-0.014619443465615315,-0.016718996678121822,,0.021380322123311625,0.02946663545382272,0.06640000810753133,-0.02900357063325329
FST,-0.03234344474937023,0.014331647472711418,-0.026336045843571004,0.10006003790261586,0.04378876871159524,0.0031838562228539906,-0.0729463005453807
MEGF10,-0.011247094725599259,-0.026629464757567816,-0.021942437489973127,0.05840072827229603,-0.010505290950511028,-0.0007374246762442051,0.05035451835974665
C1QB,-0.03822032896078223,0.01642448189540238,0.028658979326446,0.11295711585293716,-0.004157604829601521,0.0338095343297769,-0.06786774755067988
HLA-B,-0.02091869855397262,0.04562109950170653,0.043432080207050854,0.08935825623331006,-0.018688329138373518,0.1251451417713586,-0.03413840303707916
PDGFA,0.014573194466257945,0.03910343371284443,0.085471943231017,-0.012107783090868348,-0.0070486735587993,0.08126029043642449,-0.0173449405393322
LAMA3,-0.019378167808361272,0.07558602002617153,-0.008880666017410957,-0.018506050045844907,-0.01549324159152267,0.07175459845159533,-0.03294005384890763
DKK1,-0.020369998678007706,,,0.04333646185221736,0.0030935616814321406,0.08007994923571071,-0.04831649670378506
INHBA,0.04950075559614268,-0.02719071173633525,0.04275897967435244,-0.04626166087497024,-0.04009705725233666,0.03362418723843435,-0.03135035855460315
LEP,,,,,,-0.028797450118028305,
IL7,-0.027498211253600243,-0.020275105221196073,-0.0055277352481731615,-0.017348279114815582,0.047193913563771124,0.046520199906006435,-0.033563127048073134
FABP5,-0.09343946400314432,0.03390394463035865,0.01081145017601527,0.04068175442957744,0.00806729826035408,-0.0072062676091251745,-0.11463128360168219
CCL4,0.024015389903853806,-0.05448489650796499,0.06346514313675203,0.04469477926303179,-0.05487288311540511,0.06971476165838858,-0.09283401880420576
FBN1,0.0463585048691648,-0.009952897104787754,0.030228078019391594,0.026740856963544567,-0.015822002288693668,0.12151977254146386,0.02148634896097466
TCTN1,-0.0036103745784955526,-0.022392751821804398,-0.006978143365340457,0.012853981493183914,-0.05156466745339236,0.04696171811550956,0.03451826261070634
NCR3LG1,,,,-0.0173482883261476,-0.03115884703032604,,-0.025650273617749426
BMP7,-0.023455415609769565,-0.04535709270929113,0.037133924823800284,0.10600032051475784,0.004163489852913719,-0.002232765808319248,0.023964679939913656
NLGN2,-0.015337476599923128,-0.018712294589828673,0.03686102820682524,-0.03262328217971665,0.029575405025863477,0.050435830389219394,0.035041632729206657
CCL25,0.07963104120809325,0.007546613663719644,,,0.04966402334791369,0.03520986487793129,-0.02638562865909773
NPNT,-0.06173035474832331,0.028824832459630783,-0.04758785335523041,0.1115597803927515,-0.07395828698494583,-0.029420311230003264,-0.05346924654457723
KITLG,0.056913604434602666,-0.00010572007222968493,0.006179866462661361,0.01025232756102661,0.007979578064290924,0.04617011155854325,-0.011081476708211838
MADCAM1,0.028007337683029362,-0.008772294897677096,,-0.022968405591416302,-0.014274857535913269,0.022661548854882002,-0.028282822236371623
F12,-0.011355386221429894,0.04393604746873646,-0.006466062991365041,0.009488852753733132,0.008570689561834495,-0.0347283449478265,-0.06957841323131496
S100B,-0.0010495254655224768,-0.0641728813719979,-0.02222376381927207,-0.07355206516856039,0.02766734062871259,-0.027241482784241457,0.03259263143401202
IL27,-0.016200196429128233,0.02052894261731729,,,0.04273182640454113,-0.03439517078764607,-0.02192796272842422
CD99,0.02337212370666457,-0.022447865228028146,0.022612389078390457,0.048248256936120004,0.02305426440254784,0.040607139426875424,-0.0712778274427743
PDGFB,0.06672266568227089,-0.03234751293354881,-0.02243075038806696,0.04288441180592197,0.016233979471248758,0.14437648407223255,-0.005674654910807331
CLEC2D,0.021192657340014236,0.00711939694383546,0.017601721619594085,-0.0070463990882976965,0.0248102950876555,0.06332553318206874,-0.025241337889517247
F8,0.0028643417337167344,0.04300939819142666,0.017982299537491832,0.027903684475588986,-0.00252464470788074,0.04254337363289521,-0.03102631065095785
C3,-0.04294083904711885,-0.04363886157042018,0.014148991335744815,0.09278374483809557,0.023152113918156574,0.047092631625615215,-0.004555682504925135
DLK2,-0.02217292796483153,0.04539052317402712,0.020235967231975814,-0.018506057437867478,-0.07358310042870508,-0.032058261025648946,-0.007107981489244811
TSLP,-0.03296029461934092,-0.009196157117781871,-0.016577337024216248,-0.030892113027132437,-0.030510978975106826,-0.04031316263204791,-0.0029787084952909134
OSM,-0.026137213973238028,0.018830253110447625,0.06667170561653668,-0.040244748397172334,-0.011693378686161944,0.07706031336949826,0.01666672352722829
PRND,-0.01189505662645151,,0.045853916600710344,,,0.13281775652193642,
SLPI,-0.05485563852407127,0.039796702852500344,-0.018109667200626307,0.0773973438214539,0.010634573719570764,0.07195490569303355,-0.018146667089550407
AFDN,0.02516306206812523,0.007388414698909242,0.03756465926764709,0.05134342959468629,-0.06448681660507641,0.04338445113761149,0.04377554578206858
KISS1,,-0.004863212815576959,,,0.06954988610175895,,
ULBP2,0.025563673436700934,0.02153947838849741,0.03381668797313908,-0.025948133897408767,-0.016033520028624158,0.025583474303337614,-0.07243648084513726
ICAM4,-0.01068817747615408,-0.012248527890972548,,,,-0.03431327961375409,-0.024380501850296634
ANGPTL1,-0.04766427009946674,-0.03160634094940284,0.006122133488834381,-0.03831090756729926,-0.03251415857193467,0.06997402116474773,-0.003714865413141236
LTBP1,-0.008973039240800984,-0.02578699082874098,-0.010106035898222928,-0.025337584156623797,-0.021634583863635027,0.04278174815693439,0.015017639925066967
NTN4,-0.017279180563955797,0.026558819269229757,-0.014128009123217202,0.010675526220958137,-0.005722013519809285,0.07016678331190303,0.028493152252748427
APP,-0.050579999686933205,0.03470989081233636,-0.03324092222940758,0.04610703908265848,0.009730489069671411,0.01856766762131511,-0.029121228328506214
RIMS2,0.03377610395323938,-0.03046829337222104,-0.03738353569872988,-0.02440980343334097,0.03479328732245974,0.010963419120870012,0.006908323101245774
WNT7A,-0.03605837784770038,-0.03039171741237946,,0.04649424768765998,0.021689088165183095,0.020041471578574444,-0.06799990449905473
GAST,,,,-0.020023261530508006,,0.04841992326739294,0.10737950957372124
GPI,-0.05055430883443119,0.06917262115725918,0.0351735674824432,0.10663584704047521,0.013868508599848563,-0.10241599233757154,-0.0008748774501797416
IL1B,-0.034320199363731776,-0.005053486973943584,0.031844925099667964,0.0014305228863060603,-0.050978871247692154,0.008140355265860459,-0.008799810080647386
SFTPA2,,,,,-0.0142748585268795,,0.05371437744964788
HAS2,0.02138161493436862,0.028959712132206987,-0.016982666139796536,0.0011026270213755369,0.018276248404159808,0.00902043482900987,-0.022986025683343098
IL11,-0.016200200594456173,-0.023646744577997484,-0.013279891681332546,0.05104346878811518,-0.00041867213904164834,0.04895324605239528,-0.051818969366771266
SEMA4B,-0.00386430868761269,0.006937490669656895,0.01638407548375086,0.07767504037739557,0.009847804106783603,0.015563729474161878,0.010561793171295799
FGF12,-0.03601767066555247,0.013218726271575332,0.06264706655794974,-0.014520143016563878,0.029314625822902365,0.018759535814164157,0.025010266426040807
CP,-0.060890296602414004,0.008808968852179154,0.005436975665188069,0.021933738781455454,-0.009728090248066432,0.028083324933577482,-0.008233380697791722
NLGN3,0.03645482643582977,-0.03999463695291271,0.023024983866192235,0.021285197113605863,0.032318845609447894,-0.007476832909473084,-0.01697262114145402
GZMB,-0.022240740611996643,-0.01556652911195587,-0.0010162748962331762,,0.03341763770459714,0.08334498559330242,-0.00023235104329933615
PROC,0.04029980333559418,0.011491858398715001,,-0.03264494010448447,0.028497684269928228,0.06455076069109206,0.0007460653657870751
TNFSF11,-0.011001693299631183,,0.11380895870044264,,,0.06943060074932104,-0.021639714155116826
AGT,-0.03795792390864413,0.048269690556031634,0.087757426933531,0.05298876949361678,0.015378916497512515,-0.07287794457597452,-0.021734312838759352
PTHLH,0.03384286458415825,0.032824423425540344,-0.029107530859548092,0.010119894773827465,-0.04476118388479097,0.0797122611196118,0.016917831668908395
COL1A1,0.07289062588005188,-0.0001044144439598453,0.044445459145123885,0.0628832808422308,-0.008181294500938902,0.08493274626155634,0.004148685044582479
LAMB2,0.04785289551137261,0.003682444435625977,-0.02636009424116628,0.12062789940781955,0.013334396381998468,0.07784553450252259,-0.050544427753928645
DSC2,0.04096637648076412,-0.0064988307637846784,-0.010278725663005852,-0.061192642084121125,-0.044387976369290344,0.0973005301087724,0.00860357001762921
WNT5B,-0.007895251981824917,-0.008693486747460672,0.02473453141873071,-0.011115103006085229,-0.03017672250226523,0.07071534219051948,-0.0052232731045454926
LEFTY1,-0.025643810322430682,-0.016141261272364,,-0.02819878361186221,0.010549393599637837,-0.05174054128874161,0.04571717059658294
FGL1,0.013568859992486556,-0.013326834548694006,,0.22005957199993537,-0.020071930167206646,,0.011245222262990509
CXCL5,-0.017652717910843715,0.010996697941755737,0.006734029479720685,0.019696255286282997,-0.008237884064602472,0.04693025020440393,-0.003312206078993453
S100A1,-0.042100007485971154,-0.013539931194668143,-0.015859720987938582,-0.10149999641842236,0.059735847040380104,-0.0003739123486809723,0.029597278123485598
C4BPA,,0.023538110062061086,,,,-0.02879744306070846,
NPTX1,0.01786901743816257,0.04270502886238026,-0.013061502520374342,-0.01661788100085846,0.003405122039293409,,0.03766864058122228
TGS1,0.042630904012092866,0.011521387206917486,0.04662899624779729,-0.016851802922536,-0.00806157894035707,0.020946314460056438,-0.06266689562863598
SST,0.002957768626341847,-0.02474209149774632,,0.024255964984675936,0.03629725387368067,,-0.026122085467625036
IL34,0.0018986549041125366,-0.0019375320599068226,-0.035104545023946804,0.0626686047932374,-0.0014390177224556872,0.1247096853108936,-0.031225411508244177
DHH,,,,0.02393905847632785,0.010981912583246772,0.09826993730282184,
XCL2,-0.012318695883213552,,-0.017267170712089563,,,-0.0018818837836428715,0.1877064809041042
TF,-0.006442036145045151,-0.0343940640166696,-0.025628710292772777,-0.04736038705027459,-0.019960975686887403,0.00032049887638152557,0.04470878429832571
IL33,-0.021906099899744843,-0.05476818819538201,0.001176627858901513,-0.0006267008514526424,-0.024707025453446385,-0.003991215437224679,-0.10329728425269913
RBP4,-0.01641536264956006,0.032152060980446893,-0.020248643316520137,-0.022025795036200037,0.04744900562425273,-0.0530993627940697,0.07148073028322906
CCL19,,,-0.02039456229837814,,,0.09282844866099302,-0.03172330133287519
CCL20,-0.014091565079618692,-0.021053847297015676,-0.020101762837767136,-0.01850606011613871,-0.025521283685562116,0.09136009383069217,-0.03119055490901886
NAMPT,-0.050921918038031054,0.03789154347959926,0.005898536915084611,0.052639277353672166,0.06921101752141252,-0.04387021942387042,-0.07650197557824938
