,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1
MATN1,-0.0066687917695387,,,-0.006484207347613324,-0.01099072939605924,,-0.020895233233525597,-0.040043800297210344,,-0.02476397749303915,-0.019169705791975064,-0.017902331510007724
ADAM28,0.0377814973309713,-0.024490719061696333,-0.009243297287725431,0.05626100825688254,-0.0008759327641943305,-0.04555971460689315,0.024179883369028998,0.004860510802567971,0.055525427219182105,-0.07935049324379613,0.012050516452489056,0.028696834233277412
TCN2,-0.04083971110004693,0.05053995701774939,-0.022484557180346112,0.11043890527930175,-0.02408035374649064,-0.0006970488109932174,-0.009386745346884679,0.11428671547838598,0.052595917690902314,0.0013175530319494099,-0.04386563218652745,-0.03515427670686739
THPO,0.018770738021333,0.051883120743045866,,0.052231008411172015,-0.010536121044171181,-0.011730474004209368,0.04715028588247652,-0.03837817766838505,-0.025859652214914975,,,-0.019379888885877626
CUBN,-0.04229309643503317,0.025168374604385767,0.04636288336755482,0.14720124777357965,0.007430477759428646,0.048635469645162806,-0.05020512886686834,-0.04370692340302223,0.0991134805839756,0.05936591523629707,-0.04483264393306045,0.001596686532458809
TIMP3,0.03797091367397139,0.03973195305487228,0.0340883587195535,0.03185691209453352,-0.0015060028510446408,-0.016434236973830642,-0.09240937844799194,-0.02815184665712929,0.009124243134248974,0.037319135685553693,-0.036249108009649984,0.056041480377350406
PIGF,-0.05747671117154787,0.01688133292383286,0.021916013409178446,0.09187887603322492,0.00018963139685459953,0.02396624561214719,0.028280983240686456,0.06394882789560251,-0.010747997076162424,0.038420789913116045,0.0002950427077811638,-0.012329058829919703
CRH,-0.019897378967461885,0.006092020511493608,0.13642613620362004,0.014767516490980622,-0.017301973597665214,-0.021223849432452535,0.0652708790573067,,,-0.026843754913182912,-0.0006848808647623156,-0.02207312453135897
BDNF,-0.007332396563671206,0.10474890627964893,-0.036777269216947385,-0.03685197227427954,0.011012565514126271,-0.01908261175556092,0.03478651906714602,,,0.003743171279702632,0.04935688160323009,0.0032242361982041555
CCL5,0.009913396448537679,0.013959731195293586,0.006581300783682464,0.06348653981250123,-0.02087548676289174,0.012783010789191739,-0.02834689990613242,-0.07546374045905736,-0.05377975955748234,-0.002429682595583428,-0.029314342752825025,-0.03546452389808856
GAD1,0.008151671789931448,-0.02377356660862609,-0.00113534531775272,-0.038921341279046735,0.020148573929506922,-0.03599437686401186,-0.04689464318945823,0.003642003751133204,0.027263410398463278,0.09162060054205294,-0.037017768195193756,-0.04818844328065655
COL14A1,0.01369932786586944,0.013566082921480243,0.019567263312064015,-0.02906099243727128,-0.023874242691940172,0.0033368180643677018,-0.018475971077049527,0.011335040655190703,0.02856688650852884,0.02307482270218855,0.026910032004539942,0.06032661354955917
HLA-A,-0.03709169231951309,0.019555022153409728,0.08275320725051634,0.12849968735917183,0.021630085216182853,0.007464115257834229,-0.008146647761497653,0.08110106464304481,0.10972108767450206,0.036149281511114274,-0.028675825206801862,0.022165391195657372
CD5L,0.09813975367129009,,,,,,,,-0.029518082371684063,,,
FGF18,0.020781687216420933,-0.016971532218254946,-0.023016349104996676,,-0.011776999548778618,,,,,-0.021855693148667556,,-0.014719726585029968
ADM,0.037759447320873975,0.053356651818699974,0.004946866043407934,0.03934015934239056,0.00976992733508346,0.03515406374777474,0.011941811812220282,0.032062813904926164,0.11255731467922277,0.03622429427106927,-0.068832740717391,0.029921251012049246
CCL15,0.041178654486421634,,,,,0.020865934777742172,,,,,,-0.012766417724456315
GNAI2,0.03733111660200902,-0.04147298721044226,-0.0001719944577624956,0.09753242344558598,0.00592262022882771,0.033100780188214274,-0.014344121540691427,0.08321249850228508,0.06141660279116917,0.015731699726412106,-0.0004580318019629441,0.04217877393862244
HDC,,,,0.11180879343537611,,-0.014280343300144419,,-0.025099226147569476,,,,-0.04321055855903464
COL11A1,0.053635883051874556,0.001991064034379899,0.07677498451456626,-0.019557666141808643,0.02641942753911111,0.00423415723659123,0.006176298329997721,,0.0011617076903054648,-0.023132158080814712,-0.01790964111342187,-0.03234467144793756
NUCB2,0.0028077908118818644,0.011483015201093096,-0.047305028564250104,0.06816581476396874,-0.046212219875500275,0.005488214904220495,-0.006232631002337457,-0.0011593978422567506,0.12452003527156753,-0.024243005713916754,0.06753879673689643,-0.015595081858613214
CXCL1,-0.016443356168742845,0.014045435661972323,-0.01099823444865785,-0.03384974501994263,-0.024869133158069538,-0.010674801375514157,-0.028346904712108795,-0.01938275242430316,,0.002600155375847877,-0.028814867109199414,-0.032115450231063915
VCAN,0.06308546274793274,-0.05154134093429208,0.009779285579959215,0.03375870128006637,0.00795272183999008,-0.02016623735631875,0.09784873610816201,-0.014060562957352246,-0.018472106774619284,-0.0528583713379691,-0.0019109657807899652,0.05764288246075037
MMP7,-0.03954658901596171,0.02522240950869685,,-0.016058341864959025,-0.01085440650185069,-0.02062140370624541,0.02049184960485066,,,-0.025650553479151208,,0.11324526205577903
PTPN6,-0.0007516421167250396,-0.007003889425254239,-0.016951690692232093,0.11646918972995914,0.02921937131168969,-0.00948765249388314,0.06447553610019593,0.031109210433372923,0.02830408077820614,-0.039556592566141316,0.029424448129237866,0.0012815263603636292
PTGS2,0.01956657979640118,0.04999988641254398,0.04398261242418716,-0.018064813209378455,0.02521517231824956,0.17842207943252608,-0.004242936376533407,0.08765344310864617,-0.04560541331687592,0.0028348725626554756,-0.023698638651779756,-0.040938964359615644
XCL1,-0.021803965977805807,-0.0027111544992531418,0.0036341435149798537,,-0.017827956545683334,,,,,,,
CD58,0.09901019853670087,0.021094525537290704,-0.0591294823887698,0.10851668641023092,0.05283477077191779,0.018765006914588465,0.09696393661599524,0.05696704335909195,0.07004813582791063,0.058442210268871315,0.044536036353472155,-0.025970288665898813
TNFSF14,0.009005418624213533,-0.04025615733811918,-0.024685438797435653,0.11131203584471534,0.01197541885542525,-0.01042647200346091,,,0.24476373622401246,-0.02382724149672551,-0.013070075921047277,-0.03061997616162399
CNTN4,0.03361195266117848,0.04450227786574907,-0.006391902077695641,-0.057019855299299094,-0.020125787333172527,0.0030825166616652586,-0.02322324002427737,,-0.012634854576794988,-0.0332124231042058,0.10379414296700501,-0.02172285367315365
NTF4,,-0.023358218907907805,,,,,,,,,,
INSL3,-0.019532329397399916,-0.016971528889387955,,,-0.012516272316215448,,,,,-0.013830615068440051,,-0.017480121616511312
BTLA,,-0.016314212645531068,-0.018402332888259976,,,-0.013314961360249476,,,0.11084812296044398,,,0.08231539998253141
MFNG,0.04728637087821016,-0.007630261251372041,0.026843836139607082,0.028496330904350883,-0.014005030033207235,0.020765934045704128,-0.005147657691804937,0.022695552533548567,0.016658205297314807,-0.045353890153930945,-0.008734463421693085,-0.00895648311053641
ICAM1,0.01408633683048457,-0.016656597714299434,-0.01261316985639506,0.11022421146748376,0.035837998749575904,-0.011717879114613671,-0.052184693145017204,-0.000750730917458281,0.07548449791977752,0.06147998902663824,-0.013631450659218853,-0.022042736344383154
PROS1,0.05649166714550366,-0.04765069162095723,0.010523020026907096,0.04277463361747542,0.06702099599456221,-0.0030600564689355,0.030695551283921024,-0.0063494367693835915,0.09591570545927351,0.02823514767364678,-0.0756928913348379,-0.014744338792465336
CLCF1,0.020700086511596695,0.003309857234719088,-0.016605904012041907,0.04942962365939916,0.03445471928155362,-0.02847621066703671,-0.005330267410152167,-0.06792938610141705,-0.013934310247015145,-0.02749236826641532,-0.0639382983888989,0.05417554770005069
PSAP,0.05954750814913139,0.03260707553750814,0.0004600448426715451,-0.04173247558636258,-0.02494800020252751,-0.021015669100096536,-0.05327686613349227,0.05727920321792718,0.11361763684395582,0.06711197667194053,0.023452700328140903,0.05134235854890264
EFEMP1,0.0714731398038656,-0.020508851020598365,0.011866029898146772,0.07575428477325821,-0.047510800510654774,-0.01845156392327527,0.03081822619483222,-0.021980841964015497,0.06561389986962707,0.014178232956365958,-0.013669282062347963,0.07943627516253066
C1QTNF1,0.06175543275080702,-0.01721683055537563,0.06539502135487923,0.04534453118312438,0.05122607236990827,-0.023138657356830118,-0.019936158493292357,0.09543807147758888,0.023042614314110383,0.04436074754117987,-0.04687009817693395,0.014942603297181
ALB,0.018371330700969916,-0.030130526555916543,-0.0066661991379680895,0.0010330505992510084,-0.013664486547694758,-0.011842270048728976,0.02088167248392605,0.06469056346649163,0.031464694585897846,0.07524409265136821,-0.07096547906884638,-0.0197658317347943
EFNA3,-0.011423724577330794,0.08835667428531095,-0.03417429202212777,-0.07333156709102566,-0.003896044384437012,0.025787109953390824,0.01628948887514416,-0.0008482448144161887,0.12108639099805464,-0.03492598967396535,0.03172885912204986,-0.006051709574354675
DRAXIN,0.0469678069338647,0.013893949858968243,0.05003616910180596,0.10019139297845403,0.028606957617171084,-0.009508761727184145,-0.02946000375726528,0.02990252332121203,-0.06138443372362162,0.008571612952532389,0.02294023725867683,-0.0037619460663945664
RAET1L,0.0069677293824463435,,,,,-0.011388882127724915,,,,-0.014001042896916931,,
NPTX2,-0.000426782674804201,0.03312211530141886,-0.02647521482492392,-0.09266041716951605,-0.049157993467803925,-0.016296050890419616,0.03766334743248739,,0.03270116160655055,0.03671716699564573,-0.03499847412387305,-0.015774813220389445
FGF11,0.04796055280822089,0.04262828331226416,-0.02052812493298492,0.09410600108795286,0.0266991510624133,0.01744806184360828,0.054017070668119664,0.0009112902785354061,-0.020302988952139323,0.019843059075057685,0.07160457535349563,-0.0032822917268701276
CD59,-0.018161925514902894,-0.05964159395898155,-0.02148759220161391,-0.030284324649968573,-0.04857148760918057,-0.03800332783375079,-0.00913603676135716,0.025036165895010214,-0.042485191301703716,0.03707245261241915,0.0016835209479962024,-0.024057101658700963
COL9A2,0.008808853174531606,0.012809929414136079,0.017134225343854264,0.07312619171564813,-0.00036544114641974,-0.020532044917678408,0.07060800158170938,-0.04380996744569864,0.02352541305232122,0.030459278856048995,-0.07767740903102559,0.002690902015408436
DLL3,0.01137600297460241,-0.07157266840549523,0.03662019037689734,0.04192433404901826,-0.03403515949372381,0.05989809220426652,0.09275914356935953,-0.01571556498581523,0.02969864353112912,-0.04961845318818956,0.020641571814985247,-0.05627635265760552
FGF5,,,,-0.021448864202483393,,,,,,,,0.0064685251691949
LIN7C,0.03187566473955597,-0.031636478486334635,-0.03277897013607868,0.017885654292916393,0.05673071569375972,0.02962068437700511,0.013431431770784623,-0.013697255586514107,-0.07179870144490878,0.01710636887185053,-0.01114129478433865,-0.026151930930422933
GDF7,-0.005479659748671941,-0.009754886216064126,,0.03226513250484669,0.042050567988525425,-0.010426471598288191,,,0.17458204476511516,-0.012002375849437807,-0.014648177892419416,-0.007347871201115422
PSPN,0.03262471796586473,0.010942138301646873,-0.057278228822537754,0.007411096640334481,0.03594998078501008,-0.02256483061097783,0.04359725480143502,-0.05499275711243871,-0.01059052228895872,0.03230516704488898,0.028873028040294423,-0.02875291945614875
ANGPT1,0.042210806693962155,-0.03062430626516216,0.007823066535568877,0.1499507382376723,0.04061361702499953,0.0032070651437036734,0.030167287504045345,0.010565470306560465,-0.03949226872265543,-0.033805071393820475,-0.06320869832046822,-0.05676750646390861
PNOC,-0.03986739937792845,0.03162740986028056,-0.03934406239432872,-0.07549585161366616,-0.016466490649357856,0.030328576114400447,-0.008069450617457397,,,-0.012763379273056362,,-0.018041108256201702
L1CAM,-0.0032850456614830917,-0.010024360564286065,0.015063916314369551,-0.06500537617367494,0.012794945731277488,0.02368916975697267,-0.05915418950673593,0.16118597655290565,-0.030030393516436486,0.06573956799693743,-0.03060228993300315,-0.021956890146995724
APOA1,0.053280079637202715,-0.026430352165751417,-0.03520938949541207,0.09193829081100911,-0.01629836385965074,-0.01687424323366319,-0.05233387058933489,0.011992723208939796,0.01579926182709885,-0.05318710078140944,0.011174613969287239,-0.03252065173512251
PSEN1,0.07765676461429946,-0.04953381698914205,-0.047021606411146825,0.023853247879690197,-0.021738805052330057,0.008008537178172938,0.05294575908793912,-0.08997819251659682,-0.07742429762543167,0.03351264274047172,-0.05601024686510764,-0.008096625974738323
CALM2,0.01986201040710713,-0.0563601731840767,-0.007151749621271967,-0.10674452825243842,-0.030616088687493548,0.007570248045488664,-0.019177594230867043,-0.02789076288650396,-0.04520691113430473,-0.045812922007982725,0.07030712823680112,-0.058191147192423104
CLEC2B,0.09720859390739556,0.0566840289349143,-0.006025134484957548,0.08334645036272029,0.027281694839974814,0.01918253056038774,-0.06856277578794445,-0.06351258479357563,-0.01752219643024561,-0.01904088744847536,0.006695094098821265,-0.04911036167699302
NTNG1,0.01109837951938957,-0.00870627273468933,0.013376391120350627,0.011677191855587934,-0.004933574017831299,-0.011652889026458738,-0.05669387389510606,-0.03545041544828964,0.12478547150239735,0.048696889797182924,-0.011708585887098952,0.029944761742832428
LRIG1,0.06256482724397738,-0.03161661847720611,0.06251143344263257,0.021844984084241216,0.05364996264979204,0.0012266703028955231,0.038388963076595006,0.010970432745390522,0.048500096824931664,-0.01621597202207154,0.007043896884350598,-0.05210880093271947
CPAMD8,0.01635302537588548,-0.020074290345368197,-0.022411525973154482,-0.01940338418590413,0.025268019494073077,-0.019298536799037258,-0.029062399759363148,0.14424709417112774,-0.008179739557410576,0.045973942170509506,0.015344409195007654,-0.018315809191510112
GHRL,-0.00499061301345464,0.045383687968565414,0.041661567012791646,0.015257889210848238,0.010970833841433667,-0.009508761727184145,-0.026667977480235167,-0.030267184440445773,0.02476116991075207,,0.017068874495049055,-0.007974529185900078
NPY,-0.02971468190826236,-0.03322981050454961,-0.018522570114485742,-0.037631956657476665,0.0068193748868861735,0.022300439003283153,-0.06624191506910468,,0.009545452660135241,0.016827181039219007,-0.04626160971089756,-0.02207311836057651
MMP2,0.012085908816105875,-0.007999626917088134,0.04166611824452173,0.10139147722000436,0.03610589318139302,0.002893920611987708,0.0988383571580616,0.04295396156620763,0.0663744120705851,-0.05671553045053519,-0.028823520078716462,0.011953092755035774
LHB,,-0.017483190875143995,,,,,,,,,,
PPY,0.0285356798708931,0.019767989926075417,,,-0.010146532912619266,,,,,0.015069234245032934,,0.0155853171177285
ALKAL2,0.044554575613036086,-0.017229187380824632,,-0.022000210420730804,-0.024475073098969735,-0.02528269110725914,-0.014972490720262315,,-0.015573470640014953,0.02094165567106638,0.09553445022660939,-0.02626397425303984
CSF1,0.051029514460617195,0.01347068300789319,0.06452673510065027,0.10400433133172478,-0.00869132836490687,0.0008418883927899971,0.05597577013330817,-0.04172155003055695,0.040895061192033316,0.04602611020486813,0.020075707592200016,-0.04030748484030005
SEMA4C,-0.014342166869719163,-0.007372561266619961,0.0042917444580309405,-0.006467850046308657,-0.018860390283300173,0.015521730795971614,0.04597129408948854,-0.010318594550545056,0.0045239830633900975,0.05251255102869178,0.011447788544351932,-0.01131191025006111
BMP8A,,,,,,,,,,,,-0.015689350091887048
ICAM2,-0.032467427545435065,-0.021780093096946677,-0.0018777387330106698,0.085580053348951,0.02412416906805007,0.05530922427959831,-0.015916766731851068,0.003048660589756395,0.06225520591407739,-0.0027649179818543,-0.05462359287764565,-0.010104222664308046
SYTL3,-0.005346643231855735,0.011691255599965292,0.011712651766849597,0.06507236398565741,0.026543405525608625,0.04447043389833843,0.0002219215273413819,0.005732132062975071,0.08196570458104849,0.015002670314913858,0.011160808958279464,0.027623129751351786
IL1A,0.028710279432990357,0.055728898091623395,-0.016824974048355302,0.06261500335797887,0.013911882038080902,-0.00547604545281277,0.04755343817025934,0.008491401022127209,-0.00621816237619717,-0.00617956764827414,-0.007598587203566309,-0.026099038412214597
HLA-G,-0.023413597265608037,-0.01846563276815929,,,,,,0.05348924491384794,,0.04051805425917841,,
PGF,0.02696804399399238,0.04134999037253872,-0.05540872853236197,0.10755599315631191,-0.001530605060675285,-0.017193511322643375,-0.043817659309902585,0.029388429758338098,0.12485961834894095,0.030023018682620705,-0.027479600068935357,0.001867028962942903
LGALS8,-0.010978222763765439,-0.023750248351118004,-0.00038075854738390386,0.02688829278873084,0.0016862692056003098,0.004754522993131578,-0.007600556792741191,0.05444011564838391,0.07698595149807676,-0.0579468282183804,0.034599498371047546,-0.021461292568267915
DKK3,-0.033655352086958516,-0.05966596345904415,-0.006003381275013253,-0.09851911941031354,-0.03488549539322536,-0.028128946717832025,-0.06960949566724631,-0.024212321210323167,0.034980613500029456,1.603902120782245e-06,0.008534900881747385,0.04476323806502083
COL16A1,0.026862365925802566,-0.019512187684030402,0.03740494120248864,0.062295263560673095,-0.006359577588459392,0.02063185112711296,0.11356690377006667,-0.06409601518374966,0.03874466956770017,0.06115828631664706,2.919586471254816e-05,-0.024170900317844607
TPH1,0.08052901147327259,-0.03360268292692287,0.045700508530846076,-0.023065728462820935,0.0007999921874747674,,-0.02514650134023522,0.0582439500363498,,0.027671225870335835,-0.03719285962816728,-0.010690832814023091
TNC,0.0590516507583459,0.08607362559735036,0.011993686723819504,0.07397424073940541,0.024734705071348524,0.015063620852986917,0.047019738932579117,0.08203908597273223,0.1020823367751743,0.020470737915569567,0.03120453156788648,0.0676381785269576
TNFSF9,-0.030570261616803616,-0.0010391556833099374,-0.04181245025107636,-0.010017065342635727,-0.031895992484417594,0.0026644725049592604,-0.042664073889735844,-0.03894020619102549,-0.016711585715199467,-0.030152523775806694,-0.009666010321928781,0.04766366493078523
C4A,,0.034749412955887876,,,-0.012028205830950699,,-0.006424566809398533,,,,0.0697929148665984,0.09848500991852387
CNTN2,0.029417811339471262,-0.06000982741834272,-0.007668118500490401,-0.05646362936720331,-0.020173142536812266,0.028806308897023583,0.10332944458930131,0.06403499110661347,-0.11407583273676684,0.01930574606262551,0.04865534339912632,-0.026834229895248633
F7,-0.016771629926784826,,,-0.019403372908008167,,,,,,,,
LUM,-0.02099308162083187,0.006353934686814291,0.008870512140176591,0.13095920599586044,0.04798761599963301,0.02555165800634538,-0.014735888548879023,-0.009877678397807777,0.03704737062260251,-0.013309058683709352,-0.0510342417030675,-0.018255167147480527
BTC,0.07541427536492434,-0.03442168881522257,-0.015589817942027325,,,-0.0026780431705940096,,-0.0007519364964539321,,0.03977555997974123,0.02263147970636319,-0.03016065830826427
APOC1,0.09962083502590485,-0.04271295863967778,-0.023164522511814636,0.13834876351160752,-0.04667236858534709,0.006349628907655422,0.0008673824122481277,-0.0576387156759428,-0.03446539429261616,-0.038011027260361055,0.03975879112672299,-0.010687889957313113
PKM,0.04861696029106081,-0.0051018632392109565,0.013313121845211611,-0.0024219823953117274,0.004723131797814864,0.02690481940393326,0.02184453438709055,0.10232127063345767,0.0940738587215495,0.039408422715080764,-0.011788162095875658,0.035023114510787004
TNF,-0.039136021336905684,0.04882723260549969,-0.017116834752329686,-0.014970785488824204,0.04268506157983662,-0.013901599496439893,0.02325325576522247,0.05179998846261359,-0.02339281498945168,-0.014001046715704533,,0.010838874718500252
GNAS,-0.0443892857422152,-0.0766886915745492,-0.014591988568002619,-0.11885614440784818,-0.02030485970115034,-0.0006597061437322531,0.04355040713408841,0.0017121821363263667,0.012558601100153612,-0.04633543320655245,0.017758358277963526,-0.07507335699327997
BMP8B,0.12364474763194823,-0.0267704110034609,-0.006534617523169661,-0.040387438183565445,-0.021685773682324678,-0.009230519175168636,-0.017387598101547014,0.023536569032086303,0.06354111876092346,-0.04114746633423949,0.0121864285797822,0.029256371964065695
LIPH,0.02318375199700185,-0.02625881623255892,,,-0.009698022008252665,,,,,-0.015609962560159625,,-0.0031623368569717136
CCL28,0.03310871268481695,,,,-0.014933358468489668,-0.010917755090886034,-0.0034487531796769805,,,,-0.018051189054273806,-0.01218281427173397
PTPN11,0.0032072198755577824,-0.009156784028473456,-0.004637538871839045,0.047389351200983684,0.027877148589164277,-0.023930962579600333,0.027766511067626704,0.020249626387917552,-0.06774457005156849,0.03206116097513502,-0.01476452104538315,-0.031195382346307542
ADAM12,-0.010400743899641556,-0.0533134670038196,0.035092095051992615,0.07121529820621035,-0.026439494151833387,-0.010551331588300662,0.03630086240006925,0.05723731395924735,0.014989353356447344,-0.014225127521757332,-0.006363555551571061,0.020288980905610335
EPO,0.0831299413668992,-0.005134802968123392,-0.00796899984753845,,-0.01014653335551743,,0.027658286420461673,-0.03772463767628372,-0.03374637708587992,0.00954359737246096,,-0.012955410489613697
EDN3,-0.0181347458731343,0.0006879196296087391,-0.02418428499983388,-0.03438003878743746,-0.015726626275677977,-0.041034328535307515,-0.025405979541345148,,-0.025859595439091866,0.0777850574431983,0.000623678513427899,-0.0235398865346446
CCL22,,,,,-0.020430264648215964,,,,,-0.014825750250707741,-0.02240703212272808,-0.020019504182738013
CCL2,-0.006903938143860251,0.004836111256248037,-0.02238404739963861,-0.010730563916797442,-0.014676204461401441,-0.00012790899350390513,-0.018517645900465507,0.1012924371181763,0.1101310157676867,-0.05099502152732728,0.017115120768125863,0.0649948138400971
DSCAM,-0.0012451994976028326,-0.017450236432892258,-0.006047855527356935,0.03458865962056921,0.023398478265858537,-0.025397700391581526,0.0427358177785267,0.07363108955155083,-0.008504390173135111,0.015568043847313388,0.00308543370841434,-0.02423850921468242
GPHA2,0.017475468190250434,,,,,,,,,,,
ANG,0.04869562029617975,0.060381579866288865,-0.07784416252569874,0.07826454715002679,0.017989844978638328,-0.01743753698072065,0.021228956766668517,-0.0037819427461358614,0.11814351481948229,-0.043021552942113135,0.04052064814761257,-0.05413286134092441
FBLN2,-0.01429550836279017,0.012837642409856912,-0.058915415499013885,0.04123262120576987,-0.03550466387915708,0.005837524054957382,-0.030852461874474137,,0.06574862636662024,-0.010448242162802705,-0.04427568887913094,0.024905065627592215
VTN,-0.010471509137932567,-0.03442284090678018,-0.023800799371542603,0.03759702763553191,-0.016669614826314065,-0.014558470578147657,-0.005154015466473423,0.09089853537192968,,-0.011400047295120628,,0.01750863568405085
VEGFA,0.02741575474378765,0.05705377023891516,-0.006780502451858362,-0.031940298179319815,0.04063599029387491,-0.00461259436711906,0.04219038396527144,0.06338369919609702,0.13891386604307504,0.02984572599863461,0.009293531439623868,0.027058568704249872
F10,,,-0.02220654857920587,0.01928400876464978,-0.011125454522634894,0.013570814023253,,-0.036052874548066195,,-0.019470239351064986,-0.019386302588672123,0.03436374710097437
SERPINA1,-0.03895327716130759,0.0016614554379912982,0.015593809759488878,0.10319213338910621,-0.01526159845269118,0.057166859184725444,0.028846490136823104,0.009336319185815792,-0.003103379544827444,-0.0441245258709897,-0.040575766913468626,0.016493456660352124
VWF,0.03427321132582812,-0.05930960378419959,-0.03606828292509275,0.06276163405205397,-0.012957849471412368,0.019284928327535096,-0.005113710507882636,0.0034150610219550446,0.06582596501305095,-0.04699912157227755,-0.06666310856324163,0.0006458017286712783
GDNF,-0.026923169423952082,0.0044154758975162986,,,,,0.10109765504715103,-0.052589916910015626,0.021584680587396692,-0.03554321444328778,,
VASP,0.042703721520116485,0.008728027968198614,0.038281690186270464,0.12654706689216763,0.020051521992742658,-0.028015312574943396,-0.004379028757523809,0.007552264078308578,0.0070873168097223375,-0.02059478448494694,0.029766923270979167,0.008350192227844257
ADAM15,-0.02918970712492765,0.0022410544377044384,0.02201018471944357,0.043035586162182546,-0.03144203373881776,0.02396866711372518,0.02307743648385375,0.11646610405639593,0.011702903986579931,0.021404059865500574,0.010263205752372814,0.015061072580051007
WNT2,0.10611074878262439,,-0.019125185488450745,-0.013301554432672013,,0.14507591790605806,-0.023533398599071748,,,-0.016650675883226596,,0.02184048541849073
CALCB,,,-0.02874891102794477,-0.021448863969391607,,,,,,0.0011936211909360495,,
OLFM2,-0.00013873219319967625,-0.05810939190845874,-0.013331605337898119,-0.043319018431855864,0.027493267551407415,0.03570807675305746,0.016527301685277888,-0.04853407450963503,0.0700292201310344,0.02074330947152644,-0.04057846461232382,0.01568267202466474
MFAP2,0.0016089039744192866,-0.022309791139456362,0.03145107226430208,0.11371610084548156,-0.026646737343256087,0.03171080863590443,-0.003896670719412391,0.04192920288125099,-0.009148068990719047,-0.023396342185110414,0.017736198390148505,-0.017655148729368183
HLA-C,-0.017777836990806144,0.023334356101812267,0.031267963542269996,0.14322037702787035,-0.0027728998256053043,0.027371977500638595,0.044881276772612826,0.13328609426879715,0.09527095724230812,-0.022410458264516212,-0.003450145333705892,0.030415017360895396
THBS1,-0.04474923160473588,0.018399468799093856,0.028522610765503633,0.009073365619926084,0.006708410010015836,0.01701941608807637,0.014080046626827835,0.03669807320365066,0.02293602271645345,-0.015226582791571018,0.008738418661622303,0.055466369113077535
HSPA4,0.015841676023963185,-0.04585207565085921,0.009029258402715868,0.020851748414894983,-0.002163051911336216,-0.010385594965883677,0.05690997385453956,-0.034788486237631734,0.04762212711736119,-0.023898775237128557,0.05043285175160067,0.015074593753531769
LMAN1,0.01373935391714704,0.03552109114555888,0.0018894903951379412,0.05781009342434523,0.06859238692244864,-0.033120559838245384,0.008081834874586614,0.0070660430172148755,0.0368229663340513,0.014730133321082391,0.07638028560116757,-0.0268637639566519
LYPD3,0.0011838112662202816,-0.01962749569009434,-0.023800801419401697,-0.021231855195171748,-0.014205962832655567,0.024615961804439736,,0.19979143830105978,-0.036712493009236874,0.009329022943960217,,-0.02686667088395133
APOE,-0.01759641195942515,-0.05452853621816323,0.058181708706378316,0.050972006110822775,0.011273780169324286,0.009297273854433595,-0.011788035781266758,0.15653114279150487,-0.016107820143236543,0.010351082961589837,0.03430884636782474,0.025245600933608794
SOSTDC1,-0.020230404922274126,,-0.029713553544152154,-0.01781938077873394,-0.024541101047802782,0.004194008137265084,-0.03823746731524144,,,0.049318423660528084,,-0.02160501930564812
ANXA1,0.01807440442012729,0.08579929068022954,0.014906700050759418,0.11412645372550737,-0.013517341105580444,-0.021288852179844775,0.014725546193930166,0.025418868316773265,0.10086490153875045,-0.02989108319167101,0.0030473119283775142,-0.03959503698887766
WNT2B,0.014562274995184088,-0.043592193686091185,-0.012753195002915026,0.03233360618911012,-0.018620755562966582,-0.020553565712188974,0.04395834908651284,0.0739757366704787,-0.04750832239696997,-0.03755203995907502,-0.0357929698312493,-0.06036886231272845
AMH,-0.02052160620106366,0.08862616667703695,-0.0295546820297426,0.11873898459959444,-0.014625714178603741,-0.012279879029200318,0.07462288166494124,-0.017455893588149515,0.054368067916009004,0.015431328321715263,-0.018051186752363498,-0.008638221087493752
GDF10,-0.01989737757833883,,0.01248568301605863,-0.034561523978288614,0.06727364112218538,0.020800513645704746,-0.041243121645017464,0.07215335464263749,,0.06154048927059282,-0.022782624923383628,0.00118457617281446
EFNB3,-0.012026513979288006,-0.035664697860309846,-0.008299195275326854,-0.025589784378811344,-0.04575510268916558,0.023963175743626188,-0.051525761028505916,-0.03920743888798454,0.029329663622682967,-0.03146202427747007,0.017520533601426674,-0.0450093325648989
LTB,0.007578944223827196,-0.04020499791370828,-0.03390096243144879,0.020207014595666227,-0.0176541840759526,0.03928189855295748,0.013206757256575113,-0.050989959612751934,-0.019693734702578233,-0.04260041093948216,-0.008253961159839262,-0.0470204802377384
ANGPT2,-0.02409227210320909,0.011585883749015525,0.03447287272326167,0.1044229308045675,0.02361140996321669,0.009582513569512022,-0.016014104584122994,-0.0231825867850368,0.1196265980454022,-0.0469198419688381,-0.06643403308608724,0.0024806917442042457
NRTN,,,,,,,,,0.0686582054108135,,-0.022782633096543013,
ADAM17,0.014432129016798965,0.07368242143037991,0.008927797634364187,0.017880055101055992,0.01692363517990444,0.06481131263526044,0.0015977641015274915,-0.06983277214762461,0.089610086797502,-0.008505795200906892,0.015639565305871666,0.031201058367617517
LRPAP1,0.02380314885443566,0.007525764415686869,0.0028159061865997933,0.025645589838974574,-0.01801039838561677,0.057542948956090204,-0.039702953399704796,0.006769350233569649,0.09635164866049603,-0.038620046014417195,-0.03973886023709211,-0.00696778595719047
