,UKF243,UKF259,UKF334,ZH1019inf
SELPLG,-0.055472735836418735,-0.004053976899076469,0.032246010362731406,0.075849107620122
GDF6,-0.028651352498363404,0.007200198037400826,,
HLA-E,-0.02981643315035594,-0.0038380965207145453,0.07787148824492235,-0.003586031240670901
PTN,0.03457273077628215,0.0007480103699930889,0.22110372554019925,0.0535227875973246
CD274,0.062225309553567025,-0.01960341208019012,0.04747063562778322,-0.04337133521251112
CD14,-0.03692665490881247,-0.0012824484092336657,0.1243046130804333,-0.019359202816343166
SFTPD,-0.03106185218245927,,-0.027819705769799034,-0.020045651541578852
SLIT1,0.020191266987614264,-0.0020391260005339943,0.07315609851668618,0.09001890952782066
CNTF,,-0.009801199270955983,0.0192196026848581,
BST1,0.0001359945221916288,-0.004384284618249597,0.08435767336135441,0.019409586763003316
AGTRAP,0.024657390104552968,0.022444958381525878,0.1027561530351063,0.011147462957949633
LAMC1,0.0697929937297068,0.08276845696318458,0.08287124489796961,-0.022070945838615
COL6A3,0.030047372341002597,-0.021401888047341278,-0.034774124485014636,0.007931676652635535
FN1,0.008636856055617469,0.0009186887691109205,0.07677986706327346,0.07105915072154624
MIF,0.0860531535253659,-0.013257467781768445,-0.07729211591927926,-0.03458060482793995
JAG1,0.05117984820360597,0.005477484277329191,0.1325255969894428,0.04394191249907944
NID2,0.1328887090261681,-0.04283007734016149,-0.00419195173579147,0.10640111262608863
EFNB1,-0.047720803613905884,-0.007811254870555849,0.13311675377768287,0.08535992546276727
COL4A2,0.04581661189167329,-0.005763312209994783,0.09607302919806351,0.017156555575076667
SPP1,-0.020951281443339895,-0.01912701311085122,0.17581128434849516,-0.027055513257260848
PODXL2,-0.04604775417716869,0.010641094761622557,-0.019288024485357144,0.02632893518982376
FGF9,0.04583495528221037,-0.026836005822188296,-0.034472503649907636,
ITIH2,-0.022720345721564845,0.008969204721131477,-0.028830936175965237,-0.040925726657007305
ADAM10,0.030587296163498798,-0.037950262157446145,0.0772981859689207,0.010311685927593095
CFH,0.0702141289946066,-0.02373137841198513,0.11569244960166872,-0.008408544895189742
COL4A5,0.030378194959451387,-0.011854763503981831,0.11358590869933037,0.021770710474068814
LTBP3,0.03789818590014161,-0.004038764698453766,0.07382221700611698,-0.018827322031113515
GNB3,0.07854542979431714,-0.024698966877831192,-0.01425219516333029,-0.0227520229314939
COL6A2,0.02632755281441726,-0.020093147200078182,0.010006707311548207,-0.028563177557445345
PLG,,,0.15821417087500236,
GDF9,-0.016242974851949993,-0.01733728874949963,-0.006275720761150783,-0.03223323990807305
NCAM1,0.03377961324817381,0.01777416020927034,0.006789639556751185,0.022735771903538808
APOC2,-0.059580344493543665,-0.009736310472164831,0.11850705566322864,0.049983277960792015
BST2,-0.018273783500451057,-0.026445655082955342,0.19107675959781723,0.07115948105480484
COL5A1,0.08931138772765546,-0.027339344843949228,0.06305591845047909,0.06473040841606689
CALM3,0.04782030112083817,0.008180428307364476,-0.07808898884340221,0.0157900707275617
THBS2,-0.01890257426712328,-0.03757619556179833,0.11967094779033653,0.021531361947268398
SERPINE2,-0.035834738300993665,0.002733807435144184,0.05620297782676014,0.03636086684753799
EFNB2,0.10606573429466713,0.01872304742507024,0.02342360753687609,0.05856415698462517
PROK1,,0.0752483358074032,,
MMP9,0.009885356939290341,-0.0016578346939574143,-0.02954246312676405,0.018568049033571028
NPPA,-0.03746257178553642,0.0062684054528321575,0.027137923051354537,0.014439919338763934
APOB,,,,0.00022293747742083554
C4B,-0.03300165856056604,-0.016720212648510677,0.09046239593162599,
NTNG2,-0.019284538372075936,0.01711198466782093,0.06321070148129,0.019125886952713153
LAMA1,0.03672877280664214,-0.013071587485615077,-0.017247272903343585,0.09874999754902271
UCN,0.004194341862235132,-0.036170536959804454,-0.002683703160767406,0.003527444084553465
ARTN,-0.03774373751430037,-0.016634038419706232,0.021562509503535315,0.1783131702224698
PDGFD,-0.02462197564285496,0.030184212957235876,0.09442688028854253,0.0691822303852693
EDN1,0.0013512637347181634,0.03534604028946082,0.08273941672745268,-0.058054904820394916
ARPC5,-0.004849466829063105,-0.0009916545441732785,0.07257947744772385,0.01858586962245017
GSTO1,-0.03896743439295713,-0.006843265068265167,-0.06484897977574654,0.03426493470662004
SYK,-0.03057285929809699,-0.026543899879026615,0.05333483349095239,0.11272075640836775
ST6GAL1,0.05109827664109929,-0.012395849229990083,0.06413322314587698,-0.01586198126441831
WNT3,0.0040121246960450425,-0.01433688915598017,-0.040036547749886346,0.006208680715690359
HSP90B1,-0.1199616652978991,-0.04367174333249644,0.041053712264454756,0.0066734887684607854
ZP3,-0.005240888822828534,-0.013615027053497984,0.01235567256485506,0.004921967420259166
NRG2,0.13268423195612422,-0.007364716447586689,0.061007666683632965,-0.038410608105586636
MELTF,0.04853324414236342,-0.04297246977126785,0.09091573421156192,0.003852086251528889
NLGN1,-0.016099707782656365,0.005011822471691542,0.08740089088622834,0.08866273182678575
SLIT3,0.06741306688709582,0.0020150688480209933,-0.02648798569199683,-0.03025097767105393
CCL8,-0.022601368191241162,0.0005776344324656978,0.03595653373817693,-0.024551875916067424
S100A4,-0.02944914384231221,-0.02659522224596558,0.07693298791201575,0.026909925617998553
TNFSF13B,0.00517239223936553,-0.019409093979233995,0.03128952247508796,0.04523174572004022
HSPG2,0.024869520223215116,-0.04447965797947083,0.057481359400857676,0.05355152024564125
FAM3C,-0.039160888279114243,0.0016968863110409975,-0.008729663032899196,-0.05857689379774979
FLT3LG,0.002551863338577544,0.045902384045993845,0.13759172862114705,0.027817141201814985
A2M,0.026574580043268473,-0.055250594842284395,0.061535123051732345,0.011565698088923236
VCL,0.01147920416466564,0.03450549473308649,0.047257753416567023,-0.016073283657834496
FGF2,0.043254316828491124,-0.009743629682998646,0.05704620908942442,0.016662096298946025
AGRP,,-0.019822515287392668,,0.026262031969135846
CNTN3,-0.04645038581932469,0.0011681040562628723,-0.0674846566761049,
RNASE2,0.03897061060872058,0.03871668593615069,0.11284129200411952,0.03256260886003278
ADM2,-0.055491736492639616,-0.015007680508767355,,
GAL,-0.033934583284091296,0.0008280111748997919,-0.022636996759290005,-0.0026362457710587834
CXCL6,-0.029706058592795702,,,
PDGFC,-0.008162287539015153,0.03463283353766368,0.09724505904619116,0.07458215256658847
COL8A2,0.046279242962903464,-0.02120760426629329,0.11550028740729312,0.08351192548355017
SPON2,0.03389995954210405,0.00835817213709207,0.06339154345188296,-0.024021139053645852
LCN2,-0.025646975361862546,0.0835045288543709,,
SEMA3D,,-0.02314993314783738,-0.01370032201131305,0.133290685120748
BMP6,,-0.010485320080213606,,
TIMP2,0.10367152691416782,-0.027946066947021463,-0.029646423154725605,0.054114108993878605
EFNA1,0.0025567369157627655,-0.010624272230510138,0.11258106380884352,0.021541437347958978
S100A12,,-0.012091701430199752,,
TFPI,-0.015071630734373098,0.01860179799023627,0.13867369401603857,0.030239056803115977
GPC3,0.04339493883831923,0.06025651792726188,,-0.0234826359794734
NMU,0.0696391331465524,,0.045857630687255214,-0.03690908452489573
SCGB3A2,,,0.024069122767294674,
LAMB3,0.0011860242797716801,0.027271311960058824,0.01948852801716922,-0.055134416492116756
LGALS9,-0.04670369278051671,0.010450006431311316,0.17004544052294243,0.000247607556521365
VIM,0.014545174157339892,0.019597446936113008,0.09359537321516033,0.060780594373036456
PLAU,0.045799843217010416,0.019361748307510186,0.12481671094622425,0.048632051558890305
TGFB3,0.06032614582851206,0.047144239556447996,0.11267110869406446,0.038483561559829814
APLN,0.07374078149890859,-0.03228693125068902,0.02003953737377856,0.022237033946904954
SHANK2,0.06550285228738026,0.02202315101394458,-0.10158113609838612,
LTF,0.07825237675547247,-0.007894436650822172,0.09632169570919938,0.037499515594449515
PYY,,,0.04796474773800789,
PENK,0.07786619009612107,-0.008655733369580075,0.0047299160625449855,
CTF1,0.09386968356464294,-0.009093736753290633,0.01704782458236952,-0.016860833481530384
COL3A1,-0.07095865209904847,0.005669714639691633,0.09345222989930824,0.004407383842019931
S100A10,0.012407700555141997,-0.0035351137880229554,0.07870431867297008,0.027589422572873116
FGF13,-0.008208516971610557,0.0019731537247125487,-0.10927520160530567,
SEMA4A,-0.007612504199869797,0.02068822755033169,-0.03880461475468289,-0.04444994677523574
EFNA4,0.040451286449524664,-0.008883723498581082,0.053042888025146714,-0.01655427458122076
HSPA8,0.04469056699822185,0.042739901896676966,-0.06068181143367556,0.059985164167172596
NPB,0.035853075935343114,0.01702208394129519,0.03411712561251001,-0.0073980110891179425
ULBP1,-0.07934827809824276,0.013463379254948414,-0.0412733759608614,
SEMA3E,0.1064674586890819,-0.022732122898218035,-0.05160281696094181,0.01610806555194835
ADAM9,0.07545669623777446,0.009025601799114805,0.14191416618997055,0.027474147895346107
ASIP,-0.038142254584173564,-0.009658804126147242,0.07313764335433602,0.09704725912704269
IBSP,-0.0008790999101781148,-0.015847197006894104,0.020670587871025613,0.021581501390025206
FAT4,0.14136832890921622,-0.010831405053429546,-0.007107849373567183,0.07104681375276828
MDK,-0.002357579566578609,0.005259245853989191,0.097733497699585,-0.032633116871261754
BMP5,,-0.015839688858066515,,
CAMP,,-0.01876032569681129,,
HSPA1A,-0.11678051442652528,0.0036971202523733327,-0.028715928313944553,-0.04400744200096066
SOST,0.0026907897297641257,,-0.02313488591734886,
SEMA3F,0.0516479127941987,0.010802866614041838,0.06599369571411594,0.024326428814358696
ARF6,0.0030554143929055924,0.013372394640489428,0.06185603492038083,0.03949010982741492
IL6,0.02266391710969909,-0.005082012656194989,0.008530115337314416,
CALM1,0.032758277585538446,0.013329130676113988,-0.06983230321569786,0.025344361907719975
VIP,-0.007025825271554609,0.05601574195077035,-0.03889525377453918,
NMB,0.002213125648151188,0.006504070381737521,0.19144135531023357,0.10094941048619381
CCL26,0.02026278090424781,-0.02695219428824192,0.003027748496143348,0.0006090740802970916
FBLN1,0.03418184565765428,-0.0006879252378726823,-0.034089467264995794,0.03897940595546508
SAA1,0.0528156257300291,-0.0201896412984098,,0.02174030537349129
MICB,-0.028031152955948824,-0.027584760990356165,0.051665973295996384,-0.007395640574363215
MMP13,,,0.054184601019771475,0.09755427863167845
F13A1,0.06424914650469583,-0.03495789390828426,0.005896517451293152,-0.03591313952814097
CXCL11,-0.0013712585580495616,0.02693202653903152,0.0171798264256942,
COL5A2,0.06351505914401054,-0.012020989156636882,0.12465419298704604,0.07301635838459365
EFNA5,-0.008452195402372908,0.0006493839527610958,-0.035599618404307955,0.09826273157458114
AREG,-0.002557938148844023,-0.024049048252263856,,
EDIL3,0.026865082908549838,0.028106097190603325,0.05780174492481986,-0.03512132366976525
CD86,-0.08276879632546993,-0.07207952397333417,0.03305804794464548,-0.008637927469240426
WNT9B,-0.03454426517573199,-0.009514360062489667,,
HRAS,-0.03381823356973825,0.0028759944750123482,-0.03393513889728699,0.03587419366704135
C1QTNF5,,,,0.02568244562252053
COL4A1,0.02893657318819332,0.005577571524775749,0.09648694512043486,0.07427383179788002
CCL3,-0.00876619703242196,-0.007242729148329809,0.06578471526161071,-0.08830385528295562
BGN,-0.05854494288631618,-0.006258049697482649,0.04236814063474456,-0.02080842541200037
RETN,,0.0852186614444517,,
S100A9,0.004980595104167827,-0.02975951964450991,0.17431440556853947,0.04427800049629349
HCRT,-0.058342237189891476,-0.024613310491751302,0.09243561374466394,0.0019189931054484858
FADD,0.07170906754207874,0.014987848572334483,0.13482373825168525,-0.04333543781656823
ACTR2,-0.009996568406947596,-0.021098247651554658,0.06388306930598721,-0.024684365028792735
BMP2,0.05750866145916301,0.006524081028294913,0.053516296968787264,0.011872497246912127
PDYN,0.07486065885193378,-0.028588534700258128,-0.059973819486327296,
CD55,-0.008413248620247577,0.003988844238554492,0.01556129814839424,0.03862115156641127
OSTN,,-0.019673781319798956,,
CD6,,-0.01944886940258689,-0.03842988340711671,0.026653931722403514
IL16,0.06933810079893346,0.023584445670360492,0.04908861583488147,0.07948838881574948
LAMA5,-0.04587148138239112,0.011996566920487213,0.03225284515527139,0.06605330194005637
RGMB,0.05273619769500621,0.04090479384200127,-0.01937002234111732,-0.0012286025551145592
INSL5,,-0.01628528378209504,,-0.026573313349496714
IL12A,0.0713143249959931,0.07757843824405691,-0.006108776748705567,
S100A8,-0.03161144717625348,0.016483626097709193,0.11084106295528078,0.01607309309065239
TAC3,0.04324934412315882,-0.020263143601318458,-0.09258735364943606,
TAC4,,0.030247381689535335,,0.11490618014486309
MFAP5,,,,0.04081186754600736
CXCL16,-0.03127779571319911,-0.011901941171524771,0.10559830959331233,-0.057599082619863747
AGRN,0.005920837093256827,-0.013106596342933948,0.11804904257643782,0.06121533526310379
COL4A6,0.023617932284039793,-0.012986910714248671,0.035461357364840476,0.020018119743569245
FST,-0.00875564520820853,-0.021261258512423626,,-0.032233239154719824
MEGF10,0.05264876720145654,-0.024967854692407247,0.02335697080338588,0.016191322331275095
C1QB,-0.058771338940163606,-0.029012125385414467,0.1445838895717021,-0.030662076111215592
HLA-B,0.04696259353709208,-0.04005125471667717,0.14777421217180028,0.024963406381755593
PDGFA,0.011645398915096583,0.03547110123246161,0.059356442571648314,0.08067670375158782
LAMA3,0.05375147350315889,-0.018209323606626384,0.01793713986701873,-0.03540677963087894
DKK1,,,,-0.029669065046725614
INHBA,-0.04796145312118747,-0.021121084738221774,-0.03469895955217468,0.07199194786149316
IL7,0.14256979597092448,-0.015749209494983298,0.034213729116230156,-0.028466255344523846
FABP5,0.04830973978019466,0.03283290210986775,0.13562788707175208,0.014222981492191655
CCL4,-0.031719273536771,-0.010236558766087239,0.03608007283668603,-0.0030866206427857764
FBN1,0.04778851324835917,-0.01432154476243775,0.11835528567520774,0.05701098454946143
TCTN1,0.05938087926844502,0.06356658790477038,0.07995625483183147,0.04203720982767039
BMP7,0.05576227500793293,-0.005419210809020713,0.06812961663144626,-0.03749731612074146
NLGN2,0.002327792651111187,0.01766167140902914,-0.04215151666371292,0.10514807152769089
CCL25,,0.019906660547471793,0.044589528648893324,
NPNT,-0.0145833815464657,0.01157119758617786,0.09458264860815807,0.14079679126656763
KITLG,0.020344673620145116,0.016206999478342674,-0.041667221121008,0.057268460534721566
MADCAM1,-0.03857664730833097,0.015857016570695392,0.00739572104082311,-0.006615713438248016
F12,-0.007409044851771229,0.003294681432198562,0.024408536805313165,0.1248334538896002
S100B,0.04723867925795169,0.024478813549214537,-0.04735703753314682,0.019140737827793828
IL27,,-0.02055245613693443,,
CD99,0.06116716780308374,-0.01823997109294989,0.11076495608681924,0.07827790770808661
PDGFB,-0.014822500086671271,-0.011232994920346153,-0.021726663625727265,0.044780885452143655
CLEC2D,-0.03831371878367695,-0.024210269783821167,0.05507840973663068,0.048955058455385704
F8,-0.011118940406567008,0.03705517452962786,0.0689385192578033,0.04769049077351183
C3,0.06981911053736946,-0.05090265351082679,0.14293717745249943,0.06779521980725364
DLK2,0.07322497826973098,0.005233791842379864,-0.04060949241733741,0.07405129993487242
TSLP,-0.051871881750301725,0.05016807165407726,0.11683429387555436,
OSM,-0.0010800326950872574,0.02597125278565998,0.04354998339888236,0.009416734731194702
PRND,,,,0.031953671052061094
SLPI,-0.023754642189299683,-0.021543042020894018,0.052318228186702724,0.08777519175180466
AFDN,0.018548159527558155,0.031853057562348956,0.10453985259236556,0.023638430551625424
KISS1,,-0.015289576476918407,0.02671525576472087,
ULBP2,0.0959296654782608,0.056768018615543044,0.0025868173289165706,-0.03331889069295151
ICAM4,,-0.009514359094837424,,
ANGPTL1,0.028314770502872136,0.009332155093495786,0.03798695644503075,0.011262865167017773
LTBP1,-0.07100592625771146,-0.0042480316578066574,0.05757892333399317,0.020739969362583353
NTN4,-0.04106918632456423,0.019799989327544683,-0.027798882888206467,-0.03195700537647526
APP,0.05872567316525385,-0.0074949686376359495,-0.04779792486671033,0.051257396450016264
RIMS2,0.026794065544043646,-0.023667030579553897,-0.060373184829003855,-0.02311622150403455
WNT7A,0.06872396707791674,0.010118186279956972,0.08988779658579114,0.008573557403190928
GPI,-0.044037670394339624,-0.012207028133546596,-0.10903758184075281,0.021165977537453282
IL1B,-0.01334966352208071,-0.0006445742754043946,0.060682690164859464,0.020467029382184143
SFTPA2,,,-0.035829824367083325,
HAS2,0.0646732396831603,0.017688067642986877,0.007725858685138852,0.104660962965457
IL11,,-0.01836821709038081,0.00015078046968677132,
SEMA4B,0.07119883564700154,-0.007984040623693308,0.0882127357418443,0.043175217030045246
FGF12,0.04954356707438806,-0.02929307522000368,-0.054225252530058214,0.17128900811131967
CP,0.03533346923491822,0.02491634669895045,0.0625042395549488,0.01783709082924851
NLGN3,0.056664882385900436,0.032690630746912176,0.13193815594126293,0.08951842279298633
GZMB,,-0.012091701888562964,,
PROC,0.059614324938369954,0.01600738069113333,0.03968815083313521,0.1416671998732282
AGT,0.05408348066635004,0.002718933742692697,0.12156354874153508,0.12866718222211326
PTHLH,0.014943735780440375,0.05400407489829516,0.08625788828722025,0.014215753751838619
COL1A1,-0.07446243498790203,-0.03512897246939303,0.06308308051458028,0.037522142852576705
LAMB2,0.0016443839290130931,-0.037101675296339974,0.09495845372747597,-0.016985648212861148
DSC2,0.027926643959117276,0.059348569955001346,-0.03501966315234651,-0.06554603209246827
WNT5B,-0.012656444552127395,0.05442549102297029,-0.01990321321404062,-0.005809603757579022
LEFTY1,,-0.026071447866523642,0.04981866731792589,-0.0152169654272175
FGL1,,0.017043550239235424,0.015946417460786854,
CXCL5,0.10106198889452202,-0.009514358058067492,,
S100A1,0.046525853686402135,0.0052990023137268714,-0.005092278992758508,-0.022676624880380535
C4BPA,,-0.026485181173544915,,
NPTX1,0.05791185376202225,-0.00520712142651987,-0.10430874530479035,-0.04757971568809838
TGS1,-0.006345300515732873,0.016827254023336555,0.07475311742446483,0.01940887261855024
SST,0.07018496087432465,0.02001727904194255,-0.13767799662348443,
IL34,0.06665589651993681,-0.001497028207095779,-0.07752922142258964,-0.006154122743392929
RSPO1,,,-0.019581497220636696,
TF,-0.033109353938140594,0.013858298549896902,0.0531869950779875,-0.04617002683545089
IL33,0.060833929198535384,-0.03536813748601891,0.14610138086220723,0.015383571650082603
RBP4,-0.022293390703955317,-0.019373402194431847,-0.08886765537619881,-0.025778617311885837
CCL19,,,,-0.020383480348530165
CCL20,-0.058111632955219775,0.10444788516388434,-0.0011477563477756275,
NAMPT,-0.008472947539379792,0.001989264482143266,0.013894858310605449,0.04353798533952648
