,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
LGALS1,0.058782041126362074,-0.1865825171745402,-0.11451382536090775,0.014356582046925874,-0.04672234630068952,-0.0036545467811724425,-0.1044932488510229,-0.11427032239388407,-0.09760890779550514,-0.03462550507718114,-0.24641343986539832,-0.06365750137233109,-0.05955891621236907,0.005898431188578153,-0.20478008791467509,0.03438563756630736,0.09069835446265587,0.03805710080215053,-0.1248673243470714,-0.17962979226969206,-0.03412859825186311
BCAN,-0.02951160824284982,0.07197215365742829,0.08911651407127584,0.09055419215829977,-0.03111448588046326,-0.03497404782195713,-0.2094720873279025,-0.4040052513116662,0.14430461665929953,0.07697106624424058,0.3308117996774098,-0.017061603192042175,-0.26902494549719175,-0.04982278460366438,0.13450749631380995,0.030385892768819898,0.02747149826094592,-0.09830326211887572,0.14406574326340352,0.07600671358950493,0.027432396542497385
ANOS1,-0.03921769282380772,0.014427645496625176,0.025484468275014154,-0.004414745587763656,0.0008116642436866972,0.07957013673756237,-0.15288167452717494,-0.2772467785973607,0.06095785646827207,0.02207560016538916,-0.10842850609470492,0.03662660975676318,-0.07515317111993931,0.054467203011654204,0.03932682106680295,-0.04936227872743681,0.0666773116608455,0.017511292209146958,0.025663464459037583,0.08121990633327773,-0.15594640619281802
EDA,0.0444886247866654,-0.0387112551066312,-0.030638368480703015,-0.02091937140437247,0.04141360263569051,-0.013075400492121244,-0.012372200962524085,-0.03324126882384948,0.10322103109665569,-0.042901344109330025,-0.017913605576086424,-0.017798499980556264,0.060825031260857386,0.03787997260367825,0.07340803832411498,-0.029313438104889296,-0.06774710357091329,0.032860681970164375,-0.030833338915575395,0.059448777211952304,0.04039444110552853
FGF22,,-0.022805346479622547,0.09341275294185973,-0.01785469935839619,,0.16256222385612476,0.03043015241137617,0.03492509393362474,,-0.038009922266917344,0.04536283754117998,,0.05292834330367101,,,,0.008313823468577647,-0.02978871767846479,-0.023053062605638032,0.041415337186429646,-0.04407889274392702
SHANK1,-0.027110009522174783,,-0.009484983744052522,-0.010252576335059112,-0.005392029184177876,,0.009979086413654687,0.039196330770627244,0.0337406464959157,0.027511272731599985,0.003737871935916683,,0.1125109971889183,,,,0.017020506947251973,,-0.009020538793612753,-0.06602036061082121,
RAET1G,,,,,,,,,,,,,,,,,,,,0.07832797756396685,
TGFB1,-0.02381362919980908,-0.0397886401537793,-0.006813084440655442,0.052376389546189325,0.0033881818330702505,-0.02909175480702556,,-0.041132722121336056,0.0027347605262859342,-0.032239716918598414,-0.045348991650231735,0.010554551587323588,-0.06027025127593605,0.027735331063227023,0.018973668891231834,-0.06766571475643751,0.0843968139535985,-0.006493751884168269,0.02418194397553819,-0.04408131378534097,-0.020447488225030664
MSTN,-0.07028107580234344,0.08085054577677143,0.0624216056095586,0.02866138183262479,0.04169993042453292,-0.011379704697617336,0.006257926040390274,-0.2514995008408995,0.00030744264244130686,-0.03997318556845242,,,-0.0822642151515069,0.19983861698509356,0.09132581546051687,0.005867480111621641,0.05598776308218653,-0.040096242594359476,-0.023298013394273287,-0.05640607002971824,0.0655949922323912
WNT4,,0.005866813464244262,-0.02819855856895291,-0.015835229427449426,,-0.028312438560373184,-0.03630027532377613,0.11559917008198325,-0.0070457364866969956,-0.012329910416129599,0.05718657104836004,,-0.029369140864205306,0.0003281500970353934,,,0.013865046296771086,-0.036904954618207864,-0.05112674687121006,-0.08993612739357891,-0.08242125413154622
TNFSF4,0.012771732877981211,-0.03793903245059109,0.014557520919655188,-0.0043726701544694185,-0.015260458977762072,0.005171973508876577,0.022996134195524424,-0.08286703319325606,0.008948073664504723,0.020423757562596623,0.03176115882476506,0.006432354857346099,-0.01740594444148151,0.06856882359456719,0.004568207488615161,0.017066427933777325,0.04934387051035189,-0.03420468720783284,0.001765530814773415,-0.05230492490286982,-0.0194012636196301
NTN1,0.052600207997279144,-0.027374998142530322,-0.0231143215328198,0.03594076481717133,-0.024292571539246934,0.042240644431355695,-0.1560795947701876,-0.31920188080180345,-0.06611313347530928,-0.024955714976179814,0.008327499814151132,0.05378142724456576,-0.0560200218623821,0.08876790160682134,0.1265958359042451,0.05508501633189864,0.12217026624422014,-0.0641209407121879,0.007510876764620988,-0.05286030444427539,0.06116907304802091
CXCL12,0.006703498327419874,0.1326149980612778,-0.028085976896864175,-0.005015999777056489,0.008388757438264833,0.12871546046404728,0.060690806397781,0.06881692815574919,0.037796249202684234,-0.036107112017372614,-0.08170439285046663,0.025882075872708233,0.040084194678884584,-0.031204680186967215,0.019819531315949667,0.015192821018031988,0.05857669381463539,-0.07120535603664192,-0.03252739466193082,0.06455166908116008,0.029612910180579016
GNRH1,-0.03495770537069741,0.047346168765051086,0.011588603599070003,0.0414905561065617,-0.05091238769248643,0.04646478259900172,-0.0536616644524602,-0.10051846963618806,0.0072863524718217694,-0.026196042608384967,-0.006799145242671045,-0.0408572282999798,-0.05161215583356131,0.08253788200979639,0.06490783682859519,-0.036013583721112685,0.03291497586850677,-0.005011672492337809,-0.021663077490952174,-0.047103289695647595,
FGF8,,,,,,,-0.03768148705757825,,,,,,,,,,,,-0.02770395422650333,,
RIMS1,-0.029067724661578417,0.3592634601330565,0.05762743964416805,-0.020383337874683854,0.06769015615419827,0.07643236398700369,0.1127615216090212,0.13672858824714257,0.1204904492054053,-0.02579283482444162,0.2430893824745648,,0.26897456315989526,-0.06544594449125588,,0.028709984372496295,0.09195321299266053,0.07697003171234411,-0.07289690252267078,0.19863054843409875,0.18525755376030795
FGF14,-0.06989858909435398,0.1238433885678325,0.017893551079692704,0.0015734821136025746,0.017129827450757737,0.08445695246352997,0.09045828839551025,-0.13276782539504675,0.06017355821180074,0.031552665659984463,0.24932201206970933,,0.27194978358290833,0.04649796531716487,0.09272936607290125,0.005848213669923113,-0.01354225619373395,0.02223128828964097,-0.03427341339176387,0.11490784717521514,0.21003112590245349
IGF1,0.005301964665439749,-0.021432092665606,-0.0186430601494429,-0.05477920522534435,-0.0515293801566315,0.06144046906173656,0.03850156197273876,0.11379589994303417,-0.01976555631061017,0.0037585738684260605,-0.04956492256039413,-0.010523766150038949,-0.021111071134940578,0.04960510623583395,0.11520039466862067,0.03206101771570635,-0.01996809602763262,-0.05630853706536794,-0.060516072178391854,0.04388389699127215,-0.009120804524292113
TNFSF10,0.06319160104806666,0.010509353453361263,0.00784984284221861,0.07034928907686751,-0.02328192957685935,0.0643342494393626,0.06836242917621718,-0.20910508923818788,0.017393807454832558,-0.004938677973169955,-0.06139219664093768,-0.02905400045843058,0.02771411948241647,0.028917683426040793,-0.005271693541696138,-0.07981981870478393,0.04103108372807885,-0.055415825567182594,-0.037157407560299366,0.005625278711347722,0.06306352081512229
GDF5,0.017192671022431206,-0.01986807003217609,-0.0249226533957139,,,0.05356038843995863,0.054299924807952385,-0.07536755972007744,,-0.012653271370381957,-0.023770324264024433,-0.0228137729164867,0.06091153703178075,,,,-0.06629689806202535,0.056261064570366316,-0.046851506264436314,-0.010340574780201959,
CHAD,,,,,,0.021362213035168384,0.015589651839017138,,,0.0656891948391974,,,,,,,,-0.03476967710029436,0.013808177463208206,,-0.048705159823613293
RGMA,0.0025673939713236945,-0.10832788516148248,0.009255968331553474,0.05759278398373306,0.04100082417581297,-0.03494054364265559,-0.18363171439267376,-0.2716115711649191,-0.015547992523898888,-0.02006731029466936,-0.06404264141150805,0.0407977238295357,-0.16254176962108938,-0.04900075402963002,0.14578210583207213,0.03671698586927886,0.08883040905419497,-0.0588891353758776,0.06387794063148508,-0.055420847784523906,-0.06819899226577035
CLEC3A,,,,,,,,,,0.0714457369260068,,,,,,,,,,,
WNT16,0.001655347537186735,-0.056222066883084724,0.07000574755094145,0.08526209634408866,-0.009692624077035302,0.07938697158805709,0.04065419341456776,-0.10382202886627646,-0.04578728602238762,-0.06417433518565313,0.09850745468061416,-0.013369168344225739,,,,,,0.004173956901619625,0.012941144487584488,0.03525193104415712,
CX3CL1,-0.051129276619327056,0.16131421422850487,0.04758861597699175,-0.004895096971586177,-0.04875061888174751,0.014015593169258251,0.06088482667359643,0.06953464366498852,0.02320164247626788,0.06468672517079711,0.28611699937128554,-0.010687957991904943,0.16350900104972224,0.047550009603090075,0.06492100996600886,0.09208901140578479,0.049771526876315815,-0.1404283990688784,-0.029918727439761535,0.07116264168757487,0.10194299876176802
FGF1,-0.016133697794877767,0.043923134217232984,-0.07798809315500155,-0.027970379299324655,-0.025655746356237016,0.1405553154107634,-0.04830826178351716,-0.1547691093947238,0.1107848110920923,-0.050706450968522464,-0.3172810703815934,-0.009488186127535927,-0.0479780173805511,-0.06413859169475819,0.09824317063944062,0.051102839676054834,-0.06222352382487481,-0.013813126904481016,0.16551773177574802,0.15582926732413285,-0.13620950255603106
ALOX5AP,-0.03467401720108069,-0.024753318549047783,-0.09113989643294809,-0.0849404948578575,-0.024873218781830467,-0.06707419632616159,-0.06679279477437101,-0.38567911004581323,0.09424609533136578,-0.06163433338770641,-0.3597343605185391,0.07260793539770204,-0.11180236078176131,0.029385913933787852,-0.07323129660151091,-0.00983148558388484,-0.011361060907905902,0.04513220158931834,-0.0315067980261895,-0.154856303634345,-0.12430573269505599
IL1RN,-0.02024220197727864,-0.018923874472806666,-0.011108876528050855,-0.04640872638003402,-0.013502474265315971,-0.07343399080743224,-0.054968972407333345,-0.04676516898291088,-0.07679326990496947,,0.034788233212582065,-0.0350182690022605,0.01431446330222841,,0.06793276122892614,-0.05310946819644552,-0.07498375557921268,,-0.01657611881873787,-0.08259150546424358,
PCSK9,,,,,,,,,,,,-0.02338827714950009,,,,,,,-0.013290559858900455,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.01140244198290112
NPW,,0.26810044800227395,,,-0.007870785610622077,0.14023226929612562,-0.057379346589484743,,-0.026154447875105895,,,-0.017507137086982174,0.0066679815608492975,-0.021573360064725995,-0.0070737541634826795,0.01585877531307666,0.013638906190703494,-0.03937546028273875,-0.017290047245005893,0.026510188055002267,0.08018367638597101
CXCL9,0.03763686231021295,0.0580286076384034,-0.034657866458799196,-0.03412846060389852,-0.03275314736042823,-0.016020154869180018,,-0.049854196571441474,-0.029146310332846422,0.02178120098898107,0.006380194512040626,0.04597453765349885,,0.027562399154284673,,-0.020846845990757524,-0.023504396734780462,0.002365850848814054,,0.060626489736958396,
ANGPTL4,0.04604962439528512,-0.18804262170705202,-0.057590277536923584,0.004137415915231759,-0.05071320264091327,-0.062306265311770546,-0.016521296274524245,0.013750141764998603,0.0056845806947186835,-0.021808281248606672,-0.024739358409150217,-0.07216053305959108,-0.13820911452730947,0.002119402282716876,-0.008614412103243598,-0.02534021558275101,0.04943447935811982,0.005336861366444088,-0.06535251550518582,-0.18732193073880066,0.017951987261779254
CCL11,,,,,,,,,,,,-0.017653362566773495,,,,,,,,,
UCN2,,,,,-0.019896527487902143,,,-0.04955549390079468,-0.04680156839692232,,,-0.006596946550862855,,,-0.000664319057071043,,,,-0.01501826653331771,,
OBP2A,,,,,,,,,,,,-0.014121227267550702,,-0.0005241775028967177,-0.031493716388972054,,,,,,
COL4A3,,0.01868155444934276,0.021608217199363212,0.028479286739554677,0.054780059997072576,-0.08562263103719676,,,0.03647229829897821,-0.0021458505942719974,,,-0.038150941079231886,,,,,-0.015929097298014738,-0.021004749237799873,-0.01327644000431956,
NRG3,-0.03673968147987811,0.33597559042345965,0.0497259616077812,-0.016102971290010603,0.06367715017825204,0.1427751532688526,0.13549223880977415,0.28324986359003357,0.08483061911614506,0.06362420023874732,0.2107887837673429,,0.1746202342163642,-0.07824163845706815,,-0.0676539071969801,-0.016563843903547128,0.03612801436958835,-0.012669917834032743,0.16715876468136445,0.07946668441831484
IL23A,,0.06543945247333909,-0.007565183531940451,0.016839537293871384,0.006546610656438696,-0.008131143923721284,,-0.015188688708021944,,,,,-0.04641716128791811,0.012258013892120612,0.04146224302357058,0.014817444179113074,,,,-0.013055615527836262,
COLQ,0.018294253515211478,0.08442271418016796,0.035537718162020046,0.03344578169564308,0.047887012131542596,-0.001484818917540507,0.023575613688811448,-0.11039282807916252,-0.028412305779945655,0.002015520158557032,0.15222886769199104,0.028860230655051923,0.04926098421802927,-0.05284850076190661,-0.027553812814782266,-0.002776382597199397,0.11783855716808803,0.007490944004773011,-0.04596353617314885,0.0502723231575387,0.040182847165607036
SCGB1A1,,,,-0.021859703392679307,,,,,,,,,,,,,,,0.008216706122982096,,
TNFSF12,0.024638858614837906,-0.053864098080214216,0.005579133646882712,0.002636834381104686,-0.012229955043545378,0.04305036054317006,0.051934771484674375,-0.16574084333609354,-0.02973869705175987,-0.006569382408251913,-0.015666516390578998,-0.033275268657099843,0.1302161837066051,0.03313508410873926,0.0002117234927406609,0.0016694658355395295,0.13289484110206815,-0.02070733769607262,-0.06603389355165622,0.12773210399643672,0.15012868333570134
DKK2,,-0.0325927244554776,-0.01565144077340269,0.000824834131088126,-0.020189854725754446,0.041636493972145035,-0.0357503042678865,0.17412417573165942,0.026731624040563926,-0.034690454324256485,0.06028302304208269,0.028318684056820285,,,,,-0.011864005374943974,,0.0475050018109006,-0.03956936460851646,
FYN,0.02839395386100883,-0.031211099310579922,0.03892610243623217,0.060091877217737545,0.06753370098029379,-0.011300571435518077,-0.15849689856515933,-0.2296315352036295,-0.025356767695293332,0.01630884004007075,0.03341617367703371,0.09868787863272992,-0.071910937474721,0.05236708799034334,0.18194652186773,0.029442019697859746,-0.04822743342835109,-0.08371382555197257,-0.03232293295168646,0.004207747216553335,-0.010488944701632096
ACE,-0.0311404738145783,0.054867810639422004,-0.03765900260609933,0.03730490771471006,0.024705404775607825,0.019718018725680592,-0.017086061297870738,-0.14436422715517983,-0.06931509839305428,-0.05260463219483114,0.08810564258604905,0.03759614438486216,-0.003907472864286956,0.013704377903057402,0.1638141181092934,-0.029963976038246954,0.111947835826189,-0.10303090181595775,-0.07130629753844556,0.1447973123696468,0.07429202591151104
IL18,0.055188448028606826,0.075495449447782,-0.0342704490207621,-0.04003251500463253,-0.003596764441283803,0.10053661466960344,-0.07101880126512593,-0.31361863522939826,-0.00048698176550520907,-0.0043024308848998594,-0.2361614324687453,0.014561796440983332,0.038578340051073155,-0.06686566268036799,-0.002081783567176798,0.025647001370348237,0.12434508605022414,-0.049750313446564706,-0.03775842301817047,0.03202244453952116,-0.02799876083043433
PPBP,,,,,,-0.054496278252791214,,,,,,-0.013196856159113885,,,,,,-0.03903887717665676,,-0.03263994593090963,
CCL27,-0.02304068230522569,-0.054820950352999116,0.048418689071513,,0.003832749835781818,-0.06258939724188735,,-0.05331243773205449,-0.018558409728046437,0.02123907628088972,0.012042952340417327,,0.02459393987182832,0.13828888671586462,0.03263829188013938,-0.014493860211267078,0.02414369534362461,0.10114078410599381,0.04119981947356963,-0.052949928019054716,
SERPING1,0.015383862189912865,0.02190332295540736,-0.09588446542891242,-0.10418810611062508,0.011048937001687211,-0.04610458998028169,0.039898950362336504,-0.3157779971081158,0.04506795814720736,-0.04253331908004799,-0.18903273010966196,0.03966279235379202,0.1001272128527714,0.04418458736714818,0.06114997271387553,0.009135832842961059,0.11328179710545942,-0.02138094499616663,0.07095423389557193,-0.06960996469004777,-0.040719992521644745
AZGP1,0.039200671995737825,-0.059927176941873855,-0.011961901917141844,0.08057979683101694,-0.010894548707455936,-0.10923709686551701,-0.15796380739055957,0.047030990654678,-0.015188507968489697,0.025057489314205234,-0.011786116691250029,,-0.08765288849177273,0.04710347486654655,0.14399172343028963,,0.04097942796088793,-0.05510583778428357,-0.1121229077955788,0.05415958109348751,0.061878342654810375
INHA,0.026435291890829205,-0.023337036835323184,-0.0030391815954144835,-0.03349754230718567,0.04071251492312689,0.05110773095002165,-0.0006330085419437407,-0.1025091567085126,-0.01463101046753473,-0.008030289400470571,0.11745847972484036,0.009156702676508872,-0.03728906879155878,,-0.010297871202396504,-0.025420417702696967,0.008020523797800003,-0.05154475327211417,-0.04003156944517147,-0.01350084809614073,0.09654905125523966
SEMA3G,0.04969038484485531,-0.03701440056285896,0.04804628118967109,0.00913440974549778,0.05925014054858096,-0.0686425400389867,-0.002956835928830731,-0.024292921886828352,-0.01805091611495436,-0.023652813666228716,0.07948364598011429,0.0001779523034931504,0.016098100548115765,-0.004632134047183045,0.07839501886675841,0.014599963955969025,0.05874275090605579,-0.04755399170876334,-0.022049739147793315,-0.030664818390974066,
OXT,,,,,,,,,,,,,,,,,,,-0.012876853831283707,,
COL6A1,0.06033266990013215,-0.08145937136752933,-0.0700435707084623,0.08120431161996838,0.015369642593835128,-0.11560089827127357,-0.1228171023184739,-0.35794793003329783,-0.16297191747386883,-0.0161979532724943,0.12290678580928123,-0.03530584404833595,-0.195505999375751,0.03151820680966729,0.10618659471102551,0.05273969014702021,0.17269831292659088,-0.08413240696316261,-0.11915321311801212,0.012917690065344139,0.04197471095119764
FGF17,,0.1911160234622383,0.03122378367587122,0.031221977266555796,-0.021299933258243527,0.11838667106141584,-0.01809759510197175,0.11986197566328795,0.07876800127189774,-0.002933822063508901,0.0913224450448648,0.009960254636809558,0.05098725087521471,,,,,,-0.035512397836063685,-0.07153552525541017,0.09281255908381476
TNFSF8,-0.0250153106962338,0.11178741833312726,,-0.02121925247111666,-0.02538093433478895,-0.03986556838845914,,-0.046765169382421576,0.005648331733700731,,,,,0.09018978500934999,-0.07196208779676466,,,-0.046152664433063546,-0.013692346902840602,-0.045708706590480534,
FGF20,-0.0333068171280043,,0.07414332132013403,-0.007439111666516345,-0.04262153241120947,0.050055450847504575,-0.010765699795624046,-0.050476943013409215,-0.027433661071296266,-0.050297845044569314,-0.04539570205786951,,-0.03683302892515646,-0.026176944172880606,,-0.013154647891786176,0.09186374592018809,0.007578460080561345,-0.02770395774802081,0.03920241329665776,
ICAM3,-0.03360400275117894,-0.024603908486971183,-0.07625331170009893,0.005141346339597473,0.013995143752944158,-0.007121738230915651,-0.05087303566149655,-0.1530558963631369,-0.012514317429146406,-0.017955525783614278,-0.031031508090164427,0.026847177025713393,-0.0714425232446015,0.10108156191996366,-0.08681792682563584,-0.06575059086648043,0.08284549510673639,-0.01163882862510442,0.03327567894292045,-0.06675343353840908,0.0016848152429515578
LAMA4,0.00851284462520442,-0.05383223709899969,-0.004666115757949091,-0.0037014237819029895,-0.050653526316722576,-0.03419100196092941,-0.08101912971445352,-0.3282793370740301,-0.07864368481470418,-0.042511807014148466,-0.03594597283985699,0.02874422205250715,0.0026008520673054627,-0.045896251039306585,0.22302926830547537,-0.08458066364649085,0.11435252584829682,-0.05019339660047565,-0.09481105935367469,-0.020493866762228263,0.18187244030392735
INHBE,,-0.043503639809654014,,,,,,,,,,-0.017359785746497488,,,,,,,,,
DLL4,-0.0334401490268302,0.149146708944475,0.010764893767855402,-0.025699296555244003,-0.052427555932882224,-0.012591716191364757,0.0059623329253806435,-0.20054672914544097,-0.037239053009474346,0.004619476267010467,0.07924987485615574,-0.01660570096641874,-0.012318207298329751,-0.04752705569016165,0.10552746530706285,0.029194545985393255,0.06926011011945447,-0.008043458637162361,-0.021379129400068517,0.025399240819583235,0.03051997580803728
SEMA3A,-0.03043278555599304,0.03596255905942271,-0.011009698892131438,0.03744602989167383,-0.04507856350230365,0.09239161145619308,0.03359279977572575,-0.036106133915859935,-0.0020090240214601365,-0.032197514838612926,0.12042181818404459,0.02708076949499808,0.09347096245786811,0.08897059750243962,0.13191855820709908,,,-0.009054912783568347,-0.055037053581440905,-0.09820697959111749,-0.05694705890958532
RLN2,,,,0.005262260143354043,-0.02561425467869957,-0.015251210169614888,-0.07576094882444458,-0.004243820345268367,-0.03903029310532149,0.02081042719276796,0.00060824409366621,,0.01648059329193287,,0.027998782276901616,,,0.04412376244605976,-0.01501826487723699,0.03379842933173,
C5,-0.024173448541625932,-0.0015906262212060055,0.03223856075738134,-0.04153127069585127,0.029239112067298987,-0.05356681154734533,-0.07306468281624416,-0.23514115225781246,-0.020113603632355658,0.009499595584730704,0.03412679435361138,-0.02199703812289892,-0.05451716491857681,0.04540978954374521,0.11441081725238957,0.09141640882791738,0.10169061019367535,0.01629660332161503,-0.013982940957776408,-0.09979337685527852,0.08673389680736818
COMP,,,,,,,,,,,,-0.02050609491666173,,,,,,-0.055269053221458704,,,
EDN2,,0.15794009636349282,0.013870665020984878,,,0.047173360533961296,,-0.06391641175930712,-0.04148947830712214,,,-0.013758521535359674,-0.008948429508324222,,,,,,,,
C1QA,-0.007164819478222889,0.12156588259073514,-0.0650669869050714,-0.0930828128805015,-0.038363862235578826,-0.008363574747230988,-0.15512284956449868,-0.3389340616262224,0.009663234332899208,-0.047651233384246094,-0.3281904452523051,0.04448287070808319,-0.10181350426970705,0.01788173337404869,0.0654661617144466,-0.004713849980705101,0.05788111335313926,-0.059250635309686085,-0.13548712520988532,0.0803206583019618,-0.08503898550723467
UTS2B,0.13559285138682964,0.13327655084422366,-0.037043557644694435,-0.02592200032091026,0.020909260917707298,0.024268908704872146,-0.016883599085434235,,-0.01683242011023563,-0.03068126303298615,,,,,,0.000991778431111182,,,,,
COL9A3,-0.016339700038062076,-0.03037221241343881,0.05348955929473735,-0.006242321094705237,0.0517917167666347,0.04376769738633804,-0.16380977729002538,-0.29794257279448244,-0.1046471204355218,-0.008848738678649977,-0.11547965083158564,0.03934035753136059,-0.20758994186732485,0.1247834453015213,0.18912980935355087,-0.03807006959326322,0.008830901769122376,0.05918454774890254,-0.057744506644788,0.11610026019412992,-0.11221520038241298
DLK1,,,,,-0.006403239645393887,0.056309277125531736,0.07189836517640516,,0.056910280556480015,,,0.030910042500085763,,0.11374261760945434,0.016184458358898954,,,,,0.13349452512531246,
HGF,0.0554636321352264,0.14589709259082287,0.025023853131669924,0.0277413818943421,-0.018713945808379113,0.14084045629508188,-0.017782476516714798,0.1534550806007236,0.04975418330585956,0.012021283850110481,-0.08604236114549926,0.0067476488239748755,0.031218543044539006,-0.0054377779264870325,0.06478252212362945,0.019504073425272033,-0.0006546125549258148,0.0019266901737668512,-0.059890793955485654,0.10800910836154116,0.02082967924528015
GIP,,,,,,,,,,,,-0.018227597839313818,,,,,,,,,
P4HB,-0.0562570779327764,-0.19100441614772237,-0.05846547752237311,0.006578305653116186,-0.029590865732128137,-0.16350002294473182,-0.18940233732235842,-0.3395821139689127,-0.15673094995806983,0.022924951428693958,-0.11694993347798567,-0.0075729247868911494,-0.11586268027052068,0.013636724312415537,0.050856025367067174,0.0697425067265197,0.05509621500543943,-0.07792676133275823,-0.1152369159992936,-0.1325763065569847,0.09088211340579105
ADCYAP1,-0.003919014631841,,0.056224997118425046,0.010013369659840754,-0.04565973025592227,0.07174438938784368,0.1088608732909151,0.23296515799559148,-0.008766298468202129,0.06704213370514542,0.14164576130149067,,0.1848314779703007,-0.019185856334792507,,-0.04786318296612875,-0.0024701008082337033,-0.06104806685212008,-0.08424836544572115,0.13371444102050842,0.08832716642156645
GREM1,0.04358929015496937,0.022375128754851134,0.07161564810776921,0.032021681154111484,0.043435345677856604,0.1300400938585964,-0.04401034279822949,-0.04312953838484892,0.06947861170549319,-0.023966211677558084,-0.17117663565117044,-0.022274348908218514,-0.039314234651606335,0.016360119324602747,-0.049193237986819335,0.06890853840991733,-0.03358578447864071,0.06192166969591912,0.040795531730293565,0.09996256212107307,0.027032523996596898
EGF,0.0159948682805786,-0.05035886531471718,-0.026656279959060523,-0.024447392577190308,0.008360705837147386,0.0037356787730993134,-0.025503253510164768,-0.10178108799432876,0.019984297376298813,0.03531036817621299,-0.05612600208108867,0.02618342083605584,-0.020590493276495193,-0.04685578187658691,0.11303706674693657,-0.08143698581461416,-0.07112915383980146,-0.023993494588326343,-0.018908657414308177,-0.023222751262242537,-0.04966028945467307
VEGFB,-0.02821994817487028,-0.11614277089158069,0.02123415645048048,-0.027633148970789983,0.019693445324142075,-0.1000250387073023,-0.050961125544982,-0.22759861334168946,-0.02844587196511549,0.0014891413694741306,-0.1364406350987533,0.008676858131095642,-0.14444454980906796,0.014939211697587636,-0.039471291979028766,0.054156605858021276,0.027367930316815677,-0.018018874004023747,-0.024918496181282418,-0.10803379484601511,0.01316100358697087
FARP2,-0.04040698955657471,-0.01383934730051691,0.057166736297684685,-0.023376159041318748,0.026834300261680065,-0.025438754567675706,-0.08743006806350315,-0.14391753159274656,-0.003535712163642136,0.08927121138988313,0.004102964387778924,0.0014235187570018912,-0.08059252023327466,0.06251735749707392,-0.005673662980884462,0.01928660315855389,0.05141554305637629,0.06239845697302325,-0.05407682908624297,-0.06058284806932398,0.022444186188060607
BMP3,,,,,,,-0.00014047640518373417,,,0.07435608095873707,-0.005727077019605389,,,,,,,,,,
IHH,,,,,,,,,,-0.01863102338210683,,,,,,,,,-0.014835705427374708,,
LAMA2,0.015402898065905134,-0.024222412420707214,0.010007051100510849,-0.005343545506655769,-0.002009830924692709,-0.0105736493403204,-0.011894477610645502,-0.2354107285056817,-0.0766720534251708,0.05507620710063104,0.03683949442945551,0.031325153945059823,-0.10653049108660242,0.05541926118010514,0.10566872253083813,0.06890746250840779,0.07089323436753839,-0.034336999449644946,-0.040451618357197586,0.014157856930992295,0.09820684495368164
SERPINC1,,,,,,,,,-0.003205975079501626,,,,,,,,,,-0.014651005834525473,,
NRG1,,0.06338935143730984,0.02570627703778947,0.029273520492749054,-0.044795314362215975,0.04780037332666299,-0.012382496084228152,0.04726149221563363,0.04721552715377802,-0.022272259221792372,0.13873427305407374,-0.035678787636419275,0.08125896905029643,0.025265571923396436,-0.10153631475295433,-0.06780166929467363,0.09309542861205672,,-0.058570659465882656,-0.04203530957131618,
SPINK1,,-0.06374547248855329,0.01889921250552624,,0.0032041102435436866,-0.06604431210205268,,,,,,-0.02338827072086423,-0.02901859475179107,,,,-0.06125365350243204,,-0.018009034452606897,-0.13077757328631162,
EFEMP2,-0.031546040797866215,-0.03300551897814426,0.0005101715257225396,0.040944975034472614,0.055726334989763975,-0.03660159155279702,-0.0055186363026273975,-0.3060104587703082,-0.09381089018902929,0.011556367274432964,-0.049300439084343575,0.0410026531934454,-0.19058665599016728,0.04864762986351038,-0.11032938150280198,0.05921112910951214,0.041833775542842636,-0.09195925561774125,-0.09046850490123501,-0.09627757050660264,-0.04304356300813085
SELPLG,0.028363971438138215,0.004565908300760167,0.02259930087382027,-0.04949925842918542,0.0666673023758608,0.06384528784816998,0.0268533303660571,-0.16433487010824996,0.04226316384555966,-0.08824416246326904,-0.13085005220359155,-0.004192958757433046,0.03751951732160338,-0.030766960033746803,0.016089762069346942,0.012760013348617512,0.0915619590225104,-0.022555243952210344,-0.00361720262684296,0.041672456705461866,-0.06886087064367079
GDF6,,-0.04965400804322498,-0.02563578842244257,,-0.02869440359472694,,-0.05232171625194129,0.014188903933418404,,,,,,,,,,,0.0062459519186789806,,
HLA-E,0.009766302389332559,0.06672230861783292,-0.08629881070920215,-0.04957694692865592,0.0030974095220064495,0.022141497828556934,-0.11955669553132962,-0.38321254369699925,-0.017002055763411548,-0.09073525934148069,-0.3564851045186519,0.010354570088804214,-0.13845730462067254,-0.004337808347561774,-0.049931140119996685,-0.08418029495296203,0.16034319885642404,-0.061160998453794364,-0.05126122795107851,0.11253643416420872,-0.054936978505191025
PTN,-0.030022340034385746,-0.036987396208664605,0.0761591654710617,0.0806955028397939,0.08847445320785421,0.037006558393557216,-0.22023258994255343,-0.41994090526566163,-0.16866807029777686,0.05063819398459422,-0.13777321668427092,0.001919393298897812,-0.2788307123603074,0.175475563536515,0.30123924074802677,-0.07682400187114649,0.09563880080594639,-0.08659058196763073,-0.05871386873105203,-0.04099258017167854,0.18095581054958354
